song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
It's Just A Matter Of Time,Sonny James,87,87,4,4
Then She's A Lover,Roy Clark,94,94,3,3
Always Something There To Remind Me,R.B. Greaves,27,27,8,8
Got To See If I Can't Get Mommy (To Come Back Home),Jerry Butler,62,62,5,5
You Got Me Hummin,Cold Blood,52,52,6,6
I've Gotta Make You Love Me,Steam,46,46,7,7
Travelin' Band/Who'll Stop The Rain,Creedence Clearwater Revival,2,2,10,10
The Rapper,The Jaggerz,2,2,13,13
Oh Well - Pt. I,Fleetwood Mac,55,55,10,10
New World Coming,Mama Cass Elliot,42,42,7,7
Down In The Alley,Ronnie Hawkins,75,75,5,5
Welfare Cadilac,Guy Drake,63,63,14,14
The Court Of The Crimson King - Part 1,King Crimson,80,80,3,3
Victoria,The Kinks,62,62,9,9
Save The Country,Thelma Houston,74,74,3,3
Superstar,Murray Head With The Trinidad Singers,74,74,7,7
I'll See Him Through,Tammy Wynette,100,100,2,2
Bridge Over Troubled Water,Simon & Garfunkel,1,1,14,14
Do The Funky Chicken,Rufus Thomas,28,28,12,12
Never Had A Dream Come True,Stevie Wonder,26,26,7,7
House Of The Rising Sun,Frijid Pink,7,7,13,13
Good Guys Only Win In The Movies,Mel And Tim,45,45,7,7
"Easy Come, Easy Go",Bobby Sherman,9,9,14,14
Shilo,Neil Diamond,24,24,14,14
Why Should I Cry,The Gentrys,61,61,6,6
My Elusive Dreams,Bobby Vinton,46,46,9,9
Come And Get It,Badfinger,7,7,15,15
Can't Help Falling In Love,Al Martino,51,51,8,8
She's Ready,Spiral Starecase Featuring: Pat Upton,72,72,6,6
1984,Spirit,69,69,9,9
Jesus Is Just Alright,The Byrds,97,97,1,1
The Bells,The Originals,12,12,14,14
Call Me/Son Of A Preacher Man,Aretha Franklin,13,13,12,12
It's A New Day (Part 1) & (Part 2),James Brown,32,32,8,8
Keep On Doin',The Isley Brothers,75,75,5,5
Something's Burning,Kenny Rogers & The First Edition,11,11,16,16
Walking Through The Country,The Grass Roots,44,44,8,8
A Friend In The City,Andy Kim,90,90,2,2
Ticket To Ride,Carpenters,54,54,12,12
Heartbreaker,Grand Funk Railroad,72,72,6,6
All I Have To Do Is Dream,Bobbie Gentry & Glen Campbell,27,27,10,10
Kentucky Rain,Elvis Presley,16,16,9,9
If You've Got A Heart,Bobby Bland,96,96,2,2
Rag Mama Rag,The Band,57,57,8,8
Take It Off Him And Put It On Me,Clarence Carter,94,94,4,4
The Fightin' Side Of Me,Merle Haggard And The Strangers,92,92,3,3
Gotta Hold On To This Feeling,Jr. Walker & The All Stars,21,21,10,10
Love Grows (Where My Rosemary Goes),Edison Lighthouse,5,5,13,13
Gotta Get Back To You,Tommy James And The Shondells,45,45,8,8
A Change Is Gonna Come & People Gotta Be Free/The Declaration,The 5th Dimension,60,60,5,5
Until It's Time For You To Go,Neil Diamond,53,53,6,6
Take A Look Around,Smith,43,43,7,7
The Cat Walk,The Village Soul Choir,55,55,10,10
California Girl,Eddie Floyd,45,45,12,12
Just Seventeen,The Raiders,82,82,3,3
Baby Make It Soon,The Flying Machine,87,87,2,2
Temma Harbour,Mary Hopkin,39,39,8,8
Comin' Home,Delaney & Bonnie & Friends/Eric Clapton,84,84,3,3
Celebrate,Three Dog Night,15,15,9,9
Spirit In The Sky,Norman Greenbaum,3,3,15,15
Instant Karma (We All Shine On),John Ono Lennon,3,3,13,13
Stir It Up And Serve It,Tommy Roe,50,50,6,6
To The Other Woman (I'm The Other Woman),Doris Duke,50,50,9,9
You're The One-Part II,Little Sister,22,22,11,11
Long Lonesome Highway,Michael Parks,20,20,12,12
Rock Island Line,Johnny Cash,93,93,1,1
"Silly, Silly, Fool",Dusty Springfield,76,76,5,5
"Love, Peace And Happiness",Chambers Brothers,96,96,1,1
Can't Help Falling In Love,Andy Williams,88,88,3,3
Tennessee Bird Walk,Jack Blanchard & Misty Morgan,23,23,13,13
Message From A Black Man,The Whatnauts & The Whatnaut Band,99,99,2,2
Sparkle And Shine,The Clique,100,100,1,1
Up The Ladder To The Roof,The Supremes,10,10,11,11
Come Together,Ike & Tina Turner & The Ikettes,57,57,8,8
Easy To Be Free,Rick Nelson,48,48,6,6
Gonna Give Her All The Love I've Got,Marvin Gaye,67,67,4,4
Love Or Let Me Be Lonely,The Friends Of Distinction,6,6,13,13
Let's Give Adam And Eve Another Chance,Gary Puckett And The Union Gap,41,41,7,7
Who's Your Baby?,The Archies,40,40,7,7
Add Some Music To Your Day,The Beach Boys,64,64,5,5
Brighton Hill,Jackie DeShannon,82,82,4,4
Don't Worry Baby,The Tokens,95,95,2,2
Mighty Joe,The Shocking Blue,43,43,7,7
Mississippi Mama,Owen B.,97,97,2,2
Run Sally Run,The Cuff Links,76,76,6,6
ABC,Jackson 5,1,1,13,13
Living Loving Maid (She's Just A Woman),Led Zeppelin,65,65,5,5
Come Into My Life,Jimmy Cliff,89,89,3,3
Get Ready,Rare Earth,4,4,20,20
"My Woman, My Woman, My Wife",Marty Robbins,42,42,8,8
For The Love Of Him,Bobbi Martin,13,13,14,14
Is Anybody Goin' To San Antone,Charley Pride,70,70,7,7
Reflections Of My Life,The Marmalade,10,10,15,15
You've Made Me So Very Happy,Lou Rawls,95,95,3,3
Laughin And Clownin,Ray Charles,98,98,2,2
Let It Be,The Beatles,1,1,14,14
American Woman/No Sugar Tonight,The Guess Who,1,1,15,15
Turn Back The Hands Of Time,Tyrone Davis,3,3,13,13
Little Green Bag,George Baker Selection,21,21,13,13
I Could Write A Book,Jerry Butler,46,46,5,5
Dear Prudence,The 5 Stairsteps,66,66,6,6
Funky Drummer (Part 1),James Brown,51,51,5,5
You Need Love Like I Do (Don't You),Gladys Knight And The Pips,25,25,8,8
Nothing Succeeds Like Success,Bill Deal & The Rhondels,62,62,7,7
I Would Be In Love (Anyway),Frank Sinatra,88,88,3,3
Funky Chicken (Part 1),Willie Henderson And The Soul Explosions,91,91,2,2
You Keep Tightening Up On Me,The Box Tops,92,92,2,2
Hitchin' A Ride,Vanity Fare,5,5,22,22
Children,Joe South,51,51,7,7
Time To Get It Together,Country Coalition,96,96,3,3
"I Got A Thing, You Got A Thing, Everybody's Got A Thing",Funkadelic,80,80,6,6
Woodstock,"Crosby, Stills, Nash & Young",11,11,11,11
Everybody's Out Of Town,B.J. Thomas,26,26,9,9
The Funniest Thing,Dennis Yost And The Classics IV,59,59,5,5
Brown Paper Bag,Syndicate Of Sound,73,73,5,5
But For Love,Jerry Naylor,69,69,4,4
Capture The Moment,Jay & The Americans,57,57,6,6
"July 12, 1939",Charlie Rich,85,85,4,4
If Only I Had My Mind On Something Else,Bee Gees,91,91,3,3
Vehicle,The Ides Of March,2,2,12,12
Which Way You Goin' Billy?,The Poppy Family (Featuring Susan Jacks),2,2,17,17
The Girls' Song,The 5th Dimension,43,43,8,8
Deeper (In Love With You),The O'Jays,64,64,7,7
Cryin' In The Streets (Part 1),George Perkins & The Silver Stars,61,61,6,6
Everything Is Beautiful,Ray Stevens,1,1,15,15
Come Running,Van Morrison,39,39,8,8
Chicken Strut,The Meters,50,50,8,8
Can You Feel It,Bobby Goldsboro,75,75,6,6
Love Minus Zero-No Limit,Turley Richards,84,84,3,3
Miss America,Mark Lindsay,44,44,8,8
Buffalo Soldier,Flamingos,86,86,2,2
Make Me Smile,Chicago,9,9,14,14
Don't Stop Now/Since I Don't Have You,Eddie Holman,48,48,8,8
Mississippi Queen,Mountain,21,21,17,17
Hang On Sloopy,The Lettermen,93,93,2,2
"My Wife, The Dancer",Eddie & Dutch,52,52,7,7
"Cole, Cooke & Redding",Wilson Pickett,91,91,4,4
Lucifer,Bob Seger System,84,84,6,6
Lay Lady Lay,Ferrante & Teicher,99,99,1,1
My Soul's Got A Hole In It,Howard Tate,100,100,1,1
Love On A Two-Way Street,The Moments,3,3,15,15
Love Land,Charles Wright And The Watts 103rd Street Rhythm Band,16,16,17,17
What Is Truth,Johnny Cash,19,19,8,8
Cecilia,Simon & Garfunkel,4,4,13,13
So Excited,B.B. King,54,54,6,6
Hey Lawdy Mama,Steppenwolf,35,35,8,8
He Made A Woman Out Of Me,Bobbie Gentry,71,71,5,5
Viva Tirado - Part I,El Chicano,28,28,9,9
Airport Love Theme (Gwen And Vern),Vincent Bell,31,31,8,8
Oh Happy Day,Glen Campbell,40,40,8,8
You Make Me Real/Roadhouse Blues,The Doors,50,50,6,6
I Can't Leave Your Love Alone,Clarence Carter,42,42,14,14
Angelica,Oliver,97,97,3,3
The Letter,Joe Cocker with Leon Russell & The Shelter People,7,7,12,12
I Who Have Nothing,Liquid Smoke,82,82,3,3
Puppet Man,The 5th Dimension,24,24,8,8
Let Me Go To Him,Dionne Warwick,32,32,7,7
Farther On Down The Road,Joe Simon,56,56,8,8
The Seeker,The Who,44,44,7,7
My Baby Loves Lovin',White Plains,13,13,15,15
United We Stand,The Brotherhood Of Man,13,13,15,15
A Little Bit Of Soap,Paul Davis,52,52,12,12
Open Up My Heart/Nadine,The Dells,51,51,8,8
The Onion Song/California Soul,Marvin Gaye & Tammi Terrell,50,50,7,7
My Way,Brook Benton,72,72,6,6
Cinnamon Girl,The Gentrys,52,52,12,12
Don't Let The Music Slip Away,Archie Bell & The Drells,100,100,1,1
Up Around The Bend/Run Through The Jungle,Creedence Clearwater Revival,4,4,11,11
Reach Out And Touch (Somebody's Hand),Diana Ross,20,20,9,9
Hum A Song (From Your Heart),Lulu with The Dixie Flyers,54,54,6,6
Lay Down (Candles In The Rain),Melanie With The Edwin Hawkins Singers,6,6,17,17
Fire & Rain,R.B. Greaves,82,82,3,3
Band Of Gold,Freda Payne,3,3,20,20
I Got A Problem,Jesse Anderson,95,95,2,2
Thank You Girl,Street People,96,96,2,2
More Than I Can Stand,Bobby Womack,90,90,4,4
It's All In The Game,Four Tops,24,24,13,13
Get Down People,Fabulous Counts,88,88,4,4
Daughter Of Darkness,Tom Jones,13,13,9,9
O-o-h Child/Dear Prudence,The 5 Stairsteps,8,8,16,16
Soolaimón (African Trilogy II),Neil Diamond,30,30,7,7
"Sugar Sugar/Cole, Cooke & Redding",Wilson Pickett,25,25,12,12
Brother Rapp (Part 1),James Brown,32,32,8,8
Grover Henson Feels Forgotten,Bill Cosby,70,70,3,3
(You've Got Me) Dangling On A String,Chairman Of The Board,38,38,9,9
Them Changes,Buddy Miles & The Freedom Express,81,81,6,6
"Darkness, Darkness",The Youngbloods,86,86,4,4
Question,The Moody Blues,21,21,12,12
Love Like A Man,Ten Years After,98,98,2,2
Check Yourself,I.A.P. Co. (the Italian Asphalt & Pavement Company),97,97,2,2
Darling Dear,Smokey Robinson & The Miracles,100,100,1,1
Baby Hold On,The Grass Roots,35,35,10,10
Ride Captain Ride,Blues Image,4,4,15,15
Go Back,Crabby Appleton,36,36,14,14
Into The Mystic,Johnny Rivers,51,51,8,8
Baby I Love You,Little Milton,82,82,3,3
I Call My Baby Candy,The Jaggerz,75,75,3,3
Tobacco Road,Jamul,93,93,2,2
Patch Of Blue,Frankie Valli & The 4 Seasons,94,94,2,2
If You Do Believe In Love,The Tee Set,81,81,4,4
Sweet Feeling,Candi Staton,60,60,8,8
She Didn't Know (She Kept On Talking),Dee Dee Warwick,70,70,8,8
And My Heart Sang (Tra La La),Brenda & The Tabulations,64,64,8,8
The Wonder Of You/Mama Liked The Roses,Elvis Presley,9,9,12,12
"Whoever Finds This, I Love You",Mac Davis,53,53,8,8
Check Out Your Mind,The Impressions,28,28,12,12
Come To Me,Tommy James And The Shondells,47,47,8,8
Killer Joe,Quincy Jones,74,74,3,3
"Hey, Mister Sun",Bobby Sherman,24,24,9,9
Mississippi,John Phillips,32,32,12,12
So Much Love,"Faith, Hope And Charity",51,51,11,11
Red Red Wine,Vic Dana,72,72,6,6
Let This Be A Letter (To My Baby),Jackie Wilson,91,91,2,2
I Want To (Do Everything For You),Raeletts,96,96,2,2
Cottage Cheese,CROW,56,56,14,14
That Same Old Feeling,The Fortunes,62,62,8,8
That Same Old Feeling,Pickettywitch,67,67,12,12
The Long And Winding Road/For You Blue,The Beatles,1,1,10,10
Gimme Dat Ding,The Pipkins,9,9,12,12
Who's Gonna Take The Blame,Smokey Robinson & The Miracles,46,46,7,7
Spirit In The Dark,Aretha Franklin with The Dixie Flyers,23,23,8,8
I Want To Take You Higher,Sly & The Family Stone,38,38,16,9
I Want To Take You Higher,Ike & Tina Turner & The Ikettes,34,34,18,18
Ball Of Confusion (That's What The World Is Today),The Temptations,3,3,15,15
Mama Told Me (Not To Come),Three Dog Night,1,1,15,15
Free The People,Delaney & Bonnie & Friends,75,75,4,4
Man Of Constant Sorrow,Ginger Baker's Air Force,85,85,2,2
Ain't That Loving You (For More Reasons Than One),Luther Ingram,45,45,9,9
Westbound #9,The Flaming Ember,24,24,14,14
Spill The Wine,Eric Burdon And War,3,3,21,21
Freedom Blues,Little Richard,47,47,9,9
The Love You Save/I Found That Girl,Jackson 5,1,1,13,13
Are You Ready?,Pacific Gas And Electric,14,14,12,12
"You, Me And Mexico",Edward Bear,68,68,4,4
Don't It Make You Want To Go Home,Brook Benton With The Dixie Flyers,45,45,7,7
Friends,Feather,79,79,5,5
Some Beautiful,Jack Wild,92,92,4,4
Lay A Little Lovin' On Me,Robin McNamara,11,11,15,15
Heighdy-Ho Princess,Neon Philharmonic,94,94,2,2
You Keep Me Hangin' On/Hurt So Bad,Jackie DeShannon,96,96,1,1
Feelings,Barry Mann,93,93,3,3
I Think I Love You Again,Brenda Lee,97,97,2,2
Primrose Lane,O.C. Smith,86,86,3,3
I Can't Tell The Bottom From The Top,The Hollies,82,82,4,4
"Tighter, Tighter",Alive & Kicking,7,7,14,14
What Am I Gonna Do,Smith,73,73,4,4
(How Bout A Little Hand For) The Boys In The Band,The Boys In The Band,48,48,10,10
Trying To Make A Fool Of Me,The Delfonics,40,40,9,9
Teach Your Children,"Crosby, Stills, Nash & Young",16,16,11,11
Long And Lonesome Road,The Shocking Blue,75,75,5,5
Steal Away,Johnnie Taylor,37,37,10,10
"The Sly, Slick, And The Wicked",The Lost Generation,30,30,14,14
Melanie Makes Me Smile,Tony Burrows,87,87,4,4
Maybe,The Three Degrees,29,29,12,12
Gimme Shelter,Merry Clayton,73,73,7,7
Oh My My,The Monkees,98,98,2,2
She Cried,The Lettermen,73,73,7,7
A Song Of Joy (Himno A La Alegria),Miguel Rios,14,14,9,9
Song From M*A*S*H,Al DeLory,70,70,12,12
Canned Ham,Norman Greenbaum,46,46,6,6
The End Of Our Road,Marvin Gaye,40,40,7,7
Save The Country,The 5th Dimension,27,27,8,8
Silver Bird,Mark Lindsay,25,25,10,10
Make It With You,Bread,1,1,17,17
Good Morning Freedom,Daybreak,94,94,3,3
"Move Me, O Wondrous Music",The Ray Charles Singers,99,99,1,1
He Loves Me All The Way,Tammy Wynette,97,97,2,2
(They Long To Be) Close To You,Carpenters,1,1,17,17
I Just Can't Help Believing,B.J. Thomas,9,9,13,13
(If You Let Me Make Love To You Then) Why Can't I Touch You?,Ronnie Dyson,8,8,14,14
When We Get Married,The Intruders,45,45,8,8
Pearl,Tommy Roe,50,50,9,9
Dear Ann,George Baker Selection,93,93,2,2
Cinnamon Girl,Neil Young & Crazy Horse,55,55,9,9
If My Heart Could Speak,The Manhattans,98,98,1,1
This Bitter Earth,The Satisfactions,96,96,3,3
I Heard The Voice Of Jesus,Turley Richards,99,99,3,3
"Signed, Sealed, Delivered I'm Yours",Stevie Wonder,3,3,14,14
Ohio,"Crosby, Stills, Nash & Young",14,14,9,9
Overture From Tommy (A Rock Opera),The Assembled Multitude,16,16,13,13
One Day Of Your Life,Andy Williams,77,77,4,4
My Marie,Engelbert Humperdinck,43,43,8,8
The Witch,The Rattles,79,79,5,5
Big Yellow Taxi,The Neighborhood,29,29,11,11
Your Own Back Yard,Dion,75,75,3,3
I'll Be Right Here,Tyrone Davis,53,53,9,9
You've Been My Inspiration,The Main Ingredient,64,64,9,9
Let's Make Each Other Happy,The Illusion,98,98,2,2
Humphrey The Camel,Jack Blanchard & Misty Morgan,78,78,6,6
Eve Of Destruction,The Turtles,100,100,2,2
Everything A Man Could Ever Need,Glen Campbell,52,52,8,8
Superman,The Ides Of March,64,64,5,5
Destiny/Susie-Q,Jose Feliciano,83,83,2,2
Tell It All Brother,Kenny Rogers & The First Edition,17,17,11,11
Sunshine,The Archies,57,57,7,7
Hello Darlin',Conway Twitty,60,60,8,8
Wonder Could I Live There Anymore,Charley Pride,87,87,3,3
Stealing In The Name Of The Lord,Paul Kelly,49,49,9,9
Hand Clapping Song,The Meters,89,89,4,4
Let The Music Take Your Mind,Kool & The Gang,78,78,6,6
War,Edwin Starr,1,1,15,15
In The Summertime,Mungo Jerry,3,3,13,13
Summertime Blues,The Who,27,27,9,9
Paper Mache,Dionne Warwick,43,43,7,7
Apartment 21,Bobbie Gentry,81,81,6,6
Groovy Situation,Gene Chandler,12,12,15,15
Do You See My Love (For You Growing),Jr. Walker & The All Stars,32,32,10,10
Solitary Man,Neil Diamond,21,21,24,14
Down By The River,The Brooklyn Bridge,91,91,2,2
I.O.I.O.,Bee Gees,94,94,1,1
Drop By My Place,Little Carl Carlton,78,78,6,6
Give A Woman Love,Bobbi Martin,97,97,1,1
"Que Sera, Sera (Whatever Will Be, Will Be)",Mary Hopkin,77,77,5,5
No Arms Can Ever Hold You,Bobby Vinton,93,93,4,4
Get Up (I Feel Like Being Like A) Sex Machine (Part 1),James Brown,15,15,9,9
Everybody's Got The Right To Love,The Supremes,21,21,11,11
Snowbird,Anne Murray,8,8,16,16
Hand Me Down World,The Guess Who,17,17,11,11
Patches,Clarence Carter,4,4,14,14
"Baby, Is There Something On Your Mind",McKinley Travis,91,91,2,2
Down By The River,Buddy Miles,68,68,7,7
The Lights Of Tucson,Jim Campbell,93,93,2,2
Yellow River,Christie,23,23,20,20
I Can't Be You (You Can't Be Me),The Glass House,90,90,5,5
