song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
After All The Bars Are Closed,Thomas Rhett,35,35,21,21
Party 4 U,Charli xcx,55,55,21,21
Marlboro Rojo,Fuerza Regida,64,64,21,21
DTMF,Bad Bunny,2,2,20,20
Baile Inolvidable,Bad Bunny,3,3,20,20
Nuevayol,Bad Bunny,8,8,20,20
Anxiety,Doechii,9,9,20,20
Please Please Please,Sabrina Carpenter,1,10,38,20
Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",10,10,20,20
Abracadabra,Lady Gaga,13,13,20,20
Tu Boda,Oscar Maydon & Fuerza Regida,22,22,20,20
BMF,SZA,29,29,20,20
Backup Plan,Bailey Zimmerman & Luke Combs,30,30,20,20
Que Pasaria...,Rauw Alejandro & Bad Bunny,34,34,20,20
Loco,Neton Vega,43,43,20,20
4x4xU,Lainey Wilson,45,45,20,20
Me Jalo,Fuerza Regida & Grupo Frontera,48,48,20,20
Denial Is A River,Doechii,21,21,19,19
Just Keep Watching,Tate McRae,33,33,19,19
Fix What You Didn't Break,Nate Smith,52,52,20,19
The Largest,BigXthaPlug,71,71,19,19
Manchild,Sabrina Carpenter,1,1,18,18
Twilight Zone,Ariana Grande,18,18,18,18
Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",44,44,18,18
Nice To Meet You,Myles Smith,73,73,18,18
Superman,Morgan Wallen,8,8,17,17
I'm A Little Crazy,Morgan Wallen,17,17,17,17
Folded,Kehlani,18,18,17,17
Dark Thoughts,Lil Tecca,28,28,17,17
Help Me,Real Boston Richey,47,47,29,17
Better Me For You (Brown Eyes),Max McNown,50,50,17,17
Think I'm In Love With You,Chris Stapleton,49,53,40,17
Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",1,1,16,16
Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",4,4,16,16
Outside,Cardi B,10,10,16,16
Busy Woman,Sabrina Carpenter,27,27,16,16
6 Months Later,Megan Moroney,30,30,16,16
Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,32,32,16,16
It's Ok I'm Ok,Tate McRae,20,42,20,16
Whim Whamiee,PLUTO & YKNIECE,51,51,16,16
Guy For That,Post Malone Featuring Luke Combs,17,54,27,16
Backseat Driver,Kane Brown,60,60,16,16
Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",3,3,15,15
How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",8,8,15,15
I Am Not Okay,Jelly Roll,14,14,32,15
What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",15,15,15,15
Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",21,21,15,15
Free,Rumi & JINU: EJAE & Andrew Choi,23,23,15,15
Wind Up Missin' You,Tucker Wetmore,31,31,43,15
TN,Morgan Wallen,31,31,15,15
Dos Dias,Tito Double P & Peso Pluma,51,51,20,15
Diet Pepsi,Addison Rae,54,57,20,15
Por Esos Ojos,Fuerza Regida,64,64,15,15
Hey Now,Kendrick Lamar Featuring Dody6,5,5,14,14
25,Rod Wave,16,16,14,14
Azizam,Ed Sheeran,28,28,14,14
Bar None,Jordan Davis,41,41,14,14
Typa,GloRilla,42,42,14,14
Dancing In The Flames,The Weeknd,14,49,18,14
Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",50,50,14,14
Somewhere Over Laredo,Lainey Wilson,54,54,14,14
I Ain't Sayin',Jordan Davis,58,58,14,14
Are You Even Real,Teddy Swims & GIVEON,59,59,14,14
Daisies,Justin Bieber,2,2,13,13
Voy A Llevarte Pa PR,Bad Bunny,17,17,13,13
Yukon,Justin Bieber,17,17,13,13
Tweaker,GELO,29,29,13,13
Bloodline,Alex Warren With Jelly Roll,32,32,13,13
No Broke Boys,Disco Lines & Tinashe,39,39,13,13
Sparks,Coldplay,77,77,13,13
What Did I Miss?,Drake,2,2,12,12
Eternity,Alex Warren,16,16,12,12
Die Trying,"PARTYNEXTDOOR, Drake & Yebba",21,21,12,12
Sugar On My Tongue,"Tyler, The Creator",41,41,12,12
Gabriela,KATSEYE,45,45,12,12
Strategy,Twice,51,51,12,12
Went Legit,G Herbo,81,81,12,12
Headlock,Imogen Heap,82,82,12,12
Gimme A Hug,Drake,6,6,11,11
"I Love You, I'm Sorry",Gracie Abrams,19,19,21,11
Which One,Drake & Central Cee,23,23,11,11
It Depends,Chris Brown Featuring Bryson Tiller,29,29,11,11
Back In The Saddle,Luke Combs,38,38,11,11
Close To You,Gracie Abrams,49,67,21,11
Burning Down,Alex Warren,69,76,14,11
The Subway,Chappell Roan,3,3,10,10
Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,21,21,10,10
Jump,BLACKPINK,28,28,10,10
Defying Gravity,Cynthia Erivo Featuring Ariana Grande,44,44,10,10
Juno,Sabrina Carpenter,22,53,17,10
Khe?,Rauw Alejandro & Romeo Santos,60,60,10,10
Holy Smokes,Bailey Zimmerman,54,65,16,10
Tu Sancho,Fuerza Regida,65,65,10,10
Don't Mind If I Do,Riley Green Featuring Ella Langley,68,68,10,10
St. Chroma,"Tyler, The Creator Featuring Daniel Caesar",7,7,9,9
Million Dollar Baby,Tommy Richman,2,15,33,9
Lies Lies Lies,Morgan Wallen,7,17,23,9
Disease,Lady Gaga,27,27,9,9
Hell At Night,BigXthaPlug Featuring Ella Langley,35,35,9,9
Popular,Ariana Grande,53,53,9,9
Shake Dat Ass (Twerk Song),BossMan Dlow,54,54,14,9
Is It A Crime,Mariah The Scientist & Kali Uchis,59,59,9,9
Texas,Blake Shelton,61,61,9,9
wgft,Gunna Featuring Burna Boy,66,66,9,9
Frecuencia,Dareyes de La Sierra,82,82,9,9
Gnarly,KATSEYE,90,90,9,9
The Giver,Chappell Roan,5,5,8,8
El Club,Bad Bunny,27,27,8,8
You Look Like You Love Me,Ella Langley Featuring Riley Green,30,33,24,8
12 To 12,sombr,41,41,8,8
Call Me When You Break Up,"Selena Gomez, Benny Blanco & Gracie Abrams",46,46,8,8
Dark Til Daylight,Morgan Wallen,49,49,8,8
Heart Of Stone,Jelly Roll,53,53,8,8
Haunted,Kane Brown With Jelly Roll,58,58,8,8
Te Queria Ver,Aleman X Neton Vega,58,58,8,8
Apple,Charli xcx,51,62,20,8
Last One To Know,Gavin Adcock,67,67,8,8
Tattoo,Tito Double P,72,72,8,8
Feel It,d4vd,75,75,11,8
Rosones,Tito Double P,76,76,8,8
Whiskey Drink,Jason Aldean,77,77,8,8
Thought It Was Love,Ty Myers,79,79,8,8
Last Christmas,Wham!,3,3,45,7
Wacced Out Murals,Kendrick Lamar,4,4,7,7
Man I Need,Olivia Dean,12,12,7,7
Fat Juicy & Wet,Sexyy Red & Bruno Mars,17,17,7,7
Eyes Are Closed,Morgan Wallen,22,22,7,7
Velda,"Bad Bunny, Omar Courtz & Dei V",23,23,7,7
Jealous Type,Doja Cat,28,28,7,7
I Luv Her,GloRilla & T-Pain,70,70,7,7
Little Things,Ella Mai,81,81,7,7
Push 2 Start,Tyla,88,88,7,7
Let Down,Radiohead,91,91,7,7
All I Want For Christmas Is You,Mariah Carey,1,1,71,6
Rockin' Around The Christmas Tree,Brenda Lee,1,2,64,6
Tears,Sabrina Carpenter,3,3,6,6
A Holly Jolly Christmas,Burl Ives,4,5,45,6
It's The Most Wonderful Time Of The Year,Andy Williams,5,7,45,6
Dodger Blue,"Kendrick Lamar Featuring Wallie the Sensei, Siete7x & Roddy Ricch",11,11,6,6
Nobody's Son,Sabrina Carpenter,12,12,6,6
When Did You Get Hot?,Sabrina Carpenter,17,17,6,6
Hot To Go!,Chappell Roan,15,18,25,6
Miles On It,Marshmello & Kane Brown,15,20,29,6
Cowgirls,Morgan Wallen Featuring ERNEST,12,21,49,6
Kick Myself,Morgan Wallen,21,21,6,6
TGIF,GloRilla,22,22,22,6
Ain't No Love In Oklahoma,Luke Combs,13,23,27,6
The Door,Teddy Swims,24,29,25,6
Weltita,Bad Bunny & Chuwi,32,32,6,6
Where'd That Girl Go,Morgan Wallen,32,32,6,6
Kiss Her In Front Of You,Morgan Wallen,34,34,6,6
I Can Do It With A Broken Heart,Taylor Swift,3,37,31,6
Ring Ring Ring,"Tyler, The Creator",44,44,6,6
Beautiful As You,Thomas Rhett,50,50,24,6
La Patrulla,Peso Pluma & Neton Vega,47,51,18,6
28,Zach Bryan,14,55,20,6
Friends Like That,John Morgan Featuring Jason Aldean,57,57,6,6
Cliche,MGK,62,62,6,6
So Far So Fake,Pierce the Veil,64,64,6,6
Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,65,65,6,6
Good Graces,Sabrina Carpenter,15,66,13,6
El Lokeron,Tito Double P,73,73,8,6
Nadie,Tito Double P,78,78,6,6
The Days,CHRYSTAL,83,83,6,6
Morena,Neton Vega & Peso Pluma,83,83,6,6
Wondering Why,The Red Clay Strays,71,91,20,6
Evil J0rdan,Playboi Carti,2,2,5,5
Jingle Bell Rock,Bobby Helms,3,3,61,5
Santa Tell Me,Ariana Grande,5,5,29,5
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,7,8,36,5
Underneath The Tree,Kelly Clarkson,9,9,32,5
Noid,"Tyler, The Creator",10,10,5,5
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",9,10,49,5
Feliz Navidad,Jose Feliciano,6,11,37,5
Sleigh Ride,The Ronettes,8,13,33,5
All The Stars,Kendrick Lamar & SZA,7,14,26,5
"Darling, I","Tyler, The Creator Featuring Teezo Touchdown",15,15,5,5
Pink Skies,Zach Bryan,6,24,25,5
Austin,Dasha,18,25,36,5
Falling Apart,Morgan Wallen,25,25,5,5
House Tour,Sabrina Carpenter,27,27,5,5
High Road,Zach Bryan,29,29,5,5
"Skoal, Chevy, And Browning",Morgan Wallen,29,29,5,5
Perfumito Nuevo,Bad Bunny & RaiNao,31,31,5,5
Kehlani,Jordan Adetunji,24,34,21,5
Caramel,Sleep Token,34,34,5,5
Kloufrens,Bad Bunny,40,40,5,5
The Dead Dance,Lady Gaga,40,40,5,5
Scorsese Baby Daddy,SZA,41,41,5,5
If You Were Mine,Morgan Wallen,41,41,5,5
Don't We,Morgan Wallen,48,48,5,5
Pitorro de Coco,Bad Bunny,50,50,5,5
OWA OWA,Lil Tecca,50,50,5,5
Empty Out Your Pockets,Juice WRLD,56,56,5,5
Ojos Tristes,"Selena Gomez, Benny Blanco & The Marias",56,56,5,5
Or What?,NLE Choppa & 41,52,58,7,5
Him All Along,Gunna,58,58,5,5
Lonely Road,MGK & Jelly Roll,33,59,16,5
Mamushi,Megan Thee Stallion Featuring Yuki Chiba,36,62,20,5
What Is This Feeling?,Ariana Grande & Cynthia Erivo,62,62,5,5
Latina Foreva,Karol G,66,66,5,5
Single Again,Josh Ross,73,73,5,5
Sienna,The Marias,74,74,5,5
Boys Back Home,Dylan Marlowe & Dylan Scott,75,75,5,5
Prove It,21 Savage & Summer Walker,43,76,19,5
New Drop,Don Toliver,81,81,6,5
Gang Baby,NLE Choppa,82,82,5,5
Forever Young,"David Guetta, Alphaville & Ava Max",90,90,5,5
4X4,Travis Scott,1,1,4,4
Reincarnated,Kendrick Lamar,8,8,4,4
Man At The Garden,Kendrick Lamar,9,9,4,4
It's Beginning To Look A Lot Like Christmas,Michael Buble,12,12,24,4
Heart Pt. 6,Kendrick Lamar,14,14,4,4
Run Rudolph Run,Chuck Berry,10,14,26,4
Christmas (Baby Please Come Home),Darlene Love,15,15,26,4
My Man On Willpower,Sabrina Carpenter,15,15,4,4
Rah Tah Tah,"Tyler, The Creator",16,16,4,4
It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,12,16,27,4
"Dum, Dumb, And Dumber","Lil Baby, Young Thug & Future",16,16,4,4
Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,16,18,18,4
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,12,19,39,4
Deck The Halls,Nat King Cole,16,20,17,4
Sugar Talking,Sabrina Carpenter,20,20,4,4
Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,21,23,24,4
Go Go Juice,Sabrina Carpenter,24,24,4,4
Gloria,Kendrick Lamar & SZA,27,27,4,4
Thought I Was Dead,"Tyler, The Creator Featuring ScHoolboy Q & Santigold",32,32,4,4
Goodbye,Sabrina Carpenter,33,33,4,4
What Was That,Lorde,36,36,4,4
Ketu Tecre,Bad Bunny,38,38,4,4
Pour Me A Drink,Post Malone Featuring Blake Shelton,12,40,20,4
Bokete,Bad Bunny,42,42,4,4
Missing,Morgan Wallen,42,42,4,4
Turista,Bad Bunny,45,45,4,4
Si Antes Te Hubiera Conocido,Karol G,32,47,20,4
Hollon,GloRilla,48,48,7,4
Cafe Con Ron,Bad Bunny & Los Pleneros de La Cresta,48,48,4,4
Drive,SZA,51,51,4,4
La Mudanza,Bad Bunny,51,51,4,4
End Of The World,Miley Cyrus,52,52,4,4
River Washed Hair,Zach Bryan,53,53,4,4
Balloon,"Tyler, The Creator Featuring Doechii",56,56,4,4
Christmas Magic,Laufey,56,56,4,4
Touch Me Like A Gangster,Jessie Murph,56,56,4,4
Emergence,Sleep Token,57,57,4,4
Camera,Ed Sheeran,58,58,4,4
Shot Callin,YoungBoy Never Broke Again,64,64,4,4
Nights Like This,The Kid Laroi,47,65,20,4
Hands Of Time,Eric Church,70,70,4,4
Change Me,BigXthaPlug,79,79,4,4
Breakin' Dishes,Rihanna,82,82,4,4
Brokey,Latto,84,84,4,4
What Kinda Man,Parker McCollum,94,94,4,4
CN Tower,PARTYNEXTDOOR & Drake,18,18,3,3
Go Baby,Justin Bieber,18,18,3,3
Blue Christmas,Elvis Presley,18,21,16,3
Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,20,22,12,3
GNX,"Kendrick Lamar Featuring Hitta J3, YoungThreat & Peysoh",24,24,3,3
Little Saint Nick,The Beach Boys,25,25,11,3
Wonderful Christmastime,Paul McCartney,26,26,16,3
Something About You,PARTYNEXTDOOR & Drake,26,26,3,3
Safe,Cardi B Featuring Kehlani,26,26,3,3
Never Getting Laid,Sabrina Carpenter,30,30,3,3
Christmastime Is Here,Vince Guaraldi Trio,31,31,7,3
Deeper,PARTYNEXTDOOR,31,31,3,3
We Almost Broke Up Again Last Night,Sabrina Carpenter,31,31,3,3
Magnet,Cardi B,37,37,3,3
Dandelion,Ariana Grande,38,38,3,3
Money On Money,Young Thug Featuring Future,39,39,3,3
Judge Judy,"Tyler, The Creator",40,40,3,3
2 Hands,Tate McRae,41,41,3,3
Take Your Mask Off,"Tyler, The Creator Featuring Daniel Caesar & Latoiya Williams",42,42,3,3
Sao Paulo,The Weeknd & Anitta,43,43,3,3
Pretty & Petty,Cardi B,43,43,3,3
ErrTime,Cardi B,43,43,3,3
Like That,"Future, Metro Boomin & Kendrick Lamar",1,45,32,3
Genesis,Morgan Wallen,46,46,3,3
Stuff,Lil Baby Featuring Travis Scott,51,51,3,3
Interlude,Morgan Wallen,51,51,3,3
Number 3 And Number 7,Morgan Wallen Featuring Eric Church,52,52,3,3
Revelation,Morgan Wallen,54,54,3,3
Napoleon,$uicideboy$,54,54,3,3
Guess,Charli xcx Featuring Billie Eilish,12,55,13,3
Twenties,Giveon,55,55,3,3
Ms. Whitman,Bhad Bhabie,56,56,3,3
Jack And Jill,Morgan Wallen,60,60,3,3
Lo Que Le Paso A Hawaii,Bad Bunny,62,62,3,3
Thick Of It,KSI Featuring Trippie Redd,64,64,4,3
2AM,BigXthaPlug,64,64,3,3
Chest Pain (I Love),Malcolm Todd,68,68,3,3
Whiskey Whiskey,Moneybagg Yo Featuring Morgan Wallen,21,71,20,3
Nel,Fuerza Regida,70,72,14,3
Fame Is A Gun,Addison Rae,73,73,3,3
Sapphire,Ed Sheeran,74,74,3,3
Steve's Lava Chicken,Jack Black,78,78,3,3
Darlin',Chase Matthew,78,78,3,3
This Heart,Corey Kent,82,82,3,3
like JENNIE,JENNIE,83,83,3,3
Holy Water,Marshmello x Jelly Roll,90,90,3,3
She Ready,Key Glock,91,91,3,3
On One Tonight,Gunna,54,92,7,3
Country Song Came On,Luke Bryan,93,93,3,3
Somebody,Latto,94,94,3,3
Tit For Tat,Tate McRae,3,3,2,2
Good Credit,Playboi Carti & Kendrick Lamar,17,17,2,2
Crush,Playboi Carti & Travis Scott,20,20,2,2
Backd00r,Playboi Carti Featuring Kendrick Lamar & Jhene Aiko,25,25,2,2
Philly,Playboi Carti & Travis Scott,28,28,2,2
Please Come Home For Christmas,Eagles,18,29,17,2
Moth Balls,PARTYNEXTDOOR & Drake,29,29,2,2
Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,16,30,29,2
Hey Jane,"Tyler, The Creator",33,33,2,2
Fine Shit,Playboi Carti,33,33,2,2
Big Poe,"Tyler, The Creator Featuring Sk8brd",33,33,2,2
Toxic,Playboi Carti & Skepta,34,34,2,2
Last Lap,Rod Wave,35,35,2,2
Spider-Man Superman,PARTYNEXTDOOR & Drake,35,35,2,2
Sympathy Is A Knife,Charli xcx Featuring Ariana Grande,36,36,2,2
Hip-Hop,Lil Wayne & BigXthaPlug Featuring Jay Jones,36,36,2,2
Walking Away,Justin Bieber,37,37,2,2
Saturn,SZA,6,38,35,2
Like It's Christmas,Jonas Brothers,39,39,9,2
Crazy Train,Ozzy Osbourne,39,39,2,2
Don't Worry I'll Make You Worry,Sabrina Carpenter,39,39,2,2
Small Town Fame,Drake,40,40,2,2
Killin' It Girl,J-Hope & GloRilla,40,40,2,2
360,Charli xcx,41,41,20,2
Intro (End Of The World),Ariana Grande,38,42,4,2
Chains & Whips,Clipse Featuring Kendrick Lamar,42,42,2,2
Raining In Houston,Drake,43,43,2,2
I Know Love,Tate McRae Featauring The Kid Laroi,43,43,2,2
Federal Nightmares,Rod Wave,44,44,2,2
By Myself,Lil Baby & Rylo Rodriguez Featuring Rod Wave,44,44,2,2
Dear God,Tate McRae,44,44,2,2
Pimmie's Dilemma,"Pimmie, PARTYNEXTDOOR & Drake",45,45,2,2
A N X I E T Y,Sleepy Hallow Featuring Doechii,45,45,2,2
Pick It Up,Cardi B Featuring Selena Gomez,45,45,2,2
Angel With An Attitude,Rod Wave,46,46,2,2
I Killed You,"Tyler, The Creator",46,46,2,2
Baptized In Fear,The Weeknd,46,46,2,2
Just Say Dat,Gunna,46,46,2,2
Hello,Cardi B,46,46,2,2
Happy Holiday / The Holiday Season,Andy Williams,18,47,21,2
Damocles,Sleep Token,47,47,2,2
Dead,Cardi B Featuring Summer Walker,47,47,2,2
Open Hearts,The Weeknd,48,48,2,2
Sucka Free,"Tyler, The Creator",48,48,2,2
"Mama, I'm Coming Home",Ozzy Osbourne,28,48,19,2
Fall Fast In Love,Rod Wave,49,49,4,2
Outfit,Lil Baby & 21 Savage,50,50,2,2
Kick Out,Travis Scott,50,50,2,2
Passport Junkie,Rod Wave,51,51,6,2
Stop Playing With Me,"Tyler, The Creator",51,51,2,2
Tomorrow,"Tyler, The Creator",53,53,2,2
Purple Lace Bra,Tate McRae,53,53,2,2
Champain & Vacay,Travis Scott & Don Toliver,53,53,2,2
Bodega Baddie,Cardi B,53,53,2,2
Miss Possessive,Tate McRae,54,54,2,2
Dumbo,Travis Scott,54,54,2,2
Mommanem,"Tyler, The Creator",54,54,2,2
I'll Take Care Of You,"Tyler, The Creator Featuring Yebba",55,55,2,2
Dracula,Tame Impala,55,55,2,2
Insecurities,Lil Baby,56,56,2,2
Like Weezy,Playboi Carti,56,56,2,2
Don't Tap That Glass / Tweakin',"Tyler, The Creator",56,56,2,2
F U 2x,Lil Baby,57,57,2,2
Don't You Worry Baby,"Tyler, The Creator Featuring Madison McFerrin",59,59,2,2
Diamond Boy (DTM),SZA,60,60,2,2
On My Mind,Alex Warren & ROSE,60,60,2,2
What Do I Do,SZA,62,62,2,2
Madeline,Zach Bryan Featuring Gabriella Rose,62,62,2,2
Come Back As A Redneck,Morgan Wallen Featuring HARDY,63,63,2,2
What's Goin On,Cardi B Featuring Lizzo,63,63,2,2
Another Life,SZA,64,64,2,2
I Hope You Find Your Way Home,"Tyler, The Creator",65,65,2,2
Imaginary Playerz,Cardi B,66,66,2,2
AGATS2 (Insecure),Juice WRLD & Nicki Minaj,68,68,2,2
Born Again,LISA Featuring Doja Cat & RAYE,68,68,2,2
Forever Be Mine,Gunna Featuring Wizkid,68,68,2,2
Ma Meilleure Ennemie,Stromae & Pomme,69,69,2,2
cLOUDs,J. Cole,69,69,2,2
The Dealer,Morgan Wallen Featuring ERNEST,69,69,2,2
Crybaby,SZA,70,70,2,2
This Town's Been Too Good To Us,Dylan Scott,70,70,2,2
Leavin's The Least I Could Do,Morgan Wallen,70,70,2,2
Kitchen,SZA,71,71,2,2
Went West,BabyChiefDoit,71,71,2,2
Drinking Til It Does,Morgan Wallen,72,72,2,2
Bodies,Offset & JID,72,72,2,2
Blue Jean Baby,Zach Bryan,73,73,2,2
Nissan Altima,Doechii,73,73,2,2
Different Species,Offset & Gunna,73,73,2,2
The Emptiness Machine,Linkin Park,21,74,7,2
ExtraL,JENNIE & Doechii,75,75,2,2
Good Times & Tan Lines,Zach Top,75,75,2,2
Big Dawgs,Hanumankind X Kalmi,23,78,13,2
My World,Chuckyy,79,79,2,2
LA Night,Morgan Wallen,79,79,2,2
Where Is My Husband!,RAYE,79,79,2,2
Jingle Bells,Meghan Trainor,78,80,4,2
Chill Baby,SZA,80,80,2,2
GBP,Central Cee Featuring 21 Savage,81,81,2,2
7 Dias,Gabito Ballesteros & Tito Double P,84,84,2,2
Park,Tyler Hubbard,84,84,2,2
No One Mourns The Wicked,"Ariana Grande Featuring Andy Nyman, Courtney-Mae Briggs, Jeff Goldblum, Sharon D. Clarke & Jenna Boyd",86,86,2,2
Dancing Through Life,"Jonathan Bailey Featuring Ariana Grande, Ethan Slater, Marissa Bode & Cynthia Erivo",86,86,2,2
The Fall,Cody Johnson,86,86,2,2
So Easy (To Fall In Love),Olivia Dean,87,87,2,2
Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",89,89,2,2
Hometown Home,LoCash,91,91,2,2
The Wizard And I,Cynthia Erivo Featuring Michelle Yeoh,92,92,2,2
Lil Demon,Future,25,94,5,2
I'm Not That Girl,Cynthia Erivo,94,94,2,2
Leave Me Alone,BigXthaPlug,96,96,2,2
Mantra,JENNIE,98,98,2,2
Ribs,Lorde,99,99,2,2
The Fate Of Ophelia,Taylor Swift,1,1,1,1
Opalite,Taylor Swift,2,2,1,1
Elizabeth Taylor,Taylor Swift,3,3,1,1
Father Figure,Taylor Swift,4,4,1,1
Wood,Taylor Swift,5,5,1,1
Wi$h Li$t,Taylor Swift,6,6,1,1
Actually Romantic,Taylor Swift,7,7,1,1
The Life Of A Showgirl,Taylor Swift Featuring Sabrina Carpenter,8,8,1,1
Eldest Daughter,Taylor Swift,9,9,1,1
Cancelled!,Taylor Swift,10,10,1,1
Ruin The Friendship,Taylor Swift,11,11,1,1
Honey,Taylor Swift,12,12,1,1
Thriller,Michael Jackson,4,20,24,1
All I Can Take,Justin Bieber,21,21,1,1
Mojo Jojo,Playboi Carti,27,27,1,1
Ghostbusters,Ray Parker Jr.,1,28,25,1
Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",1,30,41,1
"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,25,31,21,1
Humble.,Kendrick Lamar,1,33,38,1
Fortnight,Taylor Swift Featuring Post Malone,1,33,21,1
Way It Is,Justin Bieber & Gunna,33,33,1,1
This Christmas,Donny Hathaway,34,35,6,1
Things You Do,Justin Bieber,35,35,1,1
Baby It's Cold Outside,Dean Martin,36,36,2,1
Holly Jolly Christmas,Michael Buble,37,37,1,1
Crying In Chanel,Drake,37,37,1,1
This Is Halloween,The Citizens of Halloween,38,38,2,1
