song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Goody Goody,Lisette Melendez,53,53,15,15
Sentimental,Kenny G,72,72,10,10
Miss You In A Heartbeat,Def Leppard,39,39,17,17
Fast As You,Dwight Yoakam,70,70,10,10
Yours,Shai,63,63,11,11
"Stay (Faraway, So Close!)",U2,61,61,13,13
Betcha'll Never Find,Chantay Savage,70,70,14,14
Here Come The Lords,Lords Of The Underground,93,93,6,6
Rock With You,Inner Circle,98,98,2,2
Understanding,Xscape,8,8,20,20
Life (Everybody Needs Somebody To Love),Haddaway,41,41,16,16
Mary Jane's Last Dance,Tom Petty And The Heartbreakers,14,14,20,20
Will You Be There (In The Morning),Heart,39,39,18,18
Rubberband Girl,Kate Bush,88,88,6,6
"I Love Music (From ""Carlito's Way"")",Rozalla,76,76,7,7
John Deere Green,Joe Diffie,69,69,11,11
So Much In Love,All-4-One,5,5,22,22
The Sign,Ace of Base,1,1,41,41
I'm In The Mood,CeCe Peniston,32,32,20,20
Addams Family (Whoomp!),Tag Team,84,84,3,3
I Never Knew Love,Doug Stone,81,81,9,9
Having A Party,Rod Stewart,36,36,20,20
You Don't Have To Worry,Mary J. Blige,63,63,13,13
Funk Dat/Why Is It?,Sagat,63,63,17,17
Always On My Mind,SWV,54,54,17,17
We Ain't Goin' Out Like That,Cypress Hill,65,65,7,7
Dunkie Butt (Please Please Please),12 Gauge,28,28,21,21
Choose,Color Me Badd,23,23,17,17
Groove Thang,Zhane,17,17,20,20
Stay,Eternal,19,19,20,20
(Lay Your Head On My) Pillow,Tony! Toni! Tone!,31,31,15,15
Now And Forever,Richard Marx,7,7,27,27
Whatta Man,Salt-N-Pepa Featuring En Vogue,3,3,29,29
Dirty Dawg,NKOTB,66,66,6,6
U Send Me Swingin',Mint Condition,33,33,16,16
I'm In Love,Lisa Keith,84,84,3,3
One On One,To Be Continued...,70,70,7,7
Because Of Love,Janet Jackson,10,10,20,20
Rock And Roll Dreams Come Through,Meat Loaf,13,13,20,20
Everyday,Phil Collins,24,24,20,20
Without You/Never Forget You,Mariah Carey,3,3,23,23
Loser,Beck,10,10,24,24
Gin And Juice,Snoop Doggy Dogg,8,8,20,20
Zunga Zeng,K7,61,61,15,15
Boom Shak A-Tack,Born Jamericans,84,84,4,4
Come Clean,Jeru The Damaja,88,88,4,4
Runaway Love,Johnny O,87,87,5,5
Mmm Mmm Mmm Mmm,Crash Test Dummies,4,4,24,24
Bump N' Grind,R. Kelly,1,1,25,25
Laid,James,61,61,13,13
If That's Your Boyfriend (He Wasn't Last Night),MeShell Ndegeocello,73,73,6,6
Sound Of Da Police,KRS-One,89,89,6,6
It's All Good,M.C. Hammer,46,46,19,19
I Swear,John Michael Montgomery,42,42,20,20
"A Deeper Love (From ""Sister Act 2"")",Aretha Franklin,63,63,9,9
Krazy,Blackgirl,91,91,3,3
What Might Have Been,Little Texas,74,74,20,8
Big Time Sensuality,Bjork,88,88,5,5
You Know How We Do It,Ice Cube,30,30,20,20
Mother,Danzig,43,43,15,15
"Streets Of Philadelphia (From ""Philadelphia"")",Bruce Springsteen,9,9,20,20
"Hey D.J. (From ""Mi Vida Loca"")",Lighter Shade Of Brown,43,43,18,18
"Family Affair (From ""Addams Family Values"")",Shabba Ranks Featuring Patra And Terri & Monica,84,84,2,2
God,Tori Amos,72,72,12,12
Money In The Ghetto,Too $hort,90,90,3,3
I'm Outstanding,Shaquille O'Neal,47,47,11,11
"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,6,6,28,28
Sweet Lullaby,Deep Forest,78,78,8,8
Player's Ball,OutKast,37,37,20,20
"You Don't Love Me (No, No, No)",Dawn Penn,58,58,12,12
Tryin' To Get Over You,Vince Gill,88,88,2,2
Ain't Seen Love Like That,Mr. Big,83,83,6,6
Come To My Window,Melissa Etheridge,25,25,40,40
My Love,Little Texas,83,83,10,10
The Most Beautiful Girl In The World,Prince,3,3,26,26
And Our Feelings,Babyface,21,21,20,20
Indian Outlaw,Tim McGraw,15,15,20,20
Heaven Help/Spinning Around Over You,Lenny Kravitz,80,80,3,3
Since I Don't Have You,Guns N' Roses,69,69,9,9
Mass Appeal,Gang Starr,67,67,11,11
Return To Innocence,Enigma,4,4,26,26
On And On,Shyheim,89,89,6,6
Rock My World (Little Country Girl),Brooks & Dunn,97,97,3,3
I'm Ready,Tevin Campbell,9,9,22,22
Just Another Day,Queen Latifah,54,54,11,11
Feenin',Jodeci,25,25,20,20
I Like To Move It,Reel 2 Real Featuring The Mad Stuntman,89,89,6,6
Love Sneakin' Up On You,Bonnie Raitt,19,19,20,20
March Of The Pigs,Nine Inch Nails,59,59,3,3
Born To Roll,Masta Ace Incorporated,23,23,20,20
C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,60,60,16,16
Comin' On Strong,Sudden Change,56,56,17,17
Somethin' To Ride To (Fonky Expedition),The Conscious Daughters,42,42,15,15
Electric Relaxation (Relax Yourself Girl),A Tribe Called Quest,65,65,9,9
"The More You Ignore Me, The Closer I Get",Morrissey,46,46,15,15
I Want You,Juliet Roberts,44,44,14,14
Completely,Michael Bolton,32,32,15,15
Dream On Dreamer,The Brand New Heavies,51,51,11,11
You,Candlebox,78,78,18,18
Pumps And A Bump,M.C. Hammer,26,26,20,20
How Do You Like It?,Keith Sweat,48,48,20,20
Got Me Waiting,Heavy D & The Boyz,20,20,20,20
"Lullabye (Goodnight, My Angel)",Billy Joel,77,77,8,8
Don't Go Breaking My Heart,Elton John & RuPaul,92,92,2,2
"I'll Remember (From ""With Honors"")",Madonna,2,2,26,26
Dreams,The Cranberries,42,42,20,20
You Mean The World To Me,Toni Braxton,7,7,31,31
No Doubt About It,Neal McCoy,75,75,5,5
I've Been Thinking About You,Jocelyn Enriquez,80,80,11,11
Neon Moonlight,Rosco Martinez,57,57,10,10
"I'll Take You There (From ""Threesome"")",General Public,22,22,20,20
Papa'z Song,2Pac Duet With Mopreme,87,87,2,2
"Anything (From ""Above The Rim"")",SWV,18,18,20,20
Low,Cracker,64,64,13,13
Sweet Potatoe Pie,Domino,27,27,19,19
In Walked Love,Expose,84,84,6,6
Beautiful In My Eyes,Joshua Kadison,19,19,21,21
Part Time Lover/I'm Still In Love With You,H-Town/Al B. Sure!,57,57,16,16
"My Sharona (From ""Reality Bites"")",The Knack,91,91,4,4
"Gonna Love You Right (From ""Sugar Hill"")",After 7,87,87,6,6
"The Right Time (From ""Four Weddings And A Funeral"")",I To I,81,81,8,8
"Play My Funk (From ""Sugar Hill"")",Simple E,72,72,6,6
It Ain't Hard To Tell,Nas,91,91,8,8
"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,2,2,20,20
I Swear,All-4-One,1,1,30,30
I Got Cha Opin,Black Moon,93,93,10,10
Bizarre Love Triangle,FRENTE!,49,49,15,15
Leaving Las Vegas,Sheryl Crow,60,60,10,10
Love On My Mind,Xscape,46,46,15,15
Regular Thang,Ovis,72,72,13,13
Back & Forth,Aaliyah,5,5,24,24
Misled,Celine Dion,23,23,19,19
I Wish,Gabrielle,52,52,14,14
Always,Erasure,20,20,23,23
El Trago (The Drink),2 In A Room,86,86,6,6
Worker Man,Patra,53,53,16,16
If You Go,Jon Secada,10,10,30,30
Don't Turn Around,Ace of Base,4,4,30,30
"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,1,1,30,30
Moving On Up,M People,34,34,16,16
Shine,Collective Soul,11,11,29,29
Possession,Sarah McLachlan,73,73,19,19
Your Body's Callin',R. Kelly,13,13,20,20
Objects In The Rear View Mirror May Appear Closer Than...,Meat Loaf,38,38,11,11
Ease My Mind,Arrested Development,45,45,12,12
(She's) Some Kind Of Wonderful,Huey Lewis & The News,44,44,12,12
Leavin',Tony! Toni! Tone!,82,82,5,5
Willing To Forgive,Aretha Franklin,26,26,20,20
I Miss You,Aaron Hall,14,14,23,23
"Old Times' Sake (From ""Above The Rim"")",Sweet Sable,93,93,3,3
Don't Take The Girl,Tim McGraw,17,17,20,20
"(Meet) The Flintstones (From ""The Flintstones"")",The B.C. 52's,33,33,8,8
Whenever You Come Around,Vince Gill,72,72,10,10
"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,4,4,26,26
Sending My Love,Zhane,40,40,20,20
Night In My Veins,Pretenders,71,71,8,8
Crazy,Aerosmith,17,17,23,23
"Crooklyn (From ""Crooklyn"")",The Crooklyn Dodgers,60,60,12,12
"Any Time, Any Place/And On And On",Janet Jackson,2,2,20,20
Anytime You Need A Friend,Mariah Carey,12,12,21,21
Back In The Day,Ahmad,26,26,20,20
Wild Night,John Mellencamp With Me'Shell Ndegeocello,3,3,27,27
100% Pure Love,Crystal Waters,11,11,27,27
Bucktown,Smif-N-Wessun,93,93,5,5
Funkdafied,Da Brat,6,6,20,20
Fantastic Voyage,Coolio,3,3,25,25
Fall Down,Toad The Wet Sprocket,33,33,17,17
Selling The Drama,Live,43,43,19,19
"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,34,34,18,18
I'll Remember You,Atlantic Starr,55,55,13,13
I Believe,The Sounds Of Blackness,99,99,3,3
Closer,Nine Inch Nails,41,41,22,22
Prayer For The Dying,Seal,21,21,20,20
Backwater,Meat Puppets,47,47,20,20
I Need Your Love,Boston,51,51,10,10
When Can I See You,Babyface,4,4,24,24
Maybe Love Will Change Your Mind,Stevie Nicks,57,57,10,10
Cleopatra's Cat,Spin Doctors,84,84,3,3
Your Love Is So Divine,Miranda,66,66,14,14
Take It Back,Pink Floyd,73,73,7,7
I'm Not Over You,CeCe Peniston,41,41,14,14
What's Up,DJ Miko,58,58,20,20
Always In My Heart,Tevin Campbell,20,20,20,20
Girls & Boys,Blur,59,59,15,15
Booti Call,Blackstreet,34,34,20,20
It's Over Now,Cause And Effect,67,67,11,11
Sleeping In My Car,Roxette,50,50,8,8
Old To The New,Nice & Smooth,59,59,7,7
Funky Y-2-C,The Puppies,40,40,17,17
Nappy Heads,Fugees,49,49,16,16
Thinkin' Problem,David Ball,40,40,12,12
Warrior's Drum,King Just,96,96,5,5
90's Girl,Blackgirl,71,71,13,13
Nuttin' But Love,Heavy D & The Boyz,40,40,20,20
The Right Kinda Lover,Patti LaBelle,61,61,16,16
Diary Of A Madman,Gravediggaz,82,82,7,7
Afternoons & Coffeespoons,Crash Test Dummies,66,66,10,10
Tell Me Where It Hurts,Kathy Troccoli,88,88,6,6
Love Is All Around,Wet Wet Wet,41,41,20,20
Tootsee Roll,69 Boyz,12,12,21,21
The Way She Loves Me,Richard Marx,20,20,19,19
You Let Your Heart Go Too Fast,Spin Doctors,42,42,10,10
You Better Wait,Steve Perry,29,29,16,16
Southernplayalisticadillacmuzik,OutKast,74,74,10,10
Wink,Neal McCoy,91,91,4,4
Give It Up,Public Enemy,33,33,14,14
Captain Save A Hoe,E-40,94,94,2,2
This D.J.,Warren G,9,9,19,19
None Of Your Business,Salt-N-Pepa,32,32,19,19
Action,Terror Fabulous Featuring Nadine Sutherland,43,43,19,19
Weekend Love,Queen Latifah,70,70,13,13
Stroke You Up,Changing Faces,3,3,18,18
Do You Wanna Get Funky,C+C Music Factory,40,40,18,18
Bop Gun (One Nation),Ice Cube Featuring George Clinton,23,23,18,18
Take It Easy,Mad Lion,69,69,18,18
Never Lie,Immature,5,5,18,18
Happiness,Billy Lawrence,87,87,4,4
On Point,House Of Pain,85,85,5,5
Infatuation,Jamie Foxx,92,92,2,2
Be My Baby Tonight,John Michael Montgomery,73,73,10,10
I'd Give Anything,Gerald Levert,28,28,17,17
All I Wanna Do,Sheryl Crow,2,2,17,17
Sweet Sensual Love,Big Mountain,80,80,6,6
You,Bonnie Raitt,92,92,7,7
"No Guns, No Murder",Rayvon,94,94,4,4
I'm The Only One,Melissa Etheridge,11,11,17,17
When I Give My Love,Keith Sweat,85,85,4,4
I'll Make Love To You,Boyz II Men,1,1,16,16
Flava In Ya Ear,Craig Mack,9,9,16,16
Afro Puffs,The Lady Of Rage,57,57,11,11
"December 1963 (Oh, What A Night)",The 4 Seasons,14,14,16,16
I'll Stand By You,Pretenders,17,17,16,16
Romantic Call,Patra Featuring Yo-Yo,55,55,16,16
Lucky One,Amy Grant,18,18,16,16
Love Is Strong,The Rolling Stones,91,91,5,5
The Lion Sleeps Tonight (Wimoweh),The Tokens,51,51,13,13
Letitgo,Prince,31,31,14,14
Good Times,Edie Brickell,60,60,8,8
Summer Bunnies,R. Kelly,55,55,7,7
Right Beside You,Sophie B. Hawkins,56,56,13,13
Think Twice,Celine Dion,95,95,5,5
Far Behind,Candlebox,18,18,14,14
Juicy/Unbelievable,The Notorious B.I.G.,27,27,14,14
Another Night,Real McCoy,3,3,14,14
Your Love Is A...,Whitehead Bros.,76,76,10,10
"Circle Of Life (From ""The Lion King"")",Elton John,18,18,14,14
"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,40,40,14,14
But It's Alright,Huey Lewis & The News,54,54,14,14
Body & Soul,Anita Baker,36,36,13,13
At Your Best (You Are Love),Aaliyah,6,6,13,13
Games People Play,Inner Circle,84,84,5,5
You Gotta Be,Des'ree,31,31,13,13
Fade Into You,Mazzy Star,44,44,13,13
Can U Get Wit It,Usher,59,59,13,13
Endless Love,Luther Vandross & Mariah Carey,2,2,12,12
Short Dick Man,20 Fingers Featuring Gillette,29,29,12,12
I Saw It Cummin',PMD,89,89,3,3
Am I Wrong,Love Spit Love,83,83,10,10
Third Rock From The Sun,Joe Diffie,84,84,9,9
Thuggish Ruggish Bone,Bone Thugs-N-Harmony,22,22,11,11
Whipped,Jon Secada,65,65,9,9
Sukiyaki,4PM,28,28,11,11
"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,2,2,11,11
"What's The Frequency, Kenneth?",R.E.M.,21,21,10,10
Playaz Club,Rappin' 4-Tay,36,36,10,10
I'll Take Her,Ill Al Skratch Featuring Brian McKnight,62,62,10,10
5-4-3-2 (Yo! Time Is Up),Jade,72,72,10,10
"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,13,13,10,10
Hip Hop Ride,Da Youngsta's,68,68,9,9
Hungah,Karyn White,78,78,7,7
I Wanna Be Down,Brandy,7,7,9,9
Lucas With The Lid Off,Lucas,29,29,9,9
Something's Always Wrong,Toad The Wet Sprocket,41,41,9,9
Always,Bon Jovi,5,5,9,9
Undone - The Sweater Song,Weezer,57,57,9,9
I Belong To You/How Many Ways,Toni Braxton,35,35,9,9
Secret,Madonna,3,3,8,8
"U Will Know (From ""Jason's Lyric"")",B.M.U. (Black Men United),28,28,8,8
Practice What You Preach,Barry White,20,20,8,8
Through The Rain,Tanya Blount,90,90,6,6
Good Enough,Sarah McLachlan,77,77,8,8
Hold My Hand,Hootie & The Blowfish,55,55,8,8
7 Seconds,Youssou N'Dour & Neneh Cherry,98,98,4,4
Fa All Y'all,Da Brat,38,38,7,7
Out Of Tears,The Rolling Stones,60,60,7,7
9th Wonder (Slicker This Year),Digable Planets,80,80,7,7
Get Up On It,Keith Sweat (Featuring Kut Klose),65,65,7,7
You Don't Know Nothin',For Real,88,88,4,4
Supernova,Liz Phair,78,78,7,7
Sometimes Always,The Jesus and Mary Chain,96,96,2,2
Living In Danger,Ace of Base,22,22,6,6
You Want This/70's Love Groove,Janet Jackson,9,9,6,6
Breakdown,Fu-Schnickens,67,67,6,6
(I Could Only) Whisper Your Name,"Harry Connick, Jr.",74,74,6,6
Watermelon Crawl,Tracy Byrd,81,81,5,5
The Most Beautifullest Thing In This World,Keith Murray,53,53,6,6
Before I Let You Go,Blackstreet,30,30,6,6
Get Over It,Eagles,31,31,5,5
When We Dance,Sting,46,46,5,5
Dance Naked,John Mellencamp,52,52,5,5
Tic Toc,Lords Of The Underground,82,82,5,5
Shut Up And Kiss Me,Mary Chapin Carpenter,90,90,5,5
Word Is Bond,Brand Nubian,94,94,2,2
Black Coffee,Heavy D & The Boyz,63,63,4,4
Be Happy,Mary J. Blige,45,45,4,4
Get Ready For This,2 Unlimited,76,80,11,4
I See It Now,Tracy Lawrence,88,88,4,4
Hit By Love,CeCe Peniston,90,90,3,3
Creep,TLC,12,12,3,3
Bring The Pain,Method Man,75,75,3,3
Blind Man,Aerosmith,68,68,3,3
The Sweetest Days,Vanessa Williams,51,51,3,3
The Rhythm Of The Night,Corona,59,59,3,3
Picture Postcards From L.A.,Joshua Kadison,84,84,3,3
"I Can Go Deep (From ""A Low Down Dirty Shame"")",Silk,74,74,3,3
On Bended Knee,Boyz II Men,3,3,2,2
Tremor Christ/Spin The Black Circle,Pearl Jam,18,18,2,2
I Never Seen A Man Cry (aka I Seen A Man Die),Scarface,71,71,2,2
"Girl, You'll Be A Woman Soon (From ""Pulp Fiction"")",Urge Overkill,70,70,2,2
Back Up Off Me!,Doctor Dre & Ed Lover,85,85,2,2
Sun's Gonna Rise,Sass Jordan,86,86,2,2
Foolin' Around,Changing Faces,90,90,2,2
"Spin The Bottle (From ""Reality Bites"")",The Juliana Hatfield 3,97,97,2,2
Every Day Of The Week,Jade,53,53,1,1
"Shame (From ""A Low Down Dirty Shame"")",Zhane,64,64,1,1
Constantly,Immature,73,73,1,1
Behind Bars,Slick Rick,87,87,1,1
Biological Didn't Bother,Shaquille O'Neal,95,95,1,1
House Of Love,Amy Grant With Vince Gill,96,96,1,1
Can't Help Myself,Gerald Levert,98,98,1,1
Mental Picture,Jon Secada,99,99,1,1
