song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Coco Jamboo,Mr. President,21,59,20,2
Going Back To Cali,The Notorious B.I.G.,26,26,19,19
So Good,Davina,60,60,19,14
"Too Gone, Too Long",En Vogue,33,62,17,9
You Light Up My Life,LeAnn Rimes,34,48,20,8
Don't Go,Le Click Featuring Kayo,62,64,19,9
All Of My Days,Changing Faces (Featuring Jay-Z),65,65,12,8
Don't Be Stupid (You Know I Love You),Shania Twain,40,40,16,16
Kiss The Rain,Billie Myers,15,15,31,27
Have A Little Mercy,4.0,46,68,20,5
One More Night,Amber,58,58,20,13
Phenomenon,LL Cool J,55,70,9,4
32 Flavors,Alana Davis,37,37,20,20
L-L-Lies,Diana King,71,71,15,13
I'm Afraid Of Americans,David Bowie,66,66,16,14
Never Make A Promise,Dru Hill,7,73,20,3
Around The World,Daft Punk,61,75,20,6
Baby You Know,The O'Jays,76,76,7,3
The Rest Of Mine,Trace Adkins,70,77,16,9
Avenues,Refugee Camp All Stars Featuring Pras (With Ky-mani),35,78,14,3
Free,Ultra Nate,75,79,19,4
Please,The Kinleys,67,80,12,3
You Know My Steez,Gang Starr,76,76,13,13
Don't Say,Jon B,68,82,15,1
In Harm's Way,BeBe Winans,83,83,12,10
Do You Like This,Rome,31,82,20,2
Don't Stop The Music,Playa,73,73,15,12
You're The Inspiration,Peter Cetera Featuring Az Yet,77,86,10,3
DJ Keep Playin' (Get Your Music On),Yvette Michele,84,87,7,4
Home,Depeche Mode,88,88,3,3
On My Own,Peach Union,39,89,13,2
Love Is Alive,3rd Party,61,90,11,1
To The Moon And Back,Savage Garden,24,24,33,14
Brian Wilson,Barenaked Ladies,68,68,20,18
I'm So Happy I Can't Stop Crying,Toby Keith With Sting,84,84,5,5
Someone,SWV (Featuring Puff Daddy),19,94,20,1
"After 12, Before 6",Sam Salter,51,95,16,1
You Walked In,Lonestar,93,95,4,2
Spin Spin Sugar,Sneaker Pimps,87,91,13,5
Get It Wet,Twista,96,98,2,1
Barbie Girl,Aqua,7,94,16,3
Electric Barbarella,Duran Duran,52,100,9,1
A Song For Mama,Boyz II Men,7,7,20,20
We're Not Making Love No More,Dru Hill,13,13,20,20
Lollipop (Candyman),Aqua,23,23,17,17
Just Clownin',WC From Westside Connection,56,56,20,20
I Wonder If Heaven Got A Ghetto,2Pac,67,67,11,11
Tuck Me In,Kimberly Scott,58,58,14,14
What If,Reba McEntire,50,50,15,15
Still Waters (Run Deep),Bee Gees,57,57,9,9
Did I Shave My Legs For This?,Deana Carter,85,85,6,6
Man Behind The Music,Queen Pen Featuring Teddy Riley,84,84,9,9
Up & Down,Billy Lawrence,92,92,7,7
Together Again,Janet,1,1,46,46
Something That We Do,Clint Black,76,76,9,9
Say You'll Stay,KAI,59,59,19,19
Smack My Bitch Up,The Prodigy,89,89,7,7
Doin' Time,Sublime,87,87,7,7
Roxanne `97 - Puff Daddy Remix,Sting & The Police,59,59,13,13
Santa's A Fat Bitch,Insane Clown Posse,67,67,5,5
"4, 3, 2, 1","LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P",75,75,12,12
Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,9,9,28,26
Swing My Way,K.P. & Envyi,6,6,20,20
Love Of My Life,Sammy Kershaw,85,85,5,5
Only If...,Enya,88,88,3,3
Ain't That Just The Way,Lutricia McNeal,63,63,16,16
What If I Said,Anita Cochran (Duet With Steve Wariner),59,59,15,15
Dangerous,Busta Rhymes,9,9,19,19
Grandma Got Run Over By A Reindeer,Elmo & Patsy,87,87,1,1
Burn,Militia,52,52,20,20
"Young, Sad And Blue",Lysette,75,75,10,10
Rhythm Of Love,DJ Company,53,96,19,2
Nice & Slow,Usher,1,1,23,23
Given To Fly,Pearl Jam,21,21,16,16
Sugar Cane,Spacemonkeyz,58,58,4,4
Tha Hop,Kinsu,88,88,8,8
Much Better,Club 69 Featuring Suzanne Palmer,95,95,3,3
Father,LL Cool J,18,18,16,16
They Don't Know,Jon B,7,7,31,31
What You Want,Mase Featuring Total,6,6,24,24
Make Em' Say Uhh!,"Master P Feat. Fiend, Silkk the Shocker, Mia X & Mystikal",16,16,27,27
I Know Where It's At,All Saints,36,36,18,18
The City Is Mine,Jay-Z Featuring Blackstreet,52,52,20,20
Tubthumping,Chucklebutt,87,87,6,6
Jealousy,Kim Sanders,89,89,10,10
I Can Love You Better,Dixie Chicks,77,77,7,7
Gone Till November,Wyclef Jean,7,7,20,20
Love You Down,Inoj/LATHUN,25,25,20,20
All My Love,Queen Pen Featuring Eric Williams,28,28,15,15
If You Think I'm Jiggy,The LOX,30,30,13,13
Am I Dreaming,Ol Skool [Featuring Keith Sweat & Xscape],31,31,13,13
Send My Love/Send One Your Love,Born Jamericans,72,72,10,10
Tic Tic Tac,Fruit De La Passion,81,81,8,8
Then What?,Clay Walker,65,65,18,18
Too Much,Spice Girls,9,9,20,20
Sweet Surrender,Sarah McLachlan,28,28,14,14
Too Close,Next,1,1,42,42
Light In Your Eyes,Blessid Union Of Souls,48,48,19,19
You're Still The One,Shania Twain,2,2,42,42
If I Never Stop Loving You,David Kersh,67,67,16,16
Romeo And Juliet,Sylk-E. Fyne Featuring Chill,6,6,20,20
In A Dream,Rockell,72,72,20,17
The Day That She Left Tulsa (In A Chevy),Wade Hayes,86,86,5,5
Life In Mono,Mono,70,70,15,15
Are You Jimmy Ray?,Jimmy Ray,13,13,18,18
Body Bumpin' Yippie-Yi-Yo,Public Announcement,5,5,22,22
All I Do,Somethin' For The People,47,47,11,11
Nothin' Move But The Money,Mic Geronimo Featuring DMX & Black Rob,70,70,6,6
Strawberries,Smooth,49,49,17,17
Off The Hook,Jody Watley,73,73,13,13
"So Long (Well, Well, Well)",Phajja,87,87,5,5
My Heart Will Go On,Celine Dion,1,1,20,20
Gettin' Jiggy Wit It,Will Smith,1,1,32,32
Pink,Aerosmith,27,27,13,13
What Would Happen,Meredith Brooks,46,46,10,10
Get At Me Dog,DMX Featuring Sheek Of The Lox,39,39,20,20
The Note,Daryle Singletary,90,90,6,6
The Mummers' Dance,Loreena McKennitt,18,18,20,20
I Want You Back,*NSYNC,13,13,24,24
The Party Continues,JD Featuring Da Brat,29,29,19,19
Bring It On,Keith Washington,63,63,13,13
Let's Ride,Montell Jordan Feat. Master P & Silkk the Shocker,2,2,21,21
Saint Of Me,The Rolling Stones,94,94,4,4
A Rose Is Still A Rose,Aretha Franklin,26,26,18,18
I'm Alright,Jo Dee Messina,43,43,24,24
My Heart Will Go On,Deja Vu,58,58,17,17
It's All About Me,Mya & Sisqo,6,6,20,20
Reality,Elusion,75,75,11,11
Who Am I,Beenie Man,40,40,20,20
Frozen,Madonna,2,2,20,20
Do For Love,2Pac Featuring Eric Williams,21,21,18,18
Victory,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,19,19,20,20
Just Be Straight With Me,"Silkk the Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",57,57,16,16
Imagination,Tamia,37,37,20,20
It's Up To You,The Tuesdays,55,55,10,10
A Promise I Make,Dakota Moon,69,69,13,13
It's Your Love,She Moves,67,67,15,15
This Kiss,Faith Hill,7,7,37,37
Bitter Sweet Symphony,The Verve,12,12,20,20
All My Life,K-Ci & JoJo,1,1,36,36
Rain,SWV,25,25,14,14
Raise The Roof,Luke Featuring No Good But So Good,26,26,20,20
Gitty Up,Salt-N-Pepa,50,50,14,14
Cheers 2 U,Playa,38,38,20,20
Still Po' Pimpin',Do Or Die Featuring Johnny P & Twista,62,62,14,14
Gotta Be...Movin' On Up,PRINCE BE & Ky-Mani,90,90,5,5
"Money, Power & Respect",The LOX [Featuring DMX & Lil' Kim],17,17,20,20
The Unforgiven II,Metallica,59,59,15,15
I'm From The Country,Tracy Byrd,63,63,18,18
Say It,Voices Of Theory,10,10,31,31
Sex And Candy,Marcy Playground,8,8,28,28
Second Round K.O.,Canibus,28,28,15,15
I Got The Hook Up!,Master P Featuring Sons Of Funk,16,16,20,20
Get Ready To Bounce,Brooklyn Bounce,95,95,4,4
Everybody [Backstreet's Back],Backstreet Boys,4,4,22,22
Looking Through Your Eyes,LeAnn Rimes,18,18,24,24
Recover Your Soul,Elton John,55,55,20,20
This Is How We Party,S.O.A.P.,51,51,12,12
Moan & Groan,Mark Morrison,76,76,7,7
Come Over To My Place,Davina,81,81,9,9
Love Me Good,Michael W. Smith,61,61,5,5
Out Of My Bones,Randy Travis,64,64,10,10
I Just Want To Dance With You,George Strait,61,61,19,19
Do Your Thing,7 Mile,50,50,19,19
The Arms Of The One Who Loves You,Xscape,7,7,20,20
Clock Strikes,Timbaland & Magoo,37,37,14,14
Blue On Black,The Kenny Wayne Shepherd Band,78,78,10,10
One Of These Days,Tim McGraw,74,74,10,10
Ding-A-Ling,Hi-Town DJs,56,56,19,19
Let's Forget About It,Lisa Loeb,71,71,7,7
Out Of Sight (YO),Rufus Blaq,97,97,4,4
Sweet Honesty,M:G,91,91,5,5
My All,Mariah Carey,1,1,20,20
Turn It Up [Remix]/Fire It Up,Busta Rhymes,10,10,20,20
Push It,Garbage,52,52,18,18
I Do [Cherish You],Mark Wills,72,72,13,13
That's Why I'm Here,Kenny Chesney,79,79,7,7
There's Your Trouble,Dixie Chicks,36,36,16,16
I Don't Wanna Go On,Innerlude,95,95,2,2
I Get Lonely,Janet Featuring Blackstreet,3,3,20,20
Heaven's What I Feel,Gloria Estefan,27,27,20,20
Wishlist,Pearl Jam,47,47,20,20
"Have Fun, Go Mad",Blair,86,86,4,4
Superhero,Daze,88,88,3,3
Now That I Found You,Terri Clark,72,72,13,13
The Boy Is Mine,Brandy & Monica,1,1,27,27
Adia,Sarah McLachlan,3,3,27,27
Shorty (You Keep Playin' With My Mind),Imajin Featuring Keith Murray,25,25,20,20
I Honestly Love You (David Foster Vers.),Olivia Newton-John,67,67,12,12
Ninety Nine [Flash The Message],John Forte,59,59,16,16
Hooked On A Feeling (Ooga-Chaka),Baby Talk,71,71,6,6
Know What You Mean,Sister 7,76,76,7,7
One Heart At A Time,Various Artists,56,56,20,20
Whatcha Gone Do?,Link,23,23,19,19
You Won't Forget Me,La Bouche,48,48,20,20
When The Lights Go Out,Five,10,10,26,26
I Wanna Get Next To You,Christion,86,86,4,4
A Man Holdin' On (To A Woman Lettin' Go),Ty Herndon,81,81,10,10
Still Not A Player,Big Punisher Featuring Joe,24,24,23,23
Baby Be There,Nu Flavor,83,83,7,7
You Only Have To Say You Love Me,Hannah Jones,65,65,20,20
Whatuon,LaTanya Featuring Twista,85,85,7,7
My Way,Usher,2,2,24,24
Stop,Spice Girls,16,16,19,19
Sin So Well,Rebekah,80,80,6,6
Party Ain't A Party,"Queen Pen Featuring Teddy Riley, Nutta Butta, Markell & Jesse Wes",74,74,4,4
Freak Out,Nutta Butta Featuring Teddy Riley And Anonymous,63,63,11,11
There You Are,Sam Salter,57,57,12,12
Come With Me,Puff Daddy Featuring Jimmy Page,4,4,20,20
Make It Hot,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",5,5,23,23
Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,15,15,21,21
Spark,Tori Amos,49,49,14,14
"The Cup Of Life (The Official Song Of The World Cup, France '98)",Ricky Martin,60,60,16,16
Black Ice (Sky High),Goodie Mob Featuring OutKast,50,50,15,15
Ava Adore,The Smashing Pumpkins,42,42,20,20
Ooh La La,Rod Stewart,39,39,20,20
Cleopatra's Theme,Cleopatra,26,26,19,19
Crush,Jennifer Paige,3,3,22,22
If You Ever Have Forever In Mind,Vince Gill,60,60,13,13
Money Ain't A Thang,JD Featuring Jay-Z,52,52,20,20
Can't We Try,Rockell [Duet With Collage],59,59,20,20
2 Way Street,Missjones,62,62,13,13
How Do I Say I'm Sorry,Tami Davis,63,63,14,14
Ray Of Light,Madonna,5,5,20,20
Nobody Does It Better,Nate Dogg Featuring Warren G,18,18,18,18
The Actual,All City,75,75,4,4
Love The Way,EOL,79,79,6,6
Stepping Stone,Lari White,73,73,12,12
Friend Of Mine,Kelly Price,12,12,20,20
Cruel Summer,Ace of Base,10,10,20,20
Landslide (Live 1997),Fleetwood Mac,51,51,20,20
Woof Woof,69 Boyz,31,31,16,16
Destiny,Myron,47,47,13,13
Horse & Carriage,Cam'Ron Featuring Mase,41,41,17,17
So Into You,Tamia,30,30,20,20
There Goes My Baby,Trisha Yearwood,93,93,2,2
Here We Go Again,Aretha Franklin,76,76,11,11
Never Ever,All Saints,4,4,19,19
Lookin' At Me,Mase Featuring Puff Daddy,8,8,19,19
Remember When,Color Me Badd,48,48,13,13
Hey Now Now,Swirl 360,47,47,11,11
Intergalactic,Beastie Boys,28,28,18,18
What I Didn't Know,Athenaeum,58,58,14,14
What U See Is What U Get,Xzibit,50,50,14,14
26 Cents,The Wilkinsons,55,55,18,18
What The World Needs Now Is Love,Dionne Warwick And The Hip-Hop Nation United,87,87,2,2
Love For Free,Rell Featuring Jay-Z,86,86,3,3
Do You,Heather B.,89,89,2,2
Boom Bye Yae,Reiss Featuring Special Guest Michie Mee,90,90,2,2
Cover You In Kisses,John Michael Montgomery,91,91,9,9
Not About Romance,Inner Circle,92,92,6,6
Daydreamin',Tatyana Ali,6,6,17,17
I Still Love You,Next,14,14,17,17
Cheated (To All The Girls),Wyclef Jean Featuring Queen Pen & The Product,61,61,8,8
It's Alright,Memphis Bleek (& Jay-Z),61,61,12,12
Movin' On,Mya Featuring Silkk the Shocker,34,34,17,17
Touch It,Monifah,9,9,17,17
Delicious,Pure Sugar,66,66,12,12
The Rockafeller Skank,Fatboy Slim,78,78,15,15
The First Night,Monica,1,1,16,16
Gotta Be,Jagged Edge,23,23,16,16
Goodbye To My Homies,"Master P Featuring Silkk the Shocker, Sons Of Funk And Mo B. Dick",27,27,16,16
Paper,Queen Latifah Featuring Apache,50,50,10,10
Stop Being Greedy,DMX,79,79,6,6
I Can Do That,Montell Jordan,14,14,16,16
Time After Time,Inoj,6,6,15,15
Nobody Else,Tyrese,36,36,15,15
Here We Go,Funkmaster Flex Presents Khadejia Featuring Product,72,72,14,14
Stand By Me,4 the Cause,82,82,5,5
I Wasn't With It,Jesse Powell,85,85,9,9
Definition,Mos Def & Kweli Are Black Star,60,60,10,10
If You Could Read My Mind,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",52,52,14,14
I Don't Want To Miss A Thing,Aerosmith,1,1,13,13
Thinkin' Bout It,Gerald Levert,12,12,13,13
Still A G Thang,Snoop Dogg,19,19,13,13
Splackavellie,Pressha,27,27,13,13
I Should Cheat On You,J'Son,72,72,13,13
Wide Open Spaces,Dixie Chicks,81,81,13,13
Lately,Divine,1,1,12,12
Shimmer,Fuel,42,42,12,12
SuperThug (What What),Noreaga,36,36,12,12
Touch Me,Solo,59,59,12,12
Find A Way,A Tribe Called Quest,71,71,7,7
Dr. Greenthumb,Cypress Hill,70,70,11,11
Yesterday,Debelah Morgan,56,56,11,11
'98 Thug Paradise,"Tragedy, Capone, Infinite",86,86,5,5
I'll Be,Edwin McCain,5,5,10,10
I Had No Right,P.M. Dawn,44,44,10,10
How's It Goin' Down,DMX Featuring Faith Evans,70,70,10,10
Invasion Of The Flat Booty B*****s,Too $hort,51,51,10,10
One Week,Barenaked Ladies,1,1,9,9
Westside,TQ,12,12,9,9
Because Of You,98 Degrees,3,3,9,9
Nobody's Supposed To Be Here,Deborah Cox,3,3,9,9
Jackie's Strength,Tori Amos,54,54,5,5
Only When I Lose Myself,Depeche Mode,61,61,9,9
Lost In Love,Nastyboy Klick,53,53,9,9
Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,30,30,9,9
I Ain't Havin' That,Heltah Skeltah Featuring Starang Wondah Of O.G.C. & Doc Holiday,80,80,7,7
How Deep Is Your Love,Dru Hill Featuring Redman,3,3,8,8
Just The Two Of Us,Will Smith,20,20,8,8
Everything's Gonna Be Alright,Sweetbox,46,46,8,8
No Fool No More,En Vogue,57,57,8,8
For You I Will,Aaron Tippin,74,74,8,8
Music Sounds Better With You,Stardust,62,62,8,8
A Little Past Little Rock,Lee Ann Womack,88,88,5,5
Deadly Zone,Bounty Killer Featuring Mobb Deep & Rappin' Noyd,79,79,7,7
The Power Of Good-Bye,Madonna,11,11,7,7
All The Places (I Will Kiss You),Aaron Hall,26,26,7,7
Wherever You Go,Voices Of Theory,36,36,7,7
Better Days,WC Featuring Jon B.,64,64,7,7
If I Lost You,Travis Tritt,86,86,7,7
If I Had The Chance,Cynthia,83,83,7,7
My Little Secret,Xscape,9,9,6,6
Come And Get With Me,Keith Sweat Featuring Snoop Dogg,12,12,6,6
Love Me,112 Featuring Mase,17,17,6,6
Perfect,The Smashing Pumpkins,54,54,6,6
Don't Let It Go To Your Head,Brand Nubian,54,54,6,6
Pushin' Weight,Ice Cube Featuring Mr. Short Khop,28,28,5,5
Whatcha Wanna Do?,Mia X Featuring Charlie Wilson,41,41,5,5
Whenever You're Near Me,Ace of Base,76,76,5,5
Life Ain't Easy,Cleopatra,81,81,5,5
Let Me Return The Favor,Andrea Martin,82,82,5,5
The Street Mix,Mag 7,93,93,5,5
Trippin',Total Featuring Missy Elliott,18,18,4,4
Hard Knock Life (Ghetto Anthem),Jay-Z,32,32,4,4
Money's Just A Touch Away,Mack 10 Featuring Gerald Levert,54,54,4,4
Can't Get Enough,Willie Max Featuring Raphael Saadiq,49,49,4,4
Let The Music Heal Your Soul,BRAVO All Stars,60,60,4,4
If I Can't Have You,L.F.O. (Lyte Funky Ones) (Featuring Kayo),70,70,4,4
Doo Wop (That Thing),Lauryn Hill,1,1,3,3
Love Like This,Faith Evans,15,15,3,3
Daysleeper,R.E.M.,57,57,3,3
Enjoy Yourself,A+,63,63,3,3
It's The Things You Do,Five,53,53,3,3
...Baby One More Time,Britney Spears,14,14,2,2
Ghetto Cowboy,Mo Thugs Family Featuring Bone Thugs-N-Harmony,29,29,2,2
Don't Let This Moment End,Gloria Estefan,76,76,2,2
Strawberry,Nicole Renee,83,83,2,2
Someone You Used To Know,Collin Raye,95,95,2,2
Suavemente,Elvis Crespo,84,84,2,2
(Do You) Wanna Ride,Reel Tight,80,80,1,1
Kiss Me,Sixpence None the Richer,90,90,1,1
Big Big World,Emilia,92,92,1,1
Only You,Tami Davis,93,93,1,1
I Still Love You,Lil Suzy,94,94,1,1
