song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
I Want You So Bad,Heart,49,49,9,9
Fishnet,Morris Day,23,23,13,13
Pamela,Toto,22,22,19,19
"Going Back To Cali (From ""Less Than Zero"")",LL Cool J,31,31,14,14
All Right Now,Pepsi & Shirlie,66,66,6,6
Are You Sure,So,41,41,11,11
Piano In The Dark,Brenda Russell Featuring Joe Esposito,6,6,25,25
Where Do Broken Hearts Go,Whitney Houston,1,1,18,18
I Saw Him Standing There,Tiffany,7,7,14,14
One Step Up,Bruce Springsteen,13,13,15,15
Don't Make A Fool Of Yourself,Stacey Q,66,66,8,8
Two Occasions,The Deele,10,10,21,21
Savin' Myself,Eria Fachin,50,50,10,10
Wait,White Lion,8,8,21,21
Winter Games,David Foster,85,85,3,3
Naughty Girls (Need Love Too),Samantha Fox,3,3,27,27
Magic Carpet Ride,Bardeux,81,81,7,7
"Kiss And Tell (From ""Bright Lights, Big City"")",Bryan Ferry,31,31,13,13
Pink Cadillac,Natalie Cole,5,5,17,17
I Want To Be Your Property,Blue Mercedes,66,66,6,6
Hot Hot Hot!!!,The Cure,65,65,7,7
"Yes (From The Motion Picture ""Dirty Dancing"")",Merry Clayton,45,45,11,11
Samantha (What You Gonna Do?),Cellarful Of Noise,69,69,7,7
Anything For You,Gloria Estefan & Miami Sound Machine,1,1,23,23
Dreaming,Orchestral Manoeuvres In The Dark,16,16,17,17
Ritual,Dan Reed Network,38,38,11,11
Strange But True,Times Two,21,21,17,17
Play That Funky Music,Roxanne,63,63,7,7
Ooo La La La,Teena Marie,85,85,5,5
My Girl,Suave,20,20,15,15
She's Only 20,Tami Show,88,88,4,4
Shattered Dreams,Johnny Hates Jazz,2,2,19,19
I Don't Want To Live Without You,Foreigner,5,5,17,17
Say It Again,Jermaine Stewart,27,27,12,12
Love In The First Degree,Bananarama,48,48,10,10
One Good Reason,Paul Carrack,28,28,13,13
Hey Mambo,Barry Manilow with Kid Creole & The Coconuts,90,90,2,2
Breakaway,Big Pig,60,60,10,10
Always On My Mind,Pet Shop Boys,4,4,15,15
Promise Me,The Cover Girls,40,40,19,19
Presence Of Love,The Alarm,77,77,6,6
Turn Off The Lights,Lonzo And World Class Wreckin Kru,84,84,11,11
Sweet Lies,Robert Palmer,94,94,2,2
Nightime,Pretty Poison,36,36,12,12
I Still Believe,Brenda K. Starr,13,13,26,26
Beds Are Burning,Midnight Oil,17,17,22,22
Never Die Young,James Taylor,80,80,5,5
Kiss Me Deadly,Lita Ford,12,12,23,23
"Century's End (From ""Bright Lights, Big City"")",Donald Fagen,83,83,5,5
Get It On,Kingdom Come,69,69,6,6
Jack The Lad,3 Man Island,94,94,2,2
Family Man,Fleetwood Mac,90,90,4,4
I'm Still Searching,Glass Tiger,31,31,11,11
We All Sleep Alone,Cher,14,14,15,15
Nite And Day,Al B. Sure!,7,7,21,21
Take It While It's Hot,Sweet Sensation,57,57,13,13
Under The Milky Way,The Church,24,24,15,15
The Flame,Cheap Trick,1,1,27,27
Like A Child,Noel,67,67,8,8
One More Try,George Michael,1,1,18,18
Everything Your Heart Desires,Daryl Hall  John Oates,3,3,16,16
Together Forever,Rick Astley,1,1,18,18
When We Kiss,Bardeux,36,36,13,13
Circle In The Sand,Belinda Carlisle,7,7,17,17
"Da'Butt (From The ""School Daze"" Soundtrack)",E.U.,35,35,12,12
Make It Real,The Jets,4,4,20,20
Tall Cool One,Robert Plant,25,25,18,18
Should I Say Yes?,Nu Shooz,41,41,16,16
Underneath The Radar,Underworld,74,74,8,8
Englishman In New York,Sting,84,84,4,4
Hands To Heaven,Breathe,2,2,29,29
Stand Up,David Lee Roth,64,64,8,8
Foolish Beat,Debbie Gibson,1,1,20,20
Supersonic,J.J. Fad,30,30,22,22
Nothin' But A Good Time,Poison,6,6,19,19
Dreamin' Of Love,Stevie B,80,80,10,10
Pour Some Sugar On Me,Def Leppard,2,2,24,24
I Wasn't The One (Who Said Goodbye),Agnetha Faltskog/Peter Cetera,93,93,3,3
Love Struck,Jesse Johnson,78,78,8,8
The Valley Road,Bruce Hornsby & The Range,5,5,16,16
Alphabet St.,Prince,8,8,13,13
Heart Of Mine,Boz Scaggs,35,35,14,14
Blue Monday 1988,New Order,68,68,10,10
Love Changes Everything,Honeymoon Suite,91,91,2,2
Most Of All,Jody Watley,60,60,11,11
"Wild, Wild West",Kool Moe Dee,62,62,11,11
Broken Land,The Adventures,95,95,3,3
Dirty Diana,Michael Jackson,1,1,14,14
Lost In You,Rod Stewart,12,12,18,18
Mercedes Boy,Pebbles,2,2,18,18
I Should Be So Lucky,Kylie Minogue,28,28,14,14
Get It,Stevie Wonder & Michael Jackson,80,80,6,6
Rush Hour,Jane Wiedlin,9,9,19,19
Route 66/Behind The Wheel,Depeche Mode,61,61,11,11
Like The Weather,"10,000 Maniacs",68,68,8,8
Forgive Me For Dreaming,Elisa Fiorillo,49,49,12,12
New Sensation,INXS,3,3,17,17
Trouble,Nia Peeples,35,35,15,15
Tomorrow People,Ziggy Marley And The Melody Makers,39,39,13,13
Love Changes (Everything),Climie Fisher,23,23,18,18
Rooty Toot Toot,John Mellencamp,61,61,8,8
Paradise,Sade,16,16,15,15
Just Got Paid,Johnny Kemp,10,10,21,21
Something Just Ain't Right,Keith Sweat,79,79,5,5
Black And Blue,Van Halen,34,34,10,10
Hold On To The Nights,Richard Marx,1,1,21,21
Parents Just Don't Understand,D.J. Jazzy Jeff & The Fresh Prince,12,12,19,19
Make Me Lose Control,Eric Carmen,3,3,20,20
My Love,Julio Iglesias Featuring Stevie Wonder,80,80,5,5
Fat,"""Weird Al"" Yankovic",99,99,2,2
Only A Memory,The Smithereens,92,92,4,4
Sign Your Name,Terence Trent D'Arby,4,4,21,21
The Colour Of Love,Billy Ocean,17,17,16,16
Darlin' Danielle Don't,Henry Lee Summer,57,57,8,8
Wishing I Was Lucky,Wet Wet Wet,58,58,8,8
You Have Placed A Chill In My Heart,Eurythmics,64,64,7,7
Wait On Love,Michael Bolton,79,79,6,6
Little Walter,Tony! Toni! Tone!,47,47,10,10
I Don't Wanna Live Without Your Love,Chicago,3,3,21,21
1-2-3,Gloria Estefan & Miami Sound Machine,3,3,19,19
Rag Doll,Aerosmith,17,17,17,17
Rhythm Of Love,Scorpions,75,75,6,6
Do You Love Me,The Contours,3,11,34,16
Fast Car,Tracy Chapman,6,6,21,21
I Know You're Out There Somewhere,The Moody Blues,30,30,16,16
Roll With It,Steve Winwood,1,1,18,18
In Your Soul,Corey Hart,38,38,10,10
I'll Always Love You,Taylor Dayne,3,3,25,25
Colors,Ice-T,70,70,7,7
Feelings Of Forever,Tiffany,50,50,9,9
Sayin' Sorry (Don't Make It Right),Denise Lopez,31,31,17,17
I Don't Wanna Go On With You Like That,Elton John,2,2,18,18
The Twist,Fat Boys,16,16,15,15
Say It's Gonna Rain,Will to Power,49,49,14,14
When You Walk In The Room,Paul Carrack,90,90,3,3
Knocked Out,Paula Abdul,41,41,13,13
Boom! There She Was,Scritti Politti Featuring Roger,53,53,11,11
Joy,Teddy Pendergrass,77,77,6,6
Theme From S-Express,S-Express,91,91,6,6
Sweet Child O' Mine,Guns N' Roses,1,1,23,23
Here With Me,REO Speedwagon,20,20,19,19
Forever Yours,Tony Terry,80,80,5,5
I Hate Myself For Loving You,Joan Jett & The Blackhearts,8,8,23,23
Please Don't Go Girl,New Kids on the Block,10,10,23,23
When Will I Be Famous?,Bros,83,83,5,5
Love Will Save The Day,Whitney Houston,9,9,16,16
Simply Irresistible,Robert Palmer,2,2,20,20
When It's Love,Van Halen,5,5,19,19
All Fired Up,Pat Benatar,19,19,17,17
Tell Me,White Lion,58,58,11,11
If It Isn't Love,New Edition,7,7,21,21
Monkey,George Michael,1,1,16,16
"Nobody's Fool (Theme From ""Caddyshack II"")",Kenny Loggins,8,8,18,18
Missed Opportunity,Daryl Hall  John Oates,29,29,11,11
I Don't Want To Be A Hero,Johnny Hates Jazz,31,31,12,12
Hole In My Heart (All The Way To China),Cyndi Lauper,54,54,8,8
Better Be Home Soon,Crowded House,42,42,11,11
Spring Love (Come Back To Me),Stevie B,43,43,18,18
Too Much Ain't Enough Love,Jimmy Barnes,91,91,2,2
My Obsession,Icehouse,88,88,4,4
Cecilia,Times Two,79,79,6,6
Coming To America,The System,91,91,5,5
Perfect World,Huey Lewis & The News,3,3,15,15
It Would Take A Strong Strong Man,Rick Astley,10,10,16,16
Heart Turns To Stone,Foreigner,56,56,10,10
What's On Your Mind (Pure Energy),Information Society,3,3,20,20
Summergirls,Dino,50,50,12,12
K.I.S.S.I.N.G.,Siedah Garrett,97,97,1,1
Another Part Of Me,Michael Jackson,11,11,13,13
One Good Woman,Peter Cetera,4,4,18,18
Look Out Any Window,Bruce Hornsby & The Range,35,35,12,12
The Right Stuff,Vanessa Williams,44,44,10,10
Always There For You,Stryper,71,71,8,8
Don't Be Cruel,Bobby Brown,8,8,19,19
Inside Outside,The Cover Girls,55,55,13,13
Make It Last Forever,Keith Sweat (Duet With Jacci McGhee),59,59,11,11
Nice 'N' Slow,Freddie Jackson,61,61,12,12
Time And Tide,Basia,26,26,19,19
Fallen Angel,Poison,12,12,16,16
A Nightmare On My Street,D.J. Jazzy Jeff & The Fresh Prince,15,15,16,16
"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,1,1,18,18
"Mary, Mary",Run-D.M.C.,75,75,6,6
Skin Deep,Cher,79,79,4,4
Chains Of Love,Erasure,12,12,18,18
Don't Be Cruel,Cheap Trick,4,4,17,17
I Feel Free,Belinda Carlisle,88,88,4,4
Black Leather,Kings Of The Sun,98,98,2,2
What You See Is What You Get,Brenda K. Starr,24,24,13,13
Staying Together,Debbie Gibson,22,22,12,12
The Dead Heart,Midnight Oil,53,53,10,10
Forever Young,Rod Stewart,12,12,17,17
Off On Your Own (Girl),Al B. Sure!,45,45,12,12
Lead Me On,Amy Grant,96,96,2,2
Love Bites,Def Leppard,1,1,16,16
Superstitious,Europe,31,31,13,13
Red Red Wine,UB40,1,1,31,16
Never Tear Us Apart,INXS,7,7,16,16
Jackie,Blue Zone U.K.,54,54,9,9
Sendin' All My Love,The Jets,88,88,4,4
Don't Walk Away,Toni Childs,72,72,7,7
Long And Lasting Love (Once In A Lifetime),Glenn Medeiros,68,68,10,10
Don't You Know What The Night Can Do?,Steve Winwood,6,6,15,15
True Love,Glenn Frey,13,13,15,15
Another Lover,Giant Steps,13,13,15,15
The Rumour,Olivia Newton-John,62,62,6,6
Indestructible,Four Tops,35,35,11,11
It Takes Two,Rob Base & D.J. E-Z Rock,36,36,15,15
"Wild, Wild West",The Escape Club,1,1,15,15
She's On The Left,Jeffrey Osborne,48,48,11,11
The Loco-Motion,Kylie Minogue,3,3,14,14
Ship Of Fools,Robert Plant,84,84,4,4
"Powerful Stuff (From ""Cocktail"")",The Fabulous Thunderbirds,65,65,7,7
When I Fall In Love,Natalie Cole,95,95,1,1
Groovy Kind Of Love,Phil Collins,1,1,13,13
Don't Know What You Got (Till It's Gone),Cinderella,12,12,13,13
Inside A Dream,Jane Wiedlin,57,57,7,7
The Promise,When In Rome,17,17,13,13
Pretty Boys And Pretty Girls,Book Of Love,90,90,4,4
Heart Don't Fail Me Now,Holly Knight,59,59,9,9
What's The Matter Here?,"10,000 Maniacs",80,80,8,8
"Kokomo (From""Cocktail"" )",The Beach Boys,1,1,13,13
One Moment In Time,Whitney Houston,5,5,12,12
How Can I Fall?,Breathe,4,4,12,12
Dance Little Sister,Terence Trent D'Arby,30,30,11,11
Waiting For A Star To Fall,Boy Meets Girl,12,12,12,12
Strangelove,Depeche Mode,50,50,15,9
"Baby, I Love Your Way/Freebird Medley",Will to Power,2,2,12,12
Button Off My Shirt,Paul Carrack,91,91,3,3
You Came,Kim Wilde,41,41,10,10
Hands On The Radio,Henry Lee Summer,85,85,3,3
A Word In Spanish,Elton John,19,19,11,11
Never Let You Go,Sweet Sensation,58,58,10,10
Edge Of A Broken Heart,Vixen,26,26,11,11
Way Out,J.J. Fad,61,61,9,9
Bad Medicine,Bon Jovi,1,1,10,10
Look Away,Chicago,6,6,10,10
Giving You The Best That I Got,Anita Baker,9,9,10,10
Don't Be Afraid Of The Dark,The Robert Cray Band,74,74,6,6
Cars With The Boom,L'Trimm,54,54,10,10
I'm Not Your Man,Tommy Conwell And The Young Rumblers,74,74,7,7
I Can't Wait,Deniece Williams,66,66,8,8
"Boy, I've Been Told",SaFire,48,48,10,10
Desire,U2,3,3,9,9
Walk On Water,Eddie Money,15,15,9,9
Downtown Life,Daryl Hall  John Oates,31,31,9,9
Finish What Ya Started,Van Halen,22,22,9,9
Talkin' Bout A Revolution,Tracy Chapman,75,75,4,4
Spy In The House Of Love,Was (Not Was),24,24,9,9
Tell That Girl To Shut Up,Transvision Vamp,87,87,3,3
I Did It For Love,Night Ranger,75,75,5,5
Symptoms Of True Love,Tracie Spencer,39,39,9,9
Long Way To Love,Britny Fox,100,100,2,2
Kissing A Fool,George Michael,5,5,8,8
Small World,Huey Lewis & The News,25,25,8,8
Domino Dancing,Pet Shop Boys,21,21,8,8
Any Love,Luther Vandross,44,44,8,8
Not Just Another Girl,Ivan Neville,30,30,8,8
Reason To Try,Eric Carmen,87,87,3,3
Didn't Know It Was Love,Survivor,61,61,8,8
I Don't Want Your Love,Duran Duran,7,7,7,7
In Your Room,The Bangles,26,26,7,7
The Way You Love Me,Karyn White,37,37,7,7
Jealous Guy,John Lennon & The Plastic Ono Band,80,80,4,4
"Yeah, Yeah, Yeah",Judson Spence,36,36,7,7
Live It Up,Gardner Cole,91,91,3,3
Peek-A-Boo,Siouxsie & The Banshees,58,58,7,7
Don't Break My Heart,Romeo's Daughter,73,73,7,7
Put This Love To The Test,Jon Astley,74,74,7,7
"Louie, Louie",Fat Boys,89,89,3,3
Welcome To The Jungle,Guns N' Roses,14,14,6,6
Till I Loved You,Barbra Streisand & Don Johnson,28,28,6,6
Early In The Morning,Robert Palmer,29,29,6,6
My Prerogative,Bobby Brown,18,18,6,6
I Remember Holding You,Boys Club,31,31,6,6
Dancing Under A Latin Moon,Candi,68,68,6,6
"Hippy Hippy Shake (From ""Cocktail"")",The Georgia Satellites,45,45,6,6
Got A New Love,Good Question,86,86,5,5
Every Rose Has Its Thorn,Poison,16,16,5,5
Silhouette,Kenny G,34,34,5,5
Little Liar,Joan Jett & The Blackhearts,47,47,5,5
Rock & Roll Strategy,Thirty Eight Special,67,67,5,5
Handle With Care,Traveling Wilburys,48,48,5,5
Thanks For My Child,Cheryl Pepsii Riley,44,44,5,5
Best Of Times,Peter Cetera,60,60,5,5
Forever Young,Alphaville,73,73,9,5
Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince,59,59,5,5
Wild World,Maxi Priest,49,49,5,5
Don't Rush Me,Taylor Dayne,33,33,4,4
Ghost Town,Cheap Trick,53,53,4,4
Baby Can I Hold You,Tracy Chapman,65,65,4,4
It's Money That Matters,Randy Newman,66,66,4,4
You Make Me Work,Cameo,85,85,4,4
All This Time,Tiffany,52,52,4,4
When The Children Cry,White Lion,62,62,4,4
Put A Little Love In Your Heart,Annie Lennox & Al Green,42,42,4,4
I Believe In You,Stryper,88,88,4,4
Nobody's Perfect,Mike + The Mechanics,70,70,4,4
The Lover In Me,Sheena Easton,77,77,4,4
Smooth Criminal,Michael Jackson,38,38,3,3
Back On Holiday,Robbie Nevil,64,64,3,3
(It's Just) The Way That You Love Me,Paula Abdul,88,88,3,3
I Wanna Have Some Fun,Samantha Fox,61,61,3,3
I'm Gonna Miss You,Kenny Loggins,82,82,3,3
If You Feel It,Denise Lopez,94,94,3,3
You're Not My Kind Of Girl,New Edition,95,95,3,3
Two Hearts,Phil Collins,35,35,2,2
Armageddon It,Def Leppard,46,46,2,2
Killing Me Softly,Al B. Sure!,80,80,2,2
Cross My Heart,Eighth Wonder,86,86,2,2
You Got It (The Right Stuff),New Kids on the Block,79,79,2,2
Holding On,Steve Winwood,71,71,1,1
Born To Be My Baby,Bon Jovi,78,78,1,1
When I'm With You,Sheriff,61,84,8,1
"Love, Truth & Honesty",Bananarama,91,91,1,1
What I Am,Edie Brickell & New Bohemians,96,96,1,1
Walking Away,Information Society,98,98,1,1
The Only Way Is Up,Yazz And The Plastic Population,99,99,1,1
