song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Since I Don't Have You,Chuck Jackson,47,47,8,5
Needle In A Haystack,The Velvelettes,45,60,8,1
Love Potion Number Nine,The Searchers,3,3,14,13
Walk Away,Matt Monro,23,23,9,8
Wild One,Martha & The Vandellas,34,34,7,7
Opportunity,The Jewels,64,64,10,2
Listen Lonely Girl,Johnny Mathis,62,62,8,2
Four Strong Winds,Bobby Bare,60,66,7,2
Almost There,Andy Williams,67,67,5,2
The Price,Solomon Burke,57,57,5,4
The 81,Candy & The Kisses,51,51,10,8
Roses Are Red My Love,"The ""You Know Who"" Group!",43,43,9,8
Do-Wacka-Do,Roger Miller,31,31,8,7
If You Want This Love,Sonny Knight,71,71,9,2
(There's) Always Something There To Remind Me,Sandie Shaw,52,52,7,6
I'm Gonna Love You Too,The Hullaballoos,56,56,9,8
California Bound,Ronny And The Daytonas,72,75,5,1
Don't Forget I Still Love You,Bobbi Martin,19,19,12,11
It's All Over,Walter Jackson,67,67,6,4
What Now,Gene Chandler,40,40,8,8
Smile,Betty Everett & Jerry Butler,42,42,7,7
Leader Of The Laundromat,The Detergents,19,19,8,8
Hawaii Tattoo,The Waikikis,33,33,9,9
Do Anything You Wanna (Part I),Harold Betters,74,74,8,5
Getting Mighty Crowded,Betty Everett,65,65,6,5
A Woman's Love,Carla Thomas,71,71,4,3
Hey Little One,J. Frank Wilson and The Cavaliers,85,85,2,1
Scratchy,Travis Wammack,80,80,6,4
Party Girl,Tommy Roe,85,85,3,3
Sometimes I Wonder,Major Lance,64,64,8,8
Boom Boom,The Animals,43,43,7,7
Lovin' Place,Gale Garnett,54,54,9,9
A Happy Guy,Rick Nelson,82,82,4,3
Here She Comes,The Tymes,92,92,3,1
I Won't Forget You,Jim Reeves,93,93,3,1
You're The Only World I Know,Sonny James,91,91,6,5
Talk To Me Baby,Barry Mann,94,94,2,2
Endless Sleep,Hank Williams Jr.,90,90,4,4
Pretend You Don't See Her,Bobby Vee,97,97,1,1
Fiddler On The Roof,The Village Stompers,97,97,2,2
Rome Will Never Leave You,Richard Chamberlain,99,99,1,1
I Don't Want To Walk Without You,Phyllis McGuire,79,79,3,3
You're Nobody Till Somebody Loves You,Dean Martin,25,25,9,9
You've Lost That Lovin' Feelin',The Righteous Brothers,1,1,16,16
I'll Be There,Gerry And The Pacemakers,14,14,10,10
I Found A Love Oh What A Love,Jo Ann & Troy,67,67,6,6
Makin' Whoopee,Ray Charles,46,46,8,8
Come On Do The Jerk,The Miracles,50,50,8,8
Promised Land,Chuck Berry,41,41,7,7
The Name Game,Shirley Ellis,3,3,14,14
Dear Heart,Henry Mancini And His Orchestra,77,77,7,7
(There'll Come A Day When) Ev'ry Little Bit Hurts,Bobby Vee,84,84,5,5
Chained And Bound,Otis Redding,70,95,7,1
It'll Never Be Over For Me,Baby Washington,98,98,2,1
Unless You Care,Terry Black,99,99,2,1
My Buddy Seat,The Hondells,87,87,4,4
Hold What You've Got,Joe Tex,5,5,11,11
He's My Guy,Irma Thomas,63,63,8,8
Do It Right,Brook Benton,67,67,4,4
Seven Letters,Ben E. King,45,45,7,7
Can You Jerk Like Me,The Contours,47,47,7,7
I Can't Stop,The Honeycombs,48,48,7,7
Downtown,Petula Clark,1,1,15,15
Somewhere In Your Heart,Frank Sinatra,32,32,10,10
"Bucket ""T""",Ronny And The Daytonas,54,54,7,7
"The Sidewinder, Part 1",Lee Morgan,81,81,4,4
I Just Can't Say Goodbye,Bobby Rydell,94,94,1,1
Percolatin',Willie Mitchell,85,85,3,3
Danny Boy,Patti LaBelle And The Blue Belles,76,76,4,4
Have You Looked Into Your Heart,Jerry Vale,24,24,10,10
Hey-Da-Da-Dow,The Dolphins,69,69,7,7
Little Bell,The Dixie Cups,51,51,9,9
All Day And All Of The Night,The Kinks,7,7,12,12
You'll Always Be The One I Love,Dean Martin,64,64,5,5
Let's Lock The Door (And Throw Away The Key),Jay & The Americans,11,11,10,10
Give Him A Great Big Kiss,The Shangri-Las,18,18,9,9
Look Of Love,Lesley Gore,27,27,9,9
Maybe,The Shangri-Las,91,91,2,2
Have Mercy Baby,James Brown And The Famous Flames,92,92,2,2
Voice Your Choice,The Radiants,51,51,9,9
Take This Hurt Off Me,Don Covay,97,97,2,2
No Arms Can Ever Hold You,The Bachelors,27,27,10,10
Are You Still My Baby,The Shirelles,91,91,4,4
Do What You Do Do Well,Ned Miller,52,52,9,9
Paper Tiger,Sue Thompson,23,23,10,10
"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,70,70,4,4
Blind Man,Little Milton,86,86,4,4
So What,Bill Black's Combo,78,89,8,1
Use Your Head,Mary Wells,34,34,6,6
A Little Bit Of Soap,Garnet Mimms,95,95,1,1
"Laugh, Laugh",The Beau Brummels,15,15,12,12
Ode To The Little Brown Shack Out Back,Billy Edd Wheeler,50,50,7,7
Black Night,Bobby Bland,99,99,1,1
Twine Time,Alvin Cash & The Crawlers,14,14,11,11
Shake,Sam Cooke,7,7,11,11
Heart Of Stone,The Rolling Stones,19,19,9,9
"The ""In"" Crowd",Dobie Gray,13,13,9,9
Tell Her No,The Zombies,6,6,11,11
I Go To Pieces,Peter And Gordon,9,9,11,11
Blind Man,Bobby Bland,78,78,3,3
The Jolly Green Giant,The Kingsmen,4,4,12,12
The Crusher,The Novas,88,88,3,3
The Crying Game,Brenda Lee,87,87,4,4
It's Better To Have It,Barbara Lynn,95,95,2,2
Whenever A Teenager Cries,Reparata And The Delrons,60,60,9,9
"Finders Keepers, Losers Weepers",Nella Dodds,96,96,2,2
"No Faith, No Love",Mitty Collier,91,91,5,5
Hello Pretty Girl,Ronnie Dove,54,54,7,7
This Diamond Ring,Gary Lewis And The Playboys,1,1,12,12
My Girl,The Temptations,1,1,13,13
Cousin Of Mine,Sam Cooke,31,73,12,4
Thanks A Lot,Brenda Lee,45,45,7,7
"Bye, Bye, Baby (Baby, Goodbye)","The 4 Seasons Featuring the ""Sound of Frankie Valli""",12,12,9,9
The Boy From New York City,The Ad Libs,8,8,10,10
Fancy Pants,Al (He's the King) Hirt,47,47,7,7
It's Alright,Adam Faith With The Roulettes,31,31,8,8
I Want You To Be My Boy,The Exciters,98,98,1,1
I Wanna Be (Your Everything),The Manhattans,68,68,8,8
My Heart Would Know,Al Martino,52,52,7,7
Lemon Tree,Trini Lopez,20,20,7,7
Break Away (From That Boy),The Newbeats,40,40,7,7
For Lovin' Me,"Peter, Paul & Mary",30,30,7,7
I've Got A Tiger By The Tail,Buck Owens,25,25,9,9
Red Roses For A Blue Lady,Bert Kaempfert And His Orchestra,11,11,13,13
Try To Remember,Ed Ames,73,73,6,6
Little Things,Bobby Goldsboro,13,13,12,12
Whose Heart Are You Breaking Tonight,Connie Francis,43,43,7,7
Dusty,The Rag Dolls,55,55,6,6
The Race Is On,George Jones,96,96,1,1
Goldfinger,Billy Strange,55,55,9,9
The Birds And The Bees,Jewel Akens,3,3,14,14
King Of The Road,Roger Miller,4,4,13,13
A Change Is Gonna Come,Sam Cooke,31,31,7,7
At The Club,The Drifters,43,43,6,6
What Have They Done To The Rain,The Searchers,29,29,7,7
Married Man,Richard Burton,64,64,5,5
The Man,Lorne Greene,72,72,3,3
Comin' On Too Strong,Wayne Newton,65,65,5,5
Don't Come Running Back To Me,Nancy Wilson,58,58,5,5
Can't You Hear My Heartbeat,Herman's Hermits,2,2,15,15
Diamond Head,The Ventures,70,70,3,3
That's How Strong My Love Is,Otis Redding,74,74,4,4
Bring Your Love To Me,The Righteous Brothers,83,83,3,3
Jerk And Twine,Jackie Ross,85,85,4,4
I Want My Baby Back,Jimmy Cross,92,92,3,3
He Was Really Sayin' Somethin',The Velvelettes,64,64,6,6
Crying In The Chapel,Adam Wade,88,88,3,3
Goldfinger,Shirley Bassey,8,8,13,13
Can't You Just See Me,Aretha Franklin,96,96,2,2
Goldfinger,Jack Laforge His Piano and Orchestra,96,96,5,5
Ferry Cross The Mersey,Gerry And The Pacemakers,6,6,11,11
Hurt So Bad,Little Anthony And The Imperials,10,10,9,9
New York's A Lonely Town,The Trade Winds,32,32,8,8
Ask The Lonely,Four Tops,24,24,8,8
Midnight Special,Johnny Rivers,20,20,8,8
Come Home,The Dave Clark Five,14,14,9,9
Born To Be Together,The Ronettes Featuring Veronica,52,52,6,6
"Hello, Dolly!",Bobby Darin,79,79,3,3
Don't Mess Up A Good Thing,Fontella Bass & Bobby McClure,33,33,11,11
It's Gotta Last Forever,Billy J. Kramer With The Dakotas,67,67,5,5
Don't Let Me Be Misunderstood,The Animals,15,15,10,10
Cry,Ray Charles,58,58,7,7
Red Roses For A Blue Lady,Vic Dana,10,10,12,12
I'm Over You,Jan Bradley,93,93,3,3
Cross My Heart,Bobby Vee,99,99,1,1
Love Me As Though There Were No Tomorrow,Sonny Knight,100,100,1,1
Goodnight,Roy Orbison,21,21,7,7
"Yeh, Yeh",Georgie Fame And The Blue Flames,21,21,8,8
Shotgun,Jr. Walker & The All Stars,4,4,14,14
People Get Ready,The Impressions,14,14,8,8
Fly Me To The Moon,LaVern Baker,84,84,2,2
Like A Child,Julie Rogers,67,67,5,5
Apache '65,The Arrows Featuring Davie Allan,64,64,7,7
Somewhere,P.J. Proby,91,91,2,2
Angel,Johnny Tillotson,51,51,7,7
Orange Blossom Special,Johnny Cash,80,80,6,6
Suddenly I'm All Alone,Walter Jackson,96,96,1,1
If I Ruled The World,Tony Bennett,34,34,9,9
Diana,Bobby Rydell,98,98,1,1
It's Gonna Be Alright,Maxine Brown,56,56,7,7
Did You Ever,The Hullaballoos,74,74,6,6
Eight Days A Week,The Beatles,1,1,10,10
Send Me The Pillow You Dream On,Dean Martin,22,22,9,9
If I Loved You,Chad & Jeremy,23,23,9,9
Stop! In The Name Of Love,The Supremes,1,1,12,12
I Don't Want To Spoil The Party,The Beatles,39,39,6,6
You Better Get It,Joe Tex,46,46,7,7
Come Tomorrow,Manfred Mann,50,50,6,6
Does He Really Care For Me,Ruby And The Romantics,87,87,3,3
Cupid,Johnny Rivers,76,76,4,4
Mr. Pitiful,Otis Redding,41,41,9,9
Go Now!,The Moody Blues,10,10,14,14
You Can Have Him,Timi Yuro,96,96,2,2
Whipped Cream,Herb Alpert's Tijuana Brass,68,68,10,10
Do The Clam,"Elvis Presley With The Jordanaires, Jubilee Four & Carol Lombard Trio",21,21,8,8
Nowhere To Run,Martha & The Vandellas,8,8,11,11
Stranger In Town,Del Shannon,30,30,6,6
Red Roses For A Blue Lady,Wayne Newton,23,23,9,9
I Must Be Seeing Things,Gene Pitney,31,31,7,7
4 - By The Beatles,The Beatles,68,68,5,5
You Got What It Takes,Joe Tex,51,51,6,6
Do You Wanna Dance?,The Beach Boys,12,12,8,8
Who Can I Turn To,Dionne Warwick,62,62,6,6
The Race Is On,Jack Jones,15,15,11,11
Come And Stay With Me,Marianne Faithfull,26,26,9,9
This Is My Prayer,The Ray Charles Singers,72,72,4,4
Danny Boy,Jackie Wilson,94,94,3,3
Pass Me By,Peggy Lee,93,93,3,3
Land Of 1000 Dances,Cannibal And The Headhunters,30,30,14,14
When I'm Gone,Brenda Holloway,25,25,9,9
Good Times,Jerry Butler,64,64,4,4
Long Lonely Nights,Bobby Vinton,17,17,7,7
Please Let Me Wonder,The Beach Boys,52,52,5,5
Real Live Girl,Steve Alaimo,77,77,2,2
For Mama (La Mamma),Connie Francis,48,48,6,6
For Mama,Jerry Vale,54,54,6,6
Girl Don't Come,Sandie Shaw,42,42,9,9
Got To Get You Off My Mind,Solomon Burke,22,22,10,10
You Can't Hurt Me No More,Gene Chandler,92,92,1,1
Come See,Major Lance,40,40,7,7
You're Next,Jimmy Witherspoon,98,98,1,1
El Pussy Cat,Mongo Santamaria,97,97,3,3
Gee Baby (I'm Sorry),The Three Degrees,80,80,5,5
Tired Of Waiting For You,The Kinks,6,6,11,11
I'm Telling You Now,Freddie And The Dreamers,1,1,11,11
"Peaches ""N"" Cream",The Ikettes,36,36,8,8
(Here They Come) From All Over The World,Jan & Dean,56,56,5,5
Poor Man's Son,The Reflections,55,55,5,5
Goldfinger,John Barry and His Orchestra,72,72,3,3
I Understand (Just How You Feel),Freddie And The Dreamers,36,36,9,9
Anytime At All,Frank Sinatra,46,46,6,6
This Is It,Jim Reeves,88,88,1,1
Land Of A Thousand Dances (Part I),Thee Midniters,67,67,4,4
Be My Baby,Dick and DeeDee,87,87,3,3
I Can't Stop Thinking Of You,Bobbi Martin,46,46,8,8
One Kiss For Old Times' Sake,Ronnie Dove,14,14,11,11
You Can Have Him,Dionne Warwick,75,75,6,6
10 Little Bottles,Johnny Bond,43,43,8,8
Losing You,Dusty Springfield,91,91,4,4
Baby The Rain Must Fall,Glenn Yarbrough,12,12,14,14
Find My Way Back Home,The Nashville Teens,98,98,2,2
This Sporting Life,Ian Whitcomb And Bluesville,100,100,1,1
Game Of Love,Wayne Fontana & The Mindbenders,1,1,11,11
The Clapping Song (Clap Pat Clap Slap),Shirley Ellis,8,8,9,9
Cast Your Fate To The Wind,Sounds Orchestral,10,10,14,14
I'll Be Doggone,Marvin Gaye,8,8,12,12
Bumble Bee,The Searchers,21,21,8,8
"Never, Never Leave Me",Mary Wells,54,54,6,6
Come Back Baby,Roddie Joy,86,86,5,5
Not Too Long Ago,The Uniques Featuring Joe Stampley,66,66,6,6
Double-O-Seven,The Detergents,89,89,3,3
I Know A Place,Petula Clark,3,3,12,12
Mean Old World,Rick Nelson,96,96,2,2
Teasin' You,Willie Tee,97,97,2,2
The Last Time,The Rolling Stones,9,9,10,10
The Barracuda,Alvin Cash & The Crawlers,59,59,7,7
Somebody Else Is Taking My Place,Al Martino,53,53,6,6
Ooo Baby Baby,The Miracles,16,16,11,11
I'll Never Find Another You,The Seekers,4,4,13,13
The Entertainer,Tony Clarke,31,31,9,9
We're Gonna Make It,Little Milton,25,25,11,11
Crazy Downtown,Allan Sherman,40,40,8,8
All Of My Life,Lesley Gore,71,71,6,6
Think Of The Good Times,Jay & The Americans,57,57,8,8
I Do Love You,Billy Stewart,26,26,10,10
I Can't Explain,The Who,93,93,2,2
She's About A Mover,Sir Douglas Quintet,13,13,12,12
(The Bees Are For The Birds) The Birds Are For The Bees,The Newbeats,50,50,7,7
Silhouettes,Herman's Hermits,5,5,13,13
It's Growing,The Temptations,18,18,9,9
......And Roses And Roses,Andy Williams,36,36,7,7
Woman's Got Soul,The Impressions,29,29,7,7
Subterranean Homesick Blues,Bob Dylan,39,39,8,8
Goodbye My Lover Goodbye,The Searchers,52,52,7,7
Let's Do The Freddie,Chubby Checker,40,40,9,9
Iko Iko,The Dixie Cups,20,20,10,10
Wooly Bully,Sam The Sham and the Pharaohs,2,2,18,18
Count Me In,Gary Lewis And The Playboys,2,2,11,11
"Truly, Truly, True",Brenda Lee,54,54,6,6
Why Did I Choose You,Barbra Streisand,77,77,5,5
"(See You At The) ""Go-Go""",Dobie Gray,69,69,7,7
Out In The Streets,The Shangri-Las,53,53,6,6
The Record (Baby I Love You),Ben E. King,84,84,3,3
Hawaii Honeymoon,The Waikikis,91,91,4,4
Dear Dad,Chuck Berry,95,95,4,4
Just Once In My Life,The Righteous Brothers,9,9,11,11
It's Gonna Be Alright,Gerry And The Pacemakers,23,23,8,8
It's Got The Whole World Shakin',Sam Cooke,41,41,7,7
Toy Soldier,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",64,64,5,5
She's Coming Home,The Zombies,58,58,6,6
Dream On Little Dreamer,Perry Como,25,25,10,10
Apples And Bananas,Lawrence Welk And His Orchestra,75,75,4,4
It's Not Unusual,Tom Jones,10,10,12,12
"Every Night, Every Day",Jimmy McCracklin,91,91,1,1
Don't Let Your Left Hand Know,Joe Tex,95,95,1,1
What Do You Want With Me,Chad & Jeremy,51,51,8,8
Try To Remember,Roger Williams,97,97,2,2
A Woman Can Change A Man,Joe Tex,56,56,7,7
Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,1,1,11,11
"Help Me, Rhonda",The Beach Boys,1,1,14,14
Just A Little,The Beau Brummels,8,8,12,12
True Love Ways,Peter And Gordon,14,14,11,11
Reelin' And Rockin',The Dave Clark Five,23,23,9,9
I Gotta Woman (Part One),Ray Charles and his Orchestra,79,79,3,3
Al's Place,Al (He's the King) Hirt,57,57,7,7
Mexican Pearls,Billy Vaughn And His Orchestra,94,94,2,2
Nothing Can Stop Me,Gene Chandler,18,18,12,12
Talk About Love,Adam Faith,97,97,2,2
I've Got Five Dollars And It's Saturday Night,George & Gene,99,99,1,1
You Were Only Fooling (While I Was Falling In Love),Vic Damone,30,30,10,10
Ticket To Ride,The Beatles,1,1,11,11
Do The Freddie,Freddie And The Dreamers,18,18,8,8
Crying In The Chapel,Elvis Presley With The Jordanaires,3,3,14,14
Now That You've Gone,Connie Stevens,53,53,7,7
I Need You,Chuck Jackson,75,75,4,4
Queen Of The House,Jody Miller,12,12,9,9
Super-cali-fragil-istic-expi-ali-docious,Julie Andrews-Dick Van Dyke,66,66,5,5
"Chim, Chim, Cheree",The New Christy Minstrels,81,81,5,5
Something You Got,Chuck Jackson & Maxine Brown,55,55,9,9
Chains Of Love,The Drifters,90,90,2,2
Ain't No Telling,Bobby Bland,93,93,1,1
"Hush, Hush, Sweet Charlotte",Patti Page,8,8,14,14
Come On Over To My Place,The Drifters,60,60,5,5
The Mouse,Soupy Sales,76,76,6,6
You Were Made For Me,Freddie And The Dreamers,21,21,7,7
Back In My Arms Again,The Supremes,1,1,11,11
Yes It Is,The Beatles,46,46,4,4
Three O'Clock In The Morning,Bert Kaempfert And His Orchestra,33,33,8,8
Boo-Ga-Loo,Tom and Jerrio,47,47,8,8
Wishing It Was You,Connie Francis,57,57,7,7
Good Lovin',The Olympics,81,81,5,5
Georgie Porgie,Jewel Akens,68,68,5,5
Gotta Have Your Love,The Sapphires,77,77,5,5
Sad Tomorrows,Trini Lopez,94,94,1,1
Concrete And Clay,Unit Four plus Two,28,28,9,9
In The Meantime,Georgie Fame And The Blue Flames,97,97,2,2
Concrete And Clay,Eddie Rambeau,35,35,9,9
Voodoo Woman,Bobby Goldsboro,27,27,11,11
He Ain't No Angel,The Ad Libs,100,100,1,1
Last Chance To Turn Around,Gene Pitney,13,13,10,10
L-O-N-E-L-Y,Bobby Vinton,22,22,8,8
Engine Engine #9,Roger Miller,7,7,9,9
You Can Have Her,The Righteous Brothers,67,67,5,5
And I Love Him,Esther Phillips,54,54,9,9
Lipstick Traces (On A Cigarette),The O'Jays,48,48,7,7
A Walk In The Black Forest,Horst Jankowski,12,12,13,13
It Ain't No Big Thing,Radiants,91,91,3,3
Love Is A 5-Letter Word,James Phelps,66,66,7,7
Shakin' All Over,The Guess Who,22,22,11,11
The Climb,The Kingsmen,65,65,6,6
Keep On Trying,Bobby Vee,85,85,5,5
Tommy,Reparata And The Delrons,92,92,3,3
Peanuts (La Cacahuata),The Sunglows,64,64,4,4
Before And After,Chad & Jeremy,17,17,9,9
Bring It On Home To Me,The Animals,32,32,6,6
I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,1,1,14,14
For Your Love,The Yardbirds,6,6,12,12
Catch The Wind,Donovan,23,23,10,10
Mr. Tambourine Man,The Byrds,1,1,13,13
Laurie (Strange Things Happen),Dickey Lee,14,14,13,13
Before You Go,Buck Owens,83,83,2,2
I've Been Loving You Too Long (To Stop Now),Otis Redding,21,21,11,11
"Yes, I'm Ready",Barbara Mason,5,5,14,14
When The Ship Comes In,"Peter, Paul & Mary",91,91,3,3
I Do,The Marvelows,37,37,9,9
What's He Doing In My World,Eddy Arnold,60,60,9,9
(Remember Me) I'm The One Who Loves You,Dean Martin,32,32,7,7
Tell Her (You Love Her Every Day),Frank Sinatra,57,57,6,6
It's Wonderful To Be In Love,The Ovations (Featuring Louis Williams),61,61,6,6
What The World Needs Now Is Love,Jackie DeShannon,7,7,13,13
I'll Be With You In Apple Blossom Time,Wayne Newton,52,52,6,6
You Really Know How To Hurt A Guy,Jan & Dean,27,27,9,9
Gloria,Them,93,93,1,1
Play With Fire,The Rolling Stones,96,96,1,1
Break Up,Del Shannon,95,95,3,3
Bring A Little Sunshine (To My Heart),Vic Dana,66,66,6,6
You Turn Me On (Turn On Song),Ian Whitcomb And Bluesville,8,8,13,13
Tears Keep On Falling,Jerry Vale,96,96,3,3
Wonderful World,Herman's Hermits,4,4,10,10
Give Us Your Blessings,The Shangri-Las,29,29,8,8
Here Comes The Night,Them,24,24,10,10
Tonight's The Night,Solomon Burke,28,28,10,10
I'll Keep Holding On,The Marvelettes,34,34,7,7
A World Of Our Own,The Seekers,19,19,10,10
Is This What I Get For Loving You?,The Ronettes Featuring Veronica,75,75,4,4
Little Lonely One,Tom Jones,42,42,9,9
Lip Sync (To The Tongue Twisters),Len Barry,84,84,4,4
"Oo Wee Baby, I Love You",Fred Hughes,23,23,10,10
You'll Miss Me (When I'm Gone),Fontella Bass & Bobby McClure,91,91,2,2
It's Almost Tomorrow,Jimmy Velvet,93,93,3,3
Too Many Rivers,Brenda Lee,13,13,13,13
I Love You So,Bobbi Martin,70,70,7,7
No One,Brenda Lee,98,98,1,1
The Puzzle Song (A Puzzle In Song),Shirley Ellis,78,78,5,5
Seventh Son,Johnny Rivers,7,7,11,11
This Little Bird,Marianne Faithfull,32,32,8,8
"Cara, Mia",Jay & The Americans,4,4,13,13
You'll Never Walk Alone,Gerry And The Pacemakers,48,48,6,6
Three O'Clock In The Morning,Lou Rawls,83,83,1,1
A Little Bit Of Heaven,Ronnie Dove,16,16,10,10
Do The Boomerang,Jr. Walker & The All Stars,36,36,7,7
Summer Sounds,Robert Goulet,58,58,7,7
When A Boy Falls In Love,Sam Cooke,52,52,5,5
Boot-Leg,Booker T. & The MG's,58,58,10,10
Then I'll Count Again,Johnny Tillotson,86,86,4,4
Ain't It A Shame,Major Lance,91,91,3,3
Operator,Brenda Holloway,78,78,5,5
Meeting Over Yonder,The Impressions,48,48,8,8
From The Bottom Of My Heart (I Love You),The Moody Blues,93,93,3,3
Soul Sauce (Guacha Guaro),Cal Tjader,88,88,5,5
(I Can't Get No) Satisfaction,The Rolling Stones,1,1,14,14
Temptation 'Bout To Get Me,The Knight Bros.,70,70,5,5
Set Me Free,The Kinks,23,23,8,8
Who's Cheating Who?,Little Milton,43,43,7,7
It's Just A Little Bit Too Late,Wayne Fontana & The Mindbenders,45,45,8,8
Marie,The Bachelors,15,15,10,10
My Cherie,Al Martino,88,88,3,3
Seein' The Right Love Go Wrong,Jack Jones,46,46,9,9
Are You Sincere,Trini Lopez,85,85,3,3
Welcome Home,Walter Jackson,95,95,2,2
Long Live Love,Sandie Shaw,97,97,3,3
(Such An) Easy Question,Elvis Presley With The Jordanaires,11,11,8,8
What's New Pussycat?,Tom Jones,3,3,12,12
It Feels So Right,Elvis Presley With The Jordanaires,55,55,6,6
Girl Come Running,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",30,30,7,7
I Like It Like That,The Dave Clark Five,7,7,11,11
He's A Lover,Mary Wells,74,74,4,4
Sitting In The Park,Billy Stewart,24,24,8,8
"Baby, I'm Yours",Barbara Lewis,11,11,14,14
"Sunshine, Lollipops And Rainbows",Lesley Gore,13,13,11,11
Nobody Knows What's Goin' On (In My Mind But Me),The Chiffons,49,49,9,9
"Theme From ""A Summer Place""",The Lettermen,16,16,9,9
I Want Candy,The Strangeloves,11,11,10,10
"Hold Me, Thrill Me, Kiss Me",Mel Carter,8,8,15,15
Don't Just Stand There,Patty Duke,8,8,11,11
Watermelon Man,Gloria Lynne,62,62,5,5
Take Me Back,Little Anthony And The Imperials,16,16,11,11
Darling Take Me Back,Lenny Welch,72,72,6,6
One Monkey Don't Stop No Show,Joe Tex,65,65,4,4
Cast Your Fate To The Wind,Steve Alaimo,89,89,2,2
Trains And Boats And Planes,Billy J. Kramer With The Dakotas,47,47,7,7
The First Thing Ev'ry Morning (And The Last Thing Ev'ry Night),Jimmy Dean,91,91,3,3
Silver Threads And Golden Needles,Jody Miller,54,54,6,6
Forget Domani,Connie Francis,79,79,7,7
Girl On The Billboard,Del Reeves,96,96,1,1
I Want You Back Again,The Zombies,95,95,3,3
I'm A Fool,"Dino, Desi & Billy",17,17,12,12
Forget Domani,Frank Sinatra,78,78,7,7
"I'm Henry VIII, I Am",Herman's Hermits,1,1,10,10
Ride Your Pony,Lee Dorsey,28,28,9,9
Save Your Heart For Me,Gary Lewis And The Playboys,2,2,11,11
No Pity (In The Naked City),Jackie Wilson,59,59,10,10
I Can't Work No Longer,Billy Butler & The Chanters,60,60,6,6
