song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
I Got To Go Back (And Watch That Little Girl Dance),The McCoys,69,69,5,5
Walk With Faith In Your Heart,The Bachelors,83,83,3,3
Pretty Ballerina,The Left Banke,15,15,10,10
Deadend Street,The Kinks,73,73,4,4
Full Measure,The Lovin' Spoonful,87,87,3,3
There Goes My Everything,Jack Greene,65,65,9,9
The Beat Goes On,Sonny & Cher,6,6,11,11
Tramp,Lowell Fulsom,52,52,7,7
Lovin' You,Bobby Darin,32,32,8,8
"Ride, Ride, Ride",Brenda Lee,37,37,7,7
It May Be Winter Outside (But In My Heart It's Spring),Felice Taylor,42,42,6,6
Then You Can Tell Me Goodbye,The Casinos,6,6,13,13
Go Where You Wanna Go,The 5th Dimension,16,16,10,10
Sweetest One,The Metros,88,88,4,4
Danger! She's A Stranger,The Five Stairsteps,89,89,5,5
96 Tears,Big Maybelle,96,96,3,3
Something Good (Is Going To Happen To You),Carla Thomas,74,74,7,7
All,James Darren,35,35,8,8
Ruby Tuesday,The Rolling Stones,1,1,12,12
My Cup Runneth Over,Ed Ames,8,8,13,13
Let's Spend The Night Together,The Rolling Stones,55,55,8,8
The Little Black Egg,The Nightcrawlers,85,85,4,4
Ooh Baby,Bo Diddley,88,88,7,7
I Dig You Baby,Jerry Butler,60,60,9,9
Tip Toe,Robert Parker,83,83,3,3
I'll Take Care Of Your Cares,Frankie Laine,39,39,9,9
The Hunter Gets Captured By The Game,The Marvelettes,13,13,11,11
Hard Lovin' Loser,Judy Collins,97,97,2,2
Lady,Jack Jones,39,39,11,11
Love Is Here And Now You're Gone,The Supremes,1,1,11,11
You Got To Me,Neil Diamond,18,18,8,8
Wish You Didn't Have To Go,James & Bobby Purify,38,38,6,6
Niki Hoeky,P.J. Proby,23,23,10,10
So You Want To Be A Rock 'N' Roll Star,The Byrds,29,29,7,7
Indescribably Blue,Elvis Presley With The Jordanaires and The Imperials Quartet,33,33,8,8
Spooky,Mike Sharpe,57,57,7,7
I've Been Lonely Too Long,The Young Rascals,16,16,14,14
Our Winter Love,The Lettermen,72,72,4,4
"For What It's Worth (Stop, Hey What's That Sound)",Buffalo Springfield,7,7,15,15
Trouble Down Here Below,Lou Rawls,92,92,3,3
"Sunrise, Sunset",Roger Williams,84,84,5,5
Skate Now,Lou Courtney,71,71,6,6
Daddy's Little Girl,Al Martino,42,42,9,9
The People In Me,The Music Machine,66,66,8,8
Everybody Needs Somebody To Love,Wilson Pickett,29,29,7,7
The Dis-Advantages Of You,The Brass Ring featuring Phil Bodner,36,36,7,7
No Fair At All,The Association,51,51,7,7
Baby I Need Your Lovin',Johnny Rivers,3,3,11,11
Sock It To Me-Baby!,Mitch Ryder And The Detroit Wheels,6,6,11,11
"Sit Down, I Think I Love You",The Mojo Men,36,36,11,11
California Nights,Lesley Gore,16,16,14,14
I Wish You Could Be Here,The Cyrkle,70,70,4,4
My Special Prayer,Joe Simon,87,87,5,5
Feel So Bad,Little Milton,91,91,3,3
Ten Commandments,Prince Buster,81,81,4,4
Raise Your Hand,Eddie Floyd,79,79,6,6
Epistle To Dippy,Donovan,19,19,7,7
Pucker Up Buttercup,Jr. Walker & The All Stars,31,31,8,8
Happy Together,The Turtles,1,1,15,15
Keep A Light In The Window Till I Come Home,Solomon Burke,64,64,5,5
I Think We're Alone Now,Tommy James And The Shondells,4,4,17,17
Darling Be Home Soon,The Lovin' Spoonful,15,15,8,8
There's A Kind Of Hush,Herman's Hermits,4,4,12,12
Just Be Sincere,Jackie Wilson,91,91,3,3
"One, Two, Three",Ramsey Lewis,67,67,6,6
Every Day I Have The Blues,Billy Stewart,74,74,5,5
People Like You,Eddie Fisher,97,97,3,3
Girls Are Out To Get You,The Fascinations,92,92,3,3
Ups And Downs,Paul Revere & The Raiders,22,22,8,8
One More Mountain To Climb,Ronnie Dove,45,45,6,6
Hung Up In Your Eyes,Brian Hyland,58,58,5,5
Peek-A-Boo,The New Vaudeville Band,72,72,4,4
Morningtown Ride,The Seekers,44,44,7,7
The 59th Street Bridge Song (Feelin' Groovy),Harpers Bizarre,13,13,11,11
Love You So Much,New Colony Six,61,61,6,6
No Milk Today,Herman's Hermits,35,35,10,10
The Love I Saw In You Was Just A Mirage,Smokey Robinson & The Miracles,20,20,10,10
Hold On I'm Coming,Chuck Jackson & Maxine Brown,91,91,4,4
"Baby, Help Me",Percy Sledge,87,87,5,5
Gonna Get Along Without Ya' Now,Trini Lopez,93,93,3,3
Dedicated To The One I Love,The Mamas & The Papas,2,2,10,10
When Something Is Wrong With My Baby,Sam & Dave,42,42,8,8
The Return Of The Red Baron,The Royal Guardsmen,15,15,7,7
Dry Your Eyes,Brenda & The Tabulations,20,20,11,11
Strawberry Fields Forever,The Beatles,8,8,9,9
Penny Lane,The Beatles,1,1,10,10
Soul Time,Shirley Ellis,67,67,6,6
Jimmy Mack,Martha & The Vandellas,10,10,14,14
With This Ring,The Platters,14,14,12,12
The Dark End Of The Street,James Carr,77,77,6,6
Girl Don't Care,Gene Chandler,66,66,9,9
"Mercy, Mercy, Mercy",Larry Williams & Johnny Watson,96,96,4,4
I Never Loved A Man (The Way I Love You),Aretha Franklin,9,9,11,11
Western Union,The Five Americans,5,5,12,12
Mairzy Doats,The Innocence,75,75,3,3
Beggin',"The 4 Seasons Featuring the ""Sound of Frankie Valli""",16,16,9,9
Don't Do It,Micky Dolenz,75,75,6,6
Kansas City,James Brown And The Famous Flames,55,55,5,5
Show Me,Joe Tex,35,35,8,8
Travlin' Man,Stevie Wonder,32,32,7,7
This Is My Song,Petula Clark,3,3,12,12
Because Of You,Chris Montez,71,71,5,5
I Don't Want To Lose You,Jackie Wilson,84,84,3,3
You Always Hurt Me,The Impressions,96,96,2,2
Summer Wine,Nancy Sinatra with Lee Hazlewood,49,49,9,9
Bernadette,Four Tops,4,4,10,10
Wade In The Water,Herb Alpert & The Tijuana Brass,37,37,5,5
The Loser (With A Broken Heart),Gary Lewis And The Playboys,43,43,6,6
What A Woman In Love Won't Do,Sandy Posey,31,31,7,7
Sweet Soul Music,Arthur Conley,2,2,15,15
Detroit City,Tom Jones,27,27,8,8
"Mercy, Mercy, Mercy",Marlena Shaw,58,58,5,5
Mr. Farmer,The Seeds,86,86,2,2
That Acapulco Gold,The Rainy Daze,70,70,4,4
It's A Happening Thing,The Peanut Butter Conspiracy,93,93,3,3
Who Do You Love,The Woolies,95,95,3,3
Laudy Miss Claudy,The Buckinghams,41,41,6,6
Mellow Yellow,Senator Bobby & Senator McKinley,99,99,1,1
Don't You Care,The Buckinghams,6,6,14,14
Somethin' Stupid,Nancy Sinatra & Frank Sinatra,1,1,13,13
Gonna Give Her All The Love I've Got,Jimmy Ruffin,29,29,7,7
Tell Me To My Face,Keith,37,37,6,6
Pipe Dream,Blues Magoos,60,60,6,6
For He's A Jolly Good Fellow,Bobby Vinton,66,66,4,4
Lonely Again,Eddy Arnold,87,87,2,2
At The Zoo,Simon & Garfunkel,16,16,9,9
I'll Try Anything,Dusty Springfield,40,40,8,8
Why Not Tonight,Jimmy Hughes,90,90,2,2
Girl I Need You,The Artistics,69,69,6,6
The Beginning Of Loneliness,Dionne Warwick,79,79,3,3
Walk Tall,2 Of Clubs,92,92,3,3
"Oh That's Good, No That's Bad",Sam The Sham and the Pharaohs,54,54,6,6
I Want To Talk About You,Ray Charles,98,98,1,1
On A Carousel,The Hollies,11,11,14,14
Friday On My Mind,The Easybeats,16,16,14,14
"A Little Bit Me, A Little Bit You",The Monkees,2,2,10,10
The Girl I Knew Somewhere,The Monkees,39,39,5,5
Sunday For Tea,Peter And Gordon,31,31,6,6
I'm A Man,The Spencer Davis Group,10,10,9,9
"Can't Get Enough Of You, Baby",? (Question Mark) & The Mysterians,56,56,6,6
Music To Watch Girls By,Andy Williams,34,34,8,8
Walkin' In The Sunshine,Roger Miller,37,37,7,7
Love Eyes,Nancy Sinatra,15,15,8,8
Danny Boy,Ray Price,60,60,8,8
Cry To Me,Freddie Scott,70,70,5,5
Close Your Eyes,Peaches & Herb,8,8,12,12
Dead End Street Monologue/Dead End Street,Lou Rawls,29,29,11,11
Hip Hug-Her,Booker T. & The MG's,37,37,13,13
I Can't Make It Anymore,Spyder Turner,95,95,2,2
She Took You For A Ride,Aaron Neville,92,92,4,4
The Whole World Is A Stage,The Fantastic Four,63,63,9,9
Nothing Takes The Place Of You,Toussaint McCall,52,52,11,11
Get Me To The World On Time,The Electric Prunes,27,27,8,8
I Found A Love - Part 1,Wilson Pickett,32,32,6,6
You Got What It Takes,The Dave Clark Five,7,7,10,10
My Back Pages,The Byrds,30,30,7,7
Somebody To Love,Jefferson Airplane,5,5,15,15
Yellow Balloon,The Yellow Balloon,25,25,10,10
Postcard From Jamaica,"The Sopwith ""Camel""",88,88,2,2
The Jungle,B.B. King,94,94,2,2
Make A Little Love,Lowell Fulsom,97,97,2,2
For Me,Sergio Mendes & Brasil '66,98,98,2,2
Precious Memories,The Romeos,67,67,7,7
No Time Like The Right Time,The Blues Project,96,96,2,2
The Happening,The Supremes,1,1,11,11
"Girl, You'll Be A Woman Soon",Neil Diamond,10,10,11,11
I Got Rhythm,The Happenings,3,3,13,13
When I Was Young,Eric Burdon & The Animals,15,15,9,9
Out Of Left Field,Percy Sledge,59,59,7,7
Casino Royale,Herb Alpert & The Tijuana Brass,27,27,9,9
I Love You More Than Words Can Say,Otis Redding,78,78,3,3
Buy For Me The Rain,The Nitty Gritty Dirt Band,45,45,7,7
There's A Chance We Can Make It,Blues Magoos,81,81,2,2
Here Comes My Baby,The Tremeloes,13,13,12,12
The Lady Came From Baltimore,Bobby Darin,62,62,5,5
Do The Thing,Lou Courtney,80,80,3,3
Why? (Am I Treated So Bad),Cannonball Adderley,73,73,5,5
Sing Along With Me,Tommy Roe,91,91,1,1
Making Memories,Frankie Laine,35,35,8,8
Alfie,Dionne Warwick,15,15,17,17
Release Me (And Let Me Love Again),Engelbert Humperdinck,4,4,14,14
Think,Vicki Anderson & James Brown,100,100,1,1
Shake A Tail Feather,James & Bobby Purify,25,25,9,9
Sunshine Girl,The Parade,20,20,8,8
It's So Hard Being A Loser,The Contours,79,79,3,3
Portrait Of My Love,The Tokens,36,36,8,8
My Girl Josephine,Jerry Jaye,29,29,9,9
Ain't Gonna Rest (Till I Get You),The Five Stairsteps,87,87,2,2
Speak Her Name,Walter Jackson,89,89,2,2
Funky Broadway Part I,Dyke And The Blazers,65,65,15,15
One Hurt Deserves Another,The Raelets/Ray Charles Orchestra,76,76,6,6
Time Alone Will Tell,Connie Francis,94,94,1,1
Everybody Loves A Winner,William Bell,95,95,2,2
Make Love To Me,Johnny Thunder & Ruby Winters,96,96,1,1
Sam's Place,Buck Owens and The Buckaroos,92,92,2,2
The Oogum Boogum Song,Brenton Wood,34,34,12,12
Happy Jack,The Who,24,24,9,9
I'm Indestructible,Jack Jones,81,81,5,5
Melancholy Music Man,The Righteous Brothers,43,43,6,6
Groovin',The Young Rascals,1,1,13,13
Little Games,The Yardbirds,51,51,6,6
I'll Make Him Love Me,Barbara Lewis,72,72,5,5
Just Look What You've Done,Brenda Holloway,69,69,5,5
When You're Young And In Love,The Marvelettes,23,23,10,10
You're All I Need,Bobby Bland,88,88,2,2
My Babe,Ronnie Dove,50,50,6,6
Blue's Theme,Davie Allan And The Arrows,37,37,17,17
I Could Be So Good To You,Don And The Goodtimes,56,56,7,7
"Tears, Tears, Tears",Ben E. King,93,93,2,2
Hey Love,Stevie Wonder,90,90,6,6
Respect,Aretha Franklin,1,1,12,12
I Was Kaiser Bill's Batman,Whistling Jack Smith,20,20,7,7
Him Or Me - What's It Gonna Be?,Paul Revere & The Raiders,5,5,9,9
Mirage,Tommy James And The Shondells,10,10,10,10
Too Many Fish In The Sea & Three Little Fishes,Mitch Ryder And The Detroit Wheels,24,24,6,6
Lay Some Happiness On Me,Dean Martin,55,55,5,5
All I Need,The Temptations,8,8,10,10
Creeque Alley,The Mamas & The Papas,5,5,9,9
It's All Over Now,Casinos,65,65,4,4
Can't Seem To Make You Mine,The Seeds,41,41,7,7
A Beautiful Story,Sonny & Cher,53,53,5,5
"Another Day, Another Heartache",The 5th Dimension,45,45,6,6
Six O'Clock,The Lovin' Spoonful,18,18,8,8
Live,The Merry-Go-Round,63,63,4,4
Shake Hands And Walk Away Cryin',Lou Christie,95,95,2,2
Georgy Girl,Baja Marimba Band,98,98,1,1
I Got What You Need,Kim Weston,99,99,1,1
Together,The Intruders,48,48,9,9
Tramp,Otis & Carla,26,26,9,9
"Time, Time",Ed Ames,61,61,7,7
Misty Blue,Eddy Arnold,57,57,8,8
Love Me Forever,Roger Williams,60,60,5,5
Come On Down To My Boat,Every Mothers' Son,6,6,15,15
Do It Again A Little Bit Slower,Jon & Robin And The In Crowd,18,18,10,10
I Want You To Be My Baby,Ellie Greenwich,83,83,3,3
I've Lost You,Jackie Wilson,82,82,4,4
Let Yourself Go,James Brown And The Famous Flames,46,46,7,7
Daddy's Home,Chuck Jackson & Maxine Brown,91,91,1,1
When Love Slips Away,Dee Dee Warwick,92,92,1,1
Got To Have You Back,The Isley Brothers,93,93,2,2
I Believed It All,Pozo Seco Singers,96,96,1,1
Take Me In Your Arms And Love Me,Gladys Knight And The Pips,98,98,2,2
When Tomorrow Comes,Carla Thomas,99,99,1,1
She Shot A Hole In My Soul,Clifford Curry,95,95,3,3
Jump Back,King Curtis,63,63,6,6
Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,19,19,12,12
Girls In Love,Gary Lewis And The Playboys,39,39,6,6
"Eight Men, Four Women",O.V. Wright,80,80,3,3
Let's Live For Today,The Grass Roots,8,8,12,12
She'd Rather Be With Me,The Turtles,3,3,11,11
Am I Grooving You,Freddie Scott,71,71,5,5
Little Bit O' Soul,The Music Explosion,2,2,16,16
I Can't Help It (If I'm Still In Love With You),B.J. Thomas,94,94,1,1
Make Me Yours,Bettye Swann,21,21,14,14
My Old Car,Lee Dorsey,97,97,1,1
Beat The Clock,The McCoys,92,92,2,2
We Had A Good Thing Goin',The Cyrkle,72,72,5,5
Can't Take My Eyes Off You,Frankie Valli,2,2,16,16
Funny Familiar Forgotten Feelings,Tom Jones,49,49,6,6
Shake,Otis Redding,47,47,6,6
Here We Go Again,Ray Charles,15,15,12,12
Ding Dong! The Witch Is Dead,The Fifth Estate,11,11,10,10
Long Legged Girl (With The Short Dress On),Elvis Presley With The Jordanaires,63,63,5,5
7 Rooms Of Gloom,Four Tops,14,14,8,8
Sound Of Love,The Five Americans,36,36,8,8
Come To The Sunshine,Harpers Bizarre,37,37,7,7
Leopard-Skin Pill-Box Hat,Bob Dylan,81,81,4,4
Stop! And Think It Over,Perry Como,92,92,4,4
Stay Together Young Lovers,Brenda & The Tabulations,66,66,7,7
Red Roses For Mom,Bobby Vinton,95,95,2,2
Sunday Will Never Be The Same,Spanky And Our Gang,9,9,8,8
Baby Please Come Back Home,J.J. Barnes,61,61,10,10
Soul Finger,Bar-Kays,17,17,15,15
Windy,The Association,1,1,14,14
Don't Blame The Children,Sammy Davis Jr.,37,37,9,9
Mary In The Morning,Al Martino,27,27,8,8
For Your Precious Love,"Oscar Toney, Jr.",23,23,9,9
"New York Mining Disaster 1941 (Have You Seen My Wife, Mr. Jones)",Bee Gees,14,14,7,7
Society's Child (Baby I've Been Thinking),Janis Ian,14,14,12,12
"Oooh, Baby Baby",The Five Stairsteps,63,63,6,6
You Can't Stand Alone,Wilson Pickett,70,70,5,5
You Gave Me Something (And Everything's Alright),Fantastic Four,55,55,7,7
Me About You,The Mojo Men,83,83,3,3
Bowling Green,The Everly Brothers,40,40,8,8
"Hello, Hello",Claudine Longet,91,91,1,1
That's Someone You Never Forget,Elvis Presley With The Jordanaires,92,92,1,1
San Francisco (Be Sure To Wear Flowers In Your Hair),Scott McKenzie,4,4,12,12
Holiday For Clowns,Brian Hyland,94,94,3,3
No Good To Cry,The Wildweeds,88,88,4,4
The Tracks Of My Tears,Johnny Rivers,10,10,9,9
Pay You Back With Interest,The Hollies,28,28,7,7
Don't Sleep In The Subway,Petula Clark,5,5,10,10
Why (Am I Treated So Bad),The Sweet Inspirations,57,57,5,5
Up -- Up And Away,The 5th Dimension,7,7,12,12
"Woman Like That, Yeah",Joe Tex,54,54,7,7
Night And Day,Sergio Mendes & Brasil '66,82,82,5,5
It's Cold Outside,The Choir,68,68,6,6
Step Out Of Your Mind,The American Breed,24,24,9,9
Release Me,"Esther Phillips ""Little Esther""",8,93,16,2
Why? (Am I Treated So Bad),The Staple Singers,95,95,1,1
Only Love Can Break A Heart,Margaret Whiting,96,96,1,1
Light My Fire,The Doors,1,1,17,17
When The Good Sun Shines,Elmo & Almo,98,98,2,2
C'mon Marianne,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",9,9,10,10
You Must Have Been A Beautiful Baby,The Dave Clark Five,35,35,6,6
I Was Made To Love Her,Stevie Wonder,2,2,15,15
Plastic Man,Sonny & Cher,74,74,3,3
They're Here,Boots Walker,77,77,2,2
One By One,Blues Magoos,71,71,5,5
"Shake, Rattle & Roll",Arthur Conley,31,31,7,7
Now I Know,Jack Jones,73,73,6,6
I Take It Back,Sandy Posey,12,12,12,12
Summer And Sandy,Lesley Gore,65,65,7,7
Who's Lovin' You,Brenda & The Tabulations,66,66,6,6
To Be A Lover,Gene Chandler,94,94,4,4
Have You Seen Her Face,The Byrds,74,74,4,4
Little Miss Sunshine,Tommy Roe,99,99,1,1
Girl (You Captivate Me),? (Question Mark) & The Mysterians,98,98,2,2
Carrie-Anne,The Hollies,9,9,13,13
More Love,Smokey Robinson & The Miracles,23,23,11,11
"Mercy, Mercy, Mercy",The Buckinghams,5,5,12,12
Somebody Help Me,The Spencer Davis Group,47,47,7,7
You Wanted Someone To Play With (I Wanted Someone To Love),Frankie Laine,48,48,7,7
Love Me Tender,Percy Sledge,40,40,6,6
Graduation Day,The Arbors,59,59,4,4
Airplane Song (My Airplane),The Royal Guardsmen,46,46,6,6
Soothe Me,Sam & Dave,56,56,7,7
Daylight Savin' Time,Keith,79,79,4,4
Silence Is Golden,The Tremeloes,11,11,14,14
Soul Dance Number Three,Wilson Pickett,55,55,5,5
Why (Am I Treated So Bad),Bobby Powell,91,91,3,3
I'll Always Have Faith In You,Carla Thomas,85,85,4,4
I Stand Accused (Of Loving You),The Glories,74,74,5,5
Two In The Afternoon,"Dino, Desi & Billy",99,99,1,1
Black Sheep,Sam The Sham and the Pharaohs,68,68,6,6
White Rabbit,Jefferson Airplane,8,8,10,10
For Your Love,Peaches & Herb,20,20,8,8
Jackson,Nancy Sinatra & Lee Hazlewood,14,14,9,9
A Whiter Shade Of Pale,Procol Harum,5,5,12,12
