song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Groovin' In The Midnight,Maxi Priest,63,66,8,3
Sesame's Treet,Smart E's,60,63,16,8
"It's Alright (From ""South Central"")",Classic Example,68,68,14,11
I Don't Care,Shakespear's Sister,55,55,12,11
Sweet November,Troop,58,70,13,3
Symphony Of Destruction,Megadeth,71,71,15,8
Jump!,The Movement,53,72,20,3
Yesterdays,Guns N' Roses,72,73,10,8
Here It Comes,MC Serch,71,74,10,3
Games,Chuckii Booker,68,68,12,10
Digging In The Dirt,Peter Gabriel,52,76,11,2
Everything's Gonna Be Alright,Father M.C.,37,37,20,20
My Name Is Prince,Prince And The New Power Generation,36,78,11,3
360 Degrees (What Goes Around),Grand Puba,68,76,14,7
"Baby, I Believe In You",George Lamond,66,66,7,7
Jesus He Knows Me,Genesis,23,81,20,2
These Are Days,"10,000 Maniacs",66,66,11,10
No One Else On Earth,Wynonna,83,83,12,6
Wicked,Ice Cube,55,69,10,8
I Missed The Bus,Kris Kross,63,72,15,6
I Love You Period,Dan Baird,26,26,16,16
Nothing Broken But My Heart,Celine Dion,29,87,20,2
Ain't Nobody Like You,Miki Howard,84,88,4,2
Alone With You,Tevin Campbell,72,89,11,4
Work To Do,Vanessa Williams,52,90,11,1
Crossover,EPMD,42,91,20,1
Always The Last To Know,Del Amitri,30,92,17,1
How Do You Do!,Roxette,58,93,8,1
How About That,Bad Company,38,94,13,1
Always Tomorrow,Gloria Estefan,81,95,6,1
Quality Time,Hi-Five,38,38,17,17
I'm Still Waiting,Jodeci,85,97,7,2
Where Does That Leave Love,George Lamond,59,84,20,3
Washed Away,Tom Cochrane,88,99,4,1
Really Into You,Around The Way,89,100,5,1
Heal The World,Michael Jackson,27,27,20,20
Homies,Lighter Shade Of Brown,57,57,19,19
Pleasure,The Soup Dragons,69,69,8,8
Stand Up (Kick Love Into Motion),Def Leppard,34,34,15,15
Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain,65,65,10,10
"The Right Kind Of Love (From ""Beverly Hills, 90210"")",Jeremy Jordan,14,14,25,25
Sexual,Goddess,74,74,10,10
"Revolution (From ""Malcolm X"")",Arrested Development,90,90,6,6
Mr. Wendal,Arrested Development,6,6,24,24
A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,1,1,23,23
Reminisce,Mary J. Blige,57,57,20,20
I Got A Man,Positive K,14,14,22,22
Ditty,Paperboy,10,10,30,30
Steam,Peter Gabriel,32,32,15,15
Don't Walk Away,Jade,4,4,35,35
Constant Craving,k.d. lang,38,91,19,1
This Could Be The One,Bad Company,87,87,8,8
Forever In Love,Kenny G,18,18,23,23
Understand This Groove,Sound Factory,58,58,17,17
Could've Been Me,Billy Ray Cyrus,72,89,9,2
Pick It Up,Home Team,90,90,2,2
Irresistible,Cathy Dennis,61,61,12,12
Love's Taken Over,Chante Moore,86,86,11,11
No Mistakes,Patty Smyth,33,33,16,16
Sleeping With You,Firehouse,78,78,8,8
Crazy Love,CeCe Peniston,97,97,2,2
Get Up (Move Boy Move),AB Logic,83,83,11,11
Punks Jump Up To Get Beat Down,Brand Nubian,77,77,10,10
"All Alone On Christmas (From ""Home Alone 2"")",Darlene Love,83,83,3,3
Right Here,SWV,92,92,5,5
Murder She Wrote,Chaka Demus & Pliers,57,57,17,17
"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,4,4,23,23
Ordinary World,Duran Duran,3,3,22,22
Informer,Snow,1,1,25,25
Dazzey Duks,Duice,12,12,40,40
Lights,Journey,68,74,17,7
Rebirth Of Slick (Cool Like Dat),Digable Planets,15,15,20,20
Get Away,Bobby Brown,14,14,16,16
Comforter,Shai,10,10,24,24
That's What Love Can Do,Boy Krazy,18,18,20,20
Bed Of Roses,Bon Jovi,10,10,20,20
Little Bird,Annie Lennox,49,49,12,12
Feels Like Heaven,Peter Cetera (Duet With Chaka Khan),71,71,8,8
I'm Gonna Get You,Bizarre Inc,47,47,23,23
"Love Is (From ""Beverly Hills, 90210"")",Vanessa Williams/Brian McKnight,3,3,28,28
Tell The Truth,Jude Cole,57,57,12,12
Stand,Poison,50,50,10,10
Angel,Jon Secada,18,18,22,22
Hip Hop Hooray,Naughty by Nature,8,8,22,22
Two Princes,Spin Doctors,7,7,29,29
Gangsta Bitch,Apache,67,67,10,10
Speed,Alpha Team,74,74,8,8
"Nuthin' But A ""G"" Thang",Dr. Dre,2,2,27,27
Hat 2 Da Back,TLC,30,30,15,15
Man On The Moon,R.E.M.,30,30,15,15
I'm So Into You,SWV,6,6,27,27
Happy Days,Silk,86,86,5,5
Losin' Myself,Debbie Gibson,86,86,5,5
Sweet Thing,Mary J. Blige,28,28,20,20
Cat's In The Cradle,Ugly Kid Joe,6,6,20,20
Sweet Thing,Mick Jagger,84,84,5,5
Passionate Kisses,Mary Chapin Carpenter,57,57,11,11
Supermodel (You Better Work),RuPaul,45,45,20,20
Toss-Up,N2Deep,92,92,3,3
Freak Me,Silk,1,1,24,24
Bad Girl,Madonna,36,36,11,11
I See Your Smile,Gloria Estefan,48,48,17,17
If I Ever Lose My Faith In You,Sting,17,17,20,20
Come In Out Of The Rain,Wendy Moten,55,55,15,15
So Alone,Men At Large,31,31,20,20
Hope Of Deliverance,Paul McCartney,83,83,6,6
Knock-N-Boots,Wreckx-N-Effect,72,72,11,11
Beautiful Girl,INXS,46,46,12,12
Stop The World,Extreme,95,95,3,3
I Have Nothing,Whitney Houston,4,4,20,20
Love U More,Sunscreem,36,36,19,19
Simple Life,Elton John,30,30,16,16
Dedicated,R. Kelly & Public Announcement,31,31,20,20
Who Got The Props,Black Moon,86,86,6,6
Nothin' My Love Can't Fix,Joey Lawrence,19,19,20,20
I Feel You,Depeche Mode,37,37,12,12
Tap The Bottle,Young Black Teenagers,55,55,20,20
It Was A Good Day,Ice Cube,15,15,20,20
Candy Everybody Wants,"10,000 Maniacs",67,67,10,10
"The Crying Game (From ""The Crying Game"")",Boy George,15,15,17,17
Save Your Love,Bad Boys Blue,81,81,7,7
Shoop Shoop (Never Stop Givin' You Love),Michael Cooper,67,67,9,9
Born 2 B.R.E.E.D.,Monie Love,89,89,6,6
Give It To You,Martha Wash,90,90,2,2
What You Won't Do For Love,Go West,55,55,11,11
She's Not Cryin' Anymore,Billy Ray Cyrus,70,70,9,9
Romeo,Dolly Parton & Friends,50,50,14,14
Somebody Love Me,Michael W. Smith,71,71,7,7
Looking Through Patient Eyes,P.M. Dawn,6,6,21,21
Down With The King,Run-D.M.C.,21,21,17,17
Easy,Faith No More,58,58,8,8
Kiss Of Life,Sade,78,78,11,11
Good Ol' Days,Levert,78,78,11,11
Love Me The Right Way,Rapination & Kym Mazelle,97,97,4,4
Love Don't Love You,En Vogue,36,36,16,16
"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora,13,51,38,12
Three Little Pigs,Green Jelly,17,17,20,20
Tell Me What You Dream,Restless Heart Featuring Warren Hill,43,43,13,13
Closer,Remedy,66,66,6,6
Funky Child,Lords Of The Underground,74,74,11,11
Buddy X,Neneh Cherry,43,43,12,12
I'll Never Get Over You (Getting Over Me),Expose,8,8,29,29
Connected,Stereo MC's,20,20,20,20
How I'm Comin',LL Cool J,57,57,9,9
The Morning Papers,Prince And The New Power Generation,44,44,11,11
Throw Ya Gunz,Onyx,81,81,3,3
Roll Wit Tha Flava,The Flavor Unit MC's,86,86,4,4
Tonight,Def Leppard,62,62,9,9
Love Me Or Leave Me Alone,Brand Nubian,92,92,3,3
Typical Reasons (Swing My Way),Prince Markie Dee And The Soul Convention,64,64,14,14
Show Me Love,Robin S.,5,5,28,28
If I Could,Regina Belle,52,52,17,17
Who Is It,Michael Jackson,14,14,18,18
Livin' On The Edge,Aerosmith,18,18,20,20
Touch My Light,Big Mountain,51,51,20,20
Knockin' Da Boots,H-Town,3,3,25,25
Alibis,Tracy Lawrence,72,72,12,12
Come Undone,Duran Duran,7,7,25,25
"Silence Is Broken (From ""Nowhere To Run"")",Damn Yankees,62,62,10,10
Sleeping Satellite,Tasmin Archer,32,32,15,15
You're The Love Of My Life/The Love I Lost,Sybil,90,90,2,2
So Close,Dina Carroll,95,95,2,2
Weak,SWV,1,1,26,26
"Let's Go Through The Motions (From ""Who's The Man?"")",Jodeci,65,65,12,12
That's The Way Love Is,Bobby Brown,57,57,9,9
Have I Told You Lately,Rod Stewart,5,5,22,22
Bow Wow Wow,Funkdoobiest,89,89,5,5
Sweet On U,Lo-Key?,91,91,2,2
Every Little Thing U Do,Christopher Williams,75,75,12,12
It's My Life,Dr. Alban,88,88,11,11
Deeper,Boss,65,65,13,13
What's Up?,4 Non Blondes,14,14,26,26
That's The Way Love Goes,Janet Jackson,1,1,23,23
"Bad Boys (Theme From ""Cops"")",Inner Circle,8,8,20,20
More And More,Captain Hollywood Project,17,17,20,20
Regret,New Order,28,28,19,19
"Whoot, There It Is",95 South,11,11,25,25
Wannagirl,Jeremy Jordan,28,28,14,14
Passin' Me By,The Pharcyde,52,52,17,17
La La Love,Bobby Ross Avila,86,86,3,3
In These Arms,Bon Jovi,27,27,16,16
Six Feet Deep,Geto Boys,40,40,15,15
Hero,David Crosby & Phil Collins,44,44,20,20
Lost In Your Eyes,The Jeff Healey Band,91,91,3,3
I Love The Way You Love Me,John Michael Montgomery,60,60,13,13
Give Him A Love He Can Feel,Tene Williams,87,87,7,7
Somebody To Love,George Michael & Queen,30,30,9,9
"Girl, I've Been Hurt",Snow,19,19,17,17
Love No Limit,Mary J. Blige,44,44,16,16
Cry No More,II D Extreme,48,48,20,20
Dre Day,Dr. Dre,8,8,20,20
Feed The Tree,Belly,95,95,4,4
"Can't Help Falling In Love (From ""Sliver"")",UB40,1,1,29,29
The Floor,Johnny Gill,56,56,10,10
Little Miracles (Happen Every Day),Luther Vandross,62,62,10,10
By The Time This Night Is Over,Kenny G With Peabo Bryson,25,25,20,20
Don't Take Away My Heaven,Aaron Neville,56,56,20,20
Whoomp! (There It Is),Tag Team,2,2,27,27
Slam,Onyx,4,4,20,20
"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",Tina Turner,9,9,24,24
Good Times With Bad Boys,Boy Krazy,59,59,9,9
Gold Diggin' Girls,MC Nas-D & DJ Fred,91,91,4,4
"Who's The Man? (From ""Who's The Man"")",House Of Pain,96,96,2,2
Can't Get Enough Of Your Love,Taylor Dayne,20,20,20,20
Walking In My Shoes,Depeche Mode,69,69,8,8
Fields Of Gold,Sting,23,23,20,20
ABC-123,Levert,46,46,17,17
One Woman,Jade,22,22,20,20
Voice Of Freedom,Freedom Williams,74,74,4,4
Something's Goin' On,U.N.V.,29,29,20,20
Baby I'm Yours,Shai,10,10,25,25
Lately,Jodeci,4,4,24,24
If I Had No Loot,Tony! Toni! Tone!,7,7,21,21
Runaway Train,Soul Asylum,5,5,25,25
One Last Cry,Brian McKnight,13,13,22,22
I'm Gonna Be (500 Miles),The Proclaimers,3,3,20,20
A Bad Goodbye,Clint Black With Wynonna,43,43,11,11
Dur Dur D'etre BeBe! (It's Tough To Be A Baby),Jordy,58,58,9,9
Girl U For Me/Lose Control,Silk,26,26,20,20
"Almost Unreal (From ""Super Mario Bros."")",Roxette,94,94,2,2
Humps For The Blvd.,Rodney O & Joe Cooley,84,84,7,7
Back Seat (Of My Jeep),LL Cool J,42,42,13,13
Falling In Love,New Born,97,97,2,2
I Should Be Laughing,Patty Smyth,86,86,4,4
Run To You,Whitney Houston,31,31,20,20
I'm Free,Jon Secada,27,27,20,20
Do Da What,1 Of The Girls,74,74,4,4
Creep,Radiohead,34,34,20,20
Should've Been A Cowboy,Toby Keith,93,93,2,2
It's On,Naughty by Nature,74,74,12,12
"Get It Up (From ""Poetic Justice"")",TLC,42,42,17,17
I Get Around,2Pac,11,11,22,22
"Big Gun (From ""Last Action Hero"")",AC/DC,65,65,11,11
Tell Me Why,Wynonna,77,77,4,4
Another Sad Love Song,Toni Braxton,7,7,22,22
What's Up Doc? (Can We Rock),Fu-Schnickens W/ Shaquille O'Neal,39,39,17,17
Teddy Bear,G-Wiz,73,73,11,11
U Don't Hear Me Tho',Rodney O & Joe Cooley,93,93,5,5
Killer/Papa Was A Rollin' Stone,George Michael,69,69,7,7
Believe,Lenny Kravitz,60,60,17,17
Insane In The Brain,Cypress Hill,19,19,20,20
Ooh Child,Dino,27,27,20,20
I Like It,Jomanda,83,83,6,6
Chattahoochee,Alan Jackson,46,46,20,20
Very Special,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",31,31,20,20
Pets,Porno For Pyros,67,67,10,10
Step It Up,Stereo MC's,58,58,13,13
Wide River,The Steve Miller Band,64,64,8,8
Chief Rocka,Lords Of The Underground,55,55,20,20
Right Here (Human Nature)/Downtown,SWV,2,2,20,20
Will You Be There,Michael Jackson,7,7,20,20
Even A Fool Can See,Peter Cetera,68,68,13,13
Break It Down Again,Tears for Fears,25,25,20,20
"When I Fall In Love (From ""Sleepless In Seattle"")",Celine Dion And Clive Griffin,23,23,20,20
Stay Forever,Joey Lawrence,52,52,12,12
Ruffneck,MC Lyte,35,35,20,20
"It's For You (From ""The Meteor Man"")",Shanice,57,57,11,11
"Unconditional Love (From ""Menace II Society"")",Hi-Five,92,92,4,4
Rain,Madonna,14,14,19,19
If,Janet Jackson,4,4,19,19
Happy,Legacy Of Sound Featuring Meja,68,68,12,12
The Ways Of The Wind,P.M. Dawn,54,54,11,11
Hey Jealousy,Gin Blossoms,25,25,19,19
Alright,Kris Kross Featuring Supercat,19,19,18,18
The River Of Dreams,Billy Joel,3,3,18,18
Check Yo Self,Ice Cube Featuring Das EFX,20,20,18,18
Cryin',Aerosmith,12,12,18,18
Lick U Up,H-Town,67,67,11,11
In The Heart Of A Woman,Billy Ray Cyrus,76,76,10,10
The Bonnie And Clyde Theme,Yo-Yo,72,72,12,12
Dreamlover,Mariah Carey,1,1,17,17
Boom! Shake The Room,Jazzy Jeff & The Fresh Prince,13,13,17,17
Sweat (A La La La La Long),Inner Circle,16,16,17,17
That's What Little Girls Are Made Of,Raven-Symone,68,68,8,8
Mega Medley,Zapp & Roger,54,54,15,15
Let Me Roll,Scarface,87,87,4,4
What Might Have Been,Little Texas,79,79,12,12
"Streiht Up Menace (From ""Menace II Society"")",MC Eiht,72,72,8,8
In My Nature,Nuttin' Nyce,83,83,6,6
Reason To Believe,Rod Stewart,19,19,16,16
For The Cool In You,Babyface,81,81,9,9
I'll Sleep When I'm Dead,Bon Jovi,97,97,4,4
Oh Carolina,Shaggy,59,59,16,16
Love For Love,Robin S.,53,53,15,15
Something In Your Eyes,Bell Biv DeVoe,38,38,15,15
No Rain,Blind Melon,20,20,15,15
Few And Far Between,"10,000 Maniacs",95,95,1,1
Gotta Get Mine,M.C. Breed,96,96,2,2
Better Than You,Lisa Keith,36,36,15,15
Hey Mr. D.J.,Zhane,6,6,14,14
Sunday Morning,"Earth, Wind & Fire",53,53,10,10
What Is Love,Haddaway,11,11,14,14
"Soul To Squeeze (From ""Coneheads"")",Red Hot Chili Peppers,22,22,14,14
Delicate,Terence Trent D'Arby,74,74,8,8
I'm In Luv,Joe,64,64,13,13
Hopelessly,Rick Astley,28,28,13,13
Come Inside,Intro,33,33,13,13
Too Much Information,Duran Duran,45,45,11,11
Come Baby Come,K7,20,20,13,13
"Two Steps Behind (From ""Last Action Hero"")",Def Leppard,12,12,12,12
Everybody Hurts,R.E.M.,29,29,12,12
World (The Price Of Love),New Order,92,92,4,4
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,1,1,11,11
Breakadawn,De La Soul,76,76,5,5
Pink Cashmere,Prince,50,50,9,9
Just Kickin' It,Xscape,2,2,11,11
All That She Wants,Ace of Base,2,2,11,11
Heaven Knows,Luther Vandross,94,94,3,3
Human Wheels,John Mellencamp,48,48,11,11
Anniversary,Tony! Toni! Tone!,10,10,10,10
Let Me Ride,Dr. Dre,34,34,10,10
"Indo Smoke (From ""Poetic Justice"")",Mista Grimm,56,56,10,10
Nothing 'Bout Me,Sting,57,57,9,9
I'm In A Philly Mood,Daryl Hall,82,82,2,2
Send Me A Lover,Taylor Dayne,50,50,9,9
Push The Feeling On,Nightcrawlers,80,80,9,9
Stay Real,Erick Sermon,92,92,9,9
Loving Arms,Darden Smith,96,96,2,2
Shoop,Salt-N-Pepa,5,5,8,8
Wild World,Mr. Big,27,27,8,8
"Easy Come, Easy Go",George Strait,71,71,8,8
Dreams,Gabrielle,47,47,8,8
What's It To You,Clay Walker,73,73,8,8
Jimmy Olsen's Blues,Spin Doctors,78,78,8,8
Flow Joe,Fat Joe,89,89,2,2
The Grand Tour,Aaron Neville,90,90,5,5
Method Man,Wu-Tang Clan,71,71,8,8
Higher Ground,UB40,61,61,8,8
Fields Of Gray,Bruce Hornsby,69,69,8,8
Jessie,Joshua Kadison,52,52,8,8
Runaway Love,En Vogue Featuring FMOB,51,51,7,7
Breathe Again,Toni Braxton,11,11,7,7
Can We Talk,Tevin Campbell,12,12,7,7
Gangsta Lean,DRS,4,4,7,7
As Long As I Can Dream,Expose,57,57,7,7
"Never Should've Let You Go (From ""Sister Act 2"")",Hi-Five,33,33,7,7
Foreplay,RAab,74,74,7,7
Shifftee,Onyx,92,92,3,3
Written On Ya Kitten,Naughty by Nature,93,93,3,3
Again,Janet Jackson,2,2,6,6
Please Forgive Me,Bryan Adams,7,7,6,6
Hero,Mariah Carey,7,7,6,6
(I Know I Got) Skillz,Shaquille O'Neal,35,35,6,6
I'm A Player,Too $hort,85,85,3,3
Paying The Price Of Love,Bee Gees,75,75,6,6
Never Keeping Secrets,Babyface,32,32,6,6
Linger,The Cranberries,30,30,6,6
We Getz Busy,Illegal,95,95,2,2
Why Must We Wait Until Tonight,Tina Turner,97,97,2,2
Sex Me (Parts I & II),R. Kelly,22,22,5,5
Both Sides Of The Story,Phil Collins,25,25,5,5
Keep Ya Head Up,2Pac,15,15,5,5
Time And Chance,Color Me Badd,31,31,5,5
Slow And Easy,Zapp & Roger,50,50,5,5
Yolanda,Reality,72,72,5,5
Said I Loved You...But I Lied,Michael Bolton,14,14,4,4
All About Soul,Billy Joel,37,37,4,4
Award Tour,A Tribe Called Quest,59,59,4,4
Mr. Vain,Culture Beat,38,38,4,4
Because The Night,"10,000 Maniacs",40,40,4,4
"I Can See Clearly Now (From ""Cool Runnings"")",Jimmy Cliff,42,42,4,4
Looking For Mr. Do Right,Jade,79,79,4,4
Freakit,Das EFX,43,43,3,3
Real Muthaphuckkin G's,Eazy-E,46,46,3,3
93 'Til Infinity,Souls Of Mischief,80,80,3,3
God Blessed Texas,Little Texas,87,87,3,3
Happenin' All Over Again,Lonnie Gordon,98,98,2,2
Into Your Arms,The Lemonheads,81,81,3,3
Your Love Keeps Working On Me,Jody Watley,100,100,2,2
Found Out About You,Gin Blossoms,76,76,2,2
I'm Real,Kris Kross,93,93,2,2
Commitment Of The Heart,Clive Griffin,96,96,2,2
All For Love,Bryan Adams/Rod Stewart/Sting,51,51,1,1
U.N.I.T.Y.,Queen Latifah,63,63,1,1
Getto Jam,Domino,68,68,1,1
True Love,Elton John & Kiki Dee,77,77,1,1
I'll Be Loving You,Collage,82,82,1,1
Cry For You,Jodeci,86,86,1,1
Cantaloop (Flip Fantasia),US3,89,89,1,1
The Power Of Love,Celine Dion,90,90,1,1
Give It Up,The Goodmen,91,91,1,1
The Song Remembers When,Trisha Yearwood,97,97,1,1
