song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Hot Shower,Chance the Rapper Featuring MadeinTYO & DaBaby,58,85,8,2
Self Control,YoungBoy Never Broke Again,50,86,11,2
Look At Her Now.,Selena Gomez,27,87,4,2
Hot Now,YoungBoy Never Broke Again,66,88,5,1
homecoming queen?,Kelsea Ballerini,65,65,13,12
Show Me Love,Alicia Keys Featuring Miguel,90,90,1,1
Easy,DaniLeigh Featuring Chris Brown,79,79,15,14
Valentino,24kGoldn,92,92,1,1
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,53,93,14,1
Lalala,Y2K & bbno$,55,83,21,3
Living,Dierks Bentley,51,95,16,1
Somebody,"Internet Money, Lil Tecca & A Boogie wit da Hoodie",96,96,4,1
Come Thru,Summer Walker & Usher,42,66,19,14
Start Wit Me,Roddy Ricch & Gunna,56,56,13,11
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",43,98,18,2
Immortal,21 Savage,55,100,2,1
Reply,A Boogie wit da Hoodie Featuring Lil Uzi Vert,49,49,2,2
None Of Your Concern,Jhene Aiko Featuring Big Sean,55,55,3,3
Watermelon Sugar,Harry Styles,1,1,33,33
The Take,Tory Lanez Featuring Chris Brown,66,66,1,1
Falling,Trevor Daniel,17,17,38,38
Lights Up,Harry Styles,17,64,5,2
Beauty In The Benz,Tory Lanez Featuring Snoop Dogg,87,87,1,1
Up All Night,Khalid,89,89,1,1
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,39,39,21,19
We Back,Jason Aldean,62,62,16,16
Homesick,Kane Brown,35,35,21,21
Death,Trippie Redd Featuring DaBaby,59,59,7,7
Hell Right,Blake Shelton Featuring Trace Adkins,99,99,1,1
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,26,26,27,27
Rockin' Around The Christmas Tree,Brenda Lee,2,2,32,5
Heartless,The Weeknd,1,1,23,23
Vete,Bad Bunny,33,33,18,18
Last Christmas,Wham!,11,11,14,5
Jingle Bell Rock,Bobby Helms,3,3,30,5
A Holly Jolly Christmas,Burl Ives,4,4,15,5
It's The Most Wonderful Time Of The Year,Andy Williams,7,7,15,5
Into The Unknown,Idina Menzel & Aurora,46,46,12,12
Who Needs Love,Trippie Redd,58,58,2,2
6 Kiss,Trippie Redd Featuring Juice WRLD & YNW Melly,60,60,4,4
Loyal,PARTYNEXTDOOR Featuring Drake,60,60,3,3
Suicidal,YNW Melly & Juice WRLD,20,20,20,20
Love Me More,Trippie Redd,79,81,2,1
Hate Me,Trippie Redd Featuring YoungBoy Never Broke Again,84,84,1,1
Candy,Doja Cat,86,86,6,6
Cuban Links,Rod Wave & Kevin Gates,92,92,3,3
Into The Unknown,Panic! At The Disco,98,98,2,2
Show Yourself,Idina Menzel & Evan Rachel Wood,70,70,3,3
Blinding Lights,The Weeknd,1,1,49,49
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,15,15,8,4
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",11,16,21,4
Feliz Navidad,Jose Feliciano,12,12,9,4
Sleigh Ride,The Ronettes,21,21,7,4
Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,16,22,8,4
Happy Holiday / The Holiday Season,Andy Williams,24,24,4,4
Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,28,32,6,3
No Idea,Don Toliver,43,43,11,11
Like It's Christmas,Jonas Brothers,44,44,4,4
Tip Toe,Roddy Ricch Featuring A Boogie wit da Hoodie,73,73,7,7
F.N,Lil Tjay,56,93,14,1
Lucid Dreams,Juice WRLD,2,8,48,2
Legends,Juice WRLD,29,29,3,1
Adore You,Harry Styles,6,6,48,48
The Box,Roddy Ricch,1,1,38,38
Robbery,Juice WRLD,27,49,19,1
Christmas Tree Farm,Taylor Swift,59,59,1,1
Peta,Roddy Ricch Featuring Meek Mill,72,72,4,4
My Oh My,Camila Cabello Featuring DaBaby,12,12,27,27
Bad Vibes Forever,XXXTENTACION Featuring PnB Rock & Trippie Redd,85,85,1,1
Empty,Juice WRLD,41,87,4,1
Lord Above,Fat Joe & Dre Featuring Eminem & Mary J. Blige,97,97,1,1
Big Stepper,Roddy Ricch,98,98,1,1
BEST ON EARTH,Russ & Bia,46,46,20,20
Futsal Shuffle 2020,Lil Uzi Vert,5,5,11,11
It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,28,28,4,2
Falling,Harry Styles,62,62,1,1
Dirty Iyanna,YoungBoy Never Broke Again,67,67,1,1
Let Me Know (I Wonder Why Freestyle),Juice WRLD,78,78,3,3
Nobody But You,Blake Shelton Duet With Gwen Stefani,18,18,25,25
Famous Hoes,NLE Choppa,83,83,1,1
Cherry,Harry Styles,84,84,1,1
Golden,Harry Styles,74,74,3,3
She,Harry Styles,99,99,1,1
Christmas (Baby Please Come Home),Darlene Love,29,29,3,1
Underneath The Tree,Kelly Clarkson,31,31,5,1
Run Rudolph Run,Chuck Berry,36,36,5,1
(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,32,37,3,1
Blue Christmas,Elvis Presley,40,40,2,1
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,12,42,16,1
Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,43,43,2,1
Baby It's Cold Outside,Dean Martin,45,45,1,1
"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,49,49,1,1
Happy Xmas (War Is Over),John Legend,69,69,1,1
Slide,H.E.R. Featuring YG,43,43,20,20
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,49,49,12,10
Out West,JACKBOYS Featuring Young Thug,38,38,22,22
GANG GANG,JACKBOYS & Sheck Wes,48,48,2,2
HAD ENOUGH,Don Toliver Featuring Quavo & Offset,52,52,2,2
WHAT TO DO?,JACKBOYS Featuring Don Toliver,56,56,2,2
GATTI,"JACKBOYS, Pop Smoke & Travis Scott",69,69,1,1
High Fashion,Roddy Ricch Featuring Mustard,20,20,28,28
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,28,55,13,9
I Hope,Gabby Barrett Featuring Charlie Puth,5,5,45,45
Make Me Want To,Jimmie Allen,49,49,10,10
What She Wants Tonight,Luke Bryan,46,46,17,16
More Hearts Than Mine,Ingrid Andress,30,30,20,20
I Wish Grandpas Never Died,Riley Green,66,66,12,12
Loco Contigo,"DJ Snake, J. Balvin & Tyga",95,95,2,1
Slow Dance In A Parking Lot,Jordan Davis,37,37,19,19
July,Noah Cyrus & Leon Bridges,85,85,16,16
Yummy,Justin Bieber,2,2,15,15
U Played,Moneybagg Yo Featuring Lil Baby,53,53,5,5
SUGAR,BROCKHAMPTON,66,66,9,9
All I Want,Olivia Rodrigo,90,90,2,2
I Hope You're Happy Now,Carly Pearce & Lee Brice,27,27,25,25
20/20,Lil Tjay,94,94,1,1
Say So,Doja Cat Featuring Nicki Minaj,1,1,38,38
ORANGE SODA,Baby Keem,98,98,3,3
All Dat,Moneybagg Yo X Megan Thee Stallion,70,84,4,2
Life Is Good,Future Featuring Drake,2,2,38,38
Sum 2 Prove,Lil Baby,16,16,20,20
Good News,Mac Miller,17,17,4,4
You Should Be Sad,Halsey,26,26,18,18
Rare,Selena Gomez,30,30,7,7
Eleven,Khalid,83,83,1,1
Conversations In The Dark,John Legend,86,86,1,1
Protect da Brand,Moneybagg Yo Featuring DaBaby,89,89,1,1
Godzilla,Eminem Featuring Juice WRLD,3,3,20,20
What A Man Gotta Do,Jonas Brothers,16,16,12,12
Darkness,Eminem,28,28,2,2
Those Kinda Nights,Eminem Featuring Ed Sheeran,31,31,2,2
Unaccommodating,Eminem Featuring Young M.A,36,36,2,2
Blue World,Mac Miller,38,38,2,2
Circles,Mac Miller,48,48,1,1
You Gon' Learn,"Eminem Featuring Royce da 5'9"" & White Gold",52,52,2,2
Black Swan,BTS,57,57,1,1
P*$$y Fairy (OTW),Jhene Aiko,40,40,25,25
Leaving Heaven,Eminem Featuring Skylar Grey,61,61,1,1
Complicated,Mac Miller,63,63,1,1
Hand Me Downs,Mac Miller,64,64,1,1
Premonition (Intro),Eminem,67,67,1,1
I Can See,Mac Miller,68,68,1,1
In Too Deep,Eminem,71,71,1,1
Woods,Mac Miller,75,75,1,1
Everybody,Mac Miller,80,80,1,1
Marsh,Eminem,83,83,1,1
No Regrets,Eminem Featuring Don Toliver,84,84,1,1
Lock It Up,Eminem Featuring Anderson .Paak,89,89,1,1
Surf,Mac Miller,91,91,1,1
Stepdad,Eminem,93,93,1,1
That's On Me,Mac Miller,100,100,1,1
B.I.T.C.H.,Megan Thee Stallion,31,31,10,10
Anyone,Demi Lovato,34,34,2,2
Letter To Nipsey,Meek Mill Featuring Roddy Ricch,73,73,2,2
Chasin' You,Morgan Wallen,16,16,36,36
Before You Go,Lewis Capaldi,9,9,40,40
Homemade,Jake Owen,39,39,16,16
Underdog,Alicia Keys,69,69,5,5
First Man,Camila Cabello,94,94,1,1
What If I Told You That I Love You,Ali Gatie,95,95,1,1
Catch,Brett Young,29,29,17,17
Dive Bar,Garth Brooks & Blake Shelton,78,78,5,5
I Do It,Lil Wayne Featuring Big Sean & Lil Baby,33,33,2,2
Only The Young,Taylor Swift,50,50,1,1
Physical,Dua Lipa,60,60,2,2
Mahogany,Lil Wayne,61,61,1,1
King Of My City,A Boogie wit da Hoodie,69,69,3,3
Mama Mia,Lil Wayne,87,87,1,1
Funeral,Lil Wayne,88,88,1,1
Nice To Meet Ya,Meghan Trainor Featuring Nicki Minaj,89,89,1,1
Get Me,Justin Bieber Featuring Kehlani,93,93,1,1
Intentions,Justin Bieber Featuring Quavo,5,5,31,31
Yikes,Nicki Minaj,23,23,2,2
Know Your Worth,Khalid x Disclosure,57,57,8,8
Blueberry Faygo,Lil Mosey,8,8,33,33
Run,Joji,68,68,1,1
Rodeo,"<a href=""https://www.billboard.com/artist/lil-Nas-x/"">Lil Nas X & Cardi B Or Nas",22,74,9,1
KEII,Anuel AA,83,83,1,1
Believe,Meek Mill Featuring Justin Timberlake,90,90,1,1
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",2,2,39,39
No Judgement,Niall Horan,97,97,1,1
No Time To Die,Billie Eilish,16,16,3,3
Numbers,"A Boogie wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",23,23,3,3
Forever,Justin Bieber Featuring Post Malone & Clever,24,24,2,2
To Die For,Sam Smith,46,46,6,6
g n f (Give No Fxk),"Migos, Young Thug & Travis Scott",48,48,1,1
Dior,Pop Smoke,22,22,21,21
Me And My Guitar,A Boogie wit da Hoodie,58,58,2,2
Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,60,60,9,9
Might Not Give Up,A Boogie wit da Hoodie Featuring Young Thug,66,66,1,1
Thug Love,A Boogie wit da Hoodie,73,73,1,1
After Hours,The Weeknd,20,20,7,7
Ignorantes,Bad Bunny & Sech,49,49,3,3
Stain,A Boogie wit da Hoodie Featuring DaBaby,80,80,1,1
Come Around Me,Justin Bieber,86,86,1,1
Cinderella Story,A Boogie wit da Hoodie,95,95,1,1
Habitual,Justin Bieber,98,98,1,1
All Around Me,Justin Bieber,100,100,1,1
ON,BTS,4,4,2,2
Lil Top,YoungBoy Never Broke Again,28,28,2,2
Red Eye,YoungBoy Never Broke Again,47,47,1,1
Fine By Time,YoungBoy Never Broke Again,58,58,1,1
Bad Bad,YoungBoy Never Broke Again,59,59,1,1
Knocked Off,YoungBoy Never Broke Again,60,60,1,1
Moral Of The Story,Ashe Featuring Niall Horan,71,71,3,3
RIP Lil Phat,YoungBoy Never Broke Again,80,80,1,1
My Time,BTS,84,84,1,1
Long RD,YoungBoy Never Broke Again,85,85,1,1
Filter,BTS,87,87,1,1
Bat Man,YoungBoy Never Broke Again,89,89,1,1
The Man,Taylor Swift,23,85,8,5
Shake The Room,Pop Smoke Featuring Quavo,93,93,1,1
Feel Me,Selena Gomez,98,98,1,1
Stupid Love,Lady Gaga,5,5,10,10
Heatin Up,Lil Baby & Gunna,18,18,7,7
That Way,Lil Uzi Vert,20,20,12,12
Commercial,Lil Baby Featuring Lil Uzi Vert,23,23,2,2
Live Off My Closet,Lil Baby Featuring Future,28,28,1,1
Emotionally Scarred,Lil Baby,31,31,25,25
Si Veo A Tu Mama,Bad Bunny,32,32,5,5
La Dificil,Bad Bunny,33,33,5,5
PTSD,"G Herbo Featuring Chance the Rapper, Juice WRLD & Lil Uzi Vert",38,38,5,5
Grace,Lil Baby & 42 Dugg,48,48,15,15
La Santa,Bad Bunny X Daddy Yankee,53,53,2,2
Get Ugly,Lil Baby,54,54,1,1
No Sucker,Lil Baby & Moneybagg Yo,58,58,1,1
How,Lil Baby,59,59,1,1
The Other Side,SZA X Justin Timberlake,61,61,7,7
Pero Ya No,Bad Bunny,63,63,1,1
Forever,Lil Baby Featuring Lil Wayne,64,64,1,1
Yo Perreo Sola,Bad Bunny,53,53,17,17
Same Thing,Lil Baby,78,78,1,1
Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",81,81,7,7
Bichiyal,Bad Bunny & Yaviah,89,89,1,1
We Should,Lil Baby & Young Thug,91,91,1,1
Solia,Bad Bunny,94,94,1,1
Esta Cabron Ser Yo,Bad Bunny X Anuel AA,97,97,1,1
Sunday Best,Surfaces,19,19,21,21
Can't Explain,Lil Baby,99,99,1,1
Baby Pluto,Lil Uzi Vert,6,6,4,4
Lo Mein,Lil Uzi Vert,8,8,3,3
Silly Watch,Lil Uzi Vert,9,9,2,2
P2,Lil Uzi Vert,11,11,6,6
I Love Me,Demi Lovato,18,18,10,10
Homecoming,Lil Uzi Vert,22,22,2,2
B.S.,Jhene Aiko Featuring H.E.R.,24,24,14,14
Prices,Lil Uzi Vert,25,25,2,2
POP,Lil Uzi Vert,28,28,1,1
Bigger Than Life,Lil Uzi Vert,33,33,1,1
Celebration Station,Lil Uzi Vert,34,34,1,1
You Better Move,Lil Uzi Vert,36,36,1,1
I'm Sorry,Lil Uzi Vert,37,37,1,1
Venetia,Lil Uzi Vert,39,39,1,1
Chrome Heart Tags,Lil Uzi Vert,45,45,1,1
Bust Me,Lil Uzi Vert,51,51,1,1
Happiness Over Everything (H.O.E.),Jhene Aiko Featuring Future & Miguel,65,65,1,1
Secure The Bag,Lil Uzi Vert,72,72,1,1
Captain Hook,Megan Thee Stallion,74,74,4,4
Urgency,Lil Uzi Vert Featuring Syd,76,76,1,1
SkyBox,Gunna,65,65,2,2
Triggered,Jhene Aiko,51,87,4,1
Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",55,55,6,6
Myron,Lil Uzi Vert,13,13,7,7
Bean (Kobe),Lil Uzi Vert Featuring Chief Keef,19,19,2,2
Yessirskiii,Lil Uzi Vert & 21 Savage,26,26,2,2
Lotus,Lil Uzi Vert,45,45,1,1
Wassup,Lil Uzi Vert Featuring Future,54,54,1,1
Strawberry Peels,Lil Uzi Vert Featuring Young Thug & Gunna,60,60,1,1
Moon Relate,Lil Uzi Vert,62,62,1,1
I Can Show You,Lil Uzi Vert,66,66,1,1
Trap This Way (This Way),Lil Uzi Vert,68,68,1,1
Death Bed,Powfu Featuring beabadoobee,23,23,26,26
Leaders,Lil Uzi Vert Featuring Nav,72,72,1,1
No Auto,Lil Uzi Vert Featuring Lil Durk,76,76,1,1
Come This Way,Lil Uzi Vert,83,83,1,1
Does To Me,Luke Combs Featuring Eric Church,20,20,19,19
Got The Guap,Lil Uzi Vert Featuring Young Thug,87,87,1,1
Supalonely,BENEE Featuring Gus Dapperton,39,39,22,22
Money Spread,Lil Uzi Vert Featuring Young Nudy,89,89,1,1
Cardigan,Don Toliver,90,90,1,1
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,36,36,18,18
Savage,Megan Thee Stallion Featuring Beyonce,1,1,28,28
In Your Eyes,The Weeknd,16,16,15,15
Alone Again,The Weeknd,21,21,1,1
Scared To Live,The Weeknd,24,24,1,1
Hardest To Love,The Weeknd,25,25,1,1
Too Late,The Weeknd,28,28,1,1
Snowchild,The Weeknd,32,32,1,1
Escape From LA,The Weeknd,39,39,1,1
Save Your Tears,The Weeknd & Ariana Grande,41,41,2,2
Faith,The Weeknd,45,45,1,1
Roses,Saint Jhn,4,4,33,33
Repeat After Me (Interlude),The Weeknd,69,69,1,1
Until I Bleed Out,The Weeknd,80,80,1,1
Walk Em Down,NLE Choppa Featuring Roddy Ricch,38,38,20,20
The Other Girl,Kelsea Ballerini x Halsey,95,95,1,1
Turks,"Nav, Gunna & Travis Scott",17,17,11,11
Break My Heart,Dua Lipa,13,13,32,32
Believe It,PARTYNEXTDOOR & Rihanna,23,23,14,14
After A Few,Travis Denning,31,31,15,15
I Love My Country,Florida Georgia Line,40,40,20,20
Hard To Forget,Sam Hunt,26,26,20,20
Last Time I Say Sorry,Kane Brown & John Legend,89,89,2,2
If The World Was Ending,JP Saxe Featuring Julia Michaels,27,27,29,29
Toosie Slide,Drake,1,1,20,20
Find My Way,DaBaby,22,22,5,5
Fuck The World,Rod Wave,64,64,1,1
Pray 4 Love,Rod Wave,67,67,1,1
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",42,42,22,22
Thief In The Night,Rod Wave,74,74,1,1
Tycoon,Future,76,76,1,1
I Remember,Rod Wave,77,77,1,1
The Greatest,Rod Wave,78,78,1,1
Bluebird,Miranda Lambert,26,26,20,20
Ribbon In The Sky,Rod Wave,84,84,1,1
Here And Now,Kenny Chesney,38,38,15,15
Thug Life,Rod Wave,95,95,1,1
No Weakness,Rod Wave,99,99,1,1
Level Of Concern,Twenty One Pilots,23,23,11,11
Stupid Again,Tory Lanez,54,54,1,1
Boyfriend,Selena Gomez,59,59,1,1
Broke In A Minute,Tory Lanez,64,64,2,2
Sigues Con El,Arcangel x Sech,78,78,3,3
Die From A Broken Heart,Maddie & Tae,22,22,25,25
DND,Polo G,84,84,1,1
In Between,Scotty McCreery,53,53,13,13
Ride It.,Regard,62,62,10,10
Girl Of My Dreams,Rod Wave,65,65,16,16
Boss Bitch,Doja Cat,100,100,1,1
Rockstar,DaBaby Featuring Roddy Ricch,1,1,29,29
Jump,DaBaby Featuring YoungBoy Never Broke Again,17,17,4,4
@ MEH,Playboi Carti,35,35,1,1
I'm Ready,Sam Smith & Demi Lovato,36,36,4,4
PICK UP,DaBaby Featuring Quavo,44,44,1,1
NASTY,DaBaby Featuring Ashanti & Megan Thee Stallion,50,50,2,2
LIGHTSKIN SH*T,DaBaby Featuring Future & jetsonmade,53,53,1,1
More Than My Hometown,Morgan Wallen,23,23,21,21
CAN'T STOP,DaBaby,63,63,1,1
BLAME IT ON BABY,DaBaby,64,64,1,1
SAD SHIT,DaBaby,69,69,1,1
DROP,DaBaby Featuring A Boogie wit da Hoodie & London On Da Track,71,71,1,1
TALK ABOUT IT,DaBaby,74,74,1,1
CHAMPION,DaBaby,85,85,1,1
I Dare You,Kelly Clarkson,86,86,1,1
After Party,Don Toliver,57,57,20,20
God Whispered Your Name,Keith Urban,60,60,20,20
The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",1,1,13,13
Righteous,Juice WRLD,11,11,16,16
All In,Lil Baby,45,45,8,8
Goosebumps,Travis Scott,32,49,35,1
Sasuke,Lil Uzi Vert,65,65,1,1
Cool Again,Kane Brown,29,29,20,20
Ain't Easy,YoungBoy Never Broke Again,83,83,1,1
Party Girl,StaySolidRocky,21,21,20,20
Diamonds,YoungBoy Never Broke Again,86,86,1,1
Bout My Business,YoungBoy Never Broke Again Featuring Sherhonda Gaulden,90,90,1,1
Rough Ryder,YoungBoy Never Broke Again,92,92,1,1
Drinking Alone,Carrie Underwood,74,74,7,7
Thug Of Spades,YoungBoy Never Broke Again Featuring DaBaby,99,99,1,1
Pain 1993,Drake Featuring Playboi Carti,7,7,3,3
Chicago Freestyle,Drake Featuring Giveon,14,14,12,12
D4L,"Future, Drake & Young Thug",19,19,2,2
Not You Too,Drake Featuring Chris Brown,25,25,1,1
Desires,Drake Featuring Future,27,27,2,2
Be Kind,Marshmello & Halsey,29,29,15,15
Time Flies,Drake,30,30,2,2
Deep Pockets,Drake,32,32,1,1
Demons,Drake Featuring Fivio Foreign & Sosa Geek,34,34,2,2
When To Say When,Drake,35,35,1,1
Landed,Drake,39,39,1,1
From Florida With Love,Drake,45,45,1,1
Losses,Drake,51,51,1,1
War,Drake,52,52,1,1
Six Feet Apart,Luke Combs,58,58,2,2
We Paid,Lil Baby & 42 Dugg,10,10,22,22
Social Distancing,Lil Baby,65,65,1,1
Low Down,Lil Baby,81,81,1,1
Humble,Lil Baby,86,86,1,1
One Margarita,Luke Bryan,19,19,20,20
Don't Rush,Young T & Bugsey Featuring Headie One,56,56,14,14
Stuck With U,Ariana Grande & Justin Bieber,1,1,18,18
Gooba,6ix9ine,3,3,10,10
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,43,43,16,16
Can I,Kehlani Featuring Tory Lanez,50,50,1,1
Zoo York,Lil Tjay Featuring Fivio Foreign & Pop Smoke,65,65,1,1
Toxic,Kehlani,68,68,1,1
Go Crazy,Chris Brown & Young Thug,9,9,26,26
Change Your Life,Kehlani Featuring Jhene Aiko,80,80,1,1
Me Vs Me,Moneybagg Yo,88,88,2,2
Viral Moment,Lil Durk,91,91,1,1
Flex,Polo G Featuring Juice WRLD,30,30,9,9
Solitaires,Future Featuring Travis Scott,32,32,3,3
X,Jonas Brothers Featuring Karol G,33,33,7,7
Trillionaire,Future Featuring YoungBoy Never Broke Again,34,34,4,4
Daisies,Katy Perry,40,40,7,7
Trapped In The Sun,Future,53,53,1,1
All Bad,Future Featuring Lil Uzi Vert,54,54,1,1
Be Something,Polo G Featuring Lil Baby,57,57,2,2
Martin & Gina,Polo G,61,61,14,14
21,Polo G,62,62,8,8
Hard To Choose One,Future,68,68,1,1
Ridin Strikers,Future,69,69,1,1
Hitek Tek,Future,71,71,1,1
Too Comfortable,Future,75,75,1,1
Posted With Demons,Future,79,79,1,1
Touch The Sky,Future,81,81,1,1
One Of My,Future,82,82,1,1
Harlem Shake,Future Featuring Young Thug,84,84,1,1
Don't Believe The Hype,Polo G,88,88,1,1
Beautiful Pain (Losin My Mind),Polo G,92,92,1,1
33,Polo G,93,93,1,1
I Know,Polo G,95,95,1,1
Rain On Me,Lady Gaga & Ariana Grande,1,1,20,20
Dollaz On My Head,Gunna Featuring Young Thug,38,38,19,19
Cooler Than A Bitch,Gunna Featuring Roddy Ricch,41,41,3,3
Top Floor,Gunna Featuring Travis Scott,55,55,1,1
Wunna,Gunna,57,57,1,1
Blindfold,Gunna Featuring Lil Baby,59,59,1,1
Need It,Migos Featuring YoungBoy Never Broke Again,62,62,15,15
Argentina,Gunna,67,67,1,1
Met Gala,Gunna,70,70,1,1
Daechwita,Agust D,76,76,1,1
Nasty Girl / On Camera,Gunna,78,78,1,1
MOTW,Gunna,84,84,1,1
Gimmick,Gunna,86,86,1,1
Feigning,Gunna,98,98,1,1
ily,Surf Mesa Featuring Emilee,25,25,24,24
Sour Candy,Lady Gaga & BLACKPINK,33,33,2,2
Tell Me U Luv Me,Juice WRLD & Trippie Redd,38,38,4,4
TKN,ROSALIA & Travis Scott,66,66,1,1
Got What I Got,Jason Aldean,16,16,23,23
