song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Hooked On You,Silk,54,54,18,14
Runnin',The Pharcyde,55,55,15,9
I Wanna B With U,Fun Factory,45,56,20,1
Macarena (Bayside Boys Mix),Los del Rio,1,1,50,37
Magic Carpet Ride,The Mighty Dub Katz,58,58,20,13
Automatic Lover (Call For Love),Real McCoy,52,59,19,13
Ain't Nuthin' But A She Thing,Salt-N-Pepa,38,60,15,9
Heaven,Solo,42,61,20,4
Incarcerated Scarfaces/Ice Cream,Raekwon,37,61,18,11
Sexual Healing,Max-A-Million,60,60,20,16
"I Like It, I Love It",Tim McGraw,25,55,20,6
Boom Boom Boom,The Outhere Brothers,65,65,20,11
"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,56,56,20,15
"The Riddler (From ""Batman Forever"")",Method Man,56,67,11,8
Runaway,The Corrs,68,68,11,4
We've Got It Goin' On,Backstreet Boys,69,69,20,15
When Love & Hate Collide,Def Leppard,58,58,14,14
I Will Remember You,Sarah McLachlan,65,65,20,17
Solitude,Edwin McCain,72,72,20,12
Rock Steady,Bonnie Raitt With Bryan Adams,73,73,4,3
1st Of Tha Month,Bone Thugs-N-Harmony,14,74,20,6
"Feel The Funk (From ""Dangerous Minds"")",Immature,46,75,13,3
Throw Your Hands Up,L.V.,63,63,16,14
A Mover La Colita,Artie The 1 Man Party,65,73,19,10
Ridin' Low,L.A.D.,47,47,20,18
East Side Rendezvous,Frost,73,79,14,9
Hurricane,The Click,63,75,13,10
Wings Of The Morning,Capleton,79,81,10,5
"Summertime In The LBC (From ""The Show"")",The Dove Shack,54,82,20,4
Throw Your Set In The Air,Cypress Hill,45,81,18,11
Liquid Swords,Genius/GZA,48,84,7,2
Rosealia,Better Than Ezra,71,71,12,11
I Remember,Boyz II Men,46,46,11,11
Already Missing You,"Gerald Levert & Eddie Levert, Sr.",75,87,10,4
Lie To Me/Something For The Pain,Bon Jovi,76,88,9,3
Last Dayz,Onyx,89,89,5,2
Funny How Time Flies,Intro,90,90,3,2
Can I Touch You...There?,Michael Bolton,27,91,14,1
Fast Life,Kool G Rap,74,74,12,12
Vibin',Boyz II Men,56,93,14,1
"How High (From ""The Show"")",Redman/Method Man,13,94,15,1
Player's Anthem,Junior M.A.F.I.A.,13,95,20,1
Forever Tonight,Peter Cetera & Crystal Bernard,86,96,8,2
Bomdigi,Erick Sermon,84,97,6,1
Molly (Sixteen Candles),Sponge,55,98,18,2
(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,74,74,15,10
West Up!,WC & The Maad Circle,88,100,10,1
You'll See,Madonna,6,6,20,20
One Of Us,Joan Osborne,4,4,22,22
Soon As I Get Home,Faith Evans,21,21,20,20
Too Hot,Coolio,24,24,15,15
Tonite's Tha Night,Kris Kross,12,12,20,20
"Natural One (From ""Kids"")",Folk Implosion,29,29,20,20
Wonder,Natalie Merchant,20,20,38,38
Friends Of P.,The Rentals,82,82,3,3
East 1999,Bone Thugs-N-Harmony,62,62,13,13
We Got It,Immature (Featuring Smooth),37,37,20,20
No One Else,Total,22,22,20,20
Get Together,Big Mountain,44,44,13,13
Nobody Knows,The Tony Rich Project,2,2,47,47
Just A Girl,No Doubt,23,23,29,29
"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",L.B.C. Crew Feat. Tray D & South Sentrell,75,75,20,20
I Got Id/Long Road,Pearl Jam,7,7,20,20
Just Tah Let U Know,Eazy-E,45,45,12,12
Gold,Prince,88,88,2,2
It Matters To Me,Faith Hill,74,74,16,16
Sometimes I Miss You So Much (Dedicated To The Christ Consciousness),P.M. Dawn,95,95,5,5
Free As A Bird,The Beatles,6,6,11,11
"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,2,2,33,33
Fu-Gee-La,Fugees,29,29,20,20
Cold World,Genius/GZA Featuring Inspektah Deck,97,97,3,3
You Put A Move On My Heart,Quincy Jones Introducing Tamia,98,98,4,4
Let's Play House,Tha Dogg Pound Featuring Michel'le,45,45,16,16
Where Do U Want Me To Put It,Solo,50,50,18,18
Can't Be Really Gone,Tim McGraw,87,87,5,5
"Visions Of A Sunset (From ""Mr. Holland's Opus"")",Shawn Stockman,45,45,15,15
Celebration/Take Your Chance,Fun Factory,88,88,12,12
Cumbersome,Seven Mary Three,39,39,20,20
Caught A Lite Sneeze,Tori Amos,60,60,13,13
Stayin' Alive,N-Trance,62,62,17,17
All Cried Out,Denine With Collage's Adam Marano,72,72,11,11
Energy,Devone,70,70,9,9
Wonderwall,Oasis,8,8,20,20
Glycerine,Bush,28,28,20,20
"Not Gon' Cry (From ""Waiting To Exhale"")",Mary J. Blige,2,2,20,20
Feels So Good (Show Me Your Love),Lina Santiago,35,35,20,20
Everybody Be Somebody,Ruffneck Featuring Yavahn,82,82,7,7
Everyday & Everynight,Yvette Michele,60,60,10,10
Who Do U Love,Deborah Cox,17,17,20,20
Leflaur Leflah Eshkushka,Heltah Skeltah And O.G.C. As The Fab 5,75,75,8,8
Daughter/Yellow Ledbetter,Pearl Jam,97,97,2,2
Follow You Down/Til I Hear It From You,Gin Blossoms,9,9,43,43
1979,The Smashing Pumpkins,12,12,22,22
Get Money,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,17,17,20,20
"All The Things (Your Man Won't Do) (From ""Don't Be A Menace..."")",Joe,11,11,20,20
Keep Tryin',Groove Theory,64,64,12,12
"Insensitive (From ""Bed Of Roses"")",Jann Arden,12,12,40,40
I Want To Come Over,Melissa Etheridge,22,22,20,20
Don't Cry,Seal,33,33,20,20
Promises Broken,Soul Asylum,63,63,5,5
"Can't Be Wasting My Time (From ""Don't Be A Menace..."")",Mona Lisa Featuring Lost Boyz,65,65,13,13
Microphone Master,Das EFX (Featuring Mobb Deep),86,86,3,3
I Will Survive,Chantay Savage,24,24,20,20
Not A Dry Eye In The House,Meat Loaf,82,82,4,4
"A Thin Line Between Love & Hate (From ""A Thin Line..."")",H-Town,37,37,20,20
Jesus To A Child,George Michael,7,7,14,14
Lucky Love,Ace of Base,30,30,17,17
Take A Look,J'Son,74,74,12,12
Down Low (Nobody Has To Know),R. Kelly Featuring Ronald Isley,4,4,20,20
Only Love (The Ballad Of Sleeping Beauty),Sophie B. Hawkins,49,49,11,11
Lady,D'Angelo,10,10,20,20
Ain't No Playa,Rappin' 4-Tay,73,73,11,11
5 O'Clock,Nonchalant,24,24,20,20
La Familia,Frost,77,77,9,9
Let Your Soul Be Your Pilot,Sting,86,86,5,5
Doin It,LL Cool J,9,9,20,20
"Closer To Free (From ""Party Of Five"")",BoDeans,16,16,20,20
"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,1,1,33,33
Peaches,The Presidents Of The United States Of America,29,29,14,14
Do You Want To/Can't Hang,Xscape Featuring MC Lyte,50,50,16,16
"1, 2, 3, 4 (Sumpin' New)",Coolio,5,5,21,21
Only Happy When It Rains,Garbage,55,55,20,20
Woo-Hah!! Got You All In Check/Everything Remains Raw,Busta Rhymes,8,8,20,20
Physical Funk,Domino,87,87,6,6
Ironic,Alanis Morissette,4,4,32,32
"Keep On, Keepin' On (From ""Sunset Park"")",MC Lyte Featuring Xscape,10,10,20,20
Give Me...A Reason,Buffy,78,78,9,9
High And Dry,Radiohead,78,78,8,8
Envy/Firewater,Fat Joe,76,76,8,8
Ever Since You Went Away,Art N' Soul,72,72,14,14
Stairway To Heaven,Pure Soul,79,79,8,8
Scent Of Attraction,Patra Duet With Aaron Hall,82,82,7,7
Ain't Nobody,Diana King,94,94,4,4
C'mon N' Ride It (The Train),Quad City DJ's,3,3,38,38
Real Love,The Beatles,11,11,7,7
"Count On Me (From ""Waiting To Exhale"")",Whitney Houston & CeCe Winans,8,8,20,20
Release Me,Angelina,52,52,20,20
Renee,Lost Boyz,33,33,18,18
Funkorama,Redman,81,81,4,4
Have I Never,A Few Good Men,76,76,10,10
Can't Get You Off My Mind,Lenny Kravitz,62,62,20,20
Esa Nena Linda,Artie The 1 Man Party,74,74,14,14
Sweet Dreams,La Bouche,13,13,32,32
Amish Paradise,"""Weird Al"" Yankovic",53,53,16,16
One For The Money,Horace Brown,62,62,12,12
Soul Food,Goodie Mob,64,64,9,9
Always Be My Baby,Mariah Carey,1,1,32,32
In The Meantime,Spacehog,32,32,20,20
Give Me One Reason,Tracy Chapman,3,3,35,35
Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,50,50,20,20
Shadowboxin',Genius/GZA Featuring Method Man,67,67,13,13
'Round We Go,Big Sister,91,91,2,2
Counting Blue Cars,Dishwalla,15,15,35,35
Don't Wanna Lose You,Lionel Richie,39,39,15,15
"Machinehead (From ""Fear"")",Bush,43,43,20,20
Ain't Nobody/Kissing You,Faith Evans,67,67,16,16
"Guilty (From ""Seven"")",Gravity Kills,86,86,20,20
Drop,The Pharcyde,93,93,3,3
You're The One,SWV,5,5,20,20
Chains,Tina Arena,38,38,12,12
Reach,Gloria Estefan,42,42,20,20
Slow Jams,Quincy Jones Featuring Babyface & Tamia With Portrai,68,68,9,9
Your Loving Arms,Billie Ray Martin,46,46,23,13
Love Don't Live Here Anymore,Madonna,78,78,8,8
Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,13,13,20,20
Tres Delinquentes,Delinquent Habits,35,35,20,20
Feel The Music,Planet Soul Featuring Brenda Dee,73,73,10,10
"Scarred (From ""Eddie"")",Luke,64,64,16,16
Live And Die For Hip Hop,Kris Kross,72,72,10,10
Mr. Ice Cream Man,Master P,90,90,9,9
No More Games,Skin Deep Featuring Li'l Kim Of Junior M.A.F.I.A.,92,92,5,5
My Maria,Brooks & Dunn,79,79,12,12
"The Earth, The Sun, The Rain",Color Me Badd,21,21,22,22
Please Don't Go,Immature,36,36,13,13
Kissin' You,Total,12,12,22,22
Don't Rush,Silk,91,91,3,3
Scary Kisses,Voice Of The Beehive,77,77,8,8
The World Is A Ghetto,Geto Boys Featuring Flaj,82,82,7,7
I Don't Wanna Be Alone,Shai,89,89,5,5
Tha Crossroads,Bone Thugs-N-Harmony,1,1,20,20
Fastlove,George Michael,8,8,19,19
You,Monifah,32,32,19,19
The 13th,The Cure,44,44,4,4
Children,Robert Miles,21,21,20,20
"Theme From Mission: Impossible (From ""Mission: Impossible"")",Adam Clayton & Larry Mullen,7,7,20,20
"Touch Me Tease Me (From ""The Nutty Professor"")",Case Featuring Foxxy Brown,14,14,20,20
Hay,Crucial Conflict,18,18,20,20
Flood,Jars of Clay,37,37,19,19
Get On Up,Jodeci,22,22,18,18
Forever More,Puff Johnson,63,63,13,13
You Still Touch Me,Sting,60,60,13,13
Heartspark Dollarsign,Everclear,85,85,7,7
"Let's Lay Together (From ""Don't Be A Menace..."")",The Isley Brothers,93,93,5,5
"Hoop In Yo Face (From ""Sunset Park"")",69 Boyz Featuring Quad City DJ's,95,95,3,3
The Only Thing That Looks Good On Me Is You,Bryan Adams,52,52,12,12
I'll Never Stop Loving You,J'Son,62,62,16,16
Who Will Save Your Soul,Jewel,11,11,27,27
Only You,112 Featuring The Notorious B.I.G.,13,13,27,27
Wrong,Everything But the Girl,68,68,10,10
"It's All The Way Live (Now) (From ""Eddie"")",Coolio,29,29,18,18
One More Try,Kristine W,78,78,15,15
House Keeper,Men Of Vizion,67,67,11,11
You're Makin' Me High/Let It Flow,Toni Braxton,1,1,26,26
Until It Sleeps,Metallica,10,10,20,20
Why I Love You So Much/Ain't Nobody,Monica,9,9,20,20
They Don't Care About Us,Michael Jackson,30,30,13,13
For The Love Of You,Jordan Hill,66,66,8,8
Jealousy,Natalie Merchant,23,23,20,20
How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,1,1,24,24
One By One,Cher,52,52,14,14
Dreamer,Livin' Joy,72,95,19,2
This Is Your Night,Amber,25,25,25,25
Twisted,Keith Sweat,2,2,24,24
Blue,LeAnn Rimes,26,26,20,20
Back To The World,Tevin Campbell,47,47,9,9
If I Ruled The World,Nas,53,53,20,20
You Said,Mona Lisa,83,83,5,5
Boom Biddy Bye Bye,Cypress Hill,87,87,3,3
Macarena,Los Del Mar,71,71,15,15
I Love You Always Forever,Donna Lewis,2,2,24,24
"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,28,28,20,20
"Tonight, Tonight",The Smashing Pumpkins,36,36,20,20
"Someday (From ""The Hunchback Of Notre Dame"")",All-4-One,30,30,15,15
Where It's At,Beck,61,61,19,19
That Girl,Maxi Priest Featuring Shaggy,20,20,20,20
Redneck Games,Jeff Foxworthy With Alan Jackson,66,66,10,10
Blackberry Molasses,Mista,53,53,18,18
My Boo,Ghost Town DJ's,31,31,22,22
Where Do You Go,No Mercy,5,5,22,22
Macarena,Los del Rio,23,23,21,21
Where Do We Go From Here,Deborah Cox,48,48,14,14
Loungin,LL Cool J,3,3,22,22
In The Hood,Donell Jones,79,79,8,8
Angeline Is Coming Home,The Badlees,67,67,11,11
I Can't Sleep Baby (If I),R. Kelly,5,5,20,20
It's A Party,Busta Rhymes Featuring Zhane,52,52,13,13
"Where Do We Go From Here (From ""Eraser"")",Vanessa Williams,71,71,14,14
All Along,Blessid Union Of Souls,70,70,14,14
Tucker's Town,Hootie & The Blowfish,38,38,20,20
The Things That You Do,Gina Thompson,41,41,20,20
Change The World,Eric Clapton,5,5,20,20
Mint Car,The Cure,58,58,5,5
Maria,Ricky Martin,88,88,14,14
Paparazzi,Xzibit,83,83,6,6
Waiting For Wednesday,Lisa Loeb & Nine Stories,83,83,5,5
Never Too Busy,Kenny Lattimore,89,89,4,4
You Learn/You Oughta Know,Alanis Morissette,6,6,19,19
Elevators (Me & You),OutKast,12,12,19,19
Stupid Girl,Garbage,24,24,19,19
Like A Woman,The Tony Rich Project,41,41,15,15
Do You Miss Me,Jocelyn Enriquez,51,51,19,19
Hang 'Em High,Sadat X,98,98,2,2
"Wishes (From ""Kazaam"")",Nathan Morris,86,86,5,5
"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,26,26,18,18
Baby Luv,Groove Theory,65,65,11,11
All I See,A+,66,66,14,14
Po Pimp,Do Or Die (Featuring Twista),22,22,18,18
"So Many Ways (From ""High School High"")",The Braxtons,83,83,8,8
Tell Me (I'll Be Around),Shades,50,50,17,17
Shake A Lil' Somethin'...,The 2 Live Crew,72,72,15,15
"Touch Myself (From ""Fled"")",T-Boz,40,40,17,17
Just Because I Love You,Lina Santiago,78,78,8,8
Things We Do For Love,Horace Brown,95,95,1,1
Ready To Go,Republica,56,56,17,17
It's All Coming Back To Me Now,Celine Dion,2,2,16,16
Who You Are,Pearl Jam,31,31,9,9
Use Your Heart,SWV,22,22,16,16
Don't Look Back In Anger,Oasis,55,55,14,14
"Wu-Wear: The Garment Renaissance (From ""High School High"")",RZA Feat. Method Man & Cappadonna,60,60,12,12
Ascension (Don't Ever Wonder),Maxwell,36,36,16,16
As Long As It Matters,Gin Blossoms,75,75,8,8
Jellyhead,Crush,79,79,16,16
"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",25,25,15,15
"Last Night (From ""The Nutty Professor"")",Az Yet,9,9,15,15
Gettin' It,Too Short Featuring Parliament Funkadelic,68,68,10,10
Movin' On,CeCe Peniston,83,83,7,7
With You,Somethin' For The People,98,98,2,2
Hit Me Off,New Edition,3,3,14,14
If Your Girl Only Knew,Aaliyah,11,11,14,14
Key West Intermezzo (I Saw You First),John Mellencamp,14,14,14,14
Let's Make A Night To Remember,Bryan Adams,24,24,14,14
"Tell Me (From ""Eddie"")",Dru Hill,18,18,14,14
Dirty South,Goodie Mob,92,92,3,3
Guys Do It All The Time,Mindy McCready,72,72,9,9
Can You Feel Me,Dru Down,92,92,5,5
E-Bow The Letter,R.E.M.,49,49,9,9
Mouth,Merril Bainbridge,4,4,13,13
Pony,Ginuwine,6,6,13,13
You'll Be Mine (Party Time),Gloria Estefan,70,70,10,10
What Kind Of Man Would I Be,Mint Condition,17,17,13,13
Steelo,702,41,41,12,12
Can't Knock The Hustle,Jay-Z,73,73,12,12
Jump On It,Sir Mix-A-Lot,97,97,3,3
DJ Girl,Katalina,86,86,11,11
If It Makes You Happy,Sheryl Crow,11,11,11,11
Your Secret Love,Luther Vandross,52,52,11,11
Let's Get The Mood Right,Johnny Gill,53,53,11,11
"What's Love Got To Do With It (From ""Supercop"")",Warren G Featuring Adina Howard,32,32,11,11
Superstar,Charm Farm,89,89,4,4
Bow Down,Westside Connection,21,21,10,10
Everything Falls Apart/Small Wonders,dog's eye view,66,66,10,10
"Walls (From ""She's The One"")",Tom Petty And The Heartbreakers,69,69,4,4
Floatin' On Your Love,The Isley Brothers Featuring Angela Winbush,47,47,10,10
Birmingham,Amanda Marshall,43,43,10,10
At Night I Pray,Wild Orchid,63,63,10,10
Nobody,Keith Sweat Featuring Athena Cage,5,5,9,9
Music Makes Me High,Lost Boyz,51,51,9,9
Falling,Montell Jordan,19,19,9,9
Me And Those Dreamin' Eyes Of Mine,D'Angelo,74,74,6,6
One And One,Robert Miles Featuring Maria Nayler,54,54,9,9
Missing You,Tina Turner,84,84,9,9
Strawberry Wine,Deana Carter,65,65,9,9
Sittin' On Top Of The World,Da Brat,30,30,8,8
Nowhere To Go,Melissa Etheridge,40,40,8,8
No Diggity,Blackstreet (Featuring Dr. Dre),1,1,8,8
"That Thing You Do! (From ""That Thing You Do!"")",The Wonders,41,41,8,8
The Child (Inside),Qkumba Zoo,69,69,7,7
"Bohemian Rhapsody (From ""High School High"")",The Braids,43,43,7,7
I Luv U Baby,The Original,66,66,7,7
Tonight Is The Night,Le Click,80,80,13,7
Like I Do,For Real,72,72,7,7
"Get Ready, Here It Comes (It's The Choo-Choo)",Southsyde B.O.I.Z.,96,96,2,2
I Don't Need Your Love,Angelina,69,69,7,7
This Is For The Lover In You,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",6,6,6,6
When You Love A Woman,Journey,13,13,6,6
Un-Break My Heart,Toni Braxton,2,2,6,6
Dance Into The Light,Phil Collins,45,45,6,6
You Can Make History (Young Again),Elton John,70,70,6,6
When Boy Meets Girl,Total,50,50,6,6
Knocks Me Off My Feet,Donell Jones,54,54,5,5
Just The Way (Playas Play),Alfonzo Hunter,85,85,5,5
Don't Go Away,Fun Factory,93,93,4,4
I'm So Happy I Can't Stop Crying,Sting,94,94,3,3
Snapshot,RuPaul,95,95,5,5
I'm Still In Love With You,New Edition,10,10,4,4
Don't Let Go (Love),En Vogue,7,7,4,4
Street Dreams,Nas,28,28,4,4
Never Leave Me Alone,Nate Dogg Featuring Snoop Doggy Dogg,33,33,4,4
No Time,Lil' Kim Featuring Puff Daddy,35,35,4,4
Hero Of The Day,Metallica,73,73,4,4
Come See Me,112,48,48,4,4
Devil's Haircut,Beck,94,94,4,4
I Fell In Love,Rockell,76,76,4,4
"You Must Love Me (From ""Evita"")",Madonna,18,18,3,3
Between You And Me,dc Talk,30,30,3,3
Bittersweet Me,R.E.M.,49,49,3,3
"How Could You (From ""Bulletproof"")",K-Ci & JoJo,53,53,3,3
If We Fall In Love Tonight,Rod Stewart,57,57,3,3
Little Bitty,Alan Jackson,74,74,3,3
The Moment,Kenny G,64,64,3,3
"I Finally Found Someone (From ""The Mirror Has Two Faces"")",Barbra Streisand & Bryan Adams,11,11,2,2
When You're Gone/Free To Decide,The Cranberries,52,52,2,2
Every Light In The House,Trace Adkins,97,97,2,2
Foolish Games/You Were Meant For Me,Jewel,61,61,1,1
ATLiens,OutKast,62,62,1,1
Cold Rock A Party,MC Lyte,67,67,1,1
Thirty-Three,The Smashing Pumpkins,71,71,1,1
Ooh Aah... Just A Little Bit,Gina G,77,77,1,1
Barely Breathing,Duncan Sheik,85,85,1,1
Beyond The Invisible,Enigma,86,86,1,1
Let's Ride,Richie Rich,91,91,1,1
All I Want,Susanna Hoffs,95,95,1,1
