song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Smoky Mountain Rain,Ronnie Milsap,24,24,21,20
Love T.K.O.,Teddy Pendergrass,44,44,13,12
Miss Sun,Boz Scaggs,14,14,17,16
Real Love,The Doobie Brothers,5,78,16,3
Keep On Loving You,REO Speedwagon,1,1,28,27
Jesse,Carly Simon,11,80,23,5
I Can't Stop The Feelin',Pure Prairie League,77,77,6,6
Look What You've Done To Me,Boz Scaggs,14,82,17,2
Games People Play,The Alan Parsons Project,16,16,23,23
Heartbreak Hotel,The Jacksons,22,22,16,16
All Out Of Love,Air Supply,2,85,27,2
That Girl Could Sing,Jackson Browne,22,86,13,2
Fashion,David Bowie,70,70,9,9
Brite Eyes,Robbin Thompson Band,66,88,9,2
Remote Control,The Reddings,89,89,13,10
Giving It Up For Your Love,Delbert McClinton,8,8,19,19
Rough Boys,Pete Townshend,89,91,4,1
Sometimes A Fantasy,Billy Joel,36,92,9,1
I'm Alright,Kenny Loggins,7,93,22,1
Could I Have This Dance,Anne Murray,33,94,14,1
Drivin' My Life Away,Eddie Rabbitt,5,95,25,1
Gypsy Spirit,Pendulum,89,89,7,6
Give Me The Night,George Benson,4,97,23,1
Blues Power,Eric Clapton And His Band,76,98,5,1
Fame,Irene Cara,4,99,26,1
I Could Be Good For You,707,52,100,9,1
Same Old Lang Syne,Dan Fogelberg,9,9,18,18
I Ain't Gonna Stand For It,Stevie Wonder,11,11,19,19
Fool That I Am,Rita Coolidge,46,46,12,12
Breakfast In America,Supertramp,62,62,8,8
Set The Night On Fire,Oak,71,71,6,6
A Little In Love,Cliff Richard,17,17,22,22
Ah! Leah!,Donnie Iris,29,29,18,18
What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?),The Star Wars Intergalactic Droid Choir & Chorale,69,69,6,6
Spend The Night In Love,The 4 Seasons,91,91,5,5
Seven Bridges Road,Eagles,21,21,14,14
Who's Making Love,Blues Brothers,39,39,11,11
Back In Black,AC/DC,37,37,15,15
Full Of Fire,Shalamar,55,55,12,12
Skateaway,Dire Straits,58,58,10,10
Once A Night,Jackie English,94,94,4,4
United Together,Aretha Franklin,56,56,8,8
Merry Christmas In The NFL,"Willis ""The Guard"" & Vigorish",82,82,3,3
(Ghost) Riders In The Sky,Outlaws,31,31,15,15
Don't Want No-Body,J.D. Drews,79,79,6,6
Got To Rock On,Kansas,76,76,5,5
Toccata,Sky (Arista),83,83,2,2
Fly Away,Peter Allen,55,55,8,8
Woman,John Lennon,2,2,20,20
Treat Me Right,Pat Benatar,18,18,18,18
Flash's Theme Aka Flash,Queen,42,42,10,10
Watching You,Slave,78,78,6,6
Somebody's Knockin',Terri Gibbs,13,13,22,22
Long Time Lovin' You,McGuffey Lane,85,85,7,7
The Best Of Times,Styx,3,3,19,19
Crying,Don McLean,5,5,18,18
Hearts On Fire,Randy Meisner,19,19,15,15
Kiss On My List,Daryl Hall  John Oates,1,1,23,23
Too Tight,ConFunkShun,40,40,10,10
Guitar Man,Elvis Presley,28,28,20,14
Precious To Me,Phil Seymour,22,22,16,16
Staying With It,Firefall,37,37,9,9
Living In A Fantasy,Leo Sayer,23,23,12,12
I Don't Want To Know Your Name,Glen Campbell,65,65,5,5
"Wynken, Blynken And Nod",The Doobie Brothers,76,76,4,4
Seasons,Charles Fox,75,75,4,4
Lipstick,Suzi Quatro,51,51,9,9
Hello Again,Neil Diamond,6,6,16,16
Rapture,Blondie,1,1,20,20
What Kind Of Fool,Barbra Streisand & Barry Gibb,10,10,16,16
Ain't Even Done With The Night,John Cougar,17,17,21,21
Dreamer,The Association,66,66,5,5
Fantastic Voyage,Lakeside,55,55,8,8
Turn Me Loose,Loverboy,35,35,17,17
Don't You Know What Love Is,Touch,69,69,6,6
Fade Away,Bruce Springsteen,20,20,12,12
Don't Stand So Close To Me,The Police,10,10,18,18
While You See A Chance,Steve Winwood,7,7,18,18
Fireflies,Fleetwood Mac,60,60,6,6
Just Between You And Me,April Wine,21,21,16,16
Don't Stop The Music,Yarbrough & Peoples,19,19,16,16
And Love Goes On,"Earth, Wind & Fire",59,59,7,7
Cafe Amore,Spyro Gyra,77,77,5,5
8th Wonder,Sugarhill Gang,82,82,9,9
Morning Train (Nine To Five),Sheena Easton,1,1,21,21
Keep This Train A-Rollin',The Doobie Brothers,62,62,5,5
Just The Two Of Us,"Grover Washington, Jr. With Bill Withers",2,2,24,24
How 'bout Us,Champaign,12,12,23,23
Yesterday Once More/Nothing Remains The Same,The Spinners,52,52,8,8
It's A Love Thing,The Whispers,28,28,15,15
Being With You,Smokey Robinson,2,2,25,25
Proud,The Joe Chemay Band,68,68,8,8
Angel Of The Morning,Juice Newton,4,4,22,22
I Love You,Climax Blues Band,12,12,27,27
Wasn't That A Party,The Rovers,37,37,17,17
Theme From Raging Bull (Cavalleria Rusticana),Joel Diamond,82,82,3,3
Who Do You Think You're Foolin',Donna Summer,40,40,11,11
Ch Ch Cherie,The Johnny Average Band Featuring Nikki Wills,53,53,7,7
It's My Job,Jimmy Buffett,57,57,8,8
Love On The Airwaves,Night,87,87,3,3
Games,Phoebe Snow,46,46,10,10
Bon Bon Vie (Gimme The Good Life),T.S. Monk,63,63,8,8
I Can't Stand It,Eric Clapton And His Band,10,10,17,17
The Party's Over (Hopelessly In Love),Journey,34,34,13,13
Mister Sandman,Emmylou Harris,37,37,13,13
Hold On Loosely,38 Special,27,27,17,17
Hold On,Badfinger,56,56,8,8
Lovers After All,Melissa Manchester & Peabo Bryson,54,54,9,9
Burn Rubber (Why You Wanna Hurt Me),The Gap Band,84,84,8,8
Sweetheart,Franke & The Knockouts,10,10,19,19
Running Scared,The Fools,50,50,7,7
Sukiyaki,A Taste Of Honey,3,3,24,24
A Woman Needs Love (Just Like You Do),Ray Parker Jr. & Raydio,4,4,27,27
Walking On Thin Ice,Yoko Ono,58,58,10,10
I Have The Skill,Sherbs,61,61,7,7
Let Me Go,The Rings,75,75,5,5
The Rambler,Molly Hatchet,91,91,3,3
Her Town Too,James Taylor & J.D. Souther,11,11,14,14
Time Out Of Mind,Steely Dan,22,22,11,11
Me (Without You),Andy Gibb,40,40,8,8
Lonely Together,Barry Manilow,45,45,10,10
Right Away,Hawks,63,63,7,7
Limelight,Rush,55,55,9,9
96 Tears,Garland Jeffreys,66,66,7,7
I Loved 'em Every One,T.G. Sheppard,37,37,14,14
Memories,Tierra,62,62,8,8
Too Much Time On My Hands,Styx,9,9,19,19
You Better You Bet,The Who,18,18,15,15
Take It On The Run,REO Speedwagon,5,5,20,20
Living Inside Myself,Gino Vannelli,6,6,20,20
I Missed Again,Phil Collins,19,19,16,16
Somebody Special,Rod Stewart,71,71,5,5
All American Girls,Sister Sledge,79,79,5,5
Where's Your Angel?,Lani Hall,88,88,3,3
Love You Like I Never Loved Before,John O'Banion,24,24,13,13
Say You'll Be Mine,Christopher Cross,20,20,14,14
Watching The Wheels,John Lennon,10,10,17,17
What Are We Doin' In Love,Dottie West with Kenny Rogers,14,14,20,20
Bette Davis Eyes,Kim Carnes,1,1,26,26
Jessie's Girl,Rick Springfield,1,1,32,32
Blessed Are The Believers,Anne Murray,34,34,13,13
Lover,Michael Stanley Band,68,68,6,6
Unchained Melody,Heart,83,83,3,3
Somebody Send My Baby Home,Lenny LeBlanc,55,55,7,7
Shotgun Rider,Delbert McClinton,70,70,6,6
Don't Know Much,Bill Medley,88,88,4,4
Find Your Way Back,Jefferson Starship,29,29,13,13
But You Know I Love You,Dolly Parton,41,41,10,10
I Don't Need You,Rupert Holmes,56,56,7,7
Super Trouper,ABBA,45,45,11,11
Playing With Lightning,Shot In The Dark,71,71,5,5
Since I Don't Have You,Don McLean,23,23,14,14
Medley,Stars on 45,1,1,21,21
Ai No Corrida (I-No-Ko-ree-da),Quincy Jones,28,28,12,12
That Didn't Hurt Too Bad,Dr. Hook,69,69,4,4
One More Chance,Diana Ross,79,79,5,5
Lately,Stevie Wonder,64,64,7,7
Winning,Santana,17,17,18,18
Seduced,Leon Redbone,72,72,6,6
Heaven In Your Arms,Dan Hartman,86,86,5,5
One Day In Your Life,Michael Jackson,55,55,7,7
Time,The Alan Parsons Project,15,15,23,23
Fool In Love With You,Jim Photoglo,25,25,16,16
Hurry Up And Wait,The Isley Brothers,58,58,7,7
Still Right Here In My Heart,Pure Prairie League,28,28,14,14
I've Been Waiting For You All Of My Life,Paul Anka,48,48,9,9
You Like Me Don't You,Jermaine Jackson,50,50,9,9
This Little Girl,Gary U.S. Bonds,11,11,18,18
America,Neil Diamond,8,8,17,17
Just So Lonely,Get Wet,39,39,9,9
Give A Little Bit More,Cliff Richard,41,41,11,11
I Can Take Care Of Myself,Billy & The Beaters,39,39,11,11
Say What,Jesse Winchester,32,32,12,12
Make That Move,Shalamar,60,60,8,8
Seven Year Ache,Rosanne Cash,22,22,20,20
Is It You,Lee Ritenour,15,15,16,16
The Waiting,Tom Petty And The Heartbreakers,19,19,13,13
You Make My Dreams,Daryl Hall  John Oates,5,5,21,21
Sweet Baby,Stanley Clarke/George Duke,19,19,20,20
Can You Feel It,The Jacksons,77,77,5,5
"Mercy, Mercy, Mercy",Phoebe Snow,52,52,8,8
Shaddap You Face,Joe Dolce,53,53,14,14
Nobody Wins,Elton John,21,21,13,13
Modern Girl,Sheena Easton,18,18,18,18
Arc Of A Diver,Steve Winwood,48,48,9,9
"Theme From ""Greatest American Hero"" (Believe It or Not)",Joey Scarbury,2,2,26,26
You're So Easy To Love,Tommy James,58,58,7,7
Almost Saturday Night,Dave Edmunds,54,54,8,8
Lovin' The Night Away,The Dillman Band,45,45,9,9
Next Time You'll Know,Sister Sledge,82,82,5,5
The One That You Love,Air Supply,1,1,19,19
Elvira,The Oak Ridge Boys,5,5,22,22
Stronger Than Before,Carole Bayer Sager,30,30,13,13
The Stroke,Billy Squier,17,17,20,20
Double Dutch Bus,Frankie Smith,30,30,19,19
What Cha' Gonna Do For Me,Chaka Khan,53,53,9,9
Two Hearts,Stephanie Mills Featuring Teddy Pendergrass,40,40,13,13
Jones Vs. Jones,Kool & The Gang,39,39,11,11
Rain In May,Max Werner,74,74,6,6
All Those Years Ago,George Harrison,2,2,16,16
Boy From New York City,The Manhattan Transfer,7,7,21,21
Promises,Barbra Streisand,48,48,9,9
A Life Of Illusion,Joe Walsh,34,34,12,12
Hearts,Marty Balin,8,8,21,21
Brooklyn Girls,Robbie Dupree,54,54,7,7
The Breakup Song (They Don't Write 'Em),Greg Kihn Band,15,15,23,23
Yearning For Your Love,The Gap Band,60,60,7,7
I Can't Say Goodbye To You,Helen Reddy,88,88,3,3
Queen Of Hearts,Juice Newton,2,2,27,27
Rock And Roll Dreams Come Through,Jim Steinman,32,32,16,16
Slow Hand,The Pointer Sisters,2,2,24,24
Give It To Me Baby,Rick James,40,40,14,14
It's Now Or Never,John Schneider,14,14,19,19
Come To Me,Aretha Franklin,84,84,3,3
Sign Of The Gypsy Queen,April Wine,57,57,8,8
In The Air Tonight,Phil Collins,19,19,17,17
It Didn't Take Long,Spider,43,43,10,10
She Did It,Michael Damian,69,69,6,6
Gemini Dream,The Moody Blues,12,12,15,15
Fantasy Girl,38 Special,52,52,10,10
Tom Sawyer,Rush,44,44,13,13
Feels So Right,Alabama,20,20,22,22
Paradise,Change,80,80,4,4
I Don't Need You,Kenny Rogers,3,3,18,18
Don't Let Him Go,REO Speedwagon,24,24,14,14
Hard Times,James Taylor,72,72,5,5
What She Does To Me (The Diana Song),The Producers,61,61,6,6
Another Ticket,Eric Clapton,78,78,5,5
Some Days Are Diamonds (Some Days Are Stone),John Denver,36,36,20,20
Touch Me When We're Dancing,Carpenters,16,16,14,14
You Are Forever,Smokey Robinson,59,59,7,7
The Kid Is Hot Tonite,Loverboy,55,55,7,7
Some Changes Are For Good,Dionne Warwick,65,65,6,6
Suzi,Randy VanWarmer,55,55,8,8
Lady (You Bring Me Up),Commodores,8,8,22,22
Love On A Two Way Street,Stacy Lattisaw,26,26,17,17
Don't Want To Wait Anymore,The Tubes,35,35,12,12
Fly Away,Blackfoot,42,42,12,12
Rich Man,Terri Gibbs,89,89,5,5
(There's) No Gettin' Over Me,Ronnie Milsap,5,5,20,20
Everlasting Love,Rex Smith/Rachel Sweet,32,32,13,13
The Real Thing,The Brothers Johnson,67,67,6,6
Walk Right Now,The Jacksons,73,73,4,4
It Hurts To Be In Love,Dan Hartman,72,72,5,5
Don't Let Go The Coat,The Who,84,84,4,4
Nicole,Point Blank,39,39,14,14
"Someday, Someway",Robert Gordon,76,76,4,4
On And On And On,ABBA,90,90,6,6
Urgent,Foreigner,4,4,22,22
Cool Love,Pablo Cruise,13,13,17,17
Really Wanna Know You,Gary Wright,16,16,17,17
Nightwalker,Gino Vannelli,41,41,10,10
You're My Girl,Franke & The Knockouts,27,27,13,13
American Memories,Shamus M'Cool,80,80,3,3
Ready For Love,Silverado,92,92,3,3
Endless Love,Diana Ross & Lionel Richie,1,1,21,21
Don't Give It Up,Robbie Patton,26,26,13,13
Stranger,Jefferson Starship,48,48,11,11
Under The Covers,Janis Ian,71,71,4,4
Breaking Away,Balance,22,22,17,17
You Don't Know Me,Mickey Gilley,55,55,12,12
Nothing Ever Goes As Planned,Styx,54,54,8,8
That Old Song,Ray Parker Jr. & Raydio,21,21,15,15
Secrets,Mac Davis,76,76,6,6
Fire And Ice,Pat Benatar,17,17,15,15
Who's Crying Now,Journey,4,4,20,20
Medley II,Stars on 45,67,67,6,6
Love Light,Yutaka,81,81,3,3
Jolé Blon,Gary U.S. Bonds,65,65,6,6
Pay You Back With Interest,Gary O',70,70,5,5
Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,3,3,19,19
Step By Step,Eddie Rabbitt,5,5,19,19
Hold On Tight,Electric Light Orchestra,10,10,19,19
The Beach Boys Medley,The Beach Boys,12,12,18,18
You Could Take My Heart Away,Silver Condor,32,32,13,13
Square Biz,Teena Marie,50,50,13,13
For Your Eyes Only,Sheena Easton,4,4,19,19
General Hospi-tale,The Afternoon Delights,33,33,16,16
Heavy Metal (Takin' A Ride),Don Felder,43,43,17,17
You're Mine Tonight,Pure Prairie League,68,68,5,5
I'm In Love,Evelyn King,40,40,14,14
Chloe,Elton John,34,34,13,13
Summer '81 medley,The Cantina Band (featuring Lou Christie),81,81,3,3
I Could Never Miss You (More Than I Do),Lulu,18,18,18,18
A Woman In Love (It's Not Me),Tom Petty And The Heartbreakers,79,79,6,6
Tempted,Squeeze,49,49,11,11
The Sensitive Kind,Santana,56,56,8,8
We Can Get Together,Icehouse,62,62,7,7
We're In This Love Together,Al Jarreau,15,15,18,18
The Voice,The Moody Blues,15,15,17,17
Draw Of The Cards,Kim Carnes,28,28,12,12
Super Freak (Part I),Rick James,16,16,17,17
Straight From The Heart,The Allman Brothers Band,39,39,11,11
In Your Letter,REO Speedwagon,20,20,13,13
A Heart In New York,Art Garfunkel,66,66,9,9
Falling In Love Again,Michael Stanley Band,64,64,8,8
It's Just The Sun,Don McLean,83,83,2,2
Just Like Paradise,Larry John McNally,86,86,2,2
Dedicated To The One I Love,Bernadette Peters,65,65,8,8
Shake It Up Tonight,Cheryl Lynn,70,70,7,7
Hold Tight,Change,89,89,2,2
The Sun Ain't Gonna Shine Anymore,Nielsen/Pearson,56,56,8,8
Arthur's Theme (Best That You Can Do),Christopher Cross,1,1,16,16
Backfired,Debbie Harry,43,43,10,10
All I Have To Do Is Dream,Andy Gibb & Victoria Principal,51,51,8,8
Just Once,Quincy Jones Featuring James Ingram,17,17,16,16
When She Was My Girl,Four Tops,11,11,16,16
Burnin' For You,Blue Oyster Cult,40,40,14,14
Silly,Deniece Williams,53,53,10,10
La-Di-Da,Sad Cafe,78,78,4,4
Very Special,Debra Laws,90,90,5,5
Start Me Up,The Rolling Stones,2,2,15,15
The Night Owls,Little River Band,6,6,15,15
I've Done Everything For You,Rick Springfield,8,8,15,15
The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,10,10,15,15
"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,22,22,15,15
Not Fade Away,Eric Hine,73,73,5,5
I Love My Truck,Glen Campbell,94,94,3,3
Private Eyes,Daryl Hall  John Oates,1,1,14,14
Hard To Say,Dan Fogelberg,7,7,14,14
Alien,Atlanta Rhythm Section,29,29,14,14
Love All The Hurt Away,Aretha Franklin And George Benson,46,46,10,10
Our Lips Are Sealed,Go-Go's,23,23,14,14
Share Your Love With Me,Kenny Rogers,14,14,13,13
Just Be My Lady,Larry Graham,67,67,5,5
Magic Man,Herb Alpert,79,79,5,5
Working In The Coal Mine,Devo,43,43,12,12
Tryin' To Live My Life Without You,Bob Seger,5,5,12,12
Say Goodbye To Hollywood,Billy Joel,17,17,12,12
Steal The Night,Stevie Woods,31,31,12,12
You Saved My Soul,Burton Cummings,37,37,11,11
In The Dark,Billy Squier,35,35,12,12
Sausalito Summernight,Diesel,25,25,12,12
(Want You) Back In My Life Again,Carpenters,72,72,8,8
You've Got A Good Love Coming,Van Stephenson,79,79,4,4
Stay Awake,Ronnie Laws,60,60,9,9
Let's Dance (Make Your Body Move),West Street Mob,88,88,3,3
Atlanta Lady (Something About Your Love),Marty Balin,27,27,11,11
Aiming At Your Heart,The Temptations,67,67,5,5
No Time To Lose,The Tarney/Spencer Band,74,74,10,4
I'm Gonna Love Her For Both Of Us,Meat Loaf,84,84,3,3
The House Of The Rising Sun,Dolly Parton,77,77,4,4
At This Moment,Billy & The Beaters,79,79,3,3
Here I Am (Just When I Thought I Was Over You),Air Supply,5,5,10,10
He's A Liar,Bee Gees,30,30,8,8
Every Little Thing She Does Is Magic,The Police,4,4,10,10
Oh No,Commodores,6,6,10,10
More Stars,More Stars On 45,55,55,7,7
"My Girl (Gone, Gone, Gone)",Chilliwack,26,26,10,10
Take Me Now,David Gates,62,62,7,7
No Reply At All,Genesis,29,29,10,10
It's All I Can Do,Anne Murray,53,53,9,9
Let's Put The Fun Back In Rock N Roll,Freddy Cannon & The Belmonts,81,81,4,4
Still,John Schneider,69,69,5,5
I'm So Glad I'm Standing Here Today,The Crusaders With Joe Cocker,97,97,3,3
Physical,Olivia Newton-John,1,1,9,9
Promises In The Dark,Pat Benatar,38,38,9,9
"I Want You, I Need You",Chris Christian,37,37,9,9
Let's Groove,"Earth, Wind & Fire",11,11,9,9
A Lucky Guy,Rickie Lee Jones,64,64,7,7
Leila,ZZ Top,77,77,4,4
Fire In The Sky,The Dirt Band,76,76,4,4
Magic Power,Triumph,51,51,9,9
Waiting For A Girl Like You,Foreigner,2,2,8,8
The Old Songs,Barry Manilow,15,15,8,8
One More Night,Streek,47,47,7,7
When She Dances,Joey Scarbury,49,49,8,8
Wired For Sound,Cliff Richard,71,71,4,4
Bet Your Heart On Me,Johnny Lee,54,54,8,8
Never Too Much,Luther Vandross,33,33,8,8
Back To The 60's,Tight Fit,89,89,3,3
Run To Me,Savoy Brown,68,68,5,5
Why Do Fools Fall In Love,Diana Ross,10,10,7,7
Young Turks,Rod Stewart,12,12,7,7
Take My Heart (You Can Have It If You Want It),Kool & The Gang,24,24,7,7
Poor Man's Son,Survivor,36,36,7,7
The Sweetest Thing (I've Ever Known),Juice Newton,25,25,7,7
Harden My Heart,Quarterflash,17,17,7,7
Snake Eyes,The Alan Parsons Project,67,67,5,5
Slip Away,Pablo Cruise,75,75,5,5
I Surrender,Arlan Day,71,71,7,7
Leather And Lace,Stevie Nicks With Don Henley,18,18,6,6
Trouble,Lindsey Buckingham,16,16,6,6
Twilight,Electric Light Orchestra,38,38,6,6
Mistaken Identity,Kim Carnes,60,60,6,6
I Wouldn't Have Missed It For The World,Ronnie Milsap,40,40,6,6
Turn Your Love Around,George Benson,27,27,6,6
La La Means I Love You,Tierra,72,72,6,6
Controversy,Prince,70,70,6,6
Snap Shot,Slave,91,91,6,6
Don't Stop Believin',Journey,20,20,5,5
Heart Like A Wheel,The Steve Miller Band,28,28,5,5
"Pay The Devil (Ooo, Baby, Ooo)",The Knack,67,67,5,5
I'm Just Too Shy,Jermaine Jackson,60,60,5,5
The Jam Was Moving,Debbie Harry,82,82,3,3
The Cowboy And The Lady,John Denver,66,66,5,5
Castles In The Air,Don McLean,49,49,5,5
More Than Just The Two Of Us,Sneaker,52,52,5,5
Hooked On Classics,Royal Philharmonic Orchestra,32,32,5,5
Sweet Merilee,Donnie Iris,80,80,5,5
Destroyer,The Kinks,85,85,4,4
Yesterday's Songs,Neil Diamond,19,19,4,4
Centerfold,The J. Geils Band,35,35,4,4
Wrack My Brain,Ringo Starr,43,43,4,4
Under Pressure,Queen & David Bowie,46,46,4,4
Cool Night,Paul Davis,34,34,4,4
Living Eyes,Bee Gees,51,51,4,4
Talking Out Of Turn,The Moody Blues,65,65,4,4
I Heard It Through The Grapevine (Part 1),Roger,79,79,4,4
I Can't Go For That (No Can Do),Daryl Hall  John Oates,22,22,3,3
Comin' In And Out Of Your Life,Barbra Streisand,30,30,3,3
Someone Could Lose A Heart Tonight,Eddie Rabbitt,44,44,3,3
Working For The Weekend,Loverboy,61,61,3,3
Key Largo,Bertie Higgins,72,72,3,3
Love In The First Degree,Alabama,71,71,3,3
Walking Into Sunshine,Central Line,86,86,3,3
Shake It Up,The Cars,58,58,2,2
She's Got A Way,Billy Joel,64,64,2,2
Let Me Love You Once,Greg Lake,73,73,2,2
If I Were You,Lulu,75,75,2,2
Blaze Of Glory,Kenny Rogers,76,76,2,2
Wkrp In Cincinnati,Steve Carlisle,85,85,2,2
Come Go With Me,The Beach Boys,77,77,2,2
Falling In Love,Balance,80,80,2,2
You Could Have Been With Me,Sheena Easton,78,78,1,1
Leader Of The Band,Dan Fogelberg,81,81,1,1
My Kinda Lover,Billy Squier,82,82,1,1
Anyone Can See,Irene Cara,90,90,1,1
I'm Your Superman,All Sports Band,94,94,1,1
Better Things,The Kinks,98,98,1,1
