song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Too Close,Melanie Martinez,94,94,1,1
Are You Happy Now?,Cassadee Pope,95,95,1,1
One Of Those Nights,Tim McGraw,32,32,20,20
Representin',Ludacris Featuring Kelly Rowland,97,97,4,4
Oath,Cher Lloyd Featuring Becky G,73,73,2,2
All I Want For Christmas Is You,Mariah Carey,21,21,4,3
Love And War,Tamar Braxton,57,57,20,20
When I Was Your Man,Bruno Mars,1,1,35,35
Daylight,Maroon 5,7,7,25,25
I Want To Know What Love Is,Terry McDermott,84,84,1,1
Stubborn Love,The Lumineers,70,70,15,15
Let It Go,Wiz Khalifa Featuring Akon,87,87,1,1
Somewhere Over The Rainbow,Nicholas David,96,96,1,1
Neva End,Future,52,52,20,20
Stupid Boy,Cassadee Pope,40,40,1,1
Let It Be,Terry McDermott,70,70,1,1
Love Sosa,Chief Keef,56,56,14,14
Merry Go 'round,Kacey Musgraves,63,63,15,15
Guap,Big Sean,71,71,12,12
Two Black Cadillacs,Carrie Underwood,41,41,20,20
Who Booty,Jonn Hart Featuring IamSU!,66,66,15,15
All Gold Everything,Trinidad James,36,36,20,20
Cry,Cassadee Pope,60,60,1,1
King Wizard,Kid Cudi,91,91,2,2
C'mon,Ke$ha,27,27,16,16
Crying On A Suitcase,Casey James,88,88,9,9
I Dreamed A Dream,Anne Hathaway,69,69,3,3
Red,Taylor Swift,6,32,20,16
22,Taylor Swift,20,20,20,19
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,6,6,44,44
Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,85,85,6,6
Rock Me,One Direction,98,98,1,1
My Moment,"DJ Drama Featuring 2 Chainz, Meek Mill & Jeremih",89,99,7,1
Pour It Up,Rihanna,19,19,20,20
I Drive Your Truck,Lee Brice,47,47,20,20
Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",86,86,5,5
On My Own,Samantha Barks,97,97,1,1
Battle Scars,Lupe Fiasco & Guy Sebastian,71,71,20,19
Carry On,fun.,20,20,20,20
Sure Be Cool If You Did,Blake Shelton,24,24,20,20
The Moment I Knew,Taylor Swift,64,64,1,1
If I Lose Myself,OneRepublic,74,74,5,5
Suit & Tie,Justin Timberlake Featuring JAY Z,3,3,26,26
If I Didn't Have You,Thompson Square,49,49,20,19
We Still In This B****,B.o.B Featuring T.I. & Juicy J,64,64,20,20
Demons,Imagine Dragons,7,7,30,30
"Bitch, Don't Kill My Vibe",Kendrick Lamar,32,32,21,21
Love Me,Lil Wayne Featuring Drake & Future,9,9,22,22
Wild For The Night,A$AP Rocky Featuring Skrillex,80,80,16,16
Long Live A$AP,A$AP Rocky,86,86,1,1
Troublemaker,Olly Murs Featuring Flo Rida,25,25,20,20
Wagon Wheel,Darius Rucker,15,15,26,26
Between The Raindrops,Lifehouse Featuring Natasha Bedingfield,79,100,2,1
Sail,AWOLNATION,17,17,63,43
Dope,Tyga Featuring Rick Ross,68,68,10,10
Mama's Broken Heart,Miranda Lambert,20,20,20,20
Bad Ass,Kid Ink Featuring Meek Mill & Wale,90,90,1,1
Get Your Shine On,Florida Georgia Line,27,27,20,20
Let There Be Cowgirls,Chris Cagle,96,96,3,3
Feel This Moment,Pitbull Featuring Christina Aguilera,8,8,24,24
Nothing Like Us,Justin Bieber,59,59,2,2
Yolo,The Lonely Island Featuring Adam Levine & Kendrick Lamar,60,60,1,1
I Love It,Icona Pop Featuring Charli xcx,7,7,29,29
Let Me Love You (Until You Learn To Love Yourself),Glee Cast,91,91,1,1
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,1,1,39,39
As Long As You Love Me (Acoustic),Justin Bieber,98,98,1,1
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,11,11,30,30
Loveeeeeee Song,Rihanna Featuring Future,55,55,20,20
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,13,13,26,26
Downtown,Lady Antebellum,29,29,20,20
Stay,Rihanna Featuring Mikky Ekko,3,3,32,32
Highway Don't Care,Tim McGraw With Taylor Swift,22,22,20,20
Started From The Bottom,Drake,6,6,22,22
Pirate Flag,Kenny Chesney,46,46,18,18
R.I.P.,Young Jeezy Featuring 2 Chainz,58,58,14,14
I Can Take It From There,Chris Young,63,63,12,12
Bad,Wale Featuring Tiara Thomas Or Rihanna,21,21,26,26
Harlem Shake,Baauer,1,1,20,20
Mirrors,Justin Timberlake,2,2,40,40
One Way Or Another (Teenage Kicks),One Direction,13,13,8,8
Bugatti,Ace Hood Featuring Future & Rick Ross,33,33,20,20
Just Give Me A Reason,P!nk Featuring Nate Ruess,1,1,36,36
Power Trip,J. Cole Featuring Miguel,19,19,29,29
She Don't Put It Down,Joe Budden Featuring Lil Wayne & Tank,96,96,1,1
Alive,Krewella,32,32,20,20
Hold On,Alabama Shakes,93,93,2,2
Hey Porsche,Nelly,42,42,4,4
As Your Friend,Afrojack Featuring Chris Brown,88,88,3,3
Next To Me,Emeli Sande,25,25,20,20
Like Jesus Does,Eric Church,59,59,17,17
Karate Chop (Remix),Future Featuring Lil Wayne,82,82,12,12
Heart Attack,Demi Lovato,10,10,20,20
Gold,Britt Nicole,83,83,3,3
Changed,Rascal Flatts,73,91,8,7
It's A Beautiful Day,Michael Buble,94,94,1,1
More Than Miles,Brantley Gilbert,73,73,19,19
Levitate,Hadouken!,69,69,15,15
Buzzkill,Luke Bryan,74,74,2,2
Kisses Down Low,Kelly Rowland,72,72,13,13
Beat This Summer,Brad Paisley,46,46,20,20
Show Out,Juicy J Featuring Big Sean & Young Jeezy,75,75,8,8
"Gone, Gone, Gone",Phillip Phillips,24,24,30,30
Freaks,French Montana Featuring Nicki Minaj,77,77,7,7
DONE.,The Band Perry,43,43,20,20
So Many Girls,"DJ Drama Featuring Wale, Tyga & Roscoe Dash",90,90,1,1
1994,Jason Aldean,52,52,11,11
#thatPOWER,will.i.am Featuring Justin Bieber,17,17,16,16
Pusher Love Girl,Justin Timberlake,64,64,2,2
Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",66,66,12,12
Rich As F**k,Lil Wayne Featuring 2 Chainz,38,38,20,20
Wop,J. Dash,51,51,15,15
Clarity,Zedd Featuring Foxes,8,8,33,33
All Around The World,Justin Bieber Featuring Ludacris,22,65,9,6
Anywhere With You,Jake Owen,46,46,20,20
Hey Pretty Girl,Kip Moore,41,41,20,20
The Way,Ariana Grande Featuring Mac Miller,9,9,26,26
Boys 'Round Here,Blake Shelton Featuring Pistol Annies & Friends,12,12,21,21
The Phoenix,Fall Out Boy,80,80,1,1
Lego House,Ed Sheeran,42,42,16,16
Fine China,Chris Brown,31,31,16,16
Pom Poms,Jonas Brothers,60,60,1,1
High School,Nicki Minaj Featuring Lil Wayne,64,64,14,14
Whiskey,Jana Kramer,94,94,2,1
Wings,Little Mix,79,79,9,9
Gentleman,PSY,5,5,15,15
Crash My Party,Luke Bryan,18,18,21,21
I Want Crazy,Hunter Hayes,19,19,20,20
Come & Get It,Selena Gomez,6,6,22,22
I Hit It First,Ray J Featuring Bobby Brackins,51,51,3,3
Here's To Never Growing Up,Avril Lavigne,20,20,15,15
Accidental Racist,Brad Paisley Featuring LL Cool J,77,77,1,1
Still Into You,Paramore,24,24,19,19
Don't Rush,Kelly Clarkson Featuring Vince Gill,87,87,3,1
Just Keep Breathing,We the Kings,92,92,1,1
See You Tonight,Scotty McCreery,93,93,2,2
Ready,Fabolous Featuring Chris Brown,93,93,8,8
U.O.E.N.O.,Rocko Featuring Future & Rick Ross,20,20,20,20
Get Lucky,Daft Punk Featuring Pharrell Williams,2,2,29,29
Fall Down,will.i.am Featuring Miley Cyrus,58,58,1,1
The Other Side,Jason Derulo,18,18,21,21
I Need Your Love,Calvin Harris Featuring Ellie Goulding,16,16,25,25
How Many Drinks?,Miguel,69,69,20,20
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,1,1,31,31
Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa,52,52,18,18
Body Party,Ciara,22,22,20,20
No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",37,37,19,19
Brave,Sara Bareilles,27,27,23,23
Young And Beautiful,Lana Del Rey,22,22,21,21
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",88,88,2,2
Jump Right In,Zac Brown Band,53,53,15,15
Hey Girl,Billy Currington,39,39,21,21
See You Again,Carrie Underwood,34,34,20,20
Sexy People (The Fiat Song),Arianna Featuring Pitbull,97,97,1,1
Safe And Sound,Capital Cities,8,8,29,29
#Beautiful,Mariah Carey Featuring Miguel,15,15,16,16
Live It Up,Jennifer Lopez Featuring Pitbull,60,60,6,6
Can't Shake You,Gloriana,83,83,4,4
Tonight I'm Getting Over You,Carly Rae Jepsen Featuring Nicki Minaj,90,90,1,1
Runnin' Outta Moonlight,Randy Houser,24,24,20,20
Maybe It Was Memphis,Danielle Bradbery,92,92,2,2
All Over The Road,Easton Corbin,51,51,20,20
Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",44,44,20,20
Treasure,Bruno Mars,5,5,23,23
A Little Party Never Killed Nobody (All We Got),"Fergie, Q-Tip & GoonRock",77,77,2,2
I Am Beautiful,Candice Glover,93,93,1,1
Little Bit Of Everything,Keith Urban,33,33,20,20
Really Don't Care,Demi Lovato Featuring Cher Lloyd,98,98,1,1
People Like Us,Kelly Clarkson,65,65,10,10
Clouds,Zach Sobiech,26,26,2,2
Love Somebody,Maroon 5,10,10,21,21
We Own It (Fast & Furious),2 Chainz & Wiz Khalifa,16,16,7,7
HeadBand,B.o.B Featuring 2 Chainz,64,64,23,23
Play Hard,David Guetta Featuring Ne-Yo & Akon,64,64,9,9
Beneath Your Beautiful,Labrinth Featuring Emeli Sande,34,34,14,14
"Heads Carolina, Tails California",Danielle Bradbery,91,91,1,1
Wit Me,T.I. Featuring Lil Wayne,80,80,2,2
Don't Ya,Brett Eldredge,30,30,20,20
Work,A$AP Ferg,100,100,2,2
Crazy Kids,Ke$ha Featuring will.i.am Or Juicy J,40,40,13,13
Grandpa (Tell Me 'Bout The Good Old Days),Danielle Bradbery,89,89,1,1
Redneck Crazy,Tyler Farr,29,29,20,20
Point At You,Justin Moore,53,53,19,19
We Can't Stop,Miley Cyrus,2,2,24,24
Wasting All These Tears,Cassadee Pope,37,37,11,11
Slow Down,Selena Gomez,28,28,15,15
I Knew You Were Trouble,Michelle Chamuel,85,85,1,1
Everything Has Changed,Taylor Swift Featuring Ed Sheeran,32,32,20,19
Sweater Weather,The Neighbourhood,17,17,23,23
Danny's Song,The Swon Brothers,66,66,2,2
What About Love,Austin Mahone,66,66,9,9
Who I Am,Danielle Bradbery,78,78,1,1
I Got You,Jack Johnson,88,88,1,1
Round Here,Florida Georgia Line,28,28,20,20
Turn The Page,The Swon Brothers,90,90,1,1
Please Remember Me,Danielle Bradbery,91,91,1,1
Sad,Amber Carrington,92,92,1,1
It Goes Like This,Thomas Rhett,25,25,22,22
Bubble Butt,"Major Lazer Featuring Bruno Mars, Tyga & Mystic",56,56,9,9
Counting Stars,OneRepublic,6,6,22,22
New Slaves,Kanye West,56,56,2,2
Black Skinhead,Kanye West,69,69,4,4
Crooked Smile,J. Cole Featuring TLC,27,27,20,20
Born To Fly,Danielle Bradbery,75,75,1,1
Paper Doll,John Mayer,77,77,1,1
Ooh La La,Britney Spears,54,54,5,5
Right Now,Rihanna Featuring David Guetta,50,50,9,9
Blood On The Leaves,Kanye West,89,89,2,2
Why,Michelle Chamuel,92,92,1,1
Ain't Worried About Nothin,French Montana,63,63,13,13
One,Usher & Michelle Chamuel,98,98,1,1
I Can't Tell You Why,The Swon Brothers,99,99,1,1
Drunk Last Night,Eli Young Band,55,55,11,11
Wake Me Up!,Avicii,4,4,21,21
Don't Think They Know,Chris Brown Featuring Aaliyah,81,81,2,2
Parking Lot Party,Lee Brice,62,62,20,20
Goodbye Town,Lady Antebellum,80,80,11,11
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,38,38,17,17
I'm Out,Ciara Featuring Nicki Minaj,44,44,5,5
Feds Watching,2 Chainz Featuring Pharrell,66,66,13,13
Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott,74,74,2,2
LoveHate Thing,Wale Featuring Sam Dew,89,89,8,8
Royals,Lorde,1,1,20,20
Easy,Sheryl Crow,72,72,8,8
Live For The Night,Krewella,100,100,1,1
Holy Grail,Jay Z Featuring Justin Timberlake,4,4,19,19
Tom Ford,Jay-Z,39,39,19,19
Take Back The Night,Justin Timberlake,29,29,13,13
F*ckwithmeyouknowigotit,Jay Z Featuring Rick Ross,64,64,9,9
Summertime Sadness,Lana Del Rey vs. Cedric Gervais,6,6,19,19
Part II (On The Run),Jay Z Featuring Beyonce,81,81,1,1
Oceans,Jay Z Featuring Frank Ocean,83,83,1,1
Don't Drop That Thun Thun!,The FiNATTiCZ,35,35,10,10
Night Train,Jason Aldean,26,26,20,19
Picasso Baby,Jay-Z,91,91,1,1
Acapella,Karmin,72,72,8,8
Crown,Jay-Z,100,100,1,1
The Heart Of Dixie,Danielle Bradbery,58,58,1,1
Red Nose,Sage The Gemini,52,52,18,18
Miss Jackson,Panic! At The Disco Featuring Lolo,68,68,1,1
Made In The USA,Demi Lovato,80,80,2,2
Hail To The King,Avenged Sevenfold,83,83,3,3
Miss Movin' On,Fifth Harmony,76,76,11,11
Wildfire,John Mayer,85,85,3,3
Aw Naw,Chris Young,45,45,18,18
Type Of Way,Rich Homie Quan,50,50,18,18
Best Song Ever,One Direction,2,2,17,17
Baby I,Ariana Grande,21,21,3,3
Burn,Ellie Goulding,48,48,11,11
Love More,Chris Brown Featuring Nicki Minaj,23,23,17,17
Gas Pedal,Sage The Gemini Featuring IamSu!,29,29,17,17
Cruisin' For A Bruisin',"Ross Lynch, Grace Phipps And Jason Evigan",82,82,3,3
Vivir Mi Vida,Marc Anthony,92,92,5,5
When I See This Bar,Kenny Chesney,84,84,7,7
Chloe (You're The One I Want),Emblem3,93,93,3,3
Southern Girl,Tim McGraw,42,42,17,17
Turn The Night Up,Enrique Iglesias,61,61,6,6
True Love,P!nk Featuring Lily Allen,53,53,14,14
Let Her Go,Passenger,11,11,16,16
Mine Would Be You,Blake Shelton,28,28,16,16
"Hold On, We're Going Home",Drake Featuring Majid Jordan,4,4,15,15
Hopeless Wanderer,Mumford & Sons,59,59,1,1
Right There,Ariana Grande Featuring Big Sean,84,84,4,4
Roar,Katy Perry,1,1,15,15
Applause,Lady Gaga,4,4,14,14
That's My Kind Of Night,Luke Bryan,15,15,14,14
This Is Gospel,Panic! At The Disco,87,87,1,1
We Own The Night,The Wanted,94,94,1,1
Pompeii,Bastille,53,53,14,14
Your Side Of The Bed,Little Big Town,96,96,1,1
Bruises,Train Featuring Ashley Monroe,79,79,8,8
Wrecking Ball,Miley Cyrus,1,1,13,13
Replay,Zendaya,61,61,13,13
Darte Un Beso,Prince Royce,78,78,12,12
Give It 2 U,Robin Thicke Featuring Kendrick Lamar,25,25,12,12
Almost Is Never Enough,Ariana Grande & Nathan Sykes,82,82,2,2
Helluva Night,Ludacris,96,96,1,1
American Girl,Bonnie McKee,87,87,6,6
Berzerk,Eminem,3,3,12,12
Oh Sweet Lorraine,Green Shoe Studio Featuring Jacob Colgan & Fred Stobaugh,42,42,1,1
Gorilla,Bruno Mars,22,22,12,12
Loco,Enrique Iglesias Featuring Romeo Santos,80,80,4,4
Rock N Roll,Avril Lavigne,91,91,1,1
Bounce It,Juicy J Featuring Wale & Trey Songz,74,74,12,12
Sunny And 75,Joe Nichols,52,52,12,12
The Fox,Ylvis,6,6,11,11
Atlas,Coldplay,69,69,2,2
I Luv This Sh*t,August Alsina Featuring Trinidad James,48,48,11,11
Popular Song,Mika Featuring Ariana Grande,87,87,2,2
All Of Me,John Legend,66,66,6,6
m.A.A.d City,Kendrick Lamar Featuring MC Eiht,94,98,2,1
Versace,Migos,99,99,1,1
Act Right,Yo Gotti Featuring Jeezy & YG,100,100,1,1
Stay The Night,Zedd Featuring Hayley Williams,22,22,9,9
23,"Mike Will Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",11,11,9,9
Honest,Future,55,55,10,10
Propuesta Indecente,Romeo Santos,79,79,7,7
We Were Us,Keith Urban And Miranda Lambert,26,26,10,10
Wu-Tang Forever,Drake,52,52,3,3
I Do It,2 Chainz Featuring Drake & Lil Wayne,94,94,1,1
Outta My Head,Craig Campbell,90,90,5,5
Could It Be,Charlie Worsham,94,94,2,2
Reflektor,Arcade Fire,99,99,1,1
Work B**ch!,Britney Spears,12,12,9,9
Dark Horse,Katy Perry Featuring Juicy J,17,17,9,9
Lolly,Maejor Ali Featuring Juicy J & Justin Bieber,19,19,3,3
TKO,Justin Timberlake,37,37,9,9
A Light That Never Comes,Linkin Park X Steve Aoki,65,65,1,1
Waiting For Superman,Daughtry,70,70,2,2
Monster,Imagine Dragons,78,78,1,1
Show Me,Kid Ink Featuring Chris Brown,68,68,2,2
You Make Me,Avicii,85,85,1,1
Animals,Martin Garrix,75,75,9,9
Best I Ever Had,Gavin DeGraw,75,75,5,5
Carolina,Parmalee,57,57,9,9
This Is What It Feels Like,Armin van Buuren Featuring Trevor Guthrie,96,96,1,1
White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,31,31,9,9
All Me,Drake Featuring 2 Chainz & Big Sean,20,20,8,8
The Language,Drake,51,51,4,4
Furthest Thing,Drake,56,56,2,2
Too Much,Drake,64,64,1,1
Pound Cake / Paris Morton Music 2,Drake Featuring Jay-Z,65,65,7,7
From Time,Drake Featuring Jhene Aiko,67,67,2,2
Own It,Drake,78,78,1,1
Tuscan Leather,Drake,81,81,1,1
Come Thru,Drake,87,87,1,1
Worst Behavior,Drake,89,89,1,1
Team,Lorde,69,69,8,8
Gone,Kanye West Featuring Cam'ron & Consequence,18,18,1,1
Walking On Air,Katy Perry,34,34,1,1
My Hitta,YG Featuring Jeezy & Rich Homie Quan,19,19,7,7
Tennis Court,Lorde,71,71,7,7
Marry Me,Jason Derulo,30,30,7,7
Heartbreaker,Justin Bieber,13,13,2,2
It Won't Stop,Sevyn Streeter Featuring Chris Brown,46,46,7,7
Whatever She's Got,David Nail,61,61,7,7
Survival,Eminem,16,16,6,6
Adore You,Miley Cyrus,42,42,2,2
Timber,Pitbull Featuring Ke$ha,10,10,6,6
Sirens,Pearl Jam,76,76,1,1
Make You Feel My Love,Glee Cast,84,84,1,1
Drive,Miley Cyrus,87,87,1,1
V.S.O.P.,K. Michelle,89,89,4,4
Days Of Gold,Jake Owen,83,83,6,6
Someone Else,Miley Cyrus,93,93,1,1
All Kinds Of Kinds,Miranda Lambert,89,89,5,5
Ready Set Roll,Chase Rice,100,100,1,1
Rap God,Eminem,7,7,5,5
All That Matters,Justin Bieber,24,24,1,1
Chinese Food,Alison Gold,29,29,1,1
Let Me Go,Avril Lavigne Featuring Chad Kroeger,78,78,2,2
Stay,Florida Georgia Line,37,37,5,5
Closer,Tegan and Sara,90,90,3,3
Friday Night,Eric Paslay,82,82,5,5
Sweet Annie,Zac Brown Band,74,74,5,5
Radio,Darius Rucker,81,81,5,5
Don't Let Me Be Lonely,The Band Perry,67,67,5,5
Chillin' It,Cole Swindell,78,78,5,5
Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,92,92,4,4
Do What U Want,Lady Gaga Featuring R. Kelly,13,13,4,4
Hold Tight,Justin Bieber,29,29,1,1
Unconditionally,Katy Perry,16,16,4,4
Sweeter Than Fiction,Taylor Swift,34,34,1,1
The Outsiders,Eric Church,51,51,4,4
Wait For A Minute,Tyga & Justin Bieber,68,68,1,1
Rough Water,Travie McCoy Featuring Jason Mraz,82,82,4,4
What Now,Rihanna,39,39,4,4
The Monster,Eminem Featuring Rihanna,2,2,3,3
Story Of My Life,One Direction,6,6,3,3
Venus,Lady Gaga,32,32,1,1
Recovery,Justin Bieber,41,41,1,1
Thriller,Michael Jackson,4,42,15,1
Dope,Lady Gaga,8,8,2,2
Say Something,A Great Big World & Christina Aguilera,16,16,2,2
Get Me Bodied,Beyonce,46,46,19,1
Bad Day,Justin Bieber,53,53,1,1
A Case Of You,James Wolpert,72,72,1,1
Perfume,Britney Spears,76,76,1,1
Drink A Beer,Luke Bryan,79,79,2,2
Compass,Lady Antebellum,87,87,2,2
Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,91,91,2,2
Beautiful Pain,Eminem Featuring Sia,99,99,1,1
Livin' On A Prayer,Bon Jovi,1,25,22,1
Hallelujah,Matthew Schuler,40,40,1,1
All Bad,Justin Bieber,50,50,1,1
Best Day Of My Life,American Authors,93,93,1,1
Up All Night,Jon Pardi,99,99,1,1
