song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
One Mississippi,Kane Brown,36,36,24,18
I Was On A Boat That Day,Old Dominion,37,64,19,1
Memory,Kane Brown X Blackbear,50,65,18,1
Fair Trade,Drake Featuring Travis Scott,3,66,17,8
Knowing You,Kenny Chesney,57,66,19,7
Session 33,Summer Walker,68,68,1,1
Sand In My Boots,Morgan Wallen,30,30,41,25
Take My Breath,The Weeknd,6,22,20,7
Moth To A Flame,Swedish House Mafia & The Weeknd,27,71,8,6
A-O-K,Tai Verdes,34,72,19,1
Screwin,Summer Walker & Omarion,73,73,1,1
Bubbly,Young Thug With Drake & Travis Scott,20,74,12,9
Whiskey And Rain,Michael Ray,37,37,20,15
Broken Promises,Summer Walker,76,76,1,1
Dat Right There,"Summer Walker, Pharrell Williams & The Neptunes",77,77,1,1
Tequila Little Time,Jon Pardi,60,60,14,10
Memory I Don't Mess With,Lee Brice,33,79,19,4
Sad Girlz Luv Money,Amaarae & Moliy Featuring Kali Uchis,80,80,3,3
Slow Down Summer,Thomas Rhett,43,43,17,17
'Til You Can't,Cody Johnson,18,18,36,32
Woman,Doja Cat,7,7,52,38
Freedom Was A Highway,Jimmie Allen & Brad Paisley,45,45,20,16
Overpass Graffiti,Ed Sheeran,41,85,2,1
Big Energy,Latto,3,3,51,49
Hurricane,Kanye West,6,87,11,1
Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,26,88,19,1
Jumpin,NLE Choppa Featuring Polo G,89,89,1,1
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",56,90,20,6
Jugaste y Sufri,Eslabon Armado Featuring DannyLux,69,91,7,2
For Tonight,Giveon,61,61,20,15
Maybach,42 Dugg Featuring Future,68,93,9,3
Too Easy,Gunna & Future,16,16,16,10
Volvi,Aventura x Bad Bunny,22,86,18,4
Praise God,Kanye West,20,96,7,1
Super Gremlin,Kodak Black,3,3,42,42
Poke It Out,Wale Featuring J. Cole,73,73,8,6
Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,53,53,20,18
2055,Sleepy Hallow,51,100,17,1
All Too Well (Taylor's Version),Taylor Swift,1,1,15,15
State Of Grace (Taylor's Version),Taylor Swift,18,18,2,2
Already Dead,Juice WRLD,20,20,7,7
I Bet You Think About Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Chris Stapleton,22,22,2,2
Red (Taylor's Version),Taylor Swift,25,25,2,2
All I Want For Christmas Is You,Mariah Carey,1,1,51,7
Nothing New (Taylor's Version) (From The Vault),Taylor Swift Featuring Phoebe Bridgers,43,43,1,1
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,45,45,13,13
I Knew You Were Trouble (Taylor's Version),Taylor Swift,46,46,1,1
Run (Taylor's Version) (From The Vault),Taylor Swift Featuring Ed Sheeran,47,47,1,1
Bad Man (Smooth Criminal),Polo G,49,49,6,6
Better Man (Taylor's Version) (From The Vault),Taylor Swift,51,51,1,1
22 (Taylor's Version),Taylor Swift,52,52,1,1
Doin' This,Luke Combs,26,26,23,23
Treacherous (Taylor's Version),Taylor Swift,54,54,1,1
We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,55,55,1,1
I Almost Do (Taylor's Version),Taylor Swift,59,59,1,1
The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,61,61,1,1
Everything Has Changed (Taylor's Version),Taylor Swift Featuring Ed Sheeran,63,63,1,1
The Last Time (Taylor's Version),Taylor Swift Featuring Gary Lightbody Of Snow Patrol,66,66,1,1
Stay Stay Stay (Taylor's Version),Taylor Swift,67,67,1,1
After Last Night,Silk Sonic (Bruno Mars & Anderson .Paak) With Thundercat & Bootsy Collins,68,68,1,1
Babe (Taylor's Version) (From The Vault),Taylor Swift,69,69,1,1
Blast Off,Silk Sonic (Bruno Mars & Anderson .Paak),73,73,1,1
Skate,Silk Sonic (Bruno Mars & Anderson .Paak),14,75,9,1
Holy Ground (Taylor's Version),Taylor Swift,76,76,1,1
Begin Again (Taylor's Version),Taylor Swift,77,77,1,1
Put On A Smile,Silk Sonic (Bruno Mars & Anderson .Paak),78,78,1,1
Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,79,79,1,1
Fly As Me,Silk Sonic (Bruno Mars & Anderson .Paak),81,81,1,1
The Moment I Knew (Taylor's Version),Taylor Swift,83,83,1,1
The Lucky One (Taylor's Version),Taylor Swift,84,84,1,1
Sad Beautiful Tragic (Taylor's Version),Taylor Swift,85,85,1,1
Come Back...Be Here (Taylor's Version),Taylor Swift,87,87,1,1
Starlight (Taylor's Version),Taylor Swift,90,90,1,1
La Fama,ROSALIA Featuring The Weeknd,94,94,1,1
Oh My God,Adele,5,5,16,16
Rockin' Around The Christmas Tree,Brenda Lee,2,2,45,6
I Drink Wine,Adele,18,18,2,2
Jingle Bell Rock,Bobby Helms,3,3,42,6
My Little Love,Adele,23,23,2,2
Can I Get It,Adele,26,26,2,2
A Holly Jolly Christmas,Burl Ives,4,4,26,6
It's The Most Wonderful Time Of The Year,Andy Williams,5,6,27,6
To Be Loved,Adele,32,32,1,1
Last Christmas,Wham!,7,7,25,6
Strangers By Nature,Adele,41,41,1,1
Cry Your Heart Out,Adele,44,44,1,1
Hold On,Adele,49,49,1,1
abcdefu,GAYLE,3,3,25,25
All Night Parking (Interlude),Adele With Erroll Garner,53,53,1,1
Woman Like Me,Adele,55,55,1,1
Love Is A Game,Adele,56,56,1,1
God's Country,State Of Mine & Drew Jacobs,73,73,1,1
Enemy,Imagine Dragons X JID,5,5,36,36
Heart On Fire,Eric Church,56,56,22,22
Who's In Your Head,Jonas Brothers,92,96,6,2
Feliz Navidad,Jose Feliciano,6,8,20,5
Christmas (Baby Please Come Home),Darlene Love,16,16,12,5
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",11,11,32,5
Sleigh Ride,The Ronettes,10,10,16,5
It's Beginning To Look A Lot Like Christmas,Michael Buble,20,20,10,5
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,8,12,19,5
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,12,21,25,5
Underneath The Tree,Kelly Clarkson,12,13,15,5
Happy Holiday / The Holiday Season,Andy Williams,18,20,13,5
Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,16,19,17,5
Santa Tell Me,Ariana Grande,17,18,13,5
Run Rudolph Run,Chuck Berry,10,25,14,5
(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,22,28,12,5
By Your Side,Rod Wave,58,58,19,19
Pick Out A Christmas Tree,Dan + Shay,63,63,5,5
Just About Over You,Priscilla Block,81,81,7,3
Christmas Tree Farm (Old Timey Version),Taylor Swift,62,62,5,5
Scorpio,Moneybagg Yo,66,66,15,14
Always Been You,Jessie Murph,95,95,1,1
I Hate U,SZA,7,7,21,21
It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,12,13,12,4
Wandered To LA.,Juice WRLD & Justin Bieber,49,49,5,5
Don't Play,Polo G Featuring Lil Baby,66,66,1,1
Merry Christmas,Ed Sheeran & Elton John,55,55,4,4
Me Or Sum,"Nardo Wick, Lil Baby & Future",58,58,20,20
Young N Dumb,Polo G,87,87,1,1
Start Up Again,Polo G Featuring Moneybagg Yo,94,94,1,1
I'll Be Home For Christmas,Camila Cabello,71,71,4,4
Mercedes,Brent Faiyaz,98,98,1,1
Partin Ways,Polo G,100,100,1,1
Girl Of My Dreams,Juice WRLD & Suga,29,29,1,1
Burn,Juice WRLD,34,34,4,4
Wonderful Christmastime,Paul McCartney,28,36,6,2
"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,32,34,4,2
Mistletoe,Justin Bieber,11,44,12,2
Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,35,35,3,3
Feline,"Juice WRLD, Polo G & Trippie Redd",56,56,1,1
Rockstar In His Prime,Juice WRLD,63,63,1,1
You Wouldn't Understand,Juice WRLD,64,64,1,1
Doom,Juice WRLD,75,75,1,1
Go Hard,Juice WRLD,76,76,1,1
Not Enough,Juice WRLD,80,80,1,1
Man In The Mirror,A Boogie wit da Hoodie,82,82,1,1
To Be Loved By You,Parker McCollum,41,41,20,18
From My Window,Juice WRLD,86,86,1,1
Relocate,Juice WRLD,87,87,1,1
Feel Alone,Juice WRLD,98,98,1,1
Broadway Girls,Lil Durk Featuring Morgan Wallen,14,14,20,20
Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,33,33,4,2
Linus And Lucy (Peanuts Theme),Vince Guaraldi Trio,37,37,1,1
Please Come Home For Christmas,Eagles,18,40,10,1
Santa Claus Is Comin' To Town,Jackson 5,41,41,2,1
Little Saint Nick,The Beach Boys,43,43,2,1
Deck The Halls,Nat King Cole,43,46,3,1
Have Yourself A Merry Little Christmas,Michael Buble,47,47,2,1
Christmastime Is Here,Vince Guaraldi Trio,41,41,2,2
25 Million,Roddy Ricch,77,77,1,1
Christmas Isn't Canceled (Just You),Kelly Clarkson,79,79,2,2
Life Goes On,Oliver Tree,71,71,5,3
Moved To Miami,Roddy Ricch Featuring Lil Baby,85,85,1,1
Hibachi,Roddy Ricch Featuring Kodak Black & 21 Savage,91,91,1,1
Thailand,Roddy Ricch,95,95,1,1
Do It To It,Acraze Featuring Cherish,65,65,12,12
We Don't Talk About Bruno,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",1,1,20,20
Surface Pressure,Jessica Darrow,8,8,19,19
Christmas Tree,V,79,79,1,1
Hrs And Hrs,Muni Long,16,16,20,20
I Am Woman,Emmy Meli,74,74,4,4
Pressure,Ari Lennox,66,66,17,17
Beers On Me,"Dierks Bentley, BRELAND & HARDY",40,40,20,20
23,Sam Hunt,50,50,20,20
The Family Madrigal,"Stephanie Beatriz, Olga Merediz & Encanto Cast",20,20,16,16
What Else Can I Do?,Diane Guerrero & Stephanie Beatriz,27,27,14,14
Flower Shops,ERNEST Featuring Morgan Wallen,64,64,26,26
Fingers Crossed,Lauren Spencer Smith,19,19,19,19
Waiting On A Miracle,Stephanie Beatriz,48,48,12,12
Dos Oruguitas,Sebastian Yatra,36,36,16,16
AA,Walker Hayes,28,28,24,24
Come Through,H.E.R. Featuring Chris Brown,64,88,18,1
Home Sweet,Russell Dickerson,88,88,7,7
Come Back As A Country Boy,Blake Shelton,81,81,13,13
Black Ball,YoungBoy Never Broke Again & Birdman,93,93,1,1
I Love You So,The Walters,71,71,16,16
Never Wanted To Be That Girl,Carly Pearce & Ashley McBryde,63,63,20,20
Pushin P,Gunna & Future Featuring Young Thug,7,7,20,20
Sacrifice,The Weeknd,11,11,10,10
Thought I Was Playing,Gunna & 21 Savage,23,23,3,3
25k Jacket,Gunna Featuring Lil Baby,28,28,3,3
Gasoline,The Weeknd,29,29,2,2
Is There Someone Else?,The Weeknd,31,31,2,2
Out Of Time,The Weeknd,32,32,3,3
How Do I Make You Love Me?,The Weeknd,39,39,1,1
Poochie Gown,Gunna,42,42,2,2
Mop,Gunna Featuring Young Thug,45,45,2,2
Alotta Cake,Gunna,46,46,2,2
How You Did That,Gunna Featuring Kodak Black,47,47,2,2
Here We Go... Again,"The Weeknd Featuring Tyler, The Creator",52,52,1,1
Less Than Zero,The Weeknd,53,53,2,2
IDK That Bitch,Gunna Featuring G Herbo,59,59,2,2
Best Friends,The Weeknd,60,60,1,1
Livin Wild,Gunna,61,61,2,2
I Heard You're Married,The Weeknd Featuring Lil Wayne,62,62,1,1
Circles Around This Town,Maren Morris,52,52,25,25
Dawn FM,The Weeknd,65,65,1,1
Private Island,Gunna,68,68,1,1
South To West,Gunna,70,70,1,1
You & Me,Gunna & Chloe,72,72,1,1
Starry Eyes,The Weeknd,79,79,1,1
Don't Break My Heart,The Weeknd,85,85,1,1
Flooded,Gunna,86,86,1,1
Die Alone,Gunna & Chris Brown Featuring Yung Bleu,92,92,1,1
Every Angel Is Terrifying,The Weeknd,93,93,1,1
P Power,Gunna Featuring Drake,24,24,14,14
Eazy,The Game & Kanye West,49,49,3,3
Cold December,Rod Wave,38,38,6,6
Bring The Hook,YoungBoy Never Broke Again,61,61,2,2
Iffy,Chris Brown,71,71,8,8
Never Say Never,Cole Swindell / Lainey Wilson,27,27,20,20
Fish Scale,YoungBoy Never Broke Again,68,68,3,3
Trouble With A Heartbreak,Jason Aldean,32,32,20,20
Surround Sound,JID Featuring 21 Savage & Baby Tate,90,90,1,1
All Of You,"Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast",71,71,7,7
Light Switch,Charlie Puth,27,27,15,15
No Switch,YoungBoy Never Broke Again,58,58,2,2
Bring It On,YoungBoy Never Broke Again,60,60,1,1
Flossin',Internet Money Featuring YoungBoy Never Broke Again,72,72,1,1
Proud,Key Glock,73,73,1,1
Know Like I Know,YoungBoy Never Broke Again,74,74,1,1
2Hoo,YoungBoy Never Broke Again,86,86,1,1
Long Live,YoungBoy Never Broke Again,87,87,1,1
Dis & That,YoungBoy Never Broke Again,89,89,1,1
Beautiful Lies,Yung Bleu & Kehlani,65,65,10,10
Smoke One,YoungBoy Never Broke Again,97,97,1,1
Rumors,Gucci Mane Featuring Lil Durk,51,51,14,14
High,The Chainsmokers,57,57,9,9
Johnny P's Caddy,BENNY THE BUTCHER & J. Cole,72,72,1,1
Peru,Fireboy DML & Ed Sheeran,53,53,15,15
Get Into It (Yuh),Doja Cat,20,20,37,24
If I Was A Cowboy,Miranda Lambert,53,53,20,20
Shotta Flow 6,NLE Choppa,86,86,1,1
Vice City,XXXTENTACION,89,89,1,1
Numb Little Bug,Em Beihold,18,18,32,32
Infinity,Jaymes Young,94,94,1,1
The Motto,Tiesto & Ava Max,42,42,16,16
Megan's Piano,Megan Thee Stallion,97,97,2,2
"Colombia, Mi Encanto",Carlos Vives,100,100,1,1
Do We Have A Problem?,Nicki Minaj X Lil Baby,2,2,13,13
Don't Play That,King Von & 21 Savage,40,40,5,5
Cigarettes,Juice WRLD,43,43,5,5
She's All I Wanna Be,Tate McRae,44,44,20,20
Scared Money,YG Featuring J. Cole & Moneybagg Yo,73,73,1,1
Emo Girl,Machine Gun Kelly & WILLOW,77,77,2,2
Black Summer,Red Hot Chili Peppers,78,78,1,1
Doja,$NOT & A$AP Rocky,87,87,1,1
Hate Our Love,Queen Naija & Big Sean,88,88,5,5
When I'm Gone,Alesso / Katy Perry,90,90,4,4
MAMIII,Becky G X Karol G,15,15,20,20
Bussin,Nicki Minaj X Lil Baby,20,20,3,3
The Joker And The Queen,Ed Sheeran Featuring Taylor Swift,21,21,3,3
Still D.R.E.,Dr. Dre Featuring Snoop Dogg,23,23,8,3
Worst Day,Future,34,34,3,3
The Next Episode,Dr. Dre Featuring Snoop Dogg,23,37,21,1
Lose Yourself,Eminem,1,40,24,1
City Of Gods,"Fivio Foreign, Kanye West & Alicia Keys",46,46,10,10
Boyfriend,Dove Cameron,16,16,24,24
Good Morning Gorgeous,Mary J. Blige,83,83,3,3
Closer,Saweetie Featuring H.E.R.,89,89,7,7
Stay Alive,Jung Kook,95,95,1,1
Nail Tech,Jack Harlow,18,18,12,12
Ahhh Ha,Lil Durk,18,18,11,11
Banking On Me,Gunna,61,61,10,10
Poppin,Yeat,91,91,1,1
Pray,Jessie Murph,95,95,1,1
Give Heaven Some Hell,HARDY,69,69,10,10
Freaky Deaky,Tyga X Doja Cat,43,43,16,16
I'm Tired,Labrinth & Zendaya,53,53,4,4
I Hate YoungBoy,YoungBoy Never Broke Again,79,79,4,4
Usain Boo,Kodak Black,81,81,1,1
I Wish,Kodak Black,90,90,1,1
To The Moon!,JNR CHOI & Sam Tompkins,38,38,20,20
Rocking A Cardigan In Atlanta,Lil Shordie Scott,77,77,3,3
Bam Bam,Camila Cabello Featuring Ed Sheeran,21,21,20,20
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,37,37,30,6
Handsomer,Russ Featuring Ktlyn,40,40,10,10
Publicity Stunt,Gucci Mane,72,72,1,1
War,King Von,73,73,1,1
Ay!,Machine Gun Kelly & Lil Wayne,82,82,2,2
Neighborhood Superstar,DaBaby & YoungBoy Never Broke Again,89,89,1,1
Facetime,King Von Featuring G Herbo,92,92,1,1
Straight To It,King Von Featuring Fivio Foreign,93,93,1,1
Evil Twins,King Von & Lil Durk,96,96,1,1
Trust Nothing,King Von Featuring Moneybagg Yo,97,97,1,1
Sweetest Pie,Megan Thee Stallion & Dua Lipa,15,15,21,21
What Happened To Virgil,Lil Durk Featuring Gunna,22,22,20,20
Petty Too,Lil Durk Featuring Future,26,26,4,4
No Interviews,Lil Durk,30,30,3,3
Golden Child,Lil Durk,34,34,2,2
Thinking With My Dick,Kevin Gates Featuring Juicy J,37,37,5,5
Something In The Way,Nirvana,46,46,1,1
Barbarian,Lil Durk,48,48,2,2
Shootout @ My Crib,Lil Durk,53,53,1,1
Started From,Lil Durk,55,55,1,1
Headtaps,Lil Durk,58,58,1,1
Smoking & Thinking,Lil Durk,60,60,2,2
Grow Up/Keep It On Speaker,Lil Durk,65,65,1,1
Blocklist,Lil Durk,69,69,1,1
Difference Is,Lil Durk Featuring Summer Walker,73,73,1,1
Federal Nightmares,Lil Durk,85,85,1,1
Bones,Imagine Dragons,47,47,20,20
Pissed Me Off,Lil Durk,39,95,4,1
Blick Blick!,Coi Leray & Nicki Minaj,37,37,4,4
Nobody Like U,4*TOWN (From Disney And Pixar's Turning Red),49,49,5,5
Sometimes,Juice WRLD,57,57,1,1
Computer Murderers,Lil Durk,61,61,1,1
Ghost Story,Carrie Underwood,61,61,20,20
Tom's Diner,AnnenMayKantereit & Giant Rooks,78,78,3,3
Maybe,Machine Gun Kelly & Bring Me the Horizon,68,68,2,2
Over,Lucky Daye,77,77,7,7
Money So Big,Yeat,95,95,4,4
She Likes It,Russell Dickerson & Jake Scott,63,63,30,30
IDGAF,BoyWithUke X Blackbear,99,99,1,1
Soy El Unico,Yahritza y Su Esencia,20,20,5,5
Wasted On You,Morgan Wallen,9,11,51,32
We Go Up,Nicki Minaj & Fivio Foreign,58,58,1,1
Make Up Sex,Machine Gun Kelly X Blackbear,59,59,2,2
X Ultima Vez,Daddy Yankee & Bad Bunny,73,73,3,3
Envolver,Anitta,70,70,6,6
Chaotic,Tate McRae,80,80,1,1
Sigue,J Balvin & Ed Sheeran,89,89,1,1
As It Was,Harry Styles,1,1,31,31
In My Head,Lil Tjay,33,33,4,4
When You're Gone,Shawn Mendes,38,38,15,15
Stick,JID & J. Cole Featuring Kenny Mason & Sheck Wes,71,71,1,1
Damn Strait,Scotty McCreery,32,32,20,20
Take My Name,Parmalee,22,22,20,20
Complete Mess,5 Seconds of Summer,85,85,3,3
4KT Baby,YoungBoy Never Broke Again,96,96,1,1
Blood All On It,Gucci Mane Featuring Key Glock & Young Dolph,98,98,1,1
Desesperados,Rauw Alejandro & Chencho Corleone,91,91,8,8
First Class,Jack Harlow,1,1,28,28
Right On,Lil Baby,13,13,15,15
In A Minute,Lil Baby,14,14,28,28
London,Bia Featuring J. Cole,62,62,1,1
Psychofreak,Camila Cabello Featuring Willow,75,75,1,1
Thump Shit,42 Dugg & EST Gee,79,79,1,1
Treat Me,Chloe,81,81,1,1
Neck & Wrist,Pusha T Featuring Jay-Z & Pharrell Williams,76,76,2,2
Praise The Lord,BRELAND Featuring Thomas Rhett,100,100,1,1
Don't Think Jesus,Morgan Wallen,7,7,5,5
About Damn Time,Lizzo,1,1,29,29
Shake It,"Kay Flock, Cardi B, Dougie B & Bory300",51,51,3,3
Flowers,Lauren Spencer Smith,55,55,5,5
GINE,6ix9ine,83,83,1,1
Leave You Alone,Kane Brown,86,86,2,2
Fall In Love,Bailey Zimmerman,29,29,27,27
Thousand Miles,The Kid Laroi,15,15,15,15
Plan B,Megan Thee Stallion,29,29,10,10
Provenza,Karol G,25,25,21,21
2step,Ed Sheeran Featuring Lil Baby,48,48,15,15
Something In The Orange,Zach Bryan,12,12,28,28
Hold That Heat,"Southside, Travis Scott & Future",57,57,1,1
Scrape It Off,Pusha T Featuring Lil Uzi Vert & Don Toliver,59,59,1,1
Tomorrow Me,Luke Combs,61,61,4,4
Rock N Roll,Pusha T Featuring Kanye West & Kid Cudi,78,78,1,1
Dreamin Of The Past,Pusha T Featuring Kanye West,81,81,1,1
Brambleton,Pusha T,100,100,1,1
Wait For U,Future Featuring Drake & Tems,1,1,27,27
Puffin On Zootiez,Future,4,4,19,19
712PM,Future,8,8,3,3
I'm Dat N***a,Future,10,10,2,2
I'm On One,Future Featuring Drake,11,11,5,5
Love You Better,Future,12,12,7,7
Keep It Burnin,Future Featuring Kanye West,15,15,1,1
Massaging Me,Future,20,20,2,2
For A Nut,Future Featuring Gunna & Young Thug,24,24,1,1
Chickens,Future Featuring EST Gee,26,26,1,1
Gold Stacks,Future,29,29,1,1
Voodoo,Future Featuring Kodak Black,39,39,1,1
Honest,Justin Bieber & Don Toliver,44,44,2,2
We Jus Wanna Get High,Future,45,45,1,1
Holy Ghost,Future,46,46,1,1
Frozen,Lil Baby,54,54,2,2
Back To The Basics,Future,58,58,1,1
The Way Things Going,Future,60,60,1,1
That That,PSY Featuring Suga,80,80,1,1
In The Stars,Benson Boone,82,82,1,1
Love Me More,Sam Smith,73,73,10,10
Moscow Mule,Bad Bunny,4,4,23,23
Titi Me Pregunto,Bad Bunny,5,5,26,26
Despues de La Playa,Bad Bunny,6,6,20,20
Me Porto Bonito,Bad Bunny & Chencho Corleone,6,6,26,26
Thought You Should Know,Morgan Wallen,12,12,20,20
Party,Bad Bunny & Rauw Alejandro,14,14,20,20
The Heart Part 5,Kendrick Lamar,15,15,2,2
Un Ratito,Bad Bunny,16,16,16,16
Tarot,Bad Bunny & Jhay Cortez,18,18,20,20
Dua Lipa,Jack Harlow,21,21,4,4
Yo No Soy Celoso,Bad Bunny,22,22,6,6
Churchill Downs,Jack Harlow Featuring Drake,23,23,2,2
Ojitos Lindos,Bad Bunny & Bomba Estereo,26,26,20,20
Neverita,Bad Bunny,31,31,14,14
La Corriente,Bad Bunny & Tony Dize,32,32,14,14
Efecto,Bad Bunny,34,34,22,22
Aguacero,Bad Bunny,44,44,3,3
Dos Mil 16,Bad Bunny,45,45,3,3
Otro Atardecer,Bad Bunny & The Marias,49,49,3,3
This Love (Taylor's Version),Taylor Swift,50,50,1,1
Andrea,Bad Bunny & Buscabulla,51,51,4,4
El Apagon,Bad Bunny,54,54,2,2
Un Verano Sin Ti,Bad Bunny,55,55,1,1
Un Coco,Bad Bunny,56,56,3,3
Me Fui de Vacaciones,Bad Bunny,59,59,2,2
Ensename A Bailar,Bad Bunny,60,60,2,2
Agosto,Bad Bunny,74,74,1,1
Hold My Hand,Lady Gaga,49,49,10,10
Whiskey On You,Nate Smith,44,44,20,20
I'd Do Anything To Make You Smile,Jack Harlow,88,88,1,1
Young Harleezy,Jack Harlow,97,97,1,1
Poison,Jack Harlow Featuring Lil Wayne,99,99,1,1
N95,Kendrick Lamar,3,3,6,6
Die Hard,"Kendrick Lamar, Blxst & Amanda Reifer",5,5,5,5
You Proof,Morgan Wallen,5,5,25,25
Silent Hill,Kendrick Lamar & Kodak Black,7,7,11,11
United In Grief,Kendrick Lamar,8,8,2,2
Father Time,Kendrick Lamar Featuring Sampha,11,11,2,2
Rich Spirit,Kendrick Lamar,13,13,3,3
We Cry Together,Kendrick Lamar & Taylour Paige,16,16,2,2
Worldwide Steppers,Kendrick Lamar,19,19,1,1
Count Me Out,Kendrick Lamar,20,20,2,2
Purple Hearts,"Kendrick Lamar, Summer Walker & Ghostface Killah",22,22,1,1
Savior,"Kendrick Lamar, Baby Keem, & Sam Dew",23,23,2,2
Cooped Up,Post Malone Featuring Roddy Ricch,12,12,15,15
Rich (Interlude),Kendrick Lamar,33,33,1,1
Mr. Morale,Kendrick Lamar & Tanna Leone,40,40,1,1
Crown,Kendrick Lamar,41,41,1,1
Auntie Diaries,Kendrick Lamar,47,47,1,1
Savior (Interlude),Kendrick Lamar,51,51,1,1
Mirror,Kendrick Lamar,55,55,1,1
Mother I Sober,Kendrick Lamar Featuring Beth Gibbons,59,59,1,1
