song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Love Is The Drug,Roxy Music,30,30,14,14
Back To The Island,Leon Russell,53,53,5,5
Lady Bump,Penny Mclean,48,48,10,10
Bohemian Rhapsody,Queen,9,9,24,24
Sweet Thing,Rufus Featuring Chaka Khan,5,5,21,21
That's Why I Love You,Andrew Gold,68,68,5,5
Only Sixteen,Dr. Hook,6,6,22,22
Chain Gang Medley,Jim Croce,63,63,9,9
Dream Weaver,Gary Wright,2,2,20,20
Valentine Love,Norman Connors,97,97,3,3
Daydreamer,C.C. & Company,91,91,8,8
Junk Food Junkie,Larry Groce,9,9,15,15
'til It's Time To Say Goodbye,Jonathan Cain,44,44,9,9
Honey I,George McCrae,65,65,5,5
Dream On,Aerosmith,6,6,29,20
Remember Me,Willie Nelson,67,67,8,8
I Could Have Danced All Night/Jump For Joy,Biddu Orchestra,72,72,4,4
Strong Enough To Be Gentle,Black Oak Arkansas,89,89,2,2
This Old Heart Of Mine,Rod Stewart,83,83,4,4
Once You Hit The Road,Dionne Warwick,79,79,5,5
The Little Drummer Boy,Moonlion,95,95,1,1
We're On The Right Track,South Shore Commission,94,94,4,4
Bad Luck,The Atlanta Disco Band,94,94,4,4
Tonight's The Night,S.S.O.,99,99,4,4
Quiet Storm,Smokey Robinson,61,61,7,7
You're Fooling You,The Dramatics,87,87,3,3
If I Only Knew,Ozark Mountain Daredevils,65,65,7,7
Hold Back The Night,The Trammps,35,35,10,10
Disco Sax/for The Love Of You,Houston Person,91,91,4,4
One Fine Day,Julie,93,93,4,4
Tell It Like It Is,Andy Williams,72,72,6,6
Grow Some Funk Of Your Own/I Feel Like A Bullet (In The Gun Of Robert Ford),Elton John,14,14,11,11
Lonely Night (angel Face),Captain & Tennille,3,3,19,19
Tangerine,The Salsoul Orchestra,18,18,13,13
Renegade,Michael Murphey,39,39,7,7
Take Me,Grand Funk Railroad,53,53,5,5
What's The Name Of This Funk (spider Man),Ramsey Lewis,69,69,4,4
Growin' Up,Dan Hill,67,67,6,6
Since I Fell For You,Charlie Rich,71,71,6,6
Close To You,B.T. Express,82,82,4,4
Tenth Avenue Freeze-out,Bruce Springsteen,83,83,3,3
Young Love,Ray Stevens,93,93,2,2
Venus,Frankie Avalon,1,46,28,11
I Don't Wanna Leave You,Debbie Taylor,100,100,1,1
Let Your Love Flow,The Bellamy Brothers,1,1,19,19
I Heard It Through The Grapevine,Creedence Clearwater Revival Featuring John Fogerty,43,43,8,8
Sara Smile,Daryl Hall  John Oates,4,4,28,28
Scotch On The Rocks,The Band Of The Black Watch,75,75,9,9
January,Pilot,87,87,6,6
Money Honey,Bay City Rollers,9,9,15,15
Take It Like A Man,Bachman-Turner Overdrive,33,33,7,7
Banapple Gas,Cat Stevens,41,41,6,6
Cupid,Tony Orlando & Dawn,22,22,9,9
Good Hearted Woman,Waylon & Willie,25,25,12,12
Can The Can,Suzi Quatro,56,56,4,4
Just You And I,Melissa Manchester,27,27,9,9
In France They Kiss On Main Street,Joni Mitchell,66,66,4,4
Keep Holding On,The Temptations,54,54,6,6
Love Me Tonight,Head East,54,54,6,6
Disco Lady,Johnnie Taylor,1,1,19,19
Love Fire,Jigsaw,30,30,11,11
Sweet Loving Man,Morris Albert,93,93,2,2
Union Man,Cate Bros.,24,24,20,20
Nursery Rhymes (Part I),People's Choice,93,93,3,3
Texas,The Charlie Daniels Band,91,91,4,4
Abyssinia Jones,Edwin Starr,98,98,2,2
Only Love Is Real,Carole King,28,28,11,11
Action,Sweet,20,20,14,14
He's A Friend,Eddie Kendricks,36,36,12,12
We Can't Hide It Anymore,Larry Santos,36,36,10,10
Boogie Fever,The Sylvers,1,1,21,21
You'll Lose A Good Thing,Freddy Fender,32,32,10,10
"I Do, I Do, I Do, I Do, I Do",ABBA,15,15,15,15
Locomotive Breath,Jethro Tull,62,62,8,8
Lorelei,Styx,27,27,14,14
Right Back Where We Started From,Maxine Nightingale,2,2,20,20
Highfly,John Miles,68,68,10,10
If Love Must Go,Dobie Gray,78,78,7,7
The Jam,Graham Central Station,63,63,6,6
Fopp,Ohio Players,30,30,11,11
Show Me The Way,Peter Frampton,6,6,18,18
If You Only Believe (Jesus For Tonite),Michel Polnareff,48,48,7,7
Mighty High,Mighty Clouds Of Joy,69,69,10,10
Rattlesnake,Ohio Players,90,90,4,4
I Am Somebody,Jimmy James & The Vagabonds,94,94,3,3
The Call,Anne Murray,91,91,5,5
There's A Kind Of Hush (All Over The World),Carpenters,12,12,13,13
Hit The Road Jack,Stampeders,40,40,8,8
Without Your Love (mr. Jordan),Charlie Ross,42,42,7,7
Shannon,Henry Gross,6,6,20,20
New Orleans,The Staple Singers,70,70,6,6
The Game Is Over (What's The Matter With You),Brown Sugar,79,79,4,4
Train Called Freedom,South Shore Commission,86,86,4,4
Make Me Smile (Come Up And See Me),Steve Harley And Cockney Rebel,96,96,3,3
Looking For Space,John Denver,29,29,8,8
Livin' For The Weekend,The O'Jays,20,20,12,12
Uptown & Country,Tom Scott,80,80,3,3
Street Talk,B.C.G. (B.C. Generation),56,56,6,6
Fooled Around And Fell In Love,Elvin Bishop,3,3,17,17
Rhiannon (Will You Ever Win),Fleetwood Mac,11,11,18,18
Once A Fool,Kiki Dee,82,82,4,4
Eh! Cumpari,Gaylord & Holiday,72,72,6,6
Happy Music,The Blackbyrds,19,19,13,13
I'm So Lonesome I Could Cry,Terry Bradshaw,91,91,5,5
Wow,Andre Gagnon,95,95,3,3
Strange Magic,Electric Light Orchestra,14,14,14,14
Mozambique,Bob Dylan,54,54,5,5
Come On Over,Olivia Newton-John,23,23,12,12
Get Up And Boogie (That's Right),Silver Convention,2,2,21,21
Queen Of Clubs,KC And The Sunshine Band,66,66,5,5
You Are Beautiful,The Stylistics,79,79,7,7
"Here, There And Everywhere",Emmylou Harris,65,65,5,5
"More, More, More Pt. 1",Andrea True Connection,4,4,25,25
Love Lifted Me,Kenny Rogers,97,97,3,3
I Thought It Took A Little Time (But Today I Fell In Love),Diana Ross,47,47,7,7
Tryin' To Get The Feeling Again,Barry Manilow,10,10,15,15
Misty Blue,Dorothy Moore,3,3,22,22
Young Blood,Bad Company,20,20,13,13
Shout It Out Loud,Kiss,31,31,10,10
Ophelia,The Band,62,62,4,4
Heavy Love,David Ruffin,47,47,7,7
Sally,Grand Funk Railroad,69,69,4,4
Double Trouble,Lynyrd Skynyrd,80,80,3,3
Do It With Feeling,Michael Zager's Moon Band Featuring Peabo Bryson,94,94,3,3
Love And Understanding (Come Together),Kool & The Gang,77,77,8,8
Welcome Back,John Sebastian,1,1,14,14
Hurt/for The Heart,Elvis Presley,28,28,11,11
Can't Hide Love,"Earth, Wind & Fire",39,39,9,9
Don't Pull Your Love/then You Can Tell Me Goodbye,Glen Campbell,27,27,10,10
I've Got A Feeling (We'll Be Seeing Each Other Again),Al Wilson,29,29,10,10
There Won't Be No Country Music (There Won't Be No Rock 'N' Roll),C.W. McCall,73,73,4,4
Hey Baby,Ted Nugent,72,72,5,5
Words (are Impossible),Donny Gerrard,87,87,6,6
I Hope We Get To Love In Time,Marilyn McCoo & Billy Davis Jr.,91,91,8,8
Falling Apart At The Seams,Marmalade,49,49,9,9
Anytime (i'll Be There),Paul Anka,33,33,9,9
Love Hangover,Diana Ross,1,1,18,18
Fallen Angel,Frankie Valli,36,36,8,8
Movin',Brass Construction,14,14,16,16
Love Really Hurts Without You,Billy Ocean,22,22,11,11
Everyday Without You,"Hamilton, Joe Frank & Reynolds",62,62,7,7
Happy Days,Pratt & McClain with Brother Love,5,5,14,14
Jasper,Jim Stafford,69,69,6,6
Love Hangover,The 5th Dimension,80,80,4,4
Spirit In The Night,Manfred Mann's Earth Band,97,97,3,3
Silly Love Songs,Wings,1,1,19,19
When Love Has Gone Away,Richard Cocciante,41,41,6,6
"Baretta's Theme (""Keep Your Eye On The Sparrow"")",Rhythm Heritage,20,20,13,13
Love In The Shadows,Neil Sedaka,16,16,11,11
I'm Mandy Fly Me,10cc,60,60,4,4
It's Over,Boz Scaggs,38,38,10,10
Jealousy,Major Harris,73,73,4,4
Forever Lovers,Mac Davis,76,76,5,5
Let's Make A Baby,Billy Paul,83,83,4,4
Turn The Beat Around,Vicki Sue Robinson,10,10,25,25
That's Where The Happy People Go,The Trammps,27,27,15,15
Arms Of Mary,Sutherland Brothers And Quiver,81,81,5,5
The Fonz Song,The Heyettes,91,91,6,6
I Wanna Stay With You,Gallagher And Lyle,49,49,14,14
One Piece At A Time,Johnny Cash And The Tennessee Three,29,29,10,10
Takin' It To The Streets,The Doobie Brothers,13,13,14,14
Don't Stop It Now,Hot Chocolate,42,42,6,6
Where Did Our Love Go,The J. Geils Band,68,68,6,6
Get Closer,Seals & Crofts (Featuring Carolyn Willis),6,6,26,26
Love Is Alive,Gary Wright,2,2,27,27
Crazy On You,Heart,35,35,13,13
Moonlight Feels Right,Starbuck,3,3,22,22
Tell The World How I Feel About 'Cha Baby,Harold Melvin And The Blue Notes,94,94,2,2
Kiss And Say Goodbye,The Manhattans,1,1,26,26
Fool To Cry,The Rolling Stones,10,10,9,9
I Want You,Marvin Gaye,15,15,13,13
Lookin' Out For #1,Bachman-Turner Overdrive,65,65,6,6
Thinking Of You,Paul Davis,45,45,10,10
Kentucky Moonrunner,Cledus Maggard And The Citizen's Band,85,85,4,4
It Should Have Been Me,Yvonne Fair,85,85,5,5
Sixteen Tons,The Don Harrison Band,47,47,9,9
This Is It,Melba Moore,91,91,5,5
Shop Around,Captain & Tennille,4,4,16,16
Rock And Roll Love Letter,Bay City Rollers,28,28,9,9
Still Crazy After All These Years,Paul Simon,40,40,7,7
Never Gonna Fall In Love Again,Eric Carmen,11,11,15,15
Could It Be Magic,Donna Summer,52,52,5,5
I'll Be Good To You,The Brothers Johnson,3,3,17,17
Better Days,Melissa Manchester,71,71,5,5
Dance Wit Me,Rufus Featuring Chaka Khan,39,39,8,8
You Got The Magic,John Fogerty,87,87,4,4
Let Her In,John Travolta,10,10,20,20
Moonlight Serenade,Bobby Vinton,97,97,2,2
'til I Can Make It On My Own,Tammy Wynette,84,84,5,5
It Makes Me Giggle,John Denver,60,60,4,4
Bigfoot,Bro Smith,57,57,5,5
"Yes, Yes, Yes",Bill Cosby,46,46,10,10
Take The Money And Run,Steve Miller,11,11,16,16
It's Cool,The Tymes,68,68,4,4
Afternoon Delight,Starland Vocal Band,1,1,20,20
I'm Easy,Keith Carradine,17,17,19,19
Making Our Dreams Come True,Cyndi Grecco,25,25,12,12
Save Your Kisses For Me,Brotherhood of Man,27,27,11,11
Open,Smokey Robinson,81,81,9,9
Today's The Day,America,23,23,12,12
I.O.U.,Jimmy Dean,35,35,4,4
The Boys Are Back In Town,Thin Lizzy,12,12,17,17
Tear The Roof Off The Sucker (Give Up The Funk),Parliament,15,15,17,17
Music,John Miles,88,88,3,3
Let It Shine,Santana,77,77,3,3
You're My Best Friend,Queen,16,16,16,16
TVC15,David Bowie,64,64,5,5
You're My Everything,Lee Garrett,58,58,6,6
Everything That 'Cha Do (Will Come Back To You),Wet Willie,66,66,3,3
Lonely Teardrops,Narvel Felts,62,62,4,4
Mamma Mia,ABBA,32,32,9,9
High Out Of Time,Carole King,76,76,3,3
Foxy Lady,Crown Heights Affair,49,49,12,12
Young Hearts Run Free,Candi Staton,20,20,16,16
A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,1,1,27,27
Silver Star,The 4 Seasons,38,38,8,8
Lipstick,Michel Polnareff,61,61,7,7
Save Your Kisses For Me,Bobby Vinton,75,75,3,3
Who Loves You Better - Part 1,The Isley Brothers,47,47,7,7
Vaya Con Dios,Freddy Fender,59,59,6,6
Sophisticated Lady (She's A Different Lady),Natalie Cole,25,25,16,16
The Hungry Years,Wayne Newton,82,82,4,4
"Rain, Oh Rain",Fools Gold,76,76,7,7
The Lonely One,Special Delivery Featuring Terry Huff,75,75,8,8
You're Just The Right Size,The Salsoul Orchestra,88,88,5,5
Night Walk,Van Mccoy,96,96,2,2
I'm Gonna Let My Heart Do The Walking,The Supremes,40,40,14,14
Tubular Bells,The Champs' Boys Orchestra,98,98,2,2
Somebody's Gettin' It,Johnnie Taylor,33,33,7,7
"Can't Stop Groovin' Now, Wanna Do It Some More",B.T. Express,52,52,4,4
Good Vibrations,Todd Rundgren,34,34,8,8
Rock And Roll Music,The Beach Boys,5,5,17,17
You'll Never Find Another Love Like Mine,Lou Rawls,2,2,21,21
C'mon Marianne,Donny Osmond,38,38,11,11
Flaming Youth,Kiss,74,74,3,3
Livin' Ain't Livin',Firefall,42,42,8,8
Nutbush City Limits,Bob Seger,69,69,4,4
Fool For The City,Foghat,45,45,7,7
Heaven Must Be Missing An Angel (part 1),Tavares,15,15,21,21
Johnny Cool,The Steve Gibbons Band,72,72,4,4
Jukin,Atlanta Rhythm Section,82,82,4,4
Norma Jean Wants To Be A Movie Star,Sundown Company,84,84,5,5
Touch And Go,"Ecstasy, Passion & Pain Featuring Barbara Roy",98,98,2,2
Last Child,Aerosmith,21,21,15,15
Got To Get You Into My Life,The Beatles,7,7,16,16
I Need To Be In Love,Carpenters,25,25,11,11
Something He Can Feel,Aretha Franklin,28,28,12,12
Framed,Cheech & Chong,41,41,8,8
I'll Get Over You,Crystal Gayle,71,71,6,6
Everything's Coming Up Love,David Ruffin,49,49,9,9
This Masquerade,George Benson,10,10,19,19
I'd Really Love To See You Tonight,England Dan & John Ford Coley,2,2,24,24
If You Know What I Mean,Neil Diamond,11,11,12,12
It Keeps You Runnin',Carly Simon,46,46,8,8
A Little Bit More,Dr. Hook,11,11,24,24
Rainbow In Your Eyes,Leon & Mary Russell,52,52,12,12
Ten Percent,Double Exposure,54,54,9,9
Hold On,Sons Of Champlin,47,47,10,10
Play That Funky Music,Wild Cherry,1,1,24,24
Wham Bam (Shang-A-Lang),Silver,16,16,21,21
Happy Man (Pt. I),Impact,94,94,2,2
Will You Love Me Tomorrow,Dana Valery,95,95,4,4
Hot Stuff/fool To Cry,The Rolling Stones,49,49,6,6
Steppin' Out,Neil Sedaka,36,36,9,9
Another Rainy Day In New York City,Chicago,32,32,9,9
"Baby, I Love Your Way",Peter Frampton,12,12,16,16
Blt,Lee Oskar,59,59,6,6
Who'd She Coo?,Ohio Players,18,18,17,17
Cotton Candy,The Sylvers,59,59,7,7
Better Place To Be (Parts 1 & 2),Harry Chapin,86,86,3,3
Hard Work,John Handy,46,46,12,12
Let 'em In,Wings,3,3,16,16
Don't Go Breaking My Heart,Elton John & Kiki Dee,1,1,20,20
You Should Be Dancing,Bee Gees,1,1,20,20
"Roots, Rock, Reggae",Bob Marley And The Wailers,51,51,6,6
Say You Love Me,Fleetwood Mac,11,11,19,19
Don't Touch Me There,The Tubes,61,61,7,7
Lowdown,Boz Scaggs,3,3,22,22
Shower The People,James Taylor,22,22,16,16
I Never Cry,Alice Cooper,18,18,16,16
Devil Woman,Cliff Richard,6,6,22,22
I've Been Lovin' You,Easy Street,81,81,5,5
Dancin' Kid,Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,60,60,9,9
Breaker - Breaker,Outlaws,94,94,2,2
Say You Love Me,D.J. Rogers,98,98,2,2
"(Shake, Shake, Shake) Shake Your Booty",KC And The Sunshine Band,1,1,21,21
Summer,War,7,7,16,16
Hell Cat,Bellamy Brothers,70,70,3,3
Springtime Mama,Henry Gross,37,37,10,10
Kid Charlemagne,Steely Dan,82,82,3,3
"Try Me, I Know We Can Make It",Donna Summer,80,80,4,4
Honey Child,Bad Company,59,59,6,6
Gotta Be The One,Maxine Nightingale,53,53,8,8
Getaway,"Earth, Wind & Fire",12,12,19,19
Wake Up Susan,The Spinners,56,56,5,5
Magic Man,Heart,9,9,20,20
Devil With A Blue Dress,Pratt & McClain,71,71,4,4
Ode To Billie Joe,Bobbie Gentry,1,54,20,6
Light Up The World With Sunshine,"Hamilton, Joe Frank & Dennison",67,67,5,5
Street Singin',Lady Flash,27,27,12,12
Hey Shirley (This Is Squirrely),Shirley & Squirrely,48,48,9,9
"Mary Hartman, Mary Hartman",The Deadly Nightshade,79,79,4,4
You To Me Are Everything,The Real Thing,64,64,8,8
You To Me Are Everything,Broadway,86,86,4,4
Up The Creek (without A Paddle),The Temptations,94,94,3,3
Rock Creek Park,The Blackbyrds,93,93,3,3
Teddy Bear,Red Sovine,40,40,9,9
With Your Love,Jefferson Starship,12,12,17,17
She's Gone,Daryl Hall  John Oates,7,7,27,19
Rocky Mountain Music,Eddie Rabbitt,76,76,8,8
Struttin' My Stuff,Elvin Bishop,68,68,4,4
(The System Of) Doctor Tarr And Professor Fether,The Alan Parsons Project,37,37,10,10
Funny How Time Slips Away,Dorothy Moore,58,58,11,11
"Baby, We Better Try To Get It Together",Barry White,92,92,2,2
Can't Change My Heart,Cate Bros.,91,91,3,3
Solitary Man,T.G. Sheppard,100,100,1,1
Still The One,Orleans,5,5,18,18
Ode To Billy Joe - Main Title,Bobbie Gentry,65,65,4,4
(Don't Fear) The Reaper,Blue Oyster Cult,12,12,18,18
The More You Do It (The More I Like It Done To Me),Ronnie Dyson,62,62,12,12
Hideaway,John Sebastian,95,95,2,2
"You To Me Are Everything, Part I",Revelation,98,98,2,2
One Love In My Lifetime,Diana Ross,25,25,12,12
"No, No, Joe",Silver Convention,60,60,6,6
I Can't Hear You No More/Music Is My Life,Helen Reddy,29,29,9,9
Don't Stop Believin',Olivia Newton-John,33,33,9,9
Showdown,Electric Light Orchestra,53,59,18,7
Popsicle Toes,Michael Franks,43,43,8,8
Superstar,Paul Davis,35,35,9,9
Rescue Me,Melissa Manchester,78,78,3,3
Party Line,Andrea True Connection,80,80,4,4
Out Of The Darkness,David Crosby/Graham Nash,89,89,3,3
If You Leave Me Now,Chicago,1,1,16,16
Get Up Offa That Thing,James Brown,45,45,7,7
Party,Van Mccoy,69,69,5,5
Can You Do It,Grand Funk Railroad,45,45,7,7
Get The Funk Out Ma Face,The Brothers Johnson,30,30,15,15
Rock'n Me,Steve Miller,1,1,16,16
Sunrise,Eric Carmen,34,34,10,10
After The Dance,Marvin Gaye,74,74,5,5
Disco Duck (Part I),Rick Dees & His Cast Of Idiots,1,1,16,16
We're All Alone,Frankie Valli,78,78,3,3
The Princess And The Punk,Barry Mann,78,78,6,6
Rose Of Cimarron,Poco,94,94,1,1
Listen To The Buddha,Ozo,96,96,3,3
That'll Be The Day,Linda Ronstadt,11,11,15,15
You Are The Woman,Firefall,12,12,15,15
Take A Hand,Rick Springfield,41,41,9,9
Howzat,Sherbet,61,61,8,8
Amber Cascades,America,75,75,4,4
It's O.k.,The Beach Boys,29,29,10,10
Roxy Roller,Sweeney Todd,90,90,2,2
Harvest For The World,The Isley Brothers,63,63,11,11
Heart On My Sleeve,Gallagher And Lyle,79,79,6,6
Free Spirit,Atlanta Rhythm Section,85,85,3,3
Brand New Love Affair,Jigsaw,66,66,7,7
The Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,2,2,14,14
The Best Disco In Town,The Ritchie Family,17,17,14,14
You Are My Starship,Norman Connors,27,27,14,14
Let Me In,Derringer,86,86,2,2
Did You Boogie (With Your Baby),Flash Cadillac And The Continental Kids,29,29,14,14
Nadia's Theme (The Young And The Restless),Barry Devorzon And Perry Botikin Jr.,10,10,14,14
Wheels Of Fortune,The Doobie Brothers,87,87,2,2
Grasshopper,Spin,95,95,2,2
Let's Rock,Ellison Chase,92,92,3,3
One For The Money (part 1),The Whispers,88,88,10,10
Fernando,ABBA,13,13,13,13
Beth/Detroit Rock City,Kiss,8,8,13,13
Queen Of My Soul,Average White Band,40,40,8,8
I Only Want To Be With You,Bay City Rollers,12,12,13,13
Goofus,Carpenters,56,56,5,5
Teddy Bear's Last Ride,Diana Williams,66,66,6,6
Anything You Want,John Valenti,37,37,12,12
Fire,Mother's Finest,93,93,2,2
Sweet Summer Music,Attitudes,94,94,6,6
Like A Sad Song,John Denver,36,36,7,7
Satin Sheets,Bellamy Brothers,73,73,3,3
Message In Our Music,The O'Jays,49,49,9,9
Don't Think....Feel,Neil Diamond,43,43,8,8
I Got To Know,Starbuck,43,43,7,7
The Rubberband Man,The Spinners,5,5,12,12
Mr. Melody,Natalie Cole,49,49,12,12
It's Only Love,ZZ Top,44,44,11,11
Love Of My Life,Gino Vannelli,64,64,8,8
You Don't Have To Be A Star (To Be In My Show),Marilyn McCoo & Billy Davis Jr.,14,14,12,12
My Sweet Summer Suite,Love Unlimited Orchestra,48,48,11,11
Sun...Sun...Sun...Pt. I,Ja-Kki,96,96,3,3
Love So Right,Bee Gees,3,3,11,11
Do You Feel Like We Do,Peter Frampton,10,10,11,11
This One's For You,Barry Manilow,29,29,10,10
Just To Be Close To You,Commodores,7,7,11,11
More Than A Feeling,Boston,9,9,11,11
Nice 'N' Naasty,The Salsoul Orchestra,30,30,11,11
