song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Spirit In The Night,Manfred Mann's Earth Band,40,40,11,8
You And Me,Alice Cooper,9,9,21,21
You're My World,Helen Reddy,18,18,22,22
My Best Friend's Wife,Paul Anka,80,80,2,2
Solsbury Hill,Peter Gabriel,68,68,5,5
I Gotta Keep Dancin',Carrie,64,64,8,8
I Caught Your Act,The Hues Corporation,92,92,2,2
"Theme From ""Rocky"" (Gonna Fly Now)",Current,94,94,3,3
Back Together Again,Daryl Hall  John Oates,28,28,10,10
Hollywood,Rufus Featuring Chaka Khan,32,32,8,8
Going In With My Eyes Open,David Soul,54,54,7,7
It's Sad To Belong,England Dan & John Ford Coley,21,21,16,16
"Luckenbach, Texas (Back To The Basics Of Love)",Waylon Jennings,25,25,16,16
Looks Like We Made It,Barry Manilow,1,1,19,19
(Your Love Has Lifted Me) Higher And Higher,Rita Coolidge,2,2,27,27
The Pride (Part I),The Isley Brothers,63,63,7,7
Capture Your Heart,Blue,88,88,5,5
On And On,Stephen Bishop,11,11,28,28
I Need A Man,Grace Jones,83,83,6,6
Life In The Fast Lane,Eagles,11,11,14,14
"Knowing Me, Knowing You",ABBA,14,14,15,15
Peace Of Mind,Boston,38,38,8,8
Da Doo Ron Ron,Shaun Cassidy,1,1,22,22
Hot To Trot,Wild Cherry,95,95,2,2
All The Kids On The Street,The Hollywood Stars,94,94,4,4
Feel The Need,Detroit Emeralds,90,90,5,5
Dance And Shake Your Tambourine,Universal Robot Band,93,93,6,6
Freddie,Charlene,96,96,3,3
Discomania,The Lovers,100,100,2,2
My Heart Belongs To Me,Barbra Streisand,4,4,17,17
All You Get From Love Is A Love Song,Carpenters,35,35,10,10
The Pretender,Jackson Browne,58,58,5,5
Runaway,Bonnie Raitt,57,57,12,12
Burnin' Sky,Bad Company,78,78,4,4
Watch Closely Now,Kris Kristofferson,52,52,6,6
People In Love,10cc,40,40,7,7
I Don't Love You Anymore,Teddy Pendergrass,41,41,14,14
Devil's Gun,C.J. & Company,36,36,28,28
I'm In You,Peter Frampton,2,2,20,20
Barracuda,Heart,11,11,20,20
Amarillo,Neil Sedaka,44,44,7,7
Just A Song Before I Go,"Crosby, Stills & Nash",7,7,21,21
So High (rock Me Baby And Roll Me Away),Dave Mason,89,89,3,3
Ridin' The Storm Out,REO Speedwagon,94,94,3,3
While I'm Alone,Maze Featuring Frankie Beverly,89,89,11,11
You Made Me Believe In Magic,Bay City Rollers,10,10,17,17
Give A Little Bit,Supertramp,15,15,18,18
Easy,Commodores,4,4,22,22
Neon Nites,Atlanta Rhythm Section,42,42,7,7
If It's The Last Thing I Do,Thelma Houston,47,47,11,11
The Killing Of Georgie (Part I And II),Rod Stewart,30,30,10,10
Telephone Man,Meri Wilson,18,18,16,16
Don't Turn The Light Out,Cliff Richard,57,57,7,7
Lose Again,Linda Ronstadt,76,76,5,5
I'm Going Down,Rose Royce,70,70,7,7
Lady (put The Light On Me),Brownsville Station,46,46,10,10
Only Love Can Break A Heart,Bobby Vinton,99,99,2,2
Come In From The Rain,Captain & Tennille,61,61,7,7
Telephone Line,Electric Light Orchestra,7,7,23,23
Best Of My Love,The Emotions,1,1,23,23
Superman,Celi Bee & The Buzzy Bunch,41,41,13,13
Land Of Make Believe,Chuck Mangione With The Hamilton Philharmonic Orchestra,86,86,3,3
Baby Don't Change Your Mind,Gladys Knight And The Pips,52,52,11,11
Save Me,Merrilee Rush,54,54,7,7
Black Betty,Ram Jam,18,18,17,17
Only The Lucky,Walter Egan,82,82,6,6
Handy Man,James Taylor,4,4,20,20
Smoke From A Distant Fire,The Sanford/Townsend Band,9,9,18,18
Seaside Woman,Suzy And The Red Stripes,59,59,5,5
Here Comes Summer,Wildfire,49,49,7,7
Slide,Slave,32,32,13,13
Break It To Me Gently,Aretha Franklin,85,85,2,2
Making A Good Thing Better,Olivia Newton-John,87,87,4,4
It Was Almost Like A Song,Ronnie Milsap,16,16,22,22
Light Of A Clear Blue Morning,Dolly Parton,87,87,5,5
Way Down,Elvis Presley,18,18,21,21
Livin' In The Life,The Isley Brothers,40,40,8,8
(Remember The Days Of The) Old Schoolyard,Cat Stevens,33,33,10,10
"Sing It, Shout It",Starz,66,66,8,8
Walk Right In,Dr. Hook,46,46,10,10
The Doodle Song,Frankie Miller,71,71,5,5
Swayin' To The Music (slow Dancin'),Johnny Rivers,10,10,23,23
This Will Be A Night To Remember,Eddie Holman,90,90,2,2
Good Thing Man,Frank Lucas,92,92,3,3
I Can't Help Myself,Eddie Rabbitt,77,77,9,9
Strawberry Letter 23,The Brothers Johnson,5,5,19,19
Something About You,LeBlanc & Carr,48,48,6,6
Gonna Love You More,George Benson,71,71,5,5
Platinum Heroes,Bruce Foster,63,63,5,5
Don't Worry Baby,B.J. Thomas,17,17,17,17
Save Me,Donna McDaniel,90,90,5,5
Sheena Is A Punk Rocker,The Ramones,81,81,13,13
Don't Stop,Fleetwood Mac,3,3,18,18
How Much Love,Leo Sayer,17,17,15,15
Float On,The Floaters,2,2,16,16
It's A Crazy World,Mac McAnally,37,37,9,9
L.a. Sunshine,War,45,45,10,10
Rock And Roll Never Forgets,Bob Seger,41,41,8,8
Sunflower,Glen Campbell,39,39,11,11
Star Wars (Main Title),London Symphony Orchestra,10,10,17,17
A Real Mother For Ya,Johnny Guitar Watson,41,41,12,12
Since I Fell For You/I'm Falling In Love,"Hodges, James And Smith",96,96,6,6
Goodbye My Friend,Engelbert Humperdinck,97,97,3,3
Christine Sixteen,Kiss,25,25,12,12
In The Middle,Tim Moore,75,75,3,3
So You Win Again,Hot Chocolate,31,31,11,11
Everybody Ought To Be In Love,Paul Anka,75,75,4,4
Down The Hall,The 4 Seasons,65,65,6,6
Flame,Steve Sperry,91,91,3,3
Edge Of The Universe,Bee Gees,26,26,13,13
That's Rock 'N' Roll,Shaun Cassidy,3,3,19,19
Cold As Ice,Foreigner,6,6,19,19
Nobody Does It Better,Carly Simon,2,2,19,19
Hard Rock Cafe,Carole King,30,30,11,11
See You When I Git There,Lou Rawls,66,66,7,7
Party Lights,Natalie Cole,79,79,4,4
O-H-I-O,Ohio Players,45,45,12,12
Boogie Nights,Heatwave,2,2,19,19
Little Darling (i Need You),The Doobie Brothers,48,48,7,7
Keep It Comin' Love,KC And The Sunshine Band,2,2,18,18
I'm Dreaming,Jennifer Warnes,50,50,7,7
Hurry Sundown,Outlaws,60,60,5,5
It's Uncanny,Daryl Hall  John Oates,80,80,3,3
The Greatest Love Of All,George Benson,24,24,14,14
I Believe In Love,Kenny Loggins,66,66,11,11
Star Wars Theme/Cantina Band,Meco,1,1,17,17
Daytime Friends,Kenny Rogers,28,28,12,12
Jungle Love,The Steve Miller Band,23,23,14,14
Help Is On Its Way,Little River Band,14,14,17,17
I Feel Love,Donna Summer,6,6,17,17
Indian Summer,Poco,50,50,8,8
Hold Tight,Vicki Sue Robinson,67,67,9,9
I Believe You,Dorothy Moore,27,27,15,15
Good Morning Judge,10cc,69,69,8,8
Sunshine,Enchantment,45,45,10,10
For A While,Mary MacGregor,90,90,4,4
Cat Scratch Fever,Ted Nugent,30,30,11,11
Just Remember I Love You,Firefall,11,11,16,16
Don't It Make My Brown Eyes Blue,Crystal Gayle,2,2,16,16
My Cherie Amour,Soul Train Gang,92,92,3,3
Let's Clean Up The Ghetto,Philadelphia International All Stars,91,91,4,4
Funk It Up (David's Song),Sweet,88,88,5,5
Make It With You,The Whispers,94,94,4,4
I Wouldn't Want To Be Like You,Alan Parsons,36,36,13,13
Heaven On The 7th Floor,Paul Nicholas,6,6,15,15
Look What You've Done To My Heart,Marilyn McCoo & Billy Davis Jr.,51,51,7,7
You're The Only One,Geils,83,83,3,3
It's Ecstasy When You Lay Down Next To Me,Barry White,4,4,15,15
Can't You See,The Marshall Tucker Band,75,75,6,6
The Martian Boogie,Brownsville Station,59,59,7,7
Nothing But A Breeze,Jesse Winchester,86,86,3,3
Turning To You,Charlie,96,96,2,2
Brick House,Commodores,5,5,14,14
Another Star,Stevie Wonder,32,32,10,10
"Signed, Sealed, Delivered (I'm Yours)",Peter Frampton,18,18,14,14
Surfin' USA,Leif Garrett,20,20,14,14
The Right Feeling At The Wrong Time,Hot,65,65,5,5
She Did It,Eric Carmen,23,23,14,14
I Go Crazy,Paul Davis,28,28,14,14
Sail Away,Sam Neely,84,84,4,4
Ma Baker,Boney M.,96,96,3,3
If I Have To Go Away,Jigsaw,93,93,4,4
You Light Up My Life,Debby Boone,1,1,13,13
We Just Disagree,Dave Mason,12,12,13,13
My Fair Share,Seals & Crofts,28,28,13,13
Hold On,Wild Cherry,61,61,6,6
Dusic,Brick,18,18,13,13
Hound Dog Man (Play It Again),Lenny LeBlanc,58,58,5,5
It's In His Kiss (The Shoop Shoop Song),Kate Taylor,49,49,7,7
Dog Days,Atlanta Rhythm Section,64,64,5,5
C'est La Vie,Greg Lake,91,91,2,2
I Just Want To Make Love To You,Foghat,33,33,17,10
Silver Lady,David Soul,52,52,12,12
Blue Bayou,Linda Ronstadt,8,8,12,12
Love Me One More Time (Just For Old Times Sake),Karen Nelson And Billy T,79,79,4,4
The King Is Gone,Ronnie McDowell,13,13,12,12
My Own Way To Rock,Burton Cummings,74,74,4,4
Some Enchanted Evening,Jane Olivor,91,91,3,3
Baby Love,Mother's Finest,58,58,6,6
Do Ya Wanna Get Funky With Me,Peter Brown,18,18,11,11
We're All Alone,Rita Coolidge,7,7,11,11
"Changes In Latitudes, Changes In Attitudes",Jimmy Buffett,37,37,10,10
Do Your Dance - Part 1,Rose Royce,39,39,8,8
Does She Do It Like She Dances,Addrisi Brothers,74,74,4,4
Needles And Pins,Smokie,68,68,5,5
A Place In The Sun,Pablo Cruise,42,42,9,9
Little Queen,Heart,62,62,6,6
Doctor Love,First Choice,41,41,9,9
You Can't Turn Me Off (In The Middle Of Turning Me On),High Inergy,30,30,11,11
"Baby, What A Big Surprise",Chicago,5,5,10,10
How Deep Is Your Love,Bee Gees,3,3,10,10
Love Gun,Kiss,61,61,7,7
Send In The Clowns,Judy Collins,19,19,21,10
Come Sail Away,Styx,23,23,10,10
Ten To Eight,David Castle,68,68,7,7
I've Never Been To Me,Charlene,97,97,3,3
Could Heaven Ever Be Like This (Part 1),Idris Muhammad,76,76,2,2
Daybreak,Barry Manilow,23,23,9,9
Be My Lady,The Meters,78,78,2,2
Gone Too Far,England Dan & John Ford Coley,27,27,9,9
Red Hot,Robert Gordon With Link Wray,83,83,3,3
Your Smiling Face,James Taylor,25,25,9,9
Fair Game,"Crosby, Stills & Nash",43,43,9,9
Baby Come Back,Player,17,17,9,9
Disco 9000,Johnnie Taylor,86,86,2,2
"Started Out Dancing, Ended Up Making Love",Alan O'Day,73,73,6,6
Calling Occupants Of Interplanetary Craft,Carpenters,32,32,8,8
It's So Easy,Linda Ronstadt,10,10,8,8
Thunder In My Heart,Leo Sayer,38,38,8,8
Isn't It Time,The Babys,20,20,8,8
Echoes Of Love,The Doobie Brothers,66,66,7,7
She's Not There,Santana,33,33,8,8
Goin' Places,The Jacksons,52,52,7,7
The Happy Girls,Helen Reddy,57,57,7,7
Avenging Annie,Roger Daltrey,88,88,3,3
Heaven On Earth (So Fine),The Spinners,89,89,4,4
It Ain't Love,Tom Powers,92,92,5,5
You Make Loving Fun,Fleetwood Mac,13,13,7,7
Swingtown,The Steve Miller Band,26,26,7,7
Slip Slidin' Away,Paul Simon,22,22,7,7
Here You Come Again,Dolly Parton,24,24,7,7
Hard Times,Boz Scaggs,58,58,6,6
Stone Cold Sober,Crawler,65,65,7,7
Falling,LeBlanc & Carr,68,68,7,7
(Every Time I Turn Around) Back In Love Again,LTD,11,11,7,7
The Way I Feel Tonight,Bay City Rollers,36,36,7,7
Sentimental Lady,Bob Welch,21,21,7,7
Georgia Rhythm,Atlanta Rhythm Section,68,68,6,6
You're Moving Out Today,Carole Bayer Sager,69,69,7,7
My Eyes Get Blurry,Kenny Nolan,97,97,3,3
Draw The Line,Aerosmith,42,42,6,6
"Money, Money, Money",ABBA,56,56,6,6
Why Do Lovers (Break Each Other's Heart?),Daryl Hall  John Oates,73,73,6,6
Time Bomb,Lake,83,83,3,3
We Are The Champions,Queen,35,35,6,6
From Graceland To The Promised Land,Merle Haggard,62,62,6,6
