song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Just One More Day,Otis Redding,85,85,5,5
Stay Away From My Baby,Ted Taylor,99,99,2,2
It's Good News Week,Hedgehoppers Anonymous,48,48,10,10
She's Just My Style,Gary Lewis And The Playboys,3,3,12,12
Thunderball,Tom Jones,25,25,9,9
No Matter What Shape (Your Stomach's In),The T-Bones,3,3,13,13
Are You There (With Another Girl),Dionne Warwick,39,39,10,10
Love Bug,Jack Jones,71,71,6,6
Please Don't Fight It,"Dino, Desi & Billy",60,60,7,7
If You Gotta Make A Fool Of Somebody,Maxine Brown,63,63,9,9
Crying Time,Ray Charles,6,6,15,15
Go Away From My World,Marianne Faithfull,89,89,3,3
Back Street,Edwin Starr,95,95,2,2
"Love Theme From ""The Sandpiper"" (The Shadow Of Your Smile)",Tony Bennett,95,97,6,3
Love (Makes Me Do Foolish Things),Martha & The Vandellas,70,70,7,7
Jenny Take A Ride!,Mitch Ryder And The Detroit Wheels,10,10,12,12
We Can Work It Out,The Beatles,1,1,12,12
Day Tripper,The Beatles,5,5,10,10
Second Hand Rose,Barbra Streisand,32,32,9,9
Broomstick Cowboy,Bobby Goldsboro,53,53,7,7
Attack,The Toys,18,18,9,9
Under Your Spell Again,Johnny Rivers,35,35,8,8
Don't Look Back,The Temptations,83,83,5,5
Do I Make Myself Clear,Etta James & Sugar Pie DeSanto,96,96,1,1
The Drinking Man's Diet,Allan Sherman,98,98,1,1
On A Clear Day You Can See Forever,Johnny Mathis,98,98,2,2
Uptight (Everything's Alright),Stevie Wonder,3,3,14,14
A Must To Avoid,Herman's Hermits,8,8,9,9
It Was A Very Good Year,Frank Sinatra,28,28,8,8
As Tears Go By,The Rolling Stones,6,6,9,9
The Men In My Little Girl's Life,Mike Douglas,6,6,9,9
Zorba The Greek,Herb Alpert & The Tijuana Brass,11,11,12,12
Recovery,Fontella Bass,37,37,8,8
Going To A Go-Go,The Miracles,11,11,12,12
Tijuana Taxi,Herb Alpert & The Tijuana Brass,38,38,8,8
Little Boy (In Grown Up Clothes),The 4 Seasons,60,60,6,6
My Love,Petula Clark,1,1,13,13
Lightnin' Strikes,Lou Christie,1,1,15,15
I Ain't Gonna Eat Out My Heart Anymore,The Young Rascals,52,52,9,9
Black Nights,Lowell Fulsom,91,91,3,3
Good Time Music,The Beau Brummels,97,97,1,1
Spanish Harlem,King Curtis,89,89,5,5
Tell Me Why,Elvis Presley With The Jordanaires,33,33,7,7
Don't Mess With Bill,The Marvelettes,7,7,12,12
Barbara Ann,The Beach Boys,2,2,11,11
Like A Baby,Len Barry,27,27,9,9
Spread It On Thick,The Gentrys,50,50,8,8
Hurt,Little Anthony And The Imperials,51,51,6,6
I See The Light,The Five Americans,26,26,11,11
"Get Out Of My Life, Woman",Lee Dorsey,44,44,10,10
Yesterday Man,Chris Andrews,94,94,1,1
Blue River,Elvis Presley,95,95,1,1
Follow Your Heart,The Manhattans,92,92,2,2
Look In My Eyes,The Three Degrees,97,97,1,1
Can You Please Crawl Out Your Window?,Bob Dylan,58,58,6,6
Mountain Of Love,Billy Stewart,100,100,1,1
Call Me,Chris Montez,22,22,10,10
I'm Too Far Gone (To Turn Around),Bobby Bland,62,62,6,6
Giddyup Go,Red Sovine,82,82,3,3
Goodnight My Love,Ben E. King,91,91,3,3
Michelle,Billy Vaughn And His Orchestra,77,77,6,6
I Can't Believe You Love Me,Tammi Terrell,72,72,5,5
Michelle,David & Jonathan,18,18,9,9
California Dreamin',The Mamas & The Papas,4,4,17,17
Baby Come On Home,Solomon Burke,96,96,2,2
Cleo's Mood,Jr. Walker & The All Stars,50,50,6,6
My World Is Empty Without You,The Supremes,5,5,11,11
Night Time,The Strangeloves,30,30,8,8
(You're Gonna) Hurt Yourself,Frankie Valli,39,39,7,7
Snow Flake,Jim Reeves,66,66,6,6
You Don't Know Like I Know,Sam & Dave,90,90,2,2
Tired Of Being Lonely,Sharpees,79,79,3,3
Think Twice,Jackie Wilson And LaVern Baker,93,93,1,1
The Pain Gets A Little Deeper,Darrow Fletcher,89,89,3,3
This Can't Be True,Eddie Holman,57,57,11,11
My Generation,The Who,74,74,5,5
Get Back,Roy Head,88,88,2,2
Where The Sun Has Never Shone,Jonathan King,97,97,2,2
A Hard Day's Night,Ramsey Lewis Trio,29,29,6,6
When Liking Turns To Loving,Ronnie Dove,18,18,9,9
These Boots Are Made For Walkin',Nancy Sinatra,1,1,14,14
My Baby Loves Me,Martha & The Vandellas,22,22,11,11
Breakin' Up Is Breakin' My Heart,Roy Orbison,31,31,8,8
Andrea,The Sunrays,41,41,8,8
Elusive Butterfly,Bob Lind,5,5,13,13
Love Is All We Need,Mel Carter,50,50,8,8
Bye Bye Blues,Bert Kaempfert And His Orchestra,54,54,7,7
Michelle,Bud Shank,65,65,6,6
The Loop,Johnny Lytle,80,80,5,5
Something I Want To Tell You,Johnny and The Expressions,79,79,5,5
Can't You See (You're Losing Me),Mary Wells,94,94,3,3
Love Makes The World Go Round,Deon Jackson,11,11,14,14
Because I Love You,Billy Stewart,96,96,2,2
Working My Way Back To You,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",9,9,9,9
What Now My Love,Sonny & Cher,14,14,8,8
I Fought The Law,Bobby Fuller Four,9,9,11,11
Hide & Seek,The Sheep,58,58,7,7
A Little Bit Of Soap,The Exciters,58,58,6,6
The Cheater,Bob Kuban And The In-Men,12,12,11,11
My Ship Is Comin' In,The Walker Bros.,63,63,5,5
Baby Scratch My Back,Slim Harpo,16,16,13,13
The Rains Came,Sir Douglas Quintet,31,31,11,11
My Answer,Jimmy McCracklin,92,92,1,1
Waitin' In Your Welfare Line,Buck Owens,57,57,7,7
Rib Tip's (Part 1),Andre Williams & His Orch.,94,94,1,1
Is It Me?,Barbara Mason,97,97,2,2
Fly Me To The Moon,Sam & Bill,98,98,1,1
Don't Forget About Me,Barbara Lewis,91,91,3,3
Take Me For What I'm Worth,The Searchers,76,76,7,7
You Baby,The Turtles,20,20,12,12
At The Scene,The Dave Clark Five,18,18,7,7
Long Live Our Love,The Shangri-Las,33,33,6,6
Batman Theme,The Marketts,17,17,9,9
The Ballad Of The Green Berets,SSgt Barry Sadler,1,1,13,13
We Know We're In Love,Lesley Gore,76,76,3,3
Georgia On My Mind,The Righteous Brothers,62,62,5,5
Set You Free This Time,The Byrds,79,79,4,4
In My Room (El Amor),Verdelle Smith,62,62,7,7
Lost Someone,James Brown And The Famous Flames,48,94,12,2
Since I Lost The One I Love,The Impressions,90,90,2,2
Red Hot,Sam The Sham and the Pharaohs,82,82,5,5
I Want To Go With You,Eddy Arnold,36,36,11,11
The Answer To My Prayer,Neil Sedaka,89,89,4,4
"634-5789 (Soulsville, U.S.A.)",Wilson Pickett,13,13,11,11
Woman,Peter And Gordon,14,14,12,12
Homeward Bound,Simon & Garfunkel,5,5,12,12
Batman Theme,Neal Hefti,35,35,8,8
It Won't Be Wrong,The Byrds,63,63,5,5
Somewhere There's A Someone,Dean Martin,32,32,8,8
Dear Lover,Mary Wells,51,51,8,8
Batman,Jan & Dean,66,66,5,5
Up And Down,The McCoys,46,46,6,6
We Got The Winning Hand,Little Milton,100,100,1,1
Listen People,Herman's Hermits,3,3,9,9
Husbands And Wives,Roger Miller,26,26,7,7
It's Too Late,Bobby Goldsboro,23,23,8,8
The Dedication Song,Freddy Cannon,41,41,6,6
I'll Go Crazy,James Brown And The Famous Flames,73,73,2,2
"Shake Me, Wake Me (When It's Over)",Four Tops,18,18,9,9
I'm So Lonesome I Could Cry,B.J. Thomas And The Triumphs,8,8,13,13
Stop Her On Sight (S.O.S.),Edwin Starr,48,48,8,8
One More Heartache,Marvin Gaye,29,29,8,8
Why Can't You Bring Me Home,Jay & The Americans,63,63,6,6
This Golden Ring,The Fortunes,82,82,4,4
Where Am I Going?,Barbra Streisand,94,94,2,2
Promise Her Anything,Tom Jones,74,74,4,4
Feel It,Sam Cooke,56,95,9,2
I Confess,New Colony Six,80,80,4,4
Put Yourself In My Place,The Elgins,92,92,4,4
This Old Heart Of Mine (Is Weak For You),The Isley Brothers,12,12,12,12
Time Won't Let Me,The Outsiders,5,5,15,15
19th Nervous Breakdown,The Rolling Stones,2,2,10,10
Magic Town,The Vogues,21,21,9,9
Tears,Bobby Vinton,59,59,5,5
Daydream,The Lovin' Spoonful,2,2,12,12
The One On The Right Is On The Left,Johnny Cash,46,46,6,6
Get Ready,The Temptations,29,29,7,7
Smokey Joe's La La,Googie Rene Combo,77,77,3,3
Whenever She Holds You,Patty Duke,64,64,5,5
Walkin' My Cat Named Dog,Norma Tanega,22,22,9,9
Secret Agent Man,The Ventures,54,54,7,7
Time,Pozo Seco Singers,47,47,7,7
Inside-Looking Out,The Animals,34,34,7,7
Shake Hands (And Come Out Crying),The Newbeats,92,92,3,3
Moulty,The Barbarians,90,90,4,4
Nowhere Man,The Beatles,3,3,9,9
Ain't That A Groove (Part 1),James Brown And The Famous Flames,42,42,7,7
Satisfaction,Otis Redding,31,31,8,8
Keep On Running,The Spencer Davis Group,76,76,4,4
Sure Gonna Miss Her,Gary Lewis And The Playboys,9,9,9,9
Little Latin Lupe Lu,Mitch Ryder And The Detroit Wheels,17,17,9,9
(You're My) Soul And Inspiration,The Righteous Brothers,1,1,13,13
Wait A Minute,Tim Tam And The Turn-Ons,76,76,5,5
I Want Someone,The Mad Lads,74,74,6,6
Lullaby Of Love,The Poppies,56,56,6,6
Superman,"Dino, Desi & Billy",94,94,2,2
Outside The Gates Of Heaven,Lou Christie,45,45,8,8
The Love You Save (May Be Your Own),Joe Tex,56,56,8,8
Philly Dog,The Mar-Keys,89,89,5,5
Bang Bang (My Baby Shot Me Down),Cher,2,2,11,11
Think I'll Go Somewhere And Cry Myself To Sleep,Al Martino,30,30,8,8
Good Lovin',The Young Rascals,1,1,14,14
Helpless,Kim Weston,56,56,7,7
What Goes On,The Beatles,81,81,2,2
Tippy Toeing,The Harden Trio,44,44,10,10
I Can't Grow Peaches On A Cherry Tree,Just Us,34,34,11,11
The Phoenix Love Theme (Senza Fine),The Brass Ring featuring Phil Bodner,32,32,9,9
My Babe,Roy Head And The Traits,99,99,1,1
Juanita Banana,The Peels,59,59,6,6
Secret Agent Man,Johnny Rivers,3,3,11,11
Kicks,Paul Revere & The Raiders Featuring Mark Lindsay,4,4,14,14
Spanish Flea,Herb Alpert & The Tijuana Brass,27,27,7,7
What Now My Love,Herb Alpert & The Tijuana Brass,24,24,8,8
Somewhere,Len Barry,26,26,8,8
Shapes Of Things,The Yardbirds,11,11,11,11
I Hear Trumpets Blow,The Tokens,30,30,8,8
Frankie And Johnny,Elvis Presley,25,25,8,8
Gloria,Shadows Of Knight,10,10,12,12
One Track Mind,The Knickerbockers,46,46,7,7
Please Don't Stop Loving Me,Elvis Presley,45,45,8,8
Memories Are Made Of This,The Drifters,48,48,7,7
Follow Me,Lyme & Cybelle,65,65,6,6
She Blew A Good Thing,The Poets,45,45,10,10
I Can't Let Go,The Hollies,42,42,10,10
Darling Baby,The Elgins,72,72,8,8
The Boogaloo Party,The Flamingos,93,93,2,2
(I'm Just A) Fool For You,Gene Chandler,88,88,2,2
Big Time,Lou Christie,95,95,1,1
He Wore The Green Beret,Nancy Ames,89,89,3,3
"Love Is Me, Love Is You",Connie Francis,66,66,6,6
Sharing You,Mitty Collier,97,97,2,2
Baby I Need You,The Manhattans,96,96,2,2
I Spy (For The FBI),Jamo Thomas & His Party Brothers Orchestra,98,98,2,2
A Sign Of The Times,Petula Clark,11,11,8,8
Young Love,Lesley Gore,50,50,6,6
"Caroline, No",Brian Wilson,32,32,7,7
Till The End Of The Day,The Kinks,50,50,8,8
Hi Heel Sneakers - Pt. 1,Ramsey Lewis Trio,70,70,5,5
Rhapsody In The Rain,Lou Christie,16,16,8,8
I Surrender,Fontella Bass,78,78,6,6
Together Again,Ray Charles,19,19,8,8
Sippin' 'N Chippin',The T-Bones,62,62,5,5
I'll Take Good Care Of You,Garnet Mimms,30,30,9,9
You're Just About To Lose Your Clown,Ray Charles,91,91,2,2
For Your Precious Love,Jerry Butler,99,99,2,2
Sloop John B,The Beach Boys,3,3,11,11
Message To Michael,Dionne Warwick,8,8,12,12
Got My Mojo Working (Part I),Jimmy Smith,51,51,7,7
Try Too Hard,The Dave Clark Five,12,12,8,8
A Lover's Concerto,Sarah Vaughan,63,63,6,6
Killer Joe,The Kingsmen,77,77,4,4
La La La,Gerry And The Pacemakers,90,90,3,3
Too Slow,The Impressions,91,91,3,3
Uptight (Everything's Alright),The Jazz Crusaders,95,95,1,1
May My Heart Be Cast Into Stone,The Toys,85,85,3,3
No Man Is An Island,The Van Dykes,94,94,2,2
Stop!,The Moody Blues,98,98,1,1
I'm Living In Two Worlds,Bonnie Guitar,99,99,2,2
Leaning On The Lamp Post,Herman's Hermits,9,9,8,8
"Monday, Monday",The Mamas & The Papas,1,1,12,12
History Repeats Itself,Buddy Starcher,39,39,7,7
"I'm Comin' Home, Cindy",Trini Lopez,39,39,7,7
He Cried,The Shangri-Las,65,65,6,6
Eight Miles High,The Byrds,14,14,9,9
Distant Drums,Jim Reeves,45,45,7,7
Real Humdinger,J.J. Barnes,80,80,5,5
You've Got My Mind Messed Up,James Carr,63,63,6,6
Band Of Gold,Mel Carter,32,32,8,8
(I'm A) Road Runner,Jr. Walker & The All Stars,20,20,12,12
I Feel A Sin Coming On,Solomon Burke,97,97,2,2
When A Man Loves A Woman,Percy Sledge,1,1,13,13
Rainy Day Women #12 & 35,Bob Dylan,2,2,10,10
Nothing's Too Good For My Baby,Stevie Wonder,20,20,7,7
A Groovy Kind Of Love,The Mindbenders,2,2,13,13
Love Me With All Of Your Heart,The Bachelors,38,38,6,6
Love's Made A Fool Of You,Bobby Fuller Four,26,26,6,6
The Ballad Of Irving,Frank Gallop,34,34,9,9
Let's Start All Over Again,Ronnie Dove,20,20,8,8
The Sun Ain't Gonna Shine (Anymore),The Walker Bros.,13,13,9,9
Evol-Not Love,The Five Americans,52,52,9,9
Pin The Tail On The Donkey,Paul Peek,91,91,5,5
History Repeats Itself,Cab Calloway,89,89,3,3
The More I See You,Chris Montez,16,16,14,14
3000 Miles,Brian Hyland,99,99,1,1
Greetings (This Is Uncle Sam),The Monitors,100,100,1,1
"How Does That Grab You, Darlin'?",Nancy Sinatra,7,7,8,8
"The ""A"" Team",SSgt Barry Sadler,28,28,7,7
Remember The Rain,Bob Lind,64,64,5,5
Backstage,Gene Pitney,25,25,8,8
You're The One,The Marvelettes,48,48,6,6
The Cruel War,"Peter, Paul & Mary",52,52,5,5
Gloria,Them,71,71,7,6
Hold On! I'm A Comin',Sam & Dave,21,21,13,13
Wang Dang Doodle,Ko Ko Taylor,58,58,8,8
Double Shot (Of My Baby's Love),Swingin' Medallions,17,17,13,13
Dirty Water,The Standells,11,11,16,16
Come On Let's Go,The McCoys,22,22,9,9
Barefootin',Robert Parker,7,7,14,14
Love Is Like An Itching In My Heart,The Supremes,9,9,8,8
It's A Man's Man's Man's World,James Brown And The Famous Flames,8,8,9,9
Dum-De-Da,Bobby Vinton,40,40,6,6
Twinkle Toes,Roy Orbison,39,39,6,6
Mame,Bobby Darin,53,53,7,7
Elvira,Dallas Frazier,72,72,4,4
The Teaser,Bob Kuban And The In-Men,70,70,3,3
I Love You 1000 Times,The Platters,31,31,14,14
Cool Jerk,The Capitols,7,7,14,14
Love Takes A Long Time Growing,Deon Jackson,77,77,5,5
Please Don't Sell My Daddy No More Wine,The Greenwoods,64,64,5,5
Let Me Be Good To You,Carla Thomas,62,62,6,6
Let's Go Steady Again,Sam Cooke,97,97,1,1
Downtown,Mrs. Miller,82,82,4,4
My Little Red Book,Love,52,52,11,11
Mine Exclusively,The Olympics,99,99,2,2
I Am A Rock,Simon & Garfunkel,3,3,11,11
Did You Ever Have To Make Up Your Mind?,The Lovin' Spoonful,2,2,11,11
I Love You Drops,Vic Dana,30,30,8,8
There's No Living Without Your Loving,Peter And Gordon,50,50,7,7
Come Running Back,Dean Martin,35,35,7,7
Sweet Talkin' Guy,The Chiffons,10,10,10,10
Peter Rabbit,Dee Jay And The Runaways,45,45,11,11
Oh How Happy,Shades Of Blue,12,12,12,12
Strangers In The Night,Frank Sinatra,1,1,15,15
Truly Julie's Blues (I'll Be There),Bob Lind,65,65,5,5
Bad Eye,Willie Mitchell,92,92,1,1
Still,The Sunrays,93,93,2,2
The Big Hurt,Del Shannon,94,94,2,2
A Lover's Concerto,Mrs. Miller,95,95,2,2
I'll Love You Forever,The Holidays,63,63,9,9
Headline News,Edwin Starr,84,84,4,4
"Paint It, Black",The Rolling Stones,1,1,11,11
Green Grass,Gary Lewis And The Playboys,8,8,8,8
The Last Word In Lonesome Is Me,Eddy Arnold,40,40,7,7
I Know You Better Than That,Bobby Goldsboro,56,56,5,5
Better Use Your Head,Little Anthony And The Imperials,54,54,7,7
Girl In Love,The Outsiders,21,21,9,9
Mama,B.J. Thomas,22,22,8,8
It's Over,Jimmie Rodgers,37,37,7,7
S.Y.S.L.J.F.M. (The Letter Song),Joe Tex,39,39,7,7
Marble Breaks And Iron Bends,Drafi,80,80,3,3
Louie Louie,The Kingsmen,2,97,18,2
Everyday I Have To Cry,The Gentrys,77,77,5,5
Opus 17 (Don't You Worry 'Bout Me),"The 4 Seasons Featuring the ""Sound of Frankie Valli""",13,13,8,8
You Don't Have To Say You Love Me,Dusty Springfield,4,4,13,13
Don't Bring Me Down,The Animals,12,12,10,10
Dedicated Follower Of Fashion,The Kinks,36,36,6,6
Hey Joe,The Leaves,31,31,9,9
Mame,Louis Armstrong,81,81,4,4
Cloudy Summer Afternoon (Raindrops),Barry McGuire,62,62,7,7
Solitary Man,Neil Diamond,55,55,10,10
Red Rubber Ball,The Cyrkle,2,2,13,13
Heart's Desire,Billy Joe Royal,88,88,3,3
So Much Love,Steve Alaimo,92,92,2,2
You Waited Too Long,The Five Stairsteps,94,94,2,2
So Much Love,Ben E. King,96,96,2,2
"Sam, You Made The Pants Too Long",Barbra Streisand,98,98,1,1
Take This Heart Of Mine,Marvin Gaye,44,44,8,8
Good Time Charlie,Bobby Bland,75,75,6,6
Crying,Jay & The Americans,25,25,6,6
Ain't Too Proud To Beg,The Temptations,13,13,13,13
Wiederseh'n,Al Martino,57,57,4,4
Break Out,Mitch Ryder And The Detroit Wheels,62,62,5,5
Take Some Time Out For Love,The Isley Brothers,66,66,4,4
Ninety-Nine And A Half (Won't Do),Wilson Pickett,53,53,8,8
Batman & His Grandmother,Dickie Goodman,70,70,3,3
Let's Go Get Stoned,Ray Charles,31,31,9,9
Come And Get Me,Jackie DeShannon,83,83,3,3
Just A Little Misunderstanding,The Contours,85,85,2,2
Younger Girl,The Critters,42,42,9,9
Younger Girl,The Hondells,52,52,9,9
Loving You Is Sweeter Than Ever,Four Tops,45,45,8,8
Don't Touch Me,Jeannie Seely,85,85,5,5
River Deep-Mountain High,Ike & Tina Turner Featuring Tina,88,88,4,4
Think Of Me,Buck Owens and The Buckaroos,74,74,5,5
Come On And See Me,Tammi Terrell,80,80,5,5
Popsicle,Jan & Dean,21,21,9,9
Oh Yeah,The Shadows Of Knight,39,39,6,6
Hanky Panky,Tommy James And The Shondells,1,1,12,12
The Land Of Milk And Honey,The Vogues,29,29,8,8
Little Girl,Syndicate Of Sound,8,8,10,10
Along Comes Mary,The Association,7,7,11,11
When A Woman Loves A Man,Esther Phillips,73,73,5,5
Have I Stayed Too Long,Sonny & Cher,49,49,6,6
My Lover's Prayer,Otis Redding,61,61,7,7
He,The Righteous Brothers,18,18,8,8
He Will Break Your Heart,The Righteous Brothers,91,91,1,1
Count Down,"Dave ""Baby"" Cortez",91,91,3,3
One Too Many Mornings,Beau Brummels,95,95,3,3
It's An Uphill Climb To The Bottom,Walter Jackson,88,88,5,5
"Neighbor, Neighbor",Jimmy Hughes,65,65,6,6
The Impossible Dream (The Quest),Jack Jones,35,35,10,10
Paperback Writer,The Beatles,1,1,10,10
Rain,The Beatles,23,23,7,7
Day For Decision,Johnny Sea,35,35,6,6
Please Tell Me Why,The Dave Clark Five,28,28,7,7
(I Washed My Hands In) Muddy Water,Johnny Rivers,19,19,8,8
What Am I Going To Do Without Your Love,Martha & The Vandellas,71,71,5,5
Sweet Pea,Tommy Roe,8,8,14,14
I Love Onions,Susan Christie,63,63,8,8
The Pied Piper,Crispian St. Peters,4,4,12,12
Lil' Red Riding Hood,Sam The Sham and the Pharaohs,2,2,14,14
I Need Love,Barbara Mason,98,98,2,2
You Better Run,The Young Rascals,20,20,7,7
Happy Summer Days,Ronnie Dove,27,27,8,8
"Somewhere, My Love",Ray Conniff And The Singers,9,9,12,12
Hungry,Paul Revere & The Raiders Featuring Mark Lindsay,6,6,11,11
Whole Lot Of Shakin' In My Heart (Since I Met You),The Miracles,46,46,8,8
Billy And Sue,B.J. Thomas And The Triumphs,34,34,11,11
I Only Have Eyes For You,The Lettermen,72,72,6,6
Where Were You When I Needed You,The Grass Roots,28,28,9,9
Not Responsible,Tom Jones,58,58,6,6
It's That Time Of The Year,Len Barry,91,91,3,3
Grim Reaper Of Love,The Turtles,81,81,4,4
Teenager's Prayer,Joe Simon,66,66,7,7
I'll Be Gone,Pozo Seco Singers,92,92,2,2
Hand Jive,The Strangeloves,100,100,1,1
Wild Thing,The Troggs,1,1,11,11
Over Under Sideways Down,The Yardbirds,13,13,11,11
You Wouldn't Listen,The Ides Of March,42,42,7,7
Sweet Dreams,Tommy McLain,15,15,11,11
Searching For My Love,Bobby Moore & The Rhythm Aces,27,27,10,10
I'm A Nut,Leroy Pullins,57,57,6,6
"Lara's Theme from ""Dr. Zhivago""",Roger Williams,65,65,6,6
Stop! - Get A Ticket,Clefs Of Lavender Hill,80,80,6,6
Sunny,Bobby Hebb,2,2,15,15
You Can't Roller Skate In A Buffalo Herd,Roger Miller,40,40,6,6
La Bamba - Part I,Trini Lopez,86,86,5,5
Painter,Lou Christie,81,81,5,5
"Past, Present And Future",The Shangri-Las,59,59,6,6
Misty,"""Groove"" Holmes",44,44,11,11
I Saw Her Again,The Mamas & The Papas,5,5,9,9
Love Letters,Elvis Presley,19,19,7,7
The Work Song,Herb Alpert & The Tijuana Brass,18,18,8,8
Pretty Flamingo,Manfred Mann,29,29,8,8
Trains And Boats And Planes,Dionne Warwick,22,22,7,7
Ain't Gonna Cry No More,Brenda Lee,77,77,4,4
Can I Trust You?,The Bachelors,49,49,6,6
I Want You,Bob Dylan,20,20,7,7
On The Good Ship Lollipop,The Wonder Who?,87,87,3,3
High On Love,The Knickerbockers,94,94,3,3
