song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
The Green Leaves Of Summer,The Brothers Four,65,65,7,2
The Sundowners,Billy Vaughn And His Orchestra,51,66,10,1
Walk Slow,Little Willie John,48,48,8,7
Send Me The Pillow You Dream On,The Browns Featuring Jim Edward Brown,56,56,7,4
Sad Mood,Sam Cooke,29,29,8,8
The Bells,James Brown,68,68,6,3
"Corinna, Corinna",Ray Peterson,9,9,15,13
Doll House,Donnie Brooks,31,31,10,9
Alabam,Cowboy Copas,63,73,12,2
Don't Go To Strangers,Etta Jones,36,36,7,3
The Big Time Spender (Parts I & II),Cornbread & Biscuits,75,75,5,2
Cry Cry Cry,Bobby Bland,71,76,5,1
Ballad Of The Alamo,Bud & Travis,64,77,9,2
Theme From The Apartment,Ferrante & Teicher,10,78,20,1
Groovy Tonight,Bobby Rydell,70,70,2,2
Ramona,The Blue Diamonds,72,72,5,4
Gee,Jan & Dean,81,81,5,2
Bumble Bee,LaVern Baker,46,46,11,8
Come Rain Or Come Shine,Ray Charles,83,83,2,1
The Hoochi Coochi Coo,Hank Ballard And The Midnighters,23,23,11,11
Serenata,Sarah Vaughan,82,85,6,1
Gloria's Theme,Adam Wade,74,74,6,4
The Magnificent Seven,Al Caiola And His Orchestra,35,35,12,12
Rambling,The Ramblers,73,73,4,4
Wonderland By Night,Anita Bryant,18,18,10,10
Dance By The Light Of The Moon,The Olympics,47,47,11,11
You Are My Sunshine,Johnny And The Hurricanes,91,91,1,1
Have You Ever Been Lonely (Have You Ever Been Blue),Teresa Brewer,84,84,5,4
Sweet Dreams,Don Gibson,93,93,4,1
Psycho,Bobby Hendricks,73,94,4,1
Diamonds And Pearls,The Paradons,18,95,16,1
Little Miss Blue,Dion,96,96,1,1
The Age For Love,Jimmy Charles,47,47,12,12
(You Better) Know What You're Doin',Lloyd Price and His Orchestra,90,90,2,2
Wabash Blues,The Viscounts,77,77,7,7
"Rockin', Rollin' Ocean",Hank Snow,87,87,4,4
Angel Baby,Rosie And The Originals,5,5,13,13
The Little Drummer Boy,The Harry Simeone Chorale,13,24,20,4
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,26,26,6,3
Rockin' Around The Christmas Tree,Brenda Lee,14,14,4,4
The Chipmunk Song (Christmas Don't Be Late),David Seville And The Chipmunks,41,45,8,3
Jingle Bell Rock,Bobby Helms,35,36,7,3
Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)",2,2,16,16
"Adeste Fideles (Oh, Come, All Ye Faithful)",Bing Crosby,45,45,3,3
I'm Hurtin',Roy Orbison,27,27,8,8
The Puppet Song,Frankie Avalon,56,56,7,7
A Perfect Love,Frankie Avalon,47,47,6,6
Happy Days,Marv Johnson,58,58,7,7
I Idolize You,Ike & Tina Turner,82,82,4,4
Calcutta,Lawrence Welk And His Orchestra,1,1,17,17
You Don't Want My Love,Andy Williams,64,64,7,7
My Last Date (With You),Skeeter Davis,26,26,8,8
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",80,80,2,2
Rudolph The Red Nosed Reindeer,David Seville And The Chipmunks,21,21,2,2
Silent Night,Bing Crosby With John Scott Trotter And His Orchestra & Max Terr's Mixed Chorus,54,54,2,2
Rudolph The Red Nosed Reindeer,The Melodeers,71,71,2,2
I Count The Tears,The Drifters,17,17,11,11
Twistin' Bells,Santo & Johnny,49,49,3,3
Your Other Love,The Flamingos,54,54,5,5
Christmas Auld Lang Syne,Bobby Darin,51,51,3,3
My Last Date (With You),Joni James,38,38,7,7
Utopia,Frank Gari,27,27,14,14
Baby Oh Baby,The Shells,21,21,8,8
Pepe,Duane Eddy His Twangy Guitar And The Rebels,18,18,12,12
White Christmas,The Drifters Featuring Clyde McPhatter And Bill Pinkney,96,96,1,1
Blue Christmas,The Browns Featuring Jim Edward Brown,97,97,1,1
Lovey Dovey,Buddy Knox,25,25,9,9
Mister Livingston,Larry Verne,75,75,3,3
Calendar Girl,Neil Sedaka,4,4,15,15
You Are The Only One,Ricky Nelson,25,25,8,8
How To Handle A Woman,Johnny Mathis,64,64,3,3
(Let's Do) The Hully Gully Twist,Bill Doggett,66,66,3,3
Cherry Pink And Apple Blossom White,Jerry Murad's Harmonicats,56,56,8,8
Talk To Me Baby,Annette With The Afterbeats,92,92,2,2
Someday You'll Want Me To Want You,Brook Benton,93,93,1,1
Angel On My Shoulder,Shelby Flint,22,22,12,12
Child Of God,Bobby Darin,95,95,1,1
We Have Love,Dinah Washington,76,76,3,3
Make Someone Happy,Perry Como,80,80,2,2
There She Goes,Jerry Wallace,26,26,10,10
"Oh, How I Miss You Tonight",Jeanne Black,63,63,5,5
Spoonful,Etta & Harvey,78,78,3,3
C'est Si Bon (It's So Good),Conway Twitty,22,22,10,10
Milk Cow Blues,Ricky Nelson,79,79,3,3
Emotions,Brenda Lee,7,7,12,12
What Would I Do,Mickey & Sylvia,46,46,9,9
"Yes, I'm Lonesome Tonight",Thelma Carpenter,55,55,6,6
Spanish Harlem,Ben E. King,10,10,16,16
There's A Moon Out Tonight,The Capris,3,3,14,14
First Taste Of Love,Ben E. King,53,53,7,7
If I Knew,Nat King Cole,86,86,2,2
All In My Mind,Maxine Brown,19,19,12,12
"Don't Believe Him, Donna",Lenny Miles,41,41,7,7
Don't Read The Letter,Patti Page,65,65,4,4
I Don't Want Nobody (To Have My Love But You),Ella Johnson with Buddy Johnson,78,78,3,3
Oh Lonesome Me,Johnny Cash With The Gene Lowery Singers,93,93,2,2
"Yes, I'm Lonesome Tonight",Dodie Stevens,60,60,6,6
Sugar Bee,Cleveland Crochet and Band,80,80,5,5
This Is My Story,Mickey & Sylvia,100,100,1,1
My Empty Arms,Jackie Wilson,9,9,9,9
Lost Love,H.B. Barnum,35,35,7,7
Wheels,The String-A-Longs,3,3,16,16
And The Heavens Cried,Ronnie Savoy,84,84,2,2
If I Didn't Care,The Platters,30,30,8,8
What Am I Gonna Do,Jimmy Clanton,50,50,6,6
Is There Something On Your Mind,Jack Scott,89,89,1,1
(Ghost) Riders In The Sky,Ramrods,30,30,9,9
Chills And Fever,Ronnie Love And His Orchestra,72,72,4,4
Jimmy's Girl,Johnny Tillotson,25,25,11,11
Baby Sittin' Boogie,Buzz Clifford,6,6,14,14
You've Got To Love Her With A Feeling,Freddy King,93,93,2,2
Muskrat Ramble,Freddy Cannon,54,54,6,6
No One,Connie Francis,34,34,8,8
At Last,Etta James,47,47,8,8
Sound-Off,Titus Turner,77,77,4,4
Flamingo Express,The Royaltones,82,82,3,3
The Story Of My Love,Paul Anka,16,16,8,8
Where The Boys Are,Connie Francis,4,4,15,15
Them That Got,Ray Charles and his Orchestra,58,58,6,6
Gift Of Love,Van Dykes,91,91,2,2
When I Fall In Love,Etta Jones,65,65,8,8
I Remember,Maurice Williams & The Zodiacs,86,86,3,3
Pony Time,Chubby Checker,1,1,16,16
Good Time Baby,Bobby Rydell,11,11,11,11
The Tear Of The Year,Jackie Wilson,44,44,7,7
Dedicated To The One I Love,The Shirelles,3,3,20,16
What A Price,Fats Domino,22,22,9,9
Leave My Kitten Alone,Little Willie John,60,60,15,6
Ain't That Just Like A Woman,Fats Domino,33,33,8,8
Pony Time,The Goodtimers,60,60,9,9
Dedicated To The One I Love,"The ""5"" Royales",81,81,4,4
The Exodus Song (This Land Is Mine),Pat Boone,64,64,6,6
Trouble In Mind,Nina Simone,92,92,2,2
Ram-Bunk-Shush,The Ventures,29,29,9,9
Apache,Jorgen Ingmann & His Guitar,2,2,17,17
"Tonite, Tonite",Mello-Kings,95,95,1,1
Ginnie Bell,Paul Dino,38,38,12,12
In The Still Of The Nite,The Five Satins,81,99,5,1
Charlena,The Sevilles,84,84,5,5
I'm Learning About Love,Brenda Lee,33,33,4,4
You Can Have Her,Roy Hamilton,12,12,10,10
Ebony Eyes,The Everly Brothers,8,8,12,12
Don't Worry,Marty Robbins,3,3,15,15
(I Wanna) Love My Life Away,Gene Pitney,39,39,8,8
Close Together,Jimmy Reed,68,68,4,4
Leave My Kitten Alone,Johnny Preston,73,73,5,5
Gee Whiz (Look At His Eyes),Carla Thomas,10,10,14,14
Honky Tonk (Part 2),Bill Doggett,57,57,10,10
Bye Bye Baby,Mary Wells,45,45,11,11
Wait A Minute,The Coasters,37,37,8,8
Little Boy Sad,Johnny Burnette,17,17,9,9
Walk Right Back,The Everly Brothers,7,7,13,13
Wheels,Billy Vaughn And His Orchestra,28,28,8,8
Your Friends,Dee Clark,34,34,9,9
The Most Beautiful Words,Della Reese,67,67,5,5
Havin' Fun,Dion,42,42,6,6
Model Girl,Johnny Maestro,20,20,12,12
Keep Your Hands Off Of Him,Damita Jo,75,75,5,5
Lazy River,Bobby Darin,14,14,10,10
Once Upon A Time,Rochell And The Candles With Johnny Wyatt,26,26,13,13
Calcutta,The Four Preps,96,96,2,2
For My Baby,Brook Benton,28,28,8,8
Cerveza,Bert Kaempfert And His Orchestra,73,73,6,6
Cowboy Jimmy Joe (Die Sterne Der Prarie),Lolita,94,94,3,3
Don't Let Him Shop Around,Debbie Dean,92,92,2,2
Stayin' In,Bobby Vee,33,33,7,7
Think Twice,Brook Benton,11,11,12,12
You're The Boss,LaVern Baker & Jimmy Ricks,81,81,3,3
Theme from Tunes Of Glory,The Cambridge Strings And Singers,60,60,6,6
Cherié,Bobby Rydell,54,54,4,4
A Texan And A Girl From Mexico,Anita Bryant,85,85,4,4
What About Me,Don Gibson,100,100,1,1
Surrender,Elvis Presley With The Jordanaires,1,1,12,12
Hearts Of Stone,Bill Black's Combo,20,20,8,8
Asia Minor,Kokomo,8,8,14,14
I Don't Want To Cry,Chuck Jackson,36,36,7,7
Happy Birthday Blues,Kathy Young With The Innocents,30,30,10,10
The Watusi,The Vibrations,25,25,8,8
The Touchables,Dickie Goodman,60,60,7,7
To Be Loved (Forever),The Pentagons,48,48,10,10
Let's Go Again (Where We Went Last Night),Hank Ballard And The Midnighters,39,39,6,6
But I Do,Clarence Henry,4,4,16,16
Orange Blossom Special,Billy Vaughn And His Orchestra,63,63,6,6
Pony Express,Danny & The Juniors,60,60,7,7
I Pity The Fool,Bobby Bland,46,46,7,7
"Top Forty, News, Weather And Sports",Mark Dinning,81,81,6,6
Dream Boy,Annette With The Afterbeats,87,87,2,2
Please Love Me Forever,Cathy Jean and The Roommates,12,12,12,12
Lonely Man,Elvis Presley With The Jordanaires,32,32,5,5
Ja-Da,Johnny And The Hurricanes,86,86,2,2
All Of Everything,Frankie Avalon,70,70,4,4
Bewildered,James Brown And The Famous Flames,40,40,8,8
Won't Be Long,Aretha Franklin With The Ray Bryant Combo,76,76,3,3
More Than I Can Say,Bobby Vee,61,61,5,5
Tunes Of Glory,Mitch Miller With Orchestra And Chorus,88,88,2,2
A Lover's Question,Ernestine Anderson,98,98,1,1
Cherry Berry Wine,Charlie McCoy,99,99,1,1
Battle Of Gettysburg,Fred Darian,100,100,1,1
On The Rebound,Floyd Cramer,4,4,13,13
Baby Blue,The Echoes,12,12,12,12
That's It - I Quit - I'm Movin' On,Sam Cooke,31,31,8,8
One Mint Julep,Ray Charles,8,8,13,13
Find Another Girl,Jerry Butler,27,27,10,10
Portrait Of My Love,Steve Lawrence,9,9,16,16
Runaway,Del Shannon,1,1,17,17
It's Unbelievable,The Larks,69,69,3,3
Hide Away,Freddy King,29,29,10,10
The Second Time Around,Frank Sinatra,50,50,7,7
Blue Moon,The Marcels,1,1,14,14
Blue Moon,Herb Lance & The Classics,50,50,5,5
Little Miss Stuck-Up,The Playmates,70,70,5,5
Tonight I Fell In Love,The Tokens,15,15,14,14
Milord,Edith Piaf,88,88,3,3
Ling-Ting-Tong,Buddy Knox,65,65,7,7
I Lied To My Heart,The Enchanters,96,96,2,2
Apache,Sonny James,87,87,2,2
"Tonight My Love, Tonight",Paul Anka,13,13,11,11
Take Good Care Of Her,Adam Wade,7,7,14,14
Please Tell Me Why,Jackie Wilson,20,20,8,8
Trust In Me,Etta James,30,30,9,9
Lonely Blue Nights,Rosie,66,66,4,4
I've Told Every Little Star,Linda Scott,3,3,14,14
Just For Old Time's Sake,The McGuire Sisters,20,20,14,14
Merry-Go-Round,Marv Johnson,61,61,6,6
Canadian Sunset,Etta Jones,91,91,1,1
Memphis,Donnie Brooks,90,90,2,2
The Very Thought Of You,Little Willie John,61,61,6,6
Oh Mein Papa,Dick Lee,94,94,1,1
Early Every Morning (Early Every Evening Too),Dinah Washington,95,95,1,1
Kokomo,The Flamingos,92,92,3,3
Little Turtle Dove,Otis Williams And His Charms,95,95,3,3
Your One And Only Love,Jackie Wilson,40,40,6,6
(Love Theme From) One Eyed Jacks,Ferrante & Teicher,37,37,7,7
Fell In Love On Monday,Fats Domino,32,32,6,6
Foolin' Around,Kay Starr,49,49,9,9
A Hundred Pounds Of Clay,Gene McDaniels,3,3,15,15
Theme From Dixie,Duane Eddy,39,39,7,7
(Theme from) My Three Sons,Lawrence Welk And His Orchestra,55,55,7,7
Some Kind Of Wonderful,The Drifters,32,32,11,11
Shu Rah,Fats Domino,32,32,7,7
Seventeen,Frankie Ford,72,72,5,5
The Blizzard,Jim Reeves,62,62,4,4
Mother-In-Law,Ernie K-Doe,1,1,14,14
You Can Depend On Me,Brenda Lee,6,6,12,12
Brass Buttons,The String-A-Longs,35,35,7,7
Funny,Maxine Brown,25,25,10,10
"Ain't It, Baby",The Miracles,49,49,6,6
Tenderly,Bert Kaempfert And His Orchestra,31,31,7,7
Daddy's Home,Shep And The Limelites,2,2,14,14
Sleepy-Eyed John,Johnny Horton,54,54,7,7
Bumble Boogie,B. Bumble & The Stingers,21,21,10,10
I'm In The Mood For Love,The Chimes,38,38,9,9
I Told You So,Jimmy Jones,85,85,3,3
"Like, Long Hair",Paul Revere & The Raiders,38,38,6,6
Triangle,Janie Grant,29,29,13,13
Where I Fell In Love,The Capris,74,74,4,4
Little Pedro,The Olympics,76,76,4,4
Green Grass Of Texas,The Texans,100,100,1,1
Welcome Home,Sammy Kaye And His Orchestra,68,68,3,3
The Continental Walk,Hank Ballard And The Midnighters,33,33,8,8
Trees,The Platters,62,62,4,4
What'd I Say,Jerry Lee Lewis And His Pumping Piano,30,30,8,8
(Theme from) The Great Impostor,Henry Mancini And His Orchestra,90,90,1,1
Underwater,The Frogmen,44,44,8,8
A Scottish Soldier (Green Hills of Tyrol),Andy Stewart,69,69,6,6
Bonanza,Al Caiola And His Orchestra,19,19,10,10
California Sun,Joe Jones,89,89,3,3
The Next Kiss (Is The Last Goodbye),Conway Twitty,72,72,4,4
Sweet Little Kathy,Ray Peterson,100,100,1,1
Frogg,The Brothers Four,32,32,5,5
African Waltz,Cannonball Adderley Orchestra,41,41,6,6
Running Scared,Roy Orbison,1,1,17,17
Exodus,Eddie Harris,36,36,11,11
(It Never Happens) In Real Life,Chuck Jackson,46,46,7,7
The Charanga,Merv Griffin,69,69,4,4
Glory Of Love,The Roommates,49,49,9,9
The Continental Walk,The Rollers,80,80,3,3
I'll Just Have A Cup Of Coffee (Then I'll Go),Claude Gray,84,84,2,2
Come Along,Maurice Williams & The Zodiacs,83,83,2,2
La Pachanga,Audrey Arno And The Hazy Osterwald Sextet,87,87,2,2
Lullaby Of Love,Frank Gari,23,23,12,12
A City Girl Stole My Country Boy,Patti Page,90,90,1,1
Mr. Pride,Chuck Jackson,91,91,1,1
Come On Over,The Strollers,91,91,2,2
Saved,LaVern Baker,37,37,7,7
Hello Walls,Faron Young,12,12,15,15
Three Hearts In A Tangle,Roy Drusky,35,35,16,16
Ground Hog,The Browns Featuring Jim Edward Brown,97,97,2,2
Breakin' In A Brand New Broken Heart,Connie Francis,7,7,10,10
"Good, Good Lovin'",Chubby Checker,43,43,6,6
Mama Said,The Shirelles,4,4,11,11
Girl Of My Best Friend,Ral Donner,19,19,11,11
Flaming Star,Elvis Presley With The Jordanaires,14,14,7,7
The Mess Around,Bobby Freeman,89,89,2,2
Hop Scotch,Santo & Johnny,90,90,2,2
Tragedy,The Fleetwoods,10,10,12,12
Travelin' Man,Ricky Nelson,1,1,16,16
A Dollar Down,The Limeliters,60,60,3,3
The Touchables In Brooklyn,Dickie Goodman,42,42,6,6
(Dance The) Mess Around,Chubby Checker,24,24,7,7
Be My Boy,Paris Sisters,56,56,5,5
Peanut Butter,The Marathons,20,20,12,12
The Wayward Wind,Gogi Grant,50,50,9,9
That's The Way With Love,Piero Soffici,59,59,7,7
What A Surprise,Johnny Maestro The Voice Of The Crests,33,33,9,9
Lullaby Of The Leaves,The Ventures,69,69,5,5
The Bilbao Song,Andy Williams,37,37,10,10
Tossin' And Turnin',Bobby Lewis,1,1,23,23
Better Tell Him No,The Starlets,38,38,16,16
Shy Away,Jerry Fuller,71,71,4,4
I'm A Fool To Care,Oscar Black,94,94,1,1
Jura (I Swear I Love You),Les Paul And Mary Ford,37,37,10,10
Little Egypt (Ying-Yang),The Coasters,23,23,12,12
(A Ship Will Come) Ein Schiff Wird Kommen,Lale Anderson,88,88,4,4
"Won'cha Come Home, Bill Bailey",Della Reese,98,98,1,1
I'm A Fool To Care,Joe Barry,24,24,12,12
Nobody Cares (about me),Jeanette (Baby) Washington,60,60,9,9
That Old Black Magic,Bobby Rydell,21,21,8,8
Little Devil,Neil Sedaka,11,11,9,9
Hello Mary Lou,Ricky Nelson,9,9,15,15
Those Oldies But Goodies (Remind Me Of You),Little Caesar and The Romans,9,9,13,13
Buzz Buzz A-Diddle-It,Freddy Cannon,51,51,8,8
Raindrops,Dee Clark,2,2,16,16
Big Big World,Johnny Burnette,58,58,7,7
You're Gonna Need Magic,Roy Hamilton,80,80,3,3
Count Every Star,Donnie and The Dreamers,35,35,10,10
Moody River,Pat Boone,1,1,15,15
Halfway To Paradise,Tony Orlando,39,39,8,8
A Cross Stands Alone,Jimmy Witter,89,89,4,4
Kissin Game,Dion,82,82,3,3
Rama Lama Ding Dong,The Edsels,21,21,11,11
Stand By Me,Ben E. King,4,4,14,14
Never On Sunday,Don Costa And His Orchestra And Chorus,19,37,26,11
A Love Of My Own,Carla Thomas,56,56,6,6
In My Heart,The Timetones,51,51,5,5
You'd Better Come Home,Russell Byrd,50,50,5,5
In Between Tears,Lenny Miles,84,84,2,2
This World We Love In (Il Cielo In Una Stanza),Mina,90,90,1,1
Life's A Holiday,Jerry Wallace,91,91,1,1
Son-In-Law,The Blossoms,79,79,4,4
What Will I Tell My Heart,The Harptones,96,96,2,2
Our Love Is Here To Stay,Dinah Washington,89,89,3,3
Son-In-Law,Louise Brown,76,76,5,5
I Feel So Bad,Elvis Presley,5,5,9,9
Barbara-Ann,The Regents,13,13,10,10
You Always Hurt The One You Love,Clarence Henry,12,12,10,10
The Writing On The Wall,Adam Wade,5,5,11,11
(I've Got) Spring Fever,Little Willie John,71,71,5,5
Every Beat Of My Heart,Pips,6,6,13,13
Every Beat Of My Heart,Gladys Knight And The Pips,45,45,7,7
I Don't Mind,James Brown And The Famous Flames,47,47,8,8
Miss Fine,The New Yorkers,69,69,5,5
The Boll Weevil Song,Brook Benton,2,2,16,16
I Can't Do It By Myself,Anita Bryant,87,87,2,2
It Keeps Rainin',Fats Domino,23,23,11,11
For Your Love,The Wanderers,93,93,2,2
Brother-In-Law (He's A Moocher),Paul Peek,84,84,3,3
The Girl's A Devil,The Dukays,64,64,13,13
Here's My Confession,Wyatt (Earp) McPherson,97,97,2,2
Tell Me Why,The Belmonts,18,18,11,11
Anna,Jorgen Ingmann & His Guitar,54,54,6,6
Milord,Teresa Brewer,74,74,4,4
Pick Me Up On Your Way Down,Pat Zill,91,91,1,1
Ronnie,Marcy Joe,81,81,3,3
Lonesome Whistle Blues,Freddy King,88,88,4,4
I Fall To Pieces,Patsy Cline,12,12,20,20
Heart And Soul,The Cleftones,18,18,10,10
Quarter To Three,U.S. Bonds,1,1,15,15
Driving Wheel,Junior Parker,85,85,2,2
Dance On Little Girl,Paul Anka,10,10,10,10
Yellow Bird,Arthur Lyman Group,4,4,12,12
How Many Tears,Bobby Vee,63,63,4,4
My Kind Of Girl,Matt Monro,18,18,14,14
Jimmy Martinez,Marty Robbins,51,51,5,5
"I Like It Like That, Part 1",Chris Kenner,2,2,17,17
Rainin' In My Heart,Slim Harpo,34,34,8,8
Who Else But You,Frankie Avalon,82,82,2,2
Summertime,The Marcels,78,78,3,3
Big Boss Man,Jimmy Reed,78,78,3,3
Temptation,The Everly Brothers,27,27,6,6
Sacred,The Castells,20,20,12,12
Tonight (Could Be The Night),The Velvets featuring Virgil Johnson,26,26,9,9
Ring Of Fire,Duane Eddy,84,84,3,3
A Little Feeling (Called Love),Jack Scott,91,91,2,2
Wild In The Country,Elvis Presley With The Jordanaires,26,26,5,5
Cupid,Sam Cooke,17,17,12,12
Right Or Wrong,Wanda Jackson,29,29,11,11
San Antonio Rose,Floyd Cramer,8,8,12,12
Hats Off To Larry,Del Shannon,5,5,13,13
Please Stay,The Drifters,14,14,12,12
Ole Buttermilk Sky,Bill Black's Combo,25,25,8,8
The Lonely Crowd,Teddy Vann,76,76,4,4
Stick With Me Baby,The Everly Brothers,41,41,4,4
Hold Back The Tears,The Delacardos,78,78,5,5
Can't Help Lovin' That Girl Of Mine,The Excels,100,100,1,1
I'm Comin' On On Back To You,Jackie Wilson,19,19,8,8
Yellow Bird,Lawrence Welk And His Orchestra,71,71,5,5
Lonely Life,Jackie Wilson,80,80,1,1
Fool That I Am,Etta James,50,50,6,6
Nature Boy,Bobby Darin,40,40,6,6
Daydreams,Johnny Crawford,70,70,4,4
"(Theme From) ""Goodbye Again""",Ferrante & Teicher,85,85,4,4
Watch Your Step,Bobby Parker,51,51,6,6
Mom And Dad's Waltz,Patti Page,58,58,6,6
Sad Eyes (Don't You Cry),The Echoes,88,88,3,3
Joanie,Frankie Calen,78,78,6,6
Should I,The String-A-Longs,42,42,9,9
Blue Tomorrow,Billy Vaughn And His Orchestra,84,84,5,5
Bobby,Neil Scott,58,58,8,8
You Can't Sit Down Part 2,Philip Upchurch Combo,29,29,8,8
Dum Dum,Brenda Lee,4,4,12,12
I've Got News For You,Ray Charles,66,66,5,5
Let's Twist Again,Chubby Checker,8,8,14,14
I'm Gonna Move To The Outskirts Of Town,Ray Charles,84,84,2,2
I'm Gonna Knock On Your Door,Eddie Hodges,12,12,13,13
The Float,Hank Ballard And The Midnighters,92,92,1,1
Point Of No Return,Adam Wade,85,85,4,4
Dooley,The Olympics,94,94,1,1
Sea Of Heartbreak,Don Gibson,21,21,14,14
The Charleston,Ernie Fields,47,47,10,10
Never On Sunday,The Chordettes,13,13,12,12
"No, No, No",The Chanters,41,41,9,9
I'll Never Be Free,Kay Starr,94,94,3,3
Together,Connie Francis,6,6,11,11
The Graduation Song... Pomp And Circumstance,Adrian Kimberly,34,34,5,5
You'll Answer To Me,Patti Page,46,46,6,6
Dream,Etta James,55,55,3,3
The Switch-A-Roo,Hank Ballard And The Midnighters,26,26,7,7
That's What Girls Are Made For,The Spinners,27,27,8,8
Quite A Party,The Fireballs,27,27,10,10
Heart And Soul,Jan & Dean,25,25,7,7
Te-Ta-Te-Ta-Ta,Ernie K-Doe,53,53,5,5
Wooden Heart,Joe Dowell,1,1,16,16
Take A Fool's Advice,Nat King Cole,71,71,7,7
The Fish,Bobby Rydell,25,25,7,7
Last Night,Mar-Keys,3,3,14,14
Eventually,Brenda Lee,56,56,3,3
Pretty Little Angel Eyes,Curtis Lee,7,7,11,11
I'll Be There,Damita Jo,12,12,9,9
Time Was,The Flamingos,45,45,8,8
A Tear,Gene McDaniels,31,31,8,8
Don't Bet Money Honey,Linda Scott,9,9,14,14
I Dreamed Of A Hill-Billy Heaven,Tex Ritter,20,20,12,12
Tender Years,George Jones,76,76,4,4
Granada,Frank Sinatra,64,64,4,4
My True Story,The Jive Five With Joe Rene And Orchestra,3,3,19,19
Princess,Frank Gari,30,30,10,10
La Dolce Vita (The Sweet Life),Ray Ellis And His Orchestra,81,81,5,5
Broken Hearted,The Miracles,97,97,1,1
One Summer Night,The Diamonds,22,22,9,9
Peanuts,Rick And The Keens,60,60,8,8
The Guns Of Navarone,Joe Reisman Orch. & Chorus,74,74,6,6
Ready For Your Love,Shep And The Limelites,42,42,5,5
You Don't Know What You've Got (Until You Lose It),Ral Donner,4,4,12,12
Runaround,The Regents,28,28,7,7
Boogie Woogie,B. Bumble & The Stingers,89,89,1,1
