song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,10,37,22,7
Twilight,Electric Light Orchestra,38,38,11,5
Wrack My Brain,Ringo Starr,38,38,11,7
Under Pressure,Queen & David Bowie,29,29,15,11
I've Done Everything For You,Rick Springfield,8,41,22,7
Just Once,Quincy Jones Featuring James Ingram,17,42,23,7
Shake It Up,The Cars,4,4,22,20
Castles In The Air,Don McLean,36,36,14,9
Living Eyes,Bee Gees,45,45,10,6
More Than Just The Two Of Us,Sneaker,34,34,15,10
"I Want You, I Need You",Chris Christian,37,47,14,5
When She Was My Girl,Four Tops,11,48,22,6
We're In This Love Together,Al Jarreau,15,49,24,6
Sausalito Summernight,Diesel,25,50,18,6
For Your Eyes Only,Sheena Easton,4,51,25,6
She's Got A Way,Billy Joel,23,23,14,12
Hard To Say,Dan Fogelberg,7,53,19,5
Endless Love,Diana Ross & Lionel Richie,1,54,27,6
Working For The Weekend,Loverboy,29,29,20,17
Super Freak (Part I),Rick James,16,56,24,7
Say Goodbye To Hollywood,Billy Joel,17,57,15,3
"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,22,58,21,6
Step By Step,Eddie Rabbitt,5,59,22,3
Atlanta Lady (Something About Your Love),Marty Balin,27,60,13,2
I'm Just Too Shy,Jermaine Jackson,60,61,8,3
Come Go With Me,The Beach Boys,18,18,15,13
Love In The First Degree,Alabama,15,15,21,18
Key Largo,Bertie Higgins,8,8,29,26
Talking Out Of Turn,The Moody Blues,65,65,7,3
Let Me Love You Once,Greg Lake,48,48,10,8
If I Were You,Lulu,44,44,11,9
Blaze Of Glory,Kenny Rogers,66,66,9,7
You Could Have Been With Me,Sheena Easton,15,15,18,17
Waiting On A Friend,The Rolling Stones,13,13,15,15
Leader Of The Band,Dan Fogelberg,9,9,20,19
Falling In Love,Balance,58,58,11,9
My Kinda Lover,Billy Squier,45,45,10,9
Promises In The Dark,Pat Benatar,38,74,11,2
Share Your Love With Me,Kenny Rogers,14,75,15,2
Controversy,Prince,70,76,11,5
Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,3,77,21,2
The Cowboy And The Lady,John Denver,66,78,7,2
I Heard It Through The Grapevine (Part 1),Roger,79,79,7,3
Anyone Can See,Irene Cara,42,42,18,17
Breakin' Away,Al Jarreau,43,43,10,10
Take It Easy On Me,Little River Band,10,10,19,19
Magic Power,Triumph,51,83,11,2
Love Is Alright Tonite,Rick Springfield,20,20,16,16
Wkrp In Cincinnati,Steve Carlisle,65,65,10,8
Walking Into Sunshine,Central Line,84,84,6,3
The Woman In Me,Crystal Gayle,76,76,6,6
Could It Be Love,Jennifer Warnes,47,47,10,10
Little Darlin',Sheila,49,49,9,9
Runaway Rita,Leif Garrett,84,84,6,6
Who's Crying Now,Journey,4,91,21,1
Sharing The Love,Rufus With Chaka Khan,91,91,5,5
I'm Your Superman,All Sports Band,93,93,2,1
Bet Your Heart On Me,Johnny Lee,54,94,9,1
Alien,Atlanta Rhythm Section,29,95,15,1
Urgent,Foreigner,4,96,23,1
Better Things,The Kinks,92,92,8,7
Snap Shot,Slave,91,98,7,1
When She Dances,Joey Scarbury,49,99,9,1
Sweet Merilee,Donnie Iris,80,100,6,1
Sweet Dreams,Air Supply,5,5,20,20
All Our Tomorrows,Eddie Schwartz,28,28,15,15
Sea Of Love,Del Shannon,33,33,12,12
Keeping Our Love Alive,Henry Paul Band,50,50,10,10
Closer To The Heart,Rush,69,69,11,7
A World Without Heroes,Kiss,56,56,9,9
Every Home Should Have One,Patti Austin,62,62,8,8
Chariots Of Fire - Titles,Vangelis,1,1,28,28
Somewhere Down The Road,Barry Manilow,21,21,15,15
Feel Like A Number,Bob Seger & The Silver Bullet Band,48,48,8,8
Those Good Old Dreams,Carpenters,63,63,6,6
One Hundred Ways,Quincy Jones Featuring James Ingram,14,14,21,21
Love Is Like A Rock,Donnie Iris,37,37,14,14
It's My Party,Dave Stewart And Barbara Gaskin,72,72,8,8
Abacab,Genesis,26,26,14,14
Southern Pacific,Neil Young / Crazy Horse,70,70,5,5
Through The Years,Kenny Rogers,13,13,15,15
Crazy (Keep On Falling),The John Hall Band,42,42,11,11
Tonight Tonight,Bill Champlin,55,55,8,8
Can't Hold Back (Your Loving),Kano,89,89,5,5
Pac-Man Fever,Buckner & Garcia,9,9,19,19
"Mirror, Mirror",Diana Ross,8,8,14,14
Let The Feeling Flow,Peabo Bryson,42,42,12,12
"You're My Latest, My Greatest Inspiration",Teddy Pendergrass,43,43,11,11
When All Is Said And Done,ABBA,27,27,14,14
Open Arms,Journey,2,2,18,18
That Girl,Stevie Wonder,4,4,18,18
Spirits In The Material World,The Police,11,11,13,13
Perhaps Love,Placido Domingo & John Denver,59,59,7,7
Daddy's Home,Cliff Richard,23,23,13,13
Let's Get It Up,AC/DC,44,44,9,9
I Believe,Chilliwack,33,33,11,11
Bobbie Sue,The Oak Ridge Boys,12,12,14,14
Tell Me Tomorrow - Part I,Smokey Robinson,33,33,12,12
Call Me,Skyy,26,26,11,11
Tainted Love,Soft Cell,8,8,43,43
Tonight I'm Yours (Don't Hurt Me),Rod Stewart,20,20,14,14
Wanna Be With You,"Earth, Wind & Fire",51,51,7,7
If Looks Could Kill,Player,48,48,9,9
Should I Do It,The Pointer Sisters,13,13,16,16
Seasons Of Gold,Gidea Park featuring Adrian Baker,82,82,3,3
Circle Of Love,The Steve Miller Band,55,55,7,7
Just Can't Win 'em All,Stevie Woods,38,38,12,12
Genius Of Love,Tom Tom Club,31,31,17,17
867-5309/jenny,Tommy Tutone,4,4,27,27
We Got The Beat,Go-Go's,2,2,19,19
My Guy,Sister Sledge,23,23,15,15
I'll Fall In Love Again,Sammy Hagar,43,43,10,10
Take Off,Bob & Doug McKenzie,16,16,14,14
Voice On The Radio,Conductor,63,63,5,5
Don't Let Him Know,Prism,39,39,10,10
Another Sleepless Night,Anne Murray,44,44,9,9
Cool (Part 1),The Time,90,90,7,7
Only One You,T.G. Sheppard,68,68,8,8
I Love Rock 'N Roll,Joan Jett & The Blackhearts,1,1,20,20
Do You Believe In Love,Huey Lewis & The News,7,7,17,17
Theme From Magnum P.i.,Mike Post,25,25,17,17
Here To Love You,The Doobie Brothers,65,65,5,5
Why You Wanna Try Me,Commodores,66,66,5,5
(Oh) Pretty Woman,Van Halen,12,12,16,16
Opposites Do Attract,All Sports Band,78,78,3,3
You Can,Madleen Kane,77,77,5,5
Natural Love,Petula Clark,66,66,6,6
Be Mine (Tonight),"Grover Washington, Jr.",92,92,4,4
Power Play,Molly Hatchet,96,96,2,2
Start It All Over,McGuffey Lane,97,97,3,3
Make A Move On Me,Olivia Newton-John,5,5,14,14
On The Way To The Sky,Neil Diamond,27,27,10,10
Juke Box Hero,Foreigner,26,26,13,13
Pop Goes The Movies Part I,Meco,35,35,11,11
Nobody Said It Was Easy (Lookin' For The Lights),LeRoux,18,18,13,13
Mama Used To Say,Junior,30,30,13,13
Find Another Fool,Quarterflash,16,16,13,13
Apache,Sugarhill Gang,53,53,11,11
Steppin' Out,Kool & The Gang,89,89,2,2
Goin' Down,Greg Guidry,17,17,16,16
Freeze-frame,The J. Geils Band,4,4,16,16
Edge Of Seventeen (Just Like The White Winged Dove),Stevie Nicks,11,11,14,14
Never Give Up On A Good Thing,George Benson,52,52,9,9
Shine On,George Duke,41,41,9,9
Memory,Barbra Streisand,52,52,7,7
Summer Nights,Survivor,62,62,8,8
Running,Chubby Checker,91,91,5,5
Baby Makes Her Blue Jeans Talk,Dr. Hook,25,25,12,12
'65 Love Affair,Paul Davis,6,6,20,20
Don't Let Me In,Sneaker,63,63,5,5
Sleepwalk,Larry Carlton,74,74,8,8
Get Down On It,Kool & The Gang,10,10,17,17
Memories Of Days Gone By,Fred Parris & The Five Satins,71,71,5,5
Don't Talk To Strangers,Rick Springfield,2,2,21,21
Making Love,Roberta Flack,13,13,21,21
I've Never Been To Me,Charlene,3,3,23,20
Don't You Want Me,The Human League,1,1,28,28
Shanghai Breezes,John Denver,31,31,14,14
Always On My Mind,Willie Nelson,5,5,23,23
Don't Stop Me Baby (I'm On Fire),The Boys Band,61,61,8,8
The Longer You Wait,Gino Vannelli,89,89,3,3
Never Thought I'd Fall In Love,The Spinners,95,95,2,2
I'll Try Something New,A Taste Of Honey,41,41,10,10
If I Had My Wish Tonight,David Lasley,36,36,10,10
On A Carousel,Glass Moon,50,50,7,7
Lonely Nights,Bryan Adams,84,84,2,2
Sad Girl,GQ,93,93,2,2
If I Could Get You (into my Life),Gene Cotton,76,76,8,8
Did It In A Minute,Daryl Hall  John Oates,9,9,16,16
The Other Woman,Ray Parker Jr.,4,4,21,21
Hang Fire,The Rolling Stones,20,20,11,11
Empty Garden (Hey Hey Johnny),Elton John,13,13,17,17
Let's Hang On,Barry Manilow,32,32,10,10
Man On The Corner,Genesis,40,40,11,11
Make Up Your Mind,Aurra,71,71,7,7
Over The Line,Eddie Schwartz,91,91,5,5
All Night With Me,Laura Branigan,69,69,7,7
The Beatles' Movie Medley,The Beatles,12,12,11,11
Still In Saigon,The Charlie Daniels Band,22,22,12,12
Since You're Gone,The Cars,41,41,9,9
Fantasy,Aldo Nova,23,23,16,16
The Gigolo,O'Bryan,57,57,9,9
I'll Drink To You,Duke Jupiter,58,58,7,7
Hollywood,Shooting Star,70,70,5,5
Stars on 45 III,Stars On,28,28,10,10
One To One,Carole King,45,45,10,10
I'm In Love Again,Pia Zadora,45,45,9,9
My Girl,Donnie Iris,25,25,14,14
Circles,Atlantic Starr,38,38,11,11
Run For The Roses,Dan Fogelberg,18,18,14,14
It's Gonna Take A Miracle,Deniece Williams,10,10,17,17
Wake Up Little Susie,Simon & Garfunkel,27,27,11,11
Man On Your Mind,Little River Band,14,14,16,16
When He Shines,Sheena Easton,30,30,15,15
Baby Step Back,Gordon Lightfoot,50,50,8,8
You Got The Power,War,66,66,6,6
If It Ain't One Thing...It's Another,"Richard ""Dimples"" Fields",47,47,10,10
Just To Satisfy You,Waylon & Willie,52,52,9,9
Finally,T.G. Sheppard,58,58,8,8
Right The First Time,Gamma,77,77,5,5
Without You (Not Another Lonely Night),Franke & The Knockouts,24,24,15,15
Teach Me Tonight,Al Jarreau,70,70,7,7
Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,19,19
Work That Body,Diana Ross,44,44,7,7
When It's Over,Loverboy,26,26,15,15
A Night To Remember,Shalamar,44,44,10,10
Secret Journey,The Police,46,46,8,8
Loving You,Chris Rea,88,88,3,3
I Don't Know Where To Start,Eddie Rabbitt,35,35,13,13
Murphy's Law,Cheri,39,39,12,12
Heat Of The Moment,Asia,4,4,18,18
Rosanna,Toto,2,2,23,23
Cat People (Putting Out Fire),David Bowie,67,67,10,10
Turn On Your Radar,Prism,64,64,7,7
Friends In Love,Dionne Warwick & Johnny Mathis,38,38,13,13
Old Fashioned Love,Smokey Robinson,60,60,9,9
Sing A Simple Song,West Street Mob,89,89,4,4
The Visitors,ABBA,63,63,8,8
"Baby, Come To Me",Patti Austin A Duet With James Ingram,45,45,11,11
Hurts So Good,John Cougar,2,2,28,28
Beechwood 4-5789,Carpenters,74,74,4,4
How Long,Rod Stewart,49,49,9,9
Stone Cold,Rainbow,40,40,12,12
Let It Whip,Dazz Band,5,5,23,23
Only The Lonely,The Motels,9,9,23,23
Crimson And Clover,Joan Jett & The Blackhearts,7,7,15,15
Body Language,Queen,11,11,14,14
Personally,Karla Bonoff,19,19,18,18
Any Day Now,Ronnie Milsap,14,14,16,16
Caught Up In You,38 Special,10,10,17,17
Fool For Your Love,Jimmy Hall,77,77,3,3
Just Another Day In Paradise,Bertie Higgins,46,46,10,10
Put Away Your Love,Alessi,71,71,4,4
Forget Me Nots,Patrice Rushen,23,23,16,16
Love's Been A Little Bit Hard On Me,Juice Newton,7,7,17,17
Play The Game Tonight,Kansas,17,17,15,15
Standing On The Top-Part 1,The Temptations Featuring Rick James,66,66,8,8
I Know What Boys Like,The Waitresses,62,62,6,6
Hooked On Big Bands,The Frank Barber Orch.,61,61,12,12
Break It Up,Foreigner,26,26,13,13
This Man Is Mine,Heart,33,33,13,13
After The Glitter Fades,Stevie Nicks,32,32,11,11
Hope You Love Me Like You Say You Do,Huey Lewis & The News,36,36,11,11
Piece Of My Heart,Sammy Hagar,73,73,4,4
Dreamin',John Schneider,45,45,8,8
I Predict,Sparks,60,60,7,7
Back To School Again,Four Tops,71,71,7,7
Fly Away,Stevie Woods,84,84,2,2
Love Plus One,Haircut One Hundred,37,37,17,17
Take Me Down,Alabama,18,18,13,13
Still They Ride,Journey,19,19,14,14
Be Mine Tonight,Neil Diamond,35,35,11,11
Dancing In The Street,Van Halen,38,38,11,11
You Should Hear How She Talks About You,Melissa Manchester,5,5,25,25
I'll Find My Way Home,Jon & Vangelis,51,51,9,9
Early In The Morning,The Gap Band,24,24,14,14
Happy Man,Greg Kihn Band,62,62,7,7
Angel In Blue,The J. Geils Band,40,40,11,11
Kids In America,Kim Wilde,25,25,18,18
Nice Girls,Eye to Eye,37,37,13,13
If The Love Fits Wear It,Leslie Pearl,28,28,16,16
Do I Do,Stevie Wonder,13,13,14,14
Island Of Lost Souls,Blondie,37,37,10,10
Abracadabra,The Steve Miller Band,1,1,25,25
What Do All The People Know,The Monroes,59,59,8,8
Right Kind Of Love,Quarterflash,56,56,8,8
Dance Wit' Me - Part 1,Rick James,64,64,9,9
The Very Best In You,Change,84,84,5,5
I Want Candy,Bow Wow Wow,62,62,7,7
Route 66,The Manhattan Transfer,78,78,5,5
The Last Safe Place On Earth,LeRoux,77,77,5,5
Cutie Pie,One Way,61,61,10,10
What Kind Of Fool Am I,Rick Springfield,21,21,12,12
Eye Of The Tiger,Survivor,1,1,25,25
Hard To Say I'm Sorry,Chicago,1,1,24,24
I Found Somebody,Glenn Frey,31,31,13,13
If You Want My Love,Cheap Trick,45,45,11,11
Hooked On Swing,Larry Elgart And His Manhattan Swing Orchestra,31,31,12,12
Street Corner,Ashford & Simpson,56,56,10,10
Soup For One,Chic,80,80,6,6
I Really Don't Need No Light,Jeffrey Osborne,39,39,15,15
How Can You Love Me,Ambrosia,86,86,4,4
Paperlate,Genesis,32,32,14,14
Keep The Fire Burnin',REO Speedwagon,7,7,16,16
Going To A Go-Go,The Rolling Stones,25,25,11,11
Even The Nights Are Better,Air Supply,5,5,18,18
Out Of Work,Gary U.S. Bonds,21,21,16,16
Landslide,Olivia Newton-John,52,52,8,8
(Sittin' On) The Dock Of The Bay,The Reddings,55,55,9,9
So Fine,The Oak Ridge Boys,76,76,4,4
Loveline,Dr. Hook,60,60,10,10
Hold Me,Fleetwood Mac,4,4,17,17
Your Imagination,Daryl Hall  John Oates,33,33,11,11
Happy Hour,Deodato,70,70,5,5
To Dream The Dream,Frankie Miller,62,62,6,6
No One Like You,Scorpions,65,65,7,7
Wasted On The Way,"Crosby, Stills & Nash",9,9,15,15
Route 101,Herb Alpert,37,37,10,10
American Music,The Pointer Sisters,16,16,14,14
Love Is In Control (Finger On The Trigger),Donna Summer,10,10,18,18
Don't Talk,Larry Lee,81,81,2,2
Love Will Turn You Around,Kenny Rogers,13,13,17,17
Think I'm In Love,Eddie Money,16,16,17,17
Vacation,Go-Go's,8,8,14,14
Hot In The City,Billy Idol,23,23,17,17
And I Am Telling You I'm Not Going,Jennifer Holliday,22,22,14,14
Eye In The Sky,The Alan Parsons Project,3,3,22,22
Too Good To Turn Back Now,Rick Bowles,77,77,3,3
Words,Missing Persons,42,42,11,11
Enough Is Enough,April Wine,50,50,8,8
Take It Away,Paul McCartney,10,10,16,16
"Someday, Someway",Marshall Crenshaw,36,36,11,11
Blue Eyes,Elton John,12,12,18,18
Who Can It Be Now?,Men at Work,1,1,21,21
Gloria,Laura Branigan,2,2,21,21
I Ran (So Far Away),A Flock Of Seagulls,9,9,21,21
Mega Force,707,62,62,6,6
Outlaw,War,94,94,3,3
Valley Girl,Frank Zappa,32,32,12,12
Love Or Let Me Be Lonely,Paul Davis,40,40,10,10
Let Me Go,Ray Parker Jr.,38,38,9,9
Every Love Song,Greg Kihn Band,82,82,2,2
Foolin' Yourself,Aldo Nova,65,65,6,6
Why,Carly Simon,74,74,6,6
Planet Rock,Afrika Bambaataa & The Soul Sonic Force,48,48,11,11
Should I Stay Or Should I Go?,The Clash,45,45,13,13
Into My Love,Greg Guidry,92,92,2,2
Jack & Diane,John Cougar,1,1,19,19
Let Me Tickle Your Fancy,Jermaine Jackson,18,18,15,15
I'm The One,Roberta Flack,42,42,11,11
Only Time Will Tell,Asia,17,17,14,14
She Got The Goldmine (i Got The Shaft),Jerry Reed,57,57,9,9
Hot Fun In The Summertime,Dayton,58,58,7,7
What's Forever For,Michael Murphey,19,19,19,19
Now Or Never,Axe,64,64,6,6
Do You Wanna Touch Me (Oh Yeah),Joan Jett & The Blackhearts,20,20,14,14
Somebody's Baby,Jackson Browne,7,7,18,18
You Can Do Magic,America,8,8,18,18
Oh Julie,Barry Manilow,38,38,11,11
Sara,Bill Champlin,61,61,8,8
Calling All Girls,Queen,60,60,6,6
Never Been In Love,Randy Meisner,28,28,11,11
Themes From E.T. (The Extra-Terrestrial),Walter Murphy,47,47,9,9
I Will Always Love You,Dolly Parton,53,53,14,14
Seasons Of The Heart,John Denver,78,78,5,5
Luanne,Foreigner,75,75,6,6
Younger Days,Joe Fagin,80,80,3,3
I Keep Forgettin' (Every Time You're Near),Michael McDonald,4,4,17,17
Make Believe,Toto,30,30,13,13
Still In The Game,Steve Winwood,47,47,10,10
I Only Want To Be With You,Nicolette Larson,53,53,9,9
Emotions In Motion,Billy Squier,68,68,6,6
Let It Be Me,Willie Nelson,40,40,12,12
How Can I Live Without Her,Christopher Atkins,71,71,7,7
Your Daddy Don't Know,Toronto,77,77,8,8
Hold On,Santana,15,15,14,14
Workin' For A Livin',Huey Lewis & The News,41,41,9,9
Night Shift,Quarterflash,60,60,8,8
You Dropped A Bomb On Me,The Gap Band,31,31,13,13
Don't Run My Life,Spys,82,82,5,5
Holdin' On,Tane Cain,37,37,11,11
In The Driver's Seat,John Schneider,72,72,6,6
You Keep Runnin' Away,38 Special,38,38,11,11
Voyeur,Kim Carnes,29,29,12,12
Break It To Me Gently,Juice Newton,11,11,15,15
Johnny Can't Read,Don Henley,42,42,11,11
Jump To It,Aretha Franklin,24,24,12,12
He Got You,Ronnie Milsap,59,59,7,7
Right Away,Kansas,73,73,6,6
The One You Love,Glenn Frey,15,15,15,15
Steppin' Out,Joe Jackson,8,8,15,15
Up Where We Belong,Joe Cocker And Jennifer Warnes,1,1,15,15
He Could Be The One,Josie Cotton,74,74,7,7
You Don't Want Me Anymore,Steel Breeze,16,16,14,14
Big Fun,Kool & The Gang,21,21,11,11
Sweet Time,REO Speedwagon,26,26,14,14
Don't Fight It,Kenny Loggins with Steve Perry,17,17,12,12
Love Come Down,Evelyn King,17,17,14,14
She Looks A Lot Like You,Clocks,67,67,5,5
Ain't Nothing Like The Real Thing/You're All I Need To Get By,Chris Christian (with Amy Holland),88,88,3,3
Nobody,Sylvia,15,15,14,14
Sad Hearts,Four Tops,84,84,3,3
Heart Attack,Olivia Newton-John,3,3,13,13
Gypsy,Fleetwood Mac,12,12,13,13
Athena,The Who,28,28,13,13
Machinery,Sheena Easton,57,57,7,7
Mickey,Toni Basil,6,6,13,13
Take The L.,The Motels,52,52,9,9
Close Enough To Perfect,Alabama,65,65,12,12
I Need You,Paul Carrack,37,37,13,13
Heartlight,Neil Diamond,5,5,12,12
I Get Excited,Rick Springfield,32,32,12,12
The Look Of Love (Part One),ABC,25,25,12,12
Burning Down One Side,Robert Plant,64,64,6,6
All Of My Love,Bobby Caldwell,77,77,6,6
When I'm Holding You Tight,Michael Stanley Band,78,78,4,4
Southern Cross,"Crosby, Stills & Nash",18,18,11,11
New World Man,Rush,21,21,11,11
What About Me,Moving Pictures,37,37,11,11
Young Love,Air Supply,38,38,9,9
A Penny For Your Thoughts,Tavares,39,39,11,11
I'm So Excited,The Pointer Sisters,30,30,11,11
Rock This Town,Stray Cats,12,12,11,11
Situation,Yaz,73,73,8,8
Pressure,Billy Joel,20,20,10,10
Love Me Tomorrow,Chicago,24,24,10,10
Ribbon In The Sky,Stevie Wonder,54,54,7,7
American Heartbeat,Survivor,17,17,10,10
Get Up And Go,Go-Go's,50,50,9,9
On The Wings Of Love,Jeffrey Osborne,35,35,10,10
Please Be The One,Karla Bonoff,63,63,7,7
I'm Never Gonna Say Goodbye,Billy Preston,88,88,3,3
Muscles,Diana Ross,10,10,9,9
State Of Independence,Donna Summer,41,41,9,9
Get Closer,Linda Ronstadt,29,29,9,9
Tug Of War,Paul McCartney,53,53,8,8
Right Here And Now,Bill Medley,58,58,8,8
So Much In Love,Timothy B. Schmit,59,59,8,8
Everybody Wants You,Billy Squier,38,38,9,9
Destination Unknown,Missing Persons,42,42,9,9
Electricland,Bad Company,74,74,4,4
Rock The Casbah,The Clash,29,29,9,9
I.g.y. (what A Beautiful World),Donald Fagen,26,26,8,8
Truly,Lionel Richie,1,1,8,8
Heartbreaker,Dionne Warwick,19,19,8,8
Missing You,Dan Fogelberg,27,27,8,8
Be My Lady,Jefferson Starship,32,32,8,8
The Only Way Out,Cliff Richard,64,64,7,7
She's Tight,Cheap Trick,65,65,7,7
Shakin',Eddie Money,63,63,8,8
You And I,Eddie Rabbitt With Crystal Gayle,28,28,8,8
777-9311,The Time,88,88,3,3
Maneater,Daryl Hall  John Oates,7,7,7,7
Shadows Of The Night,Pat Benatar,16,16,7,7
Cool Magic,The Steve Miller Band,57,57,7,7
A Love Song,Kenny Rogers,47,47,7,7
The Message,Grandmaster Flash,62,62,7,7
Attack Of The Name Game,Stacy Lattisaw,70,70,6,6
Talk Talk,Talk Talk,75,75,7,7
Whatcha Gonna Do,Chilliwack,43,43,6,6
Shock The Monkey,Peter Gabriel,41,41,6,6
Tough World,Donnie Iris,57,57,6,6
It's Raining Again,Supertramp Featuring Roger Hodgson,14,14,5,5
Dirty Laundry,Don Henley,11,11,5,5
Africa,Toto,33,33,5,5
Used To Be,Charlene & Stevie Wonder,48,48,5,5
Sexual Healing,Marvin Gaye,13,13,5,5
"Let's Go Dancin' (ooh La, La, La)",Kool & The Gang,49,49,5,5
1999,Prince,53,53,5,5
Stand Or Fall,The Fixx,76,76,5,5
I Wouldn't Beg For Water,Sheena Easton,64,64,5,5
Bad Boy/Having A Party,Luther Vandross,57,57,5,5
The Girl Is Mine,Michael Jackson And Paul McCartney,9,9,4,4
Hand To Hold On To,John Cougar,36,36,4,4
You Can't Hurry Love,Phil Collins,40,40,4,4
Does It Make You Remember,Kim Carnes,52,52,4,4
Down Under,Men at Work,31,31,4,4
I Know There's Something Going On,Frida,68,68,4,4
Theme From Dynasty,Bill Conti,63,63,4,4
You've Got Another Thing Comin',Judas Priest,67,67,4,4
You Got Lucky,Tom Petty And The Heartbreakers,44,44,3,3
Two Less Lonely People In The World,Air Supply,54,54,3,3
I Gotta Try,Michael McDonald,58,58,3,3
Forever Mine,The Motels,62,62,3,3
Valerie,Steve Winwood,70,70,3,3
Space Age Love Song,A Flock Of Seagulls,65,65,3,3
Goody Two Shoes,Adam Ant,61,61,3,3
Goodbye To You,Scandal Featuring Patty Smyth,71,71,3,3
Pledge Pin,Robert Plant,74,74,3,3
Put It In A Magazine,Sonny Charles,77,77,3,3
I Do,The J. Geils Band,50,50,2,2
The Other Guy,Little River Band,51,51,2,2
Wake Up My Love,George Harrison,60,60,2,2
"(you're So Square) Baby, I Don't Care",Joni Mitchell,66,66,2,2
Memory,Barry Manilow,69,69,2,2
Heart To Heart,Kenny Loggins,59,59,1,1
Love In Store,Fleetwood Mac,72,72,1,1
Heart Of The Night,Juice Newton,73,73,1,1
Allentown,Billy Joel,76,76,1,1
Right Before Your Eyes,America,78,78,1,1
Nowhere To Run,Santana,79,79,1,1
Twilight Zone,Golden Earring,80,80,1,1
Psychobabble,The Alan Parsons Project,82,82,1,1
The Elvis Medley,Elvis Presley,84,84,1,1
