song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Smokie - Part 2,Bill Black's Combo,17,17,12,11
(New In) The Ways Of Love,Tommy Edwards,47,47,9,6
I'll Walk The Line,Don Costa And His Orchestra And Chorus,59,59,6,3
Honestly And Truly,Tommy Edwards,65,68,8,3
Goodnight My Love (Pleasant Dreams),Ray Peterson,64,64,6,3
Torquay,Fireballs,39,68,13,3
A Year Ago Tonight,The Crests,42,42,10,10
Talk That Talk,Jackie Wilson,34,34,12,10
Just To Be With You,The Passions,69,69,10,2
Poison Ivy,The Coasters,7,74,16,1
Tiny Tim,LaVern Baker,63,74,9,4
Say Man,Bo Diddley,20,76,12,1
What About Us,The Coasters,47,47,10,10
Just Ask Your Heart,Frankie Avalon,7,78,16,2
Starry Eyed,Gary Stites,77,79,7,2
The Hunch,Paul Gayten,68,80,7,1
Pretend,Carl Mann,57,81,7,1
Morgen,Ivo Robic and The Song-Masters,13,82,17,1
The Happy Reindeer,"Dancer, Prancer And Nervous",34,34,6,6
One More Chance,Rod Bernard,74,75,9,5
Happy Anniversary,Jane Morgan,57,57,9,5
"There, I've Said It Again",Sam Cooke,81,86,5,1
We Told You Not To Marry,Titus Turner,83,83,6,4
Beyond The Sunset,Pat Boone,71,71,5,4
Symphony,Sammy Turner,82,82,3,2
The Hunch,Bobby Peterson Quintet,71,90,7,1
Gilee,Sonny Spencer,82,91,4,1
Tennessee Waltz,Bobby Comstock,52,92,7,1
Lucky Devil,"Carl Dobkins, Jr.",25,25,17,17
Shadows,5 Satins,87,87,3,2
Teach Me Tiger,April Stevens,86,86,3,2
"Shimmy, Shimmy, Ko-Ko-Bop",Little Anthony And The Imperials,24,24,16,16
Happy Anniversary,The Four Lads,77,97,5,1
"Go, Jimmy, Go",Jimmy Clanton,5,5,16,16
How About That,Dee Clark,33,33,11,11
Uh! Oh! Part 1,The Nutty Squirrels,45,45,6,6
The Village Of St. Bernadette,Andy Williams,7,7,13,13
Not One Minute More,Della Reese,16,16,11,11
The Chipmunk Song (Christmas Don't Be Late),David Seville And The Chipmunks,41,41,5,5
Do-Re-Mi,Mitch Miller,70,70,4,4
Ebb Tide,Bobby Freeman,93,93,1,1
I Don't Know What It Is,The Bluenotes,61,61,9,9
Candy Apple Red,Bonnie Guitar,97,97,2,2
CooCoo-U,The Kingston Trio,98,98,1,1
The Little Drummer Boy,The Harry Simeone Chorale,13,15,16,7
Just Come Home,Hugo & Luigi,35,35,9,9
Climb Ev'ry Mountain,Tony Bennett,74,74,5,5
Baciare Baciare (Kissing Kissing),Dorothy Collins,43,43,10,10
Run Red Run,The Coasters,36,36,8,8
The Little Drummer Boy,Johnny Cash,63,63,3,3
Swingin' On A Rainbow,Frankie Avalon,39,39,6,6
Let's Try Again,Clyde McPhatter,48,48,8,8
This Time Of The Year,Brook Benton,66,66,5,5
If I Had A Girl,Rod Lauren,31,31,10,10
Sweet Nothin's,Brenda Lee,4,4,24,24
Teen Angel,Mark Dinning,1,1,18,18
He'll Have To Go,Jim Reeves,2,2,23,23
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,59,59,3,1
Mary Don't You Weep,Stonewall Jackson,41,41,7,7
No Love Have I,Webb Pierce,54,54,9,9
Where Or When,Dion & The Belmonts,3,3,16,16
Down By The Station,The Four Preps,13,13,15,15
Bonnie Came Back,Duane Eddy His Twangy Guitar And The Rebels,26,26,9,9
Handy Man,Jimmy Jones,2,2,18,18
Promise Me A Rose (A Slight Detail),Anita Bryant,78,78,3,3
Lonely Blue Boy,Conway Twitty,6,6,15,15
Honey Hush,Joe Turner,53,53,9,9
Little Things Mean A Lot,Joni James,35,35,9,9
Do-Re-Mi,Anita Bryant,94,94,1,1
Harlem Nocturne,The Viscounts,52,52,16,16
The Sound Of Music,Patti Page,90,90,3,3
Darling Lorraine,The Knockouts,46,46,11,11
Crazy Arms,Bob Beckham,36,36,13,13
Skokiaan (South African Song),Bill Haley And His Comets,70,70,6,6
Rockin' Little Angel,Ray Smith,22,22,16,16
Tracy's Theme,Spencer Ross,13,13,14,14
Riverboat,Faron Young,83,83,3,3
In The Still Of The Nite,The Five Satins,81,81,4,4
Little Coco Palm,Jerry Wallace,36,36,9,9
One Mint Julep,Chet Atkins,82,82,6,6
Smokie-Part 2,Bill Doggett,95,95,2,2
What In The World's Come Over You,Jack Scott,5,5,16,16
Let It Be Me,The Everly Brothers,7,7,15,15
T.L.C. Tender Love And Care,Jimmie Rodgers,24,24,10,10
"The Theme From ""A Summer Place""",Percy Faith And His Orchestra,1,1,21,21
Let The Good Times Roll,Ray Charles,78,78,3,3
Tell Her For Me,Adam Wade,66,66,7,7
Bulldog,The Fireballs,24,24,12,12
Teenage Hayride,Tender Slim,93,93,2,2
Beyond The Sea,Bobby Darin,6,6,14,14
Waltzing Matilda,Jimmie Rodgers,41,41,8,8
Why Do I Love You So,Johnny Tillotson,42,42,14,14
Am I That Easy To Forget,Debbie Reynolds,25,25,17,17
Amapola,Jacky Noguez And His Orchestra,63,63,6,6
Too Much Tequila,The Champs,30,30,11,11
Cry Me A River,Janice Harper,91,91,3,3
I Forgot More Than You'll Ever Know,Sonny James,80,80,3,3
Up Town,Roy Orbison,72,72,6,6
Time After Time,Frankie Ford,75,75,6,6
The Happy Muleteer,Ivo Robic,58,58,6,6
Since I Made You Cry,The Rivieras,93,93,3,3
Midnite Special,Paul Evans,16,16,13,13
Forever,The Little Dippers,9,9,14,14
Baby (You've Got What It Takes),Dinah Washington & Brook Benton,5,5,15,15
On The Beach,Frank Chacksfield And His Orch.,47,47,8,8
Harbor Lights,The Platters,8,8,16,16
My Little Marine,Jamie Horton,84,84,3,3
I Can't Say Goodbye,The Fireflies Featuring Ritchie Adams,90,90,3,3
I Was Such A Fool (To Fall In Love With You),The Flamingos,71,71,5,5
Mediterranean Moon,The Rays,95,95,2,2
I'll Take Care Of You,Bobby Bland,89,89,3,3
Livin' Dangerously,The McGuire Sisters,97,97,1,1
Secret Of Love,Elton Anderson With Sid Lawrence Combo,88,88,4,4
Country Boy,Fats Domino,25,25,10,10
China Doll,The Ames Brothers,38,38,13,13
Lady Luck,Lloyd Price and His Orchestra,14,14,13,13
Wild One,Bobby Rydell,2,2,16,16
Let It Rock,Chuck Berry,64,64,8,8
Time And The River,Nat King Cole,30,30,8,8
That Old Feeling,Kitty Kallen,55,55,5,5
Little Bitty Girl,Bobby Rydell,19,19,15,15
Sixteen Reasons,Connie Stevens,3,3,24,24
(There Was A) Tall Oak Tree,Dorsey Burnette,23,23,15,15
Money (That's what I want),Barrett Strong,23,23,17,17
Peace Of Mind,Teresa Brewer,66,66,4,4
Fannie Mae,Buster Brown,38,38,17,17
(Baby) Hully Gully,The Olympics,72,72,7,7
The Whiffenpoof Song,Bob Crewe,96,96,2,2
Eternally,Sarah Vaughan,41,41,8,8
Delaware,Perry Como,22,22,11,11
Bad Boy,Marty Wilde,45,45,8,8
A Closer Walk,Pete Fountain,93,93,3,3
I Know What God Is,Perry Como,81,81,2,2
Don't Let The Sun Catch You Cryin',Ray Charles,95,95,2,2
Honey Love,Narvel Felts,90,90,2,2
Clementine,Jan & Dean,65,65,6,6
Beatnik Fly,Johnny And The Hurricanes,15,15,13,13
Outside My Window,The Fleetwoods,28,28,9,9
"Too Pooped To Pop (""Casey"")",Chuck Berry,42,42,6,6
Teensville,Chet Atkins,73,73,3,3
Mumblin' Mosie,The Johnny Otis Show,80,80,2,2
Baby What You Want Me To Do,Jimmy Reed,37,37,14,14
Forever,Billy Walker,83,83,1,1
(Do The) Mashed Potatoes (Part 1),Nat Kendrick And The Swans,84,84,2,2
Just A Little Bit,Rosco Gordon,64,64,7,7
You're My Baby,Sarah Vaughan,87,87,2,2
What's Happening,Wade Flemons,94,94,2,2
If You Need Me,Fats Domino,98,98,1,1
Let The Little Girl Dance,Billy Bland,7,7,20,20
Paradise,Sammy Turner,46,46,11,11
(Welcome) New Lovers,Pat Boone,18,18,12,12
String Along,Fabian,39,39,8,8
Puppy Love,Paul Anka,2,2,14,14
Mama,Connie Francis,8,8,13,13
This Magic Moment,The Drifters,16,16,11,11
O Dio Mio,Annette,10,10,12,12
Chattanooga Shoe Shine Boy,Freddy Cannon,34,34,7,7
Don't Fence Me In,Tommy Edwards,45,45,8,8
Lawdy Miss Clawdy,Gary Stites,47,47,9,9
Anyway The Wind Blows,Doris Day,50,50,7,7
Angela Jones,Johnny Ferguson,27,27,15,15
Sleepy Lagoon,The Platters,65,65,5,5
Greenfields,The Brothers Four,2,2,20,20
Alvin's Orchestra,David Seville And The Chipmunks,33,33,5,5
El Matador,The Kingston Trio,32,32,11,11
Let Them Talk,Little Willie John,100,100,1,1
About This Thing Called Love,Fabian,31,31,7,7
Teddy,Connie Francis,17,17,11,11
Summer Set,Monty Kelly And His Orchestra,30,30,11,11
Werewolf,The Frantics,83,83,2,2
Starbright,Johnny Mathis,25,25,11,11
Chattanooga Choo Choo,Ernie Fields & Orch.,54,54,8,8
The Same Old Me,Guy Mitchell,51,51,6,6
Step By Step,The Crests,14,14,15,15
You Don't Know Me,Lenny Welch,45,45,13,13
Mountain Of Love,Harold Dorman,21,21,19,19
Road Runner,Bo Diddley,75,75,6,6
The Old Payola Roll Blues (Side I),Stan Freberg,99,99,1,1
Just Give Me A Ring,Clyde McPhatter,96,96,2,2
Sink The Bismark,Johnny Horton,3,3,18,18
White Silver Sands,Bill Black's Combo,9,9,14,14
I Love The Way You Love,Marv Johnson,9,9,13,13
Just One Time,Don Gibson,29,29,11,11
Never Let Me Go,Lloyd Price and His Orchestra,82,82,3,3
Footsteps,Steve Lawrence,7,7,13,13
Apple Green,June Valli,29,29,13,13
Whatcha' Gonna Do,Nat King Cole,92,92,2,2
Suddenly,Nickey DeMatteo,90,90,2,2
Jambalaya,Bobby Comstock And The Counts,90,90,4,4
Down By The Riverside,Les Compagnons De La Chanson,60,60,8,8
Don't Throw Away All Those Teardrops,Frankie Avalon,22,22,10,10
At My Front Door,Dee Clark,56,56,7,7
Straight A's In Love,Johnny Cash And The Tennessee Two,84,84,2,2
Big Iron,Marty Robbins,26,26,10,10
Caravan,Santo & Johnny,48,48,8,8
The Old Lamplighter,The Browns Featuring Jim Edward Brown,5,5,15,15
Ruby,Adam Wade,58,58,8,8
Don't Deceive Me,Ruth Brown,62,62,8,8
Lonely Weekends,Charlie Rich,22,22,21,21
Teenage Sonata,Sam Cooke,50,50,7,7
Shazam!,Duane Eddy His Twangy Guitar And The Rebels,45,45,7,7
Clementine,Bobby Darin,21,21,9,9
Night,Jackie Wilson,4,4,17,17
Wake Me When It's Over,Andy Williams,50,50,8,8
Words,Pat Boone,94,94,1,1
Someday (You'll Want Me to Want You),Della Reese,56,56,7,7
Cradle Of Love,Johnny Preston,7,7,15,15
Ooh Poo Pah Doo - Part II,Jessie Hill,28,28,16,16
It Could Happen To You,Dinah Washington,53,53,6,6
Teen-Ex,The Browns Featuring Jim Edward Brown,47,47,7,7
House Of Bamboo,Earl Grant,88,88,3,3
What Am I Living For,Conway Twitty,26,26,11,11
Why I'm Walkin',Stonewall Jackson,83,83,3,3
I Need You Now,100 Strings and Jono (Choir of 40 Voices),98,98,1,1
Stairway To Heaven,Neil Sedaka,9,9,15,15
Doggin' Around,Jackie Wilson,15,15,16,16
Rockin' Red Wing,Sammy Masters,64,64,5,5
Stuck On You,Elvis Presley With The Jordanaires,1,1,16,16
Love You So,Ron Holden with The Thunderbirds,7,7,19,19
The Madison,Al Brown's Tunetoppers Featuring Cookie Brown,23,23,12,12
Think Me A Kiss,Clyde McPhatter,66,66,6,6
Cherry Pie,Skip And Flip,11,11,15,15
Adam And Eve,Paul Anka,90,90,2,2
Mr. Lucky,Henry Mancini,21,21,13,13
What Do You Want?,Bobby Vee,93,93,2,2
Fame And Fortune,Elvis Presley With The Jordanaires,17,17,10,10
Earth Angel,Johnny Tillotson,57,57,7,7
Pledging My Love,Johnny Tillotson,63,63,6,6
The Ties That Bind,Brook Benton,37,37,9,9
Jenny Lou,Sonny James,67,67,6,6
Paper Roses,Anita Bryant,5,5,17,17
How Deep Is The Ocean,Miss Toni Fisher,93,93,2,2
Just A Closer Walk With Thee,Jimmie Rodgers,44,44,9,9
The Madison Time - Part I,Ray Bryant Combo,30,30,9,9
Good Timin',Jimmy Jones,3,3,15,15
The Way Of A Clown,Teddy Randazzo,44,44,9,9
Nobody Loves Me Like You,The Flamingos,30,30,10,10
My Empty Room,Little Anthony And The Imperials,86,86,2,2
Hither And Thither And Yon,Brook Benton,58,58,6,6
Cathy's Clown,The Everly Brothers,1,1,17,17
Barbara,The Temptations,29,29,10,10
Burning Bridges,Jack Scott,3,3,17,17
A Star Is Born (A Love Has Died),Mark Dinning,68,68,6,6
"Someone Loves You, Joe",The Singing Belles,91,91,3,3
Got A Girl,The Four Preps,24,24,10,10
When You Wish Upon A Star,Dion & The Belmonts,30,30,9,9
Tell Me That You Love Me,Fats Domino,51,51,7,7
Easy Lovin',Wade Flemons,70,70,4,4
No If's - No And's,Lloyd Price and His Orchestra,40,40,7,7
Last Chance,Collay & the Satellites,82,82,3,3
Another Sleepless Night,Jimmy Clanton,22,22,13,13
(Doin' The) Lovers Leap,Webb Pierce,93,93,2,2
"Two Thousand, Two Hundred, Twenty-Three Miles",Patti Page,67,67,2,2
Young Emotions,Ricky Nelson,12,12,13,13
Beautiful Obsession,Sir Chauncey and his exciting strings,89,89,4,4
Dutchman's Gold,Walter Brennan With Billy Vaughn and his Orchestra,30,30,12,12
He'll Have To Stay,Jeanne Black,4,4,11,11
For Love,Lloyd Price and His Orchestra,43,43,6,6
"Theme From ""The Unforgiven"" (The Need For Love)",Don Costa And His Orchestra And Chorus,27,27,13,13
Is It Wrong (For Loving You),Webb Pierce,69,69,3,3
All I Could Do Was Cry,Etta James,33,33,15,15
Right By My Side,Ricky Nelson,59,59,6,6
"Oh, Little One",Jack Scott,34,34,7,7
Besame Mucho (Part I),The Coasters,70,70,3,3
Mack The Knife,Ella Fitzgerald,27,27,14,14
City Lights,Debbie Reynolds,55,55,4,4
Think,James Brown And The Famous Flames,33,33,8,8
Happy-Go-Lucky-Me,Paul Evans,10,10,14,14
Wheel Of Fortune,LaVern Baker,83,83,4,4
Everybody's Somebody's Fool,Connie Francis,1,1,18,18
Ding-A-Ling,Bobby Rydell,18,18,11,11
Swingin' School,Bobby Rydell,5,5,12,12
Pink Chiffon,Mitchell Torok,60,60,9,9
Theme For Young Lovers,Percy Faith And His Orchestra,35,35,10,10
Jump Over,Freddy Cannon,28,28,10,10
Put Your Arms Around Me Honey,Ray Smith,91,91,2,2
Before I Grow Too Old,Fats Domino,84,84,2,2
Hot Rod Lincoln,Charlie Ryan and the Timberline Riders,33,33,19,19
A Cottage For Sale,Little Willie John,63,63,6,6
Wonderful World,Sam Cooke,12,12,15,15
I'll Be Seeing You,The Five Satins,79,79,6,6
Pennies From Heaven,The Skyliners,24,24,13,13
Always It's You,The Everly Brothers,56,56,6,6
Ebb Tide,The Platters Featuring Tony Williams,56,56,6,6
The Urge,Freddy Cannon,60,60,3,3
National City,"Joiner, Arkansas Junior High School Band",53,53,8,8
Finger Poppin' Time,Hank Ballard And The Midnighters,7,7,26,26
La Montana (If She Should Come To You),Frank DeVol And His Rainbow Strings,77,77,6,6
Exclusively Yours,"Carl Dobkins, Jr.",62,62,8,8
Clap Your Hands,The Beau-Marks,45,45,14,14
Mojo Workout (Dance),Larry Bright,90,90,3,3
A Rockin' Good Way (To Mess Around And Fall In Love),Dinah Washington & Brook Benton,7,7,13,13
Won't You Come Home Bill Bailey,Bobby Darin,19,19,11,11
My Home Town,Paul Anka,8,8,13,13
Jealous Of You (Tango Della Gelosia),Connie Francis,19,19,11,11
"Please Help Me, I'm Falling",Hank Locklin,8,8,22,22
Mule Skinner Blues,The Fendermen,5,5,18,18
Walking The Floor Over You,Pat Boone,44,44,8,8
Because They're Young,Duane Eddy And The Rebels,4,4,15,15
Runaround,The Fleetwoods,23,23,13,13
I Really Don't Want To Know,Tommy Edwards,18,18,13,13
Down The Aisle,Ike Clanton,91,91,2,2
Big Boy Pete,The Olympics,50,50,14,14
Shadows Of Love,LaVern Baker,83,83,4,4
Found Love,Jimmy Reed,88,88,3,3
Lonely Winds,The Drifters,54,54,9,9
I'm Sorry,Brenda Lee,1,1,23,23
Down Yonder,Johnny And The Hurricanes,48,48,9,9
"River, Stay 'Way From My Door",Frank Sinatra,82,82,2,2
Alley-Oop,Hollywood Argyles,1,1,15,15
Spring Rain,Pat Boone,50,50,8,8
Heartbreak (It's Hurtin' Me),Little Willie John,38,38,12,12
Alley-Oop,Dante and the Evergreens,15,15,13,13
Comin' Down With Love,Mel Gadson,69,69,5,5
When Will I Be Loved,The Everly Brothers,8,8,13,13
Something Happened,Paul Anka,41,41,9,9
Ain't Gonna Be That Way,Marv Johnson,74,74,7,7
Maria,Johnny Mathis,78,78,4,4
That's All You Gotta Do,Brenda Lee,6,6,14,14
Only The Lonely (Know How I Feel),Roy Orbison,2,2,21,21
Hey Little One,Dorsey Burnette,48,48,11,11
Train Of Love,Annette With The Afterbeats,36,36,8,8
Alley-Oop,The Dyna-Sores,59,59,3,3
Heartbreak (It's Hurtin' Me),Jon Thomas and Orchestra,48,48,10,10
Image Of A Girl,Safaris with The Phantom's Band,6,6,18,18
Banjo Boy,Jan And Kjeld,58,58,7,7
Biology,Danny Valentino,95,95,2,2
La Montana (If She Should Come To You),Roger Williams,98,98,1,1
The Yen Yet Song,Gary Cane And His Friends,99,99,1,1
One Of Us (Will Weep Tonight),Patti Page,31,31,14,14
Mister Lonely,The Videls,73,73,3,3
Tuxedo Junction,Frankie Avalon,82,82,2,2
Mission Bell,Donnie Brooks,7,7,20,20
Tell Laura I Love Her,Ray Peterson,7,7,14,14
All The Love I've Got,Marv Johnson,63,63,6,6
Banjo Boy,Dorothy Collins,79,79,3,3
Where Are You,Frankie Avalon,32,32,12,12
Trouble In Paradise,The Crests,20,20,13,13
Is A Blue Bird Blue,Conway Twitty,35,35,11,11
There's Something On Your Mind (Part 2),Bobby Marchan,31,31,11,11
Banjo Boy,Art Mooney And His Orchestra,100,100,2,2
Walking To New Orleans,Fats Domino,6,6,14,14
I'm Gettin' Better,Jim Reeves,37,37,10,10
Look For A Star,Deane Hawley,29,29,11,11
"Wake Me, Shake Me",The Coasters,51,51,9,9
Look For A Star,Garry Miles,16,16,13,13
This Bitter Earth,Dinah Washington,24,24,14,14
Look For A Star,Billy Vaughn And His Orchestra,19,19,12,12
I Can't Help It,Adam Wade,64,64,7,7
Bad Man Blunder,The Kingston Trio,37,37,10,10
Is There Any Chance,Marty Robbins,31,31,12,12
Feel So Fine,Johnny Preston,14,14,14,14
Look For A Star - Part I,Garry Mills,26,26,11,11
Josephine,Bill Black's Combo,18,18,10,10
Question,Lloyd Price and His Orchestra,19,19,11,11
You've Got The Power,James Brown And The Famous Flames,86,86,1,1
There's A Star Spangled Banner Waving #2 (The Ballad Of Francis Powers),Red River Dave,64,64,6,6
Sticks And Stones,Ray Charles and his Orchestra,40,40,8,8
Don't Come Knockin',Fats Domino,21,21,11,11
You Were Born To Be Loved,Billy Bland,94,94,2,2
I've Been Loved Before,Shirley and Lee,88,88,6,6
Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,1,1,15,15
My Tani,The Brothers Four,50,50,7,7
Johnny Freedom,Johnny Horton,69,69,4,4
One Boy,Joanie Sommers,54,54,9,9
Do You Mind?,Andy Williams,70,70,7,7
I Shot Mr. Lee,The Bobbettes,52,52,8,8
Second Honeymoon,Johnny Cash,79,79,4,4
Too Young To Go Steady,Connie Stevens,71,71,5,5
Over The Rainbow,The Demensions,16,16,15,15
I'll Be There,Bobby Darin,79,79,2,2
(You Were Made For) All My Love,Jackie Wilson,12,12,13,13
Be Bop A-Lula,The Everly Brothers,74,74,5,5
Down The Street To 301,Johnny Cash And The Tennessee Two,85,85,3,3
"A Woman, A Lover, A Friend",Jackie Wilson,15,15,12,12
In My Little Corner Of The World,Anita Bryant,10,10,14,14
That's When I Cried,Jimmy Jones,83,83,5,5
My Shoes Keep Walking Back To You,Guy Mitchell,45,45,10,10
It's Now Or Never,Elvis Presley With The Jordanaires,1,1,20,20
Volare,Bobby Rydell,4,4,15,15
"Please Help Me, I'm Falling",Rusty Draper,54,54,7,7
The Twist,Hank Ballard And The Midnighters,28,28,16,16
Walk -- Don't Run,The Ventures,2,2,18,18
Ta Ta,Clyde McPhatter,23,23,14,14
Do You Mind?,Anthony Newley,91,91,2,2
In The Still Of The Night,Dion & The Belmonts,38,38,7,7
Mio Amore,The Flamingos,74,74,6,6
Night Train,The Viscounts,82,82,5,5
A Mess Of Blues,Elvis Presley With The Jordanaires,32,32,11,11
I Know One,Jim Reeves,82,82,2,2
Dreamin',Johnny Burnette,11,11,15,15
Lisa,Jeanne Black,43,43,9,9
Whip It On Me,Jessie Hill,91,91,1,1
Honky-Tonk Girl,Johnny Cash,92,92,1,1
Happy Shades Of Blue,Freddie Cannon,83,83,5,5
Theme From The Apartment,Ferrante & Teicher,10,10,19,19
She's Just A Whole Lot Like You,Hank Thompson,99,99,1,1
Cool Water,Jack Scott,85,85,3,3
The Twist,Chubby Checker,1,1,18,18
I Love You In The Same Old Way,Paul Anka,40,40,11,11
Red Sails In The Sunset,The Platters Featuring Tony Williams,36,36,8,8
My Love,Nat King Cole-Stan Kenton,47,47,8,8
Hello Young Lovers,Paul Anka,23,23,12,12
"Far, Far Away",Don Gibson,72,72,5,5
Swingin' Down The Lane,Jerry Wallace,79,79,2,2
If I Can't Have You,Etta & Harvey,52,52,12,12
It Only Happened Yesterday,Jack Scott,38,38,9,9
We Go Together,Jan & Dean,53,53,7,7
Theme From Adventures In Paradise,Jerry Byrd,97,97,1,1
"The Wreck Of The ""John B""",Jimmie Rodgers,64,64,9,9
Devil Or Angel,Bobby Vee,6,6,18,18
Kiddio,Brook Benton,7,7,17,17
Never On Sunday,Don Costa And His Orchestra And Chorus,19,19,15,15
Yogi,The Ivy Three,8,8,10,10
Anymore,Teresa Brewer,31,31,16,16
Little Bitty Pretty One,Frankie Lymon,58,58,4,4
You Mean Everything To Me,Neil Sedaka,17,17,13,13
The Brigade Of Broken Hearts,Paul Evans,81,81,4,4
Hot Rod Lincoln,Johnny Bond,26,26,10,10
Blue Velvet,The Statues,84,84,3,3
She's Mine,Conway Twitty,98,98,1,1
No,Dodie Stevens,73,73,8,8
Run Samson Run,Neil Sedaka,28,28,11,11
My Heart Has A Mind Of Its Own,Connie Francis,1,1,16,16
Chain Gang,Sam Cooke,2,2,16,16
You're Looking Good,Dee Clark,43,43,10,10
(I Do The) Shimmy Shimmy,Bobby Freeman,37,37,13,13
Bongo Bongo Bongo,Preston Epps,78,78,3,3
A Kookie Little Paradise,Jo Ann Campbell,61,61,9,9
Honest I Do,The Innocents,28,28,10,10
Pineapple Princess,Annette With The Afterbeats,11,11,14,14
Kookie Little Paradise,The Tree Swingers,73,73,6,6
The Last Dance,The McGuire Sisters,99,99,1,1
How High The Moon (Part 1),Ella Fitzgerald,76,76,5,5
The Same One,Brook Benton,16,16,12,12
Delia Gone,Pat Boone,66,66,3,3
(I Can't Help You) I'm Falling Too,Skeeter Davis,39,39,7,7
Candy Sweet,Pat Boone,72,72,3,3
Malagueña,Connie Francis,42,42,9,9
The Old Oaken Bucket,Tommy Sands,73,73,4,4
Kommotion,Duane Eddy,78,78,6,6
Come Back,Jimmy Clanton,63,63,8,8
A Million To One,Jimmy Charles and The Revelletts,5,5,15,15
Diamonds And Pearls,The Paradons,18,18,15,15
The Lovin' Touch,Mark Dinning,84,84,6,6
Mr. Custer,Larry Verne,1,1,13,13
Let's Have A Party,Wanda Jackson,37,37,10,10
I Walk The Line,Jaye P. Morgan,66,66,6,6
Shortnin' Bread,Paul Chaplain and his Emeralds,82,82,4,4
Many A Wonderful Moment,Rosemary Clooney,84,84,3,3
A Fool In Love,Ike & Tina Turner,27,27,13,13
This Old Heart,James Brown And The Famous Flames,79,79,5,5
Nice 'N' Easy,Frank Sinatra,60,60,6,6
My Love For You,Johnny Mathis,47,47,11,11
Shortnin' Bread,The Bell Notes,96,96,2,2
Revival,Johnny And The Hurricanes,97,97,1,1
Vaquero (Cowboy),The Fireballs,99,99,1,1
A Teenager Feels It Too,Denny Reed,94,94,3,3
