song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
It Won't Stop,Sevyn Streeter Featuring Chris Brown,30,30,20,13
Dark Horse,Katy Perry Featuring Juicy J,1,1,57,48
Only Time,Enya,10,43,32,1
Sunny And 75,Joe Nichols,39,39,20,8
Gas Pedal,Sage The Gemini Featuring IamSu!,29,30,25,8
All Me,Drake Featuring 2 Chainz & Big Sean,20,37,20,12
Mirrors,Justin Timberlake,2,47,42,2
Pompeii,Bastille,5,5,53,39
We Can't Stop,Miley Cyrus,2,45,26,2
Carolina,Parmalee,36,36,19,10
Drunk Last Night,Eli Young Band,41,41,20,9
Whatever She's Got,David Nail,35,35,21,14
Red,Taylor Swift,6,51,22,2
PYD,Justin Bieber Featuring R. Kelly,54,54,1,1
Berzerk,Eminem,3,48,20,8
Wasting All These Tears,Cassadee Pope,37,46,20,9
Tom Ford,Jay-Z,39,57,20,1
I Luv This Sh*t,August Alsina Featuring Trinidad James,48,56,20,9
Rap God,Eminem,7,33,20,15
Gorilla,Bruno Mars,22,60,16,4
Drink A Beer,Luke Bryan,31,31,20,18
Chillin' It,Cole Swindell,28,28,20,15
Don't Let Me Be Lonely,The Band Perry,59,59,16,11
Southern Girl,Tim McGraw,42,64,20,3
Sweet Annie,Zac Brown Band,47,47,17,12
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,38,66,20,3
Show Me,Kid Ink Featuring Chris Brown,13,13,31,29
All Of Me,John Legend,1,1,58,52
Honest,Future,55,69,17,7
Red Nose,Sage The Gemini,52,69,20,2
Friday Night,Eric Paslay,47,47,20,15
Animals,Martin Garrix,21,21,34,25
Bound 2,Kanye West,12,12,6,6
Team,Lorde,6,6,38,30
Radio,Darius Rucker,65,65,15,10
Aw Naw,Chris Young,45,76,20,2
Type Of Way,Rich Homie Quan,50,77,20,2
Bounce It,Juicy J Featuring Wale & Trey Songz,74,78,19,7
HeadBand,B.o.B Featuring 2 Chainz,53,53,29,6
Compass,Lady Antebellum,46,46,20,18
Survival,Eminem,16,64,14,8
The Fox,Ylvis,6,58,18,7
Waiting For Superman,Daughtry,66,66,17,15
Replay,Zendaya,40,40,21,8
Love Me Again,John Newman,30,30,18,18
The Outsiders,Eric Church,51,86,7,3
Strong,One Direction,87,87,1,1
Work B**ch!,Britney Spears,12,75,13,4
Hallelujah,Matthew Schuler,40,89,2,1
Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,77,77,9,7
Best Day Of My Life,American Authors,11,11,36,35
The Language,Drake,51,63,20,16
Days Of Gold,Jake Owen,83,87,9,3
Right There,Ariana Grande Featuring Big Sean,84,86,8,4
Up Down (Do This All Day),T-Pain Featuring B.o.B,62,62,20,20
Last Christmas,Ariana Grande,96,96,1,1
Rough Water,Travie McCoy Featuring Jason Mraz,82,97,5,1
Tennis Court,Lorde,71,73,18,11
Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,92,92,8,4
Up All Night,Jon Pardi,56,56,13,12
Best Song Ever,One Direction,2,43,21,4
Roller Coaster,Justin Bieber,47,47,1,1
Let It Go,Demi Lovato,38,38,20,20
This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,15,15,28,28
At Last,Will Champlin,83,83,1,1
Let It Go,Idina Menzel,5,5,33,33
When She Says Baby,Jason Aldean,38,38,20,20
Heart Attack,Enrique Iglesias,88,88,2,2
Alone Together,Fall Out Boy,71,71,8,8
The Heart Of Dixie,Danielle Bradbery,58,81,13,12
Pound Cake / Paris Morton Music 2,Drake Featuring Jay-Z,65,94,10,3
Little Drummer Boy,Pentatonix,13,13,3,3
All I Want For Christmas Is You,Mariah Carey,21,26,7,3
All That Matters,Justin Bieber,24,53,8,7
Change Me,Justin Bieber,59,59,1,1
Hey Brother,Avicii,16,16,23,23
Perfume,Britney Spears,76,77,6,5
Who You Love,John Mayer Featuring Katy Perry,48,48,2,2
I. Crawl,Childish Gambino,86,86,1,1
Helluva Life,Frankie Ballard,51,51,20,20
Underneath The Tree,Kelly Clarkson,78,78,3,3
Old School Love,Lupe Fiasco Featuring Ed Sheeran,93,93,5,5
All The Way Home,Tamar Braxton,96,96,1,1
Do I Wanna Know?,Arctic Monkeys,70,70,20,20
Confident,Justin Bieber Featuring Chance the Rapper,41,41,3,3
Saturday,Rebecca Black & Dave Days,55,55,1,1
Bridge Over Troubled Water,Tessanne Chin,64,64,1,1
Cannonball,Lea Michele,75,75,1,1
The Man,Aloe Blacc,8,8,20,20
See You Tonight,Scotty McCreery,52,52,18,16
Angel,Jacquie Lee,87,87,1,1
My Story,R. Kelly Featuring 2 Chainz,89,89,1,1
V. 3005,Childish Gambino,64,64,20,20
Drunk In Love,Beyonce Featuring Jay Z,2,2,20,20
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",45,45,6,1
Rockin' Around The Christmas Tree,Brenda Lee,14,50,12,1
I Have Nothing,Tessanne Chin,51,51,1,1
Bottoms Up,Brantley Gilbert,20,20,25,25
XO,Beyonce,45,45,10,10
Let It Be,Tessanne Chin & Adam Levine,76,76,1,1
Talk Dirty,Jason Derulo Featuring 2 Chainz,3,3,33,33
Worst Behavior,Drake,89,93,11,10
Paranoid,Ty Dolla $ign Featuring B.o.B,29,29,20,20
Mine,Beyonce Featuring Drake,82,82,2,2
I Hold On,Dierks Bentley,40,40,19,19
Adore You,Miley Cyrus,21,21,18,16
Turn Down For What,DJ Snake & Lil Jon,4,4,37,37
Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",51,51,18,18
For The First Time In Forever,Kristen Bell & Idina Menzel,57,57,19,19
Neon Lights,Demi Lovato,36,36,20,20
Lolly,Maejor Ali Featuring Juicy J & Justin Bieber,19,97,4,1
Love Don't Die,The Fray,60,60,9,9
Drink To That All Night,Jerrod Niemann,34,34,20,20
Young Girls,Bruno Mars,32,32,14,14
19 You + Me,Dan + Shay,42,42,18,18
Happy,Pharrell Williams,1,1,46,46
You Sound Good To Me,Lucy Hale,88,88,1,1
Partition,Beyonce,23,23,21,21
Goodnight Kiss,Randy Houser,52,52,16,16
Get Me Some Of That,Thomas Rhett,41,41,20,20
Give Me Back My Hometown,Eric Church,36,36,20,20
She Knows,J. Cole Featuring Amber Coffman & The Cults,90,90,5,5
How I Feel,Flo Rida,96,96,2,2
Ride,SoMo,76,76,15,15
Can't Remember To Forget You,Shakira Featuring Rihanna,15,15,19,19
Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,9,9,36,36
Rewind,Rascal Flatts,38,38,20,20
Doin' What She Likes,Blake Shelton,35,35,17,17
Thinking About You,Calvin Harris Featuring Ayah Marar,86,86,6,6
Take Me Home,Cash Cash Featuring Bebe Rexha,57,57,13,13
Everything I Shouldn't Be Thinking About,Thompson Square,69,69,12,12
Oceans (Where Feet May Fail),Hillsong United,83,83,13,13
Mmm Yeah,Austin Mahone Featuring Pitbull,49,49,15,15
Man Of The Year,ScHoolboy Q,62,62,13,13
El Perdedor,Enrique Iglesias Featuring Marco Antonio Solis,85,85,1,1
Invisible,Hunter Hayes,44,44,12,12
Na Na,Trey Songz,21,21,28,28
Chocolate,The 1975,80,80,6,6
They Don't Know,Rico Love,73,73,7,7
Odio,Romeo Santos Featuring Drake,45,45,11,11
Follow Your Arrow,Kacey Musgraves,60,60,1,1
Cop Car,Keith Urban,41,41,18,18
m.A.A.d City,Kendrick Lamar Featuring MC Eiht,75,75,3,1
A Man Who Was Gonna Die Young,Eric Church,89,89,1,1
Can't Raise A Man,K. Michelle,94,94,7,7
On Top Of The World,Imagine Dragons,79,79,20,20
The Worst,Jhene Aiko,43,43,20,20
Human,Christina Perri,31,31,20,20
Beat Of The Music,Brett Eldredge,44,44,20,20
Everything Is AWESOME!!!,Tegan and Sara Featuring The Lonely Island,57,57,3,3
Automatic,Miranda Lambert,35,35,19,19
Stoner,Young Thug,47,47,15,15
Achy Breaky 2,Buck 22 Featuring Billy Ray Cyrus,80,80,1,1
You're Mine (Eternal),Mariah Carey,88,88,1,1
Classic,MKTO,14,14,27,27
Explosions,Ellie Goulding,100,100,1,1
Glory And Gore,Lorde,68,68,3,3
Part II (On The Run),Jay Z Featuring Beyonce,77,77,16,15
La La La,Naughty Boy Featuring Sam Smith,19,19,20,20
Ordinary Love,U2,84,84,2,2
Lettin' The Night Roll,Justin Moore,49,49,20,20
#SELFIE,The Chainsmokers,16,16,11,11
Not A Bad Thing,Justin Timberlake,8,8,22,22
Wild Wild Love,Pitbull Featuring G.R.L.,30,30,18,18
The Walker,Fitz And The Tantrums,67,67,12,12
Ain't It Fun,Paramore,10,10,24,24
Sleeping With A Friend,Neon Trees,51,51,16,16
Magic,Coldplay,14,14,14,14
Raging Fire,Phillip Phillips,58,58,8,8
Trophies,Young Money Featuring Drake,50,50,20,20
Sanctified,Rick Ross Featuring Kanye West & Big Sean,78,78,1,1
The Devil Is A Lie,Rick Ross Featuring JAY Z,86,86,1,1
Fancy,Iggy Azalea Featuring Charli xcx,1,1,37,37
Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,94,94,1,1
We Might Be Dead By Tomorrow,Soko,9,9,1,1
Love Is An Open Door,Kristen Bell & Santino Fontana,49,49,4,4
Who Do You Love?,YG Featuring Drake,54,54,20,20
Play It Again,Luke Bryan,14,14,20,20
Headlights,Eminem Featuring Nate Ruess,45,45,8,8
Slow Me Down,Sara Evans,89,89,5,5
Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,48,48,20,20
Red Lights,Tiesto,56,56,13,13
I Luh Ya Papi,Jennifer Lopez Featuring French Montana,77,77,2,2
Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",46,46,18,18
Latch,Disclosure Featuring Sam Smith,7,7,33,33
Summer,Calvin Harris,7,7,26,26
Lookin' For That Girl,Tim McGraw,85,85,4,4
Beating Heart,Ellie Goulding,88,88,3,3
Empire,Shakira,58,58,12,12
G.U.Y.,Lady Gaga,76,76,1,1
Fever,The Black Keys,77,77,3,3
Me And My Broken Heart,Rixton,14,14,20,20
John Doe,B.o.B Featuring Priscilla,69,69,5,5
Beachin',Jake Owen,26,26,20,20
Whiskey In My Water,Tyler Farr,52,52,18,18
She Looks So Perfect,5 Seconds of Summer,24,24,20,20
Stay With Me,Sam Smith,2,2,32,32
Come With Me Now,KONGOS,31,31,21,21
Sing,Ed Sheeran,13,13,20,20
We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],Pitbull Featuring Jennifer Lopez & Claudia Leitte,59,59,6,6
Cut Her Off,KCamp Featuring 2 Chainz,49,49,20,20
Birthday,Katy Perry,17,17,18,18
Bad Blood,Bastille,95,95,1,1
Feelin' Myself,"will.i.am Featuring Miley Cyrus, French Montana, Wiz Khalifa & DJ Mustard",96,96,2,2
Girls Chase Boys,Ingrid Michaelson,52,52,20,20
West Coast,Lana Del Rey,17,17,2,2
You & I,One Direction,68,68,11,11
Love Runs Out,OneRepublic,15,15,20,20
Midnight,Coldplay,29,29,3,3
I Don't Dance,Lee Brice,33,33,20,20
Am I Wrong,Nico & Vinz,4,4,31,31
We Dem Boyz,Wiz Khalifa,43,43,20,20
"Where It's At (Yep, Yep)",Dustin Lynch,42,42,20,20
Hello Kitty,Avril Lavigne,75,75,1,1
Stay With Me,Josh Kaufman,92,92,1,1
Who I Am With You,Chris Young,48,48,19,19
We Are Tonight,Billy Currington,60,60,19,19
Rude,MAGIC!,1,1,30,30
Yeah,Joe Nichols,41,41,20,20
Wake Up Lovin' You,Craig Morgan,99,99,2,2
I Won,Future Featuring Kanye West,98,98,3,3
Problem,Ariana Grande Featuring Iggy Azalea,2,2,25,25
Love Never Felt So Good,Michael Jackson & Justin Timberlake,9,9,20,20
A Sky Full Of Stars,Coldplay,10,10,26,26
Wiggle,Jason Derulo Featuring Snoop Dogg,5,5,21,21
"Hold On, We're Going Home",Christina Grimmie,74,74,1,1
Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente De Zona,12,12,29,29
My Baby's Guns N' Roses,Brantley Gilbert,87,87,1,1
Work,Iggy Azalea,54,54,20,20
My Eyes,Blake Shelton Featuring Gwen Sebastian,39,39,16,16
Keep Them Kisses Comin',Craig Campbell,72,72,10,10
The Big Bang,Katy Tiz,100,100,1,1
Good Kisser,Usher,65,65,19,19
I Can't Make You Love Me,Josh Kaufman,71,71,1,1
Chandelier,Sia,8,8,28,28
How To Love,Christina Grimmie,79,79,1,1
I Choose You,Sara Bareilles,81,81,5,5
Come Get It Bae,Pharrell Williams,23,23,15,15
River Bank,Brad Paisley,54,54,18,18
2 On,Tinashe Featuring ScHoolboy Q,24,24,24,24
17 Again,Brantley Gilbert,90,90,1,1
Don't Stop,5 Seconds of Summer,47,47,3,3
One,Ed Sheeran,87,87,1,1
Drunk On A Plane,Dierks Bentley,27,27,20,20
Main Chick,Kid Ink Featuring Chris Brown,60,60,20,20
Chainsaw,The Band Perry,86,86,9,9
Heaven,Jake Worthington,98,98,1,1
Billie Jean,Michael Jackson,1,14,25,1
Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,19,19,20,20
Slave To The Rhythm,Michael Jackson,45,45,1,1
Pills N Potions,Nicki Minaj,24,24,18,18
Somebody That I Used To Know,Christina Grimmie & Adam Levine,66,66,1,1
Can't Help Falling In Love,Christina Grimmie,74,74,1,1
Bartender,Lady Antebellum,31,31,20,20
Leave Your Lover,Sam Smith,92,92,1,1
Dare (La La La),Shakira,53,53,11,11
Good Girls,5 Seconds of Summer,34,34,1,1
Believe Me,Lil Wayne Featuring Drake,26,26,20,20
Habits (Stay High),Tove Lo,3,3,25,25
Shades Of Cool,Lana Del Rey,79,79,1,1
Trumpets,Jason Derulo,14,14,25,25
XO,John Mayer,90,90,1,1
I Got A Car,George Strait,89,89,7,7
Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,41,41,19,19
Boom Clap,Charli xcx,8,8,24,24
I'm Not The Only One,Sam Smith,9,9,11,11
Ultraviolence,Lana Del Rey,70,70,1,1
Day Drinking,Little Big Town,40,40,17,17
Shower,Becky G,16,16,20,20
Studio,ScHoolboy Q Featuring BJ the Chicago Kid,38,38,20,20
Ready Set Roll,Chase Rice,54,54,21,20
Wasted,Tiesto Featuring Matthew Koma,49,49,12,12
Song About A Girl,Eric Paslay,85,85,10,10
I'm Ready,AJR,65,65,11,11
Hangover,PSY Featuring Snoop Dogg,26,26,1,1
Don't,Ed Sheeran,9,9,23,23
Really Don't Care,Demi Lovato Featuring Cher Lloyd,26,26,18,17
Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,67,67,20,20
Rather Be,Clean Bandit Featuring Jess Glynne,10,10,23,23
Hope You Get Lonely Tonight,Cole Swindell,50,50,20,20
Jungle,Jamie N Commons & X Ambassadors,87,87,2,2
Maps,Maroon 5,6,6,22,22
Kiss Me Kiss Me,5 Seconds of Summer,28,28,1,1
Afire Love,Ed Sheeran,37,37,1,1
No Mediocre,T.I. Featuring Iggy Azalea,33,33,20,20
American Kids,Kenny Chesney,23,23,20,20
First Love,Jennifer Lopez,87,87,3,3
Life Of The Party,Shawn Mendes,24,24,2,2
Get Her Back,Robin Thicke,82,82,1,1
Don't Tell 'Em,Jeremih Featuring YG,6,6,21,21
Riptide,Vance Joy,32,32,21,21
Leave The Night On,Sam Hunt,30,30,21,21
She Twerkin,Ca$h Out,98,98,3,3
Break Free,Ariana Grande Featuring Zedd,4,4,20,20
Amnesia,5 Seconds of Summer,16,16,20,20
Foreign,Trey Songz,84,84,10,10
New Flame,Chris Brown Featuring Usher & Rick Ross,27,27,18,18
Calm Down,Busta Rhymes Featuring Eminem,94,94,1,1
Black Widow,Iggy Azalea Featuring Rita Ora,3,3,20,20
Ten Feet Tall,Afrojack Featuring Wrabel,100,100,1,1
Dirt,Florida Georgia Line,11,11,19,19
Bo$$,Fifth Harmony,43,43,15,15
You & I (Nobody In The World),John Legend,66,66,2,2
Try,Colbie Caillat,55,55,13,13
All About That Bass,Meghan Trainor,1,1,19,19
Cool Kids,Echosmith,13,13,19,19
Fight Night,Migos,69,69,16,16
Dust,Eli Young Band,79,79,9,9
Sunshine & Whiskey,Frankie Ballard,57,57,19,19
Everything I Didn't Say,5 Seconds of Summer,24,24,1,1
Word Crimes,"""Weird Al"" Yankovic",39,39,2,2
Roller Coaster,Luke Bryan,43,43,18,18
Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,16,16,18,18
Hideaway,Kiesza,51,51,14,14
Burnin' It Down,Jason Aldean,12,12,17,17
0 To 100 / The Catch Up,Drake,35,35,17,17
Happy Little Pill,Troye Sivan,92,92,1,1
Stolen Dance,Milky Chance,50,50,17,17
Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",3,3,16,16
It Was Always You,Maroon 5,45,45,3,3
Girl In A Country Song,Maddie & Tae,56,56,15,15
Chasing The Sun,Hilary Duff,79,79,1,1
This Is How We Do,Katy Perry,24,24,16,16
Hot Boy,Bobby Shmurda,6,6,16,16
No Flex Zone,Rae Sremmurd,36,36,16,16
I Will Never Let You Down,Rita Ora,77,77,6,6
Anaconda,Nicki Minaj,2,2,15,15
Wild Life,Jack & Jack,87,87,1,1
Fireball,Pitbull Featuring John Ryan,23,23,15,15
Cold One,Eric Church,88,88,6,6
About The Money,T.I. Featuring Young Thug,42,42,15,15
Best Mistake,Ariana Grande Featuring Big Sean,49,49,2,2
Shell Shocked,"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill the Noise & Madsonik",84,84,2,2
Hookah,Tyga Featuring Young Thug,85,85,11,11
Take Me To Church,Hozier,6,6,14,14
Later On,The Swon Brothers,86,86,9,9
Shake It Off,Taylor Swift,1,1,13,13
Neon Light,Blake Shelton,43,43,13,13
Animals,Maroon 5,3,3,13,13
Waves,Mr. Probz,19,19,13,13
Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",90,90,3,3
Walk Thru,Rich Homie Quan Featuring Problem,74,74,7,7
Guts Over Fear,Eminem Featuring Sia,22,22,2,2
***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,76,76,9,9
She Came To Give It To You,Usher Featuring Nicki Minaj,89,89,2,2
Somewhere In My Car,Keith Urban,49,49,12,12
24 Hours,TeeFLii Featuring 2 Chainz,85,85,7,7
Sweet Little Somethin',Jason Aldean,71,71,2,2
Seen It All,Jeezy Featuring Jay Z,85,85,2,2
Secrets,Mary Lambert,66,66,10,10
"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,43,43,11,11
Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",39,39,11,11
Look At You,Big & Rich,73,73,11,11
Centuries,Fall Out Boy,22,22,10,10
Blame,Calvin Harris Featuring John Newman,19,19,10,10
Two Night Town,Jason Aldean,76,76,1,1
Jealous,Nick Jonas,10,10,10,10
Angel In Blue Jeans,Train,79,79,3,3
Bend Ova,Lil Jon Featuring Tyga,92,92,3,3
Dear Future Husband,Meghan Trainor,93,93,4,4
Booty,Jennifer Lopez Featuring Iggy Azalea Or Pitbull,18,18,7,7
Gonna Know We Were Here,Jason Aldean,63,63,1,1
No Love,August Alsina,69,69,9,9
Sun Daze,Florida Georgia Line,75,75,4,4
Superheroes,The Script,73,73,9,9
X,Chris Brown,98,98,1,1
You And Your Friends,Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign,82,82,9,9
i,Kendrick Lamar,39,39,8,8
Tonight Looks Good On You,Jason Aldean,53,53,1,1
I Don't F**k With You,Big Sean Featuring E-40,14,14,8,8
Anything Goes,Florida Georgia Line,76,76,1,1
No Type,Rae Sremmurd,17,17,8,8
Tuesday,I Love Makonnen Featuring Drake,12,12,8,8
Handsome & Wealthy,Migos,79,79,8,8
Feelin' It,Scotty McCreery,84,84,8,8
Close Your Eyes,Parmalee,77,77,8,8
Left Hand Free,Alt-J,99,99,1,1
Steal My Girl,One Direction,13,13,7,7
Something In The Water,Carrie Underwood,24,24,7,7
Just Gettin' Started,Jason Aldean,61,61,1,1
Bumpin' The Night,Florida Georgia Line,69,69,1,1
Yellow Flicker Beat,Lorde,74,74,2,2
Heroes (We Could Be),Alesso Featuring Tove Lo,61,61,7,7
U Guessed It,OG Maco Featuring 2 Chainz,90,90,4,4
Shotgun Rider,Tim McGraw,54,54,7,7
EW!,Jimmy Fallon Featuring will.i.am,26,26,2,2
Sippin' On Fire,Florida Georgia Line,62,62,1,1
Thinking Out Loud,Ed Sheeran,62,62,6,6
The Days,Avicii,78,78,1,1
Love Me Harder,Ariana Grande & The Weeknd,7,7,6,6
Perfect Storm,Brad Paisley,65,65,6,6
L.A.LOVE (la la),Fergie,41,41,6,6
Errrbody,Yo Gotti,98,98,1,1
Body Language,Kid Ink Featuring Usher & Tinashe,78,78,6,6
Out Of The Woods,Taylor Swift,18,18,2,2
In Your Arms,Nico & Vinz,72,72,5,5
Burnin' Up,Jessie J Featuring 2 Chainz,86,86,1,1
I'm Not Gonna Miss You,Glen Campbell,90,90,1,1
Bobby Bitch,Bobby Shmurda,92,92,3,3
Often,The Weeknd,86,86,5,5
Drinking Class,Lee Brice,80,80,5,5
Baby Don't Lie,Gwen Stefani,46,46,4,4
Welcome To New York,Taylor Swift,48,48,2,2
Try Me,DeJ Loaf,46,46,4,4
Outside,Calvin Harris Featuring Ellie Goulding,68,68,3,3
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,84,84,2,2
Talladega,Eric Church,69,69,4,4
Beg For It,Iggy Azalea Featuring M0,49,49,4,4
Lips Are Movin,Meghan Trainor,38,38,4,4
Dangerous,David Guetta Featuring Sam Martin,71,71,4,4
Made Me,Snootie Wild Featuring K Camp,93,93,3,3
God Made Girls,RaeLynn,85,85,4,4
Blank Space,Taylor Swift,1,1,3,3
Thriller,Michael Jackson,4,35,16,1
I Bet My Life,Imagine Dragons,53,53,2,2
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",27,27,3,3
Style,Taylor Swift,60,60,1,1
I Won't Let You Down,OK Go,71,71,1,1
Ghost,Ella Henderson,75,75,3,3
Wildest Dreams,Taylor Swift,76,76,1,1
Bad Blood,Taylor Swift Featuring Kendrick Lamar,80,80,1,1
Til It's Gone,Kenny Chesney,83,83,3,3
The Heart Wants What It Wants,Selena Gomez,25,25,2,2
Ready To Run,One Direction,77,77,1,1
Something Big,Shawn Mendes,92,92,1,1
Mean To Me,Brett Eldredge,95,95,2,2
Homegrown Honey,Darius Rucker,97,97,2,2
Shut Up And Dance,Walk the Moon,98,98,2,2
Uptown Funk!,Mark Ronson Featuring Bruno Mars,65,65,1,1
18,One Direction,87,87,1,1
Where Do Broken Hearts Go,One Direction,88,88,1,1
Make Me Wanna,Thomas Rhett,99,99,1,1
She Knows,Ne-Yo Featuring Juicy J,100,100,1,1
