song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Tempted To Touch,Rupee,39,56,20,12
Party For Two,Shania Twain With Billy Currington Or Mark McGrath,58,58,14,10
My Place,Nelly Featuring Jaheim,4,61,20,1
Take Me Home,Terror Squad,62,62,16,10
In A Real Love,Phil Vassar,38,63,20,7
Nothin 'Bout Love Makes Sense,LeAnn Rimes,52,52,19,16
Boulevard Of Broken Dreams,Green Day,2,2,36,35
Give A Little Bit,Goo Goo Dolls,37,37,20,19
Nolia Clap,"Juvenile, Wacko & Skip",31,67,20,6
Breaking The Habit,Linkin Park,20,68,20,1
Suds In The Bucket,Sara Evans,33,69,20,3
Mud On The Tires,Brad Paisley,30,30,20,20
Vitamin R (Leading Us Along),Chevelle,68,68,12,10
Fall To Pieces,Velvet Revolver,67,70,20,10
You're My Better Half,Keith Urban,33,33,20,20
Bring Em Out,T.I.,9,9,21,20
Monday Morning Church,Alan Jackson,54,54,16,16
Dangerously In Love,Beyonce,57,76,20,9
I Changed My Mind,Keyshia Cole Featuring Shyne,71,71,11,10
Days Go By,Keith Urban,31,78,20,1
Knuck If You Buck,Crime Mob Featuring Lil Scrappy,76,79,20,5
So Cold,Breaking Benjamin,76,77,20,8
Getting Away With Murder,Papa Roach,69,81,16,10
Numb/Encore,Jay-Z/Linkin Park,20,20,20,19
Big Chips,R. Kelly & Jay-Z,39,83,9,3
American Idiot,Green Day,61,84,20,5
Used To Love U,John Legend,74,85,13,4
"I Smoke, I Drank",Body Head Bangerz Featuring YoungBloodZ,81,83,15,10
I Hate Everything,George Strait,35,87,20,4
Cold,Crossfade,81,81,23,6
"Breathe, Stretch, Shake",Mase Featuring P. Diddy,28,89,16,2
Karma,Alicia Keys,20,20,29,28
Gasolina,Daddy Yankee,32,32,20,17
Just Like You,Three Days Grace,55,92,20,2
Hey Now (Mean Muggin),Xzibit Featuring Keri Hilson,93,93,4,4
Bridging The Gap,Nas Featuring Olu Dara,94,94,4,2
You're The One,Guerilla Black Featuring Mario Winans,77,77,11,10
Real Big,Mannie Fresh,79,96,12,5
Stays In Mexico,Toby Keith,51,97,15,1
Call My Name,Prince,75,98,18,3
You're My Everything,Anita Baker,74,98,20,5
(Reach Up For The) Sunrise,Duran Duran,89,100,5,1
True,Ryan Cabrera,18,18,20,20
Disco Inferno,50 Cent,3,3,29,29
When I Think About Cheatin',Gretchen Wilson,39,39,11,11
Nobody's Home,Avril Lavigne,41,41,17,17
Beautiful Soul,Jesse McCartney,16,16,20,20
Lady,Lenny Kravitz,27,27,20,20
Come Home Soon,SHeDAISY,75,75,7,7
Caught Up,Usher,8,8,27,27
Gotta Go Solo,Patti LaBelle Featuring Ron Isley,89,89,9,9
Baby Girl,Sugarland,38,38,20,20
Bless The Broken Road,Rascal Flatts,29,29,20,20
Since U Been Gone,Kelly Clarkson,2,2,46,46
He Gets That From Me,Reba McEntire,59,59,12,12
Some Cut,Trillville Featuring Cutty,14,14,25,25
Rich Girl,Gwen Stefani Featuring Eve,7,7,27,27
Okay,Nivea Featuring Lil Jon & YoungBloodZ,40,40,21,21
Perdidos,Monchy & Alexandra,92,92,7,7
Mockingbird,Eminem,11,11,20,20
Holy Water,Big & Rich,75,75,7,7
A Rose By Any Other Name,Teena Marie Featuring Gerald Levert,97,97,2,2
Thugs Get Lonely Too,2Pac Featuring Nate Dogg,98,98,4,4
Ordinary People,John Legend,24,24,20,20
Sunday Morning,Maroon 5,31,31,20,20
Let's Get Blown,Snoop Dogg,54,54,11,11
Ghetto,Akon,92,92,5,5
Hold You Down,"The Alchemist Featuring Prodigy, Illa Ghee & Nina Sky",95,95,4,4
I'll Be Around,Daryl Hall  John Oates,97,97,3,3
Get Right,Jennifer Lopez,12,12,17,17
O,Omarion,27,27,20,20
Nothin' To Lose,Josh Gracin,39,39,20,20
Truth Is,Fantasia,21,21,20,20
U Don't Know Me,T.I.,23,23,20,20
Baby,Fabolous Featuring Mike Shorey,71,71,9,9
Sugar (Gimme Some),"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",20,20,26,26
It's Like That,Mariah Carey,16,16,20,20
Obsession (No Es Amor),Frankie J Featuring Baby Bash,3,3,21,21
Like Toy Soldiers,Eminem,34,34,11,11
Look What You've Done,Jet,37,37,20,20
I May Hate Myself In The Morning,Lee Ann Womack,66,66,13,13
Let Them Be Little,Billy Dean,68,68,11,11
Candy Shop,50 Cent Featuring Olivia,1,1,23,23
Hope,Twista Featuring Faith Evans,31,31,7,7
N Dey Say,Nelly,64,64,7,7
Let Me Go,3 Doors Down,14,14,31,31
That's What I Love About Sunday,Craig Morgan,51,51,20,20
Gone,Montgomery Gentry,53,53,20,20
Mr. Brightside,The Killers,10,10,38,38
I Just Wanna Live,Good Charlotte,51,51,8,8
Scars,Papa Roach,15,15,38,38
Somewhere Only We Know,Keane,50,50,12,12
Collide,Howie Day,20,20,32,32
Goin' Crazy,Natalie,13,13,20,20
It's Getting Better All The Time,Brooks & Dunn,56,56,16,16
Anything But Mine,Kenny Chesney,48,48,20,20
Hate It Or Love It,The Game Featuring 50 Cent,2,2,23,23
I'm Not Okay (I Promise),My Chemical Romance,86,86,6,6
Little Sister,Queens Of The Stone Age,88,88,9,9
If Heaven,Andy Griggs,65,65,16,16
You And Me,Lifehouse,5,5,41,41
Pain,Jimmy Eat World,93,93,2,2
Home,Three Days Grace,90,90,4,4
La La,Ashlee Simpson,86,86,5,5
Baby Mama,Fantasia,60,60,12,12
1 Thing,Amerie,8,8,20,20
Lonely No More,Rob Thomas,6,6,34,34
Signs,Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,46,46,14,14
My Give A Damn's Busted,Jo Dee Messina,63,63,20,20
Down And Out,Cam'Ron Featuring Kanye West & Syleena Johnson,94,94,1,1
Almost,Bowling For Soup,46,46,20,20
Landed,Ben Folds,77,77,2,2
Trying To Find Atlantis,Jamie O'Neal,86,86,4,4
We Will Become Silhouettes,The Postal Service,82,82,1,1
Lonely,Akon,4,4,20,20
Honkytonk U,Toby Keith,61,61,12,12
Wait (The Whisper Song),Ying Yang Twins,15,15,22,22
Jerk It Out,Caesars,70,70,10,10
Baby I'm Back,Baby Bash Featuring Akon,19,19,25,25
What's A Guy Gotta Do,Joe Nichols,64,64,15,15
Across The Universe,Various Artists,22,22,1,1
Number One Spot,Ludacris,19,19,16,16
"Sitting, Waiting, Wishing",Jack Johnson,66,66,19,19
Switch,Will Smith,7,7,28,28
Slow Down,Bobby Valentino,8,8,22,22
In The Kitchen,R. Kelly,91,91,5,5
Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,23,23,20,20
U Already Know,112 Featuring Foxy Brown,32,32,20,20
Shut Up,Simple Plan,99,99,2,2
God's Will,Martina McBride,85,85,8,8
Still Tippin',Mike Jones Featuring Slim Thug & Paul Wall,60,60,13,13
Hold You Down,Jennifer Lopez Featuring Fat Joe,64,64,8,8
I'm A Hustla,Cassidy,34,34,19,19
How Do You Get That Lonely,Blaine Larsen,91,91,7,7
How Could You,Mario,52,52,17,17
The Widow,The Mars Volta,95,95,2,2
Oh,Ciara Featuring Ludacris,2,2,23,23
E-Pro,Beck,65,65,10,10
Just A Lil Bit,50 Cent,3,3,27,27
Piggy Bank,50 Cent,88,88,1,1
Again,Faith Evans,47,47,14,14
Homewrecker,Gretchen Wilson,56,56,13,13
Why Do You Love Me,Garbage,94,94,1,1
Drugs Or Jesus,Tim McGraw,87,87,9,9
Songs About Me,Trace Adkins,59,59,15,15
Be Yourself,Audioslave,32,32,18,18
Cry Baby/Piece Of My Heart,Melissa Etheridge & Joss Stone,32,32,2,2
Bitches Ain't S**t,Ben Folds,71,71,1,1
Hollaback Girl,Gwen Stefani,1,1,31,31
Girl,Destiny's Child,23,23,19,19
Lot Of Leavin' Left To Do,Dierks Bentley,47,47,19,19
Sooner Or Later,Breaking Benjamin,99,99,2,2
The Hand That Feeds,Nine Inch Nails,31,31,20,20
So What The Fuss,Stevie Wonder,96,96,1,1
La Camisa Negra,Juanes,89,89,13,13
Holiday,Green Day,19,19,32,32
Beverly Hills,Weezer,10,10,33,33
Devils & Dust,Bruce Springsteen,72,72,1,1
B.Y.O.B.,System of a Down,27,27,20,20
We Belong Together,Mariah Carey,1,1,33,33
Grind With Me,Pretty Ricky,7,7,22,22
Chariot,Gavin DeGraw,30,30,20,20
So Much More,Fat Joe,81,81,5,5
Sometimes You Can't Make It On Your Own,U2,97,97,3,3
Do Somethin',Britney Spears,100,100,1,1
Incomplete,Backstreet Boys,13,13,20,20
Behind These Hazel Eyes,Kelly Clarkson,6,6,32,32
Making Memories Of Us,Keith Urban,34,34,20,20
You'll Be There,George Strait,54,54,17,17
Don't Phunk With My Heart,The Black Eyed Peas,3,3,26,26
Under Pressure,The Used And My Chemical Romance,41,41,3,3
Hello Tomorrow,Squeak E. Clean Featuring Karen O,85,85,1,1
MJB Da MVP,Mary J. Blige Featuring The Game & 50 Cent,75,75,8,8
Happy?,Mudvayne,89,89,4,4
Breathe (2 AM),Anna Nalick,53,53,20,20
Cater 2 U,Destiny's Child,14,14,24,24
I'll Take That As A Yes (The Hot Tub Song),Phil Vassar,89,89,5,5
Class Reunion (That Used To Be Us),Lonestar,97,97,3,3
Free Yourself,Fantasia,41,41,20,20
Speed Of Sound,Coldplay,8,8,20,20
When You Tell Me That You Love Me,American Idol Finalists Season 4,39,39,4,4
Blue Orchid,The White Stripes,43,43,7,7
Fast Cars And Freedom,Rascal Flatts,38,38,20,20
All Because Of You,Marques Houston Featuring Young Rome,69,69,10,10
Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,2,2,30,30
La Tortura,Shakira Feat. Alejandro Sanz,23,23,30,30
Give Me That,Webbie Featuring Bun B,29,29,20,20
Trapped In The Closet,R. Kelly,22,22,16,16
American Baby,Dave Matthews Band,16,16,11,11
Best Of You,Foo Fighters,18,18,21,21
Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,3,3,28,28
She's No You,Jesse McCartney,91,91,3,3
Diamonds From Sierra Leone,Kanye West,43,43,19,19
Untitled (How Can This Happen To Me?),Simple Plan,49,49,16,16
I Can't Stop Loving You,Kem,84,84,14,14
Home,Michael Buble,72,72,19,19
Something More,Sugarland,35,35,20,20
Errtime,Nelly Featuring Jung Tru & King Jacob,24,24,6,6
Feel Good Inc,Gorillaz,14,14,27,27
Let Me Hold You,Bow Wow Featuring Omarion,4,4,24,24
How To Deal,Frankie J,39,39,19,19
Must Be Nice,Lyfe Jennings,40,40,20,20
If Something Should Happen,Darryl Worley,75,75,9,9
As Good As I Once Was,Toby Keith,28,28,20,20
Listen To Your Heart,D.H.T.,8,8,26,26
Get It Poppin',Fat Joe Featuring Nelly,9,9,20,20
Back Then,Mike Jones,22,22,20,20
Keg In The Closet,Kenny Chesney,64,64,10,10
Dreams,The Game,32,32,13,13
Make Her Feel Good,Teairra Mari,35,35,18,18
Pickin' Wildflowers,Keith Anderson,64,64,12,12
Pimpin' All Over The World,Ludacris Featuring Bobby Valentino,9,9,20,20
Mississippi Girl,Faith Hill,29,29,20,20
Goodbye Time,Blake Shelton,73,73,9,9
Pon de Replay,Rihanna,2,2,25,25
Don't Ask Me How I Know,Bobby Pinson,88,88,7,7
Ass Like That,Eminem,60,60,7,7
ASAP,T.I.,75,75,8,8
Energy,Natalie Featuring Baby Bash,66,66,8,8
Like You,Daddy Yankee,78,78,7,7
Live Like You Were Dying,Tim McGraw,29,29,23,3
So Seductive,Tony Yayo Featuring 50 Cent,48,48,15,15
Right Here,Staind,55,55,20,20
Summer Nights,Lil Rob,36,36,14,14
Pump It,The Black Eyed Peas,82,82,2,2
Dem Boyz,Boyz N Da Hood,56,56,12,12
Touch,Omarion,94,94,3,3
Inside Your Heaven,Carrie Underwood,1,1,12,12
Alcohol,Brad Paisley,28,28,18,18
Don't Worry 'Bout A Thing,SHeDAISY,59,59,10,10
Play Something Country,Brooks & Dunn,37,37,17,17
"Sugar, We're Goin' Down",Fall Out Boy,8,8,22,22
These Words,Natasha Bedingfield,17,17,20,20
Inside Your Heaven,Bo Bice,2,2,7,7
Go!,Common,79,79,6,6
Playa's Only,R. Kelly Featuring The Game,65,65,7,7
My Sister,Reba McEntire,93,93,4,4
An Honest Mistake,The Bravery,97,97,1,1
Helena (So Long & Goodnight),My Chemical Romance,33,33,16,16
A Real Fine Place To Start,Sara Evans,38,38,20,20
The Talkin' Song Repair Blues,Alan Jackson,99,99,2,2
These Boots Are Made For Walkin',Jessica Simpson,14,14,11,11
Tell Me,Bobby Valentino,51,51,14,14
Cool,Gwen Stefani,13,13,20,20
Do You Want Fries With That,Tim McGraw,59,59,11,11
Help Somebody,Van Zant,66,66,11,11
Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,29,29,19,19
Wordplay,Jason Mraz,81,81,4,4
This Is How A Heart Breaks,Rob Thomas,52,52,20,20
Gotta Getcha,Jermaine Dupri,60,60,11,11
Sgt. Pepper's Lonely Hearts Club Band,Paul McCartney With U2,48,48,1,1
Play,David Banner,7,7,19,19
And Then What,Young Jeezy Featuring Mannie Fresh,67,67,11,11
Notice Me,NB Ridaz Featuring Angelina,84,84,2,2
Outta Control (Remix),50 Cent Feat. Mobb Deep,6,6,19,19
Shake It Off,Mariah Carey,2,2,18,18
Just The Girl,The Click Five,11,11,18,18
Be My Escape,Relient K,82,82,4,4
Gold Digger,Kanye West Featuring Jamie Foxx,1,1,18,18
Welcome To Jamrock,"Damian ""Jr. Gong"" Marley",55,55,12,12
Somebody's Hero,Jamie O'Neal,51,51,17,17
Remedy,Seether,99,99,2,2
Like You,Bow Wow Featuring Ciara,3,3,17,17
Dirty Little Secret,The All-American Rejects,40,40,16,16
Your Body,Pretty Ricky,12,12,17,17
I'm A King,P$C Featuring T.I. & Lil Scrappy,67,67,11,11
Charlie Last Name: Wilson,Charlie Wilson,67,67,14,14
Something To Be Proud Of,Montgomery Gentry,41,41,17,17
Georgia Rain,Trisha Yearwood,78,78,9,9
Wake Me Up When September Ends,Green Day,6,6,17,17
Redneck Yacht Club,Craig Morgan,45,45,17,17
Don't Lie,The Black Eyed Peas,14,14,16,16
Gotta Make It,Trey Songz Featuring Twista,87,87,7,7
Belly Dancer (Bananza),Akon,30,30,16,16
Stay With Me (Brass Bed),Josh Gracin,47,47,16,16
Hicktown,Jason Aldean,68,68,13,13
Seasons Of Love,Cast Of Rent,54,54,4,4
Axel F,Crazy Frog,50,50,7,7
My Humps,The Black Eyed Peas,3,3,15,15
All Jacked Up,Gretchen Wilson,42,42,11,11
Girl,Beck,100,100,1,1
Naked,Marques Houston,47,47,14,14
Nada Es Para Siempre,Luis Fonsi,90,90,1,1
Run It!,Chris Brown,1,1,14,14
All These Things That I've Done,The Killers,74,74,14,14
Sittin' Sidewayz,Paul Wall Featuring Big Pokey,93,93,5,5
I'm Sprung,T-Pain,8,8,14,14
Wake Up,Hilary Duff,29,29,6,6
Soul Survivor,Young Jeezy Featuring Akon,4,4,13,13
Just Want You To Know,Backstreet Boys,70,70,4,4
Shake,Ying Yang Twins Featuring Pitbull,41,41,13,13
Probably Wouldn't Be This Way,LeAnn Rimes,54,54,13,13
Best I Ever Had,Gary Allan,51,51,13,13
Because Of You,Kelly Clarkson,7,7,13,13
Photograph,Nickelback,2,2,12,12
Do You Want To,Franz Ferdinand,76,76,4,4
Footprints,T.O.K.,93,93,6,6
Better Life,Keith Urban,44,44,12,12
Girl Tonite,Twista Featuring Trey Songz,14,14,12,12
We Be Burnin',Sean Paul,6,6,11,11
Outta Control,50 Cent,92,92,1,1
More Than Words,Frankie J,25,25,11,11
Doesn't Remind Me,Audioslave,68,68,11,11
Boyfriend,Ashlee Simpson,19,19,10,10
Skin (Sarabeth),Rascal Flatts,42,42,10,10
If You Were Mine,Marcos Hernandez,78,78,8,8
I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",15,15,10,10
Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,13,13,10,10
You're Like Comin' Home,Lonestar,63,63,10,10
Come A Little Closer,Dierks Bentley,40,40,10,10
Lighters Up,Lil' Kim,31,31,10,10
Unbreakable,Alicia Keys,34,34,9,9
Stars,Switchfoot,68,68,5,5
Fix You,Coldplay,59,59,6,6
Good Is Good,Sheryl Crow,64,64,9,9
Who Did You Think I Was,John Mayer Trio,92,92,1,1
Good Times,Tommy Lee,95,95,1,1
I'm Feeling You,Santana Featuring Michelle Branch & The Wreckers,55,55,5,5
Laffy Taffy,D4L,7,7,9,9
Better Days,Goo Goo Dolls,36,36,8,8
Have A Nice Day,Bon Jovi,53,53,6,6
Who You'd Be Today,Kenny Chesney,39,39,8,8
One Wish,Ray J,20,20,8,8
I Should Have Cheated,Keyshia Cole,34,34,8,8
Here We Go,Trina Featuring Kelly Rowland,19,19,8,8
Shine On,Ryan Cabrera,86,86,5,5
Stricken,Disturbed,96,96,1,1
Like We Never Loved At All,Faith Hill,54,54,8,8
Billy's Got His Beer Goggles On,Neal McCoy,75,75,8,8
Soul Meets Body,Death Cab for Cutie,82,82,8,8
There It Go! (The Whistle Song),Juelz Santana,23,23,7,7
Big Blue Note,Toby Keith,66,66,7,7
Tequila Makes Her Clothes Fall Off,Joe Nichols,32,32,7,7
Twisted Transistor,Korn,97,97,1,1
I Don't Care,Ricky Martin Featuring Fat Joe & Amerie,65,65,5,5
Presidential,YoungBloodZ,81,81,6,6
Pretty Vegas,INXS,37,37,3,3
Don't Forget About Us,Mariah Carey,17,17,6,6
Stickwitu,The Pussycat Dolls,9,9,6,6
Good Ride Cowboy,Garth Brooks,67,67,6,6
If It's Lovin' That You Want,Rihanna,59,59,6,6
Juicebox,The Strokes,98,98,1,1
Must Be Doin' Somethin' Right,Billy Currington,59,59,6,6
Boondocks,Little Big Town,70,70,5,5
Only,Nine Inch Nails,93,93,4,4
Miss Me Baby,Chris Cagle,90,90,4,4
And I,Ciara,96,96,1,1
Precious,Depeche Mode,71,71,3,3
Heard 'Em Say,Kanye West Featuring Adam Levine,43,43,5,5
Hung Up,Madonna,14,14,4,4
"Dance, Dance",Fall Out Boy,22,22,4,4
Hustler's Ambition,50 Cent,65,65,4,4
Don't Bother,Shakira,74,74,2,2
L.O.V.E.,Ashlee Simpson,78,78,1,1
Luxurious,Gwen Stefani,29,29,4,4
Honky Tonk Badonkadonk,Trace Adkins,58,58,4,4
Hypnotize,System of a Down,93,93,3,3
Turn It Up,Chamillionaire Featuring Lil' Flip,75,75,4,4
Can I Have It Like That,Pharrell Featuring Gwen Stefani,49,49,4,4
She Let Herself Go,George Strait,76,76,4,4
Window Shopper,50 Cent,30,30,3,3
DOA,Foo Fighters,79,79,3,3
Bat Country,Avenged Sevenfold,83,83,3,3
You're Beautiful,James Blunt,63,63,3,3
"Jesus, Take The Wheel",Carrie Underwood,45,45,2,2
Check On It,Beyonce Featuring Slim Thug,55,55,2,2
Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",69,69,2,2
Fireman,Lil Wayne,78,78,2,2
Save Me,Shinedown,92,92,2,2
Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,66,66,1,1
When I'm Gone,Eminem,87,87,1,1
Kryptonite (I'm On It),Purple Ribbon All-Stars,91,91,1,1
Be Without You,Mary J. Blige,93,93,1,1
