song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Miss You,Aaliyah,3,3,30,29
Gotta Get Thru This,Daniel Bedingfield,10,39,21,2
Family Portrait,P!nk,20,20,20,17
If I Could Go!,Angie Martinez Featuring Lil' Mo & Sacario,15,41,26,2
Fabulous,Jaheim Featuring Tha Rayne,28,28,20,17
Gangsta Lovin',Eve Featuring Alicia Keys,2,43,22,1
Red Rag Top,Tim McGraw,40,40,20,12
"Bump, Bump, Bump",B2K & P. Diddy,1,1,22,21
A Thousand Miles,Vanessa Carlton,5,46,41,1
You Know You're Right,Nirvana,45,47,20,13
Stingy,Ginuwine,33,48,20,2
All My Life,Foo Fighters,43,43,20,15
Thugz Mansion,2Pac,19,19,20,20
Thug Lovin',Ja Rule Featuring Bobby Brown,42,42,10,8
19 Somethin',Mark Wills,23,23,20,18
Beautiful Mess,Diamond Rio,28,53,20,3
The Zephyr Song,Red Hot Chili Peppers,49,53,14,10
Don't Know Why,Norah Jones,30,30,31,21
Bother,Stone Sour,56,56,20,15
Ignition,R. Kelly,2,2,42,38
Fall Into Me,Emerson Drive,34,34,20,17
My Town,Montgomery Gentry,40,59,20,10
Cry,Faith Hill,33,43,26,12
When I'm Gone,3 Doors Down,4,4,45,43
Satisfaction,Eve,27,27,16,15
I'm With You,Avril Lavigne,4,4,27,27
These Are The Days,O-Town,64,64,5,5
A Lot Of Things Different,Kenny Chesney,55,55,15,14
I Just Wanna Be Mad,Terri Clark,27,27,20,16
Prayer,Disturbed,58,67,20,10
Wanksta,50 Cent,13,13,20,19
Dirrty,Christina Aguilera Featuring Redman,48,66,20,9
Talkin' To Me,Amerie,51,51,15,15
Picture,Kid Rock Featuring Sheryl Crow Or Allison Moorer,4,4,34,33
I Should Be...,Dru Hill,25,25,17,17
Cochise,Audioslave,69,69,15,13
In A Little While,Uncle Kracker,59,69,20,15
Every River,Brooks & Dunn,75,75,5,5
The Baby,Blake Shelton,28,28,20,20
The Red,Chevelle,56,56,20,19
Do That...,Baby Featuring P. Diddy,33,33,20,17
Single For The Rest Of My Life,Isyss,71,79,12,6
Somewhere Out There,Our Lady Peace,44,65,20,5
Work In Progress,Alan Jackson,35,81,19,4
Goodbye To You,Michelle Branch,21,82,20,6
From Tha Chuuuch To Da Palace,Snoop Dogg,77,77,10,6
Spin,Lifehouse,71,71,14,11
Make It Clap,Busta Rhymes Featuring Spliff Star,46,46,20,16
Hit The Freeway,Toni Braxton Featuring Loon,86,86,14,10
Something,Lasgo,35,35,20,15
Oh Yeah!,"Big Tymers Featuring Tateeze, Boo & Gotti",46,88,18,4
Ordinary Day,Vanessa Carlton,30,89,18,3
Cleanin' Out My Closet,Eminem,4,90,20,2
Aerials,System of a Down,55,89,20,4
Rock The Party,Benzino,82,86,18,10
The Streets,WC Featuring Nate Dogg,81,89,13,3
One Of Those Days,Whitney Houston,72,72,19,16
The Ketchup Song (Hey Hah),Las Ketchup,54,95,9,1
Where Would You Be,Martina McBride,45,96,16,3
Starry Eyed Surprise,Oakenfold Featuring Shifty Shellshock,41,97,8,1
Trade It All,Fabolous Featuring P. Diddy & Jagged Edge,20,98,18,2
Little Things,India.Arie,89,99,13,3
Forgive,Rebecca Lynn Howard,71,100,5,1
Lifestyles Of The Rich And Famous,Good Charlotte,20,20,20,20
Always,Saliva,51,51,20,20
Paradise,LL Cool J Featuring Amerie,36,36,15,15
Sick Of Being Lonely,Field Mob,18,18,20,20
Come Into My World,Kylie Minogue,91,91,8,8
Cry Me A River,Justin Timberlake,3,3,20,20
Made You Look,Nas,32,32,13,13
Thug Holiday,Trick Daddy Featuring LaTocha Scott,87,87,9,9
I'd Rather,Luther Vandross,83,94,20,9
Come Close To Me,Common Featuring Mary J. Blige,65,65,15,15
All I Have,Jennifer Lopez Featuring LL Cool J,1,1,21,21
Mesmerize,Ja Rule Featuring Ashanti,2,2,20,20
You Can't Hide Beautiful,Aaron Lines,38,38,17,17
Fine Again,Seether,61,61,20,20
Gossip Folks,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",8,8,20,20
No One Knows,Queens Of The Stone Age,51,51,20,20
Through The Rain,Mariah Carey,81,81,9,9
Breathe,Telepopmusik,78,78,10,10
Tell Me (What's Goin' On),Smilez & Southstar,28,28,16,16
How You Gonna Act Like That,Tyrese,7,7,25,25
Man To Man,Gary Allan,25,25,20,20
All The Things She Said,t.A.T.u.,20,20,20,20
Blowin' Me Up (With Her Love),JC Chasez,35,35,17,17
In Da Club,50 Cent,1,1,30,30
No Letting Go,Wayne Wonder,11,11,31,31
He Is,Heather Headley,90,90,13,8
B R Right,Trina Featuring Ludacris,83,83,14,14
I Wish You'd Stay,Brad Paisley,57,57,10,10
Beautiful Goodbye,Jennifer Hanson,76,76,10,10
Unusually Unusual,Lonestar,66,66,5,5
Brokenheartsville,Joe Nichols,27,27,20,20
Take You Home,Angie Martinez Featuring Kelis,85,85,5,5
Superman,Eminem,15,15,16,16
Angel,Amanda Perez,20,20,20,20
Clocks,Coldplay,29,29,22,22
Travelin' Soldier,Dixie Chicks,25,25,10,10
Up!,Shania Twain,63,63,10,10
Can't Stop Loving You,Phil Collins,76,76,20,20
The Jump Off,Lil' Kim Featuring Mr. Cheeks,17,17,20,20
Can't Stop,Red Hot Chili Peppers,57,57,20,20
Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,6,6,20,20
That'd Be Alright,Alan Jackson,29,29,20,20
X Gon' Give It To Ya,DMX,60,60,16,16
What We Do,Freeway Featuring Jay-Z & Beanie Sigel,97,97,2,2
Excuse Me Miss,Jay-Z,8,8,19,19
I'd Do Anything,Simple Plan,51,51,12,12
I Drove All Night,Celine Dion,45,45,13,13
A.D.I.D.A.S.,Killer Mike Featuring Big Boi,60,60,9,9
What Happened To That Boy,Baby Featuring Clipse,45,45,11,11
Emotional Rollercoaster,Vivian Green,39,39,19,19
"Ma, I Don't Love Her",Clipse Featuring Faith Evans,86,86,6,6
All I Need,Fat Joe Featuring Tony Sunshine & Armageddon,86,86,8,8
Hell Yeah,Ginuwine Featuring Baby,17,17,20,20
Big Star,Kenny Chesney,28,28,20,20
Laundromat,Nivea,58,58,9,9
Get Busy,Sean Paul,1,1,32,32
I Can,Nas,12,12,20,20
Like A Stone,Audioslave,31,31,20,20
Chrome,Trace Adkins,74,74,4,4
She's My Kind Of Rain,Tim McGraw,27,27,20,20
Breathe,Blu Cantrell Featuring Sean Paul,70,70,20,20
I Know What You Want,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,3,3,24,24
That Girl,Marques Houston,63,63,7,7
Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,4,4,23,23
Times Like These,Foo Fighters,65,65,20,20
Girlfriend,B2K,30,30,13,13
Choppa Style,Choppa Featuring Master P,94,94,6,6
Can't Nobody,Kelly Rowland,97,97,5,5
Somewhere I Belong,Linkin Park,32,32,20,20
Have You Forgotten?,Darryl Worley,22,22,20,20
Bring Me To Life,Evanescence Featuring Paul McCoy,5,5,32,32
Concrete Angel,Martina McBride,47,47,19,19
Raining On Sunday,Keith Urban,38,38,19,19
Rock You Baby,Toby Keith,66,66,5,5
Break You Off,The Roots Featuring Musiq,99,99,1,1
Unwell,Matchbox Twenty,5,5,37,37
Rock Your Body,Justin Timberlake,5,5,22,22
I Believe,Diamond Rio,31,31,20,20
21 Questions,50 Cent Featuring Nate Dogg,1,1,23,23
Put That Woman First,Jaheim,20,20,20,20
Don't Dream It's Over,Sixpence None the Richer,78,78,6,6
The Wreckoning,Boomkat,88,88,2,2
4 Ever,Lil' Mo Featuring Fabolous,37,37,20,20
Speed,Montgomery Gentry,47,47,20,20
The Anthem,Good Charlotte,43,43,11,11
Damaged,TLC,53,53,4,4
Running,No Doubt,62,62,6,6
Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,42,42,20,20
Girl All The Bad Guys Want,Bowling For Soup,64,64,9,9
What A Beautiful Day,Chris Cagle,41,41,20,20
Say Yes,Floetry,24,24,20,20
Drift Away,Uncle Kracker Featuring Dobie Gray,9,9,35,35
Peacekeeper,Fleetwood Mac,80,80,11,11
Get By,Talib Kweli,77,77,10,10
Sing For The Moment,Eminem,14,14,18,18
If You're Not The One,Daniel Bedingfield,15,15,20,20
Headstrong,Trapt,16,16,32,32
Love You Out Loud,Rascal Flatts,30,30,20,20
Three Wooden Crosses,Randy Travis,31,31,20,20
What Would You Do?,The Isley Brothers Featuring Ronald Isley,49,49,20,20
Still Ballin,2Pac Featuring Trick Daddy,69,69,20,20
American Life,Madonna,37,37,8,8
Never Scared,Bone Crusher Featuring Killer Mike & T.I.,26,26,20,20
Fighter,Christina Aguilera,20,20,20,20
Pimp Juice,Nelly,58,58,7,7
Don't Wanna Try,Frankie J,19,19,20,20
No One's Gonna Change You,Reina,96,96,5,5
Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,33,33,12,12
Straight Out Of Line,Godsmack,73,73,8,8
My Front Porch Looking In,Lonestar,23,23,22,22
Pump It Up,Joe Budden,38,38,19,19
Soldier's Heart,R. Kelly,80,80,3,3
Stupid Girl,Cold,87,87,20,20
Yeah Yeah U Know It,Keith Murray Featuring Def Squad,99,99,1,1
So Gone,Monica,10,10,22,22
Snake,R. Kelly Featuring Big Tigger,16,16,17,17
Price To Play,Staind,66,66,10,10
Losing Grip,Avril Lavigne,64,64,6,6
Magic Stick,Lil' Kim Featuring 50 Cent,2,2,24,24
Stay Gone,Jimmy Wayne,32,32,20,20
In Love Wit Chu,Da Brat Featuring Cherish,44,44,16,16
Like A Pimp,David Banner Featuring Lil' Flip,48,48,20,20
Try It On My Own,Whitney Houston,84,84,12,12
God Bless The U.S.A.,American Idol Finalists,4,4,8,8
I'm Glad,Jennifer Lopez,32,32,16,16
The Remedy (I Won't Worry),Jason Mraz,15,15,28,28
Beer For My Horses,Toby Keith Duet With Willie Nelson,22,22,20,20
I Wish I Wasn't,Heather Headley,55,55,20,20
Roll Wit M.V.P. (We Be Like! The La La Song),Stagga Lee,91,91,4,4
I Love You,Dru Hill,77,77,13,13
Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,2,2,31,31
Rock Wit U (Awww Baby),Ashanti,2,2,21,21
Intuition,Jewel,20,20,20,20
P***ycat,"Missy ""Misdemeanor"" Elliott",77,77,5,5
Send The Pain Below,Chevelle,65,65,20,20
Miss Independent,Kelly Clarkson,9,9,20,20
Stuck,Stacie Orrico,52,52,11,11
Step Daddy,Hitman Sammy Sam,90,90,3,3
Right Thurr,Chingy,2,2,29,29
How You Want That,Loon Featuring Kelis,88,88,6,6
Crazy In Love,Beyonce Featuring Jay Z,1,1,27,27
The Love Song,Jeff Bates,59,59,12,12
Calling All Angels,Train,19,19,28,28
Forever And For Always,Shania Twain,20,20,23,23
Seven Nation Army,The White Stripes,76,76,20,20
"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,3,3,20,20
Red Dirt Road,Brooks & Dunn,25,25,20,20
P.I.M.P.,50 Cent,3,3,25,25
Almost Home,Craig Morgan,59,59,14,14
Tal Vez,Ricky Martin,74,74,8,8
Are You Happy Now?,Michelle Branch,16,16,20,20
Act A Fool,Ludacris,32,32,11,11
Like Glue,Sean Paul,13,13,20,20
Flipside,Freeway Featuring Peedi Crakk,95,95,3,3
Make Me A Song,Kiley Dean,99,99,2,2
Into You,Fabolous Featuring Tamia Or Ashanti,4,4,25,25
Where Is The Love?,The Black Eyed Peas,8,8,25,25
I Want You,Thalia Featuring Fat Joe,22,22,19,19
In Those Jeans,Ginuwine,8,8,20,20
Celebrity,Brad Paisley,31,31,20,20
Come Over,Aaliyah,32,32,20,20
Frontin',Pharrell Featuring Jay-Z,5,5,23,23
"Swing, Swing",The All-American Rejects,60,60,11,11
Tell Me Something Bad About Tulsa,George Strait,69,69,7,7
Help Pour Out The Rain (Lacey's Song),Buddy Jewell,29,29,20,20
What Was I Thinkin',Dierks Bentley,22,22,20,20
This Is The Night,Clay Aiken,1,1,16,16
Flying Without Wings,Ruben Studdard,2,2,10,10
Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",1,1,23,23
Feel Good Time,P!nk Featuring William Orbit,60,60,5,5
Dance With My Father,Luther Vandross,38,38,20,20
Addicted,Simple Plan,45,45,19,19
It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,17,17,20,20
"No Shoes, No Shirt, No Problems",Kenny Chesney,28,28,20,20
My Love Is Like... Wo,Mya,13,13,20,20
Love At 1st Sight,Mary J. Blige Featuring Method Man,22,22,13,13
The Truth About Men,Tracy Byrd,77,77,5,5
What The World Needs,Wynonna,70,70,8,8
Let's Get Down,Bow Wow Featuring Baby,14,14,17,17
99.9% Sure (I've Never Been Here Before),Brian McComas,57,57,11,11
Real Good Man,Tim McGraw,27,27,20,20
Thoia Thoing,R. Kelly,13,13,20,20
Then They Do,Trace Adkins,52,52,13,13
"Pon De River, Pon De Bank",Elephant Man,86,86,13,13
Signs Of Love Makin',Tyrese,57,57,14,14
The Boys Of Summer,The Ataris,20,20,18,18
Just Because,Jane's Addiction,72,72,9,9
Faint,Linkin Park,48,48,19,19
Girls And Boys,Good Charlotte,48,48,13,13
Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,8,8,19,19
Senorita,Justin Timberlake,27,27,17,17
Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,12,12,18,18
Hole In The World,Eagles,69,69,14,14
So Far Away,Staind,24,24,18,18
Officially Missing You,Tamia,83,83,18,18
24's,T.I.,78,78,15,15
Did My Time,Korn,38,38,10,10
Light Your A** On Fire,Busta Rhymes,58,58,10,10
"Can't Stop, Won't Stop",Young Gunz,14,14,17,17
This One's For The Girls,Martina McBride,39,39,17,17
A Few Questions,Clay Walker,55,55,13,13
Damn!,YoungBloodZ Featuring Lil Jon,4,4,17,17
Na Na Na,112 Featuring Super Cat,75,75,6,6
Amazing,Josh Kelley,79,79,17,17
So Yesterday,Hilary Duff,42,42,16,16
Baby Boy,Beyonce Featuring Sean Paul,1,1,16,16
Who Wouldn't Wanna Be Me,Keith Urban,30,30,16,16
Show Me How To Live,Audioslave,67,67,16,16
She Only Smokes When She Drinks,Joe Nichols,72,72,5,5
Feelin' Freaky,Nick Cannon Featuring B2K,92,92,3,3
Crazy,Javier,95,95,8,8
Step In The Name Of Love,R. Kelly,10,10,15,15
Suga Suga,Baby Bash Featuring Frankie J,8,8,15,15
Tough Little Boys,Gary Allan,32,32,15,15
Harder To Breathe,Maroon 5,18,18,15,15
I Melt,Rascal Flatts,34,34,15,15
Someday,Nickelback,22,22,15,15
Where The Hood At,DMX,68,68,8,8
Walk A Little Straighter,Billy Currington,67,67,15,15
Danger,Erykah Badu,82,82,11,11
Cop That Sh#!,Timbaland & Magoo Featuring Missy Elliott,95,95,2,2
Lovin' All Night,Patty Loveless,81,81,10,10
Never (Past Tense),The Roc Project Featuring Tina Arena,97,97,3,3
Here Without You,3 Doors Down,5,5,14,14
Bigger Than My Body,John Mayer,33,33,14,14
Wave On Wave,Pat Green,39,39,14,14
Rain On Me,Ashanti,7,7,14,14
Heaven,Live,59,59,14,14
Roun' The Globe,Nappy Roots,96,96,4,4
Ooh!,Mary J. Blige,29,29,12,12
Walked Outta Heaven,Jagged Edge,9,9,13,13
Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,39,39,13,13
Stand Up,Ludacris Featuring Shawnna,2,2,13,13
I Love This Bar,Toby Keith,26,26,13,13
Got Some Teeth,Obie Trice,54,54,11,11
Simply Being Loved (Somnambulist),BT,98,98,3,3
Holidae In,Chingy Featuring Ludacris & Snoop Dogg,3,3,11,11
Low,Kelly Clarkson,58,58,11,11
White Flag,Dido,29,29,11,11
Why Can't I?,Liz Phair,36,36,11,11
(There's Gotta Be) More To Life,Stacie Orrico,33,33,11,11
Find A Way,Dwele,93,93,11,11
Bright Lights,Matchbox Twenty,23,23,10,10
Weak And Powerless,A Perfect Circle,61,61,10,10
The Way You Move,OutKast Featuring Sleepy Brown,5,5,10,10
Knock Knock,Monica,79,79,10,10
Rest In Pieces,Saliva,93,93,3,3
Rubberneckin',Elvis Presley,94,94,2,2
Naggin,Ying Yang Twins,87,87,10,10
Read Your Mind,Avant,21,21,9,9
Cowboys Like Us,George Strait,49,49,9,9
If I Can't,50 Cent,76,76,8,8
Honesty (Write Me A List),Rodney Atkins,70,70,9,9
Milkshake,Kelis,13,13,9,9
Sympathy For The Devil (Remixes),The Rolling Stones,97,97,1,1
Stacy's Mom,Fountains of Wayne,21,21,8,8
Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,17,17,8,8
I Can Only Imagine,MercyMe,71,71,8,8
Pass That Dutch,Missy Elliott,27,27,7,7
Hey Ya!,OutKast,3,3,7,7
Trouble,P!nk,68,68,4,4
Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,26,26,7,7
Hot & Wet,112 Featuring Ludacris,70,70,7,7
Party To Damascus,Wyclef Jean Featuring Missy Elliott,65,65,7,7
"Roc Ya Body ""Mic Check 1,2""",M.V.P. (Most Valuable Playas) Featuring Stagga Lee,82,82,7,7
Another Postcard (Chimps),Barenaked Ladies,86,86,7,7
Waiting For You,Seal,89,89,7,7
Me Against The Music,Britney Spears Featuring Madonna,35,35,6,6
Bad Boy This Bad Boy That,Bad Boy's Da Band,50,50,6,6
Fallen,Sarah McLachlan,56,56,6,6
The First Cut Is The Deepest,Sheryl Crow,41,41,6,6
Clap Back,Ja Rule,44,44,6,6
It's My Life,No Doubt,24,24,5,5
Perfect,Simple Plan,47,47,5,5
Chicks Dig It,Chris Cagle,60,60,5,5
Hell Yeah,Montgomery Gentry,55,55,5,5
Stunt 101,G Unit,15,15,5,5
Love You More,Ginuwine,83,83,5,5
This Is How We Do,Big Tymers,97,97,3,3
Breathe,Michelle Branch,52,52,4,4
Numb,Linkin Park,54,54,4,4
Walking In Memphis,Lonestar,64,64,4,4
You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,59,59,4,4
There Goes My Life,Kenny Chesney,50,50,4,4
Forthenight,Musiq,72,72,4,4
Change Clothes,Jay-Z,18,18,3,3
You Don't Know My Name,Alicia Keys,20,20,3,3
Still Frame,Trapt,69,69,3,3
"Me, Myself And I",Beyonce,46,46,3,3
Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,85,85,3,3
Gigolo,Nick Cannon Featuring R. Kelly,76,76,3,3
Take Me Away,Fefe Dobson,87,87,3,3
Invisible,Clay Aiken,53,53,2,2
Away From Me,Puddle of Mudd,73,73,2,2
More & More,Joe,63,63,2,2
Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,97,97,2,2
I Can't Take You Anywhere,Scotty Emerick With Toby Keith,95,95,2,2
The Voice Within,Christina Aguilera,62,62,1,1
Fallen,Mya,68,68,1,1
Drinkin' Bone,Tracy Byrd,74,74,1,1
(I Hate) Everything About You,Three Days Grace,75,75,1,1
Through The Wire,Kanye West,94,94,1,1
I Need You Now,Smokie Norful,96,96,1,1
