song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
I've Lost Everything I've Ever Loved,David Ruffin,58,58,5,5
Honky Tonk Women,The Rolling Stones,1,1,15,15
Marrakesh Express,"Crosby, Stills & Nash",28,28,8,8
Your Good Thing (Is About To End),Lou Rawls,18,18,14,14
The Nitty Gritty,Gladys Knight And The Pips,19,19,11,11
I'm Free,The Who,37,37,8,8
Till You Get Enough,The Watts 103rd Street Rhythm Band,67,67,5,5
That's The Way,Joe Tex,94,94,3,3
Your Husband - My Wife,Brooklyn Bridge,46,46,8,8
Jack And Jill,Tommy Roe,53,53,13,13
Birthday,Underground Sunshine,26,26,10,10
A Boy Named Sue,Johnny Cash,2,2,12,12
True Grit,Glen Campbell,35,35,7,7
Give Peace A Chance,Plastic Ono Band,14,14,9,9
I'll Never Fall In Love Again,Tom Jones,6,6,23,16
Odds And Ends,Dionne Warwick,43,43,8,8
"Sugar, Sugar",The Archies,1,1,19,19
Everybody Knows Matilda,Duke Baxter,52,52,6,6
First Hymn From Grand Terrace,Mark Lindsay,81,81,4,4
Let Yourself Go,The Friends Of Distinction,63,63,5,5
"Love Theme From ""Romeo And Juliet"" (A Time For Us)",Johnny Mathis,96,96,3,3
Ease Back,The Meters,61,61,6,6
"Out Of Sight, Out Of Mind",Little Anthony And The Imperials,52,52,9,9
Big Bruce,Steve Greenberg,97,97,3,3
Share Your Love With Me,Aretha Franklin,13,13,10,10
Green River,Creedence Clearwater Revival,2,2,13,13
Commotion,Creedence Clearwater Revival,30,30,8,8
Nobody But You Babe,Clarence Reid,40,40,10,10
Simple Song Of Freedom,Tim Hardin,50,50,7,7
Change Of Heart,Dennis Yost And The Classics IV,49,49,7,7
That's The Way God Planned It,Billy Preston,62,62,6,6
Goo Goo Barabajagal (Love Is Hot),Donovan/Jeff Beck Group,36,36,7,7
Dynamite Woman,Sir Douglas Quintet,83,83,2,2
The Young Folks,Diana Ross & The Supremes,69,69,5,5
In My Room,Sagittarius,86,86,2,2
By The Time I Get To Phoenix,The Mad Lads,84,84,2,2
Keem-O-Sabe,The Electric Indian,16,16,11,11
Let's Call It A Day Girl,Bobby Vee,92,92,2,2
The Hunter,Ike & Tina Turner,93,93,2,2
Hook And Sling-Part I,Eddie Bo,73,73,9,9
You Made A Believer (Out Of Me),Ruby Andrews,96,96,2,2
Let Me Be The Man My Daddy Was,The Chi-lites,94,94,3,3
In A Moment,The Intrigues,31,31,14,14
Easy To Be Hard,Three Dog Night,4,4,13,13
Hot Fun In The Summertime,Sly & The Family Stone,2,2,16,16
When I Die,Motherlode,18,18,13,13
I Could Never Be President,Johnnie Taylor,48,48,8,8
One Night Affair,The O'Jays,68,68,6,6
I Take A Lot Of Pride In What I Am,Dean Martin,75,75,4,4
Look At Mine,Petula Clark,89,89,3,3
Chelsea Morning,Judy Collins,78,78,4,4
Farewell Love Scene,Romeo & Juliet Soundtrack,86,86,4,4
Questions 67 And 68,Chicago,71,71,3,3
Who Do You Love,Quicksilver Messenger Service,91,91,3,3
"Oh, What A Night",The Dells,10,10,11,11
Jean,Oliver,2,2,14,14
I Do,The Moments,62,62,6,6
Move Over,Steppenwolf,31,31,9,9
Everybody's Talkin',Nilsson,6,6,12,12
I Can't Get Next To You,The Temptations,1,1,16,16
Let Me Be The One,Peaches & Herb,74,74,4,4
The Colour Of My Love,Jefferson,68,68,9,9
What Kind Of Fool Do You Think I Am,Bill Deal & The Rhondels,23,23,9,9
Maybe The Rain Will Fall,The Cascades,61,61,6,6
Muddy Mississippi Line,Bobby Goldsboro,53,53,9,9
Going In Circles,The Friends Of Distinction,15,15,16,16
You Got Yours And I'll Get Mine,The Delfonics,40,40,10,10
Oh How Happy,Blinky & Edwin Starr,92,92,2,2
Any Way That You Want Me,Evie Sands,53,53,16,16
I'm A Better Man,Engelbert Humperdinck,38,38,7,7
I'm Gonna Make You Mine,Lou Christie,10,10,12,12
This Girl Is A Woman Now,Gary Puckett And The Union Gap,9,9,11,11
Little Woman,Bobby Sherman,3,3,13,13
Lowdown Popcorn,James Brown,41,41,6,6
That's The Way Love Is,Marvin Gaye,7,7,12,12
Rain,Jose Feliciano,76,76,5,5
"You, I",The Rugbys,24,24,11,11
The Train,1910 Fruitgum Co.,57,57,10,10
Lodi,Al Wilson,67,67,7,7
Don't It Make You Want To Go Home,Joe South and The Believers,41,41,12,12
Here I Go Again,Smokey Robinson & The Miracles,37,37,9,9
Can't Find The Time,Orpheus,80,80,7,7
Walk On By,Isaac Hayes,30,30,12,12
Green Fields,The Vogues,92,92,3,3
All I Have To Offer You (Is Me),Charley Pride,91,91,5,5
Memphis Train,Buddy Miles Express,100,100,1,1
What's The Use Of Breaking Up,Jerry Butler,20,20,10,10
Sugar On Sunday,The Clique,22,22,11,11
Daddy's Little Man,O.C. Smith,34,34,7,7
By The Time I Get To Phoenix,Isaac Hayes,37,37,8,8
No One For Me To Turn To,Spiral Starecase,52,52,7,7
I Want You To Know,The New Colony Six,65,65,6,6
Sad Girl,The Intruders,47,47,9,9
The Ways To Love A Man,Tammy Wynette,81,81,4,4
Black Berries - Pt 1,The Isley Brothers,79,79,4,4
Get Off My Back Woman,B.B. King,74,74,8,8
Carry Me Back,The Rascals,26,26,8,8
Armstrong,John Stewart,74,74,3,3
We Gotta All Get Together,Paul Revere & The Raiders Featuring Mark Lindsay,50,50,7,7
Máh-Ná-Mah-Ná,Piero Umiliani,55,55,6,6
Something In The Air,Thunderclap Newman,37,37,10,10
Sausalito (Is The Place To Go),Ohio Express,86,86,2,2
Runnin' Blue,The Doors,64,64,6,6
Make Believe,Wind,28,28,9,9
Moonlight Sonata,Henry Mancini And His Orchestra,87,87,4,4
MacArthur Park,Waylon Jennings & The Kimberlys,93,93,2,2
Baby It's You,Smith,5,5,13,13
Luna Trip,Dickie Goodman,95,95,2,2
Slum Baby,Booker T. & The MG's,88,88,4,4
Life And Death In G & A,Abaco Dream,74,74,6,6
The Weight,Supremes & Temptations,46,46,5,5
World (Part 1),James Brown,37,37,7,7
And That Reminds Me (My Heart Reminds Me),The 4 Seasons,45,45,7,7
Suspicious Minds,Elvis Presley,1,1,12,12
Jealous Kind Of Fella,Garland Green,20,20,10,10
Chains Of Love,Bobby Bland,60,60,7,7
Tracy,The Cuff Links,9,9,12,12
My Balloon's Going Up,Archie Bell & The Drells,87,87,4,4
Love's Been Good To Me,Frank Sinatra,75,75,4,4
Kool And The Gang,Kool & The Gang,59,59,12,12
Love Of The Common People,The Winstons,54,54,6,6
Son Of A Lovin' Man,Buchanan Brothers,61,61,6,6
Let A Woman Be A Woman - Let A Man Be A Man,Dyke And The Blazers,36,36,11,11
You've Lost That Lovin' Feeling,Dionne Warwick,16,16,10,10
Don't Forget To Remember,Bee Gees,73,73,3,3
Jesus Is A Soul Man,Lawrence Reynolds,28,28,10,10
"Since I Met You, Baby",Sonny James,65,65,7,7
Drummer Man,Nancy Sinatra,98,98,2,2
Good Clean Fun,The Monkees,82,82,5,5
Wedding Bell Blues,The 5th Dimension,1,1,10,10
Is That All There Is,Peggy Lee,11,11,10,10
Doin' Our Thing,Clarence Carter,46,46,9,9
So Good Together,Andy Kim,36,36,9,9
San Francisco Is A Lonely Town,Joe Simon,79,79,3,3
Echo Park,Keith Barbour,40,40,9,9
"Baby, I'm For Real",The Originals,14,14,10,10
Time Machine,Grand Funk Railroad,48,48,10,10
"Mind, Body and Soul",The Flaming Ember,26,26,10,10
Was It Good To You,The Isley Brothers,83,83,5,5
We'll Cry Together,Maxine Brown,73,73,8,8
Julia,Ramsey Lewis,76,76,8,8
Reuben James,Kenny Rogers & The First Edition,26,26,10,10
Smile A Little Smile For Me,The Flying Machine,5,5,9,9
You'll Never Walk Alone,The Brooklyn Bridge,51,51,6,6
Ball Of Fire,Tommy James And The Shondells,19,19,8,8
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",21,21,9,9
I'll Bet You,Funkadelic,63,63,7,7
Delta Lady,Joe Cocker,69,69,6,6
Cherry Hill Park,Billy Joe Royal,15,15,9,9
Eternity,Vikki Carr,79,79,4,4
Groovy Grubworm,Harlow Wilcox and the Oakies,35,35,8,8
Let A Man Come In And Do The Popcorn (Part One),James Brown,21,21,8,8
The Sweeter He Is - Part I,The Soul Children,52,52,7,7
Silver Threads And Golden Needles,The Cowsills,74,74,7,7
Hold Me,The Baskerville Hounds,88,88,2,2
Try A Little Kindness,Glen Campbell,23,23,8,8
Don't Waste My Time,John Mayall,81,81,3,3
All God's Children Got Soul,Dorothy Morrison,95,95,1,1
I Can't Be All Bad,Johnny Adams,89,89,2,2
Love In The City,The Turtles,91,91,2,2
She Belongs To Me,Rick Nelson,79,79,7,7
Something,The Beatles,3,3,6,6
Come Together/Something,The Beatles,1,1,7,7
Backfield In Motion,Mel And Tim,13,13,7,7
And When I Die,"Blood, Sweat & Tears",2,2,7,7
Take A Letter Maria,R.B. Greaves,2,2,7,7
Na Na Hey Hey Kiss Him Goodbye,Steam,5,5,7,7
Undun,The Guess Who,22,22,7,7
Turn On A Dream,The Box Tops,58,58,7,7
Make Your Own Kind Of Music,Mama Cass Elliot,36,36,7,7
Proud Mary,"The Checkmates, Ltd. Featuring Sonny Charles",69,69,4,4
It's Hard To Get Along,Joe Simon,87,87,3,3
Shangri-La,The Lettermen,64,64,5,5
"Yester-Me, Yester-You, Yesterday",Stevie Wonder,8,8,7,7
Say You Love Me,The Impressions,58,58,7,7
Crumbs Off The Table,The Glass House,59,59,7,7
We Must Be In Love,Five Stairsteps & Cubie,88,88,3,3
Just A Little Love,B.B. King,76,76,5,5
Eli's Coming,Three Dog Night,10,10,6,6
Leaving On A Jet Plane,"Peter, Paul & Mary",7,7,6,6
Roosevelt And Ira Lee (Night of the Mossacin),Tony Joe White,44,44,6,6
I Still Believe In Tomorrow,John & Anne Ryder,70,70,5,5
Down On The Corner/Fortunate Son,Creedence Clearwater Revival,9,9,6,6
Evil Woman Don't Play Your Games With Me,CROW,38,38,6,6
Wonderful,Blackwell,89,89,2,2
These Eyes,Jr. Walker & The All Stars,30,30,6,6
She's Got Love,Thomas & Richard Frost,83,83,4,4
Friendship Train,Gladys Knight And The Pips,29,29,6,6
Sunday Mornin' Comin' Down,Ray Stevens,81,81,3,3
Jingo,Santana,60,60,6,6
One Woman,Johnny Rivers,89,89,4,4
Fortunate Son,Creedence Clearwater Revival,14,14,4,4
Holly Holy,Neil Diamond,18,18,5,5
Up On Cripple Creek,The Band,31,31,5,5
On The Dock Of The Bay,The Dells,42,42,5,5
I Guess The Lord Must Be In New York City,Nilsson,34,34,5,5
Tonight I'll Be Staying Here With You,Bob Dylan,50,50,5,5
Raindrops Keep Fallin' On My Head,B.J. Thomas,25,25,5,5
Love Will Find A Way,Jackie DeShannon,41,41,5,5
Okie From Muskogee,Merle Haggard And The Strangers,61,61,5,5
Ballad Of Easy Rider,The Byrds,66,66,5,5
"We Love You, Call Collect",Art Linkletter,42,42,5,5
Cupid,Johnny Nash,65,65,4,4
Why Is The Wine Sweeter (On The Other Side),Eddie Floyd,98,98,2,2
Midnight Cowboy,Ferrante & Teicher,37,37,5,5
I Can't Make It Alone,Lou Rawls,63,63,5,5
Someday We'll Be Together,Diana Ross & The Supremes,11,11,4,4
Heaven Knows,The Grass Roots,32,32,4,4
A Brand New Me,Dusty Springfield,40,40,4,4
Girls It Ain't Easy,The Honey Cone,68,68,4,4
You Got To Pay The Price,Gloria Taylor,53,53,4,4
The Ten Commandments Of Love,Little Anthony And The Imperials,82,82,4,4
Kozmic Blues,Janis Joplin,46,46,4,4
(I'm So) Afraid Of Losing You Again,Charley Pride,83,83,4,4
Eleanor Rigby,Aretha Franklin,24,24,4,4
That's How Heartaches Are Made,The Marvelettes,97,97,1,1
Volunteers,Jefferson Airplane,85,85,4,4
See Ruby Fall,Johnny Cash,75,75,3,3
Midnight,Dennis Yost And The Classics IV,67,67,3,3
Get It From The Bottom,The Steelers,70,70,3,3
Cold Turkey,Plastic Ono Band,47,47,3,3
Jam Up Jelly Tight,Tommy Roe,43,43,3,3
I Want You Back,Jackson 5,51,51,3,3
Get Rhythm,Johnny Cash,71,71,3,3
Swingin' Tight,Bill Deal & The Rhondels,86,86,3,3
Curly,Jimmy Clanton,97,97,3,3
Don't Let Love Hang You Up,Jerry Butler,76,76,3,3
One Tin Soldier,The Original Caste,88,88,3,3
St. Louis,The Easybeats,100,100,1,1
Ain't It Funky Now (Part 1),James Brown,49,49,2,2
Early In The Morning,Vanity Fare,62,62,2,2
Sunday Mornin',Oliver,57,57,2,2
La La La (If I Had You),Bobby Sherman,54,54,2,2
I'll Hold Out My Hand,The Clique,72,72,2,2
Walkin' In The Rain,Jay & The Americans,80,80,2,2
Whole Lotta Love,Led Zeppelin,45,45,2,2
Fancy,Bobbie Gentry,75,75,2,2
It's A Funky Thing-Right On (Part 1),Herbie Mann,95,95,2,2
Can't Take My Eyes Off You,Nancy Wilson,74,74,2,2
Happy,Paul Anka,89,89,2,2
Blistered/See Ruby Fall,Johnny Cash,69,69,2,2
Don't Cry Daddy/Rubberneckin',Elvis Presley,73,73,1,1
What You Gave Me,Marvin Gaye & Tammi Terrell,77,77,1,1
I'm Tired,Savoy Brown,81,81,1,1
Turn! Turn! Turn!/To Everything There Is A Season,Judy Collins,84,84,1,1
Je T'Aime...Moi Non Plus,Jane Birkin Serge Gainsbourg,87,87,1,1
Jingle Jangle,The Archies,90,90,1,1
Tonight I'll Say A Prayer,Eydie Gorme,91,91,1,1
I Love You,Otis Leavill,92,92,1,1
No One Better Than You,Petula Clark,93,93,1,1
You Keep Me Hanging On,Wilson Pickett,94,94,1,1
(One Of These Days) Sunday's Gonna' Come On Tuesday,The New Establishment,96,96,1,1
Feeling Alright,Mongo Santamaria,97,97,1,1
Wichita Lineman,Sergio Mendes & Brasil '66,99,99,1,1
Goin' Out Of My Head/Forget To Remember,Frank Sinatra,100,100,1,1
