song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
What Would The Children Think,Rick Springfield,70,70,4,3
Jambalaya (On The Bayou),The Blue Ridge Rangers,16,16,16,16
Do It Again,Steely Dan,6,6,17,15
The Jean Genie,David Bowie,71,71,5,4
The World Is A Ghetto,War,7,7,16,14
Why Can't We Live Together,Timmy Thomas,3,3,15,14
"Lovin' You, Lovin' Me",Candi Staton,83,83,6,2
I'll Be Your Shelter (In Time Of Storm),Luther Ingram,40,40,11,11
I Guess I'll Miss The Man,The Supremes,85,85,7,1
Annabelle,Daniel Boone,86,86,5,2
Mama Weer All Crazee Now,Slade,76,76,10,8
You're A Lady,Peter Skellern,50,50,8,7
You're A Lady,Dawn Featuring Tony Orlando,70,70,8,7
Reelin' & Rockin',Chuck Berry,27,27,13,13
I Just Want To Make Love To You,Foghat,83,83,7,4
One Way Out,The Allman Brothers Band,86,86,4,4
I Received A Letter,Delbert & Glen,90,90,3,3
Me And My Baby Got A Good Thing Going,Lyn Collins,86,86,4,4
Woman To Woman,Joe Cocker and The Chris Stainton Band,56,56,9,9
You Can Do Magic,Limmie & Family Cookin',84,84,10,8
America,Simon & Garfunkel,97,97,2,1
I'm Sorry,Joey Heatherton,87,87,9,8
You're So Vain,Carly Simon,1,1,17,17
"The Cover Of ""Rolling Stone""",Dr. Hook And The Medicine Show,6,6,20,20
Crocodile Rock,Elton John,1,1,17,17
Love Jones,Brighter Side Of Darkness,16,16,13,13
Let Us Love,Bill Withers,47,47,6,6
The Relay,The Who,39,39,8,8
One Last Time,Glen Campbell,78,78,7,7
Harry Hippie,Bobby Womack & Peace,31,31,12,12
Daddy's Home,Jermaine Jackson,9,9,18,18
Silly Wasn't I,Valerie Simpson,63,63,9,9
Knock Knock Who's There,Mary Hopkin,92,92,4,4
Didn't We,Barbra Streisand,82,82,8,8
I Miss You Baby,Millie Jackson,95,95,4,4
Trouble Man,Marvin Gaye,7,7,12,12
Looking Through The Eyes Of Love,The Partridge Family Starring Shirley Jones Featuring David Cassidy,39,39,8,8
I Can't Stand To See You Cry,Smokey Robinson & The Miracles,45,45,8,8
Jesus Is Just Alright,The Doobie Brothers,35,35,11,11
Last Song,Edward Bear,3,3,18,18
Choo Choo Mama,Ten Years After,89,89,6,6
"Hi, Hi, Hi",Wings,10,10,11,11
I'm Never Gonna Be Alone Anymore,Cornelius Brothers & Sister Rose,37,37,9,9
Dreidel,Don McLean,21,21,12,12
Remember (Christmas),Nilsson,53,53,6,6
Daytime Night-Time,Keith Hampshire,51,51,9,9
You've Got To Take It (If You Want It),The Main Ingredient,46,46,9,9
Anthem,Wayne Newton,65,65,5,5
Do You Want To Dance?,Bette Midler,17,17,16,16
"Oh No, Not My Baby",Merry Clayton,72,72,6,6
Boogie Woogie Man,Paul Davis,68,68,9,9
What My Baby Needs Now Is A Little More Lovin',James Brown-Lyn Collins,56,56,7,7
The Red Back Spider,Brownsville Station,96,96,3,3
Peaceful Easy Feeling,Eagles,22,22,12,12
Could It Be I'm Falling In Love,The Spinners,4,4,15,15
Don't Expect Me To Be Your Friend,Lobo,8,8,13,13
Songman,Cashman & West,59,59,7,7
Lucky Man,"Emerson, Lake & Palmer",48,51,19,7
Big City Miss Ruth Ann,Gallery,23,23,15,15
Jesus Was A Capricorn,Kris Kristofferson,91,91,3,3
Fever/My Crew,Rita Coolidge,76,76,7,7
But I Do,Bobby Vinton,82,82,6,6
I Never Said Goodbye,Engelbert Humperdinck,61,61,7,7
"Living Together, Growing Together",The 5th Dimension,32,32,9,9
Danny's Song,Anne Murray,7,7,18,18
Happy,Bobby Darin,67,67,8,8
Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,52,52,6,6
She's Got To Be A Saint,Ray Price,93,93,4,4
Soul Song,Joe Stampley,37,37,13,13
On And Off (Part 1),Anacostia,90,90,4,4
Slow Motion (Part 1),Johnny Williams,78,78,7,7
Dueling Banjos,Deliverance/Eric Weissberg & Steve Mandell,2,2,14,14
Control Of Me,Les Emmerson,51,51,9,9
Give Me Your Love,Barbara Mason,31,31,12,12
We,Shawn Phillips,89,89,3,3
Good Morning Heartache,Diana Ross,34,34,13,13
Tweedlee Dee,Little Jimmy Osmond,59,59,6,6
Love Train,The O'Jays,1,1,14,14
Hummingbird,Seals & Crofts,20,20,13,13
I Got Ants In My Pants (and i want to dance) (Part 1),James Brown,27,27,8,8
The Message,Cymande,48,48,10,10
How Can I Tell You,Travis Wammack,68,68,7,7
Hot Wire,Al Green,71,71,5,5
Blind Eye/Sweet Lorraine,Uriah Heep,91,91,3,3
If It's All Right With You,Dottie West,97,97,3,3
Little Willy,The Sweet,3,3,23,23
Killing Me Softly With His Song,Roberta Flack,1,1,16,16
Space Oddity,David Bowie,15,15,14,14
Don't Cross The River,America,35,35,8,8
Rosalie,Sam Neely,43,43,8,8
Today I Started Loving You Again,Bettye Swann,46,46,7,7
Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight And The Pips,2,2,16,16
Dead Skunk,Loudon Wainwright III,16,16,13,13
Love Is What You Make It,The Grass Roots,55,55,10,10
Don't Burn Me,Paul Kelly,79,79,5,5
One Of The Boys,Mott the Hoople,96,96,1,1
Somebody Loves You,The Whispers,94,94,4,4
We're Gonna Have A Good Time,Rare Earth,93,93,3,3
Come Softly To Me,The New Seekers,95,95,3,3
I'm Just A Singer (In A Rock And Roll Band),The Moody Blues,12,12,10,10
Hello Hurray,Alice Cooper,35,35,10,10
Also Sprach Zarathustra (2001),Deodato,2,2,12,12
Palace Guard,Rick Nelson And The Stone Canyon Band,65,65,5,5
Aubrey,Bread,15,15,11,11
One Less Set Of Footsteps,Jim Croce,37,37,10,10
Peaceful,Helen Reddy,12,12,17,17
Keep On Singing,Austin Roberts,50,50,8,8
Ain't No Woman (Like The One I've Got),Four Tops,4,4,15,15
Kissing My Love,Bill Withers,31,31,10,10
Follow Your Daughter Home,The Guess Who,61,61,7,7
Do It In The Name Of Love,Candi Staton,63,63,9,9
Sugar Magnolia,Grateful Dead,91,91,2,2
Wish That I Could Talk To You,The Sylvers,77,77,10,10
Love Music,The Raiders,97,97,5,5
Master Of Eyes (The Deepness Of Your Eyes),Aretha Franklin,33,33,10,10
Lost Horizon,Shawn Phillips,63,63,6,6
Stir It Up,Johnny Nash,12,12,14,14
A Letter To Myself,The Chi-lites,33,33,11,11
Break Up To Make Up,The Stylistics,5,5,14,14
Cook With Honey,Judy Collins,32,32,11,11
Magic Woman Touch,The Hollies,60,60,8,8
Good Morning,Michael Redway,85,85,4,4
Tossin' And Turnin',Bunny Sigler,97,97,2,2
The Night The Lights Went Out In Georgia,Vicki Lawrence,1,1,20,20
Call Me (Come Back Home),Al Green,10,10,11,11
Bitter Bad,Melanie,36,36,10,10
Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando,1,1,23,23
"Boo, Boo, Don't 'Cha Be Blue",Tommy James,70,70,6,6
Pardon Me Sir,Joe Cocker,51,51,8,8
Step By Step,Joe Simon,37,37,12,12
Dream Me Home,Mac Davis,73,73,7,7
Daisy A Day,Jud Strunk,14,14,16,16
One Man Band (Plays All Alone),Ronnie Dyson,28,28,13,13
Breaking Up Somebody's Home,Albert King,91,91,2,2
Walk On The Wild Side,Lou Reed,16,16,14,14
Bell Bottom Blues,Eric Clapton,78,78,5,5
Wildflower,Skylark,9,9,21,21
Sing,Carpenters,3,3,14,14
Masterpiece,The Temptations,7,7,14,14
Superman,Donna Fargo,41,41,9,9
Drift Away,Dobie Gray,5,5,21,21
"Pinball Wizard/See Me, Feel Me",The New Seekers,29,29,13,13
Sail On Sailor,The Beach Boys,79,79,7,7
"Names, Tags, Numbers & Labels",The Association,91,91,5,5
Funky Worm,Ohio Players,15,15,19,19
Girl You Need A Change Of Mind (Part 1),Eddie Kendricks,87,87,3,3
"Stop, Wait & Listen",Circus,91,91,4,4
Teddy Bear Song,Barbara Fairchild,32,32,19,19
We Did It,Syl Johnson,95,95,3,3
One Man Parade,James Taylor,67,67,4,4
The Cisco Kid,War,2,2,15,15
Out Of The Question,Gilbert O'Sullivan,17,17,15,15
The Twelfth Of Never,Donny Osmond,8,8,13,13
If You Gotta Break Another Heart,Albert Hammond,63,63,6,6
Stuck In The Middle With You,Stealers Wheel,6,6,18,18
Yesterday I Had The Blues,Harold Melvin And The Blue Notes,63,63,7,7
Let Your Yeah Be Yeah,Brownsville Station,57,57,8,8
I'm Doin' Fine Now,New York City,17,17,20,20
Hocus Pocus,Focus,9,9,19,19
River Road,Uncle Dog,86,86,7,7
Oh La De Da,The Staple Singers,33,33,9,9
Reeling In The Years,Steely Dan,11,11,16,16
Cindy Incidentally,Faces,48,48,9,9
Down And Out In New York City,James Brown,50,50,7,7
Gudbuy T' Jane,Slade,68,68,6,6
The Lord Knows I'm Drinking,Cal Smith,64,64,8,8
Armed And Extremely Dangerous,First Choice,28,28,14,14
Frankenstein,Edgar Winter Group,1,1,20,20
Last Tango In Paris,Herb Alpert & The Tijuana Brass,77,77,8,8
Rosanna,Dennis Yost And The Classics IV,95,95,3,3
You Are The Sunshine Of My Life,Stevie Wonder,1,1,17,17
"""Cherry Cherry"" from Hot August Night",Neil Diamond,31,31,10,10
Hallelujah Day,Jackson 5,28,28,10,10
Who Was It?,Hurricane Smith,49,49,9,9
I Knew Jesus (Before He Was A Star),Glen Campbell,45,45,12,12
Blue Suede Shoes,Johnny Rivers,38,38,10,10
Kufanya Mapenzi (Making Love),Ramsey Lewis,93,93,3,3
Dancing To Your Music,Archie Bell & The Drells,61,61,9,9
Playground In My Mind,Clint Holmes,2,2,23,23
Let's Pretend,Raspberries,35,35,16,16
Across 110th Street,Bobby Womack & Peace,56,56,6,6
I Can Understand It,The New Birth,35,35,13,13
"Mama Was A Rock And Roll Singer, Papa Used To Write All Her Songs Part 1",Sonny & Cher,77,77,5,5
Pillow Talk,Sylvia (R&B),3,3,21,21
Saw A New Morning,Bee Gees,94,94,3,3
Delta Queen,Don Fardon,86,86,5,5
The Right Thing To Do,Carly Simon,17,17,13,13
Thinking Of You,Loggins & Messina,18,18,13,13
Hearts Of Stone,The Blue Ridge Rangers,37,37,12,12
If We Try,Don McLean,58,58,7,7
Nobody Wins,Brenda Lee,70,70,5,5
Back When My Hair Was Short,Gunhill Road,40,40,15,15
Give It To Me,The J. Geils Band,30,30,16,16
Will It Go Round In Circles,Billy Preston,1,1,22,22
If I Could Only Be Sure,Nolan Porter,89,89,4,4
Daniel,Elton John,2,2,15,15
Drinking Wine Spo-dee O'dee,Jerry Lee Lewis,41,41,10,10
"It Sure Took A Long, Long Time",Lobo,27,27,11,11
Leaving Me,The Independents,21,21,13,13
Always,Luther Ingram,64,64,5,5
People Are Changin',Timmy Thomas,75,75,5,5
Am I Black Enough For You,Billy Paul,79,79,5,5
Only Love,Bill Quateman,86,86,5,5
Why Me,Kris Kristofferson,16,16,34,34
My Love,Paul McCartney And Wings,1,1,18,18
Super Fly Meets Shaft,John & Ernest,31,31,11,11
Steamroller Blues/Fool,Elvis Presley,17,17,12,12
Right Place Wrong Time,Dr. John,9,9,20,20
Close Your Eyes,Edward Bear,37,37,12,12
No More Mr. Nice Guy,Alice Cooper,25,25,12,12
Everything's Been Changed,The 5th Dimension,70,70,4,4
And I Love You So,Perry Como,29,29,16,16
I'm Gonna Love You Just A Little More Baby,Barry White,3,3,18,18
I' Been Watchin' You,The South Side Movement,61,61,10,10
Fool Like You,Tim Moore,93,93,3,3
Fencewalk,Mandrill,52,52,10,10
Mr. Magic Man,Wilson Pickett,98,98,1,1
Friend And A Lover,The Partridge Family Starring Shirley Jones Featuring David Cassidy,99,99,2,2
Long Train Runnin',The Doobie Brothers,8,8,18,18
"Bad, Bad Leroy Brown",Jim Croce,1,1,22,22
Woman From Tokyo,Deep Purple,60,60,6,6
Without You In My Life,Tyrone Davis,64,64,9,9
Natural High,Bloodstone,10,10,19,19
It's Hard To Stop (Doing Something When It's Good To You),Betty Wright,72,72,6,6
Give Your Baby A Standing Ovation,The Dells,34,34,16,16
I'm A Stranger Here,Five Man Electrical Band,76,76,7,7
Cosmic Sea,The Mystic Moods,83,83,6,6
First Cut Is The Deepest,Keith Hampshire,70,70,13,13
One Of A Kind (Love Affair),The Spinners,11,11,15,15
You Can't Always Get What You Want,The Rolling Stones,42,42,8,8
"Daddy Could Swear, I Declare",Gladys Knight And The Pips,19,19,15,15
Only In Your Heart,America,62,62,5,5
Isn't It About Time,Stephen Stills-Manassas,56,56,8,8
I Like You,Donovan,66,66,8,8
Roll Over Beethoven,Electric Light Orchestra,42,42,16,16
Avenging Annie,Andy Pratt,78,78,10,10
What A Shame,Foghat,82,82,6,6
Behind Closed Doors,Charlie Rich,15,15,19,19
Let Me Down Easy,Cornelius Brothers & Sister Rose,96,96,2,2
Music Everywhere,Tufano & Giammarese,68,68,8,8
The Free Electric Band,Albert Hammond,48,48,11,11
With A Child's Heart,Michael Jackson,50,50,7,7
Hey You! Get Off My Mountain,The Dramatics,43,43,12,12
Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",1,10,23,20
Your Side Of The Bed,Mac Davis,88,88,6,6
So Very Hard To Go,Tower of Power,17,17,18,18
A Little Bit Like Magic,King Harvest,91,91,4,4
Dueling Tubas,Martin Mull and Orchestra,92,92,3,3
Working Class Hero,Tommy Roe,97,97,4,4
Diamond Girl,Seals & Crofts,6,6,18,18
Boogie Woogie Bugle Boy,Bette Midler,8,8,16,16
Swamp Witch,Jim Stafford,39,39,12,12
California Saga (On My Way To Sunny Californ-i-a),The Beach Boys,84,84,4,4
Letter To Lucille,Tom Jones,60,60,8,8
Satin Sheets,Jeanne Pruett,28,28,15,15
Shambala,B.W. Stevenson,66,66,8,8
Together We Can Make Such Sweet Music,The Spinners,91,91,5,5
Outlaw Man,David Blue,94,94,4,4
Don't Let It Get You Down,The Crusaders,86,86,5,5
Give Me Love - (Give Me Peace On Earth),George Harrison,1,1,14,14
Shambala,Three Dog Night,3,3,16,16
You'll Never Get To Heaven (If You Break My Heart),The Stylistics,23,23,10,10
Kodachrome,Paul Simon,2,2,14,14
Money,Pink Floyd,13,13,15,15
Time To Get Down,The O'Jays,33,33,12,12
Think,James Brown,77,77,7,7
Brother's Gonna Work It Out,Willie Hutch,67,67,10,10
A Passion Play (Edit #8),Jethro Tull,80,80,5,5
What About Me,Anne Murray,64,64,8,8
Smoke On The Water,Deep Purple,4,4,16,16
I'd Rather Be A Cowboy,John Denver,62,62,10,10
Come Live With Me,Roy Clark,89,89,3,3
What's Your Mama's Name,Tanya Tucker,86,86,4,4
Cum On Feel The Noize,Slade,98,98,2,2
Yesterday Once More,Carpenters,2,2,14,14
Doing It To Death,Fred Wesley & The J.B.'s,22,22,11,11
I'll Always Love My Mama (Part I),The Intruders,36,36,12,12
Giving It All Away,Roger Daltrey,83,83,7,7
Touch Me In The Morning,Diana Ross,1,1,21,21
"Never, Never, Never (Grande, Grande, Grande)",Shirley Bassey,48,48,11,11
Misdemeanor,Foster Sylvers,22,22,13,13
I'm Leavin' You,Engelbert Humperdinck,99,99,1,1
Love And Happiness,Earnest Jackson,58,58,6,6
There's No Me Without You,The Manhattans,43,43,11,11
Finder's Keepers,Chairman Of The Board,59,59,9,9
The Plastic Man,The Temptations,40,40,8,8
Bad Weather,The Supremes,87,87,1,1
I Can Make It Thru The Days (But Oh Those Lonely Nights),Ray Charles,81,81,4,4
Black Byrd,Donald Byrd,88,88,6,6
My Heart Just Keeps On Breakin',The Chi-lites,92,92,4,4
Soul Makossa,Afrique,47,47,9,9
Mother-in-law,Clarence Carter,80,80,4,4
I Don't Want To Make You Wait,The Delfonics,91,91,4,4
Goin' Home,The Osmonds,36,36,8,8
Where Peaceful Waters Flow,Gladys Knight And The Pips,28,28,11,11
Be What You Are,The Staple Singers,66,66,6,6
Nobody Wants You When You're Down And Out,Bobby Womack,29,29,15,15
You Were Always There,Donna Fargo,93,93,7,7
Blockbuster,The Sweet,73,73,7,7
Watergrate,Dickie Goodman,42,42,7,7
Kids Say The Darndest Things,Tammy Wynette,72,72,4,4
Feelin' Stronger Every Day,Chicago,10,10,16,16
Get Down,Gilbert O'Sullivan,7,7,15,15
How Can I Tell Her,Lobo,22,22,12,12
I Believe In You (You Believe In Me),Johnnie Taylor,11,11,16,16
Are You Man Enough,Four Tops,15,15,13,13
Brother Louie,Stories,1,1,18,18
Delta Dawn,Helen Reddy,1,1,20,20
Over The Hills And Far Away,Led Zeppelin,51,51,8,8
Soul Makossa,Manu Dibango,35,35,9,9
Tequila Sunrise,Eagles,64,64,8,8
He Did With Me,Vicki Lawrence,75,75,7,7
The Morning After,Maureen McGovern,1,1,15,15
You Always Come Back (To Hurting Me),Johnny Rodriguez,86,86,4,4
If You Want Me To Stay,Sly & The Family Stone,12,12,17,17
Uneasy Rider,Charlie Daniels,9,9,12,12
There You Go,Edwin Starr,80,80,6,6
Top Of The World,Lynn Anderson,74,74,10,10
My Merry-go-round,Johnny Nash,77,77,5,5
Hello Stranger,Fire And Rain,100,100,3,3
Live And Let Die,Wings,2,2,14,14
Here I Am Come & Take Me,Al Green,10,10,15,15
Angel,Aretha Franklin,20,20,13,13
Sixty Minute Man/Mother-In-Law,Clarence Carter,65,65,8,8
"Love, Love, Love",Donny Hathaway,44,44,9,9
The Hurt,Cat Stevens,31,31,10,10
Sweet Charlie Babe,Jackie Moore,42,42,12,12
Friend Of Mine,Bill Withers,80,80,5,5
Roland The Roadie And Gertrude The Groupie,Dr. Hook And The Medicine Show,83,83,4,4
Sweet Harmony,Smokey Robinson,48,48,13,13
It's Forever,The Ebonys,68,68,6,6
"Lord, Mr. Ford",Jerry Reed,68,68,7,7
Smoke! Smoke! Smoke! (That Cigarette),Commander Cody,94,94,5,5
I Was Checkin' Out She Was Checkin' In,Don Covay,29,29,10,10
"Say, Has Anybody Seen My Sweet Gypsy Rose",Dawn Featuring Tony Orlando,3,3,16,16
Clouds,David Gates,47,47,8,8
Let's Get It On,Marvin Gaye,1,1,19,19
A Million To One/Young Love,Donny Osmond,23,23,11,11
You Light Up My Life/Believe In Humanity,Carole King,28,28,9,9
Darling Come Back Home,Eddie Kendricks,67,67,5,5
That Lady (Part 1),The Isley Brothers,6,6,20,20
Everyone's Agreed That Everything Will Turn Out Fine,Stealers Wheel,49,49,8,8
Gypsy Man,War,8,8,13,13
Bongo Rock,The Incredible Bongo Band,57,57,7,7
Didn't I,Sylvia (R&B),70,70,5,5
Future Shock,Curtis Mayfield,39,39,10,10
Baby I've Been Missing You,The Independents,41,41,8,8
Sunshine,Mickey Newbury,87,87,3,3
Jimmy Loves Mary-Anne,Looking Glass,33,33,15,15
One Tin Soldier (The Legend of Billy Jack),Coven,79,79,6,6
My Maria,B.W. Stevenson,9,9,16,16
We're An American Band,Grand Funk,1,1,17,17
Theme From Cleopatra Jones,Joe Simon featuring The Mainstreeters,18,18,13,13
There It Is,Tyrone Davis,32,32,9,9
Sylvia,Focus,89,89,5,5
Show Biz Kids,Steely Dan,61,61,8,8
L.a. Freeway,Jerry Jeff Walker,98,98,3,3
Loves Me Like A Rock,Paul Simon (with The Dixie Hummingbirds),2,2,16,16
Saturday Night's Alright For Fighting,Elton John,12,12,12,12
To Know You Is To Love You,B.B. King,38,38,14,14
Billion Dollar Babies,Alice Cooper,57,57,6,6
Half-Breed,Cher,1,1,17,17
Don't Let It End ('til You Let It Begin),The Miracles,56,56,8,8
I've Got So Much To Give,Barry White,32,32,11,11
Stoned Out Of My Mind,The Chi-lites,30,30,13,13
Loving Arms,Dobie Gray,61,61,11,11
Evil,"Earth, Wind & Fire",50,50,11,11
You've Never Been This Far Before,Conway Twitty,22,22,14,14
Free Ride,Edgar Winter Group,14,14,15,15
Hang Loose,Mandrill,83,83,7,7
Just Don't Want To Be Lonely,Ronnie Dyson,60,60,7,7
Twisting The Night Away,Rod Stewart,59,59,7,7
All I Need Is Time,Gladys Knight And The Pips,61,61,7,7
Slick,Willie Hutch,65,65,6,6
Ecstasy,Ohio Players,31,31,15,15
The Long Way Home,Neil Diamond,91,91,3,3
Rocky Mountain Way,Joe Walsh,23,23,15,15
Freedom For The Stallion,The Hues Corporation,63,63,8,8
Ghetto Child,The Spinners,29,29,8,8
Hey Girl (i Like Your Style),The Temptations,35,35,11,11
Higher Ground,Stevie Wonder,4,4,14,14
China Grove,The Doobie Brothers,15,15,13,13
Muskrat Love,America,67,67,8,8
"Sexy, Sexy, Sexy",James Brown,50,50,8,8
Yes We Can Can,The Pointer Sisters,11,11,15,15
Stay Away From Me,The Sylvers,89,89,3,3
Send A Little Love My Way,Anne Murray,72,72,7,7
(I Don't Want To Love You But) You Got Me Anyway,Sutherland Brothers And Quiver,48,48,12,12
In The Midnight Hour,Cross Country,30,30,12,12
Keep On Truckin' (Part 1),Eddie Kendricks,1,1,14,14
The Last Thing On My Mind,Neil Diamond,56,56,6,6
Ramblin Man,The Allman Brothers Band,2,2,14,14
Rhapsody In Blue,Deodato,41,41,8,8
Blood Red And Goin' Down,Tanya Tucker,74,74,9,9
Summer (The First Time),Bobby Goldsboro,21,21,14,14
Ashes To Ashes,The 5th Dimension,52,52,10,10
You're The Best Thing That Ever Happened To Me,Ray Price,82,82,9,9
Kid Stuff,Barbara Fairchild,95,95,5,5
Until It's Time For You To Go,The New Birth,97,97,3,3
Midnight Train To Georgia,Gladys Knight And The Pips,1,1,13,13
Get It Together,Jackson 5,28,28,13,13
Knockin' On Heaven's Door,Bob Dylan,12,12,13,13
Tonight,Raspberries,69,69,7,7
The Peacemaker,Albert Hammond,80,80,4,4
Parrty - Part I,Maceo And The Macks,71,71,5,5
Everybody's Had The Blues,Merle Haggard And The Strangers,62,62,8,8
He,Today's People,90,90,6,6
"They're Coming To Take Me Away, Ha-Haaa!",Napoleon XIV,3,87,10,4
Make Me Twice The Man,New York City,93,93,5,5
As Time Goes By,Nilsson,86,86,5,5
I Can't Stand The Rain,Ann Peebles,44,44,13,13
Angie,The Rolling Stones,1,1,12,12
Hurts So Good,Millie Jackson,24,24,12,12
Heartbeat - It's A Lovebeat,The DeFranco Family featuring Tony DeFranco,3,3,12,12
Basketball Jones Featuring Tyrone Shoelaces,Cheech & Chong,15,15,11,11
Let Me In,The Osmonds,36,36,10,10
Nutbush City Limits,Ike & Tina Turner,22,22,12,12
That's Why You Remember,Kenny Karen,82,82,4,4
Make Up Your Mind,The J. Geils Band,98,98,2,2
Soul Je T'aime,Sylvia And Ralfi Pagan,99,99,2,2
Funky Stuff,Kool & The Gang,29,29,12,12
All I Know,Garfunkel,9,9,11,11
Outlaw Man,Eagles,59,59,8,8
Never Let You Go,Bloodstone,43,43,11,11
Such A Night,Dr. John,42,42,9,9
Paper Roses,Marie Osmond,5,5,11,11
Queen Of The Roller Derby,Leon Russell,89,89,2,2
This Time It's Real,Tower of Power,65,65,6,6
Rubber Bullets,10cc,73,73,8,8
Slippin' Away,Jean Shepard,81,81,6,6
Farewell Andromeda (Welcome To My Morning),John Denver,89,89,5,5
Space Race,Billy Preston,4,4,10,10
We May Never Pass This Way (Again),Seals & Crofts,21,21,10,10
Raised On Rock/For Ol' Times Sake,Elvis Presley,41,41,9,9
Jesse,Roberta Flack,30,30,9,9
Check It Out,Tavares,35,35,10,10
Gotta Find A Way,Moments,68,68,8,8
Sister James,Nino Tempo And 5th Ave. Sax,53,53,8,8
You'd Better Believe It,The Manhattans,77,77,8,8
I'm Coming Home,Johnny Mathis,75,75,10,10
Just You 'n' Me,Chicago,7,7,9,9
Friends/chapel Of Love,Bette Midler,40,40,9,9
The Most Beautiful Girl,Charlie Rich,12,12,9,9
Ridin' My Thumb To Mexico,Johnny Rodriguez,70,70,5,5
