song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
My Heart Belongs To You,Russ Irwin,28,98,13,1
Stand By My Woman,Lenny Kravitz,76,99,8,1
Hey Donna,Rhythm Syndicate,13,100,14,1
All Through The Night,Tone-Loc,80,80,7,7
Uhh Ahh,Boyz II Men,16,16,20,20
Everybody Move,Cathy Dennis,90,90,3,3
Insatiable,Prince And The N.P.G.,77,77,7,7
Right Down To It,Damian Dame,90,90,6,6
Move Any Mountain,The Shamen,38,38,17,17
I'm Too Sexy,Right Said Fred,1,1,21,21
To Be With You,Mr. Big,1,1,24,24
I'll Get By,Eddie Money,21,21,20,20
Every Road Leads Back To You,Bette Midler,78,78,6,6
There Will Never Be Another Tonight,Bryan Adams,31,31,15,15
Give It Away,Red Hot Chili Peppers,73,73,15,15
Live And Let Die,Guns N' Roses,33,33,16,16
Stay,Jodeci,41,41,18,18
The Rush,Luther Vandross,73,73,7,7
Martika's Kitchen,Martika,93,93,2,2
Breakin' My Heart (Pretty Brown Eyes),Mint Condition,6,6,24,24
Wasted Time,Skid Row,88,88,3,3
I'll Take You There,BeBe & CeCe Winans Featuring Mavis Staples,90,90,6,6
Hold On (Tighter To Love),Clubland,79,79,12,12
She Ain't Pretty,The Northern Pikes,86,86,5,5
Be True To Yourself,2nd II None,78,78,2,2
A Deeper Love/Pride In The Name Of Love,Clivilles & Cole,44,44,17,17
There's No Other Way,Blur,82,82,6,6
Vibeology,Paula Abdul,16,16,14,14
Good For Me,Amy Grant,8,8,20,20
Paper Doll,P.M. Dawn,28,28,12,12
Blinded By Love,Rhythm Syndicate,76,76,6,6
Oochie Coochie,M.C. Brains,21,21,18,18
Beauty And The Beast,Celine Dion And Peabo Bryson,9,9,20,20
Butt Naked,Charm,91,91,3,3
Until Your Love Comes Back Around,RTZ,26,26,18,18
Remember The Time,Michael Jackson,3,3,20,20
Missing You Now,Michael Bolton,12,12,20,20
Cold Shower,Erin Cruise,90,90,7,7
Stars,Simply Red,44,44,14,14
What Goes Around Comes Around,Giggles,47,47,20,20
Everlasting Love,Tony Terry,81,81,10,10
Masterpiece,Atlantic Starr,3,3,20,20
You Showed Me,Salt-N-Pepa,47,47,20,20
Justified And Ancient,The KLF Featuring Tammy Wynette,11,11,18,18
What Becomes Of The Brokenhearted,Paul Young,22,22,14,14
Thinkin' Back,Color Me Badd,16,16,20,20
I Can't Dance,Genesis,7,7,20,20
Again Tonight,John Mellencamp,36,36,13,13
We Got A Love Thang,CeCe Peniston,20,20,20,20
You Are The One,Chris Cuevas,58,58,11,11
Save The Best For Last,Vanessa Williams,1,1,27,27
Too Much Passion,The Smithereens,37,37,14,14
Tears In Heaven,Eric Clapton,2,2,26,26
Boom! I Got Your Boyfriend,MC Luscious,61,61,20,20
Everything's Gonna Be Alright,Naughty by Nature,53,53,20,20
Can't Cry Hard Enough,The Williams Brothers,42,42,18,18
Right Now,Van Halen,55,55,13,13
Hazard,Richard Marx,9,9,20,20
I Need Money,Marky Mark & The Funky Bunch,61,61,7,7
Baby Hold On To Me,Gerald Levert (Duet With Eddie Levert),37,37,20,20
"Mama, I'm Coming Home",Ozzy Osbourne,28,28,17,17
How I Could Just Kill A Man/The Phuncky Feel One,Cypress Hill,77,77,8,8
The Globe,Big Audio,72,72,10,10
If You Go Away,NKOTB,16,16,13,13
Everything Changes,Kathy Troccoli,14,14,20,20
Make It Happen,Mariah Carey,5,5,20,20
Romeo & Juliet,Stacy Earl (Featuring The Wild Pair),27,27,12,12
Kissing The Wind,Nia Peeples,76,76,5,5
Ain't 2 Proud 2 Beg,TLC,6,6,22,22
Juice (Know The Ledge),Eric B. & Rakim,96,96,4,4
Church Of Your Heart,Roxette,36,36,11,11
Caribbean Blue,Enya,79,79,8,8
Nu Nu,Lidell Townsell,26,26,20,20
The Choice Is Yours,Black Sheep,57,57,19,19
You Think You Know Her,Cause And Effect,38,38,20,20
Don't Lose The Magic,Shawn Christopher,71,71,8,8
I'm The One You Need,Jody Watley,19,19,17,17
All Woman,Lisa Stansfield,56,56,17,17
Poor Georgie,MC Lyte,83,83,5,5
Do You Want It Right Now,Degrees Of Motion,94,94,2,2
Peace Of Mind (Love Goes On),One 2 One,95,95,2,2
Only Love Can Break Your Heart,St. Etienne,97,97,2,2
You're All That Matters To Me,Curtis Stigers,98,98,1,1
Live And Learn,Joe Public,4,4,21,21
Do Not Pass Me By,M.C. Hammer,62,62,8,8
Take Time,Chris Walker,29,29,18,18
Thought I'd Died And Gone To Heaven,Bryan Adams,13,13,20,20
One,U2,10,10,20,20
Don't Be Afraid,Aaron Hall,44,44,16,16
She's Got That Vibe,R. Kelly & Public Announcement,59,59,12,12
It's Over Now,L.A. Guns,62,62,11,11
Human Touch/Better Days,Bruce Springsteen,16,16,16,16
Come As You Are,Nirvana,32,32,18,18
My Lovin' (You're Never Gonna Get It),En Vogue,2,2,30,30
Bohemian Rhapsody,Queen,2,2,41,17
I Wanna Rock,Luke,73,73,14,14
IOU,Arthur Baker Featuring Nikeeta,93,93,4,4
Doo Doo Brown,2 Hyped Brothers & A Dog,90,90,5,5
It's Not A Love Thing,Geoffrey Williams,70,70,9,9
We Will Rock You,Warrant,83,83,5,5
Nothing Else Matters,Metallica,34,34,15,15
Love Me,Tracie Spencer,48,48,15,15
This Is The Last Time,Laura Enea,70,70,14,14
Money Don't Matter 2 Night,Prince And The N.P.G.,23,23,13,13
3-2-1 Pump,Redhead Kingpin & The F.B.I.,52,52,15,15
Killer,Seal,100,100,2,2
Jump,Kris Kross,1,1,21,21
Everything About You,Ugly Kid Joe,9,9,20,20
High,The Cure,42,42,12,12
Will You Marry Me?,Paula Abdul,19,19,13,13
Under The Bridge,Red Hot Chili Peppers,2,2,26,26
Please Don't Go,Boyz II Men,49,49,20,20
Maria,TKA,44,44,18,18
Come & Talk To Me,Jodeci,11,11,28,28
If You Want It,2nd II None,64,64,16,16
Let's Get Rocked,Def Leppard,15,15,18,18
Baby Got Back,Sir Mix-A-Lot,1,1,28,28
Tennessee,Arrested Development,6,6,22,22
Just Take My Heart,Mr. Big,16,16,20,20
Goodbye,Tevin Campbell,85,85,12,12
Lift Me Up,Howard Jones,32,32,15,15
James Brown Is Dead,L.A. Style,59,59,20,20
Why Me Baby?,Keith Sweat,44,44,17,17
Damn I Wish I Was Your Lover,Sophie B. Hawkins,5,5,21,21
Not The Only One,Bonnie Raitt,34,34,17,17
Don't Talk Just Kiss,Right Said Fred,76,76,7,7
Helluva,Brotherhood Creed,53,53,18,18
What You Give,Tesla,86,86,6,6
No Sunshine,Kid Frost,95,95,3,3
Just Another Day,Jon Secada,5,5,33,33
In The Closet,Michael Jackson,6,6,20,20
If You Asked Me To,Celine Dion,4,4,22,22
Silent Prayer,Shanice,31,31,17,17
I Will Remember You,Amy Grant,20,20,20,20
Love You All My Lifetime,Chaka Khan,68,68,9,9
Your Song,Rod Stewart,48,48,9,9
Smells Like Nirvana,"""Weird Al"" Yankovic",35,35,11,11
The Life Of Riley,Lightning Seeds,98,98,2,2
Hold On My Heart,Genesis,12,12,20,20
White Men Can't Jump,Riff,90,90,4,4
Anything At All,Mitch Malloy,49,49,9,9
Do It To Me,Lionel Richie,21,21,20,20
Innocent Child,Colourhaus,50,50,10,10
Achy Breaky Heart,Billy Ray Cyrus,4,4,25,25
T.L.C.,Linear,30,30,13,13
They Want EFX,Das EFX,25,25,20,20
Take My Advice,Kym Sims,86,86,5,5
You Won't See Me Cry,Wilson Phillips,20,20,16,16
Sometimes I Rhyme Slow,Nice & Smooth,44,44,18,18
Never Satisfied,Good 2 Go,64,64,14,14
Slow Motion,Color Me Badd,18,18,20,20
Life Is A Highway,Tom Cochrane,6,6,26,26
Closer To Me,The Outfield,43,43,11,11
Fall In Love Again,Eddie Money,54,54,11,11
Losing You,Mocca Soul,99,99,2,2
Why,Annie Lennox,34,34,20,20
This Is The Way We Roll,M.C. Hammer,86,86,3,3
Just For Tonight,Vanessa Williams,26,26,19,19
Set Me Free,Clubland Featuring Zemya Hamilton,90,90,4,4
Keep On Walkin',CeCe Peniston,15,15,21,21
Honey Love,R. Kelly & Public Announcement,39,39,19,19
Victim Of The Ghetto,The College Boyz,68,68,15,15
I'll Be There,Mariah Carey,1,1,20,20
The Best Things In Life Are Free,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,10,10,20,20
Wishing On A Star,The Cover Girls,9,9,20,20
Bad Bad Boys,Midi Maxi & Efti,98,98,3,3
Baby-Baby-Baby,TLC,2,2,26,26
Strawberry Letter 23,Tevin Campbell,53,53,9,9
Warm It Up,Kris Kross,13,13,20,20
Scenario,A Tribe Called Quest,57,57,15,15
Giving Him Something He Can Feel,En Vogue,6,6,24,24
All You've Got,RTZ,56,56,8,8
Too Funky,George Michael,10,10,20,20
Friday I'm In Love,The Cure,18,18,20,20
Take This Heart,Richard Marx,20,20,20,20
Remedy,The Black Crowes,48,48,9,9
"Mr. Loverman (From ""Deep Cover"")",Shabba Ranks,40,40,19,19
Twilight Zone,2 Unlimited,49,49,20,20
Move This,Technotronic Featuring Ya Kid K,6,6,23,23
Good Stuff,The B-52s,28,28,13,13
Whatever It Takes (To Make You Stay),Troop,63,63,5,5
"You Remind Me (From ""Strictly Business"")",Mary J. Blige,29,29,20,20
57 Channels (And Nothin' On),Bruce Springsteen,68,68,6,6
Sleeping With The Lights On,Curtis Stigers,96,96,1,1
Forever In Your Eyes,Mint Condition,81,81,8,8
Please Don't Go,K.W.S.,6,6,24,24
Slowly,Stacy Earl,52,52,9,9
November Rain,Guns N' Roses,3,3,20,20
Make Love Like A Man,Def Leppard,36,36,10,10
They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,58,58,15,15
The One,Elton John,9,9,22,22
All I Want,Toad The Wet Sprocket,15,15,23,23
Faces Of Love,Nia Peeples,88,88,4,4
Jump Around,House Of Pain,3,3,23,23
Everybody's Free (To Feel Good),Rozalla,37,37,20,20
This Used To Be My Playground,Madonna,1,1,20,20
Stay,Shakespear's Sister,4,4,20,20
Brainstorming,M.C. Brains,69,69,9,9
I Miss You,Joe Public,55,55,13,13
Strobelite Honey,Black Sheep,80,80,8,8
Reach For The Sky,Firehouse,83,83,5,5
Take Me In Your Arms,Lil Suzy,67,67,19,19
The Way I Feel,Tag,63,63,8,8
So What'cha Want,Beastie Boys,93,93,5,5
Jam,Michael Jackson,26,26,14,14
Even Better Than The Real Thing,U2,32,32,15,15
Back To The Hotel,N2Deep,23,23,21,21
We Are The Champions,Queen,4,52,41,14
"I Wanna Love You (From ""Class Act"")",Jade,16,16,21,21
Tequila,A.L.T. And The Lost Civilization,48,48,14,14
Who's Got Your Love,Nyasia,95,95,6,6
I Need Love,Olivia Newton-John,96,96,2,2
Restless Heart,Peter Cetera,35,35,20,20
"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,20,20
"Money Can't Buy You Love (From ""Mo' Money"")",Ralph Tresvant,54,54,12,12
Wherever I May Roam,Metallica,82,82,7,7
Another Minute,Cause And Effect,75,75,6,6
Sexy MF,Prince And The N.P.G.,66,66,4,4
Jus Lyke Compton,DJ Quik,62,62,11,11
"Give U My Heart (From ""Boomerang"")",Babyface (Featuring Toni Braxton),29,29,16,16
Crossover,EPMD,42,42,19,19
Boot Scootin' Boogie,Brooks & Dunn,50,50,15,15
I've Got Mine,Glenn Frey,91,91,3,3
Jesus He Knows Me,Genesis,23,23,18,18
She's Playing Hard To Get,Hi-Five,5,5,18,18
Do I Have To Say The Words?,Bryan Adams,11,11,18,18
Constant Craving,k.d. lang,38,38,18,18
The Hitman,AB Logic,60,60,18,18
Nothing Broken But My Heart,Celine Dion,29,29,18,18
Humpin' Around,Bobby Brown,3,3,17,17
Lithium,Nirvana,64,64,9,9
Where Does That Leave Love,George Lamond,59,59,17,17
Nobody Wins In This War,Mitch Malloy,66,66,8,8
Divine Thing,The Soup Dragons,35,35,16,16
Galileo,Indigo Girls,89,89,2,2
Give It Up,Wilson Phillips,30,30,11,11
Jump!,The Movement,53,53,17,17
"Full Term Love (From ""Class Act"")",Monie Love,96,96,1,1
Sometimes Love Just Ain't Enough,Patty Smyth,2,2,16,16
When I Look Into Your Eyes,Firehouse,8,8,16,16
People Everyday,Arrested Development,8,8,16,16
Keep It Comin' (Dance Till You Can't Dance No More!),C+C Music Factory,83,83,6,6
Rhythm Is A Dancer,Snap!,6,6,16,16
Kickin' It,After 7,45,45,13,13
Get With U,Lidell Townsell & M.T.F.,78,78,8,8
Always The Last To Know,Del Amitri,30,30,16,16
Not Enough Time,INXS,28,28,15,15
Would I Lie To You?,Charles & Eddie,13,13,15,15
Real Love,Slaughter,69,69,8,8
Slow Dance (Hey Mr. DJ),R. Kelly & Public Announcement,43,43,15,15
Have You Ever Needed Someone So Bad,Def Leppard,12,12,15,15
"All Shook Up (From ""Honeymoon In Vegas"")",Billy Joel,92,92,3,3
1-4-All-4-1,East Coast Family,81,81,6,6
Real Love,Mary J. Blige,8,8,14,14
Bang Bang,David Sanborn,53,53,11,11
Thank You,The Cover Girls,75,75,8,8
Right Now,Al B. Sure!,47,47,14,14
Sad New Day,Me Phi Me,83,83,4,4
You Lied To Me,Cathy Dennis,32,32,13,13
"Yeah, Yeah, Yeah!",Voices,72,72,8,8
What About Your Friends,TLC,7,7,13,13
Walking On Broken Glass,Annie Lennox,14,14,13,13
Love Is On The Way,Saigon Kick,14,14,13,13
Thorn In My Pride,The Black Crowes,80,80,6,6
"I'd Die Without You (From ""Boomerang"")",P.M. Dawn,3,3,12,12
Am I The Same Girl,Swing Out Sister,45,45,12,12
Free Your Mind,En Vogue,8,8,12,12
How About That,Bad Company,38,38,12,12
Start The Car,Jude Cole,71,71,7,7
Drowning In Your Eyes,Ephraim Lewis,72,72,9,9
"I Wanna Make Love To You (From ""Innocent Blood"")",Rhythm Syndicate,73,73,8,8
I Will Be Here For You,Michael W. Smith,27,27,11,11
It Doesn't Matter,Tyler Collins,88,88,3,3
It's My Cadillac (Got That Bass),MC Nas-D & DJ Fred,96,96,2,2
Get Ready For This,2 Unlimited,76,76,7,7
"Forever Love (From ""Mo' Money"")",Color Me Badd,15,15,10,10
Do You Believe In Us,Jon Secada,17,17,10,10
You Gotta Believe,Marky Mark & The Funky Bunch,49,49,10,10
Sweet November,Troop,58,58,10,10
Work To Do,Vanessa Williams,52,52,10,10
How Do You Talk To An Angel,The Heights,1,1,9,9
Someone To Hold,Trey Lorenz,19,19,9,9
Layla,Eric Clapton,12,12,9,9
Digging In The Dirt,Peter Gabriel,52,52,9,9
The Message,Sofia Shinas,75,75,7,7
Rump Shaker,Wreckx-N-Effect,4,4,9,9
I Missed The Bus,Kris Kross,63,63,9,9
My Name Is Prince,Prince And The New Power Generation,36,36,8,8
Sesame's Treet,Smart E's,60,60,8,8
Could've Been Me,Billy Ray Cyrus,72,72,7,7
I'm Overjoyed,Nona Gaye,86,86,6,6
Inside That I Cried,CeCe Peniston,94,94,3,3
Where You Goin' Now,Damn Yankees,28,28,8,8
Erotica,Madonna,3,3,7,7
Good Enough,Bobby Brown,10,10,7,7
If I Ever Fall In Love,Shai,2,2,7,7
Flex,Mad Cobra,30,30,7,7
Alone With You,Tevin Campbell,72,72,7,7
Here It Comes,MC Serch,71,71,7,7
How Do You Do!,Roxette,58,58,7,7
To Love Somebody,Michael Bolton,19,19,7,7
Little Miss Can't Be Wrong,Spin Doctors,27,27,7,7
Symphony Of Destruction,Megadeth,78,78,7,7
360 Degrees (What Goes Around),Grand Puba,68,68,7,7
Do You Everynite,Joe Public,98,98,3,3
"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,24,24,6,6
Chains Around My Heart,Richard Marx,44,44,6,6
Keep The Faith,Bon Jovi,29,29,6,6
Slow And Sexy,Shabba Ranks (Featuring Johnny Gill),41,41,6,6
No One Else On Earth,Wynonna,90,90,6,6
Rest In Peace,Extreme,96,96,3,3
Drive,R.E.M.,38,38,5,5
I Wish The Phone Would Ring,Expose,31,31,5,5
The Last Song,Elton John,39,39,5,5
Johnny Have You Seen Her?,The Rembrandts,54,54,5,5
I'm Still Waiting,Jodeci,85,85,5,5
Groovin' In The Midnight,Maxi Priest,63,63,5,5
Always Tomorrow,Gloria Estefan,81,81,5,5
Sad But True,Metallica,98,98,1,1
Who's Gonna Ride Your Wild Horses,U2,48,48,4,4
Never A Time,Genesis,50,50,4,4
Faithful,Go West,46,46,4,4
No Ordinary Love,Sade,71,71,4,4
Baby I'm For Real/Natural High,After 7,59,59,4,4
Really Into You,Around The Way,89,89,4,4
I Will Always Love You,Whitney Houston,1,1,3,3
Gangsta,Bell Biv DeVoe,32,32,3,3
When She Cries,Restless Heart,51,51,3,3
"It's Alright (From ""South Central"")",Classic Example,75,75,3,3
"Love Shoulda Brought You Home (From ""Boomerang"")",Toni Braxton,53,53,3,3
Walk On The Ocean,Toad The Wet Sprocket,57,57,3,3
I Got A Thang 4 Ya!,Lo-Key?,58,58,3,3
Washed Away,Tom Cochrane,88,88,3,3
Here We Go Again!,Portrait,60,60,3,3
Wicked,Ice Cube,55,55,2,2
Yesterdays,Guns N' Roses,72,72,2,2
Games,Chuckii Booker,90,90,2,2
Love Can Move Mountains,Celine Dion,65,65,2,2
Ain't Nobody Like You,Miki Howard,84,84,2,2
Something Good,Utah Saints,98,98,1,1
"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,15,15,1,1
It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.,77,77,1,1
I Don't Care,Shakespear's Sister,94,94,1,1
7,Prince And The New Power Generation,98,98,1,1
These Are Days,"10,000 Maniacs",100,100,1,1
