song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Heartbeat,Carrie Underwood,42,42,14,14
Oui,Jeremih,19,19,26,26
Sugar,Robin Schulz Featuring Francesco Yates,44,44,15,15
2 Phones,Kevin Gates,17,17,25,25
Nobody To Blame,Chris Stapleton,68,68,15,15
Lazarus,David Bowie,40,40,1,1
Space Oddity,David Bowie,15,42,15,1
Under Pressure,Queen & David Bowie,29,45,16,1
Blackstar,David Bowie,78,78,1,1
Drunk On Your Love,Brett Eldredge,35,35,15,15
Bang My Head,David Guetta Featuring Sia & Fetty Wap,76,76,6,6
Emperor's New Clothes,Panic! At The Disco,68,72,4,2
I Took A Pill In Ibiza,Mike Posner,4,4,36,36
Walking On A Dream,Empire of the Sun,65,65,5,5
Victorious,Panic! At The Disco,89,89,4,4
Death Of A Bachelor,Panic! At The Disco,92,92,1,1
Middle,DJ Snake Featuring Bipolar Sunshine,20,20,21,21
7 Years,Lukas Graham,2,2,35,35
Lean & Dabb,iLoveMemphis,98,98,1,1
Acquainted,The Weeknd,60,70,18,15
Work,Rihanna Featuring Drake,1,1,35,35
Bake Sale,Wiz Khalifa Featuring Travi$ Scott,56,56,2,2
Something In The Way You Move,Ellie Goulding,43,43,10,10
I Like The Sound Of That,Rascal Flatts,52,52,16,16
My Church,Maren Morris,50,50,20,20
Country Nation,Brad Paisley,94,94,2,2
Humble And Kind,Tim McGraw,30,30,20,20
Bottom Of The Bottle,Curren$y Featuring August Alsina & Lil Wayne,97,97,1,1
Somewhere On A Beach,Dierks Bentley,35,35,20,20
Snapback,Old Dominion,50,50,20,20
Pillowtalk,ZAYN,1,1,23,23
Summer Sixteen,Drake,6,6,14,14
Hymn For The Weekend,Coldplay,25,25,22,22
We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,9,9,22,22
Youth,Troye Sivan,23,23,18,18
Needed Me,Rihanna,7,7,40,40
History,One Direction,65,92,6,5
Jam,"Kevin Gates Featuring Trey Songz, Ty Dolla $ign & Jamie Foxx",97,97,1,1
Alive,Sia,56,99,3,1
Low Life,Future Featuring The Weeknd,18,18,34,34
Fly S**t Only,Future,67,67,1,1
Jimmy Choo,Fetty Wap,65,65,11,11
Ophelia,The Lumineers,66,66,11,11
Die A Happy Man,Nelly,83,83,1,1
Don't Let Me Down,The Chainsmokers Featuring Daya,3,3,38,38
Whisper,Chase Rice,94,94,1,1
Little Bit Of You,Chase Bryant,71,71,11,11
Make Me Like You,Gwen Stefani,54,54,5,5
All I Ask,Adele,77,77,1,1
Cheap Thrills,Sia Featuring Sean Paul,1,1,38,38
Never Forget You,Zara Larsson & MNEK,13,13,22,22
Might Be,DJ Luke Nasty,78,78,10,10
Think Of You,Chris Young Duet With Cassadee Pope,40,40,20,20
Promise,Kid Ink Featuring Fetty Wap,57,57,14,14
That Don't Sound Like You,Lee Brice,64,64,11,11
Lost Boy,Ruth B,24,24,21,21
Mind Reader,Dustin Lynch,57,57,16,16
Look At My Dab,Migos,87,87,1,1
The Sound Of Silence,Disturbed,42,42,19,19
Wild Things,Alessia Cara,50,50,19,19
Saved,Ty Dolla $ign Featuring E-40,81,81,9,9
Cut It,O.T. Genasis Featuring Young Dolph,35,35,19,19
Panda,Desiigner,1,1,37,37
Might Not,Belly Featuring The Weeknd,68,68,17,17
Piece By Piece,Kelly Clarkson,8,8,15,15
Work From Home,Fifth Harmony Featuring Ty Dolla $ign,4,4,33,33
It's You,ZAYN,59,59,1,1
Hello Friday,Flo Rida Featuring Jason Derulo,79,79,1,1
T-Shirt,Thomas Rhett,41,41,19,19
Til It Happens To You,Lady Gaga,95,95,1,1
Head Over Boots,Jon Pardi,51,51,23,23
No,Meghan Trainor,3,3,19,19
Came Here To Forget,Blake Shelton,36,36,18,18
Try Everything,Shakira,63,63,9,9
New Romantics,Taylor Swift,46,46,8,7
Untitled 02 l 06.23.2014.,Kendrick Lamar,79,79,1,1
American Country Love Song,Jake Owen,55,55,16,16
Untitled 07 l Levitate,Kendrick Lamar,90,90,1,1
Something New,Zendaya Featuring Chris Brown,93,93,3,3
Gotta Lotta,2 Chainz Featuring Lil Wayne,100,100,1,1
Dangerous Woman,Ariana Grande,8,8,20,20
Like I Would,ZAYN,55,55,3,3
Ride,Twenty One Pilots,5,5,34,34
Light It Up,Major Lazer Featuring Nyla & Fuse ODG,73,73,19,19
Fast Car,Jonas Blue Featuring Dakota,98,98,5,5
Team,Iggy Azalea,42,42,8,8
Be Alright,Ariana Grande,43,43,1,1
Body,Dreezy Featuring Jeremih,62,62,17,17
Close,Nick Jonas Featuring Tove Lo,14,14,19,19
Noise,Kenny Chesney,72,72,13,13
With Them,Young Thug,87,87,1,1
All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",27,27,19,19
"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,37,37,19,19
Digits,Young Thug,93,93,1,1
Moolah,Young Greatness,85,85,9,9
New Level,A$AP Ferg Featuring Future,90,90,3,3
Uber Everywhere,MadeinTYO,51,51,19,19
Pop Style,Drake Featuring The Throne,16,16,19,19
One Dance,Drake Featuring Wizkid & Kyla,1,1,31,31
Famous,Kanye West,34,34,13,13
"Father Stretch My Hands, Pt. 1",Kanye West,37,37,23,23
Lights Come On,Jason Aldean,43,43,18,18
Pt. 2,Kanye West,54,54,3,3
Ultralight Beam,Kanye West,67,67,2,2
Waves,Kanye West,71,71,2,2
Wasted Time,Keith Urban,51,51,16,16
Kiss It Better,Rihanna,62,62,12,12
FML,Kanye West,84,84,1,1
Real Friends,Kanye West,92,92,1,1
Come And See Me,PARTYNEXTDOOR Featuring Drake,56,56,19,19
Never Be Like You,Flume Featuring Kai,20,20,25,25
Feedback,Kanye West,99,99,1,1
Record Year,Eric Church,44,44,19,19
Messin' Around,Pitbull Featuring Enrique Iglesias,64,64,7,7
Law,Yo Gotti Featuring E-40,79,79,9,9
Faded,Alan Walker,80,80,8,8
Ain't Your Mama,Jennifer Lopez,76,76,2,2
If It Ain't Love,Jason Derulo,67,67,8,8
Purple Rain,Prince And The Revolution,2,4,18,2
When Doves Cry,Prince,1,8,23,2
Kiss,Prince And The Revolution,1,23,20,2
Little Red Corvette,Prince,6,20,24,2
Let's Go Crazy,Prince And The Revolution,1,25,21,2
1999,Prince,12,27,30,2
Just Like Fire,P!nk,10,10,25,25
Wicked,Future,41,41,19,19
I Hate U I Love U,Gnash Featuring Olivia O'Brien,10,10,29,29
You Don't Own Me,Grace Featuring G-Eazy,57,57,19,19
Let Me Love You,Ariana Grande Featuring Lil Wayne,99,99,1,1
Formation,Beyonce,10,10,7,7
Sorry,Beyonce,11,11,19,19
Hold Up,Beyonce,13,13,14,14
6 Inch,Beyonce Featuring The Weeknd,18,18,3,3
Don't Hurt Yourself,Beyonce Featuring Jack White,28,28,2,2
Raspberry Beret,Prince And The Revolution,2,33,18,1
Freedom,Beyonce Featuring Kendrick Lamar,35,35,2,2
Pray You Catch Me,Beyonce,37,37,2,2
All Night,Beyonce,38,38,2,2
I Would Die 4 U,Prince And The Revolution,8,39,16,1
Daddy Lessons,Beyonce,41,41,2,2
Sandcastles,Beyonce,43,43,2,2
Love Drought,Beyonce,47,47,2,2
Forward,Beyonce Featuring James Blake,63,63,1,1
Wake Up,Fetty Wap,53,53,12,12
Go Flex,Post Malone,94,94,1,1
This Is What You Came For,Calvin Harris Featuring Rihanna,3,3,27,27
H.O.L.Y.,Florida Georgia Line,14,14,21,21
My Boo,Ghost Town DJ's,27,27,36,5
Hype,Drake,33,33,9,9
Controlla,Drake,16,16,25,25
Grammys,Drake Featuring Future,38,38,9,9
Still Here,Drake,40,40,9,9
U With Me?,Drake,44,44,4,4
9,Drake,45,45,5,5
With You,Drake Featuring PARTYNEXTDOOR,47,47,7,7
Childs Play,Drake,49,49,13,13
Too Good,Drake Featuring Rihanna,14,14,27,27
Feel No Ways,Drake,53,53,6,6
Weston Road Flows,Drake,54,54,2,2
Redemption,Drake,61,61,3,3
Don't Mind,Kent Jones,8,8,19,19
Keep The Family Close,Drake,68,68,2,2
Faithful,Drake Featuring Pimp C & Dvsn,72,72,2,2
True Colors,Zedd & Kesha,74,74,1,1
Fire & Desire,Drake,75,75,4,4
Views,Drake,86,86,1,1
Can't Stop The Feeling!,Justin Timberlake,1,1,26,26
Go Ahead And Break My Heart,Blake Shelton Featuring Gwen Stefani,70,70,1,1
Into You,Ariana Grande,13,13,23,23
Church Bells,Carrie Underwood,43,43,16,16
Me Too,Meghan Trainor,13,13,19,19
Wherever I Go,OneRepublic,55,55,11,11
The Fighter,Keith Urban Featuring Carrie Underwood,69,69,1,1
No Problem,Chance the Rapper Featuring Lil Wayne & 2 Chainz,43,43,24,24
THat Part,ScHoolboy Q Featuring Kanye West,40,40,19,19
Blessings,Chance the Rapper Featuring Ty Dolla $ign,93,93,1,1
I'm Sorry,Adam Wakefield,94,94,1,1
Unsteady,X Ambassadors,25,25,25,25
Lonesome Broken And Blue,Adam Wakefield,73,73,1,1
Love On The Brain,Rihanna,65,65,4,4
From The Ground Up,Dan + Shay,48,48,15,15
Every Breath You Take,Hannah Huston,94,94,1,1
Gold,Kiiara,13,13,24,24
With You Tonight / Hasta El Amanecer,Nicky Jam,73,73,18,18
Down That Road,Alisan Porter,100,100,1,1
Kill Em With Kindness,Selena Gomez,39,39,14,14
Peter Pan,Kelsea Ballerini,35,35,19,19
Make You Miss Me,Sam Hunt,45,45,18,18
Different For Girls,Dierks Bentley Featuring Elle King,42,42,19,19
Fix,Chris Lane,65,65,11,11
"Sit Still, Look Pretty",Daya,28,28,23,23
For Free,DJ Khaled Featuring Drake,13,13,19,19
Treat You Better,Shawn Mendes,6,6,22,22
Nothing Is Promised,Mike Will Made-It x Rihanna,75,75,1,1
Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",71,71,3,3
Broccoli,D.R.A.M. Featuring Lil Yachty,5,5,21,21
Sweatshirt,Jacob Sartorius,90,90,1,1
Money Longer,Lil Uzi Vert,54,54,21,21
My PYT,Wale,54,54,14,14
Toothbrush,DNCE,44,44,9,9
Heathens,Twenty One Pilots,2,2,20,20
Dark Necessities,Red Hot Chili Peppers,67,67,2,2
All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,24,24,17,17
What The World Needs Now Is Love,Broadway for Orlando,86,86,1,1
Ain't No Stopping Us Now,Kane Brown,88,88,1,1
Why You Always Hatin?,YG Featuring Drake & Kamaiyah,62,62,17,17
Night's On Fire,David Nail,81,81,4,4
Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",15,15,19,19
I Got The Keys,DJ Khaled Featuring Jay Z & Future,30,30,16,16
No Limit,Usher Featuring Young Thug,32,32,19,19
She's Got A Way With Words,Blake Shelton,61,61,11,11
Luv,Tory Lanez,19,19,19,19
Love Make The World Go Round,Jennifer Lopez & Lin-Manuel Miranda,72,72,1,1
Lockjaw,French Montana Featuring Kodak Black,73,73,13,12
M.I.L.F. $,Fergie,34,80,3,2
Brand New,Ben Rector,82,82,5,4
Duele El Corazon,Enrique Iglesias Feat. Wisin or Tinashe & Javada,82,82,8,8
You Was Right,Lil Uzi Vert,59,59,18,18
You & Me,Marc E. Bassy Featuring G-Eazy,58,58,16,16
Bored To Death,blink-182,85,92,2,1
La Bicicleta,Carlos Vives & Shakira,95,95,1,1
Lush Life,Zara Larsson,75,75,3,3
No Money,Galantis,88,88,5,5
Rise,Katy Perry,11,11,9,9
Make Me...,Britney Spears Featuring G-Eazy,17,17,9,9
Vice,Miranda Lambert,47,47,17,17
Girls Talk Boys,5 Seconds of Summer,68,68,1,1
Mama Said,Lukas Graham,36,36,11,11
Body Say,Demi Lovato,84,84,1,1
No Shopping,French Montana Featuring Drake,36,36,11,11
A Little More Summertime,Jason Aldean,52,52,10,10
"Wat U Mean (Aye, Aye, Aye)",Dae Dae,66,66,17,17
Sex With Me,Rihanna,97,97,3,3
Cold Water,Major Lazer Featuring Justin Bieber & Mo,2,2,16,16
Tiimmy Turner,Desiigner,34,34,16,16
Purple Lamborghini,Skrillex & Rick Ross,33,33,10,10
Hit Or Miss,Jacob Sartorius,72,72,2,2
Back On Road,Gucci Mane & Drake,81,81,1,1
1 Night,Lil Yachty,49,49,14,14
P**** Print,Gucci Mane Featuring Kanye West,89,89,1,1
This Girl,Kungs vs Cookin' On 3 Burners,26,26,14,14
It Don't Hurt Like It Used To,Billy Currington,44,44,16,16
Middle Of A Memory,Cole Swindell,46,46,16,16
Castaway,Zac Brown Band,96,96,2,2
Closer,The Chainsmokers Featuring Halsey,1,1,15,15
Setting The World On Fire,Kenny Chesney Featuring P!nk,29,29,15,15
Holy Key,"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",84,84,1,1
Starving,Hailee Steinfeld & Grey Featuring Zedd,14,14,15,15
Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,29,29,15,15
Let Me Love You,DJ Snake Featuring Justin Bieber,4,4,14,14
Gangsta,Kehlani,41,41,12,12
Bohemian Rhapsody,Panic! At The Disco,64,64,1,1
Cool Girl,Tove Lo,84,84,5,5
Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",39,39,14,14
You Look Like I Need A Drink,Justin Moore,79,79,8,8
Look Alive,Rae Sremmurd,76,76,3,3
Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,43,43,13,13
In The Name Of Love,Martin Garrix & Bebe Rexha,31,31,13,13
Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",77,77,13,13
Rock On,Tucker Beathard,62,62,10,10
Nikes,Frank Ocean,79,79,1,1
Ivy,Frank Ocean,80,80,1,1
Pink + White,Frank Ocean,84,84,1,1
Too Much Sauce,DJ Esco Featuring Future & Lil Uzi Vert,61,61,12,12
Mercy,Shawn Mendes,58,58,8,8
Solo,Frank Ocean,96,96,1,1
Nights,Frank Ocean,98,98,1,1
I Met A Girl,William Michael Morgan,60,60,9,9
Move,Luke Bryan,50,50,12,12
Side To Side,Ariana Grande Featuring Nicki Minaj,6,6,11,11
May We All,Florida Georgia Line Featuring Tim McGraw,30,30,11,11
Grass Ain't Greener,Chris Brown,71,71,4,4
OOOUUU,Young M.A,19,19,11,11
Wyclef Jean,Young Thug,87,87,1,1
Scars To Your Beautiful,Alessia Cara,22,22,11,11
I Know Somebody,LoCash,52,52,11,11
The Greatest,Sia Featuring Kendrick Lamar,19,19,10,10
Goosebumps,Travis Scott,91,91,6,6
Caroline,Amine,18,18,10,10
Fade,Kanye West,47,47,10,10
Perfect Illusion,Lady Gaga,15,15,6,6
Blue Ain't Your Color,Keith Urban,25,25,9,9
Deja Vu,Post Malone Featuring Justin Bieber,75,75,1,1
Sleep Without You,Brett Young,51,51,9,9
Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,9,9
X,21 Savage & Metro Boomin Featuring Future,37,37,9,9
Forever Country,"Artists Of Then, Now & Forever",21,21,4,4
My Way,Calvin Harris,24,24,8,8
Starboy,The Weeknd Featuring Daft Punk,2,2,8,8
Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,8,8,7,7
Key To The Streets,Yfn Lucci Featuring Migos & Trouble,70,70,8,8
Cancer,Twenty One Pilots,91,91,1,1
This Town,Niall Horan,25,25,7,7
HandClap,Fitz And The Tantrums,67,67,7,7
Song For Another Time,Old Dominion,63,63,7,7
Capsize,Frenship & Emily Warren,78,78,7,7
CRZY,Kehlani,85,85,5,5
All We Know,The Chainsmokers Featuring Phoebe Ryan,18,18,6,6
Say It,Flume Featuring Tove Lo,60,60,2,2
False Alarm,The Weeknd,63,63,2,2
Cranes In The Sky,Solange,74,74,2,2
Don't Touch My Hair,Solange Featuring Sampha,91,91,1,1
LIFTED,CL,94,94,1,1
Fresh Eyes,Andy Grammer,74,74,6,6
Wanna Be That Song,Brett Eldredge,72,72,6,6
All Eyez,The Game Featuring Jeremih,79,79,5,5
24K Magic,Bruno Mars,5,5,5,5
Love Me Now,John Legend,55,55,3,3
Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,9,9,5,5
Today,Brad Paisley,70,70,1,1
Million Reasons,Lady Gaga,57,57,4,4
PPAP (Pen-Pineapple-Apple-Pen),PIKOTARO,77,77,2,2
All Time Low,Jon Bellion,42,42,5,5
Ain't My Fault,Zara Larsson,83,83,5,5
Kids,OneRepublic,96,96,1,1
Blow Your Mind (Mwah),Dua Lipa,72,72,1,1
Dirty Laundry,Carrie Underwood,69,69,4,4
Bad Things,Machine Gun Kelly x Camila Cabello,73,73,2,2
Alone,Marshmello,93,93,1,1
80s Mercedes,Maren Morris,91,91,4,4
My Sh*t,A Boogie wit da Hoodie,90,90,4,4
How I'll Always Be,Tim McGraw,88,88,4,4
Fake Love,Drake,10,10,3,3
Hallelujah,Pentatonix,32,32,3,3
Sneakin',Drake Featuring 21 Savage,28,28,3,3
A-YO,Lady Gaga,66,66,1,1
Shout Out To My Ex,Little Mix,69,69,2,2
No Heart,21 Savage & Metro Boomin,57,57,3,3
Greenlight,Pitbull Featuring Flo Rida & LunchMoney Lewis,95,95,2,2
What They Want,Russ,84,84,3,3
Say You Won't Let Go,James Arthur,80,80,3,3
Litty,Meek Mill Featuring Tory Lanez,49,49,2,2
Better Man,Little Big Town,53,53,2,2
Froze,Meek Mill Featuring Lil Uzi Vert & Nicki Minaj,68,68,1,1
Offended,Meek Mill Featuring Young Thug & 21 Savage,70,70,1,1
"Two Birds, One Stone",Drake,73,73,1,1
On The Regular,Meek Mill,75,75,1,1
The Difference,Meek Mill Featuring Quavo,84,84,1,1
Star Of The Show,Thomas Rhett,88,88,2,2
Blue Notes,Meek Mill,93,93,1,1
Chantaje,Shakira Featuring Maluma,96,96,1,1
Blessed Up,Meek Mill,97,97,1,1
Used To This,Future Featuring Drake,14,14,1,1
Bounce Back,Big Sean,61,61,1,1
Setting Fires,The Chainsmokers Featuring XYLO,71,71,1,1
Selfish,PnB Rock,87,87,1,1
Kill A Word,Eric Church Featuring Rhiannon Giddens,98,98,1,1
