song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Lose Control,Teddy Swims,1,1,61,52
Stick Season,Noah Kahan,9,9,52,50
Wild Ones,Jessie Murph & Jelly Roll,35,35,37,36
Strangers,Kenya Grace,42,42,21,17
Baticano,Bad Bunny,78,78,1,1
Get Him Back!,Olivia Rodrigo,11,46,20,15
Thunder y Lightning,Bad Bunny & Eladio Carrion,80,80,1,1
7969 Santa,Drake,16,81,2,1
Members Only,Drake Featuring PARTYNEXTDOOR,24,82,3,2
Acho PR,"Bad Bunny, Arcangel, De la Ghetto & Nengo Flow",83,83,1,1
Bahamas Promises,Drake,20,84,3,2
Drew A Picasso,Drake,27,85,2,1
Tried Our Best,Drake,21,86,2,1
Hey Driver,Zach Bryan Featuring The War And Treaty,14,57,20,13
Amen,Drake Featuring Teezo Touchdown,15,88,2,1
All The Parties,Drake Featuring Chief Keef,26,89,2,1
500lbs,Lil Tecca,51,51,20,17
LaLa,Myke Towers,43,62,20,6
Worth It,Offset & Don Toliver,90,90,8,8
3D,Jung Kook & Jack Harlow,5,58,9,7
SkeeYee,Sexyy Red,62,65,12,6
Another Late Night,Drake Featuring Lil Yachty,29,95,2,1
Everything I Love,Morgan Wallen,14,59,42,9
On My Mama,Victoria Monet,33,33,25,21
Turks & Caicos,Rod Wave Featuring 21 Savage,24,70,13,9
Better Place,*NSYNC,25,78,6,4
Truck Bed,HARDY,27,27,41,24
Too Much,"The Kid Laroi, Jung Kook & Central Cee",44,44,6,6
Pretty Little Poison,Warren Zeiders,19,19,28,22
Can't Have Mine,Dylan Scott,57,57,13,10
Segun Quien,Maluma & Carin Leon,65,65,17,14
El Amor de Su Vida,Grupo Frontera & Grupo Firme,67,67,20,12
Burn It Down,Parker McCollum,42,42,25,25
One Of Your Girls,Troye Sivan,79,79,1,1
Mi Ex Tenia Razon,Karol G,22,80,16,7
God Gave Me A Girl,Russell Dickerson,81,81,5,3
Stars Like Confetti,Dustin Lynch,81,81,6,4
Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,61,69,19,16
Boyz Don't Cry,Rod Wave,25,87,5,1
Standing Room Only,Tim McGraw,60,60,10,4
One More Time,blink-182,62,92,2,1
Oklahoma Smokeshow,Zach Bryan,72,72,20,11
Tourniquet,Zach Bryan,20,90,12,5
Call Your Friends,Rod Wave,18,96,9,1
The Painter,Cody Johnson,25,25,23,21
Deli,Ice Spice,41,98,13,1
Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1,1,22,22
Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,2,2,8,8
Slut! (Taylor's Version) [From The Vault],Taylor Swift,3,3,5,5
Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,5,5,5,5
Bad Blood (Taylor's Version),Taylor Swift,7,7,3,3
Style (Taylor's Version),Taylor Swift,9,9,4,4
Suburban Legends (Taylor's Version) [From The Vault],Taylor Swift,10,10,3,3
Blank Space (Taylor's Version),Taylor Swift,12,12,3,3
Welcome To New York (Taylor's Version),Taylor Swift,14,14,2,2
Out Of The Woods (Taylor's Version),Taylor Swift,16,16,3,3
Wildest Dreams (Taylor's Version),Taylor Swift,19,19,4,3
All You Had To Do Was Stay (Taylor's Version),Taylor Swift,20,20,2,2
Thriller,Michael Jackson,4,21,23,1
Shake It Off (Taylor's Version),Taylor Swift,28,28,2,2
New Romantics (Taylor's Version),Taylor Swift,29,29,2,2
Clean (Taylor's Version),Taylor Swift,30,30,2,2
I Wish You Would (Taylor's Version),Taylor Swift,31,31,1,1
I Know Places (Taylor's Version),Taylor Swift,36,36,1,1
Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",1,38,40,1
Wonderland (Taylor's Version),Taylor Swift,39,39,1,1
How You Get The Girl (Taylor's Version),Taylor Swift,40,40,1,1
This Is Halloween,The Citizens of Halloween,41,41,1,1
This Love (Taylor's Version),Taylor Swift,42,42,2,1
You Are In Love (Taylor's Version),Taylor Swift,43,43,1,1
Ghostbusters,Ray Parker Jr.,1,45,24,1
World On Fire,Nate Smith,21,21,20,20
Mr. Take Ya B*tch,Lil Mabu & chriseanrock,96,96,1,1
Standing Next To You,Jung Kook,5,5,19,19
Now And Then,The Beatles,7,7,2,2
Cobra,Megan Thee Stallion,32,32,2,2
Harley Quinn,Fuerza Regida & Marshmello,40,40,20,20
Seven,Jung Kook Featuring Latto,1,49,15,2
Can't Catch Me Now,Olivia Rodrigo,56,56,12,12
Save Me The Trouble,Dan + Shay,38,38,13,12
Bleed,The Kid Laroi,97,97,1,1
But I Got A Beer In My Hand,Luke Bryan,91,91,8,5
We Don't Fight Anymore,Carly Pearce Featuring Chris Stapleton,67,67,12,12
Sarah's Place,Zach Bryan Featuring Noah Kahan,14,100,4,1
Lovin On Me,Jack Harlow,1,1,38,38
Houdini,Dua Lipa,11,11,23,23
All I Want For Christmas Is You,Mariah Carey,1,1,65,7
Last Christmas,Wham!,4,4,38,7
Northern Attitude,Noah Kahan With Hozier,37,37,12,12
Jingle Bell Rock,Bobby Helms,3,3,56,7
A Holly Jolly Christmas,Burl Ives,4,5,39,7
LALALALA,Stray Kids,90,90,1,1
Smurk Carter,Lil Durk,95,95,1,1
Different 'Round Here,Riley Green Featuring Luke Combs,60,60,11,11
Better Than Ever,YoungBoy Never Broke Again & Rod Wave,99,99,1,1
Soak City,310babii,53,53,19,19
Rockin' Around The Christmas Tree,Brenda Lee,1,1,58,6
You Broke My Heart,Drake,11,11,19,19
Evil Ways,Drake Featuring J. Cole,26,26,1,1
It's The Most Wonderful Time Of The Year,Andy Williams,5,6,39,6
Exes,Tate McRae,34,34,20,20
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,7,7,31,6
Feliz Navidad,Jose Feliciano,6,8,32,6
Underneath The Tree,Kelly Clarkson,11,11,27,6
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",9,11,44,6
Sleigh Ride,The Ronettes,8,8,28,6
Santa Tell Me,Ariana Grande,11,11,24,6
Red Button,Drake,51,51,1,1
The Shoe Fits,Drake,52,52,1,1
Stories About My Brother,Drake,58,58,1,1
Wick Man,Drake,71,71,1,1
Where The Wild Things Are,Luke Combs,26,26,22,22
"I Swear, I Really Wanted To Make A ""Rap"" Album But...",Andre 3000,90,90,1,1
Surround Sound,JID Featuring 21 Savage & Baby Tate,40,40,20,19
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,12,14,35,5
Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,16,26,27,5
Christmas (Baby Please Come Home),Darlene Love,15,15,22,5
Deck The Halls,Nat King Cole,16,17,13,5
It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,12,14,23,5
Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,16,16,14,5
It's Beginning To Look A Lot Like Christmas,Michael Buble,19,19,20,5
Blue Christmas,Elvis Presley,18,18,13,5
Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,21,21,20,5
Run Rudolph Run,Chuck Berry,10,22,22,5
"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,31,33,12,5
Santa Claus Is Comin' To Town,Jackson 5,30,30,11,5
You're Losing Me (From The Vault),Taylor Swift,27,27,7,7
Happy Holiday / The Holiday Season,Andy Williams,18,38,19,4
Wonderful Christmastime,Paul McCartney,26,26,13,5
Labios Mordidos,Kali Uchis & Karol G,97,97,1,1
Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,20,20,9,4
Little Saint Nick,The Beach Boys,25,25,8,4
My House,Beyonce,57,57,1,1
"Everywhere, Everything",Noah Kahan With Gracie Abrams,79,79,1,1
Mmhmm,BigXthaPlug,63,63,20,20
Feather,Sabrina Carpenter,21,21,37,37
Everybody,Nicki Minaj Featuring Lil Uzi Vert,24,24,20,20
Needle,Nicki Minaj Featuring Drake,34,34,4,4
FTCU,Nicki Minaj,15,15,20,20
Please Come Home For Christmas,Eagles,18,28,15,3
Like It's Christmas,Jonas Brothers,40,40,7,3
Barbie Dangerous,Nicki Minaj,58,58,1,1
Are You Gone Already,Nicki Minaj,60,60,1,1
Let Me Calm Down,Nicki Minaj Featuring J. Cole,63,63,1,1
Beep Beep,Nicki Minaj,64,64,2,2
Run For The Hills,Tate McRae,69,69,4,4
Big Difference,Nicki Minaj,73,73,1,1
Fallin 4 U,Nicki Minaj,74,74,1,1
RNB,Nicki Minaj Featuring Lil Wayne & Tate Kobang,80,80,1,1
Pink Friday Girls,Nicki Minaj,82,82,1,1
Cowgirl,Nicki Minaj Featuring Lourdiz,87,87,1,1
Pink Birthday,Nicki Minaj,89,89,1,1
Bahm Bahm,Nicki Minaj,95,95,1,1
This Christmas,Donny Hathaway,34,34,5,2
Happy Xmas (War Is Over),John & Yoko/The Plastic Ono Band With The Harlem Community Choir,38,42,6,2
Bellakeo,Peso Pluma & Anitta,53,53,14,14
La Diabla,Xavi,20,20,20,20
Jingle Bells,Meghan Trainor,78,78,2,2
Crazy,Lil Baby,83,83,1,1
Never Lose Me,Flo Milli,15,15,21,21
Lace It,"Juice WRLD, Eminem & Benny Blanco",85,85,4,4
Mind On You,George Birge,62,62,4,4
La Victima,Xavi,46,46,15,15
Wondering Why,The Red Clay Strays,71,71,14,14
DJ Play A Christmas Song,Cher,90,90,2,2
Winter Wonderland,Chloe,87,87,2,2
One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",51,51,20,20
Mistletoe,Justin Bieber,11,37,13,1
Christmastime Is Here,Vince Guaraldi Trio,39,39,4,1
Have Yourself A Merry Little Christmas,Michael Buble,41,41,4,1
I Saw Mommy Kissing Santa Claus,Jackson 5,43,43,1,1
Merry Christmas,Ed Sheeran & Elton John,42,46,7,1
(There's No Place Like) Home For The Holidays (1954),Perry Como With Mitchell Ayers And His Orchestra,50,50,1,1
Man Made A Bar,Morgan Wallen Featuring Eric Church,15,27,30,17
I Can Feel It,Kane Brown,50,50,13,13
23,Chayce Beckham,45,45,20,20
FE!N,Travis Scott Featuring Playboi Carti,5,45,32,23
Rompe La Dompe,"Peso Pluma, Junior H & Oscar Maydon",81,81,2,2
"Burn, Burn, Burn",Zach Bryan,93,93,3,1
My Eyes,Travis Scott,19,82,13,9
Y Lloro,Junior H,79,79,7,6
Murder On The Dancefloor,Sophie Ellis-Bextor,51,51,12,12
Amargura,Karol G,85,99,6,1
Wildflowers And Wild Horses,Lainey Wilson,48,48,16,16
Act II: Date @ 8,4batz Featuring Drake,7,7,20,20
Mamaw's House,Thomas Rhett Featuring Morgan Wallen,55,55,15,14
Coal,Dylan Gossett,73,73,11,11
Sabor Fresa,Fuerza Regida,26,97,16,1
When It Comes To You,Fridayy,97,97,2,2
Where It Ends,Bailey Zimmerman,32,33,27,22
IDGAF,"Tee Grizzley, Mariah The Scientist & Chris Brown",98,98,2,2
"Yes, And?",Ariana Grande,1,1,13,13
Redrum,21 Savage,5,5,20,20
Nee-nah,"21 Savage, Travis Scott & Metro Boomin",10,10,10,10
All Of Me,21 Savage,18,18,4,4
N.H.I.E.,21 Savage & Doja Cat,19,19,4,4
Igual Que Un Angel,Kali Uchis & Peso Pluma,22,22,10,10
Pop Ur Sht,"21 Savage, Young Thug & Metro Boomin",31,31,2,2
Sneaky,21 Savage,33,33,3,3
Dangerous,"21 Savage, Lil Durk & Metro Boomin",35,35,2,2
Should've Wore A Bonnet,21 Savage & Brent Faiyaz,40,40,4,4
Prove It,21 Savage & Summer Walker,43,43,14,14
Red Sky,"21 Savage, Tommy Newport & Mikky Ekko",57,57,2,2
Letter To My Brudda,21 Savage,59,59,1,1
See The Real,21 Savage,66,66,1,1
Just Like Me,"21 Savage, Burna Boy & Metro Boomin",67,67,1,1
J Christ,Lil Nas X,69,69,1,1
Dark Days,21 Savage & Mariah The Scientist,70,70,1,1
02.02.99,That Mexican OT,74,74,3,3
Made For Me,Muni Long,20,20,22,22
Beautiful Things,Benson Boone,2,2,38,38
No Caller ID,Megan Moroney,58,58,2,2
Skin And Bones,David Kushner,70,70,1,1
First Love,Oscar Ortiz X Edgardo Nunez,91,91,3,3
Sensational,Chris Brown Featuring Davido & Lojay,71,71,8,8
Hiss,Megan Thee Stallion,1,1,6,6
Facts,Tom MacDonald X Ben Shapiro,16,16,1,1
Selfish,Justin Timberlake,19,19,13,13
Big Foot,Nicki Minaj,23,23,1,1
Spin You Around (1/24),Morgan Wallen,24,24,20,20
Think U The Shit (Fart),Ice Spice,37,37,6,6
Praise Jah In The Moonlight,YG Marley,34,34,13,13
Home,Good Neighbours,77,77,11,11
One Call,Rich Amiri,60,60,10,10
Creek Will Rise,Conner Smith,89,89,2,2
La Intencion,Christian Nodal & Peso Pluma,92,92,1,1
All I Need Is You,Chris Janson,98,98,1,1
Bandit,Don Toliver,38,38,18,18
Fast Car,Tracy Chapman,6,42,22,1
Turn The Lights Back On,Billy Joel,62,62,1,1
Get In With Me,BossMan Dlow,49,49,20,20
A Cold Sunday,Lil Yachty,87,87,1,1
Scared To Start,Michael Marcagi,54,54,23,23
Texas Hold 'Em,Beyonce,1,1,20,20
Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,1,1,19,19
Yeah!,Usher Featuring Lil Jon & Ludacris,1,20,47,2
Fuk Sumn,¥$: Ye & Ty Dolla $ign,23,23,5,5
Back To Me,¥$: Ye & Ty Dolla $ign,26,26,3,3
Forever,Noah Kahan,28,28,4,4
Talking,¥$: Ye & Ty Dolla $ign Featuring North West,30,30,2,2
Burn,¥$: Ye & Ty Dolla $ign,33,33,5,5
Vultures,¥$: Ye & Ty Dolla $ign Featuring Lil Durk & Bump J,34,34,2,2
16 Carriages,Beyonce,38,38,6,6
Stars,¥$: Ye & Ty Dolla $ign,39,39,1,1
Do It,¥$: Ye & Ty Dolla $ign,52,52,2,2
Paid,¥$: Ye & Ty Dolla $ign,53,53,1,1
Keys To My Life,¥$: Ye & Ty Dolla $ign,55,55,1,1
Paperwork,¥$: Ye & Ty Dolla $ign,64,64,1,1
Beg Forgiveness,¥$: Ye & Ty Dolla $ign,65,65,1,1
Hoodrat,¥$: Ye & Ty Dolla $ign,67,67,1,1
Problematic,¥$: Ye & Ty Dolla $ign,79,79,1,1
You're Gonna Go Far,Noah Kahan,86,86,1,1
Yeah Glo!,GloRilla,28,28,25,25
She Calls Me Back,Noah Kahan With Kacey Musgraves,76,91,2,1
Good (Don't Die),¥$: Ye & Ty Dolla $ign,93,93,1,1
King,¥$: Ye & Ty Dolla $ign,94,94,1,1
Sunday Service,Latto Featuring Megan Thee Stallion & Flo Milli,100,100,1,1
Training Season,Dua Lipa,27,27,10,10
Whatever She Wants,Bryson Tiller,19,19,20,20
Breathe,Yeat,42,42,6,6
End Of Beginning,Djo,11,11,21,21
Contigo,Karol G & Tiesto,61,61,4,4
Bittersweet,Gunna,82,82,1,1
Psycho CEO,Yeat,89,89,1,1
Tu Name,Fuerza Regida,66,66,14,14
Saturn,SZA,6,6,33,33
Holy Smokes,Bailey Zimmerman,54,54,6,6
Love On,Selena Gomez,56,56,1,1
Old Days,Lil Durk,62,62,1,1
Dont Let Me Go,MGK,76,76,1,1
Wine Into Whiskey,Tucker Wetmore,68,68,20,20
Let's Go,Key Glock & Young Dolph,59,59,9,9
Easy,Le Sserafim,99,99,1,1
Like What (Freestyle),Cardi B,38,38,3,3
Overcompensate,Twenty One Pilots,64,64,1,1
Doctor (Work It Out),Pharrell & Miley Cyrus,74,74,1,1
Tucson Too Late,Jordan Davis,71,71,14,14
We Can't Be Friends (Wait For Your Love),Ariana Grande,1,1,24,24
The Boy Is Mine,Ariana Grande,16,16,20,20
Supernatural,Ariana Grande,17,17,3,3
Eternal Sunshine,Ariana Grande,23,23,3,3
Bye,Ariana Grande,25,25,3,3
Don't Wanna Break Up Again,Ariana Grande,28,28,2,2
True Story,Ariana Grande,30,30,2,2
Imperfect For You,Ariana Grande,37,37,2,2
Intro (End Of The World),Ariana Grande,38,38,2,2
I Wish I Hated You,Ariana Grande,39,39,2,2
Ordinary Things,Ariana Grande Featuring Nonna,55,55,1,1
Austin,Dasha,18,18,31,31
Back Then Right Now,Tyler Hubbard,62,62,13,13
Outskirts,Sam Hunt,66,66,14,14
Enough (Miami),Cardi B,9,9,14,14
Get It Sexyy,Sexyy Red,20,20,20,20
Prada Dem,Gunna Featuring Offset,54,54,3,3
FRI(END)S,V,65,65,1,1
Deeper Well,Kacey Musgraves,76,76,1,1
Mr Pot Scraper,BossMan Dlow,93,93,1,1
Baby Please,Ivan Cornejo,95,95,1,1
We Ride,Bryan Martin,56,56,18,18
Gata Only,FloyyMenor X Cris Mj,27,27,26,26
Like That,"Future, Metro Boomin & Kendrick Lamar",1,1,29,29
Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",2,2,20,20
Too Sweet,Hozier,1,1,29,29
Cinderella,"Future, Metro Boomin & Travis Scott",6,6,8,8
We Don't Trust You,Future & Metro Boomin,8,8,4,4
Young Metro,"Future, Metro Boomin & The Weeknd",9,9,4,4
Ice Attack,Future & Metro Boomin,13,13,2,2
Obsessed,Olivia Rodrigo,14,14,12,12
Slimed In,Future & Metro Boomin,20,20,2,2
Claustrophobic,Future & Metro Boomin,24,24,2,2
Magic Don Juan (Princess Diana),Future & Metro Boomin,27,27,2,2
Fried (She A Vibe),Future & Metro Boomin,33,33,2,2
Runnin Outta Time,Future & Metro Boomin,36,36,1,1
Everyday Hustle,"Future, Metro Boomin & Rick Ross",38,38,2,2
GTA,Future & Metro Boomin,40,40,1,1
Ain't No Love,Future & Metro Boomin,41,41,1,1
Slow It Down,Benson Boone,32,32,29,29
WTFYM,Future & Metro Boomin,52,52,1,1
Seen It All,Future & Metro Boomin,54,54,1,1
So American,Olivia Rodrigo,58,58,1,1
Where My Twin @,Future & Metro Boomin,62,62,1,1
La People II,"Peso Pluma, Tito Double P & Joel de La P",69,69,2,2
I Like The Way You Kiss Me,Artemas,12,12,20,20
Punteria,Shakira & Cardi B,72,72,1,1
Corazon de Piedra,Xavi,73,73,4,4
Stranger,Olivia Rodrigo,75,75,1,1
Wildflower And Barley,Hozier & Allison Russell,88,88,1,1
Scared Of My Guitar,Olivia Rodrigo,90,90,1,1
Best For Me,Joyner Lucas & Jelly Roll,93,93,1,1
Empire Now,Hozier,98,98,1,1
Girl I've Always Been,Olivia Rodrigo,99,99,1,1
II Most Wanted,Beyonce & Miley Cyrus,6,6,6,6
Jolene,Beyonce,7,7,3,3
Levii's Jeans,Beyonce & Post Malone,16,16,2,2
Bodyguard,Beyonce,26,26,2,2
Blackbiird,"Beyonce, Tanner Adell, Brittney Spencer, Tiera Kennedy & Reyna Roberts",27,27,2,2
Ameriican Requiem,Beyonce,30,30,1,1
Spaghettii,"Beyonce, Linda Martell & Shaboozey",31,31,1,1
Daughter,Beyonce,37,37,1,1
Ya Ya,Beyonce,39,39,2,2
Protector,Beyonce & Rumi Carter,42,42,1,1
Tyrant,Beyonce & Dolly Parton,44,44,2,2
Riiverdance,Beyonce,51,51,1,1
Alliigator Tears,Beyonce,52,52,1,1
My Rose,Beyonce,54,54,1,1
Just For Fun,Beyonce & Willie Jones,59,59,1,1
II Hands II Heaven,Beyonce,60,60,1,1
Sweet * Honey * Buckiin',Beyonce & Shaboozey,61,61,1,1
Flamenco,Beyonce,63,63,1,1
Desert Eagle,Beyonce,65,65,1,1
Oh Louisiana,Beyonce,70,70,1,1
I Luv It,Camila Cabello & Playboi Carti,81,81,1,1
Amen,Beyonce,87,87,1,1
Wind Up Missin' You,Tucker Wetmore,43,43,28,28
7 Minute Drill,J. Cole,6,6,1,1
Wanna Be,GloRilla & Megan Thee Stallion,11,11,24,24
Crocodile Tearz,J. Cole,19,19,2,2
Huntin' Wabbitz,J. Cole,28,28,2,2
Pricey,"J. Cole Featuring Ari Lennox, Young Dro & Gucci Mane",29,29,1,1
H.Y.B.,J. Cole Featuring BAS & Central Cee,35,35,1,1
Ready '24,J. Cole Featuring Cam'Ron,38,38,1,1
Stickz N Stonez,J. Cole,53,53,1,1
Fever,J. Cole,59,59,1,1
Cry,Benson Boone,60,60,4,4
Pi,J. Cole Featuring Daylyt & Ab-Soul,62,62,1,1
Stealth Mode,J. Cole Featuring BAS,65,65,1,1
Trae The Truth In Ibiza,J. Cole,66,66,1,1
3001,J. Cole,72,72,1,1
Hell N Back,Bakar Featuring Summer Walker,53,53,12,12
"Good Luck, Babe!",Chappell Roan,4,4,27,27
Halfway To Hell,Jelly Roll,48,48,12,12
Magnetic,ILLIT,91,91,1,1
Bulletproof,Nate Smith,37,37,20,20
Espresso,Sabrina Carpenter,3,3,26,26
We Still Don't Trust You,"Future, Metro Boomin & The Weeknd",22,22,2,2
A Bar Song (Tipsy),Shaboozey,1,1,26,26
Red Leather,"Future, Metro Boomin & J. Cole",39,39,1,1
Out Of My Hands,Future & Metro Boomin,41,41,1,1
Illusion,Dua Lipa,43,43,18,18
Drink N Dance,Future & Metro Boomin,51,51,1,1
Jealous,Future & Metro Boomin,54,54,1,1
Tell Ur Girlfriend,Lay Bankz,58,58,6,6
All My Life,"Future, Metro Boomin & Lil Baby",61,61,1,1
All To Myself,"Future, Metro Boomin & The Weeknd",67,67,1,1
Show Of Hands,"Future, Metro Boomin & A$AP Rocky",71,71,1,1
Luv Bad Bitches,"Future, Metro Boomin & Brownstone",73,73,1,1
This Sunday,Future & Metro Boomin,77,77,1,1
Overseas,Ken Carson,79,79,1,1
Nights Like This,Future & Metro Boomin,81,81,1,1
Think I'm In Love With You,Chris Stapleton,49,49,23,23
Dirt Cheap,Cody Johnson,43,43,20,20
Feel It,d4vd,94,94,3,3
Streets Made Me A King,Future & Metro Boomin,95,95,1,1
Came To The Party,Future & Metro Boomin,99,99,1,1
Nobody Knows My Struggle,Future & Metro Boomin,100,100,1,1
Fortnight,Taylor Swift Featuring Post Malone,1,1,20,20
Down Bad,Taylor Swift,2,2,12,12
I Can Do It With A Broken Heart,Taylor Swift,3,3,25,25
The Tortured Poets Department,Taylor Swift,4,4,7,7
"So Long, London",Taylor Swift,5,5,8,8
My Boy Only Breaks His Favorite Toys,Taylor Swift,6,6,8,8
But Daddy I Love Him,Taylor Swift,7,7,8,8
Florida!!!,Taylor Swift Featuring Florence + The Machine,8,8,7,7
Who's Afraid Of Little Old Me?,Taylor Swift,9,9,11,11
Guilty As Sin?,Taylor Swift,10,10,10,10
Fresh Out The Slammer,Taylor Swift,11,11,5,5
loml,Taylor Swift,12,12,7,7
The Alchemy,Taylor Swift,13,13,6,6
The Smallest Man Who Ever Lived,Taylor Swift,14,14,7,7
Push Ups,Drake,17,17,6,6
I Can Fix Him (No Really I Can),Taylor Swift,20,20,5,5
Clara Bow,Taylor Swift,21,21,4,4
thanK you aIMee,Taylor Swift,23,23,3,3
So High School,Taylor Swift,24,24,5,5
The Black Dog,Taylor Swift,25,25,4,4
imgonnagetyouback,Taylor Swift,26,26,5,5
The Albatross,Taylor Swift,30,30,3,3
The Prophecy,Taylor Swift,32,32,4,4
I Hate It Here,Taylor Swift,34,34,3,3
How Did It End?,Taylor Swift,35,35,4,4
Chloe Or Sam Or Sophia Or Marcus,Taylor Swift,36,36,3,3
I Look In People's Windows,Taylor Swift,39,39,2,2
Cassandra,Taylor Swift,44,44,2,2
Peter,Taylor Swift,46,46,2,2
The Bolter,Taylor Swift,47,47,2,2
The Manuscript,Taylor Swift,51,51,2,2
Robin,Taylor Swift,55,55,1,1
Us Vs. Them,$uicideboy$,96,96,1,1
Million Dollar Baby,Tommy Richman,2,2,24,24
Euphoria,Kendrick Lamar,3,3,16,16
Adivino,Myke Towers & Bad Bunny,63,63,2,2
Okay,JT,72,72,6,6
Belong Together,Mark Ambor,74,74,23,23
Not Like Us,Kendrick Lamar,1,1,23,23
Family Matters,Drake,7,7,6,6
