song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Brighter Than The Sun,Colbie Caillat,47,47,25,12
You,Chris Young,34,34,20,16
Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,32,65,20,3
Levels,Avicii,60,60,20,20
Hate Sleeping Alone,Drake,67,67,1,1
Heartbeat,The Fray,42,42,18,14
You And  I / You And I,Glee Cast,69,69,1,1
I Like It Like That,Hot Chelle Rae Featuring New Boyz,28,28,20,14
I Got You,Thompson Square,68,68,18,5
Make Me Proud,Drake Featuring Nicki Minaj,9,24,20,15
Countdown,Beyonce,71,73,15,10
Set Fire To The Rain,Adele,1,1,43,32
Body 2 Body,Ace Hood Featuring Chris Brown,65,75,13,4
I'm Gonna Love You Through It,Martina McBride,61,67,20,14
One More Drinkin' Song,Jerrod Niemann,72,77,18,2
Cheers (Drink To That),Rihanna,7,78,18,2
International Love,Pitbull Featuring Chris Brown,13,13,26,24
I Can't Go For That / You Make My Dreams,Glee Cast,80,80,1,1
Criminal,Britney Spears,55,81,6,1
Strange Clouds,B.o.B Featuring Lil Wayne,7,41,20,13
You The Boss,Rick Ross Featuring Nicki Minaj,62,62,17,13
Sail,AWOLNATION,82,84,20,7
Home,Dierks Bentley,44,44,20,19
Hit Me With Your Best Shot / One Way Or Another,Glee Cast,86,86,1,1
Blackout,Breathe Carolina,32,32,20,18
Otis,Jay Z Kanye West Featuring Otis Redding,12,88,20,3
We'll Be Fine,Drake Featuring Birdman,89,89,1,1
Shake It Out,Florence + The Machine,72,72,20,17
Promise,Romeo Santos Featuring Usher,83,89,9,5
HYFR (Hell Ya F*****g Right),Drake Featuring Lil Wayne,62,62,20,20
Reality,Kenny Chesney,62,62,20,18
Lonely Boy,The Black Keys,64,64,20,19
Footloose,Blake Shelton,63,95,2,1
Mistletoe,Justin Bieber,11,19,10,7
Marry The Night,Lady Gaga,29,29,12,11
I Got Nothin',Darius Rucker,84,95,10,2
Stronger (What Doesn't Kill You),Kelly Clarkson,1,1,37,36
Shot For Me,Drake,100,100,1,1
Talk That Talk,Rihanna Featuring Jay-Z,31,31,20,20
T.H.E (The Hardest Ever),will.i.am Featuring Mick Jagger & Jennifer Lopez,36,36,8,8
Where Have You Been,Rihanna,5,5,26,26
I Like How It Feels,Enrique Iglesias Featuring Pitbull & The WAV.s,74,74,3,2
Crawling Back To You,Daughtry,41,78,10,4
Strip,Chris Brown Featuring Kevin K-MAC McCall,37,37,20,20
Lullaby,Nickelback,89,89,1,1
Rain Over Me,Pitbull Featuring Marc Anthony,30,90,19,1
The Trouble With Girls,Scotty McCreery,55,55,18,16
Rack City,Tyga,7,7,25,25
Tonight Is The Night,Outasight,38,38,20,20
Storm Warning,Hunter Hayes,78,78,12,11
El Verdadero Amor Perdona,Mana Featuring Prince Royce,100,100,1,1
Perfect,Glee Cast,57,57,1,1
Girls Just Want To Have Fun,Glee Cast,59,59,1,1
Roman In Moscow,Nicki Minaj,64,64,2,2
I Kissed A Girl,Glee Cast,66,66,1,1
Tongue Tied,Grouplove,42,42,20,20
Can't Get Enough,J. Cole Featuring Trey Songz,52,52,20,20
I'm The Only One,Glee Cast,86,86,1,1
Constant Craving,Glee Cast,89,89,1,1
It's Beginning To Look A Lot Like Christmas,Michael Buble,96,96,1,1
Marvins Room,Drake,21,99,18,1
Camouflage,Brad Paisley,87,87,9,9
We Are Young,Glee Cast,12,12,3,3
Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,48,48,2,2
Survivor / I Will Survive,Glee Cast,51,51,1,1
We Are Young,fun. Featuring Janelle Monae,1,1,42,42
Man In The Mirror,Glee Cast,76,76,1,1
Wish You Were Here,Avril Lavigne,65,65,7,6
Bait A Hook,Justin Moore,63,63,10,9
ABC,Glee Cast,88,88,1,1
Alone With You,Jake Owen,41,41,20,20
You Gonna Fly,Keith Urban,54,54,18,18
Red Solo Cup,Glee Cast,92,92,1,1
I'll Be Home For Christmas,Kelly Clarkson,93,93,1,1
Round Of Applause,Waka Flocka Flame Featuring Drake,86,86,8,8
Love On Top,Beyonce,20,48,20,17
Amen,Edens Edge,83,83,6,6
Sleazy Remix 2.0 Get Sleazier,"Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000",37,37,2,1
Turn Me On,David Guetta Featuring Nicki Minaj,4,4,27,25
Better Than I Used To Be,Tim McGraw,52,52,20,20
Do They Know It's Christmas?,Glee Cast,92,92,1,1
A Woman Like You,Lee Brice,33,33,20,20
Good Good Night,Roscoe Dash,91,93,4,3
All I Want For Christmas Is You,Michael Buble,99,99,1,1
Ass Back Home,Gym Class Heroes Featuring Neon Hitch,12,12,23,23
Safe & Sound,Taylor Swift Featuring The Civil Wars,30,30,17,17
Wild Ones,Flo Rida Featuring Sia,5,5,36,36
I Do,Young Jeezy Featuring Jay-Z & Andre 3000,61,61,15,15
Scary Monsters And Nice Sprites,Skrillex,69,69,14,14
Blunt Blowin,Lil Wayne,33,72,6,2
Mirror,Lil Wayne Featuring Bruno Mars,16,57,17,14
Donald Trump,Mac Miller,75,75,7,2
Better Than I Know Myself,Adam Lambert,76,76,1,1
Stupid Hoe,Nicki Minaj,59,59,5,5
First Of The Year (Equinox),Skrillex,85,85,3,2
Drummer Boy,Justin Bieber Featuring Busta Rhymes,86,86,2,1
Knock Knock,Mac Miller,88,88,1,1
Party On Fifth Ave.,Mac Miller,64,84,6,4
Wobble,V.I.C.,94,94,2,2
The Champ,Nelly,61,61,3,3
Play The Guitar,B.o.B Featuring Andre 3000,98,98,2,2
Lights,Ellie Goulding,2,2,47,46
I Won't Give Up,Jason Mraz,8,8,44,44
Kyoto,Skrillex Featuring Sirah,74,74,4,4
Set You Free,3OH!3,84,84,1,1
Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,45,45
Where I Come From,Montgomery Gentry,71,71,15,15
Gotta Have It,Jay Z Kanye West,69,69,11,11
Drive By,Train,10,10,36,36
Tattoo,Van Halen,67,67,1,1
Called Out In The Dark,Snow Patrol,78,78,1,1
Glad You Came,The Wanted,3,3,37,37
Video Games,Lana Del Rey,91,91,1,1
Don't Stop (Color On The Walls),Foster the People,86,86,9,9
Wild Boy,MGK Featuring Waka Flocka Flame,98,98,1,1
Without You,Glee Cast,28,28,1,1
Faded,Tyga Featuring Lil Wayne,33,33,22,22
We Found Love,Glee Cast,56,56,1,1
Moves Like Jagger / Jumpin' Jack Flash,Glee Cast,62,62,1,1
The First Time Ever I Saw Your Face,Glee Cast,70,70,1,1
Summer Nights,Glee Cast,88,88,1,1
Dancin' Away With My Heart,Lady Antebellum,46,46,19,18
Mr. Wrong,Mary J. Blige Featuring Drake,87,87,9,9
Love's Gonna Make It Alright,George Strait,61,61,11,11
No Church In The Wild,Jay Z Kanye West Featuring Frank Ocean,72,72,5,5
Drink On It,Blake Shelton,39,39,19,19
Over You,Miranda Lambert,35,35,20,19
Sorry For Party Rocking,LMFAO,49,49,11,11
Princess Of China,Coldplay Featuring Rihanna,20,54,12,10
Do It Like You,Diggy Featuring Jeremih,80,80,8,8
Give Me All Your Luvin',Madonna Featuring Nicki Minaj & M.I.A.,10,10,6,6
Smooth Criminal,Glee Cast Featuring 2Cellos,26,26,2,2
Human Nature,Glee Cast,56,56,1,1
Black Or White,Glee Cast,64,64,1,1
Wanna Be Startin' Somethin',Glee Cast,78,78,1,1
Bad,Glee Cast,80,80,1,1
4 AM,Melanie Fiona,81,81,8,8
You Don't Know Her Like I Do,Brantley Gilbert,49,49,24,23
I Will Always Love You,Whitney Houston,1,3,29,3
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,1,25,20,2
Greatest Love Of All,Whitney Houston,1,36,20,2
Ima Boss,"Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz",51,51,2,2
Say Aah,Lindsey Pavao,80,80,1,1
Sexy And I Know It,Glee Cast Featuring Ricky Martin,81,81,1,1
Somethin' 'Bout A Truck,Kip Moore,29,29,20,20
Feel So Close,Calvin Harris,12,12,26,26
Drank In My Cup,Kirko Bangz,28,28,22,22
La Isla Bonita,Glee Cast Featuring Ricky Martin,99,99,1,1
Snitches Ain't...,"YG Featuring Tyga, Snoop Dogg & Nipsey Hussle",100,100,1,1
Part Of Me,Katy Perry,1,1,22,22
Starships,Nicki Minaj,5,5,31,31
Turn Up The Music,Chris Brown,10,10,20,20
What Makes You Beautiful,One Direction,4,4,34,34
How Will I Know,Whitney Houston,1,49,24,1
Runaway Baby,Bruno Mars,50,50,1,1
Banjo,Rascal Flatts,51,51,17,17
When I'm Gone,Wiz Khalifa,57,72,4,3
I Will Always Love You,Glee Cast,87,87,1,1
I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne,44,44,14,14
Stereo Hearts,Glee Cast,92,92,1,1
Bangarang,Skrillex Featuring Sirah,72,72,20,20
Raise Your Weapon,Deadmau5 Featuring Greta Svabo Bech,100,100,1,1
So Good,B.o.B,11,11,18,18
Good Girl,Carrie Underwood,18,18,20,20
Call Me Maybe,Carly Rae Jepsen,1,1,38,38
Fly / I Believe I Can Fly,Glee Cast,56,56,1,1
Some Nights,fun.,3,3,38,38
Birthday Cake,Rihanna Featuring Chris Brown,24,24,20,20
Cough Syrup,Glee Cast,65,65,1,1
What Doesn't Kill You (Stronger),Glee Cast,66,66,1,1
Here's To Us,Glee Cast,73,73,1,1
Mutha***** Up,Tyga Featuring Nicki Minaj,74,74,1,1
Climax,Usher,17,17,20,20
Glad You Came,Glee Cast,90,90,1,1
Make It Nasty,Tyga,91,91,2,2
Fly Over States,Jason Aldean,32,32,20,20
Cough Syrup,Young the Giant,95,95,3,3
Live My Life,Far*East Movement Featuring Justin Bieber,21,21,1,1
Roman Reloaded,Nicki Minaj Featuring Lil Wayne,70,70,1,1
Springsteen,Eric Church,19,19,22,22
Ayy Ladies,Travis Porter Featuring Tyga,53,53,19,19
UP!,LoveRance Featuring IamSu & Skipper or 50 Cent,46,46,20,20
Magic,Future Featuring T.I.,69,69,9,9
Thank You,Estelle,100,100,1,1
Shadow Days,John Mayer,42,42,3,3
Midnight City,M83.,72,72,20,20
Brokenhearted,Karmin,16,16,22,22
No Hurry,Zac Brown Band,50,50,16,16
Sex Ain't Better Than Love,Trey Songz,80,80,6,6
Drunk On You,Luke Bryan,16,16,24,23
Changed,Rascal Flatts,73,73,1,1
Everybody Talks,Neon Trees,6,6,35,35
One Thing,One Direction,39,39,20,20
Even If It Breaks Your Heart,Eli Young Band,29,29,20,20
Leave You Alone,Young Jeezy Featuring Ne-Yo,51,51,20,20
TTYLXOX,Bella Thorne,97,97,2,2
Eyes Open,Taylor Swift,19,19,13,13
Too Close,Alex Clare,7,7,33,33
Come Away To The Water,Maroon 5 Featuring Rozzi Crane,83,83,1,1
This Ole Boy,Craig Morgan,87,87,9,9
Bully,Shinedown,94,94,2,2
We Run The Night,Havana Brown Featuring Pitbull,26,26,22,22
Crew Love,Drake Featuring The Weeknd,80,80,20,20
Boyfriend,Justin Bieber,2,2,20,20
I Dont Really Care,Waka Flocka Flame Featuring Trey Songz,64,64,1,1
Heart Attack,Trey Songz,35,35,26,26
She Doesn't Mind,Sean Paul,78,78,1,1
Back In Time,Pitbull,11,11,20,20
Time Is Love,Josh Turner,44,44,25,25
Ai Se Eu Te Pego,Michel Telo,81,81,12,12
Got My Country On,Chris Cagle,86,86,9,9
Naked,Dev & Enrique Iglesias,99,99,1,1
Dance Again,Jennifer Lopez Featuring Pitbull,17,17,18,18
Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",13,13,32,32
Feel Like A Rock Star,Kenny Chesney & Tim McGraw,40,40,7,7
Right By My Side,Nicki Minaj Featuring Chris Brown,51,51,15,15
Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",58,58,20,20
Give Your Heart A Break,Demi Lovato,16,16,32,32
Beez In The Trap,Nicki Minaj Featuring 2 Chainz,48,48,20,20
Va Va Voom,Nicki Minaj,46,46,4,4
Love This Life,T.I.,81,81,1,1
Another Round,Fat Joe Featuring Chris Brown,80,80,6,6
Fine By Me,Andy Grammer,84,84,10,10
Little Talks,Of Monsters and Men,49,49,26,26
(Kissed You) Good Night,Gloriana,34,34,20,20
Is Anybody Out There?,K'Naan Featuring Nelly Furtado,92,92,2,2
Somebody That I Used To Know,Glee Cast,26,26,2,2
Cashin' Out,Ca$h Out,36,36,20,20
Roxanne,Juliet Simms,86,86,1,1
Think Like A Man,Jennifer Hudson & Ne-Yo Featuring Rick Ross,90,90,2,2
Hungry Like The Wolf / Rio,Glee Cast,98,98,1,1
Payphone,Maroon 5 Featuring Wiz Khalifa,2,2,30,30
Burn It Down,Linkin Park,30,30,23,23
Loud,Mac Miller,53,53,2,2
Stay Schemin,Rick Ross Featuring Drake & French Montana,58,58,2,2
Titanium,David Guetta Featuring Sia,7,7,31,30
Way Too Cold,Kanye West Featuring DJ Khaled,86,86,1,1
Sweet Love,Chris Brown,89,89,1,1
Beers Ago,Toby Keith,52,52,15,15
Eyes Wide Open,Gotye,96,96,1,1
Tonight (Best You Ever Had),John Legend Featuring Ludacris,79,79,12,12
Same Damn Time,Future,92,92,6,6
"Work Hard, Play Hard",Wiz Khalifa,17,17,20,20
Whistle,Flo Rida,1,1,26,26
How Will I Know,Glee Cast,65,65,1,1
Scream,Usher,9,9,21,21
Let's Go,Calvin Harris Featuring Ne-Yo,17,17,20,20
It's Not Right But It's Okay,Glee Cast,92,92,1,1
Wanted,Hunter Hayes,16,16,29,29
Both Of Us,B.o.B Featuring Taylor Swift,18,18,19,19
Blown Away,Carrie Underwood,20,20,19,19
"It's A Man's, Man's, Man's World",Juliet Simms,70,70,1,1
Shake It Out,Glee Cast,71,71,1,1
Why Ya Wanna,Jana Kramer,50,50,22,22
Postcard From Paris,The Band Perry,60,60,17,17
No Lie,2 Chainz Featuring Drake,24,24,26,26
99 Problems,Tony Lucca,58,58,1,1
Turn To You (Mother's Day Dedication),Justin Bieber,60,60,1,1
Yesterday,Adam Levine & Tony Lucca,68,68,1,1
I Believe I Can Fly,Jermaine Paul,83,83,1,1
The Prayer,Christina Aguilera & Chris Mann,85,85,1,1
5-1-5-0,Dierks Bentley,33,33,20,20
Lemme See,Usher Featuring Rick Ross,46,46,20,20
Come Over,Kenny Chesney,23,23,20,20
Nobody's Perfect,J. Cole Featuring Missy Elliott,61,61,19,19
The Fighter,Gym Class Heroes Featuring Ryan Tedder,25,25,15,15
Angel Eyes,Love And Theft,32,32,20,20
Cowboys And Angels,Dustin Lynch,40,40,22,22
Home,Phillip Phillips,9,9,20,20
Wide Awake,Katy Perry,2,2,25,25
Around My Way (Freedom Ain't Free),Lupe Fiasco,76,76,1,1
Don't Wake Me Up,Chris Brown,10,10,20,20
Undefeated,Jason Derulo,90,90,1,1
How We Do (Party),Rita Ora,62,62,9,9
We've Got Tonight,Phillip Phillips,97,97,1,1
Die In Your Arms,Justin Bieber,17,17,2,2
I'm All Yours,Jay Sean Featuring Pitbull,85,85,1,1
Chasing The Sun,The Wanted,50,50,15,15
For You,Keith Urban,55,55,18,18
All Around The World,Justin Bieber Featuring Ludacris,22,22,3,3
My Homies Still,Lil Wayne Featuring Big Sean,38,38,13,13
Pontoon,Little Big Town,22,22,20,20
Get Low,"Waka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida",72,72,1,1
Ho Hey,The Lumineers,13,13,23,23
It's Time,Imagine Dragons,23,23,23,23
Gold On The Ceiling,The Black Keys,94,94,6,6
Glass,Thompson Square,84,84,11,11
As Long As You Love Me,Justin Bieber Featuring Big Sean,6,6,21,21
Want U Back,Cher Lloyd,12,12,20,20
Over,Blake Shelton,43,43,18,18
She's So Mean,Matchbox Twenty,40,40,17,17
Hard To Love,Lee Brice,27,27,22,22
Snap Backs & Tattoos,Driicky Graham,73,73,13,13
One More Night,Maroon 5,1,1,21,21
Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,38,38,5,5
Amen,Meek Mill Featuring Drake,57,57,18,18
Dark Side,Kelly Clarkson,42,42,15,15
Right Here,Justin Bieber Featuring Drake,95,95,1,1
Lovin' You Is Fun,Easton Corbin,57,57,19,19
Good Time,Owl City & Carly Rae Jepsen,8,8,20,20
Wipe Your Eyes,Maroon 5,80,80,1,1
Promises,Nero,70,70,10,10
Bag Of Money,"Wale Featuring Rick Ross, Meek Mill & T-Pain",64,64,13,13
Lost In The Echo,Linkin Park,95,95,1,1
Windows Down,Big Time Rush,97,97,1,1
The Wind,Zac Brown Band,70,70,11,11
Blow Me (One Last Kiss),P!nk,5,5,19,19
Truck Yeah,Tim McGraw,57,57,16,16
I Wish You Would,DJ Khaled Featuring Kanye West & Rick Ross,78,78,2,2
2 Reasons,Trey Songz Featuring T.I.,43,43,19,19
Get It Started,Pitbull Featuring Shakira,89,89,2,2
Thinkin Bout You,Frank Ocean,39,39,18,18
Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",36,36,18,18
Something To Do With My Hands,Thomas Rhett,93,93,4,4
The A Team,Ed Sheeran,26,26,18,18
50 Ways To Say Goodbye,Train,20,20,18,18
That's Why I Pray,Big & Rich,82,82,10,10
Take A Little Ride,Jason Aldean,12,12,17,17
Settle Down,No Doubt,34,34,8,8
Go Get It,T.I.,77,77,1,1
Runaways,The Killers,78,78,2,2
Mercy,Dave Matthews Band,95,95,1,1
New God Flow,Pusha T Kanye West,89,89,1,1
Birthday Song,2 Chainz Featuring Kanye West,47,47,14,14
Pound The Alarm,Nicki Minaj,15,15,16,16
Fastest Girl In Town,Miranda Lambert,47,47,16,16
Come Wake Me Up,Rascal Flatts,57,57,16,16
Neon,Chris Young,92,92,4,4
New Day,50 Cent Featuring Dr. Dre & Alicia Keys,79,79,1,1
Adorn,Miguel,17,17,15,15
Diced Pineapples,Rick Ross Featuring Wale & Drake,74,74,6,6
Radioactive,Imagine Dragons,83,83,11,11
Enough Of No Love,Keyshia Cole Featuring Lil Wayne,84,84,9,9
Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,8,8,15,15
Swimming Pools (Drank),Kendrick Lamar,20,20,13,13
I Will Wait,Mumford & Sons,23,23,14,14
We Are Never Ever Getting Back Together,Taylor Swift,1,1,14,14
Turn On The Lights,Future,50,50,14,14
The One That Got Away,Jake Owen,51,51,14,14
Wanted You More,Lady Antebellum,34,94,5,4
Oh Love,Green Day,97,97,4,4
Yuck!,2 Chainz Featuring Lil Wayne,80,80,1,1
Lamborghini Angels,Lupe Fiasco,92,92,1,1
Put It Down,Brandy Featuring Chris Brown,65,65,13,13
Cruise,Florida Georgia Line Featuring Nelly,18,18,13,13
Madness,Muse,60,60,12,12
Hall Of Fame,The Script Featuring will.i.am,46,46,7,7
Kiss Tomorrow Goodbye,Luke Bryan,29,29,12,12
Dive In,Trey Songz,77,77,11,11
Creepin',Eric Church,67,67,12,12
Throw That,Slaughterhouse Featuring Eminem,98,98,1,1
I Don't Like,Chief Keef Featuring Lil Reese,73,73,3,3
Feel Again,OneRepublic,45,45,11,11
Battle Scars,Lupe Fiasco & Guy Sebastian,73,73,1,1
Hello,Karmin,62,62,8,8
Shinin' On Me,Jerrod Niemann,92,92,7,7
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,55,55,6,6
Take A Walk,Passion Pit,85,85,11,11
Ice,Kelly Rowland Featuring Lil Wayne,99,99,4,4
Ronan,Taylor Swift,16,16,2,2
Girl On Fire,Alicia Keys Featuring Nicki Minaj,22,22,10,10
Clique,"Kanye West, Jay-Z, Big Sean",12,12,10,10
Gangnam Style,PSY,2,2,10,10
No Worries,Lil Wayne Featuring Detail,54,54,10,10
Dance For You,Beyonce,78,78,10,10
Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,35,35,9,9
Between The Raindrops,Lifehouse Featuring Natasha Bedingfield,79,79,1,1
This Kiss,Carly Rae Jepsen,86,86,1,1
Finally Found You,Enrique Iglesias Featuring Sammy Adams,24,24,9,9
It's Time,Glee Cast,95,95,1,1
Heart Skips A Beat,Olly Murs Featuring Chiddy Bang,96,96,2,2
Til My Last Day,Justin Moore,60,60,9,9
Your Body,Christina Aguilera,34,34,8,8
Try,P!nk,56,56,3,3
Don't You Worry Child,Swedish House Mafia Featuring John Martin,48,48,8,8
To The World,"Kanye West, R. Kelly",70,70,2,2
Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",82,82,1,1
Beautiful,Carly Rae Jepsen Featuring Justin Bieber,87,87,1,1
Numb,Usher,69,69,7,7
Beer Money,Kip Moore,62,62,8,8
Did It For The Girl,Greg Bates,78,78,8,8
Begin Again,Taylor Swift,7,7,6,6
Die Young,Ke$ha,3,3,7,7
Diamonds,Rihanna,2,2,7,7
Babel,Mumford & Sons,60,60,5,5
I Cry,Flo Rida,10,10,7,7
Lover's Eyes,Mumford & Sons,85,85,2,2
Whispers In The Dark,Mumford & Sons,81,81,4,4
Don't Stop The Party,Pitbull Featuring TJR,81,81,4,4
Holland Road,Mumford & Sons,84,84,3,3
Ghosts That We Knew,Mumford & Sons,88,88,3,3
Live While We're Young,One Direction,3,3,6,6
Red,Taylor Swift,6,6,4,4
Skyfall,Adele,8,8,6,6
Locked Out Of Heaven,Bruno Mars,6,6,6,6
Southern Comfort Zone,Brad Paisley,68,68,6,6
Just What I Am,Kid Cudi Featuring King Chip,74,74,2,2
Every Storm (Runs Out Of Rain),Gary Allan,65,65,6,6
The Scientist,Glee Cast,91,91,1,1
Lover Of The Light,Mumford & Sons,97,97,1,1
My Moment,"DJ Drama Featuring 2 Chainz, Meek Mill & Jeremih",89,89,6,6
How Country Feels,Randy Houser,75,75,6,6
I Knew You Were Trouble.,Taylor Swift,3,3,4,4
Anything Could Happen,Ellie Goulding,58,58,5,5
El Cerrito Place,Kenny Chesney,82,82,5,5
Goodbye In Her Eyes,Zac Brown Band,61,61,5,5
State Of Grace,Taylor Swift,13,13,1,1
Ball,T.I. Featuring Lil Wayne,50,50,4,4
Catch My Breath,Kelly Clarkson,54,54,3,3
Night Train,Jason Aldean,92,92,1,1
Sweet Nothing,Calvin Harris Featuring Florence Welch,96,96,1,1
Ready Or Not,Bridgit Mendler,78,78,4,4
22,Taylor Swift,44,44,1,1
I Almost Do,Taylor Swift,65,65,1,1
Everything Has Changed,Taylor Swift Featuring Ed Sheeran,67,67,1,1
Poetic Justice,Kendrick Lamar Featuring Drake,76,76,3,3
All Too Well,Taylor Swift,80,80,1,1
Stay Stay Stay,Taylor Swift,91,91,1,1
Fade Into You,Sam Palladio & Clare Bowen,92,92,1,1
m.A.A.d City,Kendrick Lamar Featuring MC Eiht,94,94,1,1
Young & Gettin' It,Meek Mill Featuring Kirko Bangz,92,92,2,2
Better Dig Two,The Band Perry,53,53,2,2
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",73,73,2,2
Don't Judge Me,Chris Brown,88,88,2,2
Wicked Games,The Weeknd,91,91,2,2
Don't Rush,Kelly Clarkson Featuring Vince Gill,89,89,2,2
If I Didn't Have You,Thompson Square,98,98,1,1
Tip It On Back,Dierks Bentley,99,99,1,1
Rest Of My Life,Ludacris Featuring Usher & David Guetta,72,72,1,1
The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,93,93,1,1
I Found You,The Wanted,95,95,1,1
Tornado,Little Big Town,97,97,1,1
