song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Believe,Elton John,13,13,20,20
"No More ""I Love You's""",Annie Lennox,23,23,21,21
People Don't Believe,Scarface Feat. Ice Cube,74,74,7,7
Let Her Cry,Hootie & The Blowfish,9,9,35,35
I'd Rather Be Alone,IV Xample,44,44,20,20
Cotton Eye Joe,Rednex,25,25,20,20
Let's Get It On,Shabba Ranks,81,81,9,9
Until The End Of Time,Foreigner,42,42,16,16
Close To You,Fun Factory,46,46,20,20
"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,10,10,20,20
Release Yo' Delf,Method Man,98,98,1,1
Tell Me When,The Human League,31,31,12,12
I'll Be Around,Rappin' 4-Tay Featuring The Spinners,39,39,16,16
Connection,Elastica,53,53,20,20
Can't Stop Lovin' You,Van Halen,30,30,20,20
Run-Around,Blues Traveler,8,8,36,36
Here & Now,Letters To Cleo,56,56,13,13
"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,19,19,20,20
Lick It,Roula,72,72,15,15
Joy,Blackstreet,43,43,13,13
Purple Medley,Prince,84,84,2,2
Total Eclipse Of The Heart,Nicki French,2,2,27,27
Wonderful,Adam Ant,39,39,19,19
Your Loving Arms,Billie Ray Martin,87,87,10,10
"Shy Guy (From ""Bad Boys"")",Diana King,13,13,29,29
Feel So High,Des'ree,67,67,11,11
The Keeper Of The Stars,Tracy Byrd,68,68,7,7
Safe + Sound,DJ Quik,81,81,10,10
I'm Goin' Down,Mary J. Blige,22,22,14,14
"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.,13,13,20,20
So Help Me Girl,Joe Diffie,84,84,7,7
Come Back,Londonbeat,62,62,5,5
Have You Ever Really Loved A Woman?,Bryan Adams,1,1,24,24
Give It 2 You,Da Brat,26,26,18,18
Craziest,Naughty by Nature,51,51,10,10
I Like,Kut Klose,34,34,20,20
"Crazy Love (From ""Jason's Lyric"")",Brian McKnight,45,45,20,20
Move It To The Rhythm,Technotronic Featuring Ya Kid K,83,83,7,7
Baby It's You,The Beatles,67,67,4,4
"Freedom (From ""Panther"")",Various Artists,45,45,13,13
Bedtime Story,Madonna,42,42,7,7
Universal Heart-Beat,Juliana Hatfield,84,84,6,6
Come On,Barry White,87,87,2,2
Emotions,H-Town,51,51,15,15
Love The One You're With/Going In Circles,Luther Vandross,95,95,2,2
Water Runs Dry,Boyz II Men,2,2,28,28
Someone To Love,Jon B. Featuring Babyface,10,10,30,30
Grapevyne,Brownstone,49,49,15,15
Strange Currencies,R.E.M.,47,47,15,15
Don't Take It Personal (Just One Of Dem Days),Monica,2,2,29,29
Secret Garden,Bruce Springsteen,63,63,7,7
The I.N.C. Ride,Masta Ace Incorporated,69,69,16,16
It's Good To Be King,Tom Petty,68,68,8,8
I Wish,Skee-Lo,13,13,27,27
Every Little Thing I Do,Soul For Real,17,17,26,26
I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,3,3,20,20
The Way That You Love,Vanessa Williams,67,67,7,7
Freak Me Baby,"Dis `N' Dat Feat. 95 South,69 Boyz & K-Nock",60,60,18,18
Rainy Days,General Public,93,93,3,3
December,Collective Soul,20,20,29,29
Baby Baby,Corona,57,57,17,17
Lifestyles Of The Rich And Shameless,Lost Boyz,91,91,6,6
When You Say Nothing At All,Alison Krauss + Union Station,53,53,18,18
Just Roll,Fabu,88,88,2,2
Boombastic/In The Summertime,Shaggy,3,3,28,28
I Don't Mind,Immature,95,95,2,2
Shimmy Shimmy Ya,Ol' Dirty Bastard,62,62,15,15
What Mattered Most,Ty Herndon,90,90,3,3
Sick Of Myself,Matthew Sweet,58,58,20,20
I Kissed A Girl,Jill Sobule,67,67,11,11
Any Man Of Mine/Whose Bed Have Your Boots Been Under?,Shania Twain,31,31,19,19
Froggy Style,Nuttin' Nyce,63,63,13,13
I Wanna Love Like That,Tony Thompson,59,59,16,16
Leave Virginia Alone,Rod Stewart,52,52,12,12
Best Friend,Brandy,34,34,20,20
So In Love With You,U.N.V.,65,65,13,13
I Saw You Dancing,Yaki-Da,54,54,11,11
I Like It (I Wanna Be Where You Are),Grand Puba,91,91,9,9
As I Lay Me Down,Sophie B. Hawkins,6,6,26,26
This Ain't A Love Song,Bon Jovi,14,14,20,20
Waterfalls,TLC,1,1,25,25
Come And Get Your Love,Real McCoy,19,19,20,20
Feel Me Flow,Naughty by Nature,17,17,20,20
I Got 5 On It,Luniz,8,8,25,25
Somebody's Crying,Chris Isaak,45,45,20,20
Crimson And Clover,SF Spanish Fly,89,89,6,6
Scream/Childhood,Michael Jackson & Janet Jackson,5,5,17,17
Freek'n You,Jodeci,14,14,20,20
I Can Love You Like That,All-4-One,5,5,24,24
My Love Is For Real,Paula Abdul,28,28,13,13
Big Yellow Taxi,Amy Grant,67,67,15,15
I Love You/You Bring Me Joy,Mary J. Blige,57,57,19,19
Survival Of The Fittest,Mobb Deep,69,69,12,12
He's Mine,MoKenStef,7,7,23,23
One More Chance/Stay With Me,The Notorious B.I.G.,2,2,20,20
"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,16,16,17,17
"Colors Of The Wind (From ""Pocahontas"")",Vanessa Williams,4,4,23,23
Human Nature,Madonna,46,46,15,15
Sprinkle Me,E-40 (Featuring Suga T),44,44,13,13
Feels So Good,Xscape,32,32,18,18
Kiss From A Rose,Seal,1,1,23,23
Mind Blowin',Smooth,75,75,8,8
Foe Life,Mack 10,71,71,11,11
Fire,Subway,91,91,4,4
Misery,Soul Asylum,20,20,14,14
Good,Better Than Ezra,30,30,20,20
You Used To Love Me,Faith Evans,24,24,20,20
Brown Sugar,D'Angelo,27,27,20,20
So Many Tears,2Pac,44,44,15,15
The Bomb! (These Sounds Fall Into My Mind),The Bucketheads,49,49,18,18
'Til You Do Me Right,After 7,31,31,21,21
"Remember Me This Way (From ""Casper"")",Jordan Hill,80,80,10,10
Roll To Me,Del Amitri,10,10,21,21
Can't Cry Anymore,Sheryl Crow,36,36,18,18
Take Your Time (Do It Right),Max-A-Million,64,64,12,12
Died In Your Arms,Intonation Featuring Joee,86,86,7,7
Glaciers Of Ice/Criminology,Chef Raekwon,43,43,9,9
Made In England,Elton John,52,52,10,10
My Up And Down,Adina Howard,68,68,10,10
I Can't Tell You Why,Brownstone,54,54,13,13
Sugar Hill,AZ,25,25,20,20
How Deep Is Your Love,Portrait,93,93,5,5
Player's Anthem,Junior M.A.F.I.A.,13,13,19,19
I Wanna B With U,Fun Factory,45,45,19,19
Stutter,Elastica,67,67,9,9
Bizarre Love Triangle,New Order,98,98,2,2
Tonight Is The Night,Le Click,89,89,6,6
Vow,Garbage,97,97,2,2
Listen Me Tic (Woyoi),Ini Kamoze,88,88,5,5
Can't Stop My Heart From Loving You (The Rain Song),Aaron Neville,99,99,1,1
Only Wanna Be With You,Hootie & The Blowfish,6,6,17,17
Carnival,Natalie Merchant,10,10,17,17
Hey Man Nice Shot,Filter,76,76,7,7
Pull Up To The Bumper,Patra,60,60,10,10
You Have The Right To Remain Silent,Perfect Stranger,61,61,10,10
Let Me Be The One,Blessid Union Of Souls,29,29,17,17
Warm Summer Daze,Vybe,81,81,5,5
We Must Be In Love,Pure Soul,65,65,11,11
Somethin' 4 Da Honeyz,Montell Jordan,21,21,15,15
Molly (Sixteen Candles),Sponge,55,55,16,16
Back For Good,Take That,7,7,16,16
Jeremy/Yellow Ledbetter,Pearl Jam,79,79,9,9
"Summertime In The LBC (From ""The Show"")",The Dove Shack,54,54,16,16
Missing,Everything But the Girl,33,33,16,16
Heaven,Solo,42,42,16,16
Walking To Jerusalem,Tracy Byrd,92,92,3,3
"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,1,1,15,15
On The Down Low,Brian McKnight,73,73,9,9
Round & Round,Twinz,84,84,9,9
Breakfast At Tiffany's,Deep Blue Something,17,17,15,15
Keeper Of The Flame,Martin Page,83,83,7,7
Tonight's The Night,Blackstreet,80,80,7,7
Scatman (Ski-Ba-Bop-Ba-Dop-Bop),Scatman John,60,60,13,13
Not Enough,Van Halen,97,97,3,3
1st Of Tha Month,Bone Thugs-N-Harmony,14,14,14,14
Walk In The Sun,Bruce Hornsby,54,54,9,9
Tell Me,Groove Theory,5,5,14,14
"I Like It, I Love It",Tim McGraw,25,25,14,14
"How High (From ""The Show"")",Redman/Method Man,13,13,14,14
You Are Not Alone,Michael Jackson,1,1,13,13
Can I Touch You...There?,Michael Bolton,27,27,13,13
Comedown,Bush,30,30,13,13
Pretty Girl,Jon B,25,25,13,13
Vibin',Boyz II Men,56,56,13,13
Macarena (Bayside Boys Mix),Los del Rio,45,45,13,13
Send Me On My Way,Rusted Root,72,72,7,7
Brokenhearted,Brandy,9,9,12,12
Crazy Cool,Paula Abdul,58,58,9,9
"Jeeps, Lex Coups, Bimaz & Benz",Lost Boyz,67,67,11,11
Sentimental,Deborah Cox,27,27,12,12
MC's Act Like They Don't Know,KRS-One,57,57,11,11
Hey Now (Girls Just Want To Have Fun),Cyndi Lauper,87,87,5,5
Awake,Letters To Cleo,88,88,3,3
Runaway,Janet Jackson,3,3,11,11
Sittin' On Chrome,Masta Ace Incorporated,84,84,8,8
Come With Me,Shai,43,43,11,11
"One Boy, One Girl",Collin Raye,87,87,7,7
"Return Of The Crooklyn Dodgers (From ""Clockers"")",Crooklyn Dodgers '95,96,96,2,2
Not On Your Love,Jeff Carson,97,97,2,2
Do You Sleep?,Lisa Loeb & Nine Stories,18,18,10,10
Downtown Venus,P.M. Dawn,48,48,8,8
I Hate U,Prince,12,12,10,10
"Feel The Funk (From ""Dangerous Minds"")",Immature,46,46,10,10
Real Hip Hop,Das EFX,61,61,10,10
Lie To Me/Something For The Pain,Bon Jovi,76,76,6,6
Fantasy,Mariah Carey,1,1,9,9
I'll Be There For You/This House Is Not A Home,The Rembrandts,17,17,9,9
A Mover La Colita,Artie The 1 Man Party,65,65,9,9
Temptations,2Pac,68,68,6,6
West Up!,WC & The Maad Circle,88,88,9,9
Boom Boom Boom,The Outhere Brothers,67,67,9,9
Anything,3T,32,32,8,8
Hook,Blues Traveler,49,49,8,8
Solitude,Edwin McCain,74,74,8,8
Danger,Blahzay Blahzay,46,46,8,8
Girlstown,Super Cat,99,99,1,1
Name,Goo Goo Dolls,9,9,7,7
Who Can I Run To,Xscape,8,8,7,7
Throw Your Set In The Air,Cypress Hill,45,45,7,7
Incarcerated Scarfaces/Ice Cream,Raekwon,37,37,7,7
Rock And Roll Is Dead,Lenny Kravitz,75,75,2,2
Cell Therapy,Goodie Mob,39,39,7,7
Runaway,The Corrs,70,70,7,7
Magic Carpet Ride,The Mighty Dub Katz,60,60,7,7
The Hearts Filthy Lesson,David Bowie,92,92,2,2
I'd Lie For You (And That's The Truth),Meat Loaf,13,13,6,6
Before You Walk Out Of My Life/Like This And Like That,Monica,16,16,6,6
Ain't Nuthin' But A She Thing,Salt-N-Pepa,38,38,6,6
Automatic Lover (Call For Love),Real McCoy,52,52,6,6
Already Missing You,"Gerald Levert & Eddie Levert, Sr.",75,75,6,6
Runnin',The Pharcyde,59,59,6,6
Set U Free,Planet Soul,35,35,6,6
Forever Tonight,Peter Cetera & Crystal Bernard,86,86,6,6
Dreaming Of You,Selena,22,22,5,5
"A Girl Like You (From ""Empire Records"")",Edwyn Collins,32,32,5,5
Liquid Swords,Genius/GZA,48,48,5,5
East Side Rendezvous,Frost,73,73,5,5
"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,74,74,5,5
Wings Of The Morning,Capleton,79,79,5,5
(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,90,90,5,5
Bomdigi,Erick Sermon,84,84,5,5
"(You Make Me Feel Like) A Natural Woman (From ""New York Undercover"")",Mary J. Blige,95,95,2,2
We've Got It Goin' On,Backstreet Boys,72,72,5,5
Where Ever You Are,Terry Ellis,53,53,4,4
Hooked On You,Silk,54,54,4,4
Sexual Healing,Max-A-Million,65,65,4,4
Blessed,Elton John,48,48,4,4
Cruisin',D'Angelo,63,63,4,4
Love U 4 Life,Jodeci,34,34,4,4
Bullet With Butterfly Wings,The Smashing Pumpkins,26,26,3,3
Beautiful Life,Ace of Base,20,20,3,3
"The Riddler (From ""Batman Forever"")",Method Man,56,56,3,3
Time,Hootie & The Blowfish,47,47,3,3
Hurricane,The Click,63,63,3,3
Be My Lover,La Bouche,45,45,3,3
Last Dayz,Onyx,90,90,3,3
I Will Remember You,Sarah McLachlan,75,75,3,3
You Remind Me Of Something,R. Kelly,4,4,2,2
Diggin' On You,TLC,10,10,2,2
Hey Lover,LL Cool J,5,5,2,2
The World I Know,Collective Soul,62,62,2,2
Throw Your Hands Up,L.V.,84,84,2,2
Ridin' Low,L.A.D.,86,86,2,2
"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,1,1,1,1
Rock Steady,Bonnie Raitt With Bryan Adams,82,82,1,1
Rosealia,Better Than Ezra,94,94,1,1
Funny How Time Flies,Intro,99,99,1,1
