song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Down The Aisle (Wedding Song),Patti LaBelle And The Blue Belles,37,44,13,1
Tra La La La Suzy,Dean And Jean,35,35,13,8
Saturday Night,The New Christy Minstrels,29,46,7,1
Young Wings Can Fly (Higher Than You Know),Ruby And The Romantics,47,47,8,2
I Got A Woman,Freddie Scott,48,48,7,2
The Matador,Johnny Cash,44,49,7,1
Misery,The Dynamics,44,44,10,5
Rags To Riches,Sunny & The Sunliners,45,45,7,4
I Have A Boyfriend,The Chiffons,36,36,10,7
You're Good For Me,Solomon Burke,49,49,8,3
Turn Around,Dick and DeeDee,27,27,9,7
Stewball,"Peter, Paul & Mary",35,35,7,6
As Long As I Know He's Mine,The Marvelettes,47,47,13,9
She's Got Everything,The Essex Featuring Anita Humes,56,56,5,2
Shirl Girl,Wayne Newton And The Newton Brothers,58,58,7,1
Yesterday And You (Armen's Theme),Bobby Vee,55,55,7,3
I Gotta Dance To Keep From Crying,The Miracles,35,35,10,8
Ally Ally Oxen Free,The Kingston Trio,61,61,7,5
Need To Belong,Jerry Butler,31,31,11,9
The Impossible Happened,Little Peggy March,57,57,6,4
Dawn,The David Rockingham Trio,62,62,8,4
Long Tall Texan,Murry Kellum,51,51,11,7
For Your Precious Love,Garnet Mimms & The Enchanters,26,26,9,7
Be Mad Little Girl,Bobby Darin,64,64,7,5
You're No Good,Betty Everett,51,51,10,8
Girls Grow Up Faster Than Boys,The Cookies,33,33,11,10
Drag City,Jan & Dean,10,10,11,11
I Am A Witness,Tommy Hunt,71,71,5,1
That Lucky Old Sun,Ray Charles,20,20,9,9
Sue's Gotta Be Mine,Del Shannon,71,72,7,2
Reach Out For Me,Lou Johnson,74,74,8,1
When The Lovelight Starts Shining Through His Eyes,The Supremes,23,23,11,10
Baby I Do Love You,The Galens,70,70,5,3
The Marvelous Toy,The Chad Mitchell Trio,43,43,9,8
Pain In My Heart,Otis Redding,61,61,11,9
Gotta Lotta Love,Steve Alaimo,74,74,6,3
Begging To You,Marty Robbins,74,74,5,4
Come Dance With Me,Jay & The Americans,76,76,8,7
Somewhere,The Tymes,19,19,11,11
Hooka Tooka,Chubby Checker,17,17,14,14
Today's Teardrops,Rick Nelson,54,54,9,8
Out Of Limits,The Marketts,3,3,14,14
That Boy John,The Raindrops,64,64,8,7
Charade,Henry Mancini And His Orchestra,36,36,11,11
Baby's Gone,Gene Thomas,84,84,5,4
It's All In The Game,Cliff Richard,25,25,13,13
Thank You And Goodnight,The Angels,84,84,3,3
The Cheer Leader,Paul Petersen,78,78,7,6
Any Other Way,Chuck Jackson,81,92,5,1
Dumb Head,Ginny Arnell,50,50,12,10
Crossfire Time,Dee Clark,92,92,5,2
The Shelter Of Your Arms,Sammy Davis Jr.,17,17,17,16
I'm Down To My Last Heartbreak,Wilson Pickett,95,96,4,1
Surfin' Bird,The Trashmen,4,4,13,13
Hi Diddle Diddle,Inez Foxx,98,98,1,1
Hey Lover,Debbie Dovale,81,99,4,1
Anyone Who Had A Heart,Dionne Warwick,8,8,14,14
Pretty Paper,Roy Orbison,15,15,7,7
As Usual,Brenda Lee,12,12,11,11
Watch Your Step,Brooks O'Dell,58,58,9,9
What Kind Of Fool (Do You Think I Am),The Tams,9,9,14,14
Hey Little Cobra,The Rip Chords,4,4,14,14
We Belong Together,Jimmy Velvet,75,75,7,7
Did You Have A Happy Birthday?,Paul Anka,89,89,3,3
Daisy Petal Pickin',Jimmy Gilmer And The Fireballs,15,15,11,11
Surfer Street,The Allisons,93,93,1,1
Please,Frank Ifield,71,71,6,6
I'll Search My Heart,Johnny Mathis,90,90,4,4
Hootenanny Saturday Night,The Brothers Four,89,89,3,3
Bon-Doo-Wah,The Orlons,55,55,6,6
Why Do Kids Grow Up,Randy & The Rainbows,97,97,2,2
Cold Cold Winter,The Pixies Three,79,79,5,5
Whispering,Nino Tempo & April Stevens,11,11,9,9
I Can't Stop Talking About You,Steve & Eydie,35,35,9,9
The Little Boy,Tony Bennett,52,52,9,9
Harlem Shuffle,Bob And Earl,44,44,11,11
Comin' In The Back Door,The Baja Marimba Band,41,41,9,9
"Baby, I Love You",The Ronettes,24,24,9,9
For You,Rick Nelson,6,6,11,11
You Don't Own Me,Lesley Gore,2,2,13,13
True Love Goes On And On,Burl Ives,66,66,6,6
What's Easy For Two Is So Hard For One,Mary Wells,29,29,17,12
Letter From Sherry,Dale Ward,25,25,11,11
"My One And Only, Jimmy Boy",The Girlfriends,49,49,7,7
In The Summer Of His Years,Connie Francis,46,46,6,6
Here Comes The Boy,Tracey Dey,93,93,3,3
Pink Dominos,The Crescents Featuring Chiyo,69,69,10,10
Snap Your Fingers,Barbara Lewis,71,71,5,5
The Feeling Is Gone,Bobby Bland,91,91,3,3
For Your Sweet Love,The Cascades,86,86,3,3
Never Love A Robin,Bobby Vee,99,99,1,1
Where Or When,The Lettermen,98,98,2,2
"Um, Um, Um, Um, Um, Um",Major Lance,5,5,11,11
If Somebody Told You,Anna King,67,67,6,6
You'll Never Walk Alone,Patti LaBelle And The Blue Belles,34,34,8,8
Since I Found A New Love,Little Johnny Taylor,78,78,4,4
Who Cares,Fats Domino,63,63,5,5
Do-Wah-Diddy,The Exciters,78,78,4,4
His Kiss,Betty Harris,89,89,4,4
Deep In The Heart Of Harlem,Clyde McPhatter,90,90,5,5
Java,Al (He's the King) Hirt,4,4,16,16
Coming Back To You,Maxine Brown,99,99,2,2
The Son Of Rebel Rouser,Duane Eddy,97,97,2,2
A Fool Never Learns,Andy Williams,13,13,10,10
Tonight You're Gonna Fall In Love With Me,The Shirelles,57,57,5,5
I Wish You Love,Gloria Lynne,28,28,12,12
See The Funny Little Clown,Bobby Goldsboro,9,9,13,13
Puppy Love,Barbara Lewis,38,38,12,12
Billie Baby,Lloyd Price,84,84,3,3
Little Boxes,Pete Seeger,70,70,8,8
Judy Loves Me,Johnny Crawford,95,95,3,3
Who Do You Love,The Sapphires,25,25,12,12
I Want To Hold Your Hand,The Beatles,1,1,15,15
Talking About My Baby,The Impressions,12,12,9,9
Come On,Tommy Roe,36,36,8,8
"Southtown, U.S.A.",The Dixiebelles,15,15,8,8
That Girl Belongs To Yesterday,Gene Pitney,49,49,7,7
Stay With Me,Frank Sinatra,81,81,3,3
Wow Wow Wee (He's The Boy For Me),The Angels,41,41,7,7
"Saginaw, Michigan",Lefty Frizzell,85,85,5,5
I'll Remember (In The Still Of The Night),Santo & Johnny,58,58,7,7
So Far Away,Hank Jacobs,91,91,3,3
442 Glenwood Avenue,The Pixies Three,56,56,7,7
Slipin' And Slidin',Jim and Monica,96,96,2,2
Charade,Andy Williams,100,100,1,1
Stop And Think It Over,Dale & Grace,8,8,9,9
She Loves You,The Beatles,1,1,15,15
California Sun,The Rivieras,5,5,10,10
Oh Baby Don't You Weep (Part 1),James Brown And The Famous Flames,23,23,10,10
He Says The Same Things To Me,Skeeter Davis,47,47,7,7
I Only Want To Be With You,Dusty Springfield,12,12,10,10
Going Going Gone,Brook Benton,35,35,7,7
Gonna Send You Back To Georgia (A City Slick),Timmy Shaw,41,41,7,7
Navy Blue,Diane Renay,6,6,12,12
Stranger In Your Arms,Bobby Vee,83,83,3,3
Good News,Sam Cooke,11,11,10,10
(It's No) Sin,The Duprees featuring Joey Vann,74,74,5,5
Ask Me,Inez Foxx,91,91,3,3
When You Walk In The Room,Jackie DeShannon,99,99,1,1
Who's Been Sleeping In My Bed?,Linda Scott,100,100,1,1
Vaya Con Dios,The Drifters,43,43,7,7
Abigail Beecher,Freddy Cannon,16,16,8,8
Please Please Me,The Beatles,3,3,13,13
Dawn (Go Away),The 4 Seasons,3,3,13,13
I Love You More And More Every Day,Al Martino,9,9,11,11
Can Your Monkey Do The Dog,Rufus Thomas,48,48,9,9
(I'm Watching) Every Little Move You Make,Little Peggy March,84,84,3,3
Shimmy Shimmy,The Orlons,66,66,5,5
Baby What You Want Me To Do,Etta James,82,82,3,3
Penetration,The Pyramids,18,18,10,10
Comin' On,Bill Black's Combo,67,67,5,5
Long Gone Lonesome Blues,Hank Williams Jr.,67,67,9,9
Where Did I Go Wrong,Dee Dee Sharp,82,82,4,4
Little Boy,The Crystals,92,92,3,3
Bye Bye Barbara,Johnny Mathis,53,53,7,7
Here's A Heart,The Diplomats,89,89,3,3
I Saw Her Standing There,The Beatles,14,14,11,11
Hi-Heel Sneakers,Tommy Tucker,11,11,11,11
Miller's Cave,Bobby Bare,33,33,7,7
Live Wire,Martha & The Vandellas,42,42,7,7
He'll Have To Go,Solomon Burke,51,51,8,8
Leaving Here,Eddie Holland,76,76,5,5
Tell Him,The Drew-Vels,90,90,2,2
I Didn't Know What Time It Was,The Crampton Sisters,92,92,2,2
Bird Dance Beat,The Trashmen,30,30,7,7
He Walks Like A Man,Jody Miller,66,66,6,6
Have You Ever Been Lonely (Have You Ever Been Blue),The Caravelles,94,94,4,4
Rip Van Winkle,The Devotions,36,36,10,10
Strange Things Happening,Little Jr. Parker,99,99,2,2
My Bonnie (My Bonnie Lies Over The Ocean),The Beatles With Tony Sheridan,26,26,6,6
"Fun, Fun, Fun",The Beach Boys,5,5,11,11
Blue Winter,Connie Francis,24,24,9,9
"Hello, Dolly!",Louis Armstrong And The All Stars,1,1,22,22
Glad All Over,The Dave Clark Five,6,6,14,14
Young And In Love,Chris Crosby,53,53,7,7
Stay,The 4 Seasons,16,16,11,11
Tell Me Baby,Garnet Mimms,69,69,7,7
Understand Your Man,Johnny Cash,35,35,8,8
Love With The Proper Stranger,Jack Jones,62,62,8,8
"Please, Please, Please",James Brown And The Famous Flames,95,95,2,2
Kissin' Cousins,Elvis Presley With The Jordanaires,12,12,9,9
Worried Guy,Johnny Tillotson,37,37,7,7
Stardust,Nino Tempo & April Stevens,32,32,6,6
Look Homeward Angel,The Monarchs,47,47,13,13
"My True Carrie, Love",Nat King Cole,49,49,6,6
"Baby, Don't You Cry (The New Swingova Rhythm)",Ray Charles and his Orchestra,39,39,7,7
(That's) What The Nitty Gritty Is,Shirley Ellis,72,72,6,6
"Hey Jean, Hey Dean",Dean And Jean,32,32,8,8
All My Trials,Dick and DeeDee,89,89,3,3
Out Of Sight - Out Of Mind,Sunny & The Sunliners,71,71,5,5
High On A Hill,Scott English,77,77,5,5
How Much Can A Lonely Heart Stand,Skeeter Davis,92,92,1,1
I'll Make You Mine,Bobby Vee With The Eligibles,52,52,8,8
Custom Machine,Bruce & Terry,85,85,3,3
My Boyfriend Got A Beatle Haircut,Donna Lynn,83,83,4,4
He's A Good Guy (Yes He Is),The Marvelettes,55,55,7,7
Suspicion,Terry Stafford,3,3,15,15
Mo-Onions,Booker T. & The MG's,97,97,3,3
My Heart Belongs To Only You,Bobby Vinton,9,9,9,9
The Way You Do The Things You Do,The Temptations,11,11,11,11
It Hurts Me,Elvis Presley With The Jordanaires,29,29,7,7
My Heart Cries For You,Ray Charles,38,38,7,7
Going Back To Louisiana,Bruce Channel,89,89,3,3
Don't Let The Rain Come Down (Crooked Little Man),The Serendipity Singers,6,6,14,14
I Can't Stand It,Soul Sisters,46,46,9,9
Castles In The Sand,Little Stevie Wonder,52,52,9,9
The Shoop Shoop Song (It's In His Kiss),Betty Everett,6,6,13,13
"Willyam, Willyam",Dee Dee Sharp,97,97,1,1
The Boy With The Beatle Hair,The Swans,85,85,4,4
Lazy Lady,Fats Domino,86,86,2,2
(You Can't Let The Boy Overpower) The Man In You,The Miracles,59,59,5,5
Needles And Pins,The Searchers,13,13,10,10
Dead Man's Curve,Jan & Dean,8,8,14,14
Hippy Hippy Shake,The Swinging Blue Jeans,24,24,8,8
White On White,Danny Williams,9,9,14,14
Tell It On The Mountain,"Peter, Paul & Mary",33,33,7,7
From Me To You,The Beatles,41,41,6,6
Think,Brenda Lee,25,25,9,9
Ain't Nothing You Can Do,Bobby Bland,20,20,9,9
Nadine (Is It You?),Chuck Berry,23,23,10,10
Soul Serenade,King Curtis,51,51,12,12
I Wonder Who's Kissing Her Now,Bobby Darin,93,93,3,3
Forever,Pete Drake And His Talking Steel Guitar,25,25,11,11
You Were Wrong,Z.Z. Hill,100,100,1,1
Twist And Shout,The Beatles,2,2,11,11
Congratulations,Rick Nelson,63,63,5,5
You're A Wonderful One,Marvin Gaye,15,15,10,10
Money,The Kingsmen,16,16,11,11
"Hey, Bobba Needle",Chubby Checker,23,23,9,9
"(The Story Of) Woman, Love And A Man (Part 1)",Tony Clarke,88,88,1,1
Searchin',Ace Cannon,84,84,2,2
Stockholm,Lawrence Welk And His Orchestra,91,91,2,2
Always In My Heart,Los Indios Tabajaras,82,82,2,2
Book Of Love,The Raindrops,62,62,7,7
Ain't Gonna Tell Anybody,Jimmy Gilmer And The Fireballs,53,53,7,7
To Each His Own,The Tymes,78,78,4,4
Where Does Love Go,Freddie Scott,82,82,7,7
"Run, Run, Run",The Supremes,93,93,2,2
We Love You Beatles,The Carefrees,39,39,5,5
The New Girl In School,Jan & Dean,37,37,8,8
Roll Over Beethoven,The Beatles,68,68,4,4
Ebb Tide,Lenny Welch,25,25,9,9
A Letter To The Beatles,The Four Preps,85,85,3,3
You Lied To Your Daddy,The Tams,70,70,5,5
Our Everlasting Love,Ruby And The Romantics,64,64,6,6
Shangri-La,Robert Maxwell His Harp And Orchestra,15,15,12,12
Come To Me,Otis Redding,69,69,7,7
Sha-La-La,The Shirelles,69,69,4,4
"Jailer, Bring Me Water",Trini Lopez,94,94,2,2
I Can't Wait Until I See My Baby,Justine Washington,93,93,3,3
When Joanna Loved Me,Tony Bennett,94,94,5,5
Can't Buy Me Love,The Beatles,1,1,10,10
All My Loving,The Beatles,45,45,6,6
That's The Way Boys Are,Lesley Gore,12,12,9,9
The Matador,Major Lance,20,20,8,8
Do You Want To Know A Secret,The Beatles,2,2,11,11
Stay Awhile,Dusty Springfield,38,38,7,7
Make Me Forget,Bobby Rydell,43,43,6,6
My Girl Sloopy,The Vibrations,26,26,9,9
T'ain't Nothin' To Me,The Coasters,64,64,6,6
Wish Someone Would Care,Irma Thomas,17,17,12,12
Mexican Drummer Man,Herb Alpert's Tijuana Brass,77,77,5,5
Hand It Over,Chuck Jackson,92,92,3,3
How Blue Can You Get,B.B. King And His Orchestra,97,97,2,2
Vanishing Point,The Marketts,90,90,4,4
Shangri-La,Vic Dana,27,27,10,10
Bits And Pieces,The Dave Clark Five,4,4,11,11
My Guy,Mary Wells,1,1,15,15
I'm So Proud,The Impressions,14,14,11,11
You Can't Do That,The Beatles,48,48,4,4
Baby Baby Baby,Anna King-Bobby Byrd,52,52,6,6
Giving Up On Love,Jerry Butler,56,56,6,6
Thank You Girl,The Beatles,35,35,7,7
The Pink Panther Theme,Henry Mancini And His Orchestra,31,31,8,8
I Should Care,Gloria Lynne,64,64,5,5
Can You Do It,The Contours,41,41,6,6
It's All Right (You're Just In Love),The Tams,79,79,3,3
That's When It Hurts,Ben E. King,63,63,7,7
Charade,Sammy Kaye And His Orchestra,36,36,7,7
Kiss Me Sailor,Diane Renay,29,29,8,8
Be Anything (But Be Mine),Gloria Lynne,88,88,4,4
(The Best Part Of) Breakin' Up,The Ronettes,39,39,8,8
"Hey, Mr. Sax Man",Boots Randolph,77,77,6,6
People,Barbra Streisand,5,5,19,19
Ronnie,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",6,6,10,10
There's A Place,The Beatles,74,74,1,1
Love Me Do,The Beatles,1,1,14,14
In My Lonely Room,Martha & The Vandellas,44,44,6,6
(Just Like) Romeo & Juliet,The Reflections,6,6,12,12
Cotton Candy,Al Hirt,15,15,12,12
It's Over,Roy Orbison,9,9,11,11
Somebody Stole My Dog,Rufus Thomas,86,86,2,2
Tall Cool One,The Wailers,36,38,23,10
I'm On Fire,Jerry Lee Lewis,98,98,1,1
Love Me With All Your Heart (Cuando Calienta El Sol),The Ray Charles Singers,3,3,15,15
People,Nat King Cole,100,100,1,1
Slip-In Mules (No High Heel Sneakers),Sugar Pie DeSanto,48,48,5,5
Wrong For Each Other,Andy Williams,34,34,9,9
Diane,The Bachelors,10,10,13,13
Goodbye Baby (Baby Goodbye),Solomon Burke,33,33,10,10
Whenever He Holds You,Bobby Goldsboro,39,39,8,8
Loving You More Every Day,Etta James,65,65,6,6
Today,The New Christy Minstrels,17,17,13,13
Little Children,Billy J. Kramer With The Dakotas,7,7,15,15
Why,The Beatles With Tony Sheridan,88,88,1,1
I'm The Lonely One,Cliff Richard,92,92,2,2
Gee,The Pixies Three,87,87,3,3
Ain't That Just Like Me,The Searchers,61,61,6,6
Donnie,The Bermudas,62,62,10,10
Little Boxes,The Womenfolk,83,83,3,3
The Wonder Of You,Ray Peterson,25,70,19,3
The Very Thought Of You,Rick Nelson,26,26,7,7
I Don't Want To Be Hurt Anymore,Nat King Cole,22,22,9,9
Walk On By,Dionne Warwick,6,6,13,13
I Knew It All The Time,The Dave Clark Five,53,53,8,8
Gonna' Get Along Without You Now,Tracey Dey,51,51,8,8
Three Window Coupe,The Rip Chords,28,28,9,9
Who's Afraid Of Virginia Woolf? (Part I),Jimmy Smith,72,72,5,5
From Russia With Love,The Village Stompers,81,81,6,6
Carol,Tommy Roe,61,61,6,6
"Winkin', Blinkin' And Nod",The Simon Sisters,73,73,6,6
I'm Confessin' (That I Love You),Nino Tempo & April Stevens,99,99,1,1
Hurt By Love,Inez Foxx,54,54,9,9
Do You Love Me,The Dave Clark Five,11,11,10,10
Chapel Of Love,The Dixie Cups,1,1,13,13
Once Upon A Time,Marvin Gaye & Mary Wells,19,19,9,9
Every Little Bit Hurts,Brenda Holloway,13,13,10,10
Tea For Two,Nino Tempo & April Stevens,56,56,5,5
Kiss Me Quick,Elvis Presley With The Jordanaires,34,34,6,6
One Way Love,The Drifters,56,56,7,7
The Loneliest Night,Dale & Grace,65,65,5,5
Gonna Get Along Without You Now,Skeeter Davis,48,48,7,7
Soul Hootenanny (Pt. I),Gene Chandler,92,92,2,2
"I Rise, I Fall",Johnny Tillotson,36,36,8,8
Little Donna,The Rivieras,93,93,3,3
Sugar And Spice,The Searchers,44,44,8,8
Big Party,Barbara & The Browns,97,97,2,2
Not Fade Away,The Rolling Stones,48,48,13,13
The Little White Cloud That Cried,Wayne Newton,99,99,2,2
Caldonia,James Brown And His Orchestra,95,95,2,2
P.S. I Love You,The Beatles,10,10,8,8
A World Without Love,Peter And Gordon,1,1,12,12
Yesterday's Hero,Gene Pitney,64,64,5,5
Be Anything (But Be Mine),Connie Francis,25,25,8,8
Viva Las Vegas,Elvis Presley With The Jordanaires,29,29,7,7
Good Golly Miss Molly,The Swinging Blue Jeans,43,43,7,7
Rock Me Baby,B.B. King,34,34,8,8
What Have I Got Of My Own,Trini Lopez,43,43,13,13
Giving Up,Gladys Knight And The Pips,38,38,10,10
Too Late To Turn Back Now,Brook Benton,43,43,8,8
A World Without Love,Bobby Rydell,80,80,6,6
Tears And Roses,Al Martino,20,20,8,8
What's The Matter With You Baby,Marvin Gaye & Mary Wells,17,17,10,10
One Girl,Garnet Mimms,67,67,4,4
Party Girl,Bernadette Carroll,47,47,9,9
The French Song,Lucille Starr,54,54,8,8
Another Cup Of Coffee,Brook Benton,47,47,7,7
Kiko,Jimmy McGriff,79,79,4,4
Milord,Bobby Darin,45,45,9,9
Have I Stayed Away Too Long,Bobby Bare,94,94,1,1
The World Of Lonely People,Anita Bryant,59,59,8,8
Rules Of Love,The Orlons,66,66,6,6
Just One Look,The Hollies,98,98,1,1
Long Tall Shorty,Tommy Tucker,96,96,2,2
Tequila,Bill Black's Combo,91,91,3,3
What'd I Say,Elvis Presley With The Jubilee Four And Carole Lombard Quartet,21,21,6,6
Tell Me Why,Bobby Vinton,13,13,8,8
I Don't Wanna Be A Loser,Lesley Gore,37,37,5,5
I Get Around,The Beach Boys,1,1,15,15
I'll Touch A Star,Terry Stafford,25,25,8,8
Don't Let The Sun Catch You Crying,Gerry And The Pacemakers,4,4,12,12
Beans In My Ears,The Serendipity Singers,30,30,8,8
My Boy Lollipop,Millie Small,2,2,12,12
Yesterday's Gone,Chad & Jeremy,21,21,9,9
Beg Me,Chuck Jackson,45,45,10,10
Big Boss Line,Jackie Wilson,94,94,1,1
Tell Me Mamma,Christine Quaite,85,85,2,2
Security,Otis Redding,97,97,1,1
Yesterday's Gone,The Overlanders,75,75,7,7
Just Ain't Enough Love,Eddie Holland,54,54,7,7
No Particular Place To Go,Chuck Berry,10,10,11,11
Don't Throw Your Love Away,The Searchers,16,16,11,11
Bad To Me,Billy J. Kramer With The Dakotas,9,9,10,10
I'll Be In Trouble,The Temptations,33,33,9,9
"Hickory, Dick And Doc",Bobby Vee,63,63,8,8
Memphis,Johnny Rivers,2,2,12,12
The World I Used To Know,Jimmie Rodgers,51,51,9,9
Be My Girl,The Four-Evers,75,75,4,4
Don't Worry Baby,The Beach Boys,24,24,10,10
My Baby Don't Dig Me,Ray Charles and his Orchestra,51,51,6,6
I Wanna Be Loved,Dean And Jean,91,91,5,5
The First Night Of The Full Moon,Jack Jones,59,59,9,9
Kick That Little Foot Sally Ann,Round Robin,61,61,8,8
Across The Street,Lenny O'Henry,98,98,1,1
Let's Have A Party,The Rivieras,99,99,1,1
Everybody Knows,Steve Lawrence,72,72,5,5
Good Times,Sam Cooke,11,11,10,10
Keep On Pushing,The Impressions,10,10,13,13
The Girl From Ipanema,Stan Getz/Astrud Gilberto,5,5,12,12
It Ain't No Use,Major Lance,68,68,8,8
Something You Got,Alvin Robinson,52,52,8,8
That's Really Some Good,Rufus & Carla,92,92,2,2
Remember Me,Rita Pavone,26,26,9,9
My Dreams,Brenda Lee,85,85,3,3
Lazy Elsie Molly,Chubby Checker,40,40,7,7
Alone,The 4 Seasons,28,28,9,9
Trouble I've Had,Clarence Ashe,99,99,1,1
Try It Baby,Marvin Gaye,15,15,11,11
Can't You See That She's Mine,The Dave Clark Five,4,4,10,10
Tennessee Waltz,Sam Cooke,35,35,8,8
Alone With You,Brenda Lee,48,48,6,6
Share Your Love With Me,Bobby Bland,42,42,9,9
Hey Harmonica Man,Stevie Wonder,29,29,8,8
Dang Me,Roger Miller,7,7,11,11
Four By The Beatles,The Beatles,92,92,3,3
Good Time Tonight,The Soul Sisters,98,98,1,1
The Magic Of Our Summer Love,The Tymes,99,99,1,1
Dream Lover,The Paris Sisters,91,91,4,4
Rag Doll,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1,1,12,12
Farmer John,The Premiers,19,19,9,9
Wishin' And Hopin',Dusty Springfield,6,6,13,13
I Still Get Jealous,Louis Armstrong And The All Stars,45,45,7,7
I Wanna Love Him So Bad,The Jelly Beans,9,9,12,12
A Little Toy Balloon,Danny Williams,84,84,4,4
Do I Love You?,The Ronettes,34,34,9,9
Peg O' My Heart,Robert Maxwell His Harp And Orchestra,64,64,6,6
"Mixed-Up, Shook-Up, Girl",Patty & The Emblems,37,37,11,11
Night Time Is The Right Time,Rufus & Carla,94,94,1,1
Oh! Baby (We Got A Good Thing Goin'),Barbara Lynn,69,69,8,8
Taste Of Tears,Johnny Mathis,87,87,3,3
The Ferris Wheel,The Everly Brothers,72,72,6,6
Steal Away,Jimmy Hughes,17,17,12,12
The Little Old Lady (From Pasadena),Jan & Dean,3,3,11,11
(You Don't Know) How Glad I Am,Nancy Wilson,11,11,11,11
Everybody Loves Somebody,Dean Martin,1,1,15,15
Nobody I Know,Peter And Gordon,12,12,9,9
I Can't Hear You,Betty Everett,66,66,5,5
Girls,Major Lance,68,68,6,6
Under The Boardwalk,The Drifters,4,4,14,14
I Like It Like That,The Miracles,27,27,9,9
I Believe,The Bachelors,33,33,8,8
I'm Into Somethin' Good,Earl-Jean,38,38,8,8
The Mexican Shuffle,Herb Alpert's Tijuana Brass,85,85,5,5
"Oh, Rock My Soul (Part I)","Peter, Paul & Mary",93,93,3,3
Sie Liebt Dich (She Loves You),Die Beatles,97,97,1,1
I Don't Want To Hear Anymore,Jerry Butler,95,95,2,2
It's All Over Now,The Valentinos,94,94,2,2
Help The Poor,B.B. King,98,98,2,2
I Want To Hold Your Hand,Boston Pops Orchestra / Arthur Fiedler,55,55,6,6
You're My World,Cilla Black,26,26,7,7
Tell Me (You're Coming Back),The Rolling Stones,24,24,10,10
Anyone Who Knows What Love Is (will understand),Irma Thomas,52,52,6,6
Don't Take Your Love From Me,Gloria Lynne,76,76,3,3
Handy Man,Del Shannon,22,22,10,10
You're My Remedy,The Marvelettes,48,48,7,7
It Will Stand,The Showmen,61,80,15,3
Viva Las Vegas,Elvis Presley,92,92,1,1
All My Loving,The Hollyridge Strings,93,93,1,1
If You See My Love,Lenny Welch,92,92,2,2
The Things That I Used To Do,James Brown And His Orchestra,99,99,1,1
My Heart Skips A Beat,Buck Owens,94,94,2,2
Sugar Lips,Al (He's the King) Hirt,30,30,7,7
Where Did Our Love Go,The Supremes,1,1,14,14
Al-Di-La,The Ray Charles Singers,29,29,6,6
Little Latin Lupe Lu,The Kingsmen,46,46,9,9
How Do You Do It?,Gerry And The Pacemakers,9,9,11,11
Walk-Don't Run '64,The Ventures,8,8,11,11
Just Be True,Gene Chandler,19,19,10,10
She's The One,The Chartbusters,33,33,8,8
Angelito,Rene & Rene,43,43,8,8
I'm The One,Gerry And The Pacemakers,82,82,2,2
Like Columbus Did,The Reflections,96,96,1,1
Love Is All We Need,Vic Dana,53,53,7,7
Jamaica Ska,The Ska Kings,98,98,1,1
It's A Sin To Tell A Lie,Tony Bennett,99,99,1,1
