song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Me-U=Blue,Glenn Medeiros (Featuring The Stylistics),78,100,4,1
Play That Funky Music,Vanilla Ice,4,4,17,17
Moneytalks,AC/DC,23,23,16,16
Round And Round,Tevin Campbell,12,12,29,29
Where Does My Heart Beat Now,Celine Dion,4,4,24,24
Just A Little Bit Longer,Maxi Priest,62,62,11,11
I Don't Know Anybody Else,Black Box,23,23,14,14
Shelter Me,Cinderella,36,36,13,13
Go For It! (Heart And Fire),Joey B. Ellis & Tynetta Hare,66,66,8,8
Love Me Just For Me,Special Generation,91,91,4,4
Show Me The Way,Styx,3,3,23,23
Use It Up And Wear It Out,Pat & Mick,81,81,7,7
Get Here,Oleta Adams,5,5,23,23
The Swalk,Notorious,90,90,5,5
Deeper Shade Of Soul,Urban Dance Squad,21,21,18,18
Melt In Your Mouth,Candyman,69,69,11,11
The Obvious Child,Paul Simon,92,92,5,5
All The Man That I Need,Whitney Houston,1,1,23,23
It Never Rains (In Southern California),Tony! Toni! Tone!,34,34,15,15
This Is Ponderous,2nu,46,46,13,13
This House,Tracie Spencer,3,3,23,23
One More Try,Timmy T.,1,1,25,25
Spend My Life,Slaughter,39,39,13,13
Here Comes The Hammer,M.C. Hammer,54,54,14,14
Signs,Tesla,8,8,22,22
Remember My Name,House Of Lords,72,72,9,9
I've Been Waiting For You,Guys Next Door,42,42,11,11
Don't Hold Back Your Love,Daryl Hall  John Oates,41,41,11,11
Power Of Love,Deee-Lite,47,47,10,10
Iesha,Another Bad Creation,9,9,23,23
I'll Do 4 U,Father M.C.,20,20,17,17
Something In My Heart,Michel'le,31,31,22,22
Someday,Mariah Carey,1,1,19,19
All This Time,Sting,5,5,15,15
Waiting For That Day,George Michael,27,27,10,10
Waiting For Love,Alias,13,13,17,17
Hold You Tight,Tara Kemp,3,3,22,22
When Will I See You Smile Again?,Bell Biv DeVoe,63,63,8,8
Jealousy,The Adventures Of Stevie V,94,94,6,6
Close To Me,The Cure,97,97,3,3
Sure Lookin',Donny Osmond,54,54,12,12
Coming Out Of The Dark,Gloria Estefan,1,1,19,19
Chasin' The Wind,Chicago,39,39,11,11
Night And Day,Bette Midler,62,62,7,7
I'll Be By Your Side,Stevie B,12,12,15,15
Who Said I Would,Phil Collins,73,73,5,5
Mother's Pride,George Michael,46,46,9,9
My Side Of The Bed,Susanna Hoffs,30,30,11,11
Secret,Heart,64,64,8,8
Together Forever,Lisette Melendez,35,35,19,19
Ride The Wind,Poison,38,38,12,12
Rico Suave,Gerardo,7,7,18,18
I've Been Thinking About You,Londonbeat,1,1,19,19
You're In Love,Wilson Phillips,1,1,19,19
Easy Come Easy Go,Winger,41,41,11,11
"Just The Way It Is, Baby",The Rembrandts,14,14,19,19
Give It Up,ZZ Top,79,79,5,5
What's It Gonna Be,Jellybean Featuring Niki Haris,90,90,5,5
Sadeness Part 1,Enigma,5,5,18,18
Funk Boutique,The Cover Girls,55,55,11,11
Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,16,16,17,17
How To Dance,Bingo Boys Featuring Princessa,25,25,14,14
Cry For Help,Rick Astley,7,7,20,20
Another Sleepless Night,Shawn Christopher,67,67,7,7
Temple Of Love,Harriet,39,39,11,11
Still Got The Blues,Gary Moore,97,97,3,3
How Can You Expect To Be Taken Seriously?,Pet Shop Boys,93,93,3,3
Baby Baby,Amy Grant,1,1,21,21
Let's Chill,Guy,41,41,15,15
Call It Poison,The Escape Club,44,44,10,10
Stone Cold Gentleman,Ralph Tresvant,34,34,11,11
All True Man,Alexander O'Neal,43,43,11,11
I Like The Way (The Kissing Game),Hi-Five,1,1,23,23
I Love You,Vanilla Ice,52,52,7,7
Rescue Me,Madonna,9,9,8,8
Joyride,Roxette,1,1,19,19
Touch Me (All Night Long),Cathy Dennis,2,2,20,20
Here We Go,C+C Music Factory/F. Williams,3,3,20,20
In Your Arms,Little Caesar,79,79,5,5
That's Why,The Party,55,55,12,12
Made Up My Mind,SaFire,82,82,6,6
The Star Spangled Banner,Whitney Houston Featuring The Florida Orchestra / Maestro Jahja Ling,20,20,11,11
Give Peace A Chance,The Peace Choir,54,54,4,4
Written All Over Your Face,The Rude Boys,16,16,18,18
I Touch Myself,Divinyls,4,4,18,18
Call It Rock N' Roll,Great White,53,53,8,8
More Than Ever,Nelson,14,14,17,17
Don't Treat Me Bad,Firehouse,19,19,23,23
Highwire,The Rolling Stones,57,57,7,7
Oooh This I Need,Elisa Fiorillo,90,90,4,4
Baby's Coming Back,Jellyfish,62,62,8,8
Rhythm Of My Heart,Rod Stewart,5,5,18,18
You Don't Have To Go Home Tonight,The Triplets,14,14,16,16
Voices That Care,Voices That Care,11,11,16,16
I'll Never Let You Go,Steelheart,23,23,27,27
It's A Shame (My Sister),Monie Love Featuring True Image,26,26,16,16
"Deep, Deep Trouble",The Simpsons Featuring Bart & Homer,69,69,6,6
Save Some Love,Keedy,15,15,15,15
She Talks To Angels,The Black Crowes,30,30,16,16
Step On,Happy Mondays,57,57,10,10
One In A Million,Trixter,75,75,8,8
Heartbreak Station,Cinderella,44,44,11,11
Silent Lucidity,Queensryche,9,9,17,17
More Than Words,Extreme,1,1,24,24
Another Like My Lover,Jasmine Guy,66,66,10,10
My Heart Is Failing Me,Riff,25,25,14,14
Wrap My Body Tight,Johnny Gill,84,84,4,4
Do You Want Me,Salt-N-Pepa,21,21,26,26
Here I Am (Come And Take Me),UB40,7,7,25,25
How Much Is Enough,The Fixx,35,35,11,11
Crazy,Daisy Dee,73,73,11,11
What Comes Naturally,Sheena Easton,19,19,15,15
Love Me Forever Or Love Me Not,Trilogy,82,82,7,7
Walking In Memphis,Marc Cohn,13,13,23,23
Going Through The Motions,Aftershock,52,52,16,16
I Don't Wanna Cry,Mariah Carey,1,1,19,19
Losing My Religion,R.E.M.,4,4,21,21
Bitter Tears,INXS,46,46,10,10
Word Of Mouth,Mike + The Mechanics,78,78,6,6
(If There Was) Any Other Way,Celine Dion,35,35,12,12
Strike It Up,Black Box,8,8,18,18
"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,2,2,23,23
Love At First Sight,Styx,25,25,16,16
People Are Still Having Sex,LaTour,35,35,11,11
Miracle,Whitney Houston,9,9,14,14
Mama Said Knock You Out,LL Cool J,17,17,16,16
Whatever You Want,Tony! Toni! Tone!,48,48,11,11
Unbelievable,EMF,1,1,23,23
Nightgown,Candyman,91,91,4,4
Backyard,Pebbles (With Salt-N-Pepa),73,73,7,7
"Right Here, Right Now",Jesus Jones,2,2,25,25
Feel The Groove,Cartouche,66,66,10,10
How Can I Ease The Pain,Lisa Fischer,11,11,20,20
Love Is A Wonderful Thing,Michael Bolton,4,4,17,17
Seal Our Fate,Gloria Estefan,53,53,7,7
Come Again,Damn Yankees,50,50,10,10
Uncle Tom's Cabin,Warrant,78,78,6,6
Dream Lover,The Rebel Pebbles,42,42,10,10
Couple Days Off,Huey Lewis & The News,11,11,13,13
Power Of Love/Love Power,Luther Vandross,4,4,18,18
Playground,Another Bad Creation,10,10,17,17
"New Jack Hustler (Nino's Theme) (From ""New Jack City"")",Ice-T,67,67,8,8
Never Gonna Let You Down,Surface,17,17,17,17
I Don't Want To Lose Your Love,B Angie B,54,54,8,8
Good Heart,Starship,81,81,4,4
Does Anybody Really Fall In Love Anymore?,Kane Roberts,38,38,13,13
We Want The Funk,Gerardo,16,16,11,11
Place In This World,Michael W. Smith,6,6,21,21
Gypsy Woman (She's Homeless),Crystal Waters,8,8,16,16
Life Goes On,Poison,35,35,13,13
Can I Call You My Girl,PC Quest,58,58,15,15
Rush Rush,Paula Abdul,1,1,19,19
"Part Of Me, Part Of You",Glenn Frey,55,55,13,13
A Better Love,Londonbeat,18,18,15,15
Kisses In The Night,Brandon,64,64,10,10
"I'm Dreamin' (From ""New Jack City"")",Christopher Williams,89,89,4,4
Over And Over,Timmy T.,63,63,6,6
Piece Of My Heart,Tara Kemp,7,7,18,18
See The Lights,Simple Minds,40,40,10,10
This Time Make It Funky,Tracie Spencer,54,54,7,7
Lily Was Here,David A. Stewart Introducing Candy Dulfer,11,11,16,16
Temptation,Corina,6,6,21,21
Treat 'Em Right,Chubb Rock,95,95,2,2
Exclusivity,Damian Dame,42,42,12,12
"Nights Like This (From ""The Five Heartbeats"")",After 7,24,24,15,15
You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,36,36,12,12
Kissing You,Keith Washington,40,40,13,13
Where The Streets Have No Name,Pet Shop Boys,72,72,7,7
I'll Be There,The Escape Club,8,8,25,25
Ooh La La,David Hallyday,51,51,10,10
Someone,The Rembrandts,78,78,10,10
The Dream Is Still Alive,Wilson Phillips,12,12,14,14
P.A.S.S.I.O.N.,Rhythm Syndicate,2,2,17,17
Higher Than Hope,Daryl Braithwaite,47,47,10,10
Elevate My Mind,Stereo MC's,39,39,13,13
Love Desire,Sandee,49,49,11,11
Lift Me Up,Yes,86,86,5,5
Wind Of Change,Scorpions,4,4,25,25
Dirty Love,Thunder,55,55,13,13
It Ain't Over 'til It's Over,Lenny Kravitz,2,2,19,19
My Body Says Yes,Titiyo,42,42,11,11
Forever Amo'r,D'zyre,77,77,9,9
Can't Forget You,Gloria Estefan,43,43,13,13
What A Price To Pay,Michael Damian,60,60,8,8
Surrender,Trixter,72,72,10,10
Every Heartbeat,Amy Grant,2,2,19,19
Fading Like A Flower (Every Time You Leave),Roxette,2,2,18,18
Love And Understanding,Cher,17,17,15,15
Motownphilly,Boyz II Men,3,3,24,24
Summertime,D.J. Jazzy Jeff & The Fresh Prince,4,4,18,18
Your Love,Keith Sweat,71,71,9,9
Summer Vacation,The Party,72,86,5,5
Love Gets Rough,Troy Newman,92,92,4,4
I Can't Wait Another Minute,Hi-Five,8,8,21,21
Crazy,Seal,7,7,19,19
Move Right Out,Rick Astley,81,81,5,5
Only Time Will Tell,Nelson,28,28,14,14
Love On A Rooftop,Desmond Child,40,40,12,12
3 A.M. Eternal,The KLF,5,5,19,19
Break Up To Make Up,Cynthia,70,70,8,8
Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,37,37,16,16
Can You Stop The Rain,Peabo Bryson,52,52,15,15
(Everything I Do) I Do It For You,Bryan Adams,1,1,22,22
Love Of A Lifetime,Firehouse,5,5,22,22
With You,Tony Terry,14,14,23,23
Learning To Fly,Tom Petty And The Heartbreakers,28,28,14,14
Now That We Found Love,Heavy D & The Boyz,11,11,22,22
Borrowed Love,Bingo Boys,71,71,6,6
Blind Faith,Warrant,88,88,6,6
Too Many Walls,Cathy Dennis,8,8,20,20
The Motown Song,Rod Stewart,10,10,17,17
Just Like You,Robbie Nevil,25,25,14,14
Pump It (Nice An' Hard),Icy Blu,78,78,5,5
Perfect World,Alias,90,90,4,4
Monster,Fred Schneider,85,85,4,4
Shake It (Like A White Girl),Jesse Jaymes,74,74,5,5
Got A Love For You,Jomanda,40,40,15,15
"Time, Love And Tenderness",Michael Bolton,7,7,18,18
You Could Be Mine,Guns N' Roses,29,29,15,15
Unforgettable,Natalie Cole,14,14,17,17
Pop Goes The Weasel,3rd Bass,29,29,13,13
My Fallen Angel,Coro,54,54,11,11
The Sound Of Your Voice,38 Special,33,33,15,15
The Promise Of A New Day,Paula Abdul,1,1,16,16
Things That Make You Go Hmmmm. . .,C+C Music Factory,4,4,16,16
It Hit Me Like A Hammer,Huey Lewis & The News,21,21,13,13
Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,1,1,20,20
Something To Talk About,Bonnie Raitt,5,5,20,20
Everybody Plays The Fool,Aaron Neville,8,8,20,20
Latin Active,Lighter Shade Of Brown Featuring Teardrop & Shiro,59,59,12,12
There She Goes,The La's,49,49,10,10
"Gotta Have You (From ""Jungle Fever"")",Stevie Wonder,92,92,3,3
Wanna Dance,Yasmin,76,76,4,4
I Adore Mi Amor,Color Me Badd,1,1,19,19
My Name Is Not Susan,Whitney Houston,20,20,10,10
Shiny Happy People,R.E.M.,10,10,15,15
I Don't Wanna See You,Michael Morales,73,73,4,4
Hey Stoopid,Alice Cooper,78,78,5,5
The Truth,Tami Show,28,28,13,13
Hole Hearted,Extreme,4,4,18,18
The One And Only,Chesney Hawkes,10,10,18,18
Turn It Up,Oaktown's 3.5.7,66,66,6,6
That's The Way Love Goes,Young M.C.,54,54,7,7
Get Serious,Cut 'N' Move,76,76,6,6
Just Want To Hold You,Jasmine Guy,34,34,18,18
Don't Want To Be A Fool,Luther Vandross,9,9,18,18
Do Anything,Natural Selection,2,2,17,17
Running Back To You,Vanessa Williams,18,18,17,17
Love. . .Thy Will Be Done,Martika,10,10,15,15
Low Rider (On The Boulevard),Latin Alliance Featuring War,54,54,11,11
Chorus,Erasure,83,83,11,11
If I Say,Kingofthehill,63,63,6,6
Louder Than Love,TKA,62,62,11,11
Silver Thunderbird,Marc Cohn,63,63,8,8
"Just Ask Me To (From ""Boyz N The Hood"")",Tevin Campbell,88,88,5,5
Till Somebody Loves You,Henry Lee Summer,51,51,10,10
Romantic,Karyn White,1,1,16,16
Gett Off,Prince And The N.P.G.,21,21,14,14
Kiss Them For Me,Siouxsie & The Banshees,23,23,13,13
I'm Not Your Puppet,Hi-C,63,63,13,13
Power Windows,Billy Falcon,35,35,14,14
Wishing On The Same Star,Keedy,86,86,4,4
This Beat Is Hot,B.G. The Prince Of Rap,72,72,9,9
Face The Music,RTZ,49,49,10,10
When Love Cries,Donna Summer,77,77,5,5
After The Summer's Gone,PC Quest,41,41,11,11
Enter Sandman,Metallica,16,16,15,15
The Real Love,Bob Seger & The Silver Bullet Band,24,24,11,11
Real Real Real,Jesus Jones,4,4,15,15
Walk Through Fire,Bad Company,28,28,15,15
Tonite,DJ Quik,49,49,9,9
Let's Talk About Sex,Salt-N-Pepa,13,13,15,15
When The Lights Go Out,Gerardo,98,98,2,2
Emotions,Mariah Carey,1,1,14,14
Straight To Your Heart,Bad English,42,42,13,13
She's Gone (Lady),Steelheart,59,59,8,8
"Gonna Catch You (From ""Cool As Ice"")",Lonnie Gordon,79,79,6,6
The Devil Came Up To Michigan,K.M.C. KRU,46,46,14,14
Everyotherday,Or-N-More (Featuring Father M.C.),46,46,8,8
Hey Donna,Rhythm Syndicate,13,13,13,13
O.P.P.,Naughty by Nature,6,6,13,13
Sometimes (It's A Bitch),Stevie Nicks,56,56,8,8
Save Me,Lisa Fischer,74,74,6,6
Why Can't You Come Home,Ex-Girlfriend,78,78,8,8
Never Stop,The Brand New Heavies Featuring N'Dea Davenport,54,54,8,8
I Wonder Why,Curtis Stigers,9,9,13,13
Can't Stop This Thing We Started,Bryan Adams,2,2,12,12
Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,67,67,12,12
For You,Michael W. Smith,60,60,11,11
My Heart Belongs To You,Russ Irwin,28,28,12,12
Heaven In The Back Seat,Eddie Money,58,58,8,8
6 Minutes Of Pleasure,LL Cool J,95,95,2,2
If You're Serious,Riff,88,88,5,5
Keep Warm,Jinny,97,97,2,2
Primal Scream,Motley Crue,63,63,5,5
Set The Night To Music,Roberta Flack With Maxi Priest,6,6,11,11
Don't Cry,Guns N' Roses,10,10,11,11
It's So Hard To Say Goodbye To Yesterday,Boyz II Men,4,4,11,11
Rush,Big Audio,32,32,11,11
All About You,Pretty In Pink,96,96,3,3
Good Time,Ziggy Marley And The Melody Makers,85,85,5,5
Cream,Prince And The N.P.G.,1,1,10,10
That's What Love Is For,Amy Grant,7,7,10,10
Lies,EMF,18,18,10,10
Something Got Me Started,Simply Red,23,23,10,10
Groovy Train,The Farm,41,41,10,10
A Day In My Life (Without You),Lisette Melendez,49,49,10,10
Ballad Of Youth,Richie Sambora,63,63,7,7
Whispers,Corina,51,51,10,10
Finally,CeCe Peniston,24,24,10,10
Get A Leg Up,John Mellencamp,14,14,9,9
Mind Playing Tricks On Me,Geto Boys,33,33,9,9
Superman's Song,Crash Test Dummies,56,56,6,6
You're The Story Of My Life,Desmond Child,74,74,6,6
All I Need Is You,Blue Train,46,46,9,9
When A Man Loves A Woman,Michael Bolton,1,1,8,8
Street Of Dreams,Nia Peeples,12,12,8,8
Top Of The World,Van Halen,27,27,8,8
Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,20,20,8,8
Live For Loving You,Gloria Estefan,28,28,8,8
Cool As Ice (Everybody Get Loose),Vanilla Ice,81,81,4,4
Skat Strut,MC Skat Kat & The Stray Mob,80,80,4,4
Blowing Kisses In The Wind,Paula Abdul,6,6,7,7
Set Adrift On Memory Bliss,P.M. Dawn,1,1,7,7
Can't Truss It,Public Enemy,50,50,7,7
Angel Baby,Angelica,35,35,7,7
Tender Kisses,Tracie Spencer,44,44,7,7
Broken Arrow,Rod Stewart,34,34,7,7
Fall At Your Feet,Crowded House,75,75,6,6
Save Up All Your Tears,Cher,48,48,7,7
Stand By My Woman,Lenny Kravitz,76,76,7,7
Try A Little Tenderness,The Commitments,67,67,4,4
Forever My Lady,Jodeci,29,29,6,6
Housecall,Shabba Ranks (Featuring Maxi Priest),41,41,6,6
Spending My Time,Roxette,40,40,6,6
Thinking Of You,Grandmaster Slice,85,85,6,6
Do You Feel Like I Feel?,Belinda Carlisle,73,73,6,6
Conviction Of The Heart,Kenny Loggins,65,65,6,6
Too Much,Tara Kemp,95,95,2,2
I've Got A Lot To Learn About Love,The Storm,54,54,6,6
What Time Is Love?,The KLF,57,57,6,6
For Your Mind,Robbie Nevil,86,86,4,4
Forever More,Stevie B,96,96,4,4
Keep Coming Back,Richard Marx,16,16,5,5
No Son Of Mine,Genesis,22,22,5,5
Pop That Coochie,The 2 Live Crew,58,58,5,5
Shot Of Poison,Lita Ford,45,45,5,5
I Wanna Be Your Girl,Icy Blu,67,67,5,5
Change,Lisa Stansfield,32,32,5,5
True Companion,Marc Cohn,80,80,5,5
Monsters And Angels,Voice Of The Beehive,74,74,5,5
All 4 Love,Color Me Badd,7,7,4,4
Wildside,Marky Mark & The Funky Bunch,21,21,4,4
2 Legit 2 Quit,M.C. Hammer,19,19,4,4
Home Sweet Home,Motley Crue,52,52,4,4
The Fly,U2,61,61,4,4
Send Me An Angel,Scorpions,63,63,4,4
Just A Touch Of Love,C+C Music Factory Presents Zelma Davis,56,56,4,4
Tell Me What You Want Me To Do,Tevin Campbell,46,46,4,4
Double Good Everything,Smokey Robinson,91,91,3,3
Can't Let Go,Mariah Carey,17,17,3,3
Kiss You Back,Digital Underground,61,61,3,3
Too Blind To See It,Kym Sims,59,59,3,3
All She Wrote,Firehouse,72,72,3,3
Ain't Gonna Hurt Nobody,Kid 'N Play,69,69,3,3
In My Dreams,The Party,73,73,3,3
Love Me All Up,Stacy Earl,55,55,3,3
Into The Great Wide Open,Tom Petty And The Heartbreakers,92,92,3,3
Black Or White,Michael Jackson,3,3,2,2
Mysterious Ways,U2,74,74,2,2
Is It Good To You,Heavy D & The Boyz,57,57,2,2
I Can't Make You Love Me,Bonnie Raitt,79,79,2,2
I Love Your Smile,Shanice,51,51,2,2
Love Crazy,Atlantic Starr,82,82,2,2
Just Another Girlfriend,Hi-Five,88,88,2,2
Groovin',UB40,96,96,2,2
Keep It Comin',Keith Sweat,75,75,1,1
Word To The Badd!!,Jermaine Jackson,78,78,1,1
No More Tears,Ozzy Osbourne,81,81,1,1
The Way I Feel About You,Karyn White,84,84,1,1
On A Sunday Afternoon,Lighter Shade Of Brown,85,85,1,1
Within My Heart,Voyce,89,89,1,1
Then Came You,T.P.E.,91,91,1,1
I Want You,Jody Watley,92,92,1,1
