song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Sunshine & Whiskey,Frankie Ballard,57,67,20,1
Fireball,Pitbull Featuring John Ryan,23,50,20,5
Burnin' It Down,Jason Aldean,12,69,20,3
Bed Of Lies,Nicki Minaj Featuring Skylar Grey,62,62,6,6
Talladega,Eric Church,43,43,20,16
I Bet My Life,Imagine Dragons,28,28,22,20
Sun Daze,Florida Georgia Line,44,44,20,16
Try,Colbie Caillat,55,65,20,7
No Love,August Alsina,69,69,18,9
Look At You,Big & Rich,73,76,14,3
CoCo,O.T. Genasis,20,20,20,20
Baby It's Cold Outside,Idina Menzel Duet With Michael Buble,78,78,1,1
Dirt,Florida Georgia Line,11,79,20,1
Close Your Eyes,Parmalee,69,69,16,8
In Your Arms,Nico & Vinz,72,79,12,7
Drinking Class,Lee Brice,53,53,22,17
Baby Don't Lie,Gwen Stefani,46,83,6,2
Often,The Weeknd,59,59,20,15
Good Girls,5 Seconds of Summer,34,85,2,1
Til It's Gone,Kenny Chesney,60,60,14,11
Feelin' It,Scotty McCreery,84,86,11,3
God Made Girls,RaeLynn,61,61,16,12
Body Language,Kid Ink Featuring Usher & Tinashe,72,72,18,12
Burnin' Up,Jessie J Featuring 2 Chainz,86,87,6,5
This Is How We Do,Katy Perry,24,91,18,2
Take Me To Church,Matt McAndrew,92,92,1,1
Roller Coaster,Luke Bryan,43,93,20,2
Booty,Jennifer Lopez Featuring Iggy Azalea Or Pitbull,18,75,9,2
I Don't Mind,Usher Featuring Juicy J,11,11,23,23
Make Me Wanna,Thomas Rhett,43,43,20,19
Mean To Me,Brett Eldredge,53,53,20,18
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,8,8,35,33
Stockholm Syndrome,One Direction,99,99,1,1
You And Your Friends,Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign,82,100,10,1
The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,12,12,17,17
7/11,Beyonce,13,13,20,20
***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,41,41,20,11
Santa Tell Me,Ariana Grande,42,42,5,5
Guts Over Fear,Eminem Featuring Sia,22,70,3,1
I Lived,OneRepublic,32,32,17,17
I Walk The Line,Craig Wayne Boyd,84,84,1,1
Shut Up And Dance,Walk the Moon,4,4,53,51
I See You,Luke Bryan,41,41,19,19
Sledgehammer,Fifth Harmony,40,40,15,15
Time Of Our Lives,Pitbull & Ne-Yo,9,9,27,27
She Knows,Ne-Yo Featuring Juicy J,19,19,20,19
Dear Future Husband,Meghan Trainor,14,14,24,20
Make It Rain,Ed Sheeran,34,34,2,2
The Blower's Daughter,Matt McAndrew,40,40,1,1
All I Want For Christmas Is You,Mariah Carey,21,35,10,3
Prayer In C,Lillywood & Robin Schulz,23,23,20,20
Geronimo,Sheppard,53,53,21,21
Just Gettin' Started,Jason Aldean,54,54,18,17
Lonely Tonight,Blake Shelton Featuring Ashley Monroe,47,47,17,17
Like A Cowboy,Randy Houser,62,62,14,14
Royals,Taylor John Williams,100,100,1,1
The Old Rugged Cross,Craig Wayne Boyd,59,59,1,1
Wet Dreamz,J. Cole,61,61,20,20
Style,Taylor Swift,6,6,32,31
Make It Rain,Matt McAndrew,81,81,1,1
Have Yourself A Merry Little Christmas,Sam Smith,90,90,1,1
Come Join The Murder,The White Buffalo & The Forest Rangers,93,93,1,1
No Role Modelz,J. Cole,50,50,13,13
Homegrown Honey,Darius Rucker,53,53,20,18
When I Was Your Man,Chris Jamison,98,98,1,1
Break The Rules,Charli xcx,91,91,3,3
Wasted Love,Matt McAndrew,14,14,1,1
My Baby's Got A Smile On Her Face,Craig Wayne Boyd,34,34,1,1
Feeling Myself,Nicki Minaj Featuring Beyonce,39,39,20,20
Velvet,Chris Jamison,53,53,1,1
Lost Without U,Chris Jamison & Adam Levine,63,63,1,1
Masterpiece,Jessie J,65,65,3,3
Soldier,Damien,74,74,1,1
Lost Stars,Matt McAndrew & Adam Levine,83,83,1,1
Get On Your Knees,Nicki Minaj Featuring Ariana Grande,88,88,1,1
Apparently,J. Cole,58,58,16,16
Lonely Eyes,Chris Young,50,50,18,18
Earned It (Fifty Shades Of Grey),The Weeknd,3,3,43,43
Bad Blood,Taylor Swift Featuring Kendrick Lamar,1,1,25,24
Something Big,Shawn Mendes,80,80,3,2
Stuck On A Feeling,Prince Royce Featuring Snoop Dogg,43,43,10,10
Bad B*tch,French Montana Featuring Jeremih,95,95,1,1
Can't Stop Dancin',Becky G,88,88,3,3
Shell Shocked,"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill the Noise & Madsonik",84,99,3,1
Title,Meghan Trainor,100,100,1,1
Only One,Kanye West Featuring Paul McCartney,35,35,8,8
Outside,Calvin Harris Featuring Ellie Goulding,29,29,20,17
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,30,30,20,20
Take Your Time,Sam Hunt,20,20,32,32
What We Ain't Got,Jake Owen,89,89,11,11
A Guy Walks Into A Bar,Tyler Farr,51,51,20,20
Take It On Back,Chase Bryant,82,82,8,8
Ain't Worth The Whiskey,Cole Swindell,43,43,19,19
I Mean It,G-Eazy Featuring Remo,98,98,4,4
Elastic Heart,Sia,17,17,30,30
Ayo,Chris Brown & Tyga,21,21,20,20
Love Me Like You Do,Ellie Goulding,3,3,34,34
Irresistible,Fall Out Boy,77,77,2,2
Best Friends,Sophia Grace,87,87,1,1
Blank Space,I Prevail,90,90,1,1
Not For Long,B.o.B Featuring Trey Songz,80,80,9,9
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,13,13,37,37
All About It,Hoodie Allen Featuring Ed Sheeran,71,71,4,4
Sugar,Maroon 5,2,2,42,42
Heartbeat Song,Kelly Clarkson,21,21,20,20
Homegrown,Zac Brown Band,35,35,20,20
Uma Thurman,Fall Out Boy,22,22,27,27
Glory,Common & John Legend,49,49,3,3
Say You Do,Dierks Bentley,52,52,18,18
The Body,Wale Featuring Jeremih,87,87,6,6
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,4,4,20,20
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,14,14,20,20
Worth It,Fifth Harmony Featuring Kid Ink,12,12,36,36
Trap Queen,Fetty Wap,2,2,43,43
Somebody,Natalie La Rose Featuring Jeremih,10,10,26,26
Immortals,Fall Out Boy,72,72,8,8
Slow Motion,Trey Songz,26,26,26,26
Shots,Imagine Dragons,75,75,3,3
Budapest,George Ezra,32,32,23,23
Chains,Nick Jonas,13,13,20,20
Talking Body,Tove Lo,12,12,30,30
I Bet,Ciara,43,43,14,14
Work It,"Missy ""Misdemeanor"" Elliott",2,35,26,1
Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",7,40,25,1
Blessings,Big Sean Featuring Drake,28,28,20,20
Lay Me Down,Sam Smith,8,8,20,20
A Little Too Much,Shawn Mendes,94,94,1,1
Hotel,Kid Ink Featuring Chris Brown,96,96,1,1
Out The Speakers,A-Trak + Milo & Otis Featuring Rich Kidz,98,98,1,1
Girl Crush,Little Big Town,18,18,24,24
Energy,Drake,26,26,20,20
Little Red Wagon,Miranda Lambert,55,55,11,11
One Last Time,Ariana Grande,13,13,20,20
Preach,Drake Featuring PARTYNEXTDOOR,82,82,2,2
Legend,Drake,52,52,12,12
10 Bands,Drake,58,58,13,13
Used To,Drake Featuring Lil Wayne,84,84,2,2
Where You Belong,The Weeknd,95,95,1,1
"Honey, I'm Good.",Andy Grammer,9,9,31,31
I Put A Spell On You,Annie Lennox,97,97,1,1
Keep Your Money,Empire Cast Featuring Jussie Smollett,99,99,1,1
What Kind Of Man,Florence + The Machine,88,88,2,2
Wonderland,Taylor Swift,51,51,1,1
Know Yourself,Drake,53,53,20,20
No Tellin',Drake,81,81,2,2
6 God,Drake,83,83,1,1
Now & Forever,Drake,95,95,1,1
6 Man,Drake,97,97,1,1
Go Hard Or Go Home,Wiz Khalifa & Iggy Azalea,86,86,2,2
I Want You To Know,Zedd Featuring Selena Gomez,17,17,16,16
First Kiss,Kid Rock,66,66,1,1
You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,47,47,4,4
All Your Fault,Big Sean Featuring Kanye West,80,80,1,1
You Are In Love,Taylor Swift,83,83,1,1
Nobody Love,Tori Kelly,60,60,11,11
Smoke,A Thousand Horses,47,47,20,20
Raise 'Em Up,Keith Urban Featuring Eric Church,56,56,14,14
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,82,82,10,10
Watch Me,Silento,3,3,38,38
Paradise,Big Sean,99,99,1,1
All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",15,15,15,15
Conqueror,Empire Cast Featuring Estelle & Jussie Smollett,42,42,2,2
I Really Like You,Carly Rae Jepsen,39,39,20,20
New Romantics,Taylor Swift,71,71,1,1
Don't It,Billy Currington,44,44,20,20
Adore,Cashmere Cat Featuring Ariana Grande,93,93,1,1
She Don't Love You,Eric Paslay,77,77,12,12
Monster,Meek Mill,96,96,1,1
Where Are U Now,Skrillex & Diplo With Justin Bieber,8,8,37,37
Believe,Mumford & Sons,31,31,15,15
Want To Want Me,Jason Derulo,5,5,35,35
Games,Luke Bryan,92,92,5,5
Bills,LunchMoney Lewis,79,79,6,6
Bright,Echosmith,40,40,20,20
Wild Child,Kenny Chesney With Grace Potter,56,56,15,15
Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,55,55,17,17
Little Toy Guns,Carrie Underwood,47,47,18,18
See You Again,Wiz Khalifa Featuring Charlie Puth,1,1,36,36
King Kunta,Kendrick Lamar,58,58,11,11
The Blacker The Berry,Kendrick Lamar,66,66,1,1
Alright,Kendrick Lamar,81,81,14,14
Fairly Local,Twenty One Pilots,84,84,1,1
Wesley's Theory,Kendrick Lamar Featuring George Clinton & Thundercat,91,91,1,1
These Walls,"Kendrick Lamar Featuring Bilal, Anna Wise & Thundercat",94,94,1,1
Sippin' On Fire,Florida Georgia Line,40,40,20,19
Institutionalized,"Kendrick Lamar Featuring Bilal, Anna Wise & Snoop Dogg",99,99,1,1
B**** Better Have My Money,Rihanna,15,15,23,23
El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,56,56,30,30
Trouble,Iggy Azalea Featuring Jennifer Hudson,67,67,5,5
Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",8,8,24,24
Failure,Breaking Benjamin,80,80,1,1
Baby Blue,Action Bronson Featuring Chance the Rapper,91,91,1,1
Love You Like That,Canaan Smith,46,46,20,20
You Know You Like It,DJ Snake & AlunaGeorge,13,13,21,21
Like A Wrecking Ball,Eric Church,51,51,22,22
Get Low,Dillon Francis & DJ Snake,61,61,9,9
The Matrimony,Wale Featuring Usher,70,70,19,19
Good Lovin,Ludacris Featuring Miguel,91,91,2,2
Love Me Like You Mean It,Kelsea Ballerini,45,45,18,18
Commas,Future,55,55,20,20
Ride Out,"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",70,70,3,3
Tear In My Heart,Twenty One Pilots,82,82,8,8
Crash And Burn,Thomas Rhett,36,36,20,20
Goodbye,Who is Fancy,98,98,1,1
Baby Be My Love Song,Easton Corbin,56,56,16,16
Lean On,Major Lazer X DJ Snake Featuring Mo,4,4,32,32
Nasty Freestyle,T-Wayne,9,9,20,20
Fight Song,Rachel Platten,6,6,31,31
American Oxygen,Rihanna,78,78,4,4
Sangria,Blake Shelton,38,38,20,20
Be Real,Kid Ink Featuring DeJ Loaf,43,43,20,20
Imagine,Sawyer Fredericks,98,98,1,1
Renegades,X Ambassadors,17,17,31,31
House Of The Rising Sun,Kimberly Nichole,100,100,1,1
Hallelujah,Panic! At The Disco,40,40,1,1
Nothing Without Love,Nate Ruess,77,77,4,4
Nasty,Bandit Gang Marco Featuring Dro,41,41,9,9
Make It Rain,Koryn Hawthorne,84,84,1,1
Cheerleader,OMI,1,1,30,30
Flex (Ooh Ooh Ooh),Rich Homie Quan,26,26,27,27
I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina,90,90,9,9
Iris,Sawyer Fredericks,100,100,1,1
Simple Man,Sawyer Fredericks,71,71,1,1
Infinity,Mariah Carey,82,82,1,1
Stressed Out,Twenty One Pilots,69,69,8,8
Flicka Da Wrist,Chedda Da Connect,94,94,4,4
Tonight Looks Good On You,Jason Aldean,46,46,18,17
One Hell Of An Amen,Brantley Gilbert,44,44,18,18
Crushin' It,Brad Paisley,66,66,15,15
Pretty Girls,Britney Spears & Iggy Azalea,29,29,8,8
Coffee,Miguel,78,78,3,3
I Need Your Love,"Shaggy Featuring Mohombi, Faydee, Costi",66,66,8,8
Classic Man,Jidenna Featuring Roman Gianarthur,22,22,21,21
The Night Is Still Young,Nicki Minaj,31,31,17,17
Shine On,Sawyer Fredericks,99,99,1,1
I'm Comin' Over,Chris Young,44,44,20,20
This Summer's Gonna Hurt...,Maroon 5,23,23,13,13
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",68,68,15,15
Fun,Pitbull Featuring Chris Brown,40,40,15,15
Photograph,Ed Sheeran,10,10,27,27
Beautiful Life,Nick Fradiani,93,93,1,1
A Thousand Years,Sawyer Fredericks,94,94,1,1
Kick The Dust Up,Luke Bryan,26,26,20,20
Please,Sawyer Fredericks,37,37,1,1
Old Man,Sawyer Fredericks,63,63,1,1
Flashlight,Jessie J,61,61,7,7
Beautiful Now,Zedd Featuring Jon Bellion,64,64,14,14
Change My Mind,Meghan Linsey,92,92,1,1
The Hills,The Weeknd,1,1,25,25
L$D,A$AP Rocky,62,62,3,3
Electric Body,A$AP Rocky Featuring ScHoolboy Q,80,80,2,2
Stitches,Shawn Mendes,4,4,25,25
Loving You Easy,Zac Brown Band,40,40,17,17
Young & Crazy,Frankie Ballard,55,55,15,15
Buy Me A Boat,Chris Janson,41,41,20,20
You Changed Me,Jamie Foxx Featuring Chris Brown,93,93,2,2
Kiss You In The Morning,Michael Ray,55,55,14,14
Planez,Jeremih Featuring J. Cole,44,44,20,20
Phenomenal,Eminem,47,47,1,1
"Ulay, Oh",How I Became The Bomb,58,58,1,1
House Party,Sam Hunt,26,26,20,20
Everyday,A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson,92,92,2,2
Hood Go Crazy,Tech N9ne Featuring 2 Chainz & B.o.B,90,90,7,7
Hell Of A Night,Dustin Lynch,55,55,16,16
Can't Feel My Face,The Weeknd,1,1,23,23
3500,Travi$ Scott Featuring Future & 2 Chainz,82,82,1,1
"John Cougar, John Deere, John 3:16",Keith Urban,40,40,20,20
Back It Up,Prince Royce Featuring Jennifer Lopez & Pitbull,92,92,2,2
This Could Be Us,Rae Sremmurd,49,49,20,20
Lose My Mind,Brett Eldredge,48,48,20,20
Ghost Town,Adam Lambert,64,64,17,17
B**** I'm Madonna,Madonna Featuring Nicki Minaj,84,84,2,2
Marvin Gaye,Charlie Puth Featuring Meghan Trainor,21,21,20,20
Sparks,Hilary Duff,93,93,1,1
Good Thing,Sage The Gemini Featuring Nick Jonas,75,75,8,8
Good For You,Selena Gomez Featuring A$AP Rocky,5,5,21,21
No Sleeep,Janet Featuring J. Cole,63,63,2,2
"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,43,43,14,14
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,21,21,20,20
Yoga,Janelle Monae & Jidenna,79,79,6,6
Real Life,Jake Owen,74,74,13,13
Like I Can,Sam Smith,99,99,2,2
Check,Young Thug,100,100,1,1
679,Fetty Wap Featuring Remy Boyz,4,4,20,20
Cool For The Summer,Demi Lovato,11,11,20,20
R.I.C.O.,Meek Mill Featuring Drake,40,40,13,13
Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,84,84,3,3
Do It Again,Pia Mia Featuring Chris Brown & Tyga,71,71,11,11
Bad For You,Meek Mill Featuring Nicki Minaj,78,78,2,2
My Way,Fetty Wap Featuring Monty,7,7,19,19
Brother,Needtobreathe Featuring Gavin DeGraw,98,98,2,2
Love Is Your Name,Steven Tyler,75,75,1,1
Lord Knows,Meek Mill,88,88,2,2
Jump Out The Face,Meek Mill Featuring Future,91,91,2,2
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,9,9,19,19
Ex's & Oh's,Elle King,10,10,19,19
Break Up With Him,Old Dominion,44,44,19,19
Kings Never Die,Eminem Featuring Gwen Stefani,80,80,2,2
Should've Been Us,Tori Kelly,51,51,10,10
Fly,Maddie & Tae,61,61,14,14
Burning House,Cam,50,50,18,18
She's Kinda Hot,5 Seconds of Summer,22,22,9,9
How Deep Is Your Love,Calvin Harris & Disciples,27,27,17,17
Where Ya At,Future Featuring Drake,28,28,17,17
Strip It Down,Luke Bryan,30,30,15,15
Locked Away,R. City Featuring Adam Levine,6,6,17,17
Blow A Bag,Future,95,95,1,1
Anything Goes,Florida Georgia Line,55,55,18,17
Save It For A Rainy Day,Kenny Chesney,54,54,17,17
Dance Like We're Making Love,Ciara,100,100,1,1
Fire N Gold,Bea Miller,78,78,1,1
Cheyenne,Jason Derulo,66,66,7,7
Drag Me Down,One Direction,3,3,15,15
Back To Back,Drake,21,21,15,15
Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",38,38,6,6
Omen,Disclosure Featuring Sam Smith,64,64,6,6
Hotline Bling,Drake,2,2,15,15
Charged Up,Drake,78,78,1,1
100,The Game Featuring Drake,82,82,10,10
Comfortable,K Camp,54,54,15,15
Let Me See Ya Girl,Cole Swindell,59,59,15,15
Here,Alessia Cara,11,11,15,15
If Only,Dove Cameron,94,94,2,2
Again,Fetty Wap,33,33,14,14
High By The Beach,Lana Del Rey,51,51,3,3
Love Myself,Hailee Steinfeld,30,30,14,14
Nothin' Like You,Dan + Shay,62,62,14,14
Gonna Wanna Tonight,Chase Rice,67,67,12,12
Black Magic,Little Mix,67,67,8,8
100 Grandkids,Mac Miller,100,100,1,1
Straight Outta Compton,N.W.A,38,38,2,2
Hit The Quan,iLoveMemphis,15,15,13,13
Boyz-N-The Hood,Eazy-E,50,50,2,2
The Fix,Nelly Featuring Jeremih,66,66,7,7
Fly Away,5 Seconds of Summer,100,100,1,1
Smoke Break,Carrie Underwood,43,43,12,12
Levels,Nick Jonas,44,44,12,12
Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",12,12,12,12
Liquor,Chris Brown,60,60,11,11
About You,Trey Songz,83,83,3,3
Cecilia And The Satellite,Andrew McMahon In the Wilderness,96,96,3,3
I'm To Blame,Kip Moore,100,100,1,1
What Do You Mean?,Justin Bieber,1,1,11,11
Wildest Dreams,Taylor Swift,5,5,12,11
Prisoner,The Weeknd Featuring Lana Del Rey,47,47,3,3
Tell Your Friends,The Weeknd,54,54,3,3
Acquainted,The Weeknd,60,60,3,3
Real Life,The Weeknd,62,62,2,2
Roots,Imagine Dragons,77,77,1,1
Shameless,The Weeknd,79,79,2,2
Losers,The Weeknd Featuring Labrinth,85,85,1,1
Dark Times,The Weeknd Featuring Ed Sheeran,91,91,3,3
Jet Black Heart,5 Seconds of Summer,95,95,1,1
New Americana,Halsey,87,87,9,9
In The Night,The Weeknd,100,100,1,1
Antidote,Travis Scott,24,24,10,10
Burn Slow,Wiz Khalifa Featuring Rae Sremmurd,83,83,1,1
White Iverson,Post Malone,28,28,10,10
Ginza,J Balvin,84,84,10,10
Same Old Love,Selena Gomez,14,14,9,9
Right Hand,Drake,58,58,9,9
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,63,63,9,9
Gonna,Blake Shelton,59,59,9,9
Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth,86,86,7,7
Hold My Hand,Jess Glynne,86,86,6,6
Firestone,Kygo Featuring Conrad,92,92,1,1
Hide Away,Daya,71,71,8,8
Come Get Her,Rae Sremmurd,56,56,9,9
On My Mind,Ellie Goulding,15,15,8,8
Jumpman,Drake & Future,12,12,8,8
Infinity,One Direction,54,54,2,2
RGF Island,Fetty Wap,57,57,8,8
Diamonds Dancing,Drake & Future,53,53,8,8
$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,71,71,6,6
Big Rings,Drake & Future,52,52,8,8
Digital Dash,Drake & Future,62,62,7,7
Confident,Demi Lovato,31,31,6,6
Live From The Gutter,Drake & Future,74,74,5,5
Scholarships,Drake & Future,69,69,7,7
30 For 30 Freestyle,Drake,88,88,2,2
I'm The Plug,Drake & Future,76,76,5,5
Runnin' (Lose It All),Naughty Boy Featuring Beyonce & Arrow Benjamin,90,90,1,1
Die A Happy Man,Thomas Rhett,25,25,8,8
Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,83,83,6,6
Hold Each Other,A Great Big World Featuring FUTURISTIC,99,99,2,2
Alive,Sia,56,56,2,2
Writing's On The Wall,Sam Smith,71,71,2,2
Plastic Bag,Drake & Future,78,78,2,2
Change Locations,Drake & Future,82,82,3,3
Don't,Bryson Tiller,42,42,7,7
Jugg,Fetty Wap Featuring Monty,86,86,5,5
Jersey,Future,87,87,2,2
Lay It All On Me,Rudimental Featuring Ed Sheeran,48,48,6,6
Back Up,DeJ Loaf Featuring Big Sean,54,54,6,6
Break Up In A Small Town,Sam Hunt,42,42,6,6
Stay A Little Longer,Brothers Osborne,72,72,6,6
I Got The Boy,Jana Kramer,77,77,5,5
Top Of The World,Tim McGraw,80,80,5,5
Love Me,The 1975,100,100,1,1
Perfect,One Direction,10,10,4,4
Cake By The Ocean,DNCE,79,79,4,4
Say It,Tory Lanez,57,57,4,4
Gonna Know We Were Here,Jason Aldean,63,74,5,4
Roses,The Chainsmokers Featuring ROZES,64,64,4,4
Home,One Direction,74,74,2,2
Can't Sleep Love,Pentatonix,99,99,1,1
Hello,Adele,1,1,3,3
Sorry,Justin Bieber,2,2,3,3
Emperor's New Clothes,Panic! At The Disco,68,68,2,2
Used To Love You Sober,Kane Brown,82,82,1,1
Used To Love You,Gwen Stefani,84,84,1,1
Dibs,Kelsea Ballerini,90,90,3,3
I Love This Life,LoCash,88,88,3,3
Exchange,Bryson Tiller,76,76,3,3
Focus,Ariana Grande,7,7,2,2
Tennessee Whiskey,Chris Stapleton,20,20,2,2
Thriller,Michael Jackson,4,45,17,1
I'll Show You,Justin Bieber,27,27,2,2
"Me, Myself & I",G-Eazy x Bebe Rexha,83,83,2,2
Beautiful Drug,Zac Brown Band,95,95,2,2
Already Callin' You Mine,Parmalee,96,96,1,1
We Went,Randy Houser,100,100,1,1
Adventure Of A Lifetime,Coldplay,55,55,1,1
Do It Like Me,DLOW,61,61,1,1
History,One Direction,65,65,1,1
Traveller,Chris Stapleton,87,87,1,1
Halo,Jordan Smith,88,88,1,1
WTF (Where They From),Missy Elliott Featuring Pharrell Williams,91,91,1,1
Stand By You,Rachel Platten,94,94,1,1
My House,Flo Rida,96,96,1,1
