song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Ship Of Fools (Save Me From Tomorrow),World Party,27,27,15,15
I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,1,1,17,17
How Much Love,Survivor,51,51,9,9
I Got The Feelin' (It's Over),Gregory Abbott,56,56,11,11
Light Of Day,The Barbusters (Joan Jett And The Blackhearts),33,33,11,11
Dance,Ratt,59,59,9,9
All I Know Is The Way I Feel,The Pointer Sisters,93,93,2,2
Showing Out (Get Fresh At The Weekend),Mel & Kim,78,78,7,7
Come As You Are,Peter Wolf,15,15,15,15
I Will Be There,Glass Tiger,34,34,11,11
Sexappeal,Georgio,58,58,9,9
Show Me,The Cover Girls,44,44,18,18
Never Enough,Patty Smyth,61,61,11,11
It's Tricky,Run-D.M.C.,57,57,10,10
Keep Your Eye On Me,Herb Alpert,46,46,10,10
The Right Thing,Simply Red,27,27,15,15
So Much For Love,The Venetians,88,88,5,5
Sign 'O' The Times,Prince,3,3,14,14
Boom Boom (Let's Go Back To My Room),Paul Lekakis,43,43,13,13
Can'tcha Say (You Believe In Me)/Still In Love,Boston,20,20,13,13
(I Just) Died In Your Arms,Cutting Crew,1,1,19,19
Looking For A New Love,Jody Watley,2,2,19,19
The Boy In The Bubble,Paul Simon,86,86,4,4
Meet Me Half Way,Kenny Loggins,11,11,25,25
Boy Toy,Tia,97,97,2,2
Hold Me,Colin James Hay,99,99,1,1
What's Going On,Cyndi Lauper,12,12,13,13
Talk Dirty To Me,Poison,9,9,16,16
Right On Track,The Breakfast Club,7,7,19,19
Heartbreak Beat,Psychedelic Furs,26,26,14,14
He Wants My Body,Starpoint,89,89,7,7
There's Nothing Better Than Love,Luther Vandross with Gregory Hines,50,50,14,14
"Do Ya, Do Ya (Wanna Please Me)",Samantha Fox,87,87,5,5
La Isla Bonita,Madonna,4,4,17,17
With Or Without You,U2,1,1,18,18
Brass Monkey,Beastie Boys,48,48,10,10
If She Would Have Been Faithful. . .,Chicago,17,17,19,19
Fascinated,Company B,21,21,18,18
World Shut Your Mouth,Julian Cope,84,84,4,4
Same Ole Love (365 Days A Year),Anita Baker,44,44,14,14
Big Love,Fleetwood Mac,5,5,16,16
Heat Of The Night,Bryan Adams,6,6,16,16
Se La,Lionel Richie,20,20,13,13
Get That Love,Thompson Twins,31,31,11,11
Always,Atlantic Starr,1,1,22,22
The Secret Of My Success,Night Ranger,64,64,8,8
Just To See Her,Smokey Robinson,8,8,21,21
Dancin' With My Mirror,Corey Hart,88,88,3,3
You Can Call Me Al,Paul Simon,23,23,29,15
Living In A Dream,Pseudo Echo,57,57,9,9
Battleship Chains,The Georgia Satellites,86,86,5,5
You Keep Me Hangin' On,Kim Wilde,1,1,21,21
I Know What I Like,Huey Lewis & The News,9,9,14,14
Day-In Day-Out,David Bowie,21,21,12,12
Lessons In Love,Level 42,12,12,18,18
Don't Give Up,Peter Gabriel/Kate Bush,72,72,6,6
Baby Grand,Billy Joel featuring Ray Charles,75,75,7,7
Songbird,Kenny G,4,4,22,22
I'm No Angel,The Gregg Allman Band,49,49,10,10
One Simple Thing,Stabilizers,93,93,3,3
Wanted Dead Or Alive,Bon Jovi,7,7,17,17
Young Blood,Bruce Willis,68,68,5,5
Head To Toe,Lisa Lisa And Cult Jam,1,1,20,20
Diamonds,Herb Alpert,5,5,19,19
Endless Nights,Eddie Money,21,21,19,19
Shy Girl,Stacey Q,89,89,11,11
Should I See,Frozen Ghost,69,69,10,10
I'll Still Be Loving You,Restless Heart,33,33,18,18
Don't Disturb This Groove,The System,4,4,21,21
Wild Horses,Gino Vannelli,55,55,15,15
We Are What We Are,The Other Ones,53,53,9,9
Black Dog,Newcity Rockers,80,80,6,6
Go See The Doctor,Kool Moe Dee,89,89,5,5
In Too Deep,Genesis,3,3,17,17
Why Can't This Night Go On Forever,Journey,60,60,12,12
Jammin' Me,Tom Petty And The Heartbreakers,18,18,12,12
Back And Forth,Cameo,50,50,8,8
Somebody Save Me,Cinderella,66,66,7,7
Sweet Sixteen,Billy Idol,20,20,14,14
Something In My House,Dead or Alive,85,85,6,6
Dirty Water,Rock And Hyde,61,61,10,10
Soul City,Partland Brothers,27,27,13,13
Meet El Presidente,Duran Duran,70,70,5,5
Rock The Night,Europe,30,30,13,13
Something So Strong,Crowded House,7,7,21,21
I'd Still Say Yes,Klymaxx,18,18,20,20
Heart And Soul,T'Pau,4,4,27,27
Point Of No Return,Expose,5,5,17,17
Weatherman Says,Jack Wagner,67,67,6,6
Variety Tonight,REO Speedwagon,60,60,9,9
Break Every Rule,Tina Turner,74,74,5,5
Ready Or Not,Lou Gramm,54,54,12,12
Weapons Of Love,The Truth,65,65,9,9
Only In My Dreams,Debbie Gibson,4,4,28,28
Man Against The World,Survivor,86,86,5,5
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,1,1,18,18
Alone,Heart,1,1,21,21
Every Little Kiss,Bruce Hornsby & The Range,14,14,24,15
Funkytown,Pseudo Echo,6,6,15,15
Flames Of Paradise,Jennifer Rush (Duet With Elton John),36,36,13,13
Kiss Him Goodbye,The Nylons,12,12,17,17
Right Next Door (Because Of Me),The Robert Cray Band,80,80,6,6
Little Suzi,Tesla,91,91,3,3
"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger,1,1,18,18
The Pleasure Principle,Janet Jackson,14,14,18,18
Why Should I Cry?,Nona Hendryx,58,58,9,9
Happy,Surface,20,20,14,14
Give Me All Night,Carly Simon,61,61,12,12
Primitive Love Rites,Mondo Rock,71,71,6,6
Can't Get Started,Peter Wolf,75,75,5,5
Rhythm Is Gonna Get You,Gloria Estefan & Miami Sound Machine,5,5,17,17
"Girls, Girls, Girls",Motley Crue,12,12,15,15
Wot's It To Ya,Robbie Nevil,10,10,16,16
If I Was Your Girlfriend,Prince,67,67,6,6
Back In The High Life Again,Steve Winwood,13,13,21,21
Moonlighting (Theme),Al Jarreau,23,23,13,13
She Don't Look Back,Dan Fogelberg,84,84,6,6
Why You Treat Me So Bad,Club Nouveau,39,39,13,13
"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,2,2,20,20
"Cross My Broken Heart (From ""Beverly Hills Cop II"")",The Jets,7,7,16,16
One For The Mockingbird,Cutting Crew,38,38,11,11
Rock Steady,The Whispers,7,7,23,23
"Hypnotize Me (From ""Innerspace"")",Wang Chung,36,36,12,12
Can't We Try,Dan Hill (Duet With Vonda Shepard),6,6,24,24
Mary's Prayer,Danny Wilson,23,23,20,20
Luka,Suzanne Vega,3,3,19,19
I Still Haven't Found What I'm Looking For,U2,1,1,17,17
Hearts On Fire,Bryan Adams,26,26,13,13
Don't Mean Nothing,Richard Marx,3,3,21,21
Since You've Been Gone,The Outfield,31,31,15,15
Boy Blue,Cyndi Lauper,71,71,4,4
Under The Boardwalk,Bruce Willis,59,59,7,7
I Want Action,Poison,50,50,10,10
Want You For My Girlfriend,4 by Four,79,79,6,6
Still Of The Night,Whitesnake,79,79,7,7
Downtown Train,Patty Smyth,95,95,2,2
Certain Things Are Likely,K.T.P.,97,97,4,4
Seven Wonders,Fleetwood Mac,19,19,13,13
Give To Live,Sammy Hagar,23,23,17,17
That's Freedom,Tom Kimmel,64,64,8,8
Living In A Box,Living In A Box,17,17,15,15
Still A Thrill,Jody Watley,56,56,7,7
These Times Are Hard For Lovers,John Waite,53,53,16,16
Why Can't I Be You?,The Cure,54,54,12,12
Rock-A-Lott,Aretha Franklin,82,82,4,4
"Good Times (From ""The Lost Boys"")",INXS & Jimmy Barnes,47,47,13,13
It's Not Over ('til It's Over),Starship,9,9,16,16
Lies,Jonathan Butler,27,27,14,14
Jam Tonight,Freddie Jackson,32,32,13,13
La Bamba,Los Lobos,1,1,21,21
Dreamin',Will to Power,50,50,16,16
Jane's Getting Serious,Jon Astley,77,77,10,10
Holiday,Kool & The Gang,66,66,7,7
Here I Go Again,Whitesnake,1,1,22,22
In Love With Love,Debbie Harry,70,70,7,7
When Smokey Sings,ABC,5,5,19,19
Shattered Glass,Laura Branigan,48,48,10,10
Hearts Away,Night Ranger,90,90,3,3
Stand Back,The Fabulous Thunderbirds,76,76,5,5
Who's That Girl,Madonna,1,1,16,16
Love Power,Dionne Warwick & Jeffrey Osborne,12,12,14,14
Wipeout,Fat Boys & The Beach Boys,12,12,19,19
Who Found Who,Jellybean Featuring Elisa Fiorillo,16,16,15,15
I'm Bad,LL Cool J,84,84,4,4
Kiss And Tell,The Breakfast Club,48,48,9,9
Niagara Falls,Chicago,91,91,3,3
Shy Boys,Ana,94,94,3,3
Doing It All For My Baby,Huey Lewis & The News,6,6,16,16
"I Heard A Rumour (From ""Disorderlies"")",Bananarama,4,4,19,19
In My Dreams,REO Speedwagon,19,19,20,20
"Twistin' The Night Away (From ""Innerspace"")",Rod Stewart,80,80,4,4
One Heartbeat,Smokey Robinson,10,10,19,19
Johnny B,Hooters,61,61,11,11
Show Me The Way,Regina Belle,68,68,9,9
Say You Really Want Me,Kim Wilde,44,44,8,8
Making Love In The Rain,Herb Alpert,35,35,14,14
Touch Of Grey,Grateful Dead,9,9,15,15
"Back To Paradise (From ""Revenge Of The Nerds II"")",Thirty Eight Special,41,41,11,11
Fake,Alexander O'Neal,25,25,15,15
Jump Start,Natalie Cole,13,13,18,18
Strangelove,Depeche Mode,76,76,6,6
Montego Bay,Amazulu,90,90,4,4
Didn't We Almost Have It All,Whitney Houston,1,1,17,17
I Need Love,LL Cool J,14,14,13,13
U Got The Look,Prince,2,2,18,18
Carrie,Europe,3,3,18,18
Lost In Emotion,Lisa Lisa And Cult Jam,1,1,18,18
Watching Over You,Glenn Medeiros,80,80,8,8
Holiday,The Other Ones,29,29,17,17
Misfit,Curiosity Killed The Cat,42,42,13,13
Don't Look Down - The Sequel,Go West,39,39,13,13
Spring Love,The Cover Girls,98,98,1,1
I Just Can't Stop Loving You,Michael Jackson With Siedah Garrett,1,1,14,14
Never Let Me Down,David Bowie,27,27,11,11
"Be There (From ""Beverly Hills Cop II"")",The Pointer Sisters,42,42,9,9
Running In The Family,Level 42,83,83,4,4
Oh Yeah,Yello,51,51,11,11
World Where You Live,Crowded House,65,65,8,8
Painted Moon,The Silencers,82,82,6,6
Paper In Fire,John Mellencamp,9,9,16,16
Who Will You Run To,Heart,7,7,16,16
Let Me Be The One,Expose,7,7,16,16
One Lover At A Time,Atlantic Starr,58,58,13,13
Casanova,Levert,5,5,16,16
Breakout,Swing Out Sister,6,6,16,16
Heartache,Pepsi & Shirlie,78,78,8,8
Something Real (Inside Me/Inside You),Mr. Mister,29,29,11,11
Victim Of Love,Bryan Adams,32,32,12,12
Silent Morning,Noel,47,47,15,15
Dinner With Gershwin,Donna Summer,48,48,11,11
Notorious,Loverboy,38,38,14,14
Women,Def Leppard,80,80,5,5
No One In The World,Anita Baker,44,44,15,15
Rock Me,Great White,60,60,14,14
Into My Secret,Alisha,97,97,1,1
You Are The Girl,The Cars,17,17,14,14
Little Lies,Fleetwood Mac,4,4,14,14
Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),15,15,14,14
I Think We're Alone Now,Tiffany,1,1,14,14
I Don't Think That Man Should Sleep Alone,Ray Parker Jr.,68,68,7,7
Let's Dance,Chris Rea,81,81,5,5
Happy Together,The Nylons,75,75,7,7
Tina Cherry,Georgio,96,96,2,2
Love Is A House,Force M.D.'s,78,78,9,9
He's My Girl,David Hallyday,79,79,6,6
It's A Sin,Pet Shop Boys,9,9,13,13
"Mony Mony ""Live""",Billy Idol,1,1,13,13
I've Been In Love Before,Cutting Crew,9,9,13,13
I Won't Forget You,Poison,13,13,13,13
That's What Love Is All About,Michael Bolton,25,25,13,13
Betcha Say That,Gloria Estefan & Miami Sound Machine,36,36,11,11
Causing A Commotion,Madonna,2,2,12,12
Where The Streets Have No Name,U2,13,13,12,12
Let's Work,Mick Jagger,39,39,9,9
Love Is Contagious,Taja Sevelle,62,62,10,10
Sugar Free,Wa Wa Nee,35,35,12,12
"Come On, Let's Go",Los Lobos,21,21,12,12
Solitude Standing,Suzanne Vega,94,94,3,3
Rev It Up,Newcity Rockers,86,86,4,4
Bad,Michael Jackson,1,1,11,11
Waterfall,Wendy And Lisa,56,56,10,10
Hourglass,Squeeze,18,18,11,11
You Win Again,Bee Gees,75,75,6,6
The One I Love,R.E.M.,12,12,11,11
Boys Night Out,Timothy B. Schmit,25,25,11,11
We Should Be Sleeping,Eddie Money,90,90,3,3
Should've Known Better,Richard Marx,4,4,10,10
Heaven Is A Place On Earth,Belinda Carlisle,2,2,10,10
(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,1,1,10,10
Beat Patrol,Starship,46,46,10,10
"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,17,17,10,10
Don't Lose Any Sleep,John Waite,81,81,4,4
Heart And Soul,The Monkees,87,87,4,4
Follow You,Glen Burtnick,65,65,8,8
Crazy Crazy Nights,Kiss,65,65,7,7
Brilliant Disguise,Bruce Springsteen,5,5,9,9
Love Will Find A Way,Yes,30,30,9,9
Shake Your Love,Debbie Gibson,10,10,9,9
Satellite,Hooters,61,61,8,8
Don't You Want Me,Jody Watley,14,14,9,9
Dude (Looks Like A Lady),Aerosmith,22,22,9,9
We'll Be Together,Sting,8,8,8,8
Valerie,Steve Winwood,20,20,12,8
Animal,Def Leppard,31,31,8,8
(You're Puttin') A Rush On Me,Stephanie Mills,85,85,2,2
Learning To Fly,Pink Floyd,70,70,8,8
I Don't Mind At All,Bourgeois Tagg,42,42,8,8
Nothing's Gonna Stop Me Now,Samantha Fox,80,80,5,5
Tell It To My Heart(Dub),Taylor Dayne,26,26,8,8
Just Like Heaven,The Cure,49,49,8,8
Skeletons,Stevie Wonder,21,21,7,7
I Do You,The Jets,24,24,7,7
Special Way,Kool & The Gang,72,72,7,7
So The Story Goes,Living In A Box,81,81,4,4
Crazy World,Big Trouble,71,71,7,7
Motortown,The Kane Gang,47,47,7,7
Crazy,Icehouse,41,41,7,7
Is This Love,Whitesnake,11,11,6,6
Faith,George Michael,5,5,6,6
Got My Mind Set On You,George Harrison,19,19,6,6
Cherry Bomb,John Mellencamp,27,27,6,6
Eagles Fly,Sammy Hagar,82,82,6,6
American Dream,Simon F,91,91,2,2
Need You Tonight,INXS,29,29,6,6
True Faith,New Order,43,43,6,6
If You Let Me Stay,Terence Trent D'Arby,68,68,6,6
Power Of Love,Laura Branigan,40,40,6,6
So Emotional,Whitney Houston,16,16,5,5
Reservations For Two,Dionne & Kashif,62,62,5,5
Sweet Rachel,Beau Coup,80,80,5,5
We've Only Just Begun (The Romance Is Not Over),Glenn Jones,70,70,5,5
Pop Goes The World,Men Without Hats,56,56,5,5
System Of Survival,"Earth, Wind & Fire",68,68,5,5
Candle In The Wind,Elton John,33,33,4,4
There's The Girl,Heart,34,34,4,4
Kick The Wall,Jimmy Davis & Junction,67,67,4,4
(Baby Tell Me) Can You Dance,Shanice Wilson,54,54,4,4
"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,51,51,4,4
I Live For Your Love,Natalie Cole,52,52,4,4
The Real Thing,Jellybean Featuring Steven Dante,82,82,4,4
Honestly,Stryper,60,60,4,4
Don't Shed A Tear,Paul Carrack,58,58,3,3
Hazy Shade Of Winter,The Bangles,44,44,3,3
I Could Never Take The Place Of Your Man,Prince,45,45,3,3
Guaranteed For Life,Millions Like Us,69,69,3,3
I Want To Be Your Man,Roger,53,53,3,3
What's Too Much,Smokey Robinson,80,80,3,3
Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,88,88,3,3
Strap Me In,The Cars,85,85,3,3
Criticize,Alexander O'Neal,74,74,3,3
The Way You Make Me Feel,Michael Jackson,35,35,2,2
Push It,Salt-N-Pepa,64,64,2,2
I Can't Help It,Bananarama,66,66,2,2
I Found Someone,Cher,75,75,2,2
Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,79,79,2,2
Don't Tell Me The Time,Martha Davis,83,83,2,2
You And Me Tonight,Deja,76,76,2,2
Seasons Change,Expose,57,57,1,1
Everywhere,Fleetwood Mac,65,65,1,1
Throwaway,Mick Jagger,85,85,1,1
Could've Been,Tiffany,86,86,1,1
Cherokee,Europe,91,91,1,1
She's Fly,Tony Terry,92,92,1,1
You're All I Need,Motley Crue,93,93,1,1
Because Of You,The Cover Girls,94,94,1,1
Pump Up The Volume,M/A/R/R/S,96,96,1,1
