song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Come On Get Higher,Matt Nathanson,59,59,20,8
Chinese Democracy,Guns N' Roses,34,75,3,2
Don't,Billy Currington,52,52,20,16
Country Boy,Alan Jackson,49,49,19,16
Love Remembers,Craig Morgan,73,78,9,4
Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,44,44,20,19
Waitin' On A Woman,Brad Paisley,44,80,20,1
What About Now,Daughtry,18,81,20,5
Another Way to Die,Jack White & Alicia Keys,81,82,2,1
Playa Cardz Right,Keyshia Cole Featuring 2Pac,63,63,13,12
I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,31,31,20,15
She Never Cried In Front Of Me,Toby Keith,42,85,20,1
Do You Believe Me Now,Jimmy Wayne,36,86,20,2
I Don't Care,Apocalyptica Featuring Adam Gontier,78,78,16,11
I'll Walk,Bucky Covington,70,88,8,1
God Love Her,Toby Keith,36,36,20,20
Ride,Ace Hood Featuring Trey Songz,90,90,1,1
Light On,David Cook,17,23,20,14
Put It On Ya,Plies Featuring Chris J,31,31,13,13
All Summer Long,The Rock Heroes,29,53,15,6
IfULeave,Musiq Soulchild Featuring Mary J. Blige,71,71,12,12
Broken,Lifehouse,83,83,15,11
Did You Wrong,Pleasure P,90,96,4,1
No Me Doy Por Vencido,Luis Fonsi,92,97,9,3
Lovebug,Jonas Brothers,49,49,14,4
What Them Girls Like,Ludacris Co-Starring Chris Brown & Sean Garrett,33,92,14,2
Anything Goes,Randy Houser,92,92,5,5
See You In My Nightmares,Kanye West Featuring Lil Wayne,21,21,4,4
Sober,P!nk,15,15,25,25
Untouched,The Veronicas,17,17,20,20
Last Of A Dying Breed,Ludacris Co-Starring Lil Wayne,65,65,1,1
I Hate This Part,The Pussycat Dolls,11,11,20,20
Lost!,Coldplay With Jay-Z,40,40,5,3
Amazing,Kanye West Featuring Young Jeezy,81,81,5,5
Leave Out All The Rest,Linkin Park,94,94,2,1
Second Chance,Shinedown,7,7,41,41
Bad Girlfriend,Theory Of A Deadman,75,89,17,9
Circus,Britney Spears,3,3,22,22
Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,19,19,22,22
Shattered Glass,Britney Spears,70,70,1,1
Down The Road,Kenny Chesney With Mac McAnally,47,47,18,18
If U Seek Amy,Britney Spears,19,19,20,20
That's Not My Name,The Ting Tings,39,39,26,26
Arab Money,Busta Rhymes Featuring Ron Browz,86,86,6,6
River Of Love,George Strait,59,59,20,20
Universal Mind Control,Common Featuring Pharrell,62,62,6,6
Mad,Ne-Yo,11,11,24,24
Without You,Hinder,85,85,9,7
Chasing Pavements,Adele,21,21,7,6
Just Like Me,Jamie Foxx Featuring T.I.,49,49,18,18
Seventeen Forever,Metro Station,42,42,6,6
When It Hurts,Avant,91,91,3,3
She Got Her Own,Ne-Yo Featuring Jamie Foxx & Fabolous,54,54,20,20
Dead And Gone,T.I. Featuring Justin Timberlake,2,2,29,28
Run,Leona Lewis,81,81,1,1
Turnin Me On,Keri Hilson Featuring Lil Wayne,15,15,22,22
Poker Face,Lady Gaga,1,1,40,40
Don't Trust Me,3OH!3,7,7,37,36
Diva,Beyonce,19,19,20,20
Beep,Bobby V Featuring Yung Joc,55,55,12,12
Rockin' That Thang,The-Dream,22,22,20,20
It Won't Be Like This For Long,Darius Rucker,36,36,20,20
About You Now,Miranda Cosgrove,47,47,4,4
Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,3,3,27,27
J**z In My Pants,The Lonely Island,72,72,1,1
La La Land,Demi Lovato,52,52,8,8
Fly On The Wall,Miley Cyrus,84,84,2,2
Lollipop,Framing Hanley,82,82,10,10
Tell Me Something I Don't Know,Selena Gomez,58,58,4,4
Pen & Paper (Something Typical),The Red Jumpsuit Apparatus,75,75,1,1
Lost,Gorilla Zoe,71,71,11,11
Go Hard,DJ Khaled Featuring Kanye West & T-Pain,69,100,2,1
Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",1,1,17,17
Thinking Of You,Katy Perry,29,29,15,15
Lucky,Jason Mraz & Colbie Caillat,48,48,20,19
Day 'N' Nite,Kid Cudi,3,3,27,27
Angels On The Moon,Thriving Ivory,75,75,9,9
Last Call,Lee Ann Womack,77,77,9,9
My Life Would Suck Without You,Kelly Clarkson,1,1,24,24
Blame It,Jamie Foxx Featuring T-Pain,2,2,27,27
More Like Her,Miranda Lambert,90,90,8,8
Get On Your Boots,U2,37,37,3,3
My President,Young Jeezy Featuring Nas,53,53,6,5
At Last,Beyonce,67,67,1,1
It's A New Day,will.i.am,78,84,2,1
She's Country,Jason Aldean,29,29,20,19
"1, 2, 3, 4",Plain White T's,34,34,20,20
Halo,Beyonce,5,5,31,31
Move (If You 'W'anna),Mims,61,61,13,13
Let Me,Pat Green,81,81,2,2
Prom Queen,Lil Wayne Featuring Shanell AKA SNL,15,15,11,11
Right Round,Flo Rida,1,1,26,26
Freeze,T-Pain Featuring Chris Brown,38,61,10,7
I Will Be,Leona Lewis,66,66,6,6
Don't Think I Can't Love You,Jake Owen,57,57,15,15
Ain't I,Yung L.A. Featuring Young Dro & T.I.,47,47,19,19
Absolute,The Fray,70,70,1,1
Careless Whisper,Seether,63,63,18,18
Top Of The World,The Pussycat Dolls,79,79,1,1
Stanky Legg,GS Boyz,49,49,14,14
Show Me What I'm Looking For,Carolina Liar,67,67,18,18
How Do You Sleep?,Jesse McCartney Featuring Ludacris,26,26,20,20
Working On A Dream,Bruce Springsteen,95,95,1,1
You Complete Me,Keyshia Cole,62,62,10,10
"Lions, Tigers & Bears",Jazmine Sullivan,74,74,8,8
Use Somebody,Kings of Leon,4,4,42,41
I Get It In,50 Cent,53,53,2,2
I Love College,Asher Roth,12,12,17,17
Fifteen,Taylor Swift,26,26,11,10
F*ck You,Lily Allen,68,68,2,2
I'm On A Boat,The Lonely Island Featuring T-Pain,56,56,20,20
The Fear,Lily Allen,80,80,10,10
I Told You So,Carrie Underwood Featuring Randy Travis,9,9,18,18
Nothin' To Die For,Tim McGraw,68,68,11,11
Tonight,Jonas Brothers,8,71,4,2
Break My Heart,Spectacular! Cast,95,95,1,1
Never Ever,Ciara Featuring Young Jeezy,66,66,15,15
It's America,Rodney Atkins,44,44,20,20
Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,15,15,13,13
Hold Up My Heart,Brooke White,47,47,1,1
All The Above,Maino Featuring T-Pain,39,39,20,20
Shone,Flo Rida Featuring Pleasure P,57,57,1,1
I Know You Want Me (Calle Ocho),Pitbull,2,2,35,35
Love Is On Its Way,Jonas Brothers,84,84,1,1
Here Comes Goodbye,Rascal Flatts,11,11,16,16
Shuttin' Detroit Down,John Rich,75,75,8,8
If This Isn't Love,Jennifer Hudson,63,63,13,13
O... Saya,M.I.A. & A R Rahman,93,93,1,1
Ride,Martina McBride,82,82,8,8
Wavin' Flag,K'Naan,99,99,1,1
The Climb,Miley Cyrus,4,4,28,28
You're Not Sorry,Taylor Swift,11,40,5,3
I'm In Miami Trick,LMFAO,51,51,20,20
Magnificent,U2,79,79,1,1
My Love,The-Dream Featuring Mariah Carey,82,82,4,4
Next To You,Mike Jones,71,71,10,10
Magnificent,Rick Ross Featuring John Legend,62,62,11,11
You Can Get It All,Bow Wow Featuring Johnta Austin,55,55,10,10
Kids,MGMT,91,91,6,6
Candle (Sick And Tired),The White Tie Affair,57,57,8,8
LoveGame,Lady Gaga,5,5,22,22
It Happens,Sugarland,33,33,20,20
Turn My Swag On,Soulja Boy Tell'em,19,19,20,20
Marry For Money,Trace Adkins,98,98,3,3
Home Sweet Home,Carrie Underwood,21,21,3,3
Kiss A Girl,Keith Urban,16,16,20,20
Hoedown Throwdown,Miley Cyrus,18,18,13,13
Already Gone,Kelly Clarkson,17,17,16,16
Boom Boom Pow,The Black Eyed Peas,1,1,33,33
Love Sex Magic,Ciara Featuring Justin Timberlake,10,10,12,12
Whatever It Is,Zac Brown Band,26,26,20,20
"Want It, Need It",Plies Featuring Ashanti,96,96,1,1
sobeautiful,Musiq Soulchild,84,84,11,11
One In Every Crowd,Montgomery Gentry,53,53,17,17
Sugar,Flo Rida Featuring Wynter,5,5,18,18
Hot Revolver,Lil Wayne,33,33,3,3
Then,Brad Paisley,28,28,20,20
Forever,Rascal Flatts,53,53,1,1
Always Strapped,Birdman Featuring Lil Wayne,54,54,17,17
Don't Forget,Demi Lovato,41,41,9,8
Boyfriend #2,Pleasure P,42,42,18,18
I'm In,Keith Urban,94,94,1,1
Always The Love Songs,Eli Young Band,69,69,11,11
I Run To You,Lady Antebellum,27,27,21,21
Let's Get Crazy,Hannah Montana,57,57,3,3
Love Who You Love,Rascal Flatts,59,59,1,1
Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,3,3,31,31
Crazier,Taylor Swift,17,17,8,8
Lifeline,Papa Roach,81,81,2,2
You'll Always Find Your Way Back Home,Hannah Montana,81,81,4,4
Only You Can Love Me This Way,Keith Urban,34,34,18,18
Come Back To Me,David Cook,63,63,19,19
Be On You,Flo Rida Featuring Ne-Yo,19,19,16,16
Things That Matter,Rascal Flatts,85,85,1,1
Sideways,Dierks Bentley,35,35,20,20
Jump,Flo Rida Featuring Nelly Furtado,54,54,6,6
Best Days Of Your Life,Kellie Pickler,46,46,20,20
Butterfly Fly Away,Miley Cyrus & Billy Ray Cyrus,56,56,3,3
Imma Put It On Her,Day26 Featuring P. Diddy & Yung Joc,79,79,3,3
Unstoppable,Rascal Flatts,80,80,1,1
Not Meant To Be,Theory Of A Deadman,55,55,21,21
Birthday Sex,Jeremih,4,4,20,20
Sissy's Song,Alan Jackson,61,61,13,13
Where I'm From,Jason Michael Carroll,64,64,11,11
We Made You,Eminem,9,9,10,10
Know Your Enemy,Green Day,28,28,15,15
Welcome To The World,Kevin Rudolf Featuring Rick Ross,58,58,9,9
I Do Not Hook Up,Kelly Clarkson,20,20,18,18
Panic Switch,Silversun Pickups,92,92,1,1
Beggin',Madcon,79,79,10,10
Please Don't Leave Me,P!nk,17,17,26,26
"It's Alright, It's OK",Ashley Tisdale,99,99,1,1
Out Last Night,Kenny Chesney,16,16,20,20
Funny The Way It Is,Dave Matthews Band,37,37,8,8
Goodbye,Kristinia DeBarge,15,15,16,16
Maybach Music 2,"Rick Ross Featuring Kanye West, T-Pain & Lil' Wayne",92,92,1,1
Lark On My Go-Kart,Asher Roth,95,95,1,1
Soulmate,Natasha Bedingfield,96,96,2,2
3am,Eminem,32,32,1,1
Waking Up In Vegas,Katy Perry,9,9,23,23
America's Suitehearts,Fall Out Boy,78,78,1,1
Echo,Gorilla Zoe,57,57,9,9
You Belong With Me,Taylor Swift,2,2,30,29
Pretty Wings,Maxwell,33,33,23,23
People Are Crazy,Billy Currington,27,27,20,20
Halle Berry (She's Fine),Hurricane Chris Featuring SupaSTAAR,52,52,10,10
Epiphany (I'm Leaving),Chrisette Michele,89,89,3,3
Fearless,Taylor Swift,9,95,5,1
Lost You Anyway,Toby Keith,69,69,10,10
There Goes My Baby,Charlie Wilson,98,98,2,2
No Surprise,Daughtry,15,15,24,24
Old Time's Sake,Eminem Featuring Dr. Dre,25,25,2,2
Fire Burning,Sean Kingston,5,5,21,21
I'm Just Here For The Music,Paula Abdul,87,87,2,2
Best I Ever Had,Drake,2,2,24,24
Every Girl,Young Money,10,10,20,20
Swag Surfin,F.L.Y. (Fast Life Yungstaz),62,62,11,11
Beautiful,Eminem,17,17,6,6
Battlefield,Jordin Sparks,10,10,22,22
Paranoid,Jonas Brothers,37,37,7,7
Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,7,7,25,25
Heartless,The Fray,79,79,1,1
Wanted,Jessie James,40,40,12,12
Alright,Darius Rucker,30,30,20,20
Hush Hush,The Pussycat Dolls Featuring Nicole Scherzinger,73,73,9,9
I Need A Girl,Trey Songz,59,59,16,16
Don't Stop Believin',Glee Cast,4,4,6,6
New Divide,Linkin Park,6,6,20,20
No Boundaries,Kris Allen,11,11,3,3
Heartless,Kris Allen,16,16,3,3
Mad World,Adam Lambert,19,19,3,3
Permanent,David Cook,24,24,2,2
Ain't No Sunshine,Kris Allen,37,37,2,2
Her Diamonds,Rob Thomas,23,23,20,20
Note To God,Charice,44,44,1,1
Imma Be,The Black Eyed Peas,50,50,2,2
A Change Is Gonna Come,Adam Lambert,56,56,1,1
Apologize,Kris Allen,66,66,1,1
No Boundaries,Adam Lambert,72,72,2,2
One,Adam Lambert,82,82,1,1
Insane,Eminem,85,85,1,1
Falling Slowly,Kris Allen,94,94,1,1
Rehab,Glee Cast,98,98,1,1
Summer Nights,Rascal Flatts,37,37,18,18
Wild At Heart,Gloriana,53,53,15,15
Boots On,Randy Houser,53,53,19,19
Wetter (Calling You Daddy),Twista Featuring Erika Shevon,44,44,16,16
Strange,Reba,76,76,9,9
Ice Cream Paint Job,Dorrough,27,27,20,20
Walkin' On The Moon,The-Dream Featuring Kanye West,87,87,9,9
Hey,Mitchel Musso,70,70,2,2
Ego,Beyonce,39,39,17,17
Small Town USA,Justin Moore,44,44,20,20
Ain't No Rest For The Wicked,Cage the Elephant,83,83,11,11
Throw It In The Bag,Fabolous Featuring The-Dream,14,14,23,23
Last Chance,Ginuwine,63,63,16,16
On The Ocean,K'Jon,96,96,2,2
Take Me On The Floor,The Veronicas,81,81,2,2
I Gotta Feeling,The Black Eyed Peas,1,1,23,23
Make Her Say,Kid Cudi Featuring Kanye West & Common,43,43,15,15
Big Green Tractor,Jason Aldean,18,18,20,20
Never Say Never,The Fray,32,32,20,20
Living For The Night,George Strait,53,53,17,17
Daylight,Matt And Kim,95,95,2,2
You're A Jerk,New Boyz,24,24,20,20
Hotel Room Service,Pitbull,8,8,22,22
Damned If I Do Ya (Damned If I Don't),All Time Low,67,67,1,1
Fly With Me,Jonas Brothers,83,83,1,1
Break Up,Mario Featuring Gucci Mane & Sean Garrett,14,14,22,22
When Love Takes Over,David Guetta Featuring Kelly Rowland,76,76,9,9
D.O.A. (Death Of Auto-Tune),Jay-Z,24,24,7,7
Here We Go Again,Demi Lovato,15,15,9,9
21 Guns,Green Day,22,22,20,20
Love Your Love The Most,Eric Church,63,63,16,16
Trust,Keyshia Cole Duet With Monica,70,70,15,15
Sound Of Madness,Shinedown,85,85,9,9
Barefoot And Crazy,Jack Ingram,64,64,12,12
Fallin' For You,Colbie Caillat,12,12,20,20
Love Drunk,Boys Like Girls,22,22,20,20
So Fine,Sean Paul,50,50,9,9
Down,Jay Sean Featuring Lil Wayne,1,1,20,20
One And The Same,Selena Gomez & Demi Lovato,82,82,1,1
God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard",68,68,20,20
I'll Just Hold On,Blake Shelton,76,76,14,14
He Could Be The One,Hannah Montana,10,10,5,5
Obsessed,Mariah Carey,7,7,19,19
Ignorance,Paramore,67,67,1,1
I Wanna Know You,Hannah Montana Featuring David Archuleta,74,74,1,1
Ice Cream Freeze (Let's Chill),Hannah Montana,87,87,1,1
Shining Down,Lupe Fiasco Featuring Matthew Santos,93,93,1,1
One Time,Justin Bieber,20,20,17,17
She Wolf,Shakira,11,11,18,18
Come Home,OneRepublic With Sara Bareilles,80,80,1,1
Successful,Drake Featuring Trey Songz & Lil Wayne,17,17,18,18
If It Kills Me,Jason Mraz,92,92,1,1
You Don't Belong,Daughtry,95,95,1,1
Sounds Like Life To Me,Darryl Worley,84,84,11,11
The One,Mary J. Blige Featuring Drake,63,63,10,10
Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,18,18,17,17
Catch Me,Demi Lovato,89,89,1,1
Too Many Rappers,Beastie Boys Featuring Nas,93,93,1,1
Toes,Zac Brown Band,25,25,17,17
Imma Star (Everywhere We Are),Jeremih,51,51,17,17
Sweet Dreams,Beyonce,10,10,17,17
Closer To Love,Mat Kearney,91,91,7,7
Remember Me,T.I. Featuring Mary J. Blige,29,29,2,2
American Ride,Toby Keith,35,35,16,16
Sexy Chick,David Guetta Featuring Akon,12,12,15,15
It's A Business Doing Pleasure With You,Tim McGraw,59,59,7,7
Run This Town,"Jay-Z, Rihanna & Kanye West",2,2,16,16
Sooner Or Later,Michelle Branch,93,93,1,1
Smile,Uncle Kracker,47,47,15,15
I Just Call You Mine,Martina McBride,97,97,1,1
She Is Love,Parachute,66,66,7,7
Magic,Selena Gomez,61,61,4,4
Celebration,Madonna,71,71,1,1
I Look To You,Whitney Houston,70,70,6,6
Uprising,Muse,37,37,10,10
Digital Girl,"Jamie Foxx Featuring Drake, Kanye West + The-Dream",92,92,1,1
Welcome To The Future,Brad Paisley,42,42,15,15
Party In The U.S.A.,Miley Cyrus,2,2,14,14
Send It On,Disney's Friends For Change,20,20,5,5
Whatcha Say,Jason Derulo,1,1,14,14
Hot Mess,Cobra Starship,64,64,1,1
Evacuate The Dancefloor,Cascada,27,27,14,14
Need You Now,Lady Antebellum,5,5,14,14
Radar,Britney Spears,88,88,3,3
Gettin' You Home,Chris Young,33,33,14,14
I'm Alive,Kenny Chesney With Dave Matthews,32,32,13,13
Starstrukk,3OH!3 Featuring Katy Perry,66,66,12,12
Replay,Iyaz,4,4,13,13
Fireflies,Owl City,1,1,13,13
Joey,Sugarland,89,89,3,3
The Fixer,Pearl Jam,56,56,7,7
Runaway,Love And Theft,65,65,11,11
Overcome,Creed,73,73,1,1
Paparazzi,Lady Gaga,6,6,12,12
(If You're Wondering If I Want You To) I Want You To,Weezer,81,81,3,3
Shake My,Three 6 Mafia Featuring Kalenna,75,75,3,3
Under,Pleasure P,78,78,10,10
Falling Down,Selena Gomez & The Scene,82,82,6,6
Number One,R. Kelly Featuring Keri Hilson,59,59,11,11
Chillin,Wale Featuring Lady Gaga,99,99,1,1
Awake And Alive,Skillet,100,100,1,1
I Will Not Bow,Breaking Benjamin,40,40,11,11
LOL :-),Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,51,51,8,8
Haven't Met You Yet,Michael Buble,57,57,7,7
Body Language,Jesse McCartney Featuring T-Pain,35,35,7,7
Do I,Luke Bryan,35,35,11,11
Wasted,Gucci Mane Featuring Plies Or OJ da Juiceman,36,36,11,11
Face Drop,Sean Kingston,61,61,9,9
Million Dollar Bill,Whitney Houston,100,100,1,1
Take A Bow,Glee Cast,46,46,1,1
Empire State Of Mind,Jay-Z + Alicia Keys,1,1,10,10
Young Forever,Jay-Z + Mr. Hudson,41,41,5,5
Break,Three Days Grace,86,86,10,10
Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,48,48,4,4
Drop It Low,Ester Dean Featuring Chris Brown,38,38,10,10
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",8,8,9,9
I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,40,40,9,9
Happy,Leona Lewis,50,50,6,6
Pursuit Of Happiness (Nightmare),Kid Cudi Featuring MGMT & Ratatat,59,59,2,2
La La La,LMFAO,55,55,7,7
I Want To Know What Love Is,Mariah Carey,60,60,6,6
Meet Me Halfway,The Black Eyed Peas,7,7,9,9
We Weren't Born To Follow,Bon Jovi,68,68,2,2
I Wanna,The All-American Rejects,92,92,2,2
Cowboy Casanova,Carrie Underwood,11,11,9,9
Check My Brain,Alice in Chains,92,92,4,4
Doesn't Mean Anything,Alicia Keys,60,60,8,8
Taking Chances,Glee Cast,71,71,1,1
Somebody To Love,Glee Cast,28,28,3,3
Red Light,David Nail,66,66,8,8
Bad Habits,Maxwell,74,74,8,8
Funhouse,P!nk,44,44,8,8
Bonfire,Craig Morgan,65,65,8,8
Alone,Glee Cast Featuring Kristin Chenoweth,51,51,1,1
Wheels,Foo Fighters,72,72,7,7
Careful,Paramore,78,78,1,1
Maybe This Time,Glee Cast Featuring Kristin Chenoweth,88,88,1,1
Live Like We're Dying,Kris Allen,70,70,3,3
I Wanna Make You Close Your Eyes,Dierks Bentley,61,61,7,7
Consider Me Gone,Reba,39,39,7,7
"Hey, Soul Sister",Train,46,46,7,7
Regret,LeToya Featuring Ludacris,78,78,6,6
3,Britney Spears,1,1,6,6
One Less Lonely Girl,Justin Bieber,16,16,6,6
It's My Life / Confessions Part II,Glee Cast,30,30,2,2
Halo / Walking On Sunshine,Glee Cast,40,40,2,2
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,23,23,6,6
Hell Of A Life,T.I.,54,54,2,2
All The Right Moves,OneRepublic,58,58,6,6
TiK ToK,Ke$ha,10,10,6,6
Rain,Creed,91,91,1,1
Honky Tonk Stomp,Brooks & Dunn Featuring Billy Gibbons,96,96,3,3
Shots,LMFAO Featuring Lil Jon,97,97,2,2
Money To Blow,Birdman Featuring Lil Wayne & Drake,34,34,6,6
Who Says,John Mayer,17,17,5,5
Good Morning,Chamillionaire,40,40,3,3
Keep Holding On,Glee Cast,56,56,1,1
No Air,Glee Cast,65,65,1,1
Nobody,Wonder Girls,76,76,1,1
Mama's Song,Carrie Underwood,77,77,1,1
Chances,Five for Fighting,83,83,1,1
Kings And Queens,Thirty Seconds To Mars,88,88,1,1
Papers,Usher,31,31,5,5
Tie Me Down,New Boyz Featuring Ray J,50,50,5,5
White Liar,Miranda Lambert,38,38,5,5
Notion,Kings of Leon,99,99,1,1
Sweet Caroline,Glee Cast,34,34,1,1
Time For Miracles,Adam Lambert,50,50,1,1
Gangsta Luv,Snoop Dogg Featuring The-Dream,55,55,4,4
Southern Voice,Tim McGraw,49,49,4,4
Take Your Shirt Off,T-Pain,80,80,1,1
I Invented Sex,Trey Songz Featuring Drake,60,60,4,4
Temporary Home,Carrie Underwood,92,92,1,1
Bust A Move,Glee Cast,93,93,1,1
Vanilla Twilight,Owl City,95,95,1,1
History In The Making,Darius Rucker,77,77,3,3
Russian Roulette,Rihanna,9,9,4,4
Bad Romance,Lady Gaga,9,9,3,3
Jump Then Fall,Taylor Swift,10,10,3,3
Untouchable,Taylor Swift,19,19,2,2
The Other Side Of The Door,Taylor Swift,23,23,2,2
Superstar,Taylor Swift,26,26,1,1
Come In With The Rain,Taylor Swift,30,30,1,1
Baby By Me,50 Cent Featuring Ne-Yo,28,28,3,3
Forever & Always,Taylor Swift,34,34,3,2
Love Me,Justin Bieber,37,37,3,3
Undo It,Carrie Underwood,87,87,1,1
If You Only Knew,Shinedown,51,51,3,3
Spotlight,Gucci Mane Featuring Usher,86,86,3,3
I Get It In,Omarion Featuring Gucci Mane,98,98,2,2
Favorite Girl,Justin Bieber,26,26,2,2
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,27,27,2,2
The Truth,Jason Aldean,78,78,2,2
Someday,Rob Thomas,89,89,2,2
Eight Second Ride,Jake Owen,82,82,2,2
Defying Gravity,Glee Cast,31,31,2,2
Give It Up To Me,Shakira Featuring Lil Wayne,58,58,1,1
The Good Life,OneRepublic,69,69,1,1
5 Star,Yo Gotti,79,79,1,1
Say Aah,Trey Songz Featuring Fabolous,81,81,1,1
For Your Entertainment,Adam Lambert,84,84,1,1
Whatever You Like,Anya Marina,88,88,1,1
Why Don't We Just Dance,Josh Turner,99,99,1,1
Undertow,Timbaland Featuring The Fray & Esthero,100,100,1,1
