song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
The Blob,The Five Blobs,33,70,10,1
The Wedding,June Valli,43,43,13,11
Little Red Riding Hood,Big Bopper,72,72,4,3
Love Of My Life,The Everly Brothers,40,40,6,4
Tears On My Pillow,Little Anthony And The Imperials,4,74,19,2
The Day The Rains Came,Raymond Lefevre and His Orchestra,30,71,9,3
All Over Again,Johnny Cash,38,76,11,2
C'mon Everybody,Eddie Cochran,35,35,12,10
What Do I Care,Johnny Cash,52,78,8,1
The World Outside,The Four Aces,63,63,4,2
Come Prima,Tony Dallara,60,60,7,7
I Want To Be Happy Cha Cha,The Tommy Dorsey Orchestra Starring Warren Covington,70,70,3,2
The Secret,Gordon MacRae,18,82,13,1
The Diary,Neil Sedaka,14,14,15,15
No One Knows,Dion & The Belmonts,24,84,16,1
Near You,Roger Williams,10,85,17,1
The World Outside,Roger Williams,71,71,3,3
Cinderella,The Four Preps,69,69,7,5
Light Of Love,Peggy Lee,63,88,6,1
"A House, A Car And A Wedding Ring",Dale Hawkins,88,89,5,2
Diamond Ring,Jerry Wallace,78,78,4,4
The Fool And The Angel,Bobby Helms,75,75,6,6
"Come On, Let's Go",Ritchie Valens,42,92,13,2
I Cried A Tear,LaVern Baker,6,6,21,21
Stagger Lee,Lloyd Price,1,1,21,21
Billy Bayou,Jim Reeves,95,95,1,1
Crazy Country Hop,Johnny Otis,87,96,4,1
You Cheated,The Shields,15,97,16,1
(I Wanna) Dance With The Teacher,The Olympics,71,71,5,5
Don't You Know Yockomo,"Huey ""piano"" Smith With His Clowns",56,56,6,6
Guaglione,Perez Prado And His Orchestra,53,100,9,1
¿Dònde Està Santa Claus? (Where Is Santa Claus?),Augie Rios,47,47,4,4
It's Just About Time,Johnny Cash And The Tennessee Two,47,47,7,7
Try Me,James Brown And The Famous Flames,48,48,13,13
Goodbye Baby,Jack Scott,8,8,16,16
Run Rudolph Run,Chuck Berry,69,69,3,3
I Just Thought You'd Like To Know,Johnny Cash And The Tennessee Two,85,85,1,1
Joe Joe Gunne,Chuck Berry,83,89,5,2
Merry Christmas Baby,Chuck Berry,71,71,3,3
Philadelphia U.S.A.,Art Lund,89,89,3,3
Pretty Girls Everywhere,Eugene Church and The Fellows,36,36,15,15
Dreamy Eyes,Johnny Tillotson,63,63,9,7
Seven Minutes In Heaven,Poni-Tails,85,85,3,2
Come Prima (Koma Preema),Polly Bergen,67,67,6,6
(All of a Sudden) My Heart Sings,Paul Anka,15,15,17,17
The All American Boy,Bill Parsons,2,2,16,16
Jingle Bell Rock,Bobby Helms,35,35,4,4
Don't Pity Me,Dion & The Belmonts,40,40,12,12
Rocka-Conga,The Applejacks,38,38,10,10
Lucky Ladybug,Billy & Lillie,14,14,13,13
Teasin',Quaker City Boys,39,39,9,9
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,66,66,2,2
The Little Drummer Boy,The Harry Simeone Chorale,13,13,9,9
Rockhouse (Part 2),Ray Charles and his Orchestra,79,79,2,2
"Wiggle, Wiggle",The Accents,51,51,12,12
So Much,Little Anthony And The Imperials,87,87,2,2
The Reason,The 5 Chanels,98,98,1,1
Here I Stand,Wade Flemons and the Newcomers,80,80,5,5
Green Chri$tma$,Stan Freberg,44,44,2,2
The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,11,11,20,20
Blue Hawaii,Billy Vaughn And His Orchestra,37,37,10,10
The Worryin' Kind,Tommy Sands And The Raiders,69,69,9,9
La Bamba,Ritchie Valens,22,22,15,15
The Voice In My Heart,Eydie Gorme,88,88,1,1
"The Bluebird, The Buzzard & The Oriole",Bobby Day,54,54,6,6
Funny,Jesse Belvin,81,81,4,4
Save My Soul,Jack Scott,73,73,3,3
Heartbeat,Buddy Holly,82,82,4,4
Red River Rose,The Ames Brothers,37,37,10,10
You Are Beautiful,Johnny Mathis,60,60,6,6
Peter Gunn,Ray Anthony and His Orchestra,8,8,17,17
I Talk To The Trees,Edmundo Ros and His Orchestra,77,77,4,4
Yellow Bird,The Mills Brothers,70,70,5,5
Let's Love,Johnny Mathis,44,44,9,9
The Girl On Page 44,The Four Lads,52,52,10,10
May You Always,The McGuire Sisters,11,11,16,16
The Little Space Girl,Jesse Lee Turner,20,20,12,12
The One Rose (That's Left In My Heart),Teresa Brewer,75,75,5,5
Teach Me Tonight Cha Cha,The DeCastro Sisters,76,76,4,4
That's Why I Cry,Buddy Knox,88,88,2,2
Tall Paul,Annette With The Afterbeats,7,7,15,15
Sermonette,Della Reese,99,99,1,1
Gazachstahagen,The Wild-Cats,57,57,8,8
The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton And His Orchestra,13,13,14,14
The Children's Marching Song (Nick Nack Paddy Whack),"Mitch Miller and his ""Sing Along With Mitch"" Chorus",16,16,14,14
I'm A Man,Fabian,31,31,10,10
Trust In Me,Patti Page,43,43,9,9
Petite Fleur (Little Flower),Chris Barber's Jazz Band,5,5,15,15
Good Rockin' Tonight,Pat Boone,49,49,8,8
O' Falling Star,The Four Knights,83,83,3,3
Nola,Billy Williams,39,39,12,12
With The Wind And The Rain In Your Hair,Pat Boone,21,21,14,14
"Raspberries, Strawberries",The Kingston Trio,70,70,8,8
You Can't Get To Heaven On Roller Skates,Betty Johnson,99,99,1,1
It's Only The Beginning,The Kalin Twins,42,42,10,10
Don't Take Your Guns To Town,Johnny Cash,32,32,12,12
"Teasable, Pleasable You",Buddy Knox,85,85,2,2
Lovers Never Say Goodbye,The Flamingos,52,52,10,10
The Lonely One,Duane Eddy His Twangy Guitar And The Rebels,23,23,13,13
I'll Sail My Ship Alone,Jerry Lee Lewis And His Pumping Piano,93,93,1,1
Matilda,Cookie And His Cupcakes,47,47,15,15
My Man,Peggy Lee,81,81,6,6
There Must Be A Way,Joni James,33,33,12,12
Who Cares,Don Gibson,43,43,9,9
Ambrose (Part Five),Linda Laurie,52,52,9,9
The Shag (Is Totally Cool),Billy Graves,53,53,9,9
First Anniversary,Cathy Carr,42,42,12,12
I Got A Wife,The Mark IV,24,24,12,12
I've Had It,The Bell Notes,6,6,16,16
She Say (Oom Dooby Doom),The Diamonds,18,18,14,14
It's Just A Matter Of Time,Brook Benton,3,3,18,18
"Alright, Okay, You Win",Peggy Lee,68,68,6,6
Wicked Ruby,Danny Zella and his Zell Rocks,71,71,5,5
Evening Rain,Earl Grant,63,63,7,7
Plain Jane,Bobby Darin,38,38,9,9
Raw-Hide,Link Wray And The Wraymen,23,23,13,13
The Story Of My Love,Conway Twitty,28,28,12,12
Tragedy,Thomas Wayne With the Delons,5,5,19,19
Charlie Brown,The Coasters,2,2,15,15
(I'll Be With You In) Apple Blossom Time,Tab Hunter,31,31,11,11
Give Me Your Love,Nat King Cole,82,82,4,4
Teardrops Will Fall,Dicky Doo And The Don'ts,61,61,6,6
The Hanging Tree,Marty Robbins,38,38,13,13
Madrid,Nat King Cole,85,85,3,3
Nola,The Morgan Brothers,50,50,8,8
Sea Cruise,Frankie Ford,14,14,17,17
Jupiter-C,Pat and the Satellites,81,81,4,4
(Night Time Is) The Right Time,Ray Charles with the Raylettes,95,95,1,1
"Blah, Blah, Blah",Nicola Paone,57,57,7,7
Midnight Oil,Charlie Blackwell,55,55,9,9
Are You Lonesome Tonight,Jaye P. Morgan,65,65,6,6
Venus,Frankie Avalon,1,1,17,17
Moonlight Serenade,The Rivieras,47,47,11,11
Anthony Boy,Chuck Berry,60,60,5,5
Alvin's Harmonica,David Seville And The Chipmunks,3,3,12,12
Please Mr. Sun,Tommy Edwards,11,11,13,13
When The Saints Go Marching In,Fats Domino,50,50,8,8
Telling Lies,Fats Domino,50,50,9,9
Miss You,Jaye P. Morgan,78,78,5,5
Since I Don't Have You,The Skyliners,12,12,19,19
Pink Shoe Laces,Dodie Stevens,3,3,19,19
I Don't Need You Anymore,The Teddy Bears,98,98,1,1
Never Be Anyone Else But You,Ricky Nelson,6,6,16,16
Tomboy,Perry Como,29,29,9,9
Hurtin' Inside,Brook Benton,78,78,4,4
It Doesn't Matter Anymore,Buddy Holly,13,13,14,14
I'm Never Gonna Tell,Jimmie Rodgers,36,36,11,11
Bunny Hop,The Applejacks,70,70,4,4
I've Got You Under My Skin,Louis Prima And Keely Smith,95,95,2,2
Shirley,John Fred And The Playboys,82,82,5,5
Glad Rags,Tennessee Ernie Ford,100,100,1,1
"No Other Arms, No Other Lips",The Chordettes,27,27,11,11
Where Were You (On Our Wedding Day)?,Lloyd Price,23,23,11,11
If I Didn't Care,Connie Francis,22,22,11,11
"No Other Arms, No Other Lips",The Four Aces,74,74,5,5
It's Late,Ricky Nelson,9,9,13,13
The Morning Side Of The Mountain,Tommy Edwards,27,27,12,12
The Search,Dean Reed,96,96,1,1
City Lights,Ivory Joe Hunter,92,92,2,2
The Answer To A Maiden's Prayer,June Valli,71,71,5,5
Come Softly To Me,The Fleetwoods,1,1,16,16
Everybody Likes To Cha Cha Cha,Sam Cooke,31,31,13,13
Guitar Boogie Shuffle,The Virtues,5,5,16,16
Ballad Of A Girl And Boy,Graduates,74,74,3,3
This Should Go On Forever,Rod Bernard,20,20,12,12
I Go Ape,Neil Sedaka,42,42,8,8
No Regrets,Jimmy Barnes,90,90,2,2
I Kneel At Your Throne,Joe Medlin,85,85,4,4
Because You're Young,Jimmie Rodgers,62,62,5,5
Teardrops On Your Letter,Hank Ballard And The Midnighters,87,87,3,3
I Can't Sit Down,Marie & Rex,94,94,2,2
"Piove (Ciao, Ciao Bambina)",Domenico Modugno,97,97,1,1
Chip Off The Old Block,Eddy Arnold,97,97,2,2
Oh Why,The Teddy Bears,91,91,2,2
The Happy Organ,"Dave ""Baby"" Cortez",1,1,17,17
Sorry (I Ran All The Way Home),The Impalas,2,2,18,18
As Time Goes By,Johnny Nash,43,43,11,11
Heavenly Lover,Teresa Brewer,40,40,8,8
Come To Me,Marv Johnson,30,30,15,15
Teenage Heaven,Eddie Cochran,99,99,1,1
Yea - Yea (Class Cutter),Dale Hawkins,52,52,6,6
(Now and Then There's) A Fool Such As I,Elvis Presley With The Jordanaires,2,2,15,15
The Tijuana Jail,The Kingston Trio,12,12,13,13
Fried Eggs,The Intruders,73,73,3,3
Wishful Thinking,Little Anthony And The Imperials,79,79,2,2
Come Softly To Me,Ronnie Height,45,45,6,6
The Beat,The Rockin R's,57,57,8,8
Record Hop Blues,The Quarter Notes,82,82,1,1
Tell Him No,Travis & Bob,8,8,13,13
For A Penny,Pat Boone,23,23,11,11
Enchanted,The Platters,12,12,15,15
Jimmy Kiss And Run,Diane Maxwell,95,95,1,1
Six Nights A Week,The Crests,28,28,13,13
That's Why (I Love You So),Jackie Wilson,13,13,13,13
Someone,Johnny Mathis,35,35,13,13
Tell Him No,Dean & Marc,42,42,8,8
Sweet Annie Laurie,Sammy Turner and The Twisters,100,100,1,1
I Need Your Love Tonight,Elvis Presley With The Jordanaires,4,4,13,13
Take A Message To Mary,The Everly Brothers,16,16,13,13
Poor Jenny,The Everly Brothers,22,22,12,12
Guess Who,Jesse Belvin,31,31,13,13
Turn Me Loose,Fabian,9,9,13,13
Three Stars,Tommy Dee with Carol Kay and the Teen-Aires,11,11,12,12
Rockin' Crickets,Hot-Toddys featuring Bill Pennell,57,57,11,11
Who's That Knocking,The Genies,71,71,6,6
Hawaiian War Chant,Billy Vaughn And His Orchestra,89,89,1,1
French Foreign Legion,Frank Sinatra,61,61,7,7
A House Of Love,Scott Garrett,92,92,1,1
Star Love,The Playmates,75,75,4,4
Raining In My Heart,Buddy Holly,88,88,2,2
Almost Grown,Chuck Berry,32,32,13,13
I Miss You So,Paul Anka,33,33,9,9
Boom-A-Dip-Dip,Stan Robinson,83,83,4,4
"""Yep!""",Duane Eddy His Twangy Guitar And The Rebels,30,30,9,9
The Chick,Lee and Paul,100,100,1,1
So Fine,The Fiestas,11,11,16,16
Lovey Dovey,Clyde McPhatter,49,49,8,8
Only You,Franck Pourcel's French Fiddles,9,9,16,16
77 Sunset Strip,The Big Sound Of Don Ralke,69,69,5,5
That's My Little Suzie,Ritchie Valens,55,55,8,8
I Never Felt Like This,Jack Scott,78,78,4,4
"Goodbye Jimmy, Goodbye",Kathy Linden,11,11,14,14
The Kissing Tree,Billy Grammer,60,60,7,7
The Walls Have Ears,Patti Page,77,77,4,4
I Still Get A Thrill (Thinking Of You),Joni James,51,51,7,7
Bonaparte's Retreat,Billy Grammer,50,50,9,9
I Think I'm Gonna Kill Myself,Buddy Knox,55,55,6,6
Jo-Jo The Dog-Faced Boy,Annette,73,73,4,4
I've Come Of Age,Billy Storm,28,28,14,14
Lonely For You,Gary Stites,24,24,14,14
Quiet Village,The Exotic Sounds of Martin Denny,4,4,16,16
My Heart Is An Open Book,"Carl Dobkins, Jr.",3,3,24,24
Little Queenie,Chuck Berry,80,80,4,4
You Can't Be True Dear,The Mary Kaye Trio,75,75,3,3
Kansas City,Wilbert Harrison,1,1,16,16
The Wang Dang Taffy-Apple Tango (Mambo Cha Cha Cha),Pat Boone,62,62,4,4
Endlessly,Brook Benton,12,12,13,13
A Teenager In Love,Dion & The Belmonts,5,5,15,15
"Kookie, Kookie (Lend Me Your Comb)",Edward Byrnes & Connie Stevens,4,4,13,13
Goodnight Irene,Billy Williams,75,75,1,1
I Need Your Lovin',Roy Hamilton,62,62,5,5
You're So Fine,The Falcons,17,17,20,20
Dream Lover,Bobby Darin,2,2,17,17
A Touch Of Pink,Jerry Wallace,92,92,2,2
I Waited Too Long,LaVern Baker,33,33,11,11
Walkin' To Mother's,Ray Anthony and His Orchestra,96,96,1,1
I Told Myself A Lie,Clyde McPhatter,70,70,5,5
That's All I Want,Bobby Day,98,98,1,1
Two Brothers,David Hill,90,90,2,2
Pipe Dreams,Jimmy Beck & His Orchestra,82,82,2,2
Personality,Lloyd Price and His Orchestra,2,2,19,19
There's No Fool Like A Young Fool,Tab Hunter,68,68,5,5
"Frankie's Man, Johnny",Johnny Cash,57,57,7,7
Castin' My Spell,The Johnny Otis Show,52,52,5,5
Robbin' The Cradle,Tony Bellus,25,25,26,26
Crossfire,Johnny And The Hurricanes,23,23,14,14
Gidget,Jimmy Darren,41,41,12,12
The Battle Of New Orleans,Johnny Horton,1,1,21,21
Your Cheatin' Heart,Billy Vaughn And His Orchestra,82,82,5,5
A String Of Trumpets,The Trumpeteers,64,64,9,9
Summer Dreams,The McGuire Sisters,55,55,7,7
Kansas City,Hank Ballard And The Midnighters,72,72,7,7
Lonesome Old House,Don Gibson,71,71,3,3
Just Keep It Up,Dee Clark,18,18,15,15
Peace,The McGuire Sisters,85,85,3,3
You Made Me Love You,Nat King Cole,45,45,9,9
Young Ideas,Chico Holiday,74,74,6,6
White Lightning,George Jones,73,73,5,5
The Fountain Of Youth,The Four Lads,90,90,2,2
Old Spanish Town,The Bell Notes,76,76,7,7
Separate Ways,Sarah Vaughan,96,96,1,1
Kansas City,Rocky Olson,60,60,4,4
Three Stars,Ruby Wright,99,99,1,1
Talk Of The School,Sonny James,85,85,5,5
I'm Ready,Fats Domino,16,16,11,11
Margie,Fats Domino,51,51,8,8
Eternally,Thomas Wayne With the Delons,92,92,1,1
Little Dipper,The Mickey Mozart Quintet,30,30,10,10
Tallahassee Lassie,Freddy Cannon,6,6,15,15
Kansas City (Hey-Hey-Hey-Hey),Little Richard,95,95,2,2
Love Me In The Daytime,Doris Day,100,100,1,1
Lipstick On Your Collar,Connie Francis,5,5,17,17
So Close,Brook Benton,38,38,7,7
My Melancholy Baby,Tommy Edwards,26,26,8,8
Frankie,Connie Francis,9,9,15,15
Tall Cool One,The Wailers,36,36,13,13
"Hallelujah, I Love Him So",Peggy Lee,77,77,2,2
Bongo Rock,Preston Epps,14,14,13,13
Graduation's Here,The Fleetwoods,39,39,8,8
Judy,David Seville,86,86,1,1
Hey Little Lucy! (Don'tcha Put No Lipstick On),Conway Twitty,87,87,2,2
Along Came Jones,The Coasters,9,9,12,12
The Class,Chubby Checker,38,38,7,7
Russian Band Stand,Spencer & Spencer with the Sonia Pryor Choir,91,91,2,2
(I Don't Care) Only Love Me,Steve Lawrence,62,62,4,4
The Wonder Of You,Ray Peterson,25,25,16,16
Someone To Come Home To,The Ames Brothers,78,78,4,4
I Can't Get You Out Of My Heart,Al Martino,44,44,9,9
Bobby Sox To Stockings,Frankie Avalon,8,8,13,13
A Boy Without A Girl,Frankie Avalon,10,10,14,14
I Must Be Dreaming,Nat King Cole,69,69,4,4
What A Diff'rence A Day Makes,Dinah Washington,8,8,20,20
Hushabye,The Mystics,20,20,15,15
The Battle Of New Orleans,Vaughn Monroe,87,87,2,2
There Is Something On Your Mind,Big Jay McNeely And Band,44,44,16,16
Lonely Saturday Night,Don French,72,72,3,3
Straight Flush,The Frantics,91,91,3,3
Waterloo,Stonewall Jackson,4,4,16,16
Lonely Boy,Paul Anka,1,1,15,15
I Only Have Eyes For You,The Flamingos,11,11,13,13
Ring-A-Ling-A-Lario,Jimmie Rodgers,32,32,8,8
Danny Boy,Sil Austin,59,59,12,12
Velvet Waters,The Megatrons,51,51,9,9
Mona Lisa,Carl Mann,25,25,16,16
It's Only The Good Times,Tommy Edwards,86,86,3,3
This I Swear,The Skyliners,26,26,12,12
Sweet Chile,Sheb Wooley,70,70,6,6
Mary Ann Thomas,Bobby Freeman,90,90,2,2
Yes - Sir - ee,Dodie Stevens,79,79,3,3
Like Young,Andre Previn With David Rose,46,46,12,12
Pointed Toe Shoes,Carl Perkins,93,93,2,2
There Goes My Baby,The Drifters,2,2,19,19
Cherrystone,Addrisi Brothers,62,62,6,6
Jack O'Diamonds,Ruth Brown,96,96,2,2
I'm Gonna Change Him,Cathy Carr,63,63,4,4
Only Sixteen,Sam Cooke,28,28,10,10
Forty Days,Ronnie Hawkins,45,45,8,8
I Know,Perry Como,47,47,9,9
La Plume De Ma Tante,Hugo & Luigi,86,86,5,5
"One Love, One Heart",The Four Coins,82,82,4,4
Flower Of Love,The Crests featuring Johnny Mastro,79,79,6,6
The Whistling Organ,"Dave ""Baby"" Cortez",61,61,8,8
Tiger,Fabian,3,3,13,13
Twixt Twelve And Twenty,Pat Boone,17,17,11,11
Since You've Been Gone,Clyde McPhatter,38,38,13,13
M.T.A.,The Kingston Trio,15,15,11,11
Wonderful You,Jimmie Rodgers,40,40,7,7
With My Eyes Wide Open I'm Dreaming,Patti Page,59,59,7,7
Little Boy Blue,Huelyn Duvall,88,88,3,3
Taboo,Arthur Lyman,55,55,6,6
A Prayer And A Juke Box,Little Anthony And The Imperials,81,81,4,4
Forty Miles Of Bad Road,Duane Eddy And The Rebels,9,9,15,15
Small World,Johnny Mathis,20,20,15,15
High Hopes,"Frank Sinatra ""and a bunch of kids""",30,30,17,17
With My Eyes Wide Open I'm Dreaming,Enoch Light & The Light Brigade,99,99,1,1
Cap And Gown,Marty Robbins,45,45,6,6
Back In The U.S.A.,Chuck Berry,37,37,8,8
Lavender-Blue,Sammy Turner,3,3,18,18
I'll Be Satisfied,Jackie Wilson,20,20,12,12
Remember When,The Platters,41,41,9,9
Gotta New Girl,Bobby Day,82,82,1,1
I Love An Angel,Little Bill and The Bluenotes,66,66,6,6
"Ciao, Ciao Bambina",Jacky Noguez And His Musette Orchestra,24,24,12,12
It Was I,Skip And Flip,11,11,16,16
"Oh, What A Fool",The Impalas,86,86,5,5
Just A Little Too Much,Ricky Nelson,9,9,13,13
The Quiet Three,Duane Eddy His Twangy Guitar And The Rebels,46,46,8,8
Till There Was You,Anita Bryant,30,30,13,13
Sweet Someone,Eddie and Betty,87,87,4,4
The Five Pennies,Dodie Stevens,89,89,1,1
See You In September,The Tempos,23,23,14,14
Kissin' Time,Bobby Rydell,11,11,17,17
Beach Time,Roger Smith,64,64,8,8
Here Comes Summer,Jerry Keller,14,14,13,13
Happy Vacation,Jackie Lee,95,95,2,2
The Way I Walk,Jack Scott,35,35,14,14
A Big Hunk O' Love,Elvis Presley With The Jordanaires,1,1,14,14
Sweeter Than You,Ricky Nelson,9,9,12,12
Ragtime Cowboy Joe,David Seville And The Chipmunks,16,16,9,9
Bei Mir Bist Du Schön,Louis Prima And Keely Smith,69,69,6,6
What'd I Say (Part I & II),Ray Charles and his Orchestra,6,6,15,15
Ten Thousand Drums,Carl Smith,43,43,9,9
Sea Of Love,Phil Phillips With The Twilights,2,2,18,18
What Is Love?,The Playmates,15,15,13,13
Lonely Guitar,Annette,50,50,11,11
Sweet Sugar Lips,The Kalin Twins,97,97,1,1
Crackin Up,Bo Diddley,62,62,5,5
My Wish Came True,Elvis Presley With The Jordanaires,12,12,11,11
Thank You Pretty Baby,Brook Benton,16,16,14,14
Katy Too,Johnny Cash And The Tennessee Two,66,66,8,8
Tennessee Stud,Eddy Arnold,48,48,10,10
To A Soldier Boy,The Tassels,55,55,7,7
I'm Coming Home,Marv Johnson,82,82,4,4
Rockin' In The Jungle,The Eternals,78,78,3,3
Dedicated To The One I Love,The Shirelles,83,83,4,4
Little Girl,Ritchie Valens,92,92,2,2
"Bells, Bells, Bells (The Bell Song)",Billy & Lillie,88,88,6,6
I Still Get Jealous,Joni James,63,63,6,6
On An Evening In Roma,Dean Martin,59,59,13,13
Sugaree,Rusty York,77,77,3,3
With All Of My Heart,Brook Benton,82,82,1,1
Mona Lisa,Conway Twitty,29,29,12,12
Cry,The Knightsbridge Strings,53,53,7,7
Martinique,The Exotic Sounds of Martin Denny,88,88,2,2
Linda Lu,Ray Sharpe,46,46,13,13
A Girl Like You,Gary Stites,80,80,5,5
Makin' Love,Floyd Robinson,20,20,18,18
Broken-Hearted Melody,Sarah Vaughan,7,7,19,19
Summer's Love,Richard Barrett With The Chantels,93,93,2,2
The Three Bells,The Browns,1,1,17,17
I'm Gonna Be A Wheel Some Day,Fats Domino,17,17,13,13
Sleep Walk,Santo & Johnny,1,1,18,18
So High So Low,LaVern Baker,52,52,10,10
With Open Arms,Jane Morgan,39,39,11,11
Half-Breed,Marvin Rainwater,66,66,7,7
You Don't Know Girls,Kathy Linden,92,92,3,3
Who Shot Sam,George Jones,93,93,3,3
Baby Talk,Jan & Dean,10,10,12,12
Red River Rock,Johnny And The Hurricanes,5,5,17,17
Leave My Kitten Alone,Little Willie John,60,60,9,9
Caribbean,Mitchell Torok,27,27,14,14
Angel Face,Jimmy Darren,47,47,8,8
My Own True Love,Jimmy Clanton,33,33,12,12
Time Marches On,Roy Hamilton,84,84,3,3
"I Loves You, Porgy",Nina Simone,18,18,15,15
Soldier's Joy,Hawkshaw Hawkins,87,87,2,2
Midnight Flyer,Nat King Cole,51,51,12,12
I Got Stripes,Johnny Cash,43,43,11,11
Miami,Eugene Church,67,67,5,5
Gee,George Hamilton IV,73,73,7,7
Alimony,Frankie Ford,97,97,2,2
I Want To Walk You Home,Fats Domino,8,8,13,13
I'm Gonna Get Married,Lloyd Price,3,3,14,14
Like I Love You,Edd Byrnes and Friend,42,42,9,9
I've Been There,Tommy Edwards,53,53,10,10
Don't Tell Me Your Troubles,Don Gibson,85,85,3,3
Furry Murray,The Tradewinds,91,91,2,2
Just As Much As Ever,Bob Beckham,32,32,16,16
I Ain't Never,Webb Pierce,24,24,14,14
('til) I Kissed You,The Everly Brothers,4,4,16,16
Mary Lou,Ronnie Hawkins and The Hawks,26,26,16,16
Morgen,Ivo Robic and The Song-Masters,13,13,16,16
Primrose Lane,Jerry Wallace With The Jewels,8,8,16,16
Mau-Mau,The Wailers,68,68,5,5
The Angels Listened In,The Crests,22,22,16,16
Smile,Tony Bennett,73,73,6,6
If You Love Me,LaVern Baker,79,79,2,2
A Girl's Work Is Never Done,The Chordettes,89,89,3,3
Sal's Got A Sugar Lip,Johnny Horton,81,81,7,7
Mack The Knife,Bobby Darin,1,1,15,15
Johnny Reb,Johnny Horton,54,54,8,8
Poison Ivy,The Coasters,7,7,15,15
The Mummy,Bob McFadden And Dor,39,39,8,8
Hey Little Girl,Dee Clark,20,20,15,15
True True Happiness,Johnny Tillotson,54,54,9,9
Five Feet High And Rising,Johnny Cash,76,76,3,3
Chapel Of Dreams,The Dubs,74,74,6,6
