song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
On The Shelf,Donny & Marie Osmond,38,74,10,2
Your Sweetness Is My Weakness,Barry White,60,60,9,7
Lotta Love,Nicolette Larson,8,8,19,18
Got To Have Loving,Don Ray,44,67,16,7
Got To Be Real,Cheryl Lynn,12,12,18,18
Home And Dry,Gerry Rafferty,28,28,13,13
Hot Shot,Karen Young,67,80,13,3
(You Got To Walk And) Don't Look Back,Peter Tosh with Mick Jagger,81,81,5,1
#1 Dee Jay,Goody Goody,82,82,5,3
You've Really Got A Hold On Me,Eddie Money,72,72,8,7
Radioactive,Gene Simmons,47,47,8,8
Miles Away,Fotomaker,63,63,6,6
Easy Driver,Kenny Loggins,60,60,8,8
Only You,Loleatta Holloway And Bunny Sigler,87,87,5,1
Mañana,Jimmy Buffett,84,84,6,6
Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),Bonnie Pointer,58,58,14,12
Light The Sky On Fire,Jefferson Starship,66,66,6,6
Dancing In Paradise,El Coco,91,91,6,1
The Wedding Song (There Is Love),Mary MacGregor,81,81,4,3
Let The Song Last Forever,Dan Hill,91,91,3,2
Beast Of Burden,The Rolling Stones,8,94,13,1
Love Is In The Air,John Paul Young,7,95,21,1
Get Off,Foxy,9,96,21,2
Like A Sunday In Salem (The Amos & Andy Song),Gene Cotton,40,97,10,1
Dreadlock Holiday,10cc,44,98,10,1
Who Are You,The Who,14,99,15,1
Reminiscing,Little River Band,3,100,20,2
Please Come Home For Christmas,Eagles,18,18,8,8
Love Don't Live Here Anymore,Rose Royce,32,32,11,11
You Need A Woman Tonight,Captain & Tennille,40,40,10,10
I Believe You,Carpenters,68,68,5,5
I Don't Wanna Lose You,Daryl Hall  John Oates,42,42,10,10
Soul Man,Blues Brothers,14,14,15,15
Baby I'm Burnin',Dolly Parton,25,25,14,14
Lost In Your Love,John Paul Young,55,55,9,9
Dancing In The City,Marshall Hain,43,43,11,11
Somewhere In The Night,Barry Manilow,9,9,15,15
Shattered,The Rolling Stones,31,31,10,10
Dancin' Shoes,Nigel Olsson,18,18,16,16
Silver Lining,Player,62,62,6,6
Shake Your Groove Thing,Peaches & Herb,5,5,22,22
I Will Survive,Gloria Gaynor,1,1,27,27
Who Do Ya Love,KC And The Sunshine Band,68,68,8,8
Dancin' Shoes,Faith Band,54,54,9,9
I'm Gonna Make You Love Me,The Blend,91,91,5,5
A Little Lovin' (Keeps The Doctor Away),The Raes,61,61,9,9
Da Ya Think I'm Sexy?,Rod Stewart,1,1,21,21
"Blue Morning, Blue Day",Foreigner,15,15,14,14
No Tell Lover,Chicago,14,14,15,15
What You Won't Do For Love,Bobby Caldwell,9,9,20,20
This Moment In Time,Engelbert Humperdinck,58,58,6,6
You Can Do It,Dobie Gray,37,37,11,11
Animal House,Stephen Bishop,73,73,5,5
Moment By Moment,Yvonne Elliman,59,59,6,6
Mary's Boy Child / Oh My Lord,Boney M.,85,85,5,5
Ain't That Enough For You,John Davis And The Monster Orchestra,89,89,4,4
The Football Card,Glenn Sutton,46,46,5,5
Sing For The Day,Styx,41,41,8,8
Stormy,Santana,32,32,10,10
Every Time I Think Of You,The Babys,13,13,16,16
Haven't Stopped Dancing Yet,Gonzalez,26,26,12,12
Get Down,Gene Chandler,53,53,9,9
I Don't Know If It's Right,"Evelyn ""Champagne"" King",23,23,16,16
Need You Bad,Ted Nugent,84,84,2,2
Lady,Little River Band,10,10,20,20
Heaven Knows,Donna Summer With Brooklyn Dreams,4,4,19,19
You Make Me Feel (Mighty Real),Sylvester,36,36,10,10
Take That To The Bank,Shalamar,79,79,6,6
I Go To Rio,Pablo Cruise,46,46,8,8
Run Home Girl,Sad Cafe,71,71,9,9
Superman,Herbie Mann,26,26,18,18
Crazy Love,Poco,17,17,14,14
What A Fool Believes,The Doobie Brothers,1,1,20,20
Lonely Wind,Kansas,60,60,5,5
You Stepped Into My Life,Melba Moore,47,47,7,7
"Pops, We Love You (A Tribute To Father)","Diana Ross, Marvin Gaye, Smokey Robinson & Stevie Wonder",59,59,8,8
Chip Away The Stone,Aerosmith,77,77,3,3
Not Fade Away,Tanya Tucker,70,70,4,4
Every Which Way But Loose,Eddie Rabbitt,30,30,11,11
"Goodbye, I Love You",Firefall,43,43,9,9
Our Love Is Insane,Desmond Child And Rouge,51,51,11,11
Chase,Giorgio Moroder,33,33,12,12
I Just Fall In Love Again,Anne Murray,12,12,16,16
Song On The Radio,Al Stewart,29,29,9,9
Forever In Blue Jeans,Neil Diamond,20,20,11,11
"Baby, I Need Your Lovin'",Eric Carmen,62,62,5,5
Maybe I'm A Fool,Eddie Money,22,22,13,13
Music Box Dancer,Frank Mills,3,3,20,20
Knock On Wood,Amii Stewart,1,1,20,20
Theme From Superman (Main Title),The London Symphony Orchestra/John Williams,81,81,4,4
Bad Brakes,Cat Stevens,83,83,4,4
Livin' It Up (Friday Night),Bell & James,15,15,16,16
Stumblin' In,Suzi Quatro & Chris Norman,4,4,22,22
Fancy Dancer,Frankie Valli,77,77,4,4
Shoot Me (With Your Love),Tasha Thomas,91,91,5,5
Dog + Butterfly,Heart,34,34,10,10
All The Time In The World,Dr. Hook,54,54,7,7
Four Strong Winds,Neil Young,61,61,7,7
For You And I,10cc,85,85,3,3
Bustin' Loose,Chuck Brown & The Soul Searchers,34,34,12,12
Oh Honey,Delegation,45,45,12,12
Survivor,Cindy Bullens,56,56,7,7
Tragedy,Bee Gees,1,1,20,20
Sultans Of Swing,Dire Straits,4,4,15,15
Big Shot,Billy Joel,14,14,11,11
He's The Greatest Dancer,Sister Sledge,9,9,19,19
Take Me Home,Cher,8,8,19,19
Just One Look,Linda Ronstadt,44,44,8,8
Contact,Edwin Starr,65,65,7,7
I'll Supply The Love,Toto,45,45,9,9
Precious Love,Bob Welch,19,19,15,15
I Want Your Love,Chic,7,7,19,19
Now That We Found Love,Third World,47,47,8,8
Love Struck,Stonebolt,70,70,5,5
Sinner Man,Sarah Dash,71,71,4,4
Shake Your Body (Down To The Ground),The Jacksons,7,7,22,22
Heart Of Glass,Blondie,1,1,21,21
Keep On Dancin',Gary's Gang,41,41,10,10
Wheels Of Life,Gino Vannelli,78,78,5,5
Don't Stop Me Now,Queen,86,86,4,4
The Man With The Child In His Eyes,Kate Bush,85,85,4,4
Souvenirs,Voyage,41,41,9,9
I Got My Mind Made Up (You Can Get It Girl),Instant Funk,20,20,18,18
Watch Out For Lucy,Eric Clapton And His Band,40,40,7,7
It Hurts So Bad,Kim Carnes,56,56,5,5
Love Ballad,George Benson,18,18,15,15
Roxanne,The Police,32,32,13,13
You Can't Win (Part 1),Michael Jackson,81,81,3,3
Call Out My Name,Zwol,75,75,3,3
Stay The Night,The Faragher Bros.,50,50,7,7
Aqua Boogie (A Psychoalphadiscobetabioaquadoloop),Parliament,89,89,2,2
Make It Last,Brooklyn Dreams,69,69,4,4
Can You Read My Mind,Maureen McGovern,52,52,9,9
This Is It,Dan Hartman,91,91,3,3
Heartaches,BTO,60,60,7,7
Rubber Biscuit,Blues Brothers,37,37,8,8
I'm Not Gonna Cry Anymore,Nancy Brooks,66,66,4,4
Blow Away,George Harrison,16,16,14,14
Here Comes The Night,The Beach Boys,44,44,8,8
Roller,April Wine,34,34,11,11
Whole Lotta Love,The Wonder Band,87,87,2,2
Elena,The Marc Tanner Band,45,45,8,8
Lazy Eyes,T.M.G.,91,91,4,4
Love Is The Answer,England Dan & John Ford Coley,10,10,18,18
Dancin',Grey & Hanks,83,83,2,2
Take It Back,The J. Geils Band,67,67,6,6
At Midnight,T-Connection,56,56,6,6
One Way Love,Bandit,77,77,4,4
Love And Desire (Part I),Arpeggio,70,70,5,5
In The Navy,Village People,3,3,18,18
Renegade,Styx,16,16,19,19
Rock 'n' Roll Fantasy,Bad Company,13,13,20,20
Reunited,Peaches & Herb,1,1,23,23
Happiness,The Pointer Sisters,30,30,10,10
Hard Times For Lovers,Judy Collins,66,66,6,6
Such A Woman,Tycoon,26,26,13,13
Don't You Write Her Off,"McGuinn, Clark & Hillman",33,33,11,11
Disco Nights (Rock-Freak),G.Q.,12,12,18,18
Sweet Lui-Louise,Ironhorse,36,36,10,10
(If Loving You Is Wrong) I Don't Want To Be Right,Barbara Mandrell,31,31,16,16
Good Times Roll,The Cars,41,41,10,10
Get Used To It,Roger Voudouris,21,21,19,19
There But For The Grace Of God Go I,Machine,77,77,10,10
You And Me,Liner,92,92,2,2
Bridge Over Troubled Water,Linda Clifford,41,41,6,6
Just When I Needed You Most,Randy VanWarmer,4,4,20,20
Feelin' Satisfied,Boston,46,46,7,7
Crazy Love,The Allman Brothers Band,29,29,9,9
I Need Your Help Barry Manilow,Ray Stevens,49,49,8,8
The Logical Song,Supertramp,6,6,21,21
California Dreamin',America,56,56,5,5
Love Takes Time,Orleans,11,11,15,15
"Saturday Night, Sunday Morning",Thelma Houston,34,34,13,13
Goodnight Tonight,Wings,5,5,16,16
Rhumba Girl,Nicolette Larson,47,47,9,9
Heart To Heart,Errol Sober,65,65,8,8
I Don't Want Nobody Else (To Dance With You),Narada Michael Walden,47,47,11,11
I'll Come Running,Livingston Taylor,82,82,4,4
You Says It All,Randy Brown,72,72,4,4
Makin' It,David Naughton,5,5,24,24
I Need You,Euclid Beach Band,81,81,5,5
I Never Said I Love You,Orsa Lia,84,84,5,5
Hot Number,Foxy,21,21,15,15
Old Time Rock & Roll,Bob Seger & The Silver Bullet Band,28,28,11,11
Diamonds,Chris Rea,44,44,8,8
It Must Be Love,Alton McClain & Destiny,32,32,12,12
Just The Same Way,Journey,58,58,8,8
Give Me An Inch,Ian Matthews,67,67,5,5
Body Heat,Alicia Bridges,86,86,2,2
I (Who Have Nothing),Sylvester,40,40,7,7
Dancer,Gino Soccio,48,48,6,6
Love Is Gonna Come At Last,Badfinger,69,69,4,4
(Sittin' On) The Dock Of The Bay,Sammy Hagar,65,65,5,5
High On Your Love Suite,Rick James,72,72,6,6
Little Bit Of Soap,Nigel Olsson,34,34,12,12
Deeper Than The Night,Olivia Newton-John,11,11,13,13
Gone Long Gone,Chicago,73,73,3,3
Star Love,Cheryl Lynn,62,62,10,10
One Chain (Don't Make No Prison),Santana,59,59,8,8
Dancin' Fool,Frank Zappa,45,45,8,8
When You're In Love With A Beautiful Woman,Dr. Hook,6,6,25,25
Boogie Woogie Dancin' Shoes,Claudja Barry,56,56,12,12
One More Minute,Saint Tropez,49,49,11,11
Walk On By,AWB,92,92,3,3
Love You Inside Out,Bee Gees,1,1,19,19
Honesty,Billy Joel,24,24,11,11
Ain't Love A Bitch,Rod Stewart,22,22,12,12
Hot Stuff,Donna Summer,1,1,21,21
You Take My Breath Away,Rex Smith,10,10,16,16
Touch Me Baby,Ultimate,82,82,3,3
Can't Sleep,Rockets,51,51,9,9
She Believes In Me,Kenny Rogers,5,5,16,16
We Are Family,Sister Sledge,2,2,19,19
Chuck E.'s In Love,Rickie Lee Jones,4,4,15,15
Dance The Night Away,Van Halen,15,15,15,15
Good Timin',The Beach Boys,40,40,10,10
I Want You To Want Me,Cheap Trick,7,7,19,19
Georgy Porgy,Toto,48,48,10,10
Ain't No Stoppin' Us Now,McFadden & Whitehead,13,13,18,18
(Wish I Could Fly Like) Superman,The Kinks,41,41,12,12
You Can't Change That,Raydio,9,9,22,22
Easy To Be Hard,Cheryl Barnes/Hair Soundtrack,64,64,7,7
How Could This Go Wrong,Exile,88,88,2,2
Dance Away,Roxy Music,44,44,9,9
Mirror Star,Fabulous Poodles,81,81,4,4
Bang A Gong,Witch Queen,68,68,6,6
My Baby's Baby,Liquid Gold,45,45,9,9
My Love Is Music,Space,60,60,7,7
Minute By Minute,The Doobie Brothers,14,14,14,14
Shakedown Cruise,Jay Ferguson,31,31,14,14
Don't Ever Wanna Lose Ya,New England,40,40,12,12
Theme From Ice Castles (Through The Eyes Of Love),Melissa Manchester,76,76,4,4
Night Dancin',Taka Boom,74,74,4,4
Feel The Need,Leif Garrett,57,57,8,8
Boogie Wonderland,"Earth, Wind & Fire With The Emotions",6,6,16,16
Can't Keep A Good Man Down,Eddie Money,63,63,5,5
Heart Of The Night,Poco,20,20,14,14
Dance With You,Carrie Lucas,70,70,7,7
Bustin' Out,Rick James,71,71,6,6
Ring My Bell,Anita Ward,1,1,21,21
Shine A Little Love,Electric Light Orchestra,8,8,15,15
Gold,John Stewart,5,5,18,18
Does Your Mother Know,ABBA,19,19,14,14
Say Maybe,Neil Diamond,55,55,7,7
Sad Eyes,Robert John,1,1,27,27
Do You Wanna Go Party,KC And The Sunshine Band,50,50,10,10
No Time To Lose,The Tarney/Spencer Band,84,84,6,6
Make Love To Me,Helen Reddy,60,60,10,10
"Pinball, That's All",Bill Wray,96,96,2,2
Bad Girls,Donna Summer,1,1,20,20
I Was Made For Lovin' You,Kiss,11,11,16,16
Shadows In The Moonlight,Anne Murray,25,25,12,12
I Can't Stand It No More,Peter Frampton,14,14,13,13
Do It Or Die,Atlanta Rhythm Section,19,19,14,14
Weekend,Wet Willie,29,29,12,12
If You Can't Give Me Love,Suzi Quatro,45,45,8,8
Go West,Village People,45,45,9,9
Music Box,"Evelyn ""Champagne"" King",75,75,6,6
Church,Bob Welch,73,73,3,3
Head First,The Babys,77,77,3,3
Lead Me On,Maxine Nightingale,5,5,23,23
If I Said You Have A Beautiful Body Would You Hold It Against Me,Bellamy Brothers,39,39,11,11
Days Gone Down (Still Got The Light In Your Eyes),Gerry Rafferty,17,17,10,10
One Way Or Another,Blondie,24,24,14,14
People Of The South Wind,Kansas,23,23,12,12
Up On The Roof,James Taylor,28,28,11,11
Married Men,Bette Midler,40,40,9,9
Wasn't It Good,Cher,49,49,7,7
Kiss In The Dark,Pink Lady,37,37,11,11
Mama Can't Buy You Love,Elton John,9,9,18,18
Is She Really Going Out With Him?,Joe Jackson,21,21,15,15
Vengeance,Carly Simon,48,48,7,7
Suspicions,Eddie Rabbitt,13,13,17,17
Since I Don't Have You,Art Garfunkel,53,53,8,8
Amanda,Waylon,54,54,7,7
Getting Closer,Wings,20,20,10,10
Good Times,Chic,1,1,19,19
The Main Event/Fight,Barbra Streisand,3,3,17,17
Feel That You're Feelin',Maze Featuring Frankie Beverly,67,67,5,5
Morning Dance,Spyro Gyra,24,24,15,15
Rock Me,Nick Gilder,57,57,6,6
Hold On,Triumph,38,38,14,14
Heaven Must Have Sent You,Bonnie Pointer,11,11,23,23
You Angel You,Manfred Mann's Earth Band,58,58,7,7
The Devil Went Down To Georgia,The Charlie Daniels Band,3,3,18,18
I'll Never Love This Way Again,Dionne Warwick,5,5,23,23
Highway Song,Blackfoot,26,26,14,14
Light My Fire/137 Disco Heaven,Amii Stewart,69,69,6,6
Hot Summer Nights,Night,18,18,15,15
My Sharona,The Knack,1,1,22,22
You Gonna Make Me Love Somebody Else,The Jones Girls,38,38,11,11
Born To Be Alive,Patrick Hernandez,16,16,19,19
You're My Weakness,Faith Band,76,76,4,4
Cuba,The Gibson Brothers,81,81,5,5
Let's Go,The Cars,14,14,15,15
Last Of The Singing Cowboys,The Marshall Tucker Band,42,42,8,8
You're The Only One,Dolly Parton,59,59,6,6
We've Got Love,Peaches & Herb,44,44,8,8
Long Live Rock,The Who,54,54,6,6
I Do Love You,GQ,20,20,17,17
I'll Know Her When I See Her,Cooper Brothers Band,79,79,4,4
Motown Review,Philly Cream,67,67,5,5
I Know A Heartache When I See One,Jennifer Warnes,19,19,22,22
After The Love Has Gone,"Earth, Wind & Fire",2,2,17,17
Goodbye Stranger,Supertramp,15,15,14,14
Girl Of My Dreams,Bram Tchaikovsky,37,37,12,12
Oh Well,Rockets,30,30,13,13
Sweets For My Sweet,Tony Orlando,54,54,6,6
When I Dream,Crystal Gayle,84,84,3,3
Here I Go (Fallin' In Love Again),Frannie Golde,76,76,3,3
Keep On Running Away,Lazy Racer,81,81,4,4
Different Worlds,Maureen McGovern,18,18,16,16
The Boss,Diana Ross,19,19,16,16
Going Through The Motions,Hot Chocolate,53,53,6,6
Saturdaynight,Herman Brood,35,35,11,11
Baby I Want You,Funky Communication Committee,47,47,10,10
You've Got Another Thing Coming,Hotel,54,54,8,8
Lonesome Loser,Little River Band,6,6,18,18
"Bad Case Of Loving You (Doctor, Doctor)",Robert Palmer,14,14,15,15
Driver's Seat,Sniff 'n' the Tears,15,15,15,15
Turn Off The Lights,Teddy Pendergrass,48,48,6,6
Love Me Tonight,Blackjack,62,62,6,6
"Lovin', Touchin', Squeezin'",Journey,16,16,19,19
This Is Love,Oak,58,58,7,7
What Cha Gonna Do With My Lovin',Stephanie Mills,22,22,14,14
Best Beat In Town,Switch,69,69,8,8
Young Blood,Rickie Lee Jones,40,40,9,9
Lady Writer,Dire Straits,45,45,7,7
Totally Hot,Olivia Newton-John,52,52,6,6
Got To Give In To Love,Bonnie Boyer,43,43,8,8
Where Were You When I Was Falling In Love,Lobo,23,23,17,17
Cruel To Be Kind,Nick Lowe,12,12,15,15
Rise,Herb Alpert,1,1,18,18
Why Leave Us Alone,Five Special,55,55,5,5
"Hey, St. Peter",Flash And The Pan,76,76,4,4
Don't Stop 'Til You Get Enough,Michael Jackson,1,1,18,18
Rock And Roll Dancin',Beckmeier Brothers,53,53,6,6
Children Of The Sun,Billy Thorpe,41,41,10,10
In The Midnight Hour,Samantha Sang,88,88,2,2
Don't Bring Me Down,Electric Light Orchestra,4,4,15,15
"Gone, Gone, Gone",Bad Company,56,56,6,6
Ain't That A Shame,Cheap Trick,35,35,10,10
Rocky II Disco,Maynard Ferguson,82,82,4,4
Firecracker,Mass Production,43,43,10,10
This Night Won't Last Forever,Michael Johnson,19,19,17,17
H.a.p.p.y. Radio,Edwin Starr,79,79,5,5
Pop Muzik,M,1,1,16,16
Sail On,Commodores,4,4,16,16
Get It Right Next Time,Gerry Rafferty,21,21,13,13
Dependin' On You,The Doobie Brothers,25,25,12,12
Ghost Dancer,Addrisi Brothers,45,45,8,8
Good Friend,Mary MacGregor,39,39,12,12
Do It Good,A Taste Of Honey,79,79,4,4
Then You Can Tell Me Goodbye,Toby Beau,57,57,9,9
Just Another Night,Ian Hunter,68,68,6,6
Spooky,Atlanta Rhythm Section,17,17,14,14
You've Lost That Lovin' Feelin',Long John Baldry & Kathi MacDonald,89,89,3,3
Rolene,Moon Martin,30,30,11,11
Remember (Walking In The Sand),Louise Goffin,43,43,9,9
Groove Me,Fern Kinney,54,54,8,8
Found A Cure,Ashford & Simpson,36,36,13,13
"So Good, So Right",Brenda Russell,30,30,15,15
I've Got The Next Dance,Deniece Williams,73,73,5,5
Frederick,Patti Smith Group,90,90,3,3
Crank It Up (Funk Town) Pt. 1,Peter Brown,86,86,6,6
Dim All The Lights,Donna Summer,2,2,14,14
Midnight Wind,John Stewart,28,28,12,12
The Topical Song,The Barron Knights,70,70,3,3
Get A Move On,Eddie Money,46,46,8,8
Arrow Through Me,Wings,29,29,10,10
Where Will Your Heart Take You,Buckeye,63,63,5,5
Please Don't Go,KC And The Sunshine Band,6,6,14,14
If You Remember Me,Chris Thompson & Night,18,18,14,14
Street Life,The Crusaders,36,36,14,14
Voulez-Vous,ABBA,80,80,3,3
Hold On,Ian Gomm,18,18,12,12
Good Girls Don't,The Knack,11,11,13,13
Must Have Been Crazy,Chicago,83,83,5,5
One Fine Day,Rita Coolidge,66,66,7,7
"Hello, Hello, Hello",New England,69,69,5,5
Girls Talk,Dave Edmunds,65,65,6,6
Boom Boom (Out Go The Lights),Pat Travers,56,56,7,7
Sure Know Something,Kiss,47,47,11,11
Come To Me,France Joli,15,15,13,13
Dirty White Boy,Foreigner,12,12,12,12
You Decorated My Life,Kenny Rogers,7,7,12,12
I've Never Been In Love,Suzi Quatro,44,44,8,8
Reason To Be,Kansas,52,52,8,8
Fins,Jimmy Buffett,35,35,11,11
Killer Cut,Charlie,60,60,6,6
Stillsane,Carolyne Mas,71,71,5,5
You're Only Lonely,J.D. Souther,13,13,12,12
In Thee,Blue Oyster Cult,74,74,4,4
For Love,Pousette-Dart Band,83,83,4,4
Gotta Serve Somebody,Bob Dylan,24,24,12,12
Hell On Wheels,Cher,59,59,5,5
Plain Jane,Sammy Hagar,77,77,7,7
Rainbow Connection,Kermit (Jim Henson),25,25,11,11
Beautiful Girls,Van Halen,84,84,4,4
All Things Are Possible,Dan Peek,78,78,5,5
If You Want It,Niteflyte,38,38,11,11
You Stepped Into My Life,Wayne Newton,90,90,8,8
Broken Hearted Me,Anne Murray,14,14,10,10
Please Don't Leave,Lauren Wood,24,24,10,10
Let Me Know (I Have A Right),Gloria Gaynor,42,42,10,10
I'm So Anxious,Southside Johnny & The Asbury Jukes,71,71,4,4
Dancin' 'round And 'round,Olivia Newton-John,82,82,2,2
Angeleyes,ABBA,64,64,5,5
Do You Think I'm Disco?,Steve Dahl And Teenage Radiation,58,58,6,6
Hold On To The Night,Hotel,80,80,4,4
Still,Commodores,1,1,9,9
Victim Of Love,Elton John,31,31,9,9
Dreaming,Blondie,28,28,9,9
Half The Way,Crystal Gayle,23,23,9,9
5:15,The Who,45,45,7,7
Damned If I Do,The Alan Parsons Project,36,36,9,9
Starry Eyes,The Records,56,56,6,6
Sweet Summer Lovin',Dolly Parton,77,77,3,3
Heartache Tonight,Eagles,1,1,8,8
Tusk,Fleetwood Mac,8,8,8,8
Babe,Styx,2,2,8,8
Dream Police,Cheap Trick,26,26,8,8
My Forbidden Lover,Chic,43,43,8,8
Cruisin',Smokey Robinson,31,31,8,8
Fooled By A Feeling,Barbara Mandrell,89,89,5,5
Touch Me When We're Dancing,Bama,86,86,5,5
Ladies Night,Kool & The Gang,17,17,8,8
Get It Up,Ronnie Milsap,44,44,8,8
Another Night,Wilson Bros.,94,94,2,2
When You're #1,Gene Chandler,99,99,2,2
Ships,Barry Manilow,11,11,7,7
Better Love Next Time,Dr. Hook,27,27,7,7
Take The Long Way Home,Supertramp,15,15,7,7
I Need A Lover,John Cougar,33,33,7,7
I Want You Tonight,Pablo Cruise,29,29,7,7
Who Listens To The Radio,The Sports,45,45,7,7
Highway To Hell,AC/DC,49,49,7,7
It's All I Can Do,The Cars,41,41,7,7
Pretty Girls,Melissa Manchester,40,40,7,7
"Hey Hey, My My (Into The Black)",Neil Young & Crazy Horse,79,79,5,5
Love Pains,Yvonne Elliman,42,42,7,7
Slip Away,Ian Lloyd,50,50,7,7
No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,1,1,6,6
Cool Change,Little River Band,20,20,6,6
Confusion,Electric Light Orchestra,37,37,6,6
We Don't Talk Anymore,Cliff Richard,32,32,6,6
In The Stone,"Earth, Wind & Fire",58,58,6,6
This Is It,Kenny Loggins,39,39,6,6
Escape (The Pina Colada Song),Rupert Holmes,12,12,6,6
Do That To Me One More Time,Captain & Tennille,19,19,6,6
"Train, Train",Blackfoot,54,54,6,6
She's Got A Whole Number,Keith Herman,87,87,4,4
It's A Disco Night (Rock Don't Stop),The Isley Brothers,90,90,2,2
Since You've Been Gone,Cherie & Marie Currie,95,95,3,3
What Can I Do With This Broken Heart,England Dan & John Ford Coley,51,51,5,5
Don't Let Go,Isaac Hayes,43,43,5,5
(Not Just) Knee Deep - Part 1,Funkadelic,77,77,4,4
Pow Wow,Cory Daye,76,76,3,3
I Still Have Dreams,Richie Furay,55,55,5,5
Wait For Me,Daryl Hall  John Oates,45,45,5,5
Send One Your Love,Stevie Wonder,8,8,4,4
Jane,Jefferson Starship,34,34,4,4
Peter Piper,Frank Mills,52,52,4,4
Rock With You,Michael Jackson,35,35,4,4
No Chance,Moon Martin,53,53,4,4
When I Think Of You,Leif Garrett,78,78,4,4
Too Late,Shoes,77,77,4,4
(Bringing Out) The Girl In Me,Maxine Nightingale,75,75,4,4
Ready For The 80's,Village People,59,59,4,4
Life During Wartime (This Ain't No Party...This Ain't No Disco...This Ain't,Talking Heads,80,80,4,4
Lay It On The Line,Triumph,88,88,4,4
I Just Can't Control Myself,Nature's Divine,67,67,4,4
Don't Drop My Love,Anita Ward,87,87,4,4
I Do The Rock,Tim Curry,91,91,3,3
