song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
10:35,Tiesto Featuring Tate McRae,69,69,9,9
I Wish You Roses,Kali Uchis,81,81,2,2
Gangsta Boo,Ice Spice & Lil Tjay,82,82,1,1
Moonlight Sunrise,Twice,84,84,1,1
Fully Loaded,"Trippie Redd, Future & Lil Baby",86,86,1,1
Krzy Train,Trippie Redd & Travis Scott,90,90,1,1
Next Thing You Know,Jordan Davis,23,23,31,31
AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",37,37,20,20
Do It Again,NLE Choppa & 2Rare,85,85,5,5
Back End,Finesse2Tymes,86,86,5,5
Spit In My Face!,ThxSoMch,100,100,1,1
Last Night,Morgan Wallen,1,1,37,37
Love Again,The Kid Laroi,40,40,12,12
Dawns,Zach Bryan Featuring Maggie Rogers,42,42,20,20
I Wrote The Book,Morgan Wallen,18,18,19,19
Everything I Love,Morgan Wallen,14,14,33,33
Growin' Up And Gettin' Old,Luke Combs,54,54,5,5
I'm Not Here To Make Friends,Sam Smith,71,71,2,2
The Black Seminole.,Lil Yachty,80,80,1,1
Fin de Semana,Junior H X Oscar Maydon,86,86,2,2
Hey Mor,Ozuna Featuring Feid,85,85,4,4
Never Gonna Not Dance Again,P!nk,99,99,2,2
Dancin' In The Country,Tyler Hubbard,23,23,23,23
"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,3,3,22,22
X Si Volvemos,Karol G x Romeo Santos,48,48,6,6
PRC,Peso Pluma X Natanael Cano,33,33,20,20
Watch The World Burn,Falling in Reverse,83,83,1,1
In Ha Mood,Ice Spice,58,58,16,16
Yandel 150,Yandel & Feid,71,71,17,17
Love You Anyway,Luke Combs,15,15,33,33
Umbrella,Rihanna Featuring Jay-Z,1,37,34,1
Lost,Linkin Park,38,38,2,2
Diamonds,Rihanna,1,44,27,1
We Found Love,Rihanna Featuring Calvin Harris,1,48,42,1
Special,Lizzo Featuring SZA,52,52,10,10
Fix'n To Break,Bailey Zimmerman,84,84,1,1
Painting Pictures,Superstar Pride,25,25,15,15
Hope,NF,49,49,2,2
Favorite Song,Toosii,5,5,27,27
Watch This (ARIZONATEARS Pluggnb Remix),Lil Uzi Vert,56,56,6,6
Heaven,Niall Horan,62,62,7,7
No Time Wasted,Polo G & Future,69,69,1,1
Ceilings,Lizzy McAlpine,54,54,13,13
Lottery,Latto Featuring LU KALA,83,83,1,1
Trustfall,P!nk,82,82,4,4
Slut Me Out,NLE Choppa,28,28,14,14
Gold,Dierks Bentley,68,68,9,9
TQG,Karol G x Shakira,7,7,20,20
Kant Nobody,Lil Wayne Featuring DMX,66,66,1,1
Mientras Me Curo del Cora,Karol G,68,68,1,1
Gucci Los Panos,Karol G,71,71,1,1
Private Landing,Don Toliver Featuring Justin Bieber & Future,72,72,7,7
Tus Gafitas,Karol G,73,73,1,1
Gatubela,Karol G x Maldy,37,74,11,1
No More Talk,Yeat,77,77,1,1
Split,Yeat,79,79,1,1
Cairo,Karol G & Ovy On The Drums,82,82,1,1
Shmunk,Yeat Featuring YoungBoy Never Broke Again,83,83,1,1
Pero Tu,Karol G & Quevedo,86,86,1,1
Dirt,Key Glock,88,88,1,1
Joe,Luke Combs,89,89,1,1
Ojos Ferrari,"Karol G, Justin Quiles & Angel Dior",95,95,1,1
Besties,Karol G,96,96,1,1
Manana Sera Bonito,Karol G & Carla Morrison,98,98,1,1
Die 4 Me,Halsey,100,100,1,1
Thinkin' Bout Me,Morgan Wallen,9,9,32,32
Ain't That Some,Morgan Wallen,11,11,20,20
Red Ruby Da Sleeze,Nicki Minaj,13,13,12,12
Man Made A Bar,Morgan Wallen Featuring Eric Church,15,15,13,13
'98 Braves,Morgan Wallen,27,27,7,7
Devil Don't Know,Morgan Wallen,29,29,3,3
Sunrise,Morgan Wallen,30,30,11,11
Born With A Beer In My Hand,Morgan Wallen,32,32,3,3
Whiskey Friends,Morgan Wallen,35,35,4,4
Tennessee Numbers,Morgan Wallen,38,38,2,2
Cowgirls,Morgan Wallen Featuring ERNEST,40,40,20,20
Hope That's True,Morgan Wallen,41,41,2,2
Dying Man,Morgan Wallen,43,43,4,4
Keith Whitley,Morgan Wallen,44,44,2,2
In The Bible,Morgan Wallen Featuring HARDY,47,47,2,2
Neon Star (Country Boy Lullaby),Morgan Wallen,48,48,3,3
Me + All Your Reasons,Morgan Wallen,51,51,3,3
I Deserve A Drink,Morgan Wallen,52,52,2,2
F150-50,Morgan Wallen,53,53,2,2
Single Than She Was,Morgan Wallen,56,56,2,2
Wine Into Water,Morgan Wallen,59,59,2,2
On The Street,J-Hope With J. Cole,60,60,1,1
180 (Lifestyle),Morgan Wallen,63,63,2,2
Last Drive Down Main,Morgan Wallen,65,65,1,1
Good Girl Gone Missin',Morgan Wallen,69,69,1,1
Me To Me,Morgan Wallen,71,71,1,1
Money On Me,Morgan Wallen,72,72,1,1
Had It,Morgan Wallen,75,75,1,1
Outlook,Morgan Wallen,76,76,1,1
Don't Think Jesus,Morgan Wallen,7,77,6,1
River,Miley Cyrus,32,32,4,4
Jaded,Miley Cyrus,56,56,15,15
Thousand Miles,Miley Cyrus Featuring Brandi Carlile,68,68,1,1
Rose Colored Lenses,Miley Cyrus,91,91,1,1
Por Las Noches,Peso Pluma,28,28,20,20
All Of The Girls You Loved Before,Taylor Swift,12,12,6,6
Ella Baila Sola,Eslabon Armado X Peso Pluma,4,4,23,23
"Set Me Free, Pt. 2",Jimin,30,30,1,1
5 Leaf Clover,Luke Combs,33,33,7,7
Eat Your Young,Hozier,67,67,2,2
La Bebe,Yng Lvcas x Peso Pluma,11,11,23,23
El Gordo Trae El Mando,Chino Pacas,58,58,13,13
Coco Chanel,Eladio Carrion & Bad Bunny,87,87,2,2
ICU,Coco Jones,62,62,20,20
Moonlight,Kali Uchis,80,80,11,11
Death,Melanie Martinez,95,95,2,2
Nasty,Russ,75,75,3,3
Cupid,Fifty Fifty,17,17,25,25
Like Crazy,Jimin,1,1,5,5
Eyes Closed,Ed Sheeran,19,19,20,20
Fast Car,Luke Combs,2,2,29,29
Low Down,Lil Baby,50,50,13,12
Beso,ROSALIA & Rauw Alejandro,52,52,12,12
Don't Play With It,Lola Brooke X Latto X Yung Miami Or Featuring Billy B,69,69,4,4
Dogtooth,"Tyler, The Creator",33,33,4,4
The Light,Juice WRLD,86,86,1,1
Ch y La Pizza,Fuerza Regida X Natanael Cano,68,68,9,9
Memory Lane,Old Dominion,27,27,20,20
Fight The Feeling,Rod Wave,16,16,20,20
Sorry Not Sorry,"Tyler, The Creator",48,48,2,2
Void,Melanie Martinez,61,61,1,1
Need A Favor,Jelly Roll,14,14,28,28
WHARF TALK,"Tyler, The Creator Featuring A$AP Rocky",89,89,1,1
I Know,Kanii,90,90,2,2
Hot Boy,Nardo Wick Featuring Lil Baby,99,99,1,1
Search & Rescue,Drake,2,2,20,20
Happy,NF,54,54,6,6
Strike (Holster),Lil Yachty,71,71,4,4
Peaches,Jack Black,56,56,5,5
Careful,NF & Cordae,85,85,1,1
El Azul,Junior H x Peso Pluma,55,55,16,16
Never Felt So Alone,Labrinth,62,62,5,5
WTF,YoungBoy Never Broke Again Featuring Nicki Minaj,99,99,1,1
Princess Diana,Ice Spice & Nicki Minaj,4,4,20,20
Chemical,Post Malone,13,13,20,20
Un x100to,Grupo Frontera X Bad Bunny,5,5,20,20
Daylight,David Kushner,33,33,26,26
See You Again,"Tyler, The Creator Featuring Kali Uchis",44,44,20,20
Chanel,Becky G & Peso Pluma,55,55,10,10
Igualito A Mi Apa,Fuerza Regida & Peso Pluma,80,80,6,6
Di Que Si,Grupo Marca Registrada X Grupo Frontera,89,89,3,3
It Matters To Her,Scotty McCreery,49,49,10,10
Double Fantasy,The Weeknd Featuring Future,18,18,5,5
Alone,Kim Petras Featuring Nicki Minaj,55,55,1,1
Haegeum,Agust D,58,58,1,1
Fragil,Yahritza y Su Esencia x Grupo Frontera,69,69,16,16
Big Truck,YoungBoy Never Broke Again,100,100,1,1
They Don't Love It,Jack Harlow,54,54,1,1
Wreckage,Nate Smith,69,69,3,3
Waffle House,Jonas Brothers,57,57,11,11
People,Libianca,80,80,8,8
Common Ground,Jack Harlow,96,96,1,1
Area Codes,Kaliii,33,33,18,18
Go Hard,Lil Baby,59,59,3,3
Religiously,Bailey Zimmerman,13,13,23,23
Mejor Que Yo,"Anuel AA, Mambo Kingz & DJ Luian",83,83,1,1
"You, Me, & Whiskey",Justin Moore & Priscilla Block,37,37,16,16
Mathematical Disrespect,Lil Mabu,47,47,4,4
Shake Sumn,DaBaby,65,65,16,16
Curtains,Ed Sheeran,97,97,1,1
What It Is (Block Boy),Doechii Featuring Kodak Black,29,29,23,23
All My Life,Lil Durk Featuring J. Cole,2,2,22,22
Bitch Let's Do It,YoungBoy Never Broke Again,62,62,1,1
Life Goes On,Ed Sheeran Featuring Luke Combs,66,66,2,2
Acrostico,Shakira,84,84,1,1
Bury Me In Georgia,Kane Brown,34,34,19,19
F**k The Industry Pt. 2,YoungBoy Never Broke Again,87,87,1,1
Everything She Ain't,Hailey Whitters,94,94,1,1
Your Heart Or Mine,Jon Pardi,47,47,17,17
I Heard,YoungBoy Never Broke Again,98,98,1,1
Where She Goes,Bad Bunny,8,8,19,19
TQM,Fuerza Regida,34,34,17,17
Mourning,Post Malone,36,36,13,13
America Has A Problem,Beyonce Featuring Kendrick Lamar,38,38,5,4
Cruel Summer,Taylor Swift,3,3,23,21
Say Yes To Heaven,Lana Del Rey,54,54,3,3
"To Summer, From Cole (Audio Hug)",Summer Walker & J. Cole,63,63,1,1
"Angel, Pt. 1","Kodak Black, NLE Choppa, Jimin, JVKE & Muni Long",65,65,2,2
You,Dan + Shay,87,87,1,1
Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",48,48,14,14
Stand By Me,Lil Durk Featuring Morgan Wallen,22,22,15,15
Hits Different,Taylor Swift,27,27,3,3
Pelle Coat,Lil Durk,35,35,2,2
War Bout It,Lil Durk Featuring 21 Savage,41,41,2,2
Dance The Night,Dua Lipa,6,6,20,20
Bye,Peso Pluma,48,48,9,9
Never Imagined,Lil Durk Featuring Future,59,59,1,1
Never Again,Lil Durk,62,62,1,1
Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,66,66,10,10
Big Dawg,Lil Durk & Chief Wuk,67,67,1,1
Cross The Globe,Lil Durk Featuring Juice WRLD,68,68,1,1
Put Em On Ice,Lil Durk,72,72,1,1
300 Urus,Lil Durk,73,73,1,1
Sad Songs,Lil Durk,74,74,1,1
Grandson,Lil Durk Featuring Kodak Black,76,76,1,1
Before Fajr,Lil Durk,82,82,1,1
B12,Lil Durk,83,83,1,1
You Got Em,Lil Durk,86,86,1,1
Put It On Da Floor Again,Latto Featuring Cardi B,13,13,16,16
"Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,31,31,10,10
Calling,"Metro Boomin, Swae Lee & Nav Featuring A Boogie wit da Hoodie",41,41,6,6
Popular,"The Weeknd, Playboi Carti & Madonna",43,43,19,19
Annihilate,"Metro Boomin, Swae Lee, Lil Wayne & Offset",44,44,4,4
Bread & Butter,Gunna,48,48,4,4
Am I Dreaming,"Metro Boomin, A$AP Rocky & Roisee",51,51,4,4
Keep It Low,Moneybagg Yo Featuring Future,59,59,1,1
All The Way Live,"Metro Boomin, Future & Lil Uzi Vert",61,61,2,2
Self Love,Metro Boomin & Coi Leray,54,54,4,4
Ocean Spray,Moneybagg Yo,69,69,2,2
Save Me,Jelly Roll With Lainey Wilson,37,37,17,17
Hummingbird,Metro Boomin & James Blake,90,90,2,2
Peaches & Eggplants,Young Nudy Featuring 21 Savage,33,33,19,19
Danger (Spider),Offset & JID,95,95,1,1
Dial Drunk,Noah Kahan With Post Malone,25,25,17,17
Take Two,BTS,48,48,1,1
Plebada,El Alfa x Peso Pluma,68,68,2,2
Truck Bed,HARDY,55,55,17,17
The Hillbillies,Baby Keem & Kendrick Lamar,93,93,1,1
Fukumean,Gunna,4,4,17,17
Back To The Moon,Gunna,29,29,2,2
Attention,Doja Cat,31,31,3,3
Rodeo Dr,Gunna,42,42,2,2
Back At It,Gunna,51,51,1,1
Ca$h $hit,Gunna,60,60,1,1
Bottom,Gunna,62,62,1,1
IDK NoMore,Gunna,76,76,1,1
P Angels,Gunna,77,77,1,1
Paybach,Gunna,83,83,1,1
Go Crazy,Gunna,94,94,1,1
Girl In Mine,Parmalee,81,81,9,9
Classy 101,Feid x Young Miko,99,99,1,1
Bluffin,Gucci Mane & Lil Baby,100,100,1,1
Barbie World,Nicki Minaj & Ice Spice With Aqua,7,7,16,16
Oh U Went,Young Thug Featuring Drake,19,19,15,15
Sabor Fresa,Fuerza Regida,26,26,15,15
Luna,Peso Pluma & Junior H,30,30,5,5
Lady Gaga,"Peso Pluma, Gabito Ballesteros & Junior H",35,35,16,16
Parade On Cleveland,Young Thug Featuring Drake,39,39,1,1
Cars Bring Me Out,Young Thug Featuring Future,52,52,1,1
VVS,"Peso Pluma, Edgardo Nunez & Los Dareyes de La Sierra",54,54,1,1
Wit Da Racks,"Young Thug Featuring 21 Savage, Travis Scott & Yak Gotti",56,56,1,1
Doomsday.,"Lyrical Lemonade, Juice WRLD & Cordae",58,58,1,1
Want Me Dead,Young Thug Featuring 21 Savage,59,59,1,1
Rubicon,Peso Pluma,63,63,12,12
Hellcat Kenny,Young Thug Featuring Lil Uzi Vert,70,70,1,1
Money On The Dresser,Young Thug,78,78,1,1
Uncle M,Young Thug,81,81,1,1
Nueva Vida,Peso Pluma,86,86,1,1
Watermelon Moonshine,Lainey Wilson,21,21,16,16
Lagunas,Peso Pluma & Jasiel Nunez,77,77,9,9
Rosa Pastel,Peso Pluma & Jasiel Nunez,93,93,1,1
Abracadabra,Young Thug Featuring Travis Scott,97,97,1,1
Gucci Grocery Bag,Young Thug,100,100,1,1
Vampire,Olivia Rodrigo,1,1,15,15
Flooded The Face,Lil Uzi Vert,11,11,4,4
Endless Fashion,Lil Uzi Vert Featuring Nicki Minaj,20,20,3,3
Suicide Doors,Lil Uzi Vert,25,25,1,1
Aye,Lil Uzi Vert Featuring Travis Scott,31,31,1,1
Tulum,Peso Pluma & Grupo Frontera,43,43,14,14
I Gotta,Lil Uzi Vert,49,49,1,1
Party In The U.S.A.,Miley Cyrus,2,50,29,1
Spin Again,Lil Uzi Vert,51,51,1,1
Crush Em,Lil Uzi Vert,52,52,1,1
X2,Lil Uzi Vert,53,53,1,1
Mojabi Ghost,Tainy & Bad Bunny,57,57,3,3
Pluto To Mars,Lil Uzi Vert,60,60,1,1
"Mama, I'm Sorry",Lil Uzi Vert,65,65,1,1
Amped,Lil Uzi Vert,67,67,1,1
Patience,Lil Uzi Vert Featuring Don Toliver,70,70,1,1
Nakamura,Lil Uzi Vert,71,71,1,1
All Alone,Lil Uzi Vert,76,76,1,1
Died And Came Back,Lil Uzi Vert,78,78,1,1
Werewolf,Lil Uzi Vert Featuring Bring Me the Horizon,81,81,1,1
Zoom,Lil Uzi Vert,92,92,1,1
That Fiya,Lil Uzi Vert,93,93,1,1
We Didn't Start The Fire,Fall Out Boy,94,94,1,1
I Can See You (Taylor's Version) (From The Vault),Taylor Swift,5,5,7,7
Mine (Taylor's Version),Taylor Swift,15,15,2,2
Back To December (Taylor's Version),Taylor Swift,16,16,2,2
Enchanted (Taylor's Version),Taylor Swift,19,19,3,3
Sparks Fly (Taylor's Version),Taylor Swift,22,22,2,2
Dear John (Taylor's Version),Taylor Swift,26,26,1,1
