song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Where The Green Grass Grows,Tim McGraw,79,79,4,4
Lean On Me,"Kirk Franklin Featuring Mary J. Blige, Bono, R. Kelly, Crystal Lewis & The Family",79,79,5,5
Wherever You Go,Voices Of Theory,36,65,16,9
How Do You Fall In Love,Alabama,82,82,5,5
Absence Of The Heart,Deana Carter,83,83,2,2
"Spirit Of A Boy, Wisdom Of A Man",Randy Travis,42,42,14,14
Celebrity Skin,Hole,85,85,9,9
For A Little While,Tim McGraw,37,37,15,15
Never There,Cake,78,78,17,17
Thinkin' Bout It,Gerald Levert,12,88,16,3
Fire Escape,Fastball,86,86,8,8
Hold Me,Brian McKnight Featuring Tone & Kobe Bryant,35,35,12,12
Hold On To Me,John Michael Montgomery,33,33,19,19
If I Lost You,Travis Tritt,86,91,11,4
Here We Come,"Timbaland Featuring Missy ""Misdemeanor"" Elliott & Magoo",92,92,4,4
Jump Jive An' Wail,The Brian Setzer Orchestra,94,94,3,3
Everything's Changed,Lonestar,95,95,2,2
Can't Get Enough,Willie Max Featuring Raphael Saadiq,49,94,10,6
Time After Time,Inoj,6,97,16,1
Splackavellie,Pressha,27,98,14,1
It's The Things You Do,Five,53,70,10,7
SuperThug (What What),Noreaga,36,100,13,1
Stand Beside Me,Jo Dee Messina,34,34,20,20
Wrong Night,Reba,52,52,13,13
Fly (The Angel Song),The Wilkinsons,53,53,15,15
No Place That Far,Sara Evans,37,37,19,19
I Don't Want To Miss A Thing,Mark Chesnutt,17,17,20,20
"Luv Me, Luv Me",Shaggy Featuring Janet,76,76,17,17
What It's Like,Everlast,13,13,33,33
Unbelievable,Diamond Rio,36,36,20,20
Believe,Cher,1,1,31,31
Goodbye,Spice Girls,11,11,11,11
It's All Been Done,Barenaked Ladies,44,44,12,12
When A Woman's Fed Up,R. Kelly,22,22,20,20
Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,2,2,28,28
Back 2 Good,matchbox 20,24,24,28,28
Faded Pictures,Case & Joe,10,10,20,20
The Chanukah Song,Adam Sandler,80,80,2,2
Talk Show Shhh!,Shae Jones,88,88,9,9
A Bitter End,Deryl Dodd,88,88,7,7
Every Morning,Sugar Ray,3,3,31,31
Whatcha Wanna Do?,Mia X Featuring Charlie Wilson,41,86,7,2
Ex-Factor,Lauryn Hill,21,21,22,22
I Can Do That,Montell Jordan,14,88,18,2
Silly Ho,TLC,59,59,9,9
Just The Two Of Us,Will Smith,20,92,11,3
1999,Prince,12,40,28,1
I Will Get There,Boyz II Men,32,32,9,9
You Were Mine,Dixie Chicks,34,34,20,20
Busy Man,Billy Ray Cyrus,46,46,17,17
That Don't Impress Me Much,Shania Twain,7,7,28,28
Sweet Lady,Tyrese,12,12,25,25
Powerful Thing,Trisha Yearwood,50,50,12,12
Somebody's Out There Watching,The Kinleys,64,64,9,9
Meanwhile,George Strait,38,38,12,12
Hot Spot,Foxy Brown,91,91,6,6
Big Big World,Emilia,92,95,2,1
Taking Everything,Gerald Levert,11,11,12,12
All I Have To Give,Backstreet Boys,5,5,21,21
Woof,Snoop Dogg Featuring Mystikal And Fiend,62,62,12,12
Watch For The Hook,"Cool Breeze Featuring OutKast, Goodie Mob & Witchdoctor",73,73,10,10
Another Way,Tevin Campbell,100,100,2,2
How Do I Deal,Jennifer Love Hewitt,59,59,8,8
I Still Believe,Mariah Carey,4,4,20,20
All Night Long,Faith Evans Featuring Puff Daddy,9,9,19,19
Unsent,Alanis Morissette,58,58,6,6
Ha,Juvenile,68,68,10,10
How Forever Feels,Kenny Chesney,27,27,21,21
Keepin' Up,Alabama,69,69,8,8
You Got Me,The Roots Featuring Erykah Badu,39,39,14,14
I Can't Get Over You,Brooks & Dunn,51,51,11,11
Crush,Dave Matthews Band,75,75,16,16
Kiss Me,Sixpence None the Richer,2,2,33,32
We Like To Party!,Vengaboys,26,26,20,20
You,Jesse Powell,10,10,20,20
No Scrubs,TLC,1,1,28,28
What's So Different,Ginuwine,49,49,19,19
C'est La Vie,B*Witched,9,9,15,15
Ordinary Life,Chad Brock,39,39,17,17
Ruff Ryders' Anthem,DMX,94,94,4,4
Stay The Same,Joey McIntyre,10,10,14,14
I'll Think Of A Reason Later,Lee Ann Womack,38,38,20,20
My Name Is,Eminem,36,36,10,10
Malibu,Hole,81,81,3,3
One,Creed,70,70,20,20
Blue Monday,Orgy,56,56,20,20
Drive Me Wild,Sawyer Brown,44,44,14,14
Break Ups 2 Make Ups,Method Man Featuring D'Angelo,98,98,2,2
If You Could Read My Mind,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",52,99,15,1
It Ain't My Fault 1 & 2,Silkk the Shocker Featuring Mystikal,18,18,18,18
Wish You Were Here,Mark Wills,34,34,20,20
Love Ain't Like That,Faith Hill,68,68,8,8
Heavy,Collective Soul,73,73,20,20
If You (Lovin' Me),Silk,13,13,20,20
I'm Not Ready,Keith Sweat,16,16,10,10
Written In The Stars,Elton John & LeAnn Rimes,29,29,10,10
The Animal Song,Savage Garden,19,19,10,10
What's It Gonna Be?!,Busta Rhymes Featuring Janet,3,3,20,20
Girlfriend/Boyfriend,Blackstreet With Janet,47,47,11,11
At The Stars,Better Than Ezra,78,78,4,4
Gone Crazy,Alan Jackson,43,43,13,13
Run,Collective Soul,76,76,7,7
Anyone Else,Collin Raye,37,37,20,20
Praise You,Fatboy Slim,36,36,20,20
Nann,Trick Daddy Featuring Trina,62,62,20,20
Georgy Porgy,Eric Benet Featuring Faith Evans,55,55,14,14
Nas Is Like,Nas,86,86,4,4
My First Night With You,Mya,28,28,14,14
Anywhere,112 Featuring Lil'z,15,15,25,25
Hands Of A Working Man,Ty Herndon,47,47,14,14
Life,K-Ci & JoJo,60,60,17,17
Everybody's Free (To Wear Sunscreen),Baz Luhrmann,45,45,7,7
The Hardest Thing,98 Degrees,5,5,24,24
Special,Garbage,52,52,13,13
When I Close My Eyes,Shanice,12,12,10,10
You Won't Ever Be Lonely,Andy Griggs,28,28,20,20
Hillbilly Shoes,Montgomery Gentry,62,62,11,11
One More Try,Divine,29,29,9,9
Get Involved,Raphael Saadiq & Q-Tip,67,67,8,8
Two Teardrops,Steve Wariner,30,30,20,20
Everytime I Cry,Terri Clark,69,69,8,8
Please Remember Me,Tim McGraw,10,10,20,20
Give It To You,Jordan Knight,10,10,20,20
With You,Lila McCann,41,41,19,19
What'd You Come Here For?,Trina & Tamara,56,56,12,12
Holla Holla,Ja Rule,35,35,20,20
Fortunate,Maxwell,4,4,25,25
Maria,Blondie,82,82,6,6
Anything But Down,Sheryl Crow,49,49,13,13
Why Don't You Get A Job?,The Offspring,74,74,15,15
Sitting Home,Total,42,42,14,14
My Favorite Girl,Dave Hollister,39,39,17,17
Livin' La Vida Loca,Ricky Martin,1,1,20,20
808,Blaque,8,8,20,20
Down So Long,Jewel,59,59,6,6
Slam Dunk,Five,86,86,2,2
Man! I Feel Like A Woman!,Shania Twain,23,23,28,28
Can't Get Enough,Patty Loveless,96,96,4,4
Who Dat,JT Money Featuring Sole,5,5,20,20
I Want It That Way,Backstreet Boys,6,6,31,31
Hate Me Now,Nas Featuring Puff Daddy,62,62,8,8
Almost Doesn't Count,Brandy,16,16,20,20
I Drive Myself Crazy,*NSYNC,67,67,12,12
Write This Down,George Strait,27,27,20,20
My Own Worst Enemy,Lit,51,51,20,20
Where My Girls At?,702,4,4,31,31
I'm Leaving,Aaron Tippin,87,87,3,3
Whatever You Say,Martina McBride,37,37,20,20
Nothing Really Matters,Madonna,93,93,2,2
Jigga What...,Jay-Z Featuring Big Jaz,84,84,3,3
It's Not Right But It's Okay,Whitney Houston,4,4,20,20
Little Good-Byes,SHeDAISY,43,43,20,20
Harmless,Mulberry Lane,99,99,3,3
Players Holiday,T.W.D.Y. Featuring Too Short & Mac Mall,90,90,16,16
No Pigeons,Sporty Thievz Featuring Mr. Woods,12,12,17,17
If You Had My Love,Jennifer Lopez,1,1,25,25
Tonight The Heartache's On Me,Dixie Chicks,46,46,16,16
Chante's Got A Man,Chante Moore,10,10,18,18
Maybe Not Tonight,Sammy Kershaw & Lorrie Morgan,86,86,5,5
She's A Bitch,"Missy ""Misdemeanor"" Elliott",90,90,6,6
A Night To Remember,Joe Diffie,38,38,20,20
Single White Female,Chely Wright,36,36,20,20
Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,1,1,17,17
All Star,Smash Mouth,4,4,28,28
It's Over Now,Deborah Cox,70,70,6,6
Sometimes,Britney Spears,21,21,20,20
I Will Remember You (Live),Sarah McLachlan,14,14,40,20
Strong Enough,Cher,57,57,12,12
Stranger In My Mirror,Randy Travis,81,81,4,4
God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync,29,29,20,20
Did You Ever Think,R. Kelly,27,27,16,16
Better Days (And The Bottom Drops Out),Citizen King,25,25,20,20
One Honest Heart,Reba,54,54,10,10
Last Kiss,Pearl Jam,2,2,21,21
Tell Me It's Real,K-Ci & JoJo,2,2,20,20
Happily Ever After,Case,15,15,20,20
Lesson In Leavin',Jo Dee Messina,28,28,20,20
Millennium,Robbie Williams,72,72,4,4
Amazed,Lonestar,24,24,20,20
Hello L.O.V.E.,John Michael Montgomery,71,71,6,6
Scar Tissue,Red Hot Chili Peppers,9,9,26,26
Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,33,33,20,20
Beautiful Stranger,Madonna,19,19,19,19
She's Always Right,Clay Walker,74,74,6,6
"The Cup Of Life (The Official Song Of The World Cup, France '98)",Ricky Martin,45,45,34,18
Rollercoaster,B*Witched,67,67,8,8
Everything Is Everything,Lauryn Hill,35,35,18,18
She's So High,Tal Bachman,14,14,24,24
Lately,Tyrese,56,56,13,13
Crazy Little Thing Called Love,Dwight Yoakam,64,64,10,10
"Bills, Bills, Bills",Destiny's Child,1,1,20,20
Who Needs Pictures,Brad Paisley,65,65,13,13
Slave To The Habit,Shane Minor,82,82,7,7
You Are Everything,Dru Hill,84,84,10,10
I Could Not Ask For More,Edwin McCain,37,37,20,20
Unpretty,TLC,1,1,23,23
The Secret Of Life,Faith Hill,46,46,18,18
Jigga My N****,Jay-Z,28,28,20,20
Watch Out Now,The Beatnuts Featuring Yellaklaw,84,84,12,12
Let Me Know,Cam'Ron,99,99,2,2
You'll Be In My Heart,Phil Collins,21,21,20,20
Genie In A Bottle,Christina Aguilera,1,1,22,22
Out Of My Head,Fastball,20,20,20,20
Someday,Sugar Ray,7,7,22,22
What Ya Want,Eve & Nokio,29,29,20,20
Jamboree,Naughty by Nature Featuring Zhane,10,10,17,17
Spend My Life With You,Eric Benet Featuring Tamia,21,21,22,22
Everyone Falls In Love,Tanto Metro & Devonte,88,88,16,16
Bailamos,Enrique Iglesias,1,1,20,20
Black Balloon,Goo Goo Dolls,16,16,21,21
You Had Me From Hello,Kenny Chesney,34,34,20,20
Little Man,Alan Jackson,39,39,17,17
Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,19,19,21,21
Never Gonna Let You Go,Faith Evans,17,17,20,20
Summer Girls,LFO,3,3,17,17
So Anxious,Ginuwine,16,16,20,20
American Woman,Lenny Kravitz,49,49,20,20
What's My Age Again?,blink-182,58,58,20,20
You've Got A Way,Shania Twain,49,49,13,13
Smile,Vitamin C Featuring Lady Saw,18,18,14,14
Almost Home,Mary Chapin Carpenter,85,85,7,7
Vivrant Thing,Q-Tip,26,26,20,20
Sexual (Li Da Di),Amber,88,88,16,16
All That I Can Say,Mary J. Blige,44,44,14,14
Sunshine,Coko,70,70,12,12
Ready To Run,Dixie Chicks,39,39,18,18
I Will Go With You (Con Te Partiro),Donna Summer,79,79,9,9
All N My Grill,"Missy ""Misdemeanor"" Elliott Featuring Big Boi & Nicole",64,64,14,14
Smooth,Santana Featuring Rob Thomas,1,1,18,18
Nookie,Limp Bizkit,80,80,11,11
Never Been Kissed,Sherrie Austin,89,89,10,10
It's Your Thing,Mercedes Featuring Master P,96,96,4,4
Lonely And Gone,Montgomery Gentry,46,46,18,18
The Day The World Went Away,Nine Inch Nails,17,17,5,5
She's All I Ever Had,Ricky Martin,2,2,17,17
I Do (Cherish You),98 Degrees,13,13,17,17
I'll Still Love You More,Trisha Yearwood,65,65,12,12
(Now You See Me) Now You Don't,Lee Ann Womack,72,72,11,11
"Boom, Boom, Boom, Boom!!",Vengaboys,84,84,6,6
It's All About You (Not About Me),Tracie Spencer,18,18,13,13
Steal My Sunshine,Len,9,9,16,16
Something Like That,Tim McGraw,28,28,16,16
Wanna Be A Baller,"Lil' Troy Featuring Yungsta, Fat Pat, Lil' Will, Hawk, Big T",70,70,12,12
I'll Be Your Everything,Youngstown,71,71,10,10
Meeting In My Bedroom,Silk,62,62,13,13
Get Gone,Ideal,13,13,15,15
Lightning Does The Work,Chad Brock,86,86,12,12
Better Than Me,Terry Dexter,99,99,1,1
Mambo No. 5 (A Little Bit Of...),Lou Bega,3,3,14,14
If I Could Turn Back The Hands Of Time,R. Kelly,12,12,14,14
Back At One,Brian McKnight,2,2,14,14
Girls' Best Friend,Jay-Z,52,52,13,13
I Love You,Martina McBride,24,24,14,14
Southern Gul,Erykah Badu Featuring Rahzel,76,76,6,6
I Love You Came Too Late,Joey McIntyre,54,54,6,6
Heartbreaker,Mariah Carey Featuring Jay-Z,1,1,13,13
Music Of My Heart,*NSYNC & Gloria Estefan,2,2,13,13
My Love Is Your Love,Whitney Houston,6,6,13,13
What Do You Say To That,George Strait,45,45,13,13
Lost In You,Garth Brooks as Chris Gaines,5,5,10,10
There She Goes,Sixpence None the Richer,32,32,12,12
We Can't Be Friends,Deborah Cox With R.L.,8,8,12,12
I Need To Know,Marc Anthony,3,3,12,12
She's In Love,Mark Wills,60,60,10,10
Higher,Creed,52,52,12,12
I'm Already Taken,Steve Wariner,42,42,12,12
Candy,Mandy Moore,41,41,12,12
Bliss,Tori Amos,91,91,2,2
(You Drive Me) Crazy,Britney Spears,10,10,11,11
Larger Than Life,Backstreet Boys,25,25,11,11
Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",36,36,11,11
I Want It All,Warren G Featuring Mack 10,23,23,11,11
Gotta Man,Eve,26,26,11,11
Angels Would Fall,Melissa Etheridge,51,51,11,11
All Things Considered,Yankee Grey,64,64,11,11
Satisfy You,Puff Daddy Featuring R. Kelly,2,2,10,10
Beauty,Dru Hill,79,79,10,10
Bug A Boo,Destiny's Child,33,33,10,10
U Know What's Up,Donell Jones,11,11,10,10
Home To You,John Michael Montgomery,48,48,9,9
I'll Go Crazy,Andy Griggs,65,65,9,9
The Chemicals Between Us,Bush,70,70,9,9
15 Minutes,Marc Nelson,41,41,9,9
Meet Virginia,Train,32,32,8,8
B-Please,Snoop Dogg Featuring Xzibit & Nate Dogg,77,77,8,8
Stay The Night,IMx,31,31,8,8
Waiting For Tonight,Jennifer Lopez,9,9,7,7
I Wanna Love You Forever,Jessica Simpson,5,5,7,7
Big Deal,LeAnn Rimes,41,41,7,7
When I Said I Do,Clint Black,35,35,7,7
Learn To Fly,Foo Fighters,42,42,7,7
Missing You,Brooks & Dunn,75,75,3,3
The Dolphin's Cry,Live,78,78,7,7
Steam,Ty Herndon,83,83,7,7
I Knew I Loved You,Savage Garden,13,13,6,6
Bring It All To Me,Blaque,19,19,6,6
Come On Over,Shania Twain,58,58,6,6
He Didn't Have To Be,Brad Paisley,46,46,6,6
Got Your Money,Ol' Dirty Bastard Featuring Kelis,59,59,6,6
U Don't Know Me (Like U Used To),Brandy,79,79,6,6
Get It On Tonite,Montell Jordan,61,61,6,6
Give You What You Want (Fa Sure),Chico DeBarge,76,76,6,6
The Greatest Romance Ever Sold,Prince,63,63,6,6
Simon Says,Pharoahe Monch,97,97,5,5
Will 2K,Will Smith Featuring K-Ci,26,26,5,5
Guerrilla Radio,Rage Against the Machine,69,69,5,5
Cowboy,Kid Rock,82,82,5,5
Then The Morning Comes,Smash Mouth,27,27,5,5
"4, 5, 6",Sole Featuring JT Money & Kandi,47,47,5,5
What Do You Say,Reba,69,69,5,5
If You Love Me,Mint Condition,30,30,4,4
Breathe,Faith Hill,51,51,4,4
24/7,Kevon Edmonds,68,68,4,4
Hanginaround,Counting Crows,60,60,4,4
The Rockafeller Skank,Fatboy Slim,78,87,19,4
That's The Way It Is,Celine Dion,65,65,3,3
Pop A Top,Alan Jackson,70,70,3,3
Deep Inside,Mary J. Blige,80,80,3,3
A Man Ain't Made Of Stone,Randy Travis,82,82,3,3
Step To This,Master P Featuring D.I.G.,88,88,3,3
Girl On TV,LFO,16,16,2,2
Don't Say You Love Me,M2M,53,53,2,2
Shake Your Bon-Bon,Ricky Martin,66,66,2,2
Angels,Robbie Williams,77,77,2,2
She Thinks My Tractor's Sexy,Kenny Chesney,86,86,2,2
Got To Get It,Sisqo Featuring Make It Hot,76,76,2,2
Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring Nas, Eve & Q-Tip",36,36,1,1
What A Girl Wants,Christina Aguilera,71,71,1,1
Cowboy Take Me Away,Dixie Chicks,79,79,1,1
My Best Friend,Tim McGraw,85,85,1,1
Take A Picture,Filter,91,91,1,1
Still D.R.E.,Dr. Dre Featuring Snoop Dogg,93,93,1,1
NAStradamus,Nas,94,94,1,1
L.A. Song,Beth Hart,99,99,1,1
