song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Deja Vu,Dionne Warwick,15,15,19,16
Don't Do Me Like That,Tom Petty And The Heartbreakers,10,10,18,16
Ready For The 80's,Village People,52,52,9,5
Dream Police,Cheap Trick,26,56,10,2
Confusion,Electric Light Orchestra,37,57,8,2
It's All I Can Do,The Cars,41,58,10,3
Rotation,Herb Alpert,30,30,13,11
Slip Away,Ian Lloyd,50,60,9,2
Rapper's Delight,Sugarhill Gang,36,36,12,9
I'd Rather Leave While I'm In Love,Rita Coolidge,38,38,10,8
Savannah Nights,Tom Johnston,34,34,12,10
Don't Stop 'Til You Get Enough,Michael Jackson,1,64,21,3
I Just Can't Control Myself,Nature's Divine,65,65,7,3
Mistrusted Love,Mistress,49,49,9,6
The Shape Of Things To Come,The Headboys,67,67,5,2
Since You Been Gone,Rainbow,57,57,8,6
Come To Me,France Joli,15,69,16,3
"Yes, I'm Ready",Teri DeSario With K.C.,2,2,23,21
In The Stone,"Earth, Wind & Fire",58,71,7,1
Forever Mine,The O'Jays,28,28,13,12
(Bringing Out) The Girl In Me,Maxine Nightingale,73,73,5,1
She's In Love With You,Suzi Quatro,41,41,11,10
Too Late,Shoes,75,75,5,1
I Wanna Be Your Lover,Prince,11,11,16,15
Message In A Bottle,The Police,74,74,7,6
You Know That I Love You,Santana,35,35,13,12
Roller-Skatin' Mate (Part I),Peaches & Herb,66,66,4,3
Life During Wartime (This Ain't No Party...This Ain't No Disco...This Ain't,Talking Heads,80,80,5,1
Let Me Know (I Have A Right),Gloria Gaynor,42,81,13,3
I'll Never Love This Way Again,Dionne Warwick,5,82,24,1
Victim Of Love,Elton John,31,83,10,1
Romeo's Tune,Steve Forbert,11,11,19,19
Do You Love What You Feel,Rufus And Chaka Khan,30,30,15,14
Street Life,The Crusaders,36,86,16,2
"So Good, So Right",Brenda Russell,30,87,17,2
Lay It On The Line,Triumph,86,86,7,3
I Do Believe In You,Pages,84,84,3,3
Money,The Flying Lizards,50,50,10,10
Dig The Gold,Joyce Cobb,42,42,12,11
What's A Matter Baby,Ellen Foley,92,92,4,2
Sail On,Commodores,4,93,17,1
My Forbidden Lover,Chic,43,94,9,1
I Call Your Name,Switch,83,83,15,11
Cruel Shoes,Steve Martin,91,91,4,3
When I Think Of You,Leif Garrett,78,97,5,1
"Lovin', Touchin', Squeezin'",Journey,16,98,20,1
Dirty White Boy,Foreigner,12,99,14,2
Don't Drop My Love,Anita Ward,87,100,5,1
The Long Run,Eagles,8,8,15,15
Lonely Eyes,Robert John,41,41,11,11
Voices,Cheap Trick,32,32,11,11
Move Your Boogie Body,Bar-Kays,57,57,7,7
Lost Her In The Sun,John Stewart,34,34,13,13
Last Train To London,Electric Light Orchestra,39,39,11,11
Glide,Pleasure,55,55,10,10
Dirty Water,The Inmates,51,51,10,10
An American Dream,The Dirt Band,13,13,19,19
You're Gonna Get What's Coming,Bonnie Raitt,73,73,6,6
The Second Time Around,Shalamar,8,8,23,23
With You I'm Born Again,Billy Preston & Syreeta,4,4,29,29
Sara,Fleetwood Mac,7,7,14,14
Why Me,Styx,26,26,13,13
Wonderland,Commodores,25,25,15,15
Looks Like Love Again,Dann Rogers,41,41,11,11
"Working My Way Back To You/Forgive Me, Girl",The Spinners,2,2,25,25
Longer,Dan Fogelberg,2,2,22,22
When I Wanted You,Barry Manilow,20,20,16,16
Stargazer,Peter Brown,59,59,8,8
Memorize Your Number,Leif Garrett,60,60,9,9
Crazy Little Thing Called Love,Queen,1,1,22,22
Fool In The Rain,Led Zeppelin,21,21,13,13
September Morn',Neil Diamond,17,17,16,16
Daydream Believer,Anne Murray,12,12,17,17
Heartbreaker,Pat Benatar,23,23,18,18
Star,"Earth, Wind & Fire",64,64,6,6
Can We Still Be Friends,Robert Palmer,52,52,9,9
I Don't Want To Talk About It,Rod Stewart,46,46,11,11
99,Toto,26,26,17,17
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer,40,40,13,13
Don't Make Me Over,Jennifer Warnes,67,67,7,7
Shooting Star,Dollar,74,74,6,6
Volcano,Jimmy Buffett,66,66,7,7
Let Me Sleep Alone,Cugini,88,88,4,4
Holdin' On For Dear Love,Lobo,75,75,8,8
I'm Alive,Gamma,60,60,6,6
Flirtin' With Disaster,Molly Hatchet,42,42,10,10
Make Believe It's Your First Time,Bobby Vinton,78,78,4,4
Goodnight My Love,Mike Pinera,70,70,8,8
Bad Times,Tavares,47,47,10,10
Too Late,Journey,70,70,4,4
"Let Me Go, Love",Nicolette Larson & Michael McDonald,35,35,11,11
Remember (Walking In The Sand),Aerosmith,67,67,6,6
On The Radio,Donna Summer,5,5,17,17
Kiss Me In The Rain,Barbra Streisand,37,37,11,11
Trust Me,Cindy Bullens,90,90,3,3
Takin' It Back,Breathless,92,92,4,4
Him,Rupert Holmes,6,6,17,17
Too Hot,Kool & The Gang,5,5,18,18
Another Brick In The Wall (Part II),Pink Floyd,1,1,25,25
When A Man Loves A Woman,Bette Midler,35,35,10,10
I Thank You,ZZ Top,34,34,11,11
I Wish I Was Eighteen Again,George Burns,49,49,10,10
Got To Love Somebody,Sister Sledge,64,64,5,5
Back On My Feet Again,The Babys,33,33,12,12
Give It All You Got,Chuck Mangione,18,18,16,16
I Pledge My Love,Peaches & Herb,19,19,19,19
I Don't Want To Be Lonely,Dana Valery,87,87,5,5
Desire,Andy Gibb,4,4,15,15
Refugee,Tom Petty And The Heartbreakers,15,15,14,14
Three Times In Love,Tommy James,19,19,16,16
Haven't You Heard,Patrice Rushen,42,42,9,9
You Might Need Somebody,Turley Richards,54,54,7,7
Special Lady,"Ray, Goodman & Brown",5,5,18,18
How Do I Make You,Linda Ronstadt,10,10,16,16
Rockin' Into The Night,38 Special,43,43,9,9
Come Back,The J. Geils Band,32,32,12,12
Years,Wayne Newton,35,35,13,13
Us And Love (We Go Together),Kenny Nolan,44,44,8,8
The Hardest Part,Blondie,84,84,3,3
Peanut Butter,Twennynine Featuring Lenny White,83,83,4,4
I Don't Like Mondays,The Boomtown Rats,73,73,5,5
"Computer Game ""Theme From The Circus""",Yellow Magic Orchestra,60,60,9,9
Baby Talks Dirty,The Knack,38,38,8,8
And The Beat Goes On,The Whispers,19,19,15,15
Lost In Love,Air Supply,3,3,23,23
Even It Up,Heart,33,33,12,12
Where Does The Lovin' Go,David Gates,46,46,8,8
My Heroes Have Always Been Cowboys,Willie Nelson,44,44,10,10
I Shoulda Loved Ya,Narada Michael Walden,66,66,6,6
I Like To Rock,April Wine,86,86,3,3
Off The Wall,Michael Jackson,10,10,17,17
Ride Like The Wind,Christopher Cross,2,2,21,21
Sexy Eyes,Dr. Hook,5,5,21,21
Voice Of Freedom,Jim Kirk And The Tm Singers,71,71,3,3
Women,Foreigner,41,41,9,9
Call Me,Blondie,1,1,25,25
Cars,Gary Numan,9,9,25,25
What I Like About You,The Romantics,49,49,8,8
Small Paradise,John Cougar,87,87,3,3
Desire,Rockets,70,70,6,6
You Are My Heaven,Roberta Flack With Donny Hathaway,47,47,11,11
Brass In Pocket (I'm Special),Pretenders,14,14,22,22
I Can't Tell You Why,Eagles,8,8,16,16
Fire Lake,Bob Seger,6,6,16,16
Pilot Of The Airwaves,Charlie Dore,13,13,17,17
Set Me Free,Utopia,27,27,12,12
Fire In The Morning,Melissa Manchester,32,32,13,13
Keep The Fire,Kenny Loggins,36,36,13,13
Girl With The Hungry Eyes,Jefferson Starship,55,55,6,6
Carrie,Cliff Richard,34,34,11,11
It's Like We Never Said Goodbye,Crystal Gayle,63,63,6,6
The Spirit Of Radio,Rush,51,51,8,8
Loving You With My Eyes,Starland Vocal Band,71,71,6,6
Autograph,John Denver,52,52,10,10
Somewhere In America,Survivor,70,70,12,12
Hold On To My Love,Jimmy Ruffin,10,10,14,14
Any Way You Want It,Journey,23,23,15,15
Outside My Window,Stevie Wonder,52,52,7,7
Baby Don't Go,Karla Bonoff,69,69,7,7
Only A Lonely Heart Sees,Felix Cavaliere,36,36,11,11
Do Right,Paul Davis,23,23,14,14
Think About Me,Fleetwood Mac,20,20,13,13
Love On A Shoestring,Captain & Tennille,55,55,7,7
A Lesson In Leavin',Dottie West,73,73,5,5
In It For Love,England Dan & John Ford Coley,75,75,4,4
A Certain Girl,Warren Zevon,57,57,7,7
Don't Cry For Me Argentina,Festival,72,72,8,8
Survive,Jimmy Buffett,77,77,5,5
I Don't Need You Anymore,Together? (Soundtrack) Featuring Jackie DeShannon,86,86,5,5
You May Be Right,Billy Joel,7,7,15,15
Love's Only Love,Engelbert,83,83,2,2
Stomp!,The Brothers Johnson,7,7,19,19
Let Me Be The Clock,Smokey Robinson,31,31,14,14
Love On The Phone,Suzanne Fellini,87,87,2,2
High On Your Love,Debbie Jacobs,70,70,4,4
Let Me Be,Korona,43,43,8,8
Heart Hotels,Dan Fogelberg,21,21,13,13
Today Is The Day,Bar-Kays,60,60,5,5
Train In Vain (Stand By Me),The Clash,23,23,14,14
Wondering Where The Lions Are,Bruce Cockburn,21,21,17,17
The Rose,Bette Midler,3,3,25,25
It's Hard To Be Humble,Mac Davis,43,43,12,12
Stay In Time,Off Broadway USA,51,51,7,7
"Bounce, Rock, Skate, Roll Pt. 1",Vaughan Mason And Crew,81,81,3,3
Don't Fall In Love With A Dreamer,Kenny Rogers With Kim Carnes,4,4,19,19
I Can't Help It,Andy Gibb & Olivia Newton-John,12,12,13,13
Breakdown Dead Ahead,Boz Scaggs,15,15,14,14
Borrowed Time,Styx,64,64,6,6
Let's Get Serious,Jermaine Jackson,9,9,23,23
Starting Over Again,Dolly Parton,36,36,10,10
The Seduction (Love Theme),James Last Band,28,28,13,13
After You,Dionne Warwick,65,65,6,6
Gee Whiz,Bernadette Peters,31,31,13,13
Funkytown,"Lipps, Inc.",1,1,23,23
Should've Never Let You Go,Neil Sedaka & Dara Sedaka,19,19,19,19
Holiday,Nazareth,87,87,3,3
We Were Meant To Be Lovers,Photoglo,31,31,14,14
Biggest Part Of Me,Ambrosia,3,3,19,19
Lucky Me,Anne Murray,42,42,8,8
When The Feeling Comes Around,Jennifer Warnes,45,45,8,8
White Hot,Red Rider,48,48,7,7
The Good Lord Loves You,Neil Diamond,67,67,6,6
We Live For Love,Pat Benatar,27,27,14,14
Can't Put A Price On Love,The Knack,62,62,6,6
Solitaire,Peter McIan,52,52,7,7
Don't Push It Don't Force It,Leon Haywood,49,49,11,11
Scandal,RCR,94,94,2,2
Hurt So Bad,Linda Ronstadt,8,8,14,14
I Don't Want To Walk Without You,Barry Manilow,36,36,11,11
Headed For A Fall,Firefall,35,35,9,9
Love Stinks,The J. Geils Band,38,38,12,12
Goin' On,The Beach Boys,83,83,3,3
Steal Away,Robbie Dupree,6,6,23,23
You've Got What I Need,Shooting Star,76,76,4,4
Say Goodbye To Little Jo,Steve Forbert,85,85,3,3
I Was Looking For Someone To Love,Leif Garrett,78,78,5,5
She's Out Of My Life,Michael Jackson,10,10,16,16
Don't Say Goodnight (It's Time For Love) (Parts 1 & 2),The Isley Brothers,39,39,9,9
Lady,The Whispers,28,28,11,11
It's A Night For Beautiful Girls,The Fools,67,67,4,4
Catching The Sun,Spyro Gyra,68,68,5,5
Twilight Zone/Twilight Tone,The Manhattan Transfer,30,30,12,12
Two Places At The Same Time,Ray Parker Jr. & Raydio,30,30,14,14
Rock Lobster,The B-52s,56,56,8,8
Coming Down From Love,Bobby Caldwell,42,42,10,10
New Romance (It's A Mystery),Spider,39,39,11,11
Seasons,Grace Slick,95,95,2,2
Coming Up (Live At Glasgow),Paul McCartney And Wings,1,1,21,21
Here Comes My Girl,Tom Petty And The Heartbreakers,59,59,7,7
Fool For A Pretty Face (Hurt By Love),Humble Pie,52,52,7,7
You're My Blessing,Lou Rawls,77,77,3,3
It Takes Time,The Marshall Tucker Band,79,79,3,3
Shining Star,The Manhattans,5,5,25,25
What's Your Hurry Darlin',Ironhorse,89,89,6,6
Against The Wind,Bob Seger,5,5,17,17
Little Jeannie,Elton John,3,3,21,21
"Theme From New York, New York",Frank Sinatra,32,32,12,12
Answering Machine,Rupert Holmes,32,32,11,11
It's Not A Wonder,Little River Band,51,51,6,6
Midnight Rendezvous,The Babys,72,72,4,4
Gone Too Far,Eddie Rabbitt,82,82,4,4
Just For The Moment,Ray Kennedy,82,82,3,3
Real Love,The Cretones,79,79,6,6
Tired Of Toein' The Line,Rocky Burnette,8,8,19,19
Power,The Temptations,43,43,9,9
Run Like Hell,Pink Floyd,53,53,6,6
Let Me Love You Tonight,Pure Prairie League,10,10,17,17
Inside Of You,"Ray, Goodman & Brown",76,76,4,4
Happy Together (A Fantasy),Captain & Tennille,53,53,6,6
King Of The Hill,Rick Pinette & Oak,36,36,14,14
Ashes By Now,Rodney Crowell,37,37,11,11
Cupid/I've Loved You For A Long Time,The Spinners,4,4,19,19
Atomic,Blondie,39,39,9,9
One Fine Day,Carole King,12,12,17,17
All Night Long,Joe Walsh,19,19,16,16
Back Together Again,Roberta Flack With Donny Hathaway,56,56,8,8
Clones (We're All),Alice Cooper,40,40,9,9
All Night Thing,The Invisible Man's Band,45,45,10,10
Dancin' Like Lovers,Mary MacGregor,72,72,4,4
Is This Love,Pat Travers Band,50,50,7,7
Stand By Me,Mickey Gilley,22,22,18,18
I Only Want To Be With You,The Tourists,83,83,4,4
Somethin' 'Bout You Baby I Like,Glen Campbell & Rita Coolidge,42,42,10,10
Love And Loneliness,The Motors,78,78,5,5
A Lover's Holiday,Change,40,40,13,13
It's Still Rock And Roll To Me,Billy Joel,1,1,21,21
I'm Alive,Electric Light Orchestra,16,16,15,15
Magic,Olivia Newton-John,1,1,23,23
Angel Say No,Tommy Tutone,38,38,8,8
Misunderstanding,Genesis,14,14,18,18
Walks Like A Lady,Journey,32,32,13,13
And The Cradle Will Rock...,Van Halen,55,55,7,7
Take You Tonight,Ozark Mountain Daredevils,67,67,5,5
Everything Works If You Let It,Cheap Trick,44,44,10,10
Slipstream,Allan Clarke,70,70,4,4
More Love,Kim Carnes,10,10,19,19
Gimme Some Lovin',Blues Brothers,18,18,14,14
In America,The Charlie Daniels Band,11,11,15,15
Shotgun Rider,Joe Sun,71,71,6,6
Take Your Time (Do It Right) Part 1,The S.O.S. Band,3,3,21,21
Time For Me To Fly,REO Speedwagon,56,77,13,6
The Very Last Time,Utopia,76,76,3,3
It's For You,Player,46,46,8,8
The Blue Side,Crystal Gayle,81,81,8,8
Back Of My Hand (I've Got Your Number),The Jags,84,84,2,2
Sisters Of The Moon,Fleetwood Mac,86,86,3,3
I Can Survive,Triumph,91,91,2,2
Empire Strikes Back (Medley),Meco,18,18,14,14
Let My Love Open The Door,Pete Townshend,9,9,19,19
All Out Of Love,Air Supply,2,2,25,25
JoJo,Boz Scaggs,17,17,17,17
Sailing,Christopher Cross,1,1,21,21
Into The Night,Benny Mardones,11,11,20,20
Sweet Sensation,Stephanie Mills,52,52,6,6
I'm Happy Just To Dance With You,Anne Murray,64,64,6,6
Landlord,Gladys Knight And The Pips,46,46,9,9
Fame,Irene Cara,4,4,25,25
On The Rebound,Russ Ballard,58,58,8,8
One More Time For Love,Billy Preston & Syreeta,52,52,10,10
Take A Little Rhythm,Ali Thomson,15,15,17,17
Only The Lonely (Have A Reason To Be Sad),La Flavour,91,91,2,2
Love The World Away,Kenny Rogers,14,14,12,12
Make A Little Magic,The Dirt Band,25,25,16,16
Tulsa Time/Cocaine,Eric Clapton And His Band,30,30,14,14
Let's Go 'round Again,Average White Band,53,53,8,8
Stop Your Sobbing,Pretenders,65,65,5,5
Alabama Getaway,Grateful Dead,68,68,6,6
Someone That I Used To Love,Natalie Cole,21,21,21,21
Shandi,Kiss,47,47,10,10
Old-Fashion Love,Commodores,20,20,16,16
Drivin' My Life Away,Eddie Rabbitt,5,5,24,24
Dancing With The Mountains,John Denver,97,97,3,3
Play The Game,Queen,42,42,9,9
I Can't Let Go,Linda Ronstadt,31,31,12,12
Who Shot J.R.?,Gary Burbank With Band McNally,67,67,5,5
That Lovin' You Feelin' Again,Roy Orbison & Emmylou Harris,55,55,8,8
Love That Got Away,Firefall,50,50,9,9
Dancin' In The Streets,Teri DeSario With K.C.,66,66,6,6
Beyond,Herb Alpert,50,50,8,8
One In A Million You,Larry Graham,9,9,20,20
Why Not Me,Fred Knoblock,18,18,14,14
I Get Off On It,Tony Joe White,79,79,5,5
My Mistake,The Kingbees,81,81,8,8
"Honey, Honey",David Hudson,59,59,11,11
Emotional Rescue,The Rolling Stones,3,3,19,19
Boulevard,Jackson Browne,19,19,16,16
Give Me The Night,George Benson,4,4,22,22
Years From Now,Dr. Hook,51,51,9,9
Free Me,Roger Daltrey,53,53,10,10
If I Were You,Toby Beau,70,70,4,4
Lookin' For Love,Johnny Lee,5,5,21,21
Save Me,Dave Mason,71,71,3,3
You're The Only Woman (You & I),Ambrosia,13,13,18,18
It Hurts Too Much,Eric Carmen,75,75,2,2
Upside Down,Diana Ross,1,1,21,21
Just Can't Wait,The J. Geils Band,78,78,5,5
You're Supposed To Keep Your Love For Me,Jermaine Jackson,34,34,13,13
When Things Go Wrong,Robin Lane & The Chartbusters,87,87,3,3
I'm Alright,Kenny Loggins,7,7,21,21
Cheap Sunglasses,ZZ Top,89,89,2,2
Half Moon Silver,Hotel,72,72,7,7
Hot Rod Hearts,Robbie Dupree,15,15,18,18
Cry Just A Little,Paul Davis,78,78,4,4
How Does It Feel To Be Back,Daryl Hall  John Oates,30,30,13,13
Hey There Lonely Girl,Robert John,31,31,13,13
Under The Gun,Poco,48,48,10,10
The Royal Mile (Sweet Darlin'),Gerry Rafferty,54,54,8,8
You And Me,Rockie Robbins,80,80,4,4
Where Did We Go Wrong,Frankie Valli & Chris Forde,90,90,4,4
You Better Run,Pat Benatar,42,42,11,11
You'll Accomp'ny Me,Bob Seger & The Silver Bullet Band,14,14,16,16
He's So Shy,The Pointer Sisters,3,3,19,19
First Time Love,Livingston Taylor,38,38,10,10
Don't Misunderstand Me,Rossington Collins Band,55,55,9,9
No Night So Long,Dionne Warwick,23,23,16,16
Wango Tango,Ted Nugent,86,86,4,4
(Call Me) When The Spirit Moves You,Touch,65,65,5,5
First...Be A Woman,Lenore O'malley,53,53,8,8
Mirage,Eric Troyer,92,92,2,2
Shiver And Shake,The Silencers,81,81,5,5
All Over The World,Electric Light Orchestra,13,13,16,16
Jesse,Carly Simon,11,11,18,18
Don't Ask Me Why,Billy Joel,19,19,15,15
Rock It,"Lipps, Inc.",64,64,7,7
Fool For Your Loving,Whitesnake,53,53,8,8
Stranger In My Home Town,Foghat,81,81,3,3
Whatever You Decide,Randy VanWarmer,77,77,3,3
Everything Is Alright,Spider,86,86,3,3
Darlin',Yipes!!,68,68,5,5
Late In The Evening,Paul Simon,6,6,16,16
Xanadu,Olivia Newton-John/Electric Light Orchestra,8,8,17,17
How Do I Survive,Amy Holland,22,22,16,16
(Sartorial Eloquence) Don't Ya Wanna Play This Game No More?,Elton John,39,39,12,12
Never Knew Love Like This Before,Stephanie Mills,6,6,17,17
Over You,Roxy Music,80,80,4,4
Let Me Be Your Angel,Stacy Lattisaw,21,21,17,17
Red Light,Linda Clifford,41,41,11,11
Another One Bites The Dust,Queen,1,1,16,16
Late At Night,England Dan Seals,57,57,6,6
The Legend Of Wooley Swamp,The Charlie Daniels Band,31,31,14,14
I Hear You Now,Jon & Vangelis,58,58,6,6
True Love Ways,Mickey Gilley,66,66,7,7
Treasure,The Brothers Johnson,73,73,4,4
Who'll Be The Fool Tonight,Larsen-Feiten Band,29,29,14,14
Out Here On My Own,Irene Cara,19,19,16,16
Games Without Frontiers,Peter Gabriel,48,48,11,11
Look What You've Done To Me,Boz Scaggs,14,14,15,15
I'm Almost Ready,Pure Prairie League,34,34,13,13
My Prayer,"Ray, Goodman & Brown",47,47,10,10
"Girl, Don't Let It Get You Down",The O'Jays,55,55,11,11
Thunder And Lightning,Chicago,56,56,9,9
Good Morning Girl/stay Awhile,Journey,55,55,8,8
I Got You,Split Enz,53,53,11,11
You Can Call Me Blue,Michael Johnson,86,86,3,3
Switchin' To Glide/This Beat Goes On,The Kings,50,50,15,15
Midnight Rocks,Al Stewart,24,24,13,13
Rebels Are We,Chic,61,61,6,6
Leaving L.A.,Deliverance,71,71,5,5
Can't We Try,Teddy Pendergrass,52,52,12,12
Whip It,Devo,14,14,14,14
Lola,The Kinks,9,81,20,6
My Guy/My Girl,Amii Stewart & Johnny Bristol,63,63,8,8
Real Love,The Doobie Brothers,5,5,13,13
Woman In Love,Barbra Streisand,1,1,13,13
On The Road Again,Willie Nelson,20,20,13,13
Touch And Go,The Cars,37,37,11,11
Could I Have This Dance,Anne Murray,33,33,13,13
Turn It On Again,Genesis,58,58,8,8
I'm Coming Out,Diana Ross,5,5,13,13
You Shook Me All Night Long,AC/DC,35,35,13,13
The Breaks (Part 1),Kurtis Blow,87,87,6,6
Dreaming,Cliff Richard,10,10,12,12
Without Your Love,Roger Daltrey,20,20,12,12
Walk Away,Donna Summer,36,36,11,11
Live Every Minute,Ali Thomson,42,42,11,11
If You Should Sail,Nielsen/Pearson,38,38,12,12
Running Back,Eddie Money,78,78,4,4
Angeline,The Allman Brothers Band,58,58,8,8
Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon,26,26,12,12
I've Just Begun To Love You,Dynasty,87,87,6,6
The Wanderer,Donna Summer,3,3,11,11
Dreamer,Supertramp,15,15,11,11
Let Me Talk,"Earth, Wind & Fire",44,44,9,9
Master Blaster (Jammin'),Stevie Wonder,7,7,11,11
That Girl Could Sing,Jackson Browne,22,22,11,11
Heroes,Commodores,54,54,9,9
Hold On,Kansas,40,40,11,11
The Part Of Me That Needs You Most,Jay Black,98,98,4,4
You've Lost That Lovin' Feeling,Daryl Hall  John Oates,12,12,10,10
Lovely One,The Jacksons,12,12,10,10
She's So Cold,The Rolling Stones,26,26,10,10
More Than I Can Say,Leo Sayer,6,6,10,10
This Time,John Cougar,30,30,10,10
Turning Japanese,The Vapors,36,36,10,10
I'm Happy That Love Has Found You,Jimmy Hall,27,27,10,10
Case Of You,Frank Stallone,67,67,6,6
I Believe In You,Don Williams,31,31,10,10
Lady,Kenny Rogers,1,1,9,9
Cry Like A Baby,Kim Carnes,44,44,8,8
Hit Me With Your Best Shot,Pat Benatar,13,13,9,9
More Bounce To The Ounce Part I,Zapp,86,86,7,7
Never Be The Same,Christopher Cross,15,15,8,8
Sometimes A Fantasy,Billy Joel,36,36,8,8
Love Theme From Shogun (Mariko's Theme),Meco,70,70,4,4
A Little Is Enough,Pete Townshend,72,72,4,4
Who Were You Thinkin' Of,The Doolittle Band,49,49,7,7
Everybody's Got To Learn Sometime,The Korgis,23,23,8,8
I Could Be Good For You,707,52,52,8,8
Midnight Rain,Poco,74,74,4,4
One Life To Live,Wayne Massey,92,92,2,2
I Love Women,Jim Hurt,90,90,4,4
Deep Inside My Heart,Randy Meisner,25,25,7,7
Love X Love,George Benson,61,61,6,6
Let's Be Lovers Again,Eddie Money (with Valerie Carter),65,65,6,6
Private Idaho,The B-52s,74,74,5,5
Texas In My Rear View Mirror,Mac Davis,51,51,7,7
Let's Do Something Cheap And Superficial,Burt Reynolds,88,88,5,5
Brite Eyes,Robbin Thompson Band,66,66,7,7
One-Trick Pony,Paul Simon,40,40,6,6
Suddenly,Olivia Newton-John And Cliff Richard,35,35,6,6
"De Do Do Do, De Da Da Da",The Police,24,24,6,6
Sherry,Robert John,70,70,5,5
Every Woman In The World,Air Supply,19,19,6,6
It's My Turn,Diana Ross,27,27,6,6
Celebration,Kool & The Gang,32,32,6,6
When We Get Married,Larry Graham,76,76,4,4
Love On The Rocks,Neil Diamond,9,9,5,5
(Just Like) Starting Over,John Lennon,8,8,5,5
Guilty,Barbra Streisand & Barry Gibb,16,16,5,5
Sequel,Harry Chapin,29,29,5,5
Girls Can Get It,Dr. Hook,39,39,5,5
Don't Say No,Billy Burnette,68,68,5,5
Hungry Heart,Bruce Springsteen,11,11,4,4
Together,Tierra,49,49,4,4
Could I Be Dreaming,The Pointer Sisters,55,55,4,4
Stop This Game,Cheap Trick,54,54,4,4
Morning Man,Rupert Holmes,70,70,4,4
Blues Power,Eric Clapton And His Band,76,76,4,4
Help Me!,Marcy Levy & Robin Gibb,60,60,4,4
I Love A Rainy Night,Eddie Rabbitt,53,53,4,4
The Horizontal Bop,Bob Seger,56,56,4,4
Turn And Walk Away,The Babys,58,58,3,3
The Tide Is High,Blondie,38,38,3,3
Gotta Have More Love,Climax Blues Band,64,64,3,3
Real People/Chip Off The Old Block,Chic,79,79,3,3
Shine On,L.T.D.,69,69,3,3
Rough Boys,Pete Townshend,89,89,3,3
Remote Control,The Reddings,92,92,3,3
Tell It Like It Is,Heart,33,33,2,2
Passion,Rod Stewart,37,37,2,2
One Step Closer,The Doobie Brothers,42,42,2,2
I Made It Through The Rain,Barry Manilow,47,47,2,2
Time Is Time,Andy Gibb,52,52,2,2
You,"Earth, Wind & Fire",68,68,2,2
The Winner Takes It All,ABBA,71,71,2,2
Teacher Teacher,Rockpile,74,74,2,2
My Mother's Eyes,Bette Midler,75,75,2,2
