song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Behind Blue Eyes,The Who,34,34,11,7
I'm A Greedy Man - Part I,James Brown,35,35,8,5
Your Move (I've Seen All Good People),Yes,40,40,14,4
She's All I Got,Freddie North,39,41,12,3
Grandma's Hands,Bill Withers,42,42,8,3
Drowning In The Sea Of Love,Joe Simon,11,11,13,12
One Monkey Don't Stop No Show Part I,The Honey Cone,15,15,11,9
Can I Get A Witness,Lee Michaels,39,39,9,7
Till,Tom Jones,41,46,7,2
I'd Love To Change The World,Ten Years After,40,47,12,2
Hallelujah,Sweathog,33,33,10,7
Love,The Lettermen,42,49,10,2
Friends With You,John Denver,47,47,11,7
Let It Be,Joan Baez,49,49,8,5
I'd Like To Teach The World To Sing (In Perfect Harmony),The Hillside Singers,13,13,12,11
Nothing To Hide,Tommy James,41,41,9,8
"White Lies, Blue Eyes",Bullet,28,28,13,9
Kiss An Angel Good Mornin',Charley Pride,21,21,16,14
Do I Love You,Paul Anka,53,56,11,2
Clean Up Woman,Betty Wright,6,6,14,13
Satisfaction,Smokey Robinson & The Miracles,49,49,9,7
It's A Cryin' Shame,Gayle McCormick,44,59,12,1
Hey Big Brother,Rare Earth,19,19,10,9
I'd Like To Teach The World To Sing (In Perfect Harmony),The New Seekers,7,7,11,11
It's Impossible,The New Birth,52,62,9,1
Ain't Nobody Home,B.B. King,46,46,12,9
Don't Wanna Live Inside Myself,Bee Gees,53,64,7,1
Long Ago Tomorrow,B.J. Thomas,61,61,7,3
Mammy Blue,Pop-Tops,57,66,10,2
I'm Still Waiting,Diana Ross,63,67,5,1
Let's Stay Together,Al Green,1,1,16,16
Pretty As You Feel,Jefferson Airplane,60,60,10,8
The Witch Queen Of New Orleans,Redbone,21,21,17,15
For Ladies Only,Steppenwolf,64,64,7,3
My Boy,Richard Harris,41,41,11,9
Me And Bobby McGee,Jerry Lee Lewis,40,40,10,9
Day After Day,Badfinger,4,4,14,14
Sour Suite,The Guess Who,50,50,9,8
Turn Your Radio On,Ray Stevens,63,63,7,5
Dolly Dagger,Jimi Hendrix,74,77,7,1
Gimme Some Lovin'-Pt. 1,"Traffic, Etc.",68,78,7,1
"Lisa, Listen To Me","Blood, Sweat & Tears",73,79,6,1
Fool Me,Joe South,78,78,7,3
Walk Right Up To The Sun,The Delfonics,81,81,6,1
Lay Lady Lay,The Isley Brothers,71,71,5,5
Tightrope Ride,The Doors,71,71,7,6
Tell Mama,Savoy Brown,83,83,6,2
Truckin',Grateful Dead,64,64,8,7
Once You Understand,Think,23,23,10,10
Looking For A Love,The J. Geils Band,39,39,10,10
Carolyn,Merle Haggard And The Strangers,58,58,7,7
Superstar/Bless The Beasts And Children,Carpenters,2,67,21,8
No Sad Song,Helen Reddy,62,62,8,8
Help Me Make It Through The Night,O.C. Smith,91,91,4,1
Get Down,Curtis Mayfield,69,69,7,4
George Jackson,Bob Dylan,33,33,8,8
You Keep Me Holding On,Tyrone Davis,94,94,3,1
I Want To Pay You Back (For Loving Me),The Chi-lites,95,95,3,1
The Girl Who Loved Me When,The Glass Bottle featuring Gary Criss,87,87,2,2
Love Is Funny That Way,Jackie Wilson,95,95,3,2
Devil You,Stampeders,61,61,7,7
I'm Gonna Be A Country Girl Again,Buffy Sainte-Marie,98,98,3,2
Daisy Mae,"Hamilton, Joe Frank & Reynolds",41,41,11,11
Anticipation,Carly Simon,13,13,13,13
Sugar Daddy,Jackson 5,10,10,10,10
Those Were The Days,Carroll O'Connor And Jean Stapleton (As The Bunkers),43,43,9,9
After All This Time,Merry Clayton,71,71,7,7
Way Back Home,Jr. Walker & The All Stars,52,52,9,9
Everybody Knows About My Good Thing Pt. 1,Little Johnny Taylor,60,60,8,8
Love Potion Number Nine,The Coasters,76,76,6,6
Take It Slow (Out In The Country),Lighthouse,64,64,7,7
That's The Way I Feel About Cha,Bobby Womack & Peace,27,27,13,13
Get Up And Get Down,The Dramatics,78,78,7,7
I Don't Need No Doctor,Humble Pie,73,84,8,2
Five Hundred Miles,Heaven Bound with Tony Scotti,79,79,9,9
No Good To Cry,The Poppy Family,84,84,4,4
Ain't Understanding Mellow,Jerry Butler & Brenda Lee Eager,21,21,18,18
Long Time To Be Alone,The New Colony Six,93,93,4,4
The Harder I Try (The Bluer I Get),Free Movement,50,50,10,10
It's One Of Those Nights (Yes Love),The Partridge Family Starring Shirley Jones Featuring David Cassidy,20,20,8,8
Levon,Elton John,24,24,10,10
Make Me The Woman That You Go Home To,Gladys Knight And The Pips,27,27,10,10
You Make Your Own Heaven And Hell Right Here On Earth,The Undisputed Truth,72,72,6,6
So Many People,Chase,81,81,5,5
She's All I Got,Johnny Paycheck,91,91,2,2
Show Me How,The Emotions,52,52,14,11
Keep On Keeping On,N.F. Porter,77,77,6,6
Open The Door (Song For Judith),Judy Collins,90,90,7,7
Don't Say You Don't Remember,Beverly Bremers,15,15,16,16
Without You,Nilsson,1,1,19,19
Keep Playin' That Rock 'N' Roll,Edgar Winter's White Trash,70,70,11,11
Black Dog,Led Zeppelin,15,15,12,12
Fire And Water,Wilson Pickett,24,24,11,11
Never Been To Spain,Three Dog Night,5,5,12,12
What Am I Living For,Ray Charles,54,54,7,7
Under My Wheels,Alice Cooper,59,59,8,8
Son Of Shaft,The Bar-Kays,53,53,10,10
Love Gonna Pack Up (And Walk Out),The Persuaders,64,64,10,10
Do The Funky Penguin Part I,Rufus Thomas,44,44,10,10
Pain (Part I),Ohio Players,64,64,8,8
"Medley From ""Superstar"" (A Rock Opera)",The Assembled Multitude,95,100,2,1
Stay With Me,Faces,17,17,10,10
Precious And Few,Climax,3,3,15,15
Bang A Gong (Get It On),T. Rex,10,10,15,15
The Lion Sleeps Tonight,Robert John,3,3,17,17
Together Let's Find Love,The 5th Dimension,37,37,10,10
Tupelo Honey,Van Morrison,47,47,8,8
Joy,Apollo featuring Tom Parker,6,6,14,14
Another Puff,Jerry Reed,65,65,5,5
Feeling Alright,Joe Cocker,33,33,15,9
"You Want It, You Got It",Detroit Emeralds,36,36,13,13
If I Could See The Light,The 8th Day,79,79,4,4
Floy Joy,The Supremes,16,16,12,12
Footstompin' Music,Grand Funk Railroad,29,29,11,11
The Road We Didn't Take,Freda Payne,100,100,2,2
Baby Won't You Let Me Rock 'N Roll You,Ten Years After,61,61,5,5
Hurting Each Other,Carpenters,2,2,12,12
Oh Me Oh My (I'm A Fool For You Baby),Aretha Franklin,73,73,4,4
Jungle Fever,The Chakachas,8,8,15,15
Music From Across The Way,James Last,84,84,4,4
Rock & Roll Stew...Part 1,Traffic,93,93,2,2
Ajax Airlines,Hudson and Landry,68,68,6,6
Down By The Lazy River,The Osmonds,4,4,14,14
Softly Whispering I Love You,The English Congregation,29,29,10,10
We've Got To Get It On Again,Addrisi Brothers,25,25,12,12
Move 'Em Out,Delaney & Bonnie,59,59,5,5
Will You Still Love Me Tomorrow,Roberta Flack,76,76,5,5
I Wrote A Simple Song,Billy Preston,77,77,5,5
The Nickel Song,Melanie,35,35,10,10
I Gotcha,Joe Tex,2,2,21,21
Love And Liberty,Laura Lee,94,94,1,1
Gimme Some More,The JB's,67,67,8,8
Sweet Baby,Donnie Elbert,92,92,4,4
You Really Got A Hold On Me,Gayle McCormick,98,98,1,1
Slippin' Into Darkness,War,16,16,22,22
Standing In For Jody,Johnnie Taylor (The Soul Philosopher),74,74,7,7
Everything I Own,Bread,5,5,13,13
My World,Bee Gees,16,16,8,8
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Donnie Elbert,22,22,9,9
Country Wine,The Raiders,51,51,6,6
Sweet Seasons,Carole King,9,9,10,10
Iron Man,Black Sabbath,52,52,10,10
Until It's Time For You To Go,Elvis Presley,40,40,9,9
The Way Of Love,Cher,7,7,13,13
Cry,Lynn Anderson,71,71,5,5
"Love Me, Love Me Love",Frank Mills,46,46,9,9
Ring The Living Bell,Melanie,31,31,9,9
Crazy Mama,J.J. Cale,22,22,14,14
Brian's Song,Michel Legrand,56,56,8,8
(Oh Lord Won't You Buy Me A) Mercedes Benz,Goose Creek Symphony,64,64,9,9
Bedtime Story,Tammy Wynette,86,86,4,4
Every Day Of My Life,Bobby Vinton,24,24,16,16
Runaway/Happy Together,Dawn Featuring Tony Orlando,79,79,4,4
Diamonds Are Forever,Shirley Bassey,57,57,9,9
Heart Of Gold,Neil Young,1,1,14,14
Lonesome Mary,Chilliwack,75,75,3,3
Mother And Child Reunion,Paul Simon,4,4,13,13
Runnin' Away,Sly & The Family Stone,23,23,10,10
White Lies,Grin,75,75,6,6
Now Run And Tell That,Denise LaSalle,46,46,11,11
Mr. Penguin-Pt. I,Lunar Funk,63,63,8,8
A Simple Game,Four Tops,90,90,3,3
Get Out Of Bed,Livingston Taylor,97,97,2,2
Cheer,Potliquor,65,65,11,11
Shake Off The Demon,Brewer And Shipley,98,98,3,3
Talking Loud And Saying Nothing - Part I,James Brown,27,27,7,7
No One To Depend On,Santana,36,36,9,9
Rock And Roll Lullaby,B.J. Thomas,15,15,11,11
Handbags And Gladrags,Rod Stewart,42,42,6,6
Roundabout,Yes,13,13,13,13
Glory Bound,The Grass Roots,34,34,10,10
Step Out,The Mamas & The Papas,81,81,3,3
Goin' Down (On The Road To L.A.),Terry Black & Laurel Ward,57,57,8,8
Number Wonderful,Rock Flowers,95,95,2,2
That's What Love Will Make You Do,Little Milton,59,59,6,6
It's Four In The Morning,Faron Young,92,92,4,4
Could It Be Forever,David Cassidy,37,37,9,9
A Horse With No Name,America,1,1,14,14
The Day I Found Myself,The Honey Cone,23,23,11,11
Taurus,Dennis Coffey & The Detroit Guitar Band,18,18,12,12
(Love Me) Love The Life I Lead,The Fantastics,86,86,4,4
One Way Sunday,Mark-Almond,94,94,2,2
Waking Up Alone,Paul Williams,60,60,9,9
Da Doo Ron Ron (When He Walked Me Home),Ian Matthews,96,96,3,3
Together Again,Bobby Sherman,91,91,2,2
Tell 'Em Willie Boy 's A'Comin',Tommy James,89,89,4,4
Puppy Love,Donny Osmond,3,3,12,12
In The Rain,The Dramatics,5,5,13,13
Do Your Thing,Isaac Hayes,30,30,11,11
A Cowboys Work Is Never Done,Sonny & Cher,8,8,13,13
"Betcha By Golly, Wow","The Stylistics Featuring Russell Thompkins,Jr.",3,3,16,16
Do What You Set Out To Do,Bobby Bland,64,64,5,5
What It Is,The Undisputed Truth,71,71,5,5
Afro-Strut,The Nite-Liters,49,49,8,8
Nice To Be With You,Gallery,4,4,22,22
Living Without You,Manfred Mann's Earth Band,69,69,7,7
Up In Heah,Ike & Tina Turner,83,83,4,4
Keep On Doin' What You're Doin',Bobby Byrd,88,88,3,3
It's All Up To You,The Dells,94,94,3,3
You Got Me Walking,Jackie Wilson,93,93,3,3
Your Precious Love,Linda Jones,74,74,9,9
We're Together,The Hillside Singers,100,100,1,1
Take A Look Around,The Temptations,30,30,8,8
King Heroin,James Brown,40,40,7,7
Suavecito,Malo,18,18,12,12
The First Time Ever I Saw Your Face,Roberta Flack,1,1,18,18
Son Of My Father,Giorgio,46,46,8,8
Heartbroken Bopper,The Guess Who,47,47,7,7
Louisianna,Mike Kennedy,62,62,7,7
Tiny Dancer,Elton John,41,41,7,7
Rock Me On The Water,Linda Ronstadt,85,85,3,3
Chantilly Lace,Jerry Lee Lewis,43,43,10,10
Sweet Sixteen,B.B. King,93,93,3,3
Since I Fell For You,Laura Lee,76,76,5,5
Brandy,Scott English,91,91,2,2
Rockin' Robin,Michael Jackson,2,2,13,13
Money Runner,Quincy Jones,57,57,8,8
Give Ireland Back To The Irish,Wings,21,21,8,8
Be My Lover,Alice Cooper,49,49,10,10
Everyday,John Denver,81,81,3,3
If We Only Have Love,Dionne Warwicke,84,84,3,3
Son Of My Father,Chicory,91,91,3,3
"Willpower Weak, Temptation Strong",Bullet,96,96,2,2
The Candy Man,"Sammy Davis, Jr. with The Mike Curb Congregation",1,1,21,21
You Are The One,Sugar Bears,51,51,13,13
Josie,Kris Kristofferson,63,63,8,8
Taxi,Harry Chapin,24,24,16,16
Day Dreaming,Aretha Franklin,5,5,12,12
Rock And Roll,Led Zeppelin,47,47,7,7
"Vincent (Starry, Starry Night)/Castles In The Air",Don McLean,12,12,12,12
Doctor My Eyes,Jackson Browne,8,8,12,12
Jump Into The Fire,Nilsson,27,27,9,9
Run Run Run,Jo Jo Gunne,27,27,11,11
Hearsay,The Soul Children,44,44,11,11
To Get To You,Jerry Wallace,48,48,12,12
Thank God For You Baby,PG&E,97,97,2,2
Rockin' With The King,Canned Heat,88,88,5,5
Nutrocker,"Emerson, Lake & Palmer",70,70,6,6
Help Me Make It Through The Night,Gladys Knight And The Pips,33,33,8,8
Baby Blue,Badfinger,14,14,10,10
The Family Of Man,Three Dog Night,12,12,9,9
I Had It All The Time,Tyrone Davis,61,61,9,9
Pool Of Bad Luck,Joe Simon,42,42,8,8
Legend In Your Own Time,Carly Simon,50,50,10,10
You Could Have Been A Lady,April Wine,32,32,11,11
Hot Rod Lincoln,Commander Cody & His Lost Planet Airmen,9,9,14,14
Ask Me What You Want,Millie Jackson,27,27,14,14
Jubilation,Paul Anka,65,65,9,9
Look What You Done For Me,Al Green,4,4,12,12
Let's Stay Together,Isaac Hayes,48,48,7,7
Lay-Away,The Isley Brothers,54,54,9,9
(Last Night) I Didn't Get To Sleep At All,The 5th Dimension,8,8,16,16
Morning Has Broken,Cat Stevens,6,6,14,14
Cotton Jenny,Anne Murray,71,71,5,5
Walk In The Night,Jr. Walker & The All Stars,46,46,12,12
Jambalaya (On The Bayou),Nitty Gritty Dirt Band,84,84,3,3
Back Off Boogaloo,Ringo Starr,9,9,10,10
Mister Can't You See,Buffy Sainte-Marie,38,38,8,8
Am I Losing You,The Partridge Family Starring Shirley Jones Featuring David Cassidy,59,59,7,7
All His Children,Charley Pride with Henry Mancini,92,92,3,3
Everything Good Is Bad,100 Proof Aged in Soul,45,45,11,11
Walkin' In The Rain With The One I Love,Love Unlimited,14,14,14,14
Simple Song Of Freedom,Buckwheat,84,84,5,5
School Teacher,Kenny Rogers & The First Edition,91,91,4,4
Sylvia's Mother,Dr. Hook And The Medicine Show,5,5,15,15
I'll Take You There,The Staple Singers,1,1,15,15
Oh Girl,The Chi-lites,1,1,15,15
What'd I Say,Rare Earth,61,61,5,5
I Saw The Light,Todd Rundgren,16,16,14,14
"Love Theme From ""The Godfather"" (Speak Softly Love)",Andy Williams,34,34,11,11
Me And Julio Down By The Schoolyard,Paul Simon,22,22,11,11
Eve,Jim Capaldi,91,91,4,4
You Were Made For Me,Luther Ingram,93,93,3,3
Don't Ever Take Away My Freedom,Peter Yarrow,100,100,2,2
Iko Iko,Dr. John,71,71,5,5
Taos New Mexico,R. Dean Taylor,83,83,3,3
Vahevala,Kenny Loggins With Jim Messina,84,84,5,5
Sugaree,Jerry Garcia,94,94,2,2
Changes,David Bowie,66,66,7,7
Love's Street And Fool's Road,Solomon Burke,89,89,5,5
Mendelssohn's 4th (Second Movement),Apollo 100,94,94,3,3
Little Bitty Pretty One,Jackson 5,13,13,9,9
Telegram Sam,T. Rex,67,67,5,5
Smilin',Sly & The Family Stone,42,42,7,7
Diary,Bread,15,15,11,11
I've Been Lonely For So Long,Frederick Knight,27,27,14,14
Lean On Me,Bill Withers,1,1,19,19
I'm Movin' On,John Kay,52,52,7,7
"Beg, Steal Or Borrow",The New Seekers,81,81,4,4
Isn't Life Strange,The Moody Blues,29,29,10,10
Outa-Space,Billy Preston,2,2,17,17
"Love Theme From ""The Godfather""",Carlo Savina,66,66,9,9
Long Haired Lover From Liverpool,Little Jimmy Osmond With The Mike Curb Congregation,38,38,10,10
Questions,Bang,90,90,6,6
Daddy Don't You Walk So Fast,Wayne Newton,4,4,20,20
Tumbling Dice,The Rolling Stones,7,7,10,10
Old Man,Neil Young,31,31,9,9
It's Going To Take Some Time,Carpenters,12,12,10,10
Ain't Wastin' Time No More,The Allman Brothers Band,77,77,4,4
Amerikan Music,Steve Alaimo,79,79,3,3
Upsetter,Grand Funk Railroad,73,73,5,5
Ain't That Peculiar,Fanny,85,85,3,3
Too Beautiful To Last,Engelbert Humperdinck,86,86,3,3
Speak Softly Love,Al Martino,80,80,4,4
I Just Wanna Be Your Friend,Lighthouse,93,93,2,2
How Do You Do?,Mouth & MacNeal,8,8,19,19
We're Free,Beverly Bremers,40,40,15,15
The Young New Mexican Puppeteer,Tom Jones,80,80,7,7
Where There's A Will There's A Way,Delaney & Bonnie,99,99,2,2
Song Sung Blue,Neil Diamond,1,1,13,13
Someday Never Comes,Creedence Clearwater Revival,25,25,8,8
Automatically Sunshine,The Supremes,37,37,9,9
Rocket Man,Elton John,6,6,15,15
Hot 'N' Nasty,Humble Pie,52,52,8,8
Life And Breath,Climax featuring Sonny Geraci,52,52,15,15
I Can't Turn You Loose,Edgar Winter's White Trash,81,81,4,4
Immigration Man,Graham Nash & David Crosby,36,36,9,9
Woman's Gotta Have It,(The Preacher) Bobby Womack,60,60,9,9
An American Trilogy,Elvis Presley,66,66,6,6
I Got Some Help I Don't Need,B.B. King,92,92,6,6
There It Is (Part 1),James Brown,43,43,7,7
Troglodyte (Cave Man),The Jimmy Castor Bunch,6,6,12,12
Giving Up,Donny Hathaway,81,81,5,5
Layla,Derek & The Dominos,10,10,25,15
Don't Want To Say Goodbye,Raspberries,86,86,2,2
Kate,Johnny Cash And The Tennessee Three,75,75,7,7
"Just As Long As You Need Me, Part I",Independents,84,84,5,5
Me And Jesus,Tom T. Hall,98,98,2,2
Ain't That Loving You (For More Reasons Than One),Isaac Hayes & David Porter,86,86,4,4
Amazing Grace,The Pipes And Drums And The Military Band Of The Royal Scots Dragoon Guards,11,11,9,9
I Need You,America,9,9,10,10
How Can I Be Sure,David Cassidy,25,25,9,9
You're The Man (Part 1),Marvin Gaye,50,50,5,5
Living In A House Divided,Cher,22,22,8,8
Woman Is The Nigger Of The World,John Lennon/Plastic Ono Band With Elephant's Memory,57,57,5,5
You Said A Bad Word,Joe Tex,41,41,8,8
Powder Blue Mercedes Queen,The Raiders,54,54,8,8
Superwoman (Where Were You When I Needed You),Stevie Wonder,33,33,11,11
Francene,ZZ Top,69,69,9,9
Day By Day,Godspell,13,13,14,14
After Midnight,J.J. Cale,42,42,11,11
I Only Have Eyes For You,Jerry Butler,85,85,4,4
Bring It Home (And Give It To Me),Hot Sauce,96,96,3,3
"Guns, Guns, Guns",The Guess Who,70,70,6,6
I Wanna Be Where You Are,Michael Jackson,16,16,11,11
Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,2,2,14,14
It Doesn't Matter,Stephen Stills,61,61,7,7
The Happiest Girl In The Whole U.S.A.,Donna Fargo,11,11,16,16
Conquistador,Procol Harum,16,16,13,13
Victim Of A Foolish Heart,Bettye Swann,63,63,9,9
Baby Let Me Take You (In My Arms),Detroit Emeralds,24,24,17,17
Funk Factory,Wilson Pickett,58,58,8,8
In A Broken Dream,Python Lee Jackson,56,56,10,10
Beautiful,Gordon Lightfoot,58,58,11,11
Gone,Joey Heatherton,24,24,15,15
Pass The Peas,The JB's,95,95,2,2
I Thank You,Donny Hathaway And June Conquest,94,94,5,5
(If Loving You Is Wrong) I Don't Want To Be Right,Luther Ingram,3,3,16,16
People Make The World Go Round,The Stylistics,25,25,11,11
All The Kings Horses,Aretha Franklin,26,26,8,8
Take It Easy,Eagles,12,12,11,11
School's Out,Alice Cooper,7,7,13,13
We're On Our Way,Chris Hodge,44,44,8,8
"Getting It On/Ride, Sally, Ride",Dennis Coffey & The Detroit Guitar Band,93,93,4,4
Vanilla Ólay,Jackie DeShannon,76,76,9,9
Beautiful Sunday,Daniel Boone,15,15,20,20
Where Is The Love,Roberta Flack & Donny Hathaway,5,5,13,13
Too Young,Donny Osmond,13,13,9,9
Sealed With A Kiss,Bobby Vinton,19,19,14,14
Papa Was A Rollin' Stone,The Undisputed Truth,63,63,5,5
Coconut,Nilsson,8,8,14,14
Nobody But You,Kenny Loggins With Jim Messina,86,86,2,2
Bed And Board,Barbara Mason,70,70,6,6
Rip Off,Laura Lee,68,68,11,11
Eddie's Love,Eddie Kendricks,77,77,8,8
I Don't Need No Doctor,New Riders Of The Purple Sage,81,81,5,5
Butterfly,Danyel Gerard,78,78,9,9
Motorcycle Mama,Sailcat,12,12,15,15
My Guy,Petula Clark,70,70,13,13
Brandy (You're A Fine Girl),Looking Glass,1,1,16,16
The Runway,The Grass Roots,39,39,9,9
Hold Your Head Up,Argent,5,5,15,15
I'm Coming Home,Stories,42,42,12,12
Mary Had A Little Lamb/Little Woman Love,Wings,28,28,7,7
Alone Again (Naturally),Gilbert O'Sullivan,1,1,18,18
Men Of Learning,Vigrass & Osborne,65,65,7,7
Brown Eyed Girl,El Chicano,45,45,7,7
Cat's Eye In The Window,Tommy James,90,90,4,4
Honky Tonk - Part 1,The James Brown Soul Train,44,44,8,8
Long Cool Woman (In A Black Dress),The Hollies,2,2,15,15
Sweet Inspiration/Where You Lead,Barbra Streisand,37,37,12,12
In The Ghetto,Candi Staton,48,48,11,11
We've Come Too Far To End It Now,Smokey Robinson & The Miracles,46,46,10,10
It's The Same Old Love,The Courtship,93,93,2,2
Small Beginnings,Flash,29,29,12,12
Tell Me This Is A Dream,The Delfonics,86,86,3,3
Vaya Con Dios,Dawn Featuring Tony Orlando,95,95,3,3
I Am Woman,Helen Reddy,4,4,14,14
Hushabye,Robert John,99,99,2,2
You Don't Mess Around With Jim,Jim Croce,8,8,13,13
Hold Her Tight,The Osmonds,14,14,9,9
Baby Don't Get Hooked On Me,Mac Davis,1,1,18,18
I Miss You (Part I),Harold Melvin And The Blue Notes,58,58,9,9
War Song,Neil Young & Graham Nash,61,61,6,6
Pop That Thang,The Isley Brothers,24,24,15,15
Go All The Way,Raspberries,5,5,18,18
Delta Dawn,Tanya Tucker,72,72,7,7
Mother Nature,The Temptations,92,92,4,4
If I Were A Carpenter,Bob Seger,76,76,9,9
Breaking Up Is Hard To Do,The Partridge Family Starring Shirley Jones Featuring David Cassidy,28,28,10,10
Starman,David Bowie,65,65,9,9
I'm Still In Love With You,Al Green,3,3,12,12
Duncan,Paul Simon,52,52,7,7
"Look What They've Done To My Song, Ma",Ray Charles,65,65,6,6
Starting All Over Again,Mel And Tim,19,19,20,20
Popcorn,Hot Butter,9,9,18,18
A Simple Man,Lobo,56,56,9,9
Zing Went The Strings Of My Heart,The Trammps,64,64,11,11
Power Of Love,Joe Simon,11,11,15,15
That's The Way God Planned It,Billy Preston,62,65,16,10
When You Say Love,Sonny & Cher,32,32,10,10
Country Woman,The Magic Lantern,88,88,4,4
Goodbye To Love,Carpenters,7,7,10,10
Happy,The Rolling Stones,22,22,8,8
You're Still A Young Man,Tower of Power,29,29,12,12
Lookin' Through The Windows,Jackson 5,16,16,10,10
The Coldest Days Of My Life (Part 1),The Chi-lites,47,47,9,9
Alabama Wild Man,Jerry Reed,62,62,8,8
Put It Where You Want It,The Crusaders,52,52,9,9
Rock And Roll Crazies,Stephen Stills-Manassas,92,92,3,3
Everybody Plays The Fool,The Main Ingredient,3,3,18,18
Circles,The New Seekers,87,87,5,5
That's What Friends Are For,B.J. Thomas,74,74,6,6
Down On Me,Janis Joplin,91,91,4,4
Join Together,The Who,17,17,10,10
Back Stabbers,The O'Jays,3,3,15,15
Rock And Roll Part 2,Gary Glitter,7,7,11,11
Beat Me Daddy Eight To The Bar,Commander Cody,81,81,7,7
Goodbye Again,John Denver,88,88,6,6
I Could Never Be Happy,The Emotions,93,93,5,5
Turn On Your Love Light,Jerry Lee Lewis,95,95,3,3
Down By The River,Albert Hammond,91,91,7,7
The Guitar Man,Bread,11,11,10,10
Easy Livin,Uriah Heep,39,39,12,12
Run To Me,Bee Gees,16,16,12,12
The City Of New Orleans,Arlo Guthrie,18,18,16,16
In The Quiet Morning,Joan Baez,69,69,8,8
Couldn't I Just Tell You,Todd Rundgren,93,93,2,2
Garden Party,Rick Nelson And The Stone Canyon Band,6,6,18,18
Sittin' On A Time Bomb (Waitin' For The Hurt To Come),The Honey Cone,96,96,4,4
Saturday In The Park,Chicago,3,3,12,12
This World,The Staple Singers,38,38,7,7
Rock Me On The Water,Jackson Browne,48,48,9,9
"My Man, A Sweet Man",Millie Jackson,42,42,10,10
"Your Wonderful, Sweet Sweet Love",The Supremes,59,59,8,8
Get On The Good Foot-Part 1,James Brown,18,18,14,14
What A Wonderful Thing We Have,The Fabulous Rhinestones,78,78,4,4
Ben,Michael Jackson,1,1,16,16
In Time,Engelbert Humperdinck,69,69,8,8
Speak To The Sky,Rick Springfield,14,14,13,13
Geronimo's Cadillac,Michael Murphey,37,37,13,13
My Ding-A-Ling,Chuck Berry,1,1,17,17
Nights In White Satin,The Moody Blues,2,2,17,17
Black & White,Three Dog Night,1,1,11,11
Honky Cat,Elton John,8,8,10,10
America,Yes,46,46,7,7
Play Me,Neil Diamond,11,11,11,11
Melissa,The Allman Brothers Band,86,86,2,2
Summer Sun,Jamestown Massacre,90,90,5,5
I Believe In Music,Gallery,22,22,16,16
Southbound Train,Graham Nash & David Crosby,99,99,2,2
A Sunday Kind Of Love,Lenny Welch,96,96,5,5
If You Leave Me Tonight I'll Cry,Jerry Wallace,38,38,9,9
Wholy Holy,Aretha Franklin With James Cleveland & The Southern California Community Choir,81,81,4,4
Jackie Wilson Said (I'm In Heaven When You Smile),Van Morrison,61,61,6,6
Love Song,Tommy James,67,67,6,6
Burning Love,Elvis Presley,2,2,15,15
How Could I Let You Get Away,The Spinners,77,77,4,4
"Freddie's Dead (Theme From ""Superfly"")",Curtis Mayfield,4,4,15,15
He's An Indian Cowboy In The Rodeo,Buffy Sainte-Marie,98,98,2,2
Guess Who/Them Changes,B.B. King,62,62,11,11
