song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
That's Rock 'N' Roll,Shaun Cassidy,3,51,24,5
Short People,Randy Newman,2,2,20,17
Do Ya Wanna Get Funky With Me,Peter Brown,18,53,14,3
Calling Occupants Of Interplanetary Craft,Carpenters,32,43,14,6
Bloat On Featuring the Bloaters,Cheech & Chong,41,41,10,7
Brick House,Commodores,5,56,16,2
Star Wars Theme/Cantina Band,Meco,1,57,20,3
From Graceland To The Promised Land,Merle Haggard,58,58,9,3
My Fair Share,Seals & Crofts,28,59,15,2
Girls' School,Wings,33,33,11,9
Cold As Ice,Foreigner,6,61,21,2
Keep It Comin' Love,KC And The Sunshine Band,2,62,20,2
She Did It,Eric Carmen,23,63,16,2
Emotion,Samantha Sang,3,3,27,25
If You're Not Back In Love By Monday,Millie Jackson,43,43,11,9
"Signed, Sealed, Delivered (I'm Yours)",Peter Frampton,18,66,16,2
Sad Eyes,Brooklyn Dreams,63,63,5,2
(You're My) Soul And Inspiration,Donny & Marie Osmond,38,38,11,9
Daybreak,Barry Manilow,23,69,10,1
Desiree,Neil Diamond,16,16,14,14
Peg,Steely Dan,11,11,19,17
Heaven's Just A Sin Away,The Kendalls,69,69,7,3
Swayin' To The Music (slow Dancin'),Johnny Rivers,10,73,24,1
Don't Let The Flame Burn Out,Jackie DeShannon,68,68,10,5
Sometimes When We Touch,Dan Hill,3,3,22,21
Thunder In My Heart,Leo Sayer,38,76,9,1
Still The Lovin' Is Fun,B.J. Thomas,77,77,4,1
Closer To The Heart,Rush,76,76,4,3
Kick It Out,Heart,79,79,3,2
You Light Up My Life,Kacey Cisyk/Original Cast,80,80,4,1
Mind Bender,Stillwater,46,46,13,11
Wrap Your Arms Around Me,KC And The Sunshine Band,48,48,7,7
What's Your Name,Lynyrd Skynyrd,13,13,18,18
Was Dog A Doughnut,Cat Stevens,70,70,9,7
Grandmother's Song,Steve Martin,72,72,3,3
How Can I Leave You Again,John Denver,44,44,10,9
Street Corner Serenade,Wet Willie,30,30,14,14
Ooh Boy,Rose Royce,72,72,11,10
More Than A Woman,Tavares,32,32,21,19
Rockaway Beach,Ramones,66,66,14,14
Any Way You Want Me,The Sylvers,72,72,9,8
Le Spank,Le Pamplemousse,58,58,15,14
Cocomotion,El Coco,44,44,15,14
Moondance,Van Morrison,92,92,4,2
Falling,LeBlanc & Carr,13,13,28,21
"Money, Money, Money",ABBA,56,96,7,1
Devil's Gun,C.J. & Company,36,97,29,1
Until Now,Bobby Arvon,72,72,16,16
Surfin' USA,Leif Garrett,20,99,15,1
Breakdown,Tom Petty And The Heartbreakers,40,40,17,13
Stayin' Alive,Bee Gees,1,1,27,27
Lovely Day,Bill Withers,30,30,12,12
Tried To Love,Peter Frampton,41,41,8,8
Easy To Love,Leo Sayer,36,36,10,10
"Long, Long Way From Home",Foreigner,20,20,14,14
Never My Love,Addrisi Brothers,80,80,4,4
You Make Me Crazy,Sammy Hagar,62,62,8,8
The Next Hundred Years,Al Martino,49,49,9,9
God Only Knows,Marilyn Scott,61,61,9,9
Too Hot Ta Trot,Commodores,24,24,12,12
Sweet Music Man,Kenny Rogers,44,44,8,8
Ffun,ConFunkShun,23,23,13,13
I Love You,Donna Summer,37,37,11,11
Thunder Island,Jay Ferguson,9,9,21,21
Happy Anniversary,Little River Band,16,16,18,18
"If It Don't Fit, Don't Force It",Kellee Patterson,75,75,8,8
Goodbye Girl,David Gates,15,15,24,24
Don't Let It Show,The Alan Parsons Project,92,92,4,4
"Theme From ""Close Encounters Of The Third Kind""",John Williams,13,13,14,14
The Name Of The Game,ABBA,12,12,16,16
"Curious Mind (Um, Um, Um, Um, Um, Um)",Johnny Rivers,41,41,10,10
What A Difference You've Made In My Life,Ronnie Milsap,80,80,5,5
Boats Against The Current,Eric Carmen,88,88,3,3
Theme From Close Encounters,Meco,25,25,10,10
Lay Down Sally,Eric Clapton,3,3,23,23
Always And Forever,Heatwave,18,18,20,20
Galaxy,War,39,39,9,9
Crazy On You,Heart,35,62,19,6
Reach For It,George Duke,54,54,6,6
The Loneliest Man On The Moon,David Castle,89,89,2,2
Take Me To The Kaptin,Prism,59,59,7,7
Come Go With Me,Pockets,84,84,9,9
Belle,Al Green,83,83,5,5
Jack And Jill,Raydio,8,8,21,21
So Long,Firefall,48,48,6,6
The Way You Do The Things You Do,Rita Coolidge,20,20,11,11
Our Love,Natalie Cole,10,10,21,21
"What's Your Name, What's Your Number",Andrea True Connection,56,56,7,7
Storybook Children (Daybreak),Bette Midler,57,57,10,10
Love Me Right,Denise LaSalle,80,80,10,10
"1,000 Laughs",Eloise Laws,91,91,6,6
(What A)  Wonderful World,Art Garfunkel With James Taylor & Paul Simon,17,17,14,14
Lady Love,Lou Rawls,24,24,17,17
"Let It Go, Let It Flow",Dave Mason,45,45,8,8
Shout It Out Loud,Kiss,31,54,15,5
Touch And Gone,Gary Wright,73,73,3,3
Everybody Loves A Rain Song,B.J. Thomas,43,43,8,8
Supernature,Cerrone,70,70,5,5
Poor Poor Pitiful Me,Linda Ronstadt,31,31,9,9
Dust In The Wind,Kansas,6,6,20,20
Ebony Eyes,Bob Welch,14,14,17,17
If I Can't Have You,Yvonne Elliman,1,1,22,22
You Really Got Me,Van Halen,36,36,11,11
Never Had A Love,Pablo Cruise,87,87,4,4
Ain't Gonna' Hurt Nobody,Brick,92,92,4,4
"Theme Song From ""Which Way Is Up""",Stargard,21,21,14,14
Can't Smile Without You,Barry Manilow,3,3,19,19
Night Fever,Bee Gees,1,1,20,20
Home Bound,Ted Nugent,70,70,4,4
It's You That I Need,Enchantment,33,33,11,11
Silver Dreams,The Babys,53,53,7,7
Before My Heart Finds Out,Gene Cotton,23,23,14,14
Hollywood,Boz Scaggs,49,49,10,10
"Sweet, Sweet Smile",Carpenters,44,44,13,13
You Brought The Woman Out Of Me,Hot,71,71,5,5
Running On Empty,Jackson Browne,11,11,17,17
Thank You For Being A Friend,Andrew Gold,25,25,15,15
Mammas Don't Let Your Babies Grow Up To Be Cowboys,Waylon & Willie,42,42,10,10
Hot Legs,Rod Stewart,28,28,11,11
Boogie Shoes,KC And The Sunshine Band,35,35,10,10
California,Debby Boone,50,50,5,5
The Circle Is Small (I Can See It In Your Eyes),Gordon Lightfoot,33,33,12,12
Feels So Good,Chuck Mangione,4,4,25,25
Little One,Chicago,44,44,9,9
Flash Light,Parliament,16,16,16,16
I Can't Hold On,Karla Bonoff,76,76,4,4
Sweet Talkin' Woman,Electric Light Orchestra,17,17,16,16
Love Is Like Oxygen,Sweet,8,8,25,25
Disco Inferno,The Trammps,11,11,29,20
Let's Live Together,Cazz,70,70,5,5
The Closer I Get To You,Roberta Flack With Donny Hathaway,2,2,20,20
Fooling Yourself (The Angry Young Man),Styx,29,29,14,14
Psycho Killer,Talking Heads,92,92,5,5
We'll Never Have To Say Goodbye Again,England Dan & John Ford Coley,9,9,14,14
Baby Hold On,Eddie Money,11,11,20,20
I'm Gonna Take Care Of Everything,Rubicon,28,28,11,11
Honey Don't Leave L.a.,James Taylor,61,61,6,6
Rocket Ride,Kiss,39,39,10,10
I Love My Music,Wild Cherry,69,69,8,8
That's Your Secret,Sea Level,50,50,10,10
Ready For The Times To Get Better,Crystal Gayle,52,52,10,10
We Fell In Love While Dancing,Bill Brandon,80,80,7,7
"Let Me Party With You (Part 1) (Party, Party, Party)",Bunny Sigler,43,43,11,11
Dancin' Fever,Claudja Barry,72,72,9,9
Imaginary Lover,Atlanta Rhythm Section,7,7,17,17
Fantasy,"Earth, Wind & Fire",32,32,15,15
It Amazes Me,John Denver,59,59,7,7
Put Your Head On My Shoulder,Leif Garrett,58,58,7,7
Rumour Has It,Donna Summer,53,53,9,9
Your Love Is So Good For Me,Diana Ross,49,49,7,7
Let's All Chant,The Michael Zager Band,36,36,14,14
Dance With Me,Peter Brown With Betty Wright,8,8,28,28
Disco Rufus,Stargard,88,88,5,5
Love Is All You Need,High Inergy,89,89,5,5
Woman To Woman,Barbara Mandrell,92,92,5,5
Count On Me,Jefferson Starship,8,8,14,14
This Time I'm In It For Love,Player,10,10,17,17
On Broadway,George Benson,7,7,18,18
Never Get Enough Of Your Love,L.T.D.,56,56,7,7
Kings And Queens,Aerosmith,70,70,5,5
(Any Way That You Want It) I'll Be There,Starz,79,79,4,4
Don't Cost You Nothing,Ashford & Simpson,79,79,9,9
I Can't Stand The Rain,Eruption,18,18,22,22
You'll Love Again,Hotel,71,71,7,7
Miss Broadway,Belle Epoque,92,92,4,4
Two Doors Down,Dolly Parton,19,19,12,12
Movin' Out (Anthony's Song),Billy Joel,17,17,14,14
Sitting In Limbo,Don Brown,74,74,5,5
Bombs Away,Bob Weir,70,70,5,5
Two Out Of Three Ain't Bad,Meat Loaf,11,11,23,23
"I Love You, I Love You, I Love You",Ronnie McDowell,81,81,4,4
Number One,Eloise Laws,97,97,2,2
With A Little Luck,Wings,1,1,18,18
Do You Believe In Magic,Shaun Cassidy,31,31,10,10
Werewolves Of London,Warren Zevon,21,21,12,12
It's A Heartache,Bonnie Tyler,3,3,21,21
"Music, Harmony And Rhythm",Brooklyn Dreams,57,57,8,8
(I Will Be Your) Shadow In The Street,Allan Clarke,41,41,10,10
Every Kinda People,Robert Palmer,16,16,18,18
You're The One That I Want,John Travolta & Olivia Newton-John,1,1,24,24
"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,1,1,18,18
"Yank Me, Crank Me",Ted Nugent,58,58,7,7
Deacon Blues,Steely Dan,19,19,16,16
House Of The Rising Sun,Santa Esmeralda,78,78,3,3
Ain't Gonna Eat Out My Heart Anymore,Angel,44,44,8,8
Dance Across The Floor,"Jimmy ""Bo"" Horne",38,38,18,18
Make You Feel Love Again,Wet Willie,45,45,7,7
Heartless,Heart,24,24,15,15
Because The Night,Patti Smith Group,13,13,18,18
Mama Let Him Play,Doucette,72,72,8,8
Wheel In The Sky,Journey,57,57,8,8
It's A Heartache,Juice Newton,86,86,3,3
Stay,Rufus/Chaka Khan,38,38,11,11
Africanism/Gimme Some Lovin',Kongas,84,84,7,7
Ego,Elton John,34,34,8,8
Shadow Dancing,Andy Gibb,1,1,25,25
You Got That Right,Lynyrd Skynyrd,69,69,4,4
Since You Been Gone,Head East,46,46,8,8
You're The Love,Seals & Crofts,18,18,16,16
You Belong To Me,Carly Simon,6,6,18,18
Do You Wanna Dance,Ramones,86,86,5,5
Take A Chance On Me,ABBA,3,3,18,18
Tumbling Dice,Linda Ronstadt,32,32,8,8
Baker Street,Gerry Rafferty,2,2,20,20
Follow You Follow Me,Genesis,23,23,16,16
The Wanderer,Leif Garrett,49,49,7,7
Cheeseburger In Paradise,Jimmy Buffett,32,32,11,11
Where Have You Been All My Life,Fotomaker,81,81,6,6
I'm On My Way,Captain & Tennille,74,74,6,6
Everybody Dance,Chic,38,38,10,10
Chattanooga Choo Choo,Tuxedo Junction,32,32,17,17
Bluer Than Blue,Michael Johnson,12,12,16,16
I Was Only Joking,Rod Stewart,22,22,12,12
Almost Summer,Celebration featuring Mike Love,28,28,12,12
I Want To Live,John Denver,55,55,5,5
Use Ta Be My Girl,The O'Jays,4,4,19,19
Warm Ride,Rare Earth,39,39,11,11
Oh What A Night For Dancing,Barry White,24,24,11,11
Ca Plane Pour Moi,Plastic Bertrand,47,47,10,10
The Groove Line,Heatwave,7,7,17,17
Even Now,Barry Manilow,19,19,13,13
Thank God It's Friday,Love And Kisses,22,22,16,16
You Got It,Diana Ross,49,49,7,7
You Keep Me Dancing,Samantha Sang,56,56,7,7
Weekend Lover,Odyssey,57,57,7,7
Runnin' With The Devil,Van Halen,84,84,4,4
Still The Same,Bob Seger & The Silver Bullet Band,4,4,18,18
Only The Good Die Young,Billy Joel,24,24,13,13
Roll With The Changes,REO Speedwagon,58,58,11,11
Wonderful Tonight,Eric Clapton,16,16,17,17
It's The Same Old Song,KC And The Sunshine Band,35,35,10,10
Last Dance,Donna Summer,3,3,21,21
I Want You To Be Mine,Kayak,55,55,6,6
It's Late,Queen,74,74,5,5
Stay Awhile,Continental Miniatures,90,90,3,3
Darlin',Paul Davis Feat. Susan Collins,51,51,6,6
Take Me Back To Chicago,Chicago,63,63,5,5
Stone Blue,Foghat,36,36,10,10
If Ever I See You Again,Roberta Flack,24,24,13,13
Hold On To The Night,Starz,78,78,3,3
He's So Fine,Jane Olivor,77,77,9,9
Grease,Frankie Valli,1,1,22,22
Miss You,The Rolling Stones,1,1,20,20
Runaway,Jefferson Starship,12,12,16,16
Can We Still Be Friends,Todd Rundgren,29,29,15,15
"God Knows/Baby, I'm Yours",Debby Boone,74,74,7,7
Magnet And Steel,Walter Egan,8,8,22,22
This Night Won't Last Forever,Bill LaBounty,65,65,9,9
King Tut,Steve Martin And The Toot Uncommons,17,17,15,15
Over The Rainbow,Gary Tanner,69,69,5,5
Georgia On My Mind,Willie Nelson,84,84,6,6
FM (No Static At All),Steely Dan,22,22,10,10
My Angel Baby,Toby Beau,13,13,17,17
Love Will Find A Way,Pablo Cruise,6,6,18,18
Will You Still Love Me Tomorrow,Dave Mason,39,39,12,12
"Hot Love, Cold World",Bob Welch,31,31,10,10
That Once In A Lifetime,Demis Roussos,47,47,11,11
I Don't Wanna Go,Joey Travolta,43,43,8,8
So Hard Livin' Without You,Airwaves,62,62,6,6
Rivers Of Babylon,Boney M.,30,30,17,17
You Can't Dance,England Dan & John Ford Coley,49,49,8,8
Love Or Something Like It,Kenny Rogers,32,32,12,12
Under The Boardwalk,Billy Joe Royal,82,82,4,4
Midnight Light,LeBlanc & Carr,91,91,4,4
Copacabana (at The Copa),Barry Manilow,8,8,16,16
Life's Been Good,Joe Walsh,12,12,15,15
Stay/The Load-Out,Jackson Browne,20,20,15,15
Prove It All Night,Bruce Springsteen,33,33,9,9
Trans-europe Express,Kraftwerk,67,67,7,7
I'm Not Gonna Let It Bother Me Tonight,Atlanta Rhythm Section,14,14,13,13
Portrait (He Knew),Kansas,64,64,6,6
Hot Child In The City,Nick Gilder,1,1,25,25
Stuff Like That,Quincy Jones,21,21,16,16
Daylight And Darkness,Smokey Robinson,75,75,8,8
Songbird,Barbra Streisand,25,25,10,10
Three Times A Lady,Commodores,1,1,20,20
I've Had Enough,Wings,25,25,11,11
You're A Part Of Me,Gene Cotton With Kim Carnes,36,36,12,12
I Need To Know,Tom Petty And The Heartbreakers,41,41,10,10
Never Let Her Slip Away,Andrew Gold,67,67,8,8
Shame,"Evelyn ""Champagne"" King",9,9,19,19
Just What I Needed,The Cars,27,27,17,17
Shaker Song,Spyro Gyra,90,90,5,5
Mr. Blue Sky,Electric Light Orchestra,35,35,12,12
Boogie Oogie Oogie,A Taste Of Honey,1,1,23,23
Two Tickets To Paradise,Eddie Money,22,22,14,14
Macho Man,Village People,25,25,15,15
On The Wrong Track,Kevin Lamb,82,82,4,4
Dream Lover,The Marshall Tucker Band,75,75,4,4
You Don't Love Me Anymore,Eddie Rabbitt,53,53,7,7
New Orleans Ladies,Louisiana's LeRoux,59,59,14,14
Hot Blooded,Foreigner,3,3,17,17
You,Rita Coolidge,25,25,12,12
Anytime,Journey,83,83,4,4
You And I,Rick James,13,13,17,17
Only One Love In My Life,Ronnie Milsap,63,63,6,6
Runaway Love,Linda Clifford,76,76,11,11
Ain't Nothing Gonna Keep Me From You,Teri DeSario,43,43,12,12
Hopelessly Devoted To You,Olivia Newton-John,3,3,19,19
Close The Door,Teddy Pendergrass,25,25,13,13
Kiss You All Over,Exile,1,1,21,21
I Love The Nightlife (Disco 'round),Alicia Bridges,8,8,21,21
Fool If You Think It's Over,Chris Rea,12,12,15,15
Makin' Love,Climax Blues Band,91,91,4,4
An Everlasting Love,Andy Gibb,5,5,16,16
Love Is In The Air,John Paul Young,7,7,20,20
I Can't Wait Any Longer,Bill Anderson,80,80,4,4
You Needed Me,Anne Murray,1,1,20,20
Ready Or Not,Helen Reddy,73,73,5,5
Break It To Them Gently,Burton Cummings,85,85,5,5
Got To Get You Into My Life,"Earth, Wind & Fire",9,9,13,13
Time For Me To Fly,REO Speedwagon,56,56,7,7
Surrender,Cheap Trick,62,62,8,8
Get Off,Foxy,9,9,19,19
Think It Over,Cheryl Ladd,34,34,11,11
Wild In The Streets,British Lions,87,87,4,4
He's So Fine,Kristy And Jimmy McNichol,70,70,8,8
A Rock 'N' Roll Fantasy,The Kinks,30,30,11,11
Flyin',Prism,53,53,8,8
It's Really You,The Tarney/Spencer Band,86,86,6,6
"Love Theme From ""Eyes Of Laura Mars"" (Prisoner)",Barbra Streisand,21,21,12,12
Reminiscing,Little River Band,3,3,18,18
If You Wanna Do A Dance,The Spinners,49,49,6,6
Talking In Your Sleep,Crystal Gayle,18,18,18,18
You're All I Need To Get By,Johnny Mathis & Deniece Williams,47,47,8,8
On The Strip,Paul Nicholas,67,67,5,5
Steppin' In A Slide Zone,The Moody Blues,39,39,8,8
Rumor At The Honky Tonk,Spellbound,89,89,3,3
"Whenever I Call You ""Friend""",Kenny Loggins,5,5,18,18
Summer Nights,"John Travolta, Olivia Newton-John & Grease Cast",5,5,16,16
Come Together,Aerosmith,23,23,12,12
You Never Done It Like That,Captain & Tennille,10,10,17,17
Arms Of Mary,Chilliwack,67,67,6,6
I Will Still Love You,Stonebolt,29,29,14,14
She Loves To Be In Love,Charlie,54,54,7,7
Raise A Little Hell,Trooper,59,59,8,8
Oh! Darling,Robin Gibb,15,15,12,12
Hollywood Nights,Bob Seger & The Silver Bullet Band,12,12,13,13
Right Down The Line,Gerry Rafferty,12,12,15,15
5.7.0.5.,City Boy,27,27,12,12
Paradise By The Dashboard Light,Meat Loaf,39,39,10,10
California Nights,Sweet,76,76,4,4
She's Always A Woman,Billy Joel,17,17,15,15
Almost Like Being In Love,Michael Johnson,32,32,12,12
Blame It On The Boogie,Mick Jackson,61,61,5,5
Livingston Saturday Night,Jimmy Buffett,52,52,6,6
All I See Is Your Face,Dan Hill,41,41,9,9
Back In My Arms Again,Genya Ravan,92,92,3,3
Took The Last Train,David Gates,30,30,14,14
Don't Look Back,Boston,4,4,13,13
Back In The U.s.a.,Linda Ronstadt,16,16,13,13
You,The McCrarys,45,45,8,8
Devoted To You,Carly Simon & James Taylor,36,36,9,9
Badlands,Bruce Springsteen,42,42,8,8
Dance (Disco Heat),Sylvester,19,19,15,15
Holding On (When Love Is Gone),L.T.D.,49,49,10,10
Lights,Journey,68,68,10,10
Long Hot Summer Nights,Wendy Waldman,76,76,4,4
Who Are You,The Who,14,14,14,14
Josie,Steely Dan,26,26,11,11
Heartbreaker,Dolly Parton,37,37,10,10
It's A Laugh,Daryl Hall  John Oates,20,20,14,14
Sweet Life,Paul Davis,22,22,14,14
Shake And Dance With Me,ConFunkShun,60,60,6,6
If My Friends Could See Me Now,Linda Clifford,54,54,8,8
Takin' It Easy,Seals & Crofts,79,79,3,3
Let's Get Crazy Tonight,Rupert Holmes,72,72,6,6
How Much I Feel,Ambrosia,3,3,13,13
In For The Night,The Dirt Band,86,86,3,3
Substitute,Clout,67,67,10,10
Beast Of Burden,The Rolling Stones,8,8,12,12
London Town,Wings,39,39,8,8
Ease On Down The Road,Diana Ross & Michael Jackson,41,41,9,9
Themes From The Wizard Of Oz,Meco,35,35,10,10
Peggy Sue,The Beach Boys,59,59,6,6
Crazy Feelin',Jefferson Starship,54,54,6,6
MacArthur Park,Donna Summer,1,1,12,12
I Just Wanna Stop,Gino Vannelli,7,7,12,12
Prisoner Of Your Love,Player,27,27,11,11
Our Night,Shaun Cassidy,80,80,3,3
Ready To Take A Chance Again,Barry Manilow,11,11,11,11
Blue Collar Man (Long Nights),Styx,21,21,11,11
Sharing The Night Together,Dr. Hook,12,12,11,11
Wavelength,Van Morrison,42,42,11,11
Everybody Needs Love,Stephen Bishop,32,32,11,11
Change Of Heart,Eric Carmen,25,25,11,11
Champagne Jam,Atlanta Rhythm Section,43,43,9,9
Sgt. Pepper's Lonely Hearts Club Band/With A Little Help From My Friends,The Beatles,71,71,7,7
Don't Want To Live Without It,Pablo Cruise,24,24,11,11
One Nation Under A Groove - Part I,Funkadelic,28,28,11,11
Hot Shot,Karen Young,67,67,10,10
New York City,Zwol,76,76,8,8
Double Vision,Foreigner,2,2,10,10
Straight On,Heart,20,20,10,10
Flying High,Commodores,38,38,10,10
You Should Do It,Peter Brown With Betty Wright,54,54,8,8
Got To Have Loving,Don Ray,44,44,9,9
Listen To Her Heart,Tom Petty,59,59,6,6
What Goes Up,The Alan Parsons Project,87,87,3,3
Brandy,The O'Jays,79,79,3,3
The Joker,Snail,93,93,2,2
When You Feel Love,Bob McGilpin,91,91,5,5
Greased Lightnin',John Travolta,47,47,8,8
Like A Sunday In Salem (The Amos & Andy Song),Gene Cotton,40,40,9,9
Searching For A Thrill,Starbuck,58,58,6,6
Time Passages,Al Stewart,9,9,9,9
Strange Way,Firefall,14,14,9,9
Raining In My Heart,Leo Sayer,47,47,7,7
Run For Home,Lindisfarne,39,39,9,9
Dreadlock Holiday,10cc,44,44,9,9
"Louie, Louie",John Belushi,89,89,4,4
Martha (Your Lovers Come And Go),Gabriel,73,73,4,4
Forever Autumn,Justin Hayward,48,48,8,8
This Is Love,Paul Anka,36,36,8,8
Hold The Line,Toto,23,23,8,8
There'll Never Be,Switch,41,41,8,8
I'm Every Woman,Chaka Khan,34,34,8,8
Mellow Lovin',Judy Cheeks,65,65,5,5
On The Shelf,Donny & Marie Osmond,38,38,8,8
Do You Feel All Right,KC And The Sunshine Band,63,63,5,5
(Our Love) Don't Throw It All Away,Andy Gibb,13,13,7,7
The Power Of Gold,Dan Fogelberg/Tim Weisberg,27,27,7,7
Hot Summer Nights,Walter Egan,55,55,7,7
Promises,Eric Clapton And His Band,40,40,7,7
New York Groove,Ace Frehley,42,42,7,7
Instant Replay,Dan Hartman,43,43,7,7
Take Me I'm Yours,Michael Henderson,88,88,3,3
Alive Again,Chicago,15,15,6,6
How You Gonna See Me Now,Alice Cooper,26,26,6,6
Fun Time,Joe Cocker,46,46,6,6
Can You Fool,Glen Campbell,47,47,6,6
My Best Friend's Girl,The Cars,49,49,6,6
"So Young, So Bad",Starz,81,81,3,3
Y.M.C.A.,Village People,17,17,6,6
I Will Be In Love With You,Livingston Taylor,52,52,6,6
In The Bush,Musique,66,66,6,6
You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,4,4,5,5
Le Freak,Chic,6,6,5,5
Here Comes The Night,Nick Gilder,50,50,5,5
We've Got Tonight,Bob Seger & The Silver Bullet Band,37,37,5,5
Get Back,Billy Preston,86,86,2,2
It's Over,Electric Light Orchestra,75,75,4,4
The Dream Never Dies,Cooper Brothers,72,72,5,5
"Cuz It's You, Girl",James Walsh Gypsy Band,76,76,5,5
Dancing In Paradise,El Coco,91,91,5,5
My Life,Billy Joel,16,16,4,4
Blame It On The Boogie,The Jacksons,54,54,4,4
Mary Jane,Rick James,58,58,4,4
The Gambler,Kenny Rogers,57,57,4,4
"Hold Me, Touch Me",Paul Stanley,59,59,4,4
Love Me Again,Rita Coolidge,70,70,4,4
Driftwood,The Moody Blues,69,69,4,4
Take Me To The River,Talking Heads,63,63,4,4
(You Got To Walk And) Don't Look Back,Peter Tosh with Mick Jagger,81,81,4,4
Only You,Loleatta Holloway And Bunny Sigler,89,89,4,4
Soft And Wet,Prince,92,92,4,4
Ooh Baby Baby,Linda Ronstadt,29,29,3,3
Part-Time Love,Elton John,30,30,3,3
Bicycle Race/Fat Bottomed Girls,Queen,45,45,3,3
Every 1's A Winner,Hot Chocolate,51,51,3,3
Don't Hold Back,Chanson,56,56,3,3
Whatever Happened To Benny Santini?,Chris Rea,71,71,3,3
I Was Made For Dancin',Leif Garrett,60,60,3,3
Fire,The Pointer Sisters,61,61,3,3
Well All Right,Santana,74,74,3,3
You Took The Words Right Out Of My Mouth,Meat Loaf,75,75,3,3
Too Much Heaven,Bee Gees,31,31,2,2
September,"Earth, Wind & Fire",67,67,2,2
A Man I'll Never Be,Boston,73,73,2,2
Don't Cry Out Loud,Melissa Manchester,78,78,2,2
#1 Dee Jay,Goody Goody,84,84,2,2
One Last Kiss,The J. Geils Band,77,77,2,2
Shake It,Ian Matthews,79,79,2,2
Your Sweetness Is My Weakness,Barry White,85,85,2,2
Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),Bonnie Pointer,94,94,2,2
A Little More Love,Olivia Newton-John,68,68,1,1
You Thrill Me,Exile,82,82,1,1
Lotta Love,Nicolette Larson,86,86,1,1
You've Really Got A Hold On Me,Eddie Money,87,87,1,1
The Wedding Song (There Is Love),Mary MacGregor,93,93,1,1
Let The Song Last Forever,Dan Hill,95,95,1,1
