song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Put You In A Song,Keith Urban,53,53,20,13
Only Prettier,Miranda Lambert,61,61,19,8
Jar Of Hearts,Christina Perri,17,17,31,24
Turn On The Radio,Reba,53,53,18,9
Fancy,Drake Featuring T.I. & Swizz Beatz,25,64,20,4
The Breath You Take,George Strait,63,65,20,9
Rhythm of Love,Plain White T's,38,38,21,12
Back To December,Taylor Swift,6,18,20,17
Little Lion Man,Mumford & Sons,45,45,22,8
Dog Days Are Over,Florence + The Machine,21,21,20,11
Down On Me,Jeremih Featuring 50 Cent,4,4,33,32
Come Back Song,Darius Rucker,37,71,20,2
Lay It Down,Lloyd,64,64,19,15
All I Want Is You,Miguel Featuring J. Cole,58,73,14,5
Hello World,Lady Antebellum,58,58,20,19
Liv Tonight,Nelly Featuring Keri Hilson,75,75,1,1
Who Are You When I'm Not Looking,Blake Shelton,46,46,20,18
Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",18,77,10,6
Smoke A Little Smoke,Eric Church,78,78,20,11
Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,31,31,31,29
Someone Else Calling You Baby,Luke Bryan,56,56,20,17
Voices,Chris Young,53,53,20,18
Waiting For The End,Linkin Park,42,42,23,17
Loca,Shakira Featuring El Cata or Dizzee Rascal,32,83,11,5
Hold My Hand,Michael Jackson Duet With Akon,39,39,9,9
The Boys of Fall,Kenny Chesney,18,85,18,2
The Show Goes On,Lupe Fiasco,9,9,33,32
Angel,Akon,56,56,10,5
"Bon, Bon",Pitbull,61,88,5,3
Roll With It,Easton Corbin,55,89,19,1
Bullets In The Gun,Toby Keith,83,83,14,12
Make A Movie,Twista Featuring Chris Brown,71,71,14,13
One In A Million,Ne-Yo,87,87,7,4
Sick,New Hollow,86,93,3,1
This Ain't No Love Song,Trace Adkins,88,94,6,1
Marry Me,Train,34,34,20,20
What If,Jason Derulo,76,96,2,1
Blow,Ke$ha,7,7,26,26
Turn Around (5 4 3 2 1),Flo Rida,98,98,1,1
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,90,98,7,3
Strip Me,Natasha Bedingfield,91,91,4,2
Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,4,4,25,25
Marry You,Glee Cast,32,32,2,2
Just The Way You Are,Glee Cast,40,40,1,1
Dark Fantasy,"Kanye West Featuring Teyana Taylor, Nicki Minaj & Bon Iver",60,60,1,1
Coming Home,Diddy - Dirty Money Featuring Skylar Grey,11,11,24,24
Show Me How You Burlesque,Christina Aguilera,70,70,1,1
Pretty Girl Rock,Keri Hilson,24,24,22,22
Who's That Chick?,David Guetta Featuring Rihanna,51,51,9,9
Fly,Nicki Minaj Featuring Rihanna,21,21,12,12
Marry You,Bruno Mars,85,85,9,9
All Of The Lights,Kanye West,18,18,25,25
Crazy Beautiful Life,Ke$ha,93,93,1,1
Let Me Down Easy,Billy Currington,46,46,20,20
Maybe,Sick Puppies,56,56,15,15
Dog Days Are Over,Glee Cast,22,22,1,1
Christmas Lights,Coldplay,25,25,3,3
"Hey, Soul Sister",Glee Cast,29,29,1,1
(I've Had) The Time Of My Life,Glee Cast,38,38,1,1
Valerie,Glee Cast,54,54,1,1
Who Dat Girl,Flo Rida Featuring Akon,29,29,15,15
Freak The Freak Out,Victorious Cast Featuring Victoria Justice,50,50,6,6
Boots,The Killers,79,79,1,1
Fire Flame,Birdman Featuring Lil Wayne,64,64,10,10
Rocketeer,Far*East Movement Featuring Ryan Tedder,7,7,20,20
Don't Cry For Me Argentina (Lea Michele Version),Glee Cast,97,97,1,1
That's All She Wrote,T.I. Featuring Eminem,18,18,5,5
"Baby, It's Cold Outside",Glee Cast,57,57,2,2
Welcome Christmas,Glee Cast,59,59,1,1
Rolling In The Deep,Adele,1,1,45,45
No BS,Chris Brown,62,62,18,18
Bass Down Low,Dev Featuring The Cataracs,61,61,12,12
Fall For Your Type,Jamie Foxx Featuring Drake,50,50,18,18
6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,9,9,21,21
Higher,Taio Cruz Featuring Travie McCoy,24,24,15,15
Moment 4 Life,Nicki Minaj Featuring Drake,13,13,23,23
F**kin' Perfect,P!nk,2,2,30,30
More,Usher,15,15,22,21
What Do You Want,Jerrod Niemann,52,52,20,20
Loving You No More,Diddy - Dirty Money Featuring Drake,91,91,2,1
Are You Gonna Kiss Me Or Not,Thompson Square,32,32,20,20
When A Woman Loves,R. Kelly,93,93,1,1
You Be Killin Em,Fabolous,63,63,18,18
For The First Time,The Script,23,23,29,29
Oh Santa!,Mariah Carey,100,100,1,1
I Just Had Sex,The Lonely Island Featuring Akon,30,30,11,11
This Is Country Music,Brad Paisley,58,58,15,15
Hit It Again,3OH!3,66,66,1,1
A Year Without Rain,Selena Gomez & The Scene,35,75,8,2
Do The John Wall,Troop 41,76,76,8,8
Roman's Revenge,Nicki Minaj Featuring Eminem,56,84,5,4
I Am The Champion,B.o.B,85,85,1,1
Pursuit Of Happiness (Nightmare),Kid Cudi Featuring MGMT & Ratatat,59,95,3,1
Shake Up Christmas,Train,99,99,1,1
Big Night,Big Time Rush,79,79,1,1
A Little Bit Stronger,Sara Evans,34,34,21,21
Opposite Of Adults,Chiddy Bang,90,100,2,1
Country Strong,Gwyneth Paltrow,81,81,2,2
Tighten Up,The Black Keys,87,87,4,3
This,Darius Rucker,51,51,20,19
From A Table Away,Sunny Sweeney,71,71,12,12
Make It Rain,Travis Porter,92,92,6,6
Hold It Against Me,Britney Spears,1,1,17,17
What The Hell,Avril Lavigne,11,11,20,20
H*A*M,Kanye West Jay Z,23,23,7,7
Shake Me Down,Cage the Elephant,78,78,4,4
Give In To Me,Garrett Hedlund & Leighton Meester,79,79,2,2
Buzzin',Mann,61,61,11,11
Wildflower,The JaneDear Girls,60,60,8,8
Colder Weather,Zac Brown Band,29,29,20,20
Never Say Never,Justin Bieber Featuring Jaden Smith,8,8,19,14
Stay The Night,James Blunt,94,94,1,1
Little Miss,Sugarland,71,71,14,13
"For You, And Your Denial",Yellowcard,100,100,1,1
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,34,34
Help Is On The Way,Rise Against,89,89,1,1
Boyfriend,New Hollow,96,96,3,3
Love Faces,Trey Songz,63,63,16,16
I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,4,4,20,20
Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,6,6,27,27
Need You Now,Glee Cast,62,62,2,2
Thriller / Heads Will Roll,Glee Cast,38,38,2,2
"Bills, Bills, Bills",Glee Cast,44,44,2,2
When You're Young,3 Doors Down,81,81,1,1
The Creep,The Lonely Island Featuring Nicki Minaj,82,82,1,1
Price Tag,Jessie J Featuring B.o.B,23,23,20,20
The Ballad Of Mona Lisa,Panic! At The Disco,89,89,1,1
I Won't Let Go,Rascal Flatts,31,31,20,19
The Cave,Mumford & Sons,27,27,20,20
Lo Mejor De Mi Vida Eres Tu,Ricky Martin Featuring Natalia Jimenez,74,100,2,1
Born This Way,Lady Gaga,1,1,20,20
Hit The Lights,Jay Sean Featuring Lil Wayne,18,18,2,2
I Do,Colbie Caillat,23,23,9,9
Firework,Glee Cast,34,34,2,2
Silly Love Songs,Glee Cast,45,45,1,1
When I Get You Alone,Glee Cast,47,47,1,1
Roll Up,Wiz Khalifa,13,13,22,22
Fat Bottomed Girls,Glee Cast,56,56,1,1
P.Y.T. (Pretty Young Thing),Glee Cast,58,58,1,1
I Won't Give Up,Jana Kramer,75,75,1,1
She's Not There,Glee Cast,87,87,1,1
Words I Never Said,Lupe Fiasco Featuring Skylar Grey,89,89,1,1
Pray,Justin Bieber,61,61,4,4
Sing,My Chemical Romance,58,58,17,17
Heart Like Mine,Miranda Lambert,44,44,20,20
Bleed Red,Ronnie Dunn,62,62,18,18
E.T.,Katy Perry Featuring Kanye West,1,1,30,29
Backseat,New Boyz Featuring The Cataracs & Dev,26,26,20,20
Baby,Glee Cast,47,47,1,1
Sing,Glee Cast,49,49,1,1
Take Me Or Leave Me,Glee Cast,51,51,1,1
Somebody To Love,Glee Cast,62,62,1,1
Born To Be Somebody,Justin Bieber,74,74,1,1
Tomorrow,Chris Young,36,36,21,21
Written In The Stars,Tinie Tempah Featuring Eric Turner,12,12,20,20
Just Can't Get Enough,The Black Eyed Peas,3,3,31,31
U Smile,Justin Bieber,27,94,4,2
On The Floor,Jennifer Lopez Featuring Pitbull,3,3,29,29
Don't You Want Me,Glee Cast,49,49,1,1
On My Level,Wiz Khalifa Featuring Too $hort,52,52,9,9
Blame It (On The Alcohol),Glee Cast,55,55,1,1
Tik Tok,Glee Cast,61,61,1,1
Someone Like You,Adele,1,1,19,19
Boyfriend,Big Time Rush,72,72,11,11
Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,30,30,16,16
Set Fire To The Rain,Adele,72,72,11,11
Welcome To My Hood,"DJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain",79,79,7,7
I Smile,Kirk Franklin,85,85,18,18
The Shape I'm In,Joe Nichols,91,91,2,2
Country Boy,Aaron Lewis Featuring George Jones & Charlie Daniels,87,87,2,2
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,3,3,24,24
Rope,Foo Fighters,68,68,13,13
Twisted,Gorilla Zoe Featuring Lil Jon,77,77,1,1
You Lie,The Band Perry,42,42,20,20
What Are Words,Chris Medina,83,83,1,1
My Last,Big Sean Featuring Chris Brown,30,30,21,21
Did It On'em,Nicki Minaj,49,49,15,15
Walking,Mary Mary,94,94,5,5
The Lazy Song,Bruno Mars,4,4,27,26
21st Century Girl,Willow,99,99,1,1
Landslide,Glee Cast Featuring Gwyneth Paltrow,23,23,2,2
Do You Wanna Touch Me (Oh Yeah),Glee Cast Featuring Gwyneth Paltrow,57,57,1,1
Crazy Girl,Eli Young Band,30,30,35,35
Animal,Glee Cast,62,62,1,1
The Race,Wiz Khalifa,66,66,1,1
Beautiful Lasers (2 Ways),Lupe Fiasco Featuring MDMA,70,70,1,1
Country Song,Seether,72,72,18,18
Boom,Snoop Dogg Featuring T-Pain,76,76,4,4
Kiss,Glee Cast,83,83,1,1
Homeboy,Eric Church,53,53,21,21
Live A Little,Kenny Chesney,61,61,12,12
Sure Thing,Miguel,36,36,23,23
Without You,Keith Urban,52,52,18,18
Where You At,Jennifer Hudson,64,64,6,6
I Can't Love You Back,Easton Corbin,76,76,11,11
Wish You Were Here,Avril Lavigne,99,99,1,1
Loser Like Me,Glee Cast,6,6,3,3
Get It Right,Glee Cast,16,16,2,2
Who Says,Selena Gomez & The Scene,21,21,20,20
Raise Your Glass,Glee Cast,36,36,1,1
Blackbird,Glee Cast,37,37,1,1
Misery,Glee Cast,52,52,1,1
Hell To The No,Glee Cast,53,53,1,1
Candles,Glee Cast,71,71,1,1
Friday,Rebecca Black,58,58,6,6
Bring It Back,Travis Porter,75,75,10,10
Far Away,Marsha Ambrosius,74,74,18,18
Grove St. Party,Waka Flocka Flame Featuring Kebo Gotti,74,74,9,9
Arms,Christina Perri,94,94,2,2
Dancing Crazy,Miranda Cosgrove,100,100,1,1
No Sleep,Wiz Khalifa,6,6,15,15
Next To You,Chris Brown Featuring Justin Bieber,26,26,3,3
Best Love Song,T-Pain Featuring Chris Brown,33,33,20,20
John,Lil Wayne Featuring Rick Ross,22,22,20,20
If Heaven Wasn't So Far Away,Justin Moore,49,49,20,20
Family Man,Craig Campbell,84,84,6,6
Georgia Clay,Josh Kelley,87,87,3,3
Mean,Taylor Swift,11,31,20,19
F**k Him He's A DJ,Ke$ha,97,97,1,1
When I'm Gone,Wiz Khalifa,57,57,1,1
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",1,1,33,33
The Story,Sara Ramirez,69,69,1,1
I Wanna Go,Britney Spears,7,7,20,20
Beggin' On Your Knees,Victorious Cast Featuring Victoria Justice,58,58,4,4
Racks,YC Featuring Future,42,42,17,17
Honey Bee,Blake Shelton,13,13,20,20
Dirt Road Anthem,Jason Aldean,7,7,27,27
Hustle Hard,Ace Hood,60,60,16,16
Hello,Martin Solveig & Dragonette,46,46,20,20
Old Alabama,Brad Paisley Featuring Alabama,38,38,20,20
The Good Life,OneRepublic,8,8,33,32
Somewhere Else,Toby Keith,80,80,8,8
Judas,Lady Gaga,10,10,8,8
Motivation,Kelly Rowland Featuring Lil Wayne,17,17,25,25
Red Nation,Game Featuring Lil Wayne,62,62,1,1
She Ain't You,Chris Brown,27,27,20,20
Tonight Tonight,Hot Chelle Rae,7,7,30,30
Determinate,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",51,51,3,3
Barefoot Blue Jean Night,Jake Owen,21,21,24,24
Country Girl (Shake It For Me),Luke Bryan,22,22,20,20
Run The World (Girls),Beyonce,29,29,13,13
Turning Tables,Adele,63,63,3,3
Turning Tables,Glee Cast Featuring Gwyneth Paltrow,66,66,1,1
All By Myself,Glee Cast,87,87,1,1
Breakthrough,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",88,88,1,1
Somebody,Bridgit Mendler,89,89,1,1
Papi,Jennifer Lopez,96,96,3,3
I Feel Pretty / Unpretty,Glee Cast,22,22,2,2
Somewhere Only We Know,Glee Cast,42,42,1,1
Born This Way,Glee Cast,44,44,1,1
Time After Time,Javier Colon,65,65,1,1
As If We Never Said Goodbye,Glee Cast,80,80,1,1
Barbra Streisand,Duck Sauce,89,89,1,1
Pumped Up Kicks,Foster the People,3,3,29,29
Super Bass,Nicki Minaj,3,3,29,29
Whiskey,Jana Kramer,99,99,1,1
Never Gonna Leave This Bed,Maroon 5,55,55,18,18
Just A Kiss,Lady Antebellum,7,7,28,28
Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,14,14,20,20
Fast Lane,Bad Meets Evil,32,32,2,2
Go Your Own Way,Glee Cast,45,45,1,1
Better With The Lights Off,New Boyz Feat. Chris Brown,38,38,19,19
Songbird,Glee Cast,68,68,1,1
Not Ready To Die,Avenged Sevenfold,70,70,1,1
I'm Into You,Jennifer Lopez Featuring Lil Wayne,41,41,15,15
Don't Stop,Glee Cast,79,79,1,1
Never Going Back Again,Glee Cast,81,81,1,1
Danza Kuduro,Don Omar & Lucenzo,82,82,5,5
Am I The Only One,Dierks Bentley,39,39,20,20
Dreams,Glee Cast Featuring Kristin Chenoweth,92,92,1,1
Closer To The Edge,Thirty Seconds To Mars,99,99,1,1
The Edge Of Glory,Lady Gaga,3,3,24,24
Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,18,18,12,12
Rolling In The Deep,Glee Cast Featuring Jonathan Groff,29,29,2,2
Friday,Glee Cast,34,34,2,2
(It) Feels So Good,Steven Tyler,35,35,4,4
Jar Of Hearts,Glee Cast,49,49,1,1
9 Piece,Rick Ross Featuring Lil Wayne Or T.I.,61,61,2,2
Isn't She Lovely,Glee Cast,65,65,1,1
Jack Sparrow,The Lonely Island Featuring Michael Bolton,69,69,2,2
I'm Not Gonna Teach Your Boyfriend To Dance With You,Glee Cast,72,72,1,1
Knee Deep,Zac Brown Band Featuring Jimmy Buffett,18,18,20,20
Dancing Queen,Glee Cast,74,74,1,1
I Am Woman,Jordin Sparks,82,82,1,1
The Story Of Us,Taylor Swift,41,66,12,11
Hair,Lady Gaga,12,12,1,1
Ballin',Young Jeezy Featuring Lil Wayne,57,57,5,5
Pure Imagination,Glee Cast,59,59,1,1
Right There,Nicole Scherzinger Featuring 50 Cent,39,39,12,12
I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",10,10,23,23
California King Bed,Rihanna,37,37,14,14
Back To Black,Glee Cast,82,82,1,1
Don't Wanna Go Home,Jason Derulo,14,14,15,15
My Man,Glee Cast,94,94,1,1
Look It Up,Ashton Shepherd,95,95,1,1
I Love You This Big,Scotty McCreery,11,11,16,16
Like My Mother Does,Lauren Alaina,20,20,2,2
Light Up The World,Glee Cast,33,33,1,1
You And I,Lady Gaga,6,6,15,15
Pretending,Glee Cast,40,40,1,1
1+1,Beyonce,57,57,2,2
For Good,Glee Cast,58,58,1,1
How To Love,Lil Wayne,5,5,24,24
Rise Above 1,Reeve Carney Featuring Bono & The Edge,74,74,1,1
Marry The Night,Lady Gaga,79,79,1,1
Donald Trump,Mac Miller,79,79,5,5
"I Love New York / New York, New York",Glee Cast,81,81,1,1
You And Tequila,Kenny Chesney Featuring Grace Potter,33,33,20,20
As Long As You're There,Glee Cast,93,93,1,1
Man Down,Rihanna,59,59,14,14
Out Of My Head,Lupe Fiasco Featuring Trey Songz,40,40,17,17
Every Teardrop Is A Waterfall,Coldplay,14,14,18,18
International Love,Pitbull Featuring Chris Brown,59,59,2,2
Last Friday Night (T.G.I.F.),Katy Perry,1,1,24,23
Best Thing I Never Had,Beyonce,16,16,20,20
Iridescent,Linkin Park,81,81,3,3
Unusual,Trey Songz Featuring Drake,68,68,11,11
Take A Back Road,Rodney Atkins,23,23,23,23
Best Friend's Brother,Victorious Cast Featuring Victoria Justice,86,86,4,4
Keep Your Head Up,Andy Grammer,53,53,20,20
Cat Daddy,Rej3ctz,97,97,1,1
Just Fishin',Trace Adkins,61,61,20,20
Monster,Paramore,36,36,2,2
Remind Me,Brad Paisley Duet With Carrie Underwood,17,17,20,20
Pause,Pitbull,73,73,1,1
Heartless,Dia Frampton,57,57,4,4
Bang Bang Bang,Selena Gomez & The Scene,94,94,1,1
Made In America,Toby Keith,40,40,20,20
Not Over You,Gavin DeGraw,37,37,14,14
You,Romeo Santos,97,97,1,1
Teenage Daughters,Martina McBride,100,100,1,1
Lighters,Bad Meets Evil Featuring Bruno Mars,4,4,22,22
Angel,Javier Colon,64,64,1,1
Today Is Your Day,Shania Twain,66,66,1,1
Rain Over Me,Pitbull Featuring Marc Anthony,30,30,18,18
Jolene,Vicci Martinez,76,76,1,1
Stereo Hearts,Gym Class Heroes Featuring Adam Levine,4,4,22,22
Black Horse And The Cherry Tree,Casey Weston,90,90,1,1
See No More,Joe Jonas,92,92,1,1
Take Over Control,Afrojack Featuring Eva Simons,41,41,20,20
Love Done Gone,Billy Currington,58,58,15,15
Price Tag,Xenia,99,99,1,1
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,1,21,21
Fix You,Javier Colon,52,52,2,2
Losing My Religion,Dia Frampton,54,54,2,2
Dog Days Are Over,Vicci Martinez,68,68,1,1
Shake Senora,Pitbull Featuring T-Pain & Sean Paul,69,69,2,2
Love You Like A Love Song,Selena Gomez & The Scene,35,35,21,21
The Man Who Can't Be Moved,Xenia,92,92,1,1
Watch Me,Bella Thorne & Zendaya,86,86,3,3
So In Love,Jill Scott Featuring Anthony Hamilton,97,97,1,1
"Save Me, San Francisco",Train,75,75,11,11
Country Must Be Country Wide,Brantley Gilbert,52,52,20,20
Stitch By Stitch,Javier Colon,17,17,2,2
Inventing Shadows,Dia Frampton,20,20,1,1
Man In The Mirror,Adam Levine & Javier Colon,45,45,1,1
I Won't Back Down,Blake Shelton & Dia Frampton,57,57,1,1
Here For A Good Time,George Strait,46,46,20,20
Little Bad Girl,David Guetta Featuring Taio Cruz & Ludacris,70,70,1,1
Beautiful,Christina Aguilera & Beverly McClellan,74,74,1,1
Afraid To Sleep,Vicci Martinez,78,78,1,1
Moving To Mars,Coldplay,90,90,1,1
Major Minus,Coldplay,92,92,1,1
Pretty Girls,Iyaz Featuring Travie McCoy,43,43,14,14
High,Big Sean Featuring Wiz Khalifa,98,98,1,1
Novacane,Frank Ocean,82,82,4,4
Work Out,J. Cole,22,22,11,11
I Wouldn't Be A Man,Josh Turner,92,92,1,1
Smile,Avril Lavigne,68,68,7,7
Taboo,Don Omar,97,97,1,1
Walk,Foo Fighters,83,83,13,13
Skyscraper,Demi Lovato,10,10,15,15
Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,44,44,7,7
God Gave Me You,Blake Shelton,22,22,18,18
You Make Me Feel...,Cobra Starship Featuring Sabi,7,7,18,18
What If,Colbie Caillat,77,77,1,1
Up All Night,blink-182,65,65,2,2
Long Hot Summer,Keith Urban,45,45,18,18
Mr. Saxobeat,Alexandra Stan,21,21,18,18
The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,38,38,17,17
Otis,Jay Z Kanye West Featuring Otis Redding,12,12,17,17
Marvins Room,Drake,21,21,17,17
Outlaw,50 Cent,87,87,1,1
Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,32,32,17,17
Quickie,Miguel,62,62,14,14
Oh My,"DJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa",95,95,3,3
Gucci Gucci,Kreayshawn,57,57,10,10
Easy,Rascal Flatts Featuring Natasha Bedingfield,43,43,16,16
Cheers (Drink To That),Rihanna,7,7,16,16
Don't Stop The Party,The Black Eyed Peas,86,86,4,4
Rumour Has It,Adele,96,96,3,3
Fish,Craig Campbell,83,83,10,10
Faster,Matt Nathanson,74,74,12,12
One More Drinkin' Song,Jerrod Niemann,72,72,16,16
Under And Over It,Five Finger Death Punch,77,77,1,1
Lights,Ellie Goulding,85,85,1,1
Ships In The Night,Mat Kearney,87,87,1,1
In The Dark,Dev,11,11,15,15
Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,90,90,4,4
Far Away,Tyga Featuring Chris Richardson,86,86,7,7
Headlines,Drake,13,13,14,14
It Girl,Jason Derulo,17,17,14,14
Who Gon Stop Me,Jay Z Kanye West,44,44,2,2
Titanium,David Guetta Featuring Sia,66,66,1,1
Baggage Claim,Miranda Lambert,44,44,14,14
What You Want,Evanescence,68,68,1,1
Ni**as in Paris,Jay Z Kanye West,16,16,14,14
We Don't Get Down Like Y'all,T.I. Featuring B.o.B.,78,78,1,1
Drunk On You,Luke Bryan,79,79,1,1
Sparks Fly,Taylor Swift,17,42,16,14
Nothing,The Script,32,32,14,14
Mrs. Right,Mindless Behavior Featuring Diggy,72,72,10,10
She Will,Lil Wayne Featuring Drake,3,3,13,13
We Owned The Night,Lady Antebellum,32,32,13,13
Frick Park Market,Mac Miller,60,60,2,2
Don't Hold Your Breath,Nicole Scherzinger,86,86,1,1
Sail,AWOLNATION,82,82,13,13
Brighter Than The Sun,Colbie Caillat,62,62,13,13
I Got You,Thompson Square,73,73,13,13
Hell On Heels,Pistol Annies,55,55,3,3
I'm Gonna Love You Through It,Martina McBride,61,61,6,6
Night Of Your Life,David Guetta Featuring Jennifer Hudson,81,81,1,1
Love Don't Run,Steve Holy,78,78,7,7
What The Water Gave Me,Florence + The Machine,91,91,1,1
Cost Of Livin',Ronnie Dunn,86,86,8,8
That Way,Wale Featuring Jeremih & Rick Ross,49,49,11,11
Martians Vs Goblins,"Game Featuring Lil Wayne & Tyler, The Creator",100,100,1,1
Mirror,Lil Wayne Featuring Bruno Mars,16,16,3,3
Love On Top,Beyonce,20,20,3,3
Blunt Blowin,Lil Wayne,33,33,4,4
Turn Me On,David Guetta Featuring Nicki Minaj,37,37,2,2
Without You,David Guetta Featuring Usher,4,4,11,11
Beautiful People,Chris Brown Featuring Benny Benassi,43,43,4,4
Dancin' Away With My Heart,Lady Antebellum,50,50,1,1
MegaMan,Lil Wayne,52,52,1,1
My Body,Young the Giant,65,65,1,1
Sexy And I Know It,LMFAO,2,2,11,11
It's Good,Lil Wayne Featuring Drake & Jadakiss,79,79,1,1
Good Feeling,Flo Rida,8,8,7,7
How To Hate,Lil Wayne Featuring T-Pain,84,84,1,1
Nightmares Of The Bottom,Lil Wayne,90,90,1,1
President Carter,Lil Wayne,94,94,1,1
So Special,Lil Wayne Featuring John Legend,95,95,1,1
Mr. Know It All,Kelly Clarkson,10,10,10,10
Wanted You More,Lady Antebellum,34,34,1,1
Police Dog Blues,Hugh Laurie,58,58,2,2
The Trouble With Girls,Scotty McCreery,84,84,2,2
Disaster,JoJo,87,87,1,1
All Your Life,The Band Perry,37,37,10,10
Wet The Bed,Chris Brown Feat. Ludacris,77,77,10,10
Paradise,Coldplay,15,15,9,9
I Got Nothin',Darius Rucker,84,84,8,8
Body And Soul,Tony Bennett & Amy Winehouse,87,87,1,1
Let It Rain,David Nail Featuring Sarah Buxton,68,68,9,9
Body 2 Body,Ace Hood Featuring Chris Brown,65,65,9,9
Got 2 Luv U,Sean Paul Featuring Alexis Jordan,84,84,6,6
You Don't Know Her Like I Do,Brantley Gilbert,100,100,1,1
