song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
If Your Heart Isn't In It,Atlantic Starr,57,57,12,12
A Different Corner,George Michael,7,7,16,16
Rain On The Scarecrow,John Mellencamp,21,21,12,12
Vienna Calling,Falco,18,18,14,14
"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,3,3,19,19
Out Of Mind Out Of Sight,Models,37,37,13,13
Innocent Eyes,Graham Nash,84,84,7,7
"Say It, Say It",E.G. Daily,70,70,10,10
Lead A Double Life,Loverboy,68,68,7,7
Like No Other Night,Thirty Eight Special,14,14,16,16
The Heat Of Heat,Patti Austin,55,55,9,9
I Must Be Dreaming,Giuffria,52,52,10,10
Digging Your Scene,The Blow Monkeys,14,14,19,19
When The Heart Rules The Mind,GTR,14,14,16,16
If She Knew What She Wants,The Bangles,29,29,14,14
Don Quichotte,Magazine 60,56,56,11,11
Danger Zone,Kenny Loggins,2,2,21,21
Don't Walk Away,Robert Tepper,85,85,3,3
Sledgehammer,Peter Gabriel,1,1,21,21
Living On Video,Trans-X,61,61,12,12
Listen Like Thieves,INXS,54,54,9,9
One Hit (To The Body),The Rolling Stones,28,28,11,11
Nasty,Janet Jackson,3,3,19,19
Has Anyone Ever Written Anything For You,Stevie Nicks,60,60,6,6
The Finest,The S.O.S. Band,44,44,13,13
Mad About You,Belinda Carlisle,3,3,21,21
I Want You,Animotion,84,84,4,4
Peter Gunn,The Art Of Noise Featuring Duane Eddy,50,50,11,11
Fire With Fire,Wild Blue,71,71,6,6
We Don't Have To Take Our Clothes Off,Jermaine Stewart,5,5,22,22
Vanity Kills,ABC,91,91,4,4
Dreams,Van Halen,22,22,14,14
Like A Rock,Bob Seger,12,12,13,13
Mountains,Prince And The Revolution,23,23,11,11
Secret Separation,The Fixx,19,19,14,14
Headed For The Future,Neil Diamond,53,53,10,10
You Should Be Mine (The Woo Woo Song),Jeffrey Osborne,13,13,19,19
One Step Closer To You,Gavin Christopher,22,22,17,17
Female Intuition,Mai Tai,71,71,7,7
Divided Hearts,Kim Carnes,79,79,5,5
Invisible Touch,Genesis,1,1,17,17
"Love Touch (Theme From ""Legal Eagles"")",Rod Stewart,6,6,18,18
Opportunities (Let's Make Lots Of Money),Pet Shop Boys,10,10,16,16
Take It Easy,Andy Taylor,24,24,17,17
Karen,B.E. Taylor Group,94,94,2,2
I Still Want You,The Del Fuegos,87,87,4,4
"Modern Woman (From ""Ruthless People"")",Billy Joel,10,10,15,15
"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,1,1,21,21
All The Love In The World,The Outfield,19,19,16,16
Hyperactive,Robert Palmer,33,33,12,12
School's Out,Krokus,67,67,7,7
One Way Love,TKA,75,75,9,9
Jungle Boy,John Eddie,52,52,10,10
Stay True,Sly Fox,94,94,2,2
In The Shape Of A Heart,Jackson Browne,70,70,7,7
"Sweet Freedom (Theme From ""Running Scared"")",Michael McDonald,7,7,20,20
Higher Love,Steve Winwood,1,1,22,22
Rumors,Timex Social Club,8,8,19,19
Voice Of America's Sons,John Cafferty & The Beaver Brown Band,62,62,8,8
With You All The Way,New Edition,51,51,11,11
Words Get In The Way,Miami Sound Machine,5,5,24,24
The Best Of Me,David Foster And Olivia Newton-John,80,80,8,8
Land Of La La,Stevie Wonder,86,86,3,3
Feel The Heat,Jean Beauvoir,73,73,8,8
Hanging On A Heart Attack,Device,35,35,14,14
Headlines,Midnight Star,69,69,7,7
Suzanne,Journey,17,17,13,13
A Kind Of Magic,Queen,42,42,11,11
Baby Love,Regina,10,10,20,20
Touch And Go,"Emerson, Lake & Powell",60,60,8,8
You Don't Have To Cry,Rene & Angela,75,75,7,7
"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,1,1,21,21
Papa Don't Preach,Madonna,1,1,18,18
Rumbleseat,John Mellencamp,28,28,13,13
Taken In,Mike + The Mechanics,32,32,15,15
If Anybody Had A Heart,John Waite,76,76,6,6
Venus,Bananarama,1,1,19,19
Rock'N'roll To The Rescue,The Beach Boys,68,68,6,6
Victory Line,Limited Warranty,79,79,8,8
The Captain Of Her Heart,Double,16,16,18,18
This Is The Time,Dennis DeYoung,93,93,3,3
I Wouldn't Lie,Yarbrough & Peoples,93,93,4,4
The Edge Of Heaven,Wham!,10,10,13,13
Yankee Rose,David Lee Roth,16,16,15,15
Friends And Lovers,Carl Anderson & Gloria Loring,2,2,21,21
"Man Size Love (From ""Running Scared"")",Klymaxx,15,15,15,15
"That Was Then, This Is Now",The Monkees,20,20,14,14
No Promises,Icehouse,79,79,9,9
Before I Go,Starship,68,68,7,7
Point Of No Return,Nu Shooz,28,28,22,22
Do You Remember Me?,Jermaine Jackson,71,71,5,5
"Walk Like A Man (From ""A Fine Mess"")",Mary Jane Girls,41,41,10,10
Love Of A Lifetime,Chaka Khan,53,53,12,12
Don't Forget Me (When I'm Gone),Glass Tiger,2,2,21,21
Two Of Hearts,Stacey Q,3,3,21,21
What Does It Take,Honeymoon Suite,52,52,16,16
I'm Your Man,Barry Manilow,86,86,5,5
Dancing On The Ceiling,Lionel Richie,2,2,17,17
If Looks Could Kill,Heart,54,54,9,9
Anotherloverholenyohead,Prince And The Revolution,63,63,10,10
Money$ Too Tight (To Mention),Simply Red,28,28,15,15
"Oh, People",Patti LaBelle,29,29,12,12
Somebody Like You,Thirty Eight Special,48,48,12,12
Love Zone,Billy Ocean,10,10,16,16
Velcro Fly,ZZ Top,35,35,12,12
Walk This Way,Run-D.M.C.,4,4,16,16
Missionary Man,Eurythmics,14,14,16,16
All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,8,8,19,19
Every Little Kiss,Bruce Hornsby & The Range,72,72,9,9
Nothing In Common,Thompson Twins,54,54,10,10
Hot Water,Level 42,87,87,4,4
Stuck With You,Huey Lewis & The News,1,1,18,18
Dreamtime,Daryl Hall,5,5,15,15
Press,Paul McCartney,21,21,11,11
Heaven In Your Eyes,Loverboy,12,12,17,17
Ruthless People,Mick Jagger,51,51,8,8
"So Far So Good (From ""About Last Night"")",Sheena Easton,43,43,12,12
Ain't Nothin' Goin' On But The Rent,Gwen Guthrie,42,42,13,13
Spirit In The Sky,Doctor And The Medics,69,69,11,11
When I Think Of You,Janet Jackson,1,1,17,17
Love Walks In,Van Halen,22,22,15,15
A Matter Of Trust,Billy Joel,10,10,17,17
Private Number,The Jets,47,47,11,11
You Can Call Me Al,Paul Simon,44,44,14,14
Wrap It Up,The Fabulous Thunderbirds,50,50,10,10
Love Always,El DeBarge,43,43,12,12
Twist And Shout,The Beatles,2,23,26,15
Lonely Is The Night,Air Supply,76,76,8,8
Am I Forgiven,Isle Of Man,90,90,4,4
Throwing It All Away,Genesis,4,4,16,16
Sweet Love,Anita Baker,8,8,16,16
I Didn't Mean To Turn You On,Robert Palmer,2,2,16,16
It's You,Bob Seger,52,52,9,9
The Other Side Of Life,The Moody Blues,58,58,9,9
Take Me Home Tonight,Eddie Money,4,4,16,16
Paranoimia,Art Of Noise With Max Headroom,34,34,12,12
Playing With The Boys,Kenny Loggins,60,60,12,12
Walk Away Renee,Southside Johnny & The Jukes,98,98,5,5
Heartbeat,Don Johnson,5,5,15,15
"Earth Angel (From ""The Karate Kid Part II"")",New Edition,21,21,14,14
Give Me The Reason,Luther Vandross,57,57,11,11
The Hunter,GTR,85,85,6,6
Angel In My Pocket,One To One,92,92,4,4
Weatherman,Nick Jameson,95,95,2,2
Typical Male,Tina Turner,2,2,14,14
True Colors,Cyndi Lauper,1,1,14,14
Girl Can't Help It,Journey,17,17,14,14
Another Heartache,Rod Stewart,52,52,9,9
"In Your Eyes (Theme From ""Say Anything"")",Peter Gabriel,26,26,14,14
I'll Be Over You,Toto,11,11,14,14
Love Comes Quickly,Pet Shop Boys,62,62,8,8
Somebody's Out There,Triumph,27,27,14,14
25 Or 6 To 4 (1986),Chicago,48,48,20,8
Emotion In Motion,Ric Ocasek,15,15,13,13
Wild Wild Life,Talking Heads,26,26,13,13
Eye Of The Zombie,John Fogerty,81,81,4,4
You Give Love A Bad Name,Bon Jovi,1,1,13,13
Human,The Human League,1,1,12,12
Word Up,Cameo,6,6,12,12
Can't Wait Another Minute,Five Star,41,41,12,12
The Rain,Oran 'Juice' Jones,9,9,12,12
I Am By Your Side,Corey Hart,18,18,11,11
The Next Time I Fall,Peter Cetera With Amy Grant,4,4,11,11
Jody,Jermaine Stewart,42,42,9,9
What About Love,'Til Tuesday,26,26,11,11
Everytime You Cry,The Outfield,66,66,10,10
The Way It Is,Bruce Hornsby & The Range,8,8,11,11
Midas Touch,Midnight Star,42,42,11,11
I Feel The Magic,Belinda Carlisle,82,82,5,5
Runaway,Luis Cardenas,83,83,5,5
California Dreamin',The Beach Boys,57,57,10,10
Amanda,Boston,1,1,10,10
Jumpin' Jack Flash,Aretha Franklin,21,21,10,10
Freedom Overspill,Steve Winwood,20,20,10,10
Walk Like An Egyptian,The Bangles,10,10,10,10
Goin' Crazy!,David Lee Roth,66,66,7,7
(Forever) Live And Die,Orchestral Manoeuvres In The Dark,22,22,10,10
Count Your Blessings,Ashford & Simpson,84,84,4,4
Who Says,Device,79,79,6,6
True Blue,Madonna,3,3,9,9
Love Will Conquer All,Lionel Richie,9,9,9,9
To Be A Lover,Billy Idol,12,12,9,9
Everybody Have Fun Tonight,Wang Chung,11,11,9,9
Love Is The Hero,Billy Squier,80,80,5,5
Stairway To Heaven,Far Corporation,89,89,4,4
Welcome To The Boomtown,David & David,37,37,9,9
Stand By Me,Ben E. King,4,15,23,9
Fall On Me,R.E.M.,94,94,3,3
For Tonight,Nancy Martinez,44,44,9,9
Where Did Your Heart Go?,Wham!,50,50,8,8
Lady Soul,The Temptations,47,47,8,8
Don't Get Me Wrong,Pretenders,19,19,8,8
C'est La Vie,Robbie Nevil,21,21,8,8
Good Music,Joan Jett & The Blackhearts,83,83,6,6
Hip To Be Square,Huey Lewis & The News,5,5,7,7
You Know I Love You ... Don't You?,Howard Jones,24,24,7,7
Foolish Pride,Daryl Hall,36,36,7,7
Shake You Down,Gregory Abbott,17,17,7,7
Heartache All Over The World,Elton John,55,55,7,7
Nail It To The Wall,Stacy Lattisaw,48,48,7,7
Gravity,James Brown,93,93,2,2
This Love,Bad Company,85,85,5,5
More Than Physical,Bananarama,73,73,5,5
Is This Love,Survivor,25,25,6,6
Don't Stand So Close To Me '86,The Police,46,46,6,6
Love Is Forever,Billy Ocean,30,30,6,6
Crazay,Jesse Johnson (Featuring Sly Stone),63,63,6,6
"The Future's So Bright, I Gotta Wear Shades",Timbuk 3,35,35,6,6
You Be Illin',Run-D.M.C.,39,39,6,6
Like Flames,Berlin,82,82,5,5
When The Rain Comes Down,Andy Taylor,73,73,6,6
Notorious,Duran Duran,16,16,5,5
Land Of Confusion,Genesis,28,28,5,5
Victory,Kool & The Gang,31,31,5,5
Control,Janet Jackson,27,27,5,5
All I Wanted,Kansas,40,40,5,5
Someday,Glass Tiger,38,38,5,5
Goldmine,The Pointer Sisters,42,42,5,5
Daydream Believer,The Monkees,1,79,16,4
Touch Me (I Want Your Body),Samantha Fox,55,55,5,5
Falling In Love (Uh-Oh),Miami Sound Machine,49,49,5,5
Coming Around Again,Carly Simon,45,45,5,5
Goin' To The Bank,Commodores,69,69,5,5
Talk To Me,Chico DeBarge,56,56,4,4
Tasty Love,Freddie Jackson,51,51,4,4
Stay The Night,Benjamin Orr,57,57,4,4
I'm For Real,Howard Hewett,90,90,3,3
Love In Siberia,Laban,88,88,4,4
Nobody's Fool,Cinderella,77,77,4,4
At This Moment,Billy Vera & The Beaters,50,50,4,4
This Is The Time,Billy Joel,53,53,3,3
Will You Still Love Me?,Chicago,61,61,3,3
Stop To Love,Luther Vandross,60,60,3,3
Miami,Bob Seger,70,70,3,3
Thorn In My Side,Eurythmics,75,75,3,3
You Got It All,The Jets,65,65,3,3
Some People,Paul Young,78,78,3,3
Stranglehold,Paul McCartney,81,81,3,3
I Want To Make The World Turn Around,The Steve Miller Band,97,97,3,3
War,Bruce Springsteen,33,33,2,2
Two People,Tina Turner,54,54,2,2
Heartache Away,Don Johnson,74,74,2,2
That's Life,David Lee Roth,86,86,2,2
Keep Your Hands To Yourself,The Georgia Satellites,79,79,2,2
French Kissin,Debbie Harry,91,91,2,2
Change Of Heart,Cyndi Lauper,67,67,1,1
Love You Down,Ready For The World,76,76,1,1
Every Beat Of My Heart,Rod Stewart,83,83,1,1
Big Time,Peter Gabriel,88,88,1,1
Brand New Lover,Dead or Alive,92,92,1,1
Caught Up In The Rapture,Anita Baker,93,93,1,1
"It's Not You, It's Not Me",KBC Band,94,94,1,1
I'm Not Perfect (But I'm Perfect For You),Grace Jones,95,95,1,1
The Best Man In The World,Ann Wilson,97,97,1,1
