song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
One And One,Robert Miles Featuring Maria Nayler,54,67,19,10
At Night I Pray,Wild Orchid,63,68,20,10
I Don't Need Your Love,Angelina,69,69,11,4
Little Bitty,Alan Jackson,58,58,10,7
I Fell In Love,Rockell,61,61,18,14
Barely Breathing,Duncan Sheik,16,16,53,52
Hero Of The Day,Metallica,60,60,18,14
Birmingham,Amanda Marshall,43,74,20,10
Tonight Is The Night,Le Click,68,68,20,7
You Can Make History (Young Again),Elton John,70,75,17,11
Let's Ride,Richie Rich,67,67,13,12
Jellyhead,Crush,72,72,21,5
I'm Not Giving You Up,Gloria Estefan,40,40,19,19
Hit Me Off,New Edition,3,71,20,6
Beyond The Invisible,Enigma,81,81,3,2
"What's Love Got To Do With It (From ""Supercop"")",Warren G Featuring Adina Howard,32,73,19,8
I Like It,The Blackout Allstars,25,25,22,22
"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,26,84,20,2
All I Want,Susanna Hoffs,77,77,12,11
Use Your Heart,SWV,22,86,20,4
Let's Get The Mood Right,Johnny Gill,53,87,18,7
Stupid Girl,Garbage,24,88,20,1
Ascension (Don't Ever Wonder),Maxwell,36,89,18,2
Can't Knock The Hustle,Jay-Z,73,90,14,2
Just The Way (Playas Play),Alfonzo Hunter,85,91,8,3
Everything Falls Apart/Small Wonders,dog's eye view,66,92,14,4
Every Light In The House,Trace Adkins,78,78,9,7
Music Makes Me High,Lost Boyz,51,91,16,7
Leavin',The Tony Rich Project,88,88,8,8
"Touch Myself (From ""Fled"")",T-Boz,40,93,20,3
Your Secret Love,Luther Vandross,52,97,13,2
Strawberry Wine,Deana Carter,65,98,10,1
Elevators (Me & You),OutKast,12,99,20,1
Like I Do,For Real,72,100,8,1
"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,2,2,34,34
Without Love,Donna Lewis,41,41,15,15
"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",Mack 10 & Tha Dogg Pound,38,38,20,20
It's Your Body,Johnny Gill Featuring Roger Troutman,43,43,19,19
Sugar Honey Ice Tea,Goodfellaz,64,64,10,10
"Fly Like An Eagle (From ""Space Jam"")",Seal,10,10,20,20
"Space Jam (From ""Space Jam"")",Quad City DJ's,37,37,20,20
Desperately Wanting,Better Than Ezra,48,48,20,20
Macarena Christmas,Los del Rio,57,57,4,4
I Can Make It Better,Luther Vandross,80,80,10,10
Naked Eye,Luscious Jackson,36,36,26,26
"I Believe In You And Me (From ""The Preacher's Wife"")",Whitney Houston,4,4,20,20
God Bless The Child,Shania Twain,75,75,5,5
Friends,John Michael Montgomery,69,69,12,12
That's How It Is (It's Like That),Redman Featuring K-Solo,95,95,2,2
"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",LL Cool J,46,46,11,11
Da' Dip,Freak Nasty,15,15,33,33
Luchini aka (This Is It),Camp Lo,50,50,17,17
Get Up,Lost Boyz,60,60,17,17
Lady,Mista,90,90,3,3
You Don't Have To Love Me,Monifah,82,82,9,9
The Sound Of My Tears,Deborah Cox,97,97,4,4
In My Bed,Dru Hill,4,4,25,25
What They Do,The Roots,34,34,15,15
Tears,The Isley Brothers,55,55,11,11
It's All About U,SWV,61,61,15,15
Firestarter,The Prodigy,30,30,20,20
Colour Of Love,Amber,74,74,10,10
Wannabe,Spice Girls,1,1,23,23
Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1,1,28,28
On & On,Erykah Badu,12,12,19,19
"It's Alright, It's Ok",Leah Andreone,57,57,20,20
Setting Sun,The Chemical Brothers,80,80,5,5
Stand Up,Love Tribe,89,89,5,5
"Another You, Another Me",Brady Seals,91,91,4,4
Don't Stop Movin',Livin' Joy,67,67,20,20
Every Time I Close My Eyes,Babyface,6,6,26,26
Things'll Never Change/Rapper's Ball,E-40 Featuring Bo-Rock,29,29,14,14
"Watch Me Do My Thing (From ""All That"")",Immature Featuring Smooth And Ed From Good Burger,32,32,14,14
Let Me Clear My Throat,DJ Kool,30,30,20,20
Runnin',"2Pac, Notorious B.I.G., Radio, Dramacydal & Stretch",81,81,14,14
My Baby Mama,QT,94,94,4,4
Whateva Man,Redman,42,42,15,15
Please Don't Go,No Mercy,21,21,18,18
I Always Feel Like (Somebody's Watching Me),Tru Featuring Ice Cream Man (Master P),71,71,15,15
We Danced Anyway,Deana Carter,72,72,9,9
Fired Up!,Funky Green Dogs,80,80,14,14
Passion,K5,98,98,3,3
Get It Together,702,10,10,20,20
What's On Tonight,Montell Jordan,21,21,20,20
I'll Be,Foxy Brown Featuring Jay-Z,7,7,20,20
It's In Your Eyes,Phil Collins,77,77,14,14
Take Your Time,Tre,77,77,10,10
The Theme (It's Party Time),Tracey Lee,55,55,18,18
Without Your Love,Angelina,82,82,15,15
Drop Dead Gorgeous,Republica,93,93,3,3
Discotheque,U2,10,10,11,11
"Don't Cry For Me Argentina (From ""Evita"")",Madonna,8,8,16,16
Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,8,8,34,34
Barrel Of A Gun,Depeche Mode,47,47,5,5
Just Another Day,John Mellencamp,46,46,20,20
Say... If You Feel Alright,Crystal Waters,40,40,15,15
I'm Not Feeling You,Yvette Michele,44,44,14,14
The Freshmen,The Verve Pipe,5,5,41,41
Here's Your Sign (Get The Picture),Bill Engvall With Special Guest Travis Tritt,43,43,20,20
Electrolite,R.E.M.,96,96,2,2
I Want You,Savage Garden,4,4,33,33
Return Of The Mack,Mark Morrison,2,2,40,40
Falling In Love (Is Hard On The Knees),Aerosmith,35,35,15,15
Cupid,112,13,13,28,28
Do G's Get To Go To Heaven?,Richie Rich,57,57,15,15
Talk To Me,Wild Orchid,48,48,15,15
King Nothing,Metallica,90,90,8,8
Big Daddy,Hev-D,18,18,19,19
"Let It Go (From ""Set It Off"")",Ray J,25,25,20,20
Gangstas Make The World Go Round,Westside Connection,40,40,20,20
Call Me,Le Click,35,35,25,25
Havana,Kenny G,66,66,19,19
"For You I Will (From ""Space Jam"")",Monica,4,4,32,32
"Step By Step (From ""The Preacher's Wife"")",Whitney Houston,15,15,17,17
Head Over Heels,Allure Featuring Nas,35,35,15,15
Request Line,Zhane,39,39,12,12
"Too Late, Too Soon",Jon Secada,41,41,18,18
I Belong To You (Every Time I See Your Face),Rome,6,6,26,26
Hip-Hopera,Bounty Killa featuring the Fugees,81,81,5,5
Weekend Thang,Alfonzo Hunter,90,90,5,5
Ghetto Love,Da Brat Featuring T-Boz,16,16,15,15
I Shot The Sheriff,Warren G,20,20,19,19
Secret Garden,Bruce Springsteen,19,19,23,16
Silent All These Years,Tori Amos,65,65,20,20
If Tomorrow Never Comes,Joose,51,51,17,17
Under The Water,Merril Bainbridge,91,91,6,6
All By Myself,Celine Dion,4,4,20,20
Everyday Is A Winding Road,Sheryl Crow,11,11,20,20
One More Time,Real McCoy,27,27,20,20
Your Woman,White Town,23,23,20,20
You Don't Have To Hurt No More,Mint Condition,32,32,16,16
I Love Me Some Him/I Don't Want To,Toni Braxton,19,19,20,20
Sho Nuff,Tela Featuring Eightball & MJG,58,58,8,8
For You,Kenny Lattimore,33,33,20,20
Bill,Peggy Scott-Adams,87,87,4,4
Insomnia,Faithless,62,62,19,19
Precious Declaration,Collective Soul,65,65,10,10
A Little Bit Of Ecstasy,Jocelyn Enriquez,55,55,20,20
One Night At A Time,George Strait,59,59,12,12
Step Into A World (Rapture's Delight),KRS-One,70,70,13,13
That's Right,DJ Taz Featuring Raheem The Dream,51,51,20,20
Where Have All The Cowboys Gone?,Paula Cole,8,8,21,21
Jazzy Belle,OutKast,52,52,14,14
Come On,Billy Lawrence Featuring MC Lyte,44,44,19,19
My Baby Daddy,B-Rock & The Bizz,10,10,19,19
Until I Find You Again,Richard Marx,42,42,20,20
Sweet Sexy Thing,Nu Flavor Featuring Roger,62,62,20,20
Just The Way You Like It,Tasha Holiday,93,93,5,5
Don't Keep Wasting My Time,Teddy Pendergrass,90,90,6,6
Hypnotize,The Notorious B.I.G.,1,1,20,20
Staring At The Sun,U2,26,26,18,18
Bitch,Meredith Brooks,2,2,30,30
Full Of Smoke,Christion,53,53,18,18
Stop The Gunfight,"Trapp Featuring 2Pac, Notorious B.I.G.",77,77,7,7
MMMBop,Hanson,1,1,22,22
"Don't Wanna Be A Player (From ""Booty Call"")",Joe,21,21,20,20
Feelin' It,Jay-Z,79,79,9,9
6 Underground,Sneaker Pimps,45,45,22,22
Can U Feel It,3rd Party,43,43,20,20
G.H.E.T.T.O.U.T.,Changing Faces,8,8,25,25
Blood On The Dance Floor,Michael Jackson,42,42,11,11
Thinking Of You,Tony! Toni! Tone!,22,22,20,20
I Wanna Be There,Blessid Union Of Souls,39,39,20,20
ESPN Presents The Jock Jam,Various Artists,31,31,25,25
"Call Me (From ""Booty Call"")",Too Short & Lil' Kim,90,90,3,3
The Old Apartment,Barenaked Ladies,88,88,6,6
It's Your Love,Tim McGraw With Faith Hill,7,7,20,20
It's No Good,Depeche Mode,38,38,20,20
5 Miles To Empty,Brownstone,39,39,16,16
"If I Could Change (From ""I'm Bout It"")","Master P Featuring Steady Mobb'n, Mia X, Mo B. Dick & O'Dell",60,60,15,15
It Must Be Love,Robin S.,91,91,5,5
Sometimes,The Brand New Heavies,88,88,5,5
Say You'll Be There,Spice Girls,3,3,21,21
In My Arms,Erasure,55,55,8,8
"The World Tonight (From ""Fathers' Day"")",Paul McCartney,64,64,10,10
If U Stay Ready,Suga Free,79,79,13,13
Do You Know (What It Takes),Robyn,7,7,27,27
"The Perfect Drug (From ""Lost Highway"")",Nine Inch Nails,46,46,9,9
The New Pollution,Beck,78,78,7,7
"No One But You (From ""Baps"")",Veronica (Featuring Craig Mack),66,66,13,13
Alone,Bee Gees,28,28,20,20
"Go The Distance (From ""Hercules"")",Michael Bolton,24,24,20,20
One More Day,New Edition,61,61,10,10
"Who You Wit (From ""Sprung"")",Jay-Z,84,84,4,4
When I Die,No Mercy,41,41,20,20
I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,25,25
You Bring Me Up,K-Ci & JoJo,26,26,20,20
We Trying To Stay Alive,Wyclef Jean Featuring Refugee Allstars,45,45,12,12
Gimme Some Love,Gina G,46,46,11,11
Butterfly Kisses,Raybon Bros.,22,22,17,17
Come With Me,Keith Sweat (Featuring Ronald Isley),68,68,11,11
Da' Dip,MC Luscious Featuring Kinsui,82,82,4,4
Fulton St.,Leschea,90,90,2,2
Rhythm Of Love,DJ Company,53,53,17,17
"Look Into My Eyes (From ""Batman & Robin"")",Bone Thugs-N-Harmony,4,4,20,20
Smile,Scarface Featuring 2Pac & Johnny P,12,12,19,19
Smokin' Me Out,Warren G Featuring Ronald Isley,35,35,14,14
How Do I Live,LeAnn Rimes,3,3,24,24
"How Do I Live (From ""Con Air"")",Trisha Yearwood,23,23,12,12
"Get Your Groove On (From ""Baps"")",Gyrl,91,91,5,5
Quit Playing Games (With My Heart),Backstreet Boys,2,2,23,23
Hip Hop Drunkies,Tha Alkaholiks Featuring Ol' Dirty Bastard,66,66,9,9
Listen,Collective Soul,72,72,11,11
Can't Let Go,Laurnea,55,55,15,15
Semi-Charmed Life,Third Eye Blind,4,4,22,22
"C U When U Get There (From ""Nothing To Lose"")",Coolio Featuring 40 Thevz,12,12,20,20
Just Another Case,CRU Featuring Slick Rick,68,68,8,8
Things Just Ain't The Same,Deborah Cox,56,56,17,17
"My Heart Is Calling (From ""The Preacher's Wife"")",Whitney Houston,77,77,4,4
Love II Love,Damage,82,82,4,4
What's Stopping You,The O'Jays,73,73,11,11
Summertime Summertime,Corina,86,86,8,8
Serenade,Shades,88,88,7,7
Sunny Came Home,Shawn Colvin,7,7,21,21
All For You,Sister Hazel,11,11,21,21
Not Tonight,"Lil' Kim Featuring Da Brat, Left Eye, Missy Elliott & Angie Martinez",6,6,21,21
More Than This,"10,000 Maniacs",25,25,18,18
Invisible Man,98 Degrees,12,12,21,21
Everything You Want,Ray J,83,83,6,6
Gotham City,R. Kelly,9,9,20,20
Whatever,En Vogue,16,16,15,15
Take It To The Streets,Rampage Featuring Billy Lawrence,34,34,17,17
Last Night On Earth,U2,57,57,8,8
Four Leaf Clover,Abra Moore,63,63,13,13
When You Talk About Love,Patti LaBelle,56,56,12,12
Up Jumps Da Boogie,Magoo And Timbaland,12,12,20,20
I Say A Little Prayer,Diana King,38,38,20,20
Someone,SWV (Featuring Puff Daddy),19,19,19,19
I Can Love You,Mary J. Blige,28,28,19,19
To The Moon And Back,Savage Garden,37,37,19,19
[Freak] And U Know It,Adina Howard,70,70,7,7
Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,1,1,18,18
Coco Jamboo,Mr. President,21,21,18,18
Do You Like This,Rome,31,31,18,18
"Can We (From ""Booty Call"")",SWV,75,75,15,15
Fix,Blackstreet With Special Guests Ol' Dirty Bastard & Slash,58,58,10,10
Can't Get You Out Of My Mind,Lil Suzy,79,79,10,10
Never Make A Promise,Dru Hill,7,7,17,17
Down For Yours,Nastyboy Klick Featuring Roger Troutman,69,69,17,17
"Never, Never Gonna Give You Up",Lisa Stansfield,74,74,9,9
"Drink, Swear, Steal & Lie",Michael Peterson,86,86,7,7
2 Become 1,Spice Girls,4,4,16,16
"All I Want (From ""GOOD Burger"")",702,35,35,12,12
To Make You Feel My Love,Billy Joel,50,50,9,9
"Big Bad Mamma (From ""Def Jam's How To Be A Player"")",Foxy Brown Featuring Dru Hill,53,53,15,15
Far From Yours,O.C. Featuring Yvette Michele,81,81,3,3
Tide Is High,Angelina,89,89,4,4
Relax & Party,Ivory,88,88,5,5
"Dancehall Queen (From ""Dancehall Queen"")",Beenie Man Featuring Chevelle Franklyn,90,90,3,3
You Make Me Wanna...,Usher,2,2,15,15
Hole In My Soul,Aerosmith,51,51,11,11
"After 12, Before 6",Sam Salter,51,51,15,15
Have A Little Mercy,4.0,46,46,15,15
Supernatural,Wild Orchid,70,70,6,6
Stranger In Moscow,Michael Jackson,91,91,2,2
Free,Ultra Nate,75,75,15,15
All Cried Out,Allure Featuring 112,4,4,14,14
Backyard Boogie,Mack 10,37,37,14,14
What About Us,Total,16,16,14,14
Around The World,Daft Punk,61,61,14,14
My Love Is The Shhh!,Somethin' For The People Featuring Trina & Tamara,4,4,14,14
Don't Say,Jon B,68,68,14,14
As We Lay,Dana,59,59,11,11
Happy With You,Samantha Cole,78,78,5,5
No Tengo Dinero,Los Umbrellos,47,47,14,14
Piece Of My Heart,Shaggy (Featuring Marsha),72,72,10,10
I Care 'Bout You,Milestone,23,23,14,14
Barbie Girl,Aqua,7,7,13,13
Building A Mystery,Sarah McLachlan,13,13,13,13
I Miss My Homies,Master P Featuring Pimp C And The Shocker,25,25,13,13
You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,17,17,13,13
Need Your Love,Big Bub Featuring Queen Latifah & Heavy D,70,70,5,5
We Can Get Down,Myron,75,75,8,8
Butta Love,Next,17,17,13,13
In A Dream,Rockell,90,90,3,3
Honey,Mariah Carey,1,1,12,12
You Light Up My Life,LeAnn Rimes,34,34,12,12
Jack-Ass,Beck,73,73,10,10
It's Alright,Queen Latifah,76,76,4,4
Tubthumping,Chumbawamba,6,6,12,12
Legend Of A Cowgirl,Imani Coppola,36,36,12,12
"Men Of Steel (From ""Steel"")","Shaquille O'Neal, Ice Cube, B Real, Peter Gunz & KRS-One",82,82,7,7
I'm Not A Fool,Immature,69,69,8,8
On My Own,Peach Union,39,39,11,11
Me And My Crazy World,Lost Boyz,52,52,10,10
Avenues,Refugee Camp All Stars Featuring Pras (With Ky-mani),35,35,11,11
The Way That You Talk,Jagged Edge Featuring Da Brat & JD,65,65,9,9
4 Seasons Of Loneliness,Boyz II Men,1,1,10,10
Everything,Mary J. Blige,24,24,10,10
Don't Go,Le Click Featuring Kayo,62,62,10,10
Off The Books,The Beatnuts Featuring Big Punisher & Cuban Link,86,86,3,3
Love Is Alive,3rd Party,61,61,10,10
The One I Gave My Heart To,Aaliyah,9,9,9,9
Criminal,Fiona Apple,21,21,9,9
Last Night's Letter,K-Ci & JoJo,46,46,9,9
Valentine,Martina McBride With Jim Brickman,50,50,9,9
Please,The Kinleys,67,67,9,9
Go Away,Lorrie Morgan,85,85,6,6
Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,8,8
"Too Gone, Too Long",En Vogue,33,33,8,8
Heaven,Nu Flavor,39,39,8,8
Love Gets Me Every Time,Shania Twain,25,25,8,8
Electric Barbarella,Duran Duran,52,52,8,8
They Like It Slow,H-Town,35,35,8,8
"A Smile Like Yours (From ""A Smile Like Yours"")",Natalie Cole,84,84,5,5
Alright,Jamiroquai,78,78,8,8
Spin Spin Sugar,Sneaker Pimps,87,87,8,8
If I Could Teach The World,Bone Thugs-N-Harmony,27,27,7,7
Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",12,12,7,7
So Help Me Girl,Gary Barlow,44,44,7,7
One More Night,Amber,81,81,7,7
You're The Inspiration,Peter Cetera Featuring Az Yet,77,77,7,7
The Rest Of Mine,Trace Adkins,70,70,7,7
You're Not Alone,Olive,59,59,6,6
Sunshine,Jay-Z Featuring Babyface And Foxy Brown,95,95,2,2
"Pushin' Inside You (From ""How Bout It"")",Sons Of Funk,97,97,2,2
When Love Starts Talkin',Wynonna,98,98,2,2
I Don't Want To Wait,Paula Cole,12,12,5,5
My Body,LSG,5,5,5,5
Feel So Good,Mase,10,10,5,5
Phenomenon,LL Cool J,55,55,5,5
I Do,Lisa Loeb,26,26,5,5
So Good,Davina,61,61,5,5
Dream,Forest For The Trees,72,72,3,3
I'm Not A Player,Big Punisher,62,62,5,5
Spice Up Your Life,Spice Girls,18,18,4,4
Breaking All The Rules,She Moves,37,37,4,4
At The Beginning,Richard Marx & Donna Lewis,57,57,4,4
I Don't Ever Want To See You Again,Uncle Sam,41,41,4,4
All Of My Days,Changing Faces (Featuring Jay-Z),69,69,4,4
Baby You Know,The O'Jays,78,78,4,4
Kiss The Rain,Billie Myers,71,71,4,4
The Joint,EPMD,94,94,3,3
Show Me Love,Robyn,7,7,3,3
Mourn You Til I Join You,Naughty by Nature,51,51,3,3
DJ Keep Playin' (Get Your Music On),Yvette Michele,84,84,3,3
Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,90,90,2,2
Don't Stop The Music,Playa,82,82,3,3
Kiss You All Over,No Mercy,80,80,3,3
I'm Afraid Of Americans,David Bowie,74,74,2,2
In Harm's Way,BeBe Winans,87,87,2,2
Brian Wilson,Barenaked Ladies,92,92,2,2
You Walked In,Lonestar,93,93,2,2
L-L-Lies,Diana King,77,77,2,2
I Will Come To You,Hanson,15,15,1,1
The Memory Remains,Metallica,31,31,1,1
"No, No, No",Destiny's Child,64,64,1,1
Get It Wet,Twista,96,96,1,1
