song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Popstar,DJ Khaled Featuring Drake,3,64,19,3
Don't Need Friends,Nav Featuring Lil Baby,65,65,1,1
The Code,King Von Featuring Polo G,66,66,1,1
24,Money Man Featuring Lil Baby,49,67,14,2
U 2 Luv,Ne-Yo & Jeremih,66,68,8,3
Throat Baby (Go Baby),BRS Kash,24,24,22,19
Wishing Well,Juice WRLD,5,70,20,3
Hit Different,SZA Featuring Ty Dolla $ign,29,62,20,11
Martin & Gina,Polo G,61,72,19,5
Don't Stop,Megan Thee Stallion Featuring Young Thug,30,62,10,5
Good Time,Niko Moon,20,20,25,20
Champagne Night,Lady A,33,33,14,11
Tragic,The Kid Laroi Featuring YoungBoy Never Brok Again & Internet Money,76,76,1,1
All These N**gas,King Von Featuring Lil Durk,77,77,1,1
Golden,Harry Styles,57,57,20,17
Heather,Conan Gray,46,79,15,3
Motive,Ariana Grande Featuring Doja Cat,32,80,2,1
Crazy Story 2.0,King Von Featuring Lil Durk,81,81,1,1
Put Your Records On,Ritt Momney,30,30,25,20
Always Do,The Kid Laroi,83,83,1,1
Young Wheezy,Nav With Gunna,84,84,1,1
Runnin,21 Savage & Metro Boomin,9,85,7,2
Tap In,Saweetie,20,86,19,2
Hole In The Bottle,Kelsea Ballerini,39,39,20,16
Practice,DaBaby,86,88,5,3
Blind,DaBaby Featuring Young Thug,74,74,9,2
Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",64,90,11,2
Happy Does,Kenny Chesney,47,47,14,11
Kacey Talk,YoungBoy Never Broke Again,50,90,16,4
Beers And Sunshine,Darius Rucker,42,42,15,15
Therefore I Am,Billie Eilish,2,2,27,27
Off The Table,Ariana Grande Featuring The Weeknd,35,95,2,1
Take You Dancing,Jason Derulo,57,57,8,7
Whoopty,CJ,10,10,22,22
Just Like Magic,Ariana Grande,43,98,2,1
"F*ck You, Goodbye",The Kid Laroi Featuring Machine Gun Kelly,99,99,1,1
La Toxica,Farruko,95,95,4,2
All I Want For Christmas Is You,Mariah Carey,1,1,44,7
Drankin N Smokin,Future & Lil Uzi Vert,31,31,18,18
Holiday,Lil Nas X,37,37,12,12
Rockin' Around The Christmas Tree,Brenda Lee,2,2,39,7
Stripes Like Burberry,Future & Lil Uzi Vert,46,46,1,1
That's It,Future & Lil Uzi Vert,50,50,1,1
Real Baby Pluto,Future & Lil Uzi Vert,54,54,1,1
Iris,Phoebe & Maggie,57,57,1,1
Marni On Me,Future & Lil Uzi Vert,64,64,1,1
Million Dollar Play,Future & Lil Uzi Vert,67,67,1,1
Sleeping On The Floor,Future & Lil Uzi Vert,68,68,1,1
What's Your Country Song,Thomas Rhett,29,29,21,21
Plastic,Future & Lil Uzi Vert,86,86,1,1
Rockstar Chainz,Future,97,97,1,1
Bought A Bad Bitch,Future & Lil Uzi Vert,100,100,1,1
Life Goes On,BTS,1,1,3,3
Monster,Shawn Mendes & Justin Bieber,8,8,14,14
Body,Megan Thee Stallion,12,12,20,20
Blue & Grey,BTS,13,13,1,1
Stay,BTS,22,22,1,1
Somebody's Problem,Morgan Wallen,25,25,13,13
Jingle Bell Rock,Bobby Helms,3,3,36,6
It's The Most Wonderful Time Of The Year,Andy Williams,5,5,21,6
Last Christmas,Wham!,9,9,19,5
Feliz Navidad,Jose Feliciano,6,6,15,6
Still Goin Down,Morgan Wallen,45,45,8,8
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",11,11,27,6
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,8,8,14,6
Prisoner,Miley Cyrus Featuring Dua Lipa,54,54,12,12
Fly To My Room,BTS,69,69,1,1
Telepathy,BTS,70,70,1,1
Cry Baby,Megan Thee Stallion Featuring DaBaby,28,28,20,20
Dis-ease,BTS,72,72,1,1
Girls In The Hood,Megan Thee Stallion,28,80,18,1
Shots Fired,Megan Thee Stallion,82,82,1,1
Livin' The Dream,Morgan Wallen,74,74,2,2
Back To The Streets,Saweetie Featuring Jhene Aiko,58,58,13,12
Pain Away,Meek Mill Featuring Lil Durk,86,86,1,1
Do It On The Tip,Megan Thee Stallion Featuring City Girls & Hot Girl Meg,92,92,1,1
Circles,Megan Thee Stallion,94,94,1,1
Bichota,Karol G,72,72,13,13
Cover Me Up,Morgan Wallen,52,52,10,10
Sleigh Ride,The Ronettes,13,13,11,4
A Holly Jolly Christmas,Burl Ives,4,4,20,5
Underneath The Tree,Kelly Clarkson,12,12,10,5
Happy Holiday / The Holiday Season,Andy Williams,18,18,8,4
Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,26,26,10,4
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,12,20,20,4
It's Beginning To Look A Lot Like Christmas,Michael Buble,23,23,5,4
Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,16,16,12,4
Christmas (Baby Please Come Home),Darlene Love,19,19,7,4
It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,12,12,8,4
(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,22,22,7,4
La Noche de Anoche,Bad Bunny & ROSALIA,53,53,17,17
Te Mudaste,Bad Bunny,60,60,2,2
Yo Visto Asi,Bad Bunny,64,64,1,1
Dicked Down In Dallas,Trey Lewis,65,65,2,2
Haciendo Que Me Amas,Bad Bunny,72,72,1,1
Te Deseo Lo Mejor,Bad Bunny,74,74,1,1
Under The Mistletoe,Kelly Clarkson & Brett Eldredge,59,59,3,3
Booker T,Bad Bunny,78,78,1,1
El Mundo Es Mio,Bad Bunny,79,79,1,1
Hoy Cobre,Bad Bunny,81,81,1,1
Rockin' Around The Christmas Tree,Justin Bieber,61,61,4,4
Maldita Pobreza,Bad Bunny,87,87,1,1
La Droga,Bad Bunny,94,94,1,1
Favorite Time Of Year,Carrie Underwood,62,62,4,4
On Me,Lil Baby,15,15,26,26
Santa Tell Me,Ariana Grande,17,17,8,3
Run Rudolph Run,Chuck Berry,10,10,9,4
Errbody,Lil Baby,41,41,2,2
Wonderful Christmastime,Paul McCartney,28,28,4,3
Without You,The Kid Laroi,8,8,38,38
Real Shit,Juice WRLD x Benny Blanco,72,72,1,1
Oh Santa!,Mariah Carey Featuring Ariana Grande & Jennifer Hudson,76,76,1,1
Take Me Home For Christmas,Dan + Shay,48,48,4,4
Hallelujah,Carrie Underwood & John Legend,54,54,3,3
Silent Night,Carrie Underwood,94,94,2,2
Willow,Taylor Swift,1,1,20,20
Champagne Problems,Taylor Swift,21,21,2,2
"No Body, No Crime",Taylor Swift Featuring Haim,34,34,2,2
'Tis The Damn Season,Taylor Swift,39,39,2,2
Gold Rush,Taylor Swift,40,40,1,1
Tequila Shots,Kid Cudi,41,41,2,2
Tolerate It,Taylor Swift,45,45,1,1
Deck The Halls,Nat King Cole,43,43,2,2
She Knows This,Kid Cudi,49,49,1,1
Happiness,Taylor Swift,52,52,1,1
Show Out,"Kid Cudi, Skepta & Pop Smoke",54,54,1,1
Evermore,Taylor Swift Featuring Bon Iver,57,57,1,1
Ivy,Taylor Swift,61,61,1,1
Coney Island,Taylor Swift Featuring The National,63,63,1,1
Another Day,Kid Cudi,64,64,1,1
Dorothea,Taylor Swift,67,67,1,1
Long Story Short,Taylor Swift,68,68,1,1
Cowboy Like Me,Taylor Swift,71,71,1,1
Way Out,Jack Harlow Featuring Big Sean,74,74,4,4
Marjorie,Taylor Swift,75,75,1,1
Mr. Solo Dolo III,Kid Cudi,78,78,1,1
Dive,Kid Cudi,80,80,1,1
Closure,Taylor Swift,82,82,1,1
Heaven On Earth,Kid Cudi,85,85,1,1
Reminds Me Of You,The Kid Laroi & Juice WRLD,89,89,2,2
Sad People,Kid Cudi,90,90,1,1
Damaged,Kid Cudi,91,91,1,1
Beautiful Trip,Kid Cudi,100,100,1,1
"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,32,32,2,1
Blue Christmas,Elvis Presley,33,33,3,1
Mele Kalikimaka (Merry Christmas),Bing Crosby & The Andrews Sisters,36,36,1,1
This Christmas,Donny Hathaway,39,39,1,1
Please Come Home For Christmas,Eagles,18,45,9,1
Santa Claus Is Comin' To Town,Jackson 5,46,46,1,1
Little Saint Nick,The Beach Boys,47,47,1,1
Have Yourself A Merry Little Christmas,Michael Buble,49,49,1,1
I'll Be Home For Christmas,Bing Crosby With John Scott Trotter And His Orchestra,50,50,1,1
Afterglow,Ed Sheeran,29,29,10,10
Gnat,Eminem,60,60,1,1
The First Noel,Gabby Barrett,78,78,1,1
Adderall (Corvette Corvette),Popp Hunna,74,74,6,6
You're Mines Still,Yung Bleu Featuring Drake,18,18,23,21
Damage,H.E.R.,44,44,20,19
Backdoor,Lil Durk,62,62,4,4
Moonwalking In Calabasas,DDG,81,81,11,11
Good Days,SZA,9,9,20,20
Still Trappin',Lil Durk & King Von,53,53,12,12
Redman,Lil Durk,71,71,1,1
Slay3r,Playboi Carti,72,72,1,1
Stay Down,"Lil Durk, 6LACK & Young Thug",73,73,4,3
Go2DaMoon,Playboi Carti Featuring Kanye West,82,82,1,1
Refugee,Lil Durk,86,86,1,1
Monsters,All Time Low Featuring Demi Lovato & Blackbear,55,55,17,17
Vamp Anthem,Playboi Carti,90,90,1,1
Down To One,Luke Bryan,36,36,20,20
New N3on,Playboi Carti,92,92,1,1
Death Ain't Easy,Lil Durk,93,93,1,1
Save Your Tears,The Weeknd & Ariana Grande,1,1,47,45
Just The Way,Parmalee x Blanco Brown,31,31,20,20
M3tamorphosis,Playboi Carti Featuring Kid Cudi,99,99,1,1
The Good Ones,Gabby Barrett,19,19,23,23
Anyone,Justin Bieber,6,6,17,17
Long Live,Florida Georgia Line,45,45,17,17
Girl Like Me,Black Eyed Peas X Shakira,67,67,13,13
Momma's House,Dustin Lynch,59,59,15,15
One Too Many,Keith Urban Duet With P!nk,52,52,34,30
Back In Blood,Pooh Shiesty Featuring Lil Durk,13,13,23,23
Hell Of A View,Eric Church,28,28,21,21
Almost Maybes,Jordan Davis,43,43,23,23
Lady,Brett Young,52,52,19,19
Heat Waves,Glass Animals,10,10,42,42
Drivers License,Olivia Rodrigo,1,1,28,28
Wasted On You,Morgan Wallen,9,9,19,19
Sand In My Boots,Morgan Wallen,32,32,16,16
Best Friend,Saweetie Featuring Doja Cat,14,14,30,30
Warning,Morgan Wallen,42,42,5,5
865,Morgan Wallen,46,46,5,5
Dangerous,Morgan Wallen,62,62,4,4
Neon Eyes,Morgan Wallen,63,63,1,1
More Surprised Than Me,Morgan Wallen,66,66,1,1
Whiskey'd My Way,Morgan Wallen,83,83,1,1
Your Bartender,Morgan Wallen,84,84,1,1
Outlaw,Morgan Wallen Featuring Ben Burgess,86,86,1,1
Only Thing That's Gone,Morgan Wallen Featuring Chris Stapleton,90,90,1,1
Streets,Doja Cat,16,16,20,20
This Bar,Morgan Wallen,92,92,1,1
Wonderin' Bout The Wind,Morgan Wallen,93,93,1,1
Pick Up Your Feelings,Jazmine Sullivan,75,75,20,20
Girl Like Me,Jazmine Sullivan Featuring H.E.R.,97,97,1,1
Buss It,Erica Banks,47,47,13,13
Bad Boy,Juice WRLD & Young Thug,22,22,5,5
Masterpiece,DaBaby,55,55,14,14
Undivided,Tim McGraw & Tyler Hubbard,76,76,2,2
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,12,12,23,23
Goosebumps,Travis Scott & HVME,47,47,20,20
De Una Vez,Selena Gomez,92,92,1,1
Better Days,Ant Clemons Featuring Justin Timberlake,94,94,1,1
Somebody Like That,Tenille Arts,50,50,16,16
Skin,Sabrina Carpenter,48,48,3,3
Lo Vas A Olvidar,Billie Eilish & ROSALIA,62,62,1,1
You Got It,VEDO,75,75,16,12
Opp Stoppa,YBN Nahmir Featuring 21 Savage,78,78,6,6
Antes,Anuel AA & Ozuna,100,100,1,1
Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,39,39,7,7
Should've Ducked,Lil Durk Featuring Pooh Shiesty,53,53,1,1
Gravity,"Brent Faiyaz & DJ Dahi Featuring Tyler, The Creator",71,71,1,1
Baila Conmigo,Selena Gomez With Rauw Alejandro,74,74,2,2
Kanye Krazy,Lil Durk,91,91,1,1
Fake Woke,Tom MacDonald,96,96,1,1
Up,Cardi B,1,1,20,20
Time Today,Moneybagg Yo,31,31,20,20
Neighbors,Pooh Shiesty Featuring BIG30,51,51,7,7
GNF (OKOKOK),Polo G,55,55,1,1
Glad You Exist,Dan + Shay,21,21,29,29
Provide,G-Eazy Featuring Chris Brown & Mark Morrison,64,64,1,1
Box Of Churches,Pooh Shiesty Featuring 21 Savage,81,81,1,1
My Head And My Heart,Ava Max,45,45,12,12
No More Parties,Coi Leray Featuring Lil Durk,26,26,20,20
Bandido,Myke Towers & Juhn,82,82,7,7
Lifestyle,Jason Derulo Featuring Adam Levine,71,71,5,5
Quicksand,Morray,65,65,20,20
Calling My Phone,Lil Tjay Featuring 6LACK,3,3,22,22
Love Story (Taylor's Version),Taylor Swift,11,11,2,2
We're Good,Dua Lipa,31,31,18,18
What It Feels Like,Nipsey Hussle & Jay-Z,51,51,1,1
Astronaut In The Ocean,Masked Wolf,6,6,28,28
Heartbreak Anniversary,Giveon,16,16,29,29
Like I Want You,Giveon,87,87,4,4
How They Remember You,Rascal Flatts,89,89,2,2
Clouds,NF,53,53,2,2
Telepatia,Kali Uchis,25,25,25,25
Test Drive,Ariana Grande,61,61,1,1
Hit Bout It,Lil Yachty Featuring Kodak Black,67,67,1,1
Chicken Tendies,Clinton Kane,88,88,1,1
ZaZa,6ix9ine,90,90,1,1
Made For You,Jake Owen,32,32,20,20
The Business,Tiesto,69,69,14,14
Hello,Pop Smoke Featuring A Boogie wit da Hoodie,83,83,11,11
Track Star,Mooski,31,31,20,20
AP,Pop Smoke,64,64,2,2
Only Wanna Be With You,Post Malone,74,74,1,1
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,53,53,24,24
Breaking Up Was Easy In The 90's,Sam Hunt,32,32,20,20
Nobody,Dylan Scott,50,50,17,17
Gone,Dierks Bentley,26,26,20,20
What's Next,Drake,1,1,16,16
Wants And Needs,Drake Featuring Lil Baby,2,2,21,21
Lemon Pepper Freestyle,Drake Featuring Rick Ross,3,3,5,5
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),1,1,35,35
Hold On,Justin Bieber,20,20,13,13
Real As It Gets,Lil Baby Featuring EST Gee,34,34,6,6
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,13,13,25,25
Hellcats & Trackhawks,Lil Durk,69,69,9,9
Life's A Mess II,"Juice WRLD, Clever & Post Malone",97,97,1,1
Lil Bit,Nelly & Florida Georgia Line,23,23,23,23
Street Runner,Rod Wave,16,16,10,10
On The Ground,ROSE,70,70,1,1
Lost,NF Featuring Hopsin,79,79,1,1
Follow You,Imagine Dragons,68,68,15,15
Daywalker!,Machine Gun Kelly & CORPSE,88,88,1,1
Settling Down,Miranda Lambert,41,41,20,20
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,1,1,30,30
Headshot,"Lil Tjay, Polo G & Fivio Foreign",42,42,8,8
As I Am,Justin Bieber Featuring Khalid,43,43,3,3
Unstable,Justin Bieber Featuring The Kid Laroi,62,62,1,1
Off My Face,Justin Bieber,64,64,1,1
Ghost,Justin Bieber,32,32,6,6
2 Much,Justin Bieber,68,68,1,1
Deserve You,Justin Bieber,76,76,1,1
Die For You,Justin Bieber Featuring Dominic Fike,81,81,1,1
Tombstone,Rod Wave,11,11,22,22
Love You Different,Justin Bieber Featuring BEAM,84,84,1,1
Loved By You,Justin Bieber Featuring Burna Boy,87,87,1,1
Somebody,Justin Bieber,91,91,1,1
Famous Friends,Chris Young + Kane Brown,21,21,22,22
Montero (Call Me By Your Name),Lil Nas X,1,1,32,32
Richer,Rod Wave Featuring Polo G,22,22,7,7
Hard For The Next,Moneybagg Yo & Future,49,49,5,5
You All Over Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,51,51,2,2
SoulFly,Rod Wave,55,55,1,1
Gone Till November,Rod Wave,61,61,1,1
Don't Forget,Rod Wave,63,63,1,1
Blame On You,Rod Wave,65,65,1,1
Big Purr (Prrdd),Coi Leray & Pooh Shiesty,69,69,3,3
All I Got,Rod Wave,71,71,1,1
Pills & Billz,Rod Wave,85,85,1,1
How The Game Go,Rod Wave,88,88,1,1
OMDB,Rod Wave,89,89,1,1
What's Love??,Rod Wave,94,94,1,1
Shock Da World,Rod Wave,96,96,1,1
Sneaky Links,Rod Wave,98,98,1,1
Deja Vu,Olivia Rodrigo,3,3,29,29
Run It Up,Lil Tjay Featuring Offset & Moneybagg Yo,50,50,3,3
Dancing With The Devil,Demi Lovato,56,56,2,2
Met Him Last Night,Demi Lovato Featuring Ariana Grande,61,61,2,2
4 Da Gang,42 Dugg & Roddy Ricch,67,67,14,14
Film Out,BTS,81,81,1,1
Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,30,30,3,3
Arcade,Duncan Laurence,30,30,24,24
Rapstar,Polo G,1,1,20,20
Kiss Me More,Doja Cat Featuring SZA,3,3,30,30
Ruff Ryders' Anthem,DMX,16,16,5,1
Party Up (Up In Here),DMX,27,40,22,1
X Gon' Give It To Ya,DMX,46,46,17,1
Forever & Always (Taylor's Version),Taylor Swift,65,65,1,1
Fearless (Taylor's Version),Taylor Swift,71,71,1,1
You Belong With Me (Taylor's Version),Taylor Swift,75,75,1,1
Big Gangsta,Kevin Gates,81,81,5,5
Shy Away,Twenty One Pilots,87,87,1,1
Fifteen (Taylor's Version),Taylor Swift,88,88,1,1
The Way I Loved You (Taylor's Version),Taylor Swift,94,94,1,1
Solid,Young Thug & Gunna Featuring Drake,12,12,7,7
Ski,Young Thug & Gunna,18,18,15,15
Diamonds Dancing,Young Thug & Gunna Featuring Travis Scott,46,46,1,1
Proud Of You,Young Thug Featuring Lil Uzi Vert & Yung Kayo,59,59,1,1
Came And Saw,Young Thug Featuring Rowdy Rebel,66,66,1,1
Paid The Fine,Young Thug & Gunna Featuring Lil Baby & YTB Trench,77,77,1,1
Chasing After You,Ryan Hurd With Maren Morris,23,23,27,27
Go!,Moneybagg Yo Featuring BIG30,52,52,4,4
Slatty,Young Thug & Gunna Featuring Yak Gotti & Lil Duke,99,99,1,1
Shottas (Lala),Moneybagg Yo,35,35,4,4
If Pain Was A Person,Moneybagg Yo,54,54,2,2
Wockesha,Moneybagg Yo,20,20,28,28
Botella Tras Botella,Gera MX + Christian Nodal,60,60,4,4
Come Through,H.E.R. Featuring Chris Brown,64,64,17,17
Free Promo,Moneybagg Yo Featuring Polo G & Lil Durk,80,80,1,1
Just Say Det,Moneybagg Yo,82,82,1,1
Blame It On You,Jason Aldean,30,30,17,17
Way Less Sad,AJR,54,54,15,15
Clear Da Air,Moneybagg Yo,100,100,1,1
Your Power,Billie Eilish,10,10,6,6
Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,20,20,20,20
Sorry Not Sorry,"DJ Khaled Featuring Nas, Jay-Z & James Fauntleroy",30,30,1,1
I Did It,"DJ Khaled Featuring Post Malone, Megan Thee Stallion, Lil Baby & DaBaby",43,43,2,2
Let It Go,DJ Khaled Featuring Justin Bieber & 21 Savage,54,54,2,2
Ramen & OJ,Joyner Lucas & Lil Baby,67,67,2,2
Country Again,Thomas Rhett,42,42,20,20
Body In Motion,"DJ Khaled Featuring Bryson Tiller, Lil Baby & Roddy Ricch",79,79,1,1
Big Paper,DJ Khaled Featuring Cardi B,84,84,1,1
Durag Activity,Baby Keem & Travis Scott,85,85,1,1
Final Warning,NLE Choppa,90,90,1,1
Single Saturday Night,Cole Swindell,26,26,20,20
Tampa,Cico P,91,91,2,2
Thankful,DJ Khaled Featuring Lil Wayne & Jeremih,100,100,1,1
interlude,J. Cole,8,8,3,3
Miss The Rage,Trippie Redd & Playboi Carti,11,11,11,11
Higher Power,Coldplay,53,53,2,2
Never Left,Lil Tecca,56,56,2,2
All I Know So Far,P!nk,74,74,5,5
What You Need,Don Toliver,82,82,1,1
Minimum Wage,Blake Shelton,67,67,12,12
Good 4 U,Olivia Rodrigo,1,1,25,25
my.life,"J. Cole, 21 Savage & Morray",2,2,14,14
amari,J. Cole,5,5,3,3
pride.is.the.devil,J. Cole & Lil Baby,7,7,6,6
95.south,J. Cole,8,8,3,3
Seeing Green,"Nicki Minaj, Drake & Lil Wayne",12,12,4,4
applying.pressure,J. Cole,13,13,2,2
100.mil',J. Cole & BAS,14,14,2,2
let.go.my.hand,"J. Cole, BAS & 6LACK",19,19,2,2
punchin'.the.clock,J. Cole,20,20,2,2
the.climb.back,J. Cole,25,25,4,2
hunger.on.hillside,J. Cole & BAS,28,28,1,1
close,J. Cole,33,33,1,1
Straightenin,Migos,23,23,14,14
Fractions,Nicki Minaj,52,52,1,1
Build A Bitch,Bella Poarch,56,56,12,12
His & Hers,"Internet Money, Don Toliver & Lil Uzi Vert Featuring Gunna",67,67,1,1
White Teeth,YoungBoy Never Broke Again,78,78,1,1
Itty Bitty Piggy,Nicki Minaj,82,82,1,1
Things A Man Oughta Know,Lainey Wilson,32,32,20,20
Crocodile Teeth,Nicki Minaj & Skillibeng,100,100,1,1
Butter,BTS,1,1,20,20
Traitor,Olivia Rodrigo,9,9,24,24
Brutal,Olivia Rodrigo,12,12,12,12
Enough For You,Olivia Rodrigo,14,14,6,6
Happier,Olivia Rodrigo,15,15,12,12
Favorite Crime,Olivia Rodrigo,16,16,13,13
"1 Step Forward, 3 Steps Back",Olivia Rodrigo,19,19,4,4
"Jealousy, Jealousy",Olivia Rodrigo,24,24,9,9
Hope Ur OK,Olivia Rodrigo,29,29,3,3
Gang Gang,Polo G & Lil Wayne,33,33,5,5
Twerkulator,City Girls,51,51,9,9
Sun Goes Down,Lil Nas X,66,66,2,2
Maybach,42 Dugg Featuring Future,68,68,6,6
Leave Before You Love Me,Marshmello X Jonas Brothers,19,19,22,22
24 Hours,A Boogie wit da Hoodie Featuring Lil Durk,92,92,1,1
Killer,Eminem Featuring Jack Harlow & Cordae,62,62,1,1
Tell Em,Cochise & $NOT,64,64,4,4
Todo de Ti,Rauw Alejandro,32,32,20,20
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,24,24,20,20
Voice Of The Heroes,Lil Baby & Lil Durk,21,21,3,3
Outside,MO3 X OG Bobby Billions,92,92,7,7
Yonaguni,Bad Bunny,10,10,20,20
Hats Off,"Lil Baby, Lil Durk & Travis Scott",16,16,11,11
Late At Night,Roddy Ricch,20,20,20,20
Lost Cause,Billie Eilish,27,27,4,4
2040,Lil Baby & Lil Durk,31,31,2,2
How It Feels,Lil Baby & Lil Durk,34,34,3,3
Still Runnin,"Lil Baby, Lil Durk & Meek Mill",43,43,3,3
Who I Want,Lil Baby & Lil Durk,46,46,1,1
Still Hood,Lil Baby & Lil Durk,56,56,1,1
Okay,Lil Baby & Lil Durk,58,58,1,1
Man Of My Word,Lil Baby & Lil Durk,60,60,1,1
Medical,Lil Baby & Lil Durk,67,67,1,1
Rich Off Pain,"Lil Baby, Lil Durk & Rod Wave",68,68,1,1
Lying,Lil Baby & Lil Durk,70,70,1,1
Snowflakes,Tom MacDonald,71,71,1,1
That's Facts,Lil Baby & Lil Durk,73,73,1,1
Please,Lil Baby & Lil Durk,79,79,1,1
Up The Side,"Lil Baby, Lil Durk & Young Thug",80,80,1,1
If You Want To,Lil Baby & Lil Durk,99,99,1,1
Having Our Way,Migos Featuring Drake,15,15,4,4
Thot Shit,Megan Thee Stallion,16,16,20,20
No Return,Polo G Featuring The Kid Laroi & Lil Durk,26,26,2,2
Avalanche,Migos,27,27,2,2
Need To Know,Doja Cat,8,8,21,21
Black Hearted,Polo G,53,53,1,1
Painting Pictures,Polo G,59,59,1,1
Modern Day,Migos,61,61,1,1
Toxic,Polo G,63,63,1,1
Solar Power,Lorde,64,64,1,1
Malibu,Migos Featuring Polo G,65,65,1,1
Type Shit,Migos & Cardi B,71,71,1,1
