song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Shotgun Shuffle,The Sunshine Band,88,88,2,2
I Want'a Do Something Freaky To You,Leon Haywood,20,20,13,13
When You're Young And In Love,Ralph Carter,95,95,3,3
Don't It Make You Wanna Dance?,Rusty Wier,82,82,4,4
Party Music,Pat Lundi,78,78,5,5
Bad Blood,Neil Sedaka,1,1,12,12
Lyin' Eyes,Eagles,2,2,12,12
Every Day I Have To Cry Some,Arthur Alexander,45,45,9,9
Salsoul Hustle,The Salsoul Orchestra,76,76,6,6
Living For The City,Ray Charles,91,91,3,3
Foot Stompin Music,Hamilton Bohannon,98,98,2,2
Heat Wave/love Is A Rose,Linda Ronstadt,5,5,11,11
Sweet Sticky Thing,Ohio Players,33,33,8,8
Born To Run,Bruce Springsteen,23,23,11,11
You,George Harrison,20,20,10,10
Something Better To Do,Olivia Newton-John,13,13,11,11
Low Rider,War,7,7,11,11
Just Too Many People,Melissa Manchester,30,30,11,11
Help Me Make It (To My Rockin' Chair),B.J. Thomas,64,64,9,9
Are You Sure Hank Done It This Way,Waylon Jennings,60,60,9,9
Mr. D.J. (5 For The D.J.),Aretha Franklin,53,53,5,5
Operator,The Manhattan Transfer,22,22,11,11
Diamonds And Rust,Joan Baez,35,35,11,11
Rockin' And Rollin' On The Streets Of Hollywood,Buddy Miles,91,91,3,3
Nothin' Heavy,David Bellamy,77,77,6,6
Keep On Tryin',Poco,50,50,9,9
The Way I Want To Touch You,Captain & Tennille,4,4,10,10
Leftovers,Millie Jackson,87,87,2,2
Manhattan Spiritual,Mike Post,56,56,7,7
I Go To Pieces,"Cotton, Lloyd & Christian",66,66,5,5
Dear Prudence,Katfish,62,62,6,6
Let's Live Together,The Road Apples,68,68,6,6
So In Love,Curtis Mayfield,67,67,7,7
Easy Evil,Travis Wammack,72,72,6,6
Letting Go,Wings,39,39,6,6
Nights On Broadway,Bee Gees,9,9,9,9
Fancy Lady,Billy Preston,71,71,4,4
Summer Of '42,Biddu Orchestra,57,57,6,6
Mexico,James Taylor,49,49,8,8
Come And Get Your Love,Roger Daltrey,68,68,8,8
I Don't Want To Be A Lone Ranger,Johnny Guitar Watson,99,99,4,4
Island Girl,Elton John,1,1,8,8
What's Happened To Blue Eyes/You Ain't Never Been Loved (Like I'm Gonna Lov,Jessi Colter,57,57,5,5
Saturday Night,Bay City Rollers,11,11,8,8
Change With The Times,Van Mccoy,46,46,8,8
"Fly, Robin, Fly",Silver Convention,1,1,8,8
Is It Love That We're Missin',Quincy Jones (feat. The Brothers Johnson),70,70,8,8
Minstrel In The Gallery,Jethro Tull,79,79,4,4
Indian Love Call,Ray Stevens,68,68,5,5
Just A Smile,Pilot,90,90,5,5
Happy,Eddie Kendricks,75,75,8,8
Chinese Kung Fu,Banzaii,98,98,1,1
My Little Town,Simon & Garfunkel,12,12,7,7
Secret Love,Freddy Fender,24,24,7,7
Sailing,Rod Stewart,58,58,7,7
The Other Woman,Vicki Lawrence,81,81,3,3
Our Day Will Come,Frankie Valli,19,19,7,7
I'm On Fire,5000 Volts,28,28,7,7
Since I Met You Baby,Freddy Fender,45,45,7,7
(How I Spent My Summer Vacation) Or A Day At The Beach With Pedro & Man - P,Cheech & Chong,54,54,5,5
A Lover's Question,Loggins & Messina,89,89,2,2
King Kong - Pt. I,The Jimmy Castor Bunch,69,69,7,7
Fire On The Mountain,The Marshall Tucker Band,48,48,7,7
Never Been Any Reason,Head East,71,71,6,6
More And More,Carly Simon,94,94,2,2
Hey There Little Firefly Part I,Firefly,79,79,6,6
Machines,John Livigni,83,83,6,6
That's The Way (I Like It),KC And The Sunshine Band,1,1,6,6
Let's Do It Again,The Staple Singers,5,5,6,6
The Music Never Stopped,The Grateful Dead,81,81,5,5
Bringing It Back,Elvis Presley,65,65,5,5
Love Machine (Part 1),The Miracles,52,52,6,6
Welcome To My Nightmare,Alice Cooper,45,45,6,6
I'm On Fire,Jim Gilstrap,83,83,6,6
(If You Want It) Do It Yourself,Gloria Gaynor,98,98,2,2
I Love Music (Part 1),The O'Jays,25,25,5,5
Venus And Mars Rock Show,Wings,17,17,5,5
Skybird,Tony Orlando & Dawn,49,49,5,5
You Sexy Thing,Hot Chocolate,43,43,5,5
Theme From Mahogany (Do You Know Where You're Going To),Diana Ross,31,31,5,5
Same Thing It Took,The Impressions,75,75,4,4
Love Power,Willie Hutch,41,41,5,5
Volare,Al Martino,51,51,5,5
Everything's The Same (Ain't Nothing Changed),Billy Swan,91,91,5,5
I'll Go To My Grave Loving You,The Statler Brothers,93,93,4,4
Better By The Pound,Funkadelic,99,99,3,3
Part Time Love,Gladys Knight And The Pips,35,35,4,4
Country Boy (You Got Your Feet In L.A.),Glen Campbell,34,34,4,4
Winners And Losers,"Hamilton, Joe Frank & Reynolds",53,53,4,4
Full Of Fire,Al Green,40,40,4,4
Walk Away From Love,David Ruffin,37,37,4,4
Over My Head,Fleetwood Mac,55,55,4,4
Caribbean Festival,Kool & The Gang,69,69,4,4
"Nice, Nice, Very Nice",Ambrosia,65,65,4,4
It's Time For Love,The Chi-lites,94,94,3,3
The Last Game Of The Season (A Blind Man In The Bleachers),David Geddes,30,30,3,3
Fox On The Run,Sweet,26,26,3,3
I Write The Songs,Barry Manilow,27,27,3,3
Love Rollercoaster,Ohio Players,16,16,3,3
Rock And Roll All Nite (live),Kiss,38,38,3,3
Times Of Your Life,Paul Anka,36,36,3,3
For The Love Of You (Part 1&2),The Isley Brothers,33,33,3,3
Nevertheless/Louisiana Lou And Three Card Monty John,The Allman Brothers Band,67,67,3,3
Carry Me,David Crosby/Graham Nash,62,62,3,3
Baby Face,The Wing And A Prayer Fife & Drum Corps.,66,66,3,3
Evil Woman,Electric Light Orchestra,60,60,3,3
Theme From S.W.A.T.,Rhythm Heritage,88,88,3,3
Sing A Song,"Earth, Wind & Fire",57,57,2,2
Wake Up Everybody (Part 1),Harold Melvin And The Blue Notes,72,72,2,2
Drive My Car,Gary Toms Empire,74,74,2,2
Lonely School Year,The Hudson Brothers,73,73,2,2
Going Down Slowly,The Pointer Sisters,77,77,2,2
(I'm Going By) The Stars In Your Eyes,Ron Banks And The Dramatics,85,85,2,2
Love Hurts,Nazareth,84,84,2,2
This Old Man,Purple Reign,82,82,2,2
School Boy Crush,AWB,81,81,1,1
Hurricane (Part 1),Bob Dylan,86,86,1,1
Woman Tonight,America,87,87,1,1
Squeeze Box,The Who,89,89,1,1
Paloma Blanca,George Baker Selection,90,90,1,1
How High The Moon,Gloria Gaynor,93,93,1,1
Bye Bye Baby,U.S. 1,94,94,1,1
It's Alright,Graham Central Station,95,95,1,1
The Zip,MFSB,96,96,1,1
Art For Art's Sake,10cc,97,97,1,1
Sunday Sunrise,Anne Murray,98,98,1,1
Breakfast For Two,Country Joe McDonald,99,99,1,1
For A Dancer,Prelude,100,100,1,1
